UNITID,LPBOOKSP,LPMEDIAP,LPSERIAP,LEBOOKSP,LEDATABP,LEMEDIAP,LESERIAP,LSALWAGP,LFRNGBNP,LEXMSBBP,LEXMSCSP,LEXMSOTP,LEXOMTLP,LEXPTOTF,LTOTLFTE,LLIBRFTE,LPROFFTE,LPAIDFTE,LSTUDFTE
237118,14,1,0,86,0,0,0,49,10,0,32,8,0,320,4.50,1.50,1.00,0.00,2.00
237136,92,8,0,0,0,0,0,,,,,,,,4.00,1.00,0.00,0.00,3.00
237181,18,1,0,74,0,0,6,49,5,1,33,2,9,385,5.07,2.66,0.00,1.00,1.41
237215,28,35,0,0,0,0,38,55,17,1,25,1,1,281,6.50,3.00,0.00,0.50,3.00
237312,7,0,0,81,0,12,0,32,6,2,46,0,14,188,4.60,3.00,0.00,0.00,1.60
237330,39,3,0,58,0,0,0,52,13,5,25,3,2,215,10.00,4.00,0.00,0.00,6.00
237358,51,1,0,42,0,0,5,59,22,0,3,1,15,190,3.50,1.00,0.00,1.50,1.00
237367,11,0,0,57,0,11,20,39,11,1,44,1,4,412,15.00,5.00,0.00,6.00,4.00
237385,37,0,0,41,0,9,12,60,0,9,28,0,3,150,4.70,1.00,0.00,3.00,0.70
237437,97,0,1,0,2,0,0,,,,,,,,0.50,0.00,0.00,0.50,0.00
237525,49,10,0,25,0,13,4,45,13,0,0,39,3,439,45.00,16.00,21.00,4.00,4.00
237598,81,0,0,0,19,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
237686,5,0,0,95,0,0,0,45,16,3,10,22,4,166,4.00,2.00,1.00,0.00,1.00
237701,94,6,0,0,0,0,0,86,0,4,1,0,9,126,18.00,2.00,0.00,2.00,14.00
237783,19,0,0,69,0,2,11,66,16,1,16,0,0,134,8.00,2.00,0.00,0.00,6.00
237792,26,5,0,50,0,0,19,40,9,6,33,0,12,386,12.78,5.00,1.00,5.00,1.78
237817,15,6,0,66,0,9,4,79,0,4,2,0,15,226,5.18,1.00,4.00,0.18,0.00
237880,30,3,0,12,0,0,55,25,0,0,75,0,0,964,6.00,1.00,5.00,0.00,0.00
237899,64,1,0,14,0,0,21,33,7,0,48,1,11,234,4.63,2.00,2.00,0.00,0.63
237932,84,4,11,1,0,1,0,44,13,3,20,0,21,146,8.00,1.00,1.00,2.00,4.00
237950,1,0,0,77,0,12,10,78,15,5,1,0,2,234,13.00,2.00,0.00,1.00,10.00
237969,17,2,0,67,0,6,8,33,9,0,42,4,12,474,5.50,3.00,1.00,0.00,1.50
237987,81,0,0,0,19,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
237996,82,1,1,0,16,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
238014,16,2,0,82,0,0,0,49,7,0,3,31,10,232,5.50,1.00,2.50,0.00,2.00
238032,28,12,1,46,0,7,6,41,0,1,43,5,10,533,133.20,40.62,14.80,50.03,27.75
238078,39,0,0,28,0,0,32,,,,,,,,11.00,1.00,0.00,0.00,10.00
238193,3,0,0,84,0,0,13,44,17,1,37,0,0,381,17.00,5.00,0.00,0.00,12.00
238263,8,1,0,63,0,15,13,63,22,3,10,0,2,342,18.00,13.00,2.00,1.00,2.00
238324,5,1,0,3,0,0,90,17,3,1,73,0,5,306,1.61,1.00,0.00,0.50,0.11
238333,17,1,7,57,0,3,14,46,0,15,33,0,6,883,11.50,3.00,0.50,3.30,4.70
238397,1,0,0,29,0,40,30,32,10,0,45,12,0,108,6.00,1.00,0.00,0.00,5.00
238430,26,1,0,54,0,7,12,35,4,2,44,3,12,403,5.40,3.00,0.00,0.00,2.40
238458,15,0,0,44,0,40,0,48,12,6,27,5,2,328,16.00,5.00,0.00,4.00,7.00
238476,7,0,0,30,0,25,38,42,12,3,29,0,13,309,30.50,5.50,0.00,0.00,25.00
238616,17,1,0,82,0,0,0,29,10,1,34,13,13,312,11.50,4.50,0.00,3.50,3.50
238661,15,0,0,65,0,6,13,55,0,4,35,1,5,367,17.00,4.00,2.00,2.00,9.00
238722,0,0,0,17,0,82,2,39,19,35,8,0,0,81,3.30,2.00,0.50,0.00,0.80
238759,23,1,0,14,0,62,0,62,24,2,7,0,4,252,10.30,4.25,1.00,5.00,0.05
238980,6,3,0,36,0,6,49,41,14,0,39,1,4,258,5.00,3.00,0.00,0.00,2.00
239008,5,0,0,38,0,58,0,62,12,2,11,0,12,180,3.18,1.00,0.97,0.59,0.62
239017,35,11,0,29,0,21,5,40,14,1,38,0,6,1376,18.50,9.00,1.00,5.00,3.50
239071,5,0,0,94,0,0,1,43,19,6,17,2,13,273,6.25,1.00,1.50,0.75,3.00
239080,9,0,0,65,0,5,21,33,0,0,1,55,11,194,6.00,1.00,1.00,0.00,4.00
239105,27,14,0,55,0,2,1,31,0,15,48,0,5,1079,81.57,32.05,1.00,27.51,21.01
239169,52,1,0,16,0,1,30,17,4,0,78,0,2,3789,16.80,11.00,1.00,4.80,0.00
239220,6,1,0,93,0,0,0,44,24,1,31,1,0,102,2.65,2.25,0.00,0.00,0.40
239248,12,1,0,58,0,13,15,66,25,5,3,0,1,247,25.00,11.50,0.50,5.50,7.50
239309,16,1,0,27,0,2,54,56,12,9,10,0,12,317,3.28,2.60,0.00,0.00,0.68
239318,5,0,0,71,0,8,15,33,0,1,62,1,3,313,7.00,4.00,0.00,1.00,2.00
239372,11,1,0,44,0,44,0,67,25,3,2,0,3,311,8.00,4.00,4.00,0.00,0.00
239390,15,1,0,67,0,3,14,65,0,6,27,0,2,324,6.85,5.00,1.00,0.00,0.85
239424,52,1,1,25,0,0,21,49,12,10,13,0,16,3475,3.75,2.50,0.00,1.25,0.00
239442,2,1,0,78,0,19,0,44,11,10,26,3,7,444,6.25,1.00,1.25,0.00,4.00
239460,4,0,0,41,0,19,35,47,11,15,20,0,7,150,4.63,2.75,0.00,0.68,1.20
239488,2,0,0,42,0,16,40,49,13,8,25,0,4,155,9.50,3.50,4.50,1.50,0.00
239512,97,2,1,0,0,0,0,53,9,2,23,0,13,588,7.50,2.00,1.00,0.00,4.50
239628,27,0,0,30,0,13,29,38,0,12,35,2,13,459,8.67,2.00,0.00,1.00,5.67
239716,31,1,0,43,0,10,15,56,11,2,21,4,5,535,14.80,5.00,1.00,4.00,4.80
239910,1,0,0,98,0,0,0,55,7,1,32,6,0,86,3.16,1.00,0.00,0.00,2.16
240107,22,2,0,0,0,65,11,43,0,8,39,2,8,299,8.00,5.50,2.50,0.00,0.00
240116,2,0,0,83,0,9,5,40,15,4,32,5,5,102,4.41,2.66,0.00,1.00,0.75
240125,5,0,0,77,0,17,0,51,18,6,20,4,1,285,9.00,3.00,5.00,0.00,1.00
240170,18,1,0,18,0,58,5,57,16,3,23,2,0,108,2.60,2.00,0.00,0.60,0.00
240189,24,3,0,56,0,4,12,53,0,9,29,0,9,202,24.50,11.50,0.00,9.00,4.00
240198,6,2,0,5,0,87,0,83,0,2,14,0,0,324,4.00,0.00,4.00,0.00,0.00
240213,7,0,0,64,0,4,25,,,,,,,,0.50,0.50,0.00,0.00,0.00
240268,30,2,0,50,0,5,13,59,0,6,23,0,12,279,29.35,9.00,2.00,15.85,2.50
240277,12,1,0,61,0,8,17,56,2,10,27,1,4,293,29.00,13.00,10.00,0.00,6.00
240329,19,5,0,57,0,8,10,41,18,5,29,0,6,308,27.00,11.00,1.00,10.00,5.00
240338,11,1,0,69,0,0,19,32,8,1,36,0,24,253,3.50,1.50,0.00,0.00,2.00
240365,34,1,0,50,0,10,4,55,0,1,31,2,10,247,26.54,13.56,2.00,6.03,4.95
240374,16,1,0,57,0,20,6,64,0,3,33,0,0,351,19.16,8.41,0.99,4.21,5.54
240392,0,0,0,66,0,20,14,32,8,4,37,0,19,107,5.00,5.00,0.00,0.00,0.00
240417,10,1,0,66,0,11,12,51,0,5,33,1,10,234,18.89,8.49,0.15,4.90,5.35
240426,6,1,0,72,0,11,10,40,20,9,24,1,5,544,13.00,4.00,5.00,0.00,4.00
240444,54,9,3,27,0,4,3,61,1,7,28,0,2,645,319.00,113.00,52.00,77.00,77.00
240453,39,7,1,39,0,8,6,47,0,3,44,0,6,368,76.21,35.34,5.94,13.54,21.38
240462,14,1,0,57,0,4,24,62,0,9,26,1,3,198,17.80,6.00,0.00,8.00,3.80
240471,19,1,0,60,0,10,11,44,21,11,14,0,10,300,18.50,5.92,0.00,6.00,6.58
240480,26,1,0,46,0,15,11,53,0,5,31,5,5,290,29.05,9.85,2.00,8.75,8.45
240505,9,0,0,69,0,7,15,69,0,8,20,1,2,297,12.50,4.00,0.00,4.50,4.00
240514,4,0,0,95,0,0,0,79,16,3,0,1,1,279,4.75,1.25,0.00,0.50,3.00
240596,4,0,0,78,0,0,17,73,0,4,5,12,7,138,2.50,1.00,0.00,1.00,0.50
240620,4,0,0,67,0,19,10,53,23,4,14,3,3,402,12.00,5.50,1.00,2.50,3.00
240657,6,1,0,44,0,34,15,52,26,7,12,2,1,340,5.00,2.00,1.00,0.00,2.00
240666,1,0,0,16,0,80,4,49,31,4,16,0,0,279,18.00,4.00,1.00,1.00,12.00
240693,2,0,0,2,0,91,4,57,25,12,5,1,0,340,7.00,3.50,1.00,0.00,2.50
240718,90,0,0,5,4,1,0,,,,,,,,1.50,0.00,0.00,0.00,1.50
240727,39,8,1,39,0,8,5,21,9,9,49,1,12,1479,71.84,24.84,21.00,14.84,11.16
240736,97,2,1,0,0,0,0,77,8,6,3,1,5,336,8.00,1.00,0.00,7.00,0.00
240745,7,1,0,92,0,0,0,67,26,0,0,5,1,245,7.00,1.00,3.00,0.00,3.00
240754,4,0,0,8,0,86,3,57,22,1,14,0,7,646,42.00,9.00,2.00,18.00,13.00
240790,7,12,0,81,0,0,0,47,0,45,7,0,1,457,5.00,1.00,1.00,2.00,1.00
241100,6,0,0,65,0,14,14,,,,,,,,7.00,1.00,1.00,0.00,5.00
241128,2,0,0,68,0,15,15,,,,,,,,17.00,1.00,1.00,0.00,15.00
241191,99,0,0,1,0,0,0,36,17,13,6,0,29,416,8.50,3.00,1.50,0.00,4.00
241216,2,0,0,50,0,5,43,43,0,5,29,6,17,130,7.00,1.00,2.00,1.00,3.00
241225,8,0,1,64,0,14,14,55,10,11,21,0,2,322,11.00,3.00,1.00,4.00,3.00
241304,5,0,0,67,0,24,5,57,9,27,8,0,0,131,8.00,5.00,1.00,1.00,1.00
241331,3,0,0,63,0,15,18,66,17,3,11,2,1,130,13.00,5.00,4.00,0.00,4.00
241377,16,0,1,70,0,2,11,80,6,0,0,0,14,77,2.00,1.50,0.50,0.00,0.00
241386,16,0,1,70,0,2,11,80,6,0,0,0,14,116,0.60,0.45,0.15,0.00,0.00
241395,96,1,0,3,0,0,0,90,0,8,2,0,0,279,7.76,1.45,2.00,1.00,3.31
241410,44,3,53,0,0,0,0,60,0,2,38,0,0,139,10.00,8.00,2.00,0.00,0.00
241517,16,17,0,51,0,0,15,,,,,,,,2.00,2.00,0.00,0.00,0.00
241614,98,2,0,0,0,0,0,,,,,,,,4.00,0.00,2.00,0.00,2.00
241720,2,0,0,80,0,18,0,62,0,2,5,0,31,368,5.00,1.00,1.00,3.00,0.00
241739,5,0,1,40,0,7,47,44,5,13,38,0,0,87,31.00,9.00,4.00,0.00,18.00
241766,3,1,0,57,0,26,13,61,17,3,9,0,9,1726,13.50,4.00,5.00,3.50,1.00
241793,98,0,0,2,0,0,0,,,,,,,,2.00,1.00,1.00,0.00,0.00
241836,2,0,0,88,0,0,10,,,,,,,,2.00,1.00,1.00,0.00,0.00
241951,79,18,1,1,0,0,0,81,7,2,8,0,3,454,6.00,4.00,0.00,0.00,2.00
242042,94,1,0,0,5,0,0,,,,,,,,5.00,1.00,0.00,0.00,4.00
242112,96,1,3,0,0,0,0,,,,,,,,9.00,3.00,0.00,0.00,6.00
242121,56,0,35,2,0,8,0,,,,,,,,2.00,2.00,0.00,0.00,0.00
242130,2,0,0,98,0,0,0,,,,,,,,4.00,1.00,1.00,0.00,2.00
242149,1,0,0,99,0,0,0,,,,,,,,4.00,1.00,1.00,0.00,2.00
242556,45,27,0,16,0,13,0,,,,,,,,4.00,1.00,0.00,0.00,3.00
242583,91,9,0,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
242617,21,1,0,55,0,23,0,43,13,1,12,0,31,148,6.00,1.00,3.00,2.00,0.00
242626,10,1,0,63,0,26,0,35,12,4,12,0,37,207,14.00,2.00,8.00,0.00,4.00
242635,13,0,0,61,0,26,0,50,13,4,7,0,26,231,8.00,4.00,4.00,0.00,0.00
242644,8,0,0,62,0,30,0,41,11,2,3,0,42,314,9.00,1.00,8.00,0.00,0.00
242653,18,3,0,55,0,24,0,42,13,1,9,0,36,196,28.00,4.00,10.00,14.00,0.00
242662,10,0,0,63,0,27,0,37,10,0,11,0,41,198,7.00,5.00,2.00,0.00,0.00
242680,10,0,0,63,0,27,0,53,18,4,2,0,23,216,10.00,2.00,2.00,3.00,3.00
242699,6,0,0,66,0,28,0,44,14,7,4,0,31,238,6.00,2.00,4.00,0.00,0.00
242705,5,0,0,65,0,29,0,59,15,0,1,0,25,103,7.00,2.00,5.00,0.00,0.00
242723,26,1,0,70,0,0,3,46,12,3,1,0,38,1425,14.40,6.00,7.00,1.00,0.40
242972,0,0,0,67,0,1,31,32,4,26,38,0,0,112,58.00,11.00,20.00,0.00,27.00
243081,12,1,3,62,0,0,22,22,4,0,63,5,6,513,4.23,1.41,2.82,0.00,0.00
243106,93,5,1,0,0,0,0,43,40,3,11,1,3,234,27.00,5.00,8.00,1.00,13.00
243115,19,0,1,70,0,9,0,68,27,2,2,0,1,339,63.00,7.00,13.00,1.00,42.00
243133,16,1,0,56,0,1,27,64,25,1,9,0,0,313,45.00,4.00,7.00,5.00,29.00
243142,91,7,0,1,0,0,0,62,28,0,10,0,0,456,17.00,7.00,3.00,1.00,6.00
243151,93,7,0,0,0,0,0,64,27,0,8,0,0,445,28.00,5.00,11.00,0.00,12.00
243179,97,2,0,0,0,0,0,51,19,0,30,0,0,182,10.00,1.00,3.00,1.00,5.00
243188,87,3,1,9,0,0,0,67,26,0,7,0,0,828,11.00,1.00,4.00,2.00,4.00
243197,9,2,4,15,0,2,68,62,29,0,2,5,2,237,72.00,12.00,25.00,0.00,35.00
243203,87,4,0,5,1,0,2,36,15,2,47,0,1,1234,21.00,6.00,15.00,0.00,0.00
243212,8,2,0,70,0,9,11,92,0,1,7,0,0,246,20.00,7.00,8.00,2.00,3.00
243221,17,54,16,9,0,3,0,43,16,5,33,3,0,614,250.00,43.00,51.00,13.00,143.00
243346,4,0,0,41,0,7,48,55,4,5,36,0,0,91,43.00,7.00,4.00,1.00,31.00
243443,18,1,1,60,0,12,8,52,17,3,18,3,7,179,66.50,4.50,7.00,1.00,54.00
243498,98,1,1,0,0,0,0,,,,,,,,6.00,1.00,1.00,4.00,0.00
243568,21,0,0,8,0,0,71,21,5,1,68,0,4,956,4.00,1.00,2.00,0.00,1.00
243577,22,2,1,49,0,17,10,61,0,3,28,0,7,171,26.00,6.00,0.00,9.00,11.00
243586,96,0,0,4,0,0,0,89,0,3,8,0,0,422,7.00,3.00,2.00,0.00,2.00
243601,7,0,0,40,0,7,47,29,3,6,34,27,0,86,36.00,7.00,5.00,0.00,24.00
243638,92,7,1,0,0,0,0,54,11,4,8,0,22,281,27.00,8.00,2.00,7.00,10.00
243647,95,5,0,0,0,0,0,,,,,,,,17.00,9.00,0.00,0.00,8.00
243665,59,0,23,5,0,0,12,59,20,0,17,0,4,671,9.36,6.50,0.00,2.00,0.86
243744,61,5,3,27,0,2,2,46,14,10,20,4,7,4302,533.00,109.00,94.00,213.00,117.00
243780,19,0,1,72,0,4,5,30,10,4,44,4,9,646,170.82,48.40,46.00,48.40,28.02
243823,0,0,0,60,0,14,25,54,5,0,39,1,1,282,13.00,3.00,1.00,0.00,9.00
243832,1,0,0,89,0,0,10,50,11,4,22,10,3,153,6.00,2.00,1.00,0.00,3.00
243841,3,0,0,97,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
244279,2,0,0,0,1,0,97,,,,,,,,1.00,1.00,0.00,0.00,0.00
244437,10,1,0,64,0,11,15,69,0,18,0,0,13,213,32.20,15.00,0.00,15.70,1.50
244446,2,0,0,97,0,1,0,70,24,2,3,0,0,180,5.00,3.50,0.00,1.00,0.50
245625,4,0,0,0,0,0,95,50,19,2,26,2,0,116,1.50,1.00,0.00,0.00,0.50
245652,94,6,0,0,0,0,0,62,14,5,8,0,10,650,6.16,3.00,0.00,0.66,2.50
245777,100,0,0,0,0,0,0,,,,,,,,0.25,0.00,0.00,0.00,0.25
245838,1,0,0,84,0,2,12,37,10,5,36,0,11,563,2.00,1.00,1.00,0.00,0.00
245847,1,0,0,85,0,2,12,19,4,7,53,0,17,342,,,,,
245865,3,0,0,83,0,2,12,36,10,7,35,0,12,514,1.00,1.00,0.00,0.00,0.00
245883,1,0,0,85,0,2,12,40,12,5,33,0,10,559,0.49,0.00,0.49,0.00,0.00
245892,3,0,0,83,0,2,12,54,17,3,20,0,6,785,1.00,1.00,0.00,0.00,0.00
245953,42,4,0,12,0,2,40,47,8,6,33,1,5,196,10.00,1.00,0.00,1.00,8.00
245962,0,0,0,91,0,0,8,,,,,,,,,,,,
246035,30,1,0,9,0,1,59,19,0,0,81,0,0,27,0.03,0.03,0.00,0.00,0.00
246345,0,0,0,100,0,0,0,,,,,,,,1.00,0.00,0.00,1.00,0.00
246354,7,0,0,58,0,14,20,64,17,2,12,1,5,165,10.26,5.88,0.00,4.38,0.00
246789,2,0,0,98,0,0,0,,,,,,,,1.85,0.85,0.00,0.00,1.00
246813,3,0,0,80,0,5,11,53,24,4,17,0,3,279,8.00,3.00,0.00,2.00,3.00
246974,30,1,0,9,0,1,59,19,0,0,81,0,0,39,0.05,0.05,0.00,0.00,0.00
247065,1,0,0,99,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
247162,0,0,0,0,100,0,0,,,,,,,,,,,,
247603,78,2,0,11,0,9,0,59,0,7,22,0,12,151,2.60,1.00,0.00,1.00,0.60
247649,5,1,0,41,0,53,0,58,14,8,16,1,3,893,4.78,2.00,0.00,2.38,0.40
247773,100,0,0,0,0,0,0,,,,,,,,2.50,0.00,0.00,0.00,2.50
247834,52,11,0,19,0,1,17,61,12,7,17,0,4,258,69.50,30.50,13.50,22.50,3.00
247940,5,0,0,71,0,10,13,67,24,2,4,0,3,157,13.50,2.00,2.50,0.00,9.00
248934,6,0,0,91,0,3,0,6,1,1,11,4,77,567,16.50,9.00,0.00,5.00,2.50
250027,96,1,3,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
251260,50,20,0,29,0,0,0,53,16,12,6,7,6,192,8.00,3.50,2.00,0.50,2.00
251312,2,0,0,70,0,9,18,37,1,0,57,5,0,262,1.00,1.00,0.00,0.00,0.00
260372,12,2,0,63,0,24,0,49,10,12,5,0,25,912,2.00,0.50,0.00,1.00,0.50
260691,0,0,0,100,0,0,0,,,,,,,,,,,,
260789,95,3,0,0,2,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
260813,9,0,0,89,2,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
260992,97,1,0,2,1,0,0,63,10,2,23,0,2,200,2.00,1.00,0.00,0.00,1.00
261861,85,1,1,0,13,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
262022,21,1,0,56,0,16,6,47,12,8,27,1,5,0,0.00,0.00,0.00,0.00,0.00
262031,5,0,0,70,0,14,10,48,14,6,22,0,10,175,8.00,4.00,0.00,4.00,0.00
262086,0,0,0,2,0,95,3,0,0,0,98,0,2,102,,,,,
262129,16,0,0,72,0,0,11,57,23,3,13,0,4,1676,18.00,3.00,2.00,8.00,5.00
262457,3,0,0,72,0,1,23,69,0,0,25,0,5,75,0.49,0.49,0.00,0.00,0.00
363633,4,10,0,77,0,10,0,54,17,6,21,0,2,448,3.00,2.00,1.00,0.00,0.00
363907,16,0,1,70,0,2,11,80,6,0,0,0,14,46,0.80,0.60,0.20,0.00,0.00
363916,16,0,1,70,0,2,11,80,6,0,0,0,14,114,0.60,0.45,0.15,0.00,0.00
363934,41,59,0,0,0,0,0,,,,,,,,8.00,1.00,0.00,0.00,7.00
364016,9,2,0,35,0,35,19,47,47,3,1,0,1,412,6.10,4.85,0.00,0.00,1.25
364025,7,1,0,53,0,31,8,68,0,9,22,0,0,147,15.00,6.00,5.00,0.00,4.00
366003,98,2,0,0,0,0,0,,,,,,,,2.00,0.50,0.50,1.00,0.00
366252,25,1,0,36,0,1,37,63,0,2,25,9,1,432,35.11,5.11,15.00,2.00,13.00
366261,3,0,0,13,0,9,74,,,,,,,,0.50,0.50,0.00,0.00,0.00
366289,0,0,0,96,4,0,0,,,,,,,,0.10,0.00,0.10,0.00,0.00
366340,0,0,0,93,0,0,6,66,12,1,9,8,4,945,8.00,1.00,3.00,0.00,4.00
366368,96,3,0,1,0,0,0,74,0,7,6,13,1,1010,11.25,1.00,0.00,0.25,10.00
366395,20,0,0,55,0,7,18,64,24,3,8,0,0,352,29.83,18.57,0.00,11.26,0.00
366401,7,2,0,74,0,0,17,56,25,3,15,0,0,347,8.45,5.45,0.00,3.00,0.00
366465,0,0,0,79,0,1,20,67,26,2,4,0,1,123,4.00,2.00,0.00,1.00,1.00
366535,0,0,0,48,0,3,48,,,,,,,,,,,,
366553,1,0,0,92,0,1,7,87,6,6,0,0,0,104,3.00,3.00,0.00,0.00,0.00
366605,93,7,0,0,0,0,0,,,,,,,,0.38,0.38,0.00,0.00,0.00
366711,15,1,0,66,0,5,13,67,0,2,22,0,9,401,81.00,16.00,6.00,37.00,22.00
367103,87,4,0,7,1,0,0,,,,,,,,,,,,
367112,0,0,0,91,0,0,8,,,,,,,,,,,,
367361,81,6,0,6,0,6,0,,,,,,,,,,,,
367459,2,1,0,74,0,23,0,58,18,3,17,1,2,247,14.00,7.00,2.00,5.00,0.00
367884,1,0,0,88,0,11,0,28,3,0,50,19,0,381,1.00,1.00,0.00,0.00,0.00
367954,1,0,0,0,0,0,98,50,9,2,37,0,2,243,17.73,8.00,4.00,0.00,5.73
368443,0,0,0,100,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
368452,90,4,4,0,0,0,1,,,,,,,,1.00,1.00,0.00,0.00,0.00
368629,0,0,0,100,0,0,0,,,,,,,,,,,,
368911,3,0,0,76,0,9,12,73,0,1,23,0,3,145,11.45,1.00,0.00,1.45,9.00
369002,97,0,3,0,0,0,0,66,0,2,32,0,0,922,11.00,2.00,2.00,1.00,6.00
369400,11,0,1,0,1,86,0,99,0,0,1,0,0,36,1.00,0.00,1.00,0.00,0.00
369455,34,2,1,0,63,0,0,,,,,,,,,,,,
369516,95,0,0,4,0,1,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
369659,8,1,0,53,0,1,37,66,7,4,15,1,6,666,3.00,1.75,0.50,0.00,0.75
369668,0,0,0,0,72,28,0,,,,,,,,,,,,
372073,0,0,0,3,0,12,85,81,16,1,1,0,1,610,6.00,2.00,0.00,0.00,4.00
372329,0,1,0,98,0,1,0,88,0,5,6,1,0,96,3.00,0.00,3.00,0.00,0.00
372921,72,12,3,0,12,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
373085,0,0,0,100,0,0,0,,,,,,,,,,,,
374024,7,0,0,92,0,0,0,64,7,0,29,0,0,581,1.00,1.00,0.00,0.00,0.00
375230,100,0,0,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
375416,0,0,0,48,0,3,48,,,,,,,,,,,,
375939,0,0,0,100,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
376224,82,12,6,0,0,0,0,,,,,,,,3.00,1.00,0.00,0.00,2.00
376385,93,6,0,1,0,0,0,71,0,6,14,9,0,417,10.00,1.00,4.00,1.00,4.00
376695,23,2,0,17,0,0,59,75,7,4,5,6,3,160,11.00,1.00,2.00,3.00,5.00
377111,0,0,0,48,0,3,48,,,,,,,,,,,,
377218,0,0,0,45,55,0,0,,,,,,,,1.00,0.50,0.50,0.00,0.00
377458,0,0,0,74,0,1,25,,,,,,,,,,,,
377546,75,10,14,0,0,0,0,,,,,,,,0.13,0.00,0.00,0.13,0.00
377555,5,0,0,74,0,11,10,64,20,3,12,0,1,467,30.03,13.86,3.85,10.01,2.31
377564,5,0,0,74,0,11,10,63,0,6,26,3,3,352,19.40,6.60,2.00,7.00,3.80
377652,3,0,0,4,0,11,82,,,,,,,,4.00,4.00,0.00,0.00,0.00
377661,0,0,0,4,0,11,85,,,,,,,,4.00,4.00,0.00,0.00,0.00
378105,0,0,0,14,0,4,82,,,,,,,,,,,,
378576,12,3,15,65,0,0,6,39,0,2,47,6,6,116,8.86,1.50,0.00,0.92,6.44
379746,0,0,0,8,0,3,89,,,,,,,,1.00,1.00,0.00,0.00,0.00
379782,1,0,0,99,0,0,0,,,,,,,,0.50,0.50,0.00,0.00,0.00
380359,32,6,0,31,0,19,12,69,19,6,0,2,4,352,2.50,1.00,1.00,0.00,0.50
380368,12,1,0,55,0,0,33,42,21,3,7,1,25,216,2.00,1.00,0.00,0.00,1.00
380377,97,2,0,0,0,0,0,66,24,1,7,0,2,591,4.35,1.00,0.75,2.60,0.00
380438,0,0,0,85,0,15,0,,,,,,,,0.04,0.04,0.00,0.00,0.00
381352,51,6,43,0,0,0,0,,,,,,,,0.50,0.00,0.00,0.00,0.50
381459,74,11,1,14,0,0,0,72,10,6,11,0,1,1927,3.00,2.00,1.00,0.00,0.00
382911,83,9,0,6,2,0,0,,,,,,,,1.50,0.00,0.00,1.00,0.50
382957,75,9,1,0,15,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
383020,95,1,0,0,0,0,3,,,,,,,,1.00,0.00,1.00,0.00,0.00
383190,0,0,0,73,0,14,13,98,0,0,0,0,2,188,3.00,1.00,2.00,0.00,0.00
383996,2,0,0,93,0,5,0,59,25,1,8,0,7,316,1.00,0.00,1.00,0.00,0.00
384254,3,0,0,97,0,0,0,79,0,0,20,0,0,388,8.00,2.00,1.00,0.00,5.00
384306,95,3,0,0,0,2,0,,,,,,,,0.60,0.40,0.00,0.00,0.20
384333,89,10,1,0,0,0,0,75,0,4,20,0,0,157,9.00,4.00,4.00,0.00,1.00
384342,68,11,0,0,0,0,22,68,0,7,19,1,6,137,8.50,5.00,0.00,0.25,3.25
384412,99,0,0,0,0,0,0,82,0,5,13,1,0,85,1.00,0.50,0.00,0.00,0.50
384421,100,0,0,0,0,0,0,,,,,,,,,,,,
385415,24,3,2,61,1,0,10,18,5,4,70,1,3,5895,14.18,7.50,0.00,6.68,0.00
385619,5,0,0,65,0,17,14,70,0,3,27,0,0,180,4.00,4.00,0.00,0.00,0.00
386153,100,0,0,0,0,0,0,,,,,,,,0.40,0.00,0.00,0.40,0.00
386472,0,0,0,66,0,20,14,,,,,,,,0.00,0.00,0.00,0.00,0.00
388520,11,0,0,83,0,0,6,60,21,6,8,0,5,1129,4.00,4.00,0.00,0.00,0.00
392257,3,0,0,7,0,3,86,,,,,,,,0.49,0.49,0.00,0.00,0.00
395362,13,0,0,64,0,0,23,66,24,1,6,0,2,515,7.50,1.50,2.00,0.00,4.00
399212,22,4,0,10,0,24,40,88,0,5,6,0,1,169,7.45,4.56,2.89,0.00,0.00
399869,99,0,0,0,0,1,0,,,,,,,,,,,,
399911,14,1,0,64,0,17,5,52,0,2,43,0,4,2980,12.50,5.00,1.00,3.00,3.50
400558,99,0,0,1,0,0,0,,,,,,,,,,,,
401223,35,0,1,58,0,0,6,,,,,,,,2.00,1.00,0.00,0.00,1.00
401250,97,3,0,0,0,0,0,,,,,,,,8.00,1.00,0.00,0.00,7.00
403469,85,14,0,0,0,0,0,,,,,,,,3.00,0.00,1.00,1.00,1.00
