UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
217040,16,16,100,9,0,0,9,7,78,,,,,,,8
217059,731,942,78,846,0,0,846,623,74,1,0,0,1,1,100,14
217077,,,,124,1,0,123,60,49,,,,,,,9
217156,1705,1965,87,1751,3,0,1748,1719,98,,,,,,,6
217165,671,756,89,804,1,0,803,721,90,2,0,0,2,2,100,13
217235,1137,1357,84,1126,0,0,1126,802,71,17,0,0,17,3,18,15
217305,381,499,76,0,0,0,0,0,,,,,,,,11
217323,,,,363,0,0,363,253,70,,,,,,,13
217402,1032,1156,89,996,0,0,996,913,92,4,0,0,4,3,75,11
217420,583,1142,51,779,0,0,779,574,74,38,0,0,38,19,50,13
217475,2100,4083,51,2509,0,0,2509,1357,54,791,0,0,791,260,33,17
217484,3323,4902,68,3149,0,0,3149,2683,85,23,0,0,23,10,43,17
217493,497,522,95,414,0,0,414,392,95,,,,,,,9
217518,999,1268,79,989,0,0,989,802,81,10,0,0,10,4,40,14
217536,562,628,89,549,0,0,549,458,83,0,0,0,0,0,,13
217581,,,,20,0,0,20,14,70,8,0,0,8,5,63,16
217606,25,47,53,36,0,0,36,25,69,5,0,0,5,2,40,9
217615,197,741,27,194,0,0,194,106,55,199,0,0,199,67,34,12
217624,124,166,75,148,0,0,148,92,62,25,0,0,25,4,16,15
217633,774,1179,66,695,0,0,695,591,85,3,0,0,3,0,0,16
217688,676,981,69,603,0,0,603,410,68,1,0,0,1,1,100,13
217712,153,765,20,163,0,0,163,69,42,212,0,0,212,89,42,13
217721,582,632,92,356,0,0,356,220,62,,,,,,,18
217749,571,841,68,554,0,0,554,460,83,12,0,0,12,7,58,12
217776,161,337,48,162,0,0,162,117,72,4,0,0,4,2,50,13
217794,,,,16,0,0,16,11,69,5,0,0,5,2,40,15
217819,2464,3231,76,2040,3,0,2037,1685,83,12,0,0,12,7,58,16
217828,,,,18,0,0,18,12,67,5,0,0,5,4,80,15
217837,70,723,10,83,0,0,83,52,63,190,0,0,190,60,32,15
217864,565,680,83,582,0,0,582,502,86,0,0,0,0,0,,11
217873,305,384,79,484,0,0,484,345,71,17,0,0,17,0,0,13
217882,4585,6126,75,4186,2,0,4184,3918,94,13,0,0,13,8,62,16
217891,33,58,57,22,0,0,22,9,41,1,0,0,1,0,0,9
217907,211,509,41,228,0,0,228,134,59,6,0,0,6,1,17,12
217925,169,382,44,151,0,0,151,96,64,,,,,,,16
217934,191,452,42,121,0,0,121,65,54,11,0,0,11,4,36,11
217961,295,375,79,200,0,0,200,131,66,0,0,0,0,0,,15
217989,96,270,36,58,0,0,58,22,38,12,0,0,12,2,17,9
217998,295,419,70,264,0,0,264,155,59,38,0,0,38,9,24,15
218025,372,1052,35,383,0,0,383,181,47,202,0,0,202,55,27,16
218061,697,1294,54,710,0,0,710,466,66,17,0,0,17,5,29,13
218070,653,680,96,514,0,0,514,466,91,,,,,,,9
218113,1384,3302,42,0,0,0,0,0,,0,0,0,0,0,,14
218140,743,2270,33,946,0,0,946,406,43,242,0,0,242,76,31,20
218159,,,,16,0,0,16,12,75,2,0,0,2,1,50,20
218195,,,,4,0,0,4,3,75,9,0,0,9,4,44,20
218229,892,1325,67,855,0,0,855,570,67,6,0,0,6,0,0,16
218238,281,441,64,308,0,0,308,207,67,13,0,0,13,5,38,13
218335,,,,,,,,,,,,,,,,8
218353,1295,3443,38,1329,1,0,1328,655,49,520,0,0,520,203,39,17
218399,90,128,70,66,0,0,66,32,48,1,0,0,1,1,100,10
218414,328,404,81,309,0,0,309,228,74,0,0,0,0,0,,13
218441,429,866,50,380,0,0,380,259,68,7,0,0,7,2,29,11
218487,158,849,19,178,0,0,178,111,62,71,0,0,71,18,25,13
218520,502,1703,29,503,1,0,502,282,56,307,0,0,307,89,29,15
218539,215,309,70,313,0,0,313,237,76,,,,,,,11
218645,524,1056,50,539,0,0,539,317,59,3,0,0,3,1,33,16
218654,408,806,51,354,0,0,354,207,58,4,0,0,4,1,25,15
218663,6165,7708,80,5734,0,0,5734,4981,87,8,0,0,8,4,50,18
218672,361,1022,35,329,0,0,329,155,47,8,0,0,8,3,38,16
218681,125,382,33,207,0,0,207,89,43,8,0,0,8,3,38,15
218690,259,963,27,230,0,0,230,117,51,10,0,0,10,6,60,15
218706,145,723,20,128,0,0,128,56,44,4,0,0,4,1,25,20
218724,2511,3501,72,2043,0,0,2043,1477,72,13,0,0,13,2,15,17
218733,526,690,76,431,0,0,431,296,69,48,0,0,48,4,8,15
218742,591,1574,38,754,0,0,754,460,61,0,0,0,0,0,,15
218821,500,567,88,0,0,0,0,0,,0,0,0,0,0,,17
218830,872,2886,30,554,0,0,554,363,66,195,0,0,195,90,46,20
218858,288,836,34,358,0,0,358,198,55,147,0,0,147,51,35,12
218885,1884,2864,66,1833,0,0,1833,950,52,154,0,0,154,67,44,19
218894,1145,3732,31,1169,0,0,1169,613,52,637,1,0,636,177,28,19
218919,78,111,70,56,0,0,56,30,54,0,0,0,0,0,,10
218955,33,194,17,33,0,0,33,21,64,31,0,0,31,14,45,7
218964,817,1252,65,959,0,0,959,650,68,5,0,0,5,1,20,12
218973,459,484,95,496,0,0,496,437,88,,,,,,,11
218991,615,1559,39,663,0,0,663,380,57,199,0,0,199,64,32,18
219000,466,560,83,319,2,0,317,266,84,4,0,0,4,1,25,11
219037,,,,24,0,0,24,10,42,,,,,,,6
219046,429,1476,29,370,0,0,370,227,61,18,0,0,18,8,44,17
219082,353,1116,32,355,0,0,355,256,72,21,0,0,21,10,48,18
219091,167,199,84,167,0,0,167,119,71,0,0,0,0,0,,12
219125,,,,12,0,0,12,10,83,0,0,0,0,0,,12
219143,707,1293,55,583,1,0,582,444,76,52,1,0,51,30,59,17
219170,,,,,,,,,,,,,,,,12
219189,418,689,61,363,1,0,362,281,78,6,0,0,6,5,83,13
219198,174,267,65,153,0,0,153,93,61,5,0,0,5,4,80,12
219204,6,207,3,4,0,0,4,1,25,25,0,0,25,6,24,6
219240,3,20,15,10,0,0,10,8,80,6,0,0,6,5,83,2
219259,320,1424,22,304,0,0,304,208,68,18,0,0,18,8,44,16
219277,73,212,34,20,0,0,20,12,60,15,0,0,15,3,20,12
219295,94,188,50,77,0,0,77,39,51,1,0,0,1,0,0,11
219338,,,,,,,,,,,,,,,,11
219347,483,646,75,442,0,0,442,311,70,13,0,0,13,5,38,11
219356,1971,3267,60,1987,1,0,1986,1586,80,61,0,0,61,31,51,17
219374,58,152,38,3,0,0,3,1,33,10,0,0,10,1,10,16
219383,303,425,71,256,0,0,256,189,74,7,0,0,7,2,29,17
219392,,,,,,,,,,,,,,,,4
219408,28,48,58,29,0,0,29,15,52,4,0,0,4,2,50,7
219426,676,1624,42,457,0,0,457,303,66,135,0,0,135,89,66,12
219453,,,,20,0,0,20,16,80,,,,,,,11
219471,1166,2757,42,1129,0,0,1129,873,77,45,0,0,45,18,40,14
219480,155,707,22,162,0,0,162,109,67,55,0,0,55,31,56,13
219505,7,17,41,4,0,0,4,4,100,,,,,,,7
219587,,,,14,0,0,14,13,93,,,,,,,16
219596,,,,38,0,0,38,29,76,,,,,,,20
219602,1281,2142,60,590,0,0,590,371,63,107,0,0,107,50,47,15
219639,63,250,25,63,0,0,63,24,38,7,0,0,7,3,43,8
219709,1827,2315,79,1586,0,0,1586,1336,84,8,0,0,8,3,38,14
219718,485,2168,22,452,0,0,452,249,55,24,0,0,24,3,13,13
219790,228,667,34,213,0,0,213,142,67,0,0,0,0,0,,13
219806,394,560,70,380,0,0,380,262,69,3,0,0,3,2,67,14
219824,1153,1800,64,1287,0,0,1287,617,48,153,0,0,153,50,33,14
219833,271,409,66,281,0,0,281,188,67,2,0,0,2,0,0,11
219842,,,,,,,,,,,,,,,,12
219851,,,,18,0,0,18,18,100,,,,,,,10
219879,604,851,71,692,0,0,692,322,47,36,0,0,36,13,36,17
219888,1347,2843,47,1326,0,0,1326,747,56,251,0,0,251,96,38,19
219903,,,,316,0,0,316,140,44,,,,,,,34
219921,,,,55,0,0,55,42,76,8,0,0,8,4,50,17
219949,587,1014,58,196,0,0,196,119,61,2,0,0,2,0,0,17
219976,660,885,75,688,1,0,687,583,85,4,0,0,4,4,100,14
219994,,,,137,0,0,137,103,75,2,0,0,2,2,100,21
220002,10,22,45,1,0,0,1,1,100,,,,,,,10
220057,486,768,63,481,0,0,481,247,51,64,0,0,64,30,47,20
220075,1832,3059,60,1637,0,0,1637,1093,67,13,0,0,13,10,77,15
220118,26,176,15,41,3,0,38,23,61,,,,,,,24
220127,,,,85,0,0,85,73,86,6,0,0,6,5,83,19
220163,,,,21,0,0,21,18,86,7,0,0,7,6,86,11
220181,289,310,93,249,0,0,249,158,63,2,0,0,2,2,100,15
220206,47,116,41,43,0,0,43,31,72,13,0,0,13,7,54,8
220215,369,688,54,349,0,0,349,297,85,1,0,0,1,0,0,13
220251,,,,166,0,0,166,135,81,35,0,0,35,23,66,20
220279,,,,71,0,0,71,57,80,9,0,0,9,5,56,20
220321,,,,62,0,0,62,46,74,,,,,,,20
220394,,,,53,0,0,53,40,75,0,0,0,0,0,,17
220400,731,1099,67,813,0,0,813,362,45,76,0,0,76,25,33,19
220464,13,66,20,13,0,0,13,7,54,0,0,0,0,0,,14
220473,141,198,71,151,0,0,151,103,68,9,0,0,9,1,11,10
220491,,,,1,0,0,1,1,100,,,,,,,16
220516,182,462,39,158,0,0,158,112,71,0,0,0,0,0,,11
220552,,,,11,0,0,11,7,64,14,0,0,14,5,36,20
220598,296,371,80,295,0,0,295,165,56,6,0,0,6,4,67,15
220604,65,138,47,51,0,0,51,27,53,5,0,0,5,1,20,11
220613,617,1086,57,681,1,0,680,553,81,4,0,0,4,2,50,13
220631,276,604,46,204,0,0,204,143,70,0,0,0,0,0,,10
220640,,,,41,0,0,41,28,68,8,0,0,8,5,63,25
220701,214,391,55,185,0,0,185,101,55,1,0,0,1,0,0,13
220710,274,409,67,271,0,0,271,185,68,,,,,,,12
220756,,,,27,0,0,27,16,59,0,0,0,0,0,,12
220765,,,,223,0,0,223,112,50,42,0,0,42,19,45,20
220853,,,,142,0,0,142,71,50,21,0,0,21,9,43,20
220862,2500,5648,44,2448,1,0,2447,1758,72,92,0,0,92,52,57,16
220978,2707,4574,59,3035,0,0,3035,2268,75,58,0,0,58,24,41,16
221050,,,,118,0,0,118,92,78,15,0,0,15,12,80,20
221096,1439,2056,70,1485,0,0,1485,746,50,132,0,0,132,58,44,22
221102,,,,81,0,0,81,66,81,11,0,0,11,7,64,20
221148,,,,473,0,0,473,301,64,,,,,,,23
221184,1116,2004,56,1122,0,0,1122,509,45,249,0,0,249,103,41,19
221236,,,,56,0,0,56,47,84,4,0,0,4,2,50,18
221281,,,,34,0,0,34,26,76,3,0,0,3,2,67,10
221333,,,,51,0,0,51,42,82,13,0,0,13,9,69,10
221351,592,631,94,440,0,0,440,414,94,0,0,0,0,0,,10
221388,,,,28,0,0,28,19,68,12,0,0,12,10,83,11
221397,933,1267,74,837,0,0,837,449,54,250,0,0,250,110,44,16
221430,,,,75,0,0,75,57,76,13,0,0,13,8,62,22
221485,1106,1932,57,1132,0,0,1132,629,56,344,0,0,344,104,30,17
221494,,,,126,0,0,126,104,83,3,0,0,3,1,33,20
221519,474,493,96,488,0,0,488,437,90,2,0,0,2,2,100,10
221582,,,,41,0,0,41,24,59,1,0,0,1,0,0,10
221591,,,,63,0,0,63,52,83,1,0,0,1,0,0,20
221607,,,,24,0,0,24,15,63,14,0,0,14,9,64,16
221616,,,,87,0,0,87,69,79,0,0,0,0,0,,17
221625,,,,163,0,0,163,111,68,1,0,0,1,1,100,20
221643,2042,3203,64,1965,0,0,1965,960,49,212,0,0,212,93,44,18
221661,566,795,71,409,0,0,409,336,82,3,0,0,3,2,67,13
221731,182,317,57,187,0,0,187,129,69,0,0,0,0,0,,10
221740,2057,2911,71,2212,0,0,2212,1616,73,10,0,0,10,5,50,18
221759,5926,7469,79,5489,2,0,5487,4817,88,23,0,0,23,14,61,17
221768,1035,1433,72,1102,1,0,1101,771,70,8,0,0,8,4,50,15
221829,,,,77,0,0,77,65,84,,,,,,,20
221838,1570,2481,63,1481,0,0,1481,784,53,75,0,0,75,14,19,14
221847,1653,2561,65,1712,0,0,1712,1248,73,7,0,0,7,3,43,18
221892,425,567,75,350,0,0,350,255,73,0,0,0,0,0,,17
221908,1138,1532,74,1083,0,0,1083,633,58,87,0,0,87,41,47,20
221953,199,409,49,269,0,0,269,164,61,9,0,0,9,5,56,19
221971,347,544,64,323,0,0,323,282,87,8,0,0,8,1,13,9
221999,1624,1873,87,1693,2,0,1691,1632,97,5,0,0,5,4,80,8
222053,1526,2186,70,1744,1,0,1743,774,44,281,0,0,281,110,39,22
222062,1203,1483,81,1233,0,0,1233,662,54,122,0,0,122,47,39,18
222105,63,134,47,54,1,0,53,36,68,61,0,0,61,34,56,11
222178,833,949,88,853,1,0,852,675,79,6,0,0,6,2,33,13
222567,303,1640,18,327,0,0,327,203,62,215,0,0,215,101,47,11
222576,971,2744,35,933,0,0,933,625,67,289,0,0,289,119,41,18
222628,,,,,,,,,,,,,,,,22
222822,478,1411,34,293,0,0,293,171,58,252,0,0,252,78,31,15
222831,1270,3941,32,1258,1,0,1257,863,69,21,0,0,21,6,29,19
222877,86,127,68,54,0,0,54,19,35,,,,,,,18
222886,,,,234,0,0,234,169,72,24,0,0,24,18,75,28
222938,26,123,21,56,0,0,56,18,32,36,0,0,36,9,25,23
222983,284,317,90,339,0,0,339,258,76,1,0,0,1,1,100,11
222992,2015,7872,26,0,0,0,0,0,,0,0,0,0,0,,18
223056,,,,27,0,0,27,20,74,,,,,,,15
223083,,,,,,,,,,,,,,,,7
223117,,,,0,0,0,0,0,,0,0,0,0,0,,3
223232,4258,4653,92,3721,0,0,3721,3288,88,10,0,0,10,8,80,16
223320,71,1927,4,250,0,0,250,137,55,95,0,0,95,41,43,26
223427,3076,7514,41,3141,0,0,3141,1694,54,1453,0,0,1453,633,44,26
223463,,,,0,0,0,0,0,,,,,,,,20
223472,33,71,46,20,0,0,20,12,60,,,,,,,20
223506,246,1345,18,0,0,0,0,0,,0,0,0,0,0,,12
223816,332,2164,15,364,2,0,362,190,52,760,0,0,760,303,40,13
223852,,,,11,0,0,11,10,91,,,,,,,4
223898,301,1272,24,327,0,0,327,187,57,725,0,0,725,412,57,17
223922,309,938,33,309,0,0,309,162,52,619,0,0,619,327,53,19
224004,195,423,46,217,0,0,217,121,56,2,0,0,2,2,100,17
224013,,,,8,0,0,8,8,100,,,,,,,25
224110,564,3672,15,520,0,0,520,345,66,609,0,0,609,325,53,17
224147,1716,2615,66,1448,0,0,1448,800,55,164,0,0,164,73,45,17
224156,,,,30,0,0,30,23,77,1,0,0,1,1,100,27
224226,679,1175,58,607,6,0,601,410,68,9,4,0,5,1,20,14
224244,105,179,59,47,0,0,47,20,43,3,0,0,3,1,33,12
224271,130,350,37,88,0,0,88,74,84,0,0,0,0,0,,24
224323,476,503,95,379,0,0,379,308,81,,,,,,,12
224350,295,1145,26,234,0,0,234,125,53,488,0,0,488,245,50,11
224527,403,674,60,403,0,0,403,247,61,0,0,0,0,0,,14
224545,225,558,40,274,0,0,274,138,50,12,0,0,12,5,42,14
224554,772,1969,39,664,0,0,664,397,60,48,0,0,48,20,42,18
224615,2381,17294,14,0,0,0,0,0,,0,0,0,0,0,,25
224642,2309,4843,48,2138,0,0,2138,1290,60,1018,0,0,1018,483,47,24
224660,,,,14,0,0,14,10,71,1,0,0,1,1,100,30
224679,,,,12,0,0,12,10,83,4,0,0,4,4,100,30
224758,,,,17,0,0,17,13,76,3,0,0,3,3,100,10
224776,24,115,21,48,0,0,48,17,35,23,0,0,23,9,39,18
224828,,,,9,0,0,9,6,67,7,0,0,7,3,43,8
224891,218,394,55,209,1,0,208,114,55,46,0,0,46,23,50,18
224961,170,439,39,0,0,0,0,0,,0,0,0,0,0,,13
225070,361,783,46,29,0,0,29,5,17,73,0,0,73,17,23,21
225201,,,,93,0,0,93,60,65,,,,,,,18
225247,388,483,80,450,0,0,450,282,63,4,0,0,4,3,75,15
225308,424,1108,38,0,0,0,0,0,,0,0,0,0,0,,14
225371,391,1477,26,409,0,0,409,189,46,159,0,0,159,66,42,20
225399,758,1045,73,637,0,0,637,432,68,31,0,0,31,8,26,16
225414,263,1664,16,282,0,0,282,208,74,81,0,0,81,48,59,17
225423,3646,14513,25,3255,0,0,3255,2064,63,2678,0,0,2678,1291,48,18
225432,1137,3424,33,975,0,0,975,625,64,516,0,0,516,239,46,19
225502,129,619,21,240,1,0,239,140,59,26,0,1,27,8,30,15
225511,4998,10176,49,4717,0,0,4717,4016,85,508,0,0,508,297,58,21
225520,365,1980,18,330,0,0,330,202,61,110,0,0,110,60,55,25
225548,227,372,61,211,0,0,211,110,52,2,0,0,2,1,50,10
225575,147,260,57,166,0,0,166,89,54,3,0,0,3,0,0,16
225627,963,1426,68,916,0,0,916,673,73,6,0,0,6,2,33,13
225876,93,269,35,119,0,0,119,70,59,6,0,0,6,1,17,27
225885,118,178,66,103,0,0,103,38,37,1,0,0,1,1,100,12
225991,31,37,84,40,2,0,38,23,61,,,,,,,8
226019,736,2328,32,708,0,0,708,432,61,223,0,0,223,78,35,17
226091,1363,2192,62,1200,0,0,1200,684,57,264,0,0,264,129,49,18
226107,196,923,21,275,0,0,275,147,53,61,0,0,61,25,41,23
226116,218,505,43,220,0,0,220,133,60,91,0,0,91,45,49,16
226125,,,,45,3,0,42,23,55,,,,,,,18
226134,815,1718,47,0,0,0,0,0,,0,0,0,0,0,,28
226152,1119,1817,62,1228,0,0,1228,910,74,35,0,0,35,23,66,21
226204,299,1280,23,505,2,0,503,111,22,577,1,0,576,89,15,15
226231,316,1366,23,335,1,0,334,256,77,20,0,0,20,12,60,15
226277,,,,375,0,0,375,293,78,,,,,,,19
226383,308,557,55,276,0,3,279,194,70,4,0,0,4,3,75,12
226408,414,1605,26,0,0,0,0,0,,0,0,0,0,0,,14
226471,861,1040,83,736,1,0,735,458,62,5,0,0,5,3,60,17
226578,532,1448,37,564,1,0,563,345,61,544,0,0,544,259,48,14
226587,300,443,68,226,0,0,226,150,66,1,0,0,1,0,0,11
226675,,,,,,,,,,,,,,,,9
226806,481,1010,48,0,0,0,0,0,,0,0,0,0,0,,13
226833,745,1468,51,745,0,0,745,467,63,55,0,0,55,19,35,17
226860,,,,15,0,0,15,14,93,,,,,,,9
226879,11,67,16,4,0,0,4,3,75,2,0,0,2,2,100,13
226903,,,,257,0,0,257,112,44,,,,,,,25
227058,,,,13,0,0,13,8,62,,,,,,,13
227146,821,1421,58,868,0,0,868,477,55,227,0,0,227,90,40,21
227182,6630,24143,27,0,0,0,0,0,,0,0,0,0,0,,21
227216,5363,9675,55,5071,0,0,5071,4010,79,172,0,0,172,101,59,25
227225,422,1117,38,375,0,0,375,202,54,118,0,0,118,36,31,17
227298,,,,,,,,,,,,,,,,30
227304,660,3640,18,492,0,0,492,284,58,509,0,0,509,195,38,26
227313,,,,76,0,0,76,61,80,45,0,0,45,27,60,23
227322,,,,134,0,0,134,108,81,61,0,0,61,37,61,26
227331,249,406,61,295,0,0,295,166,56,0,0,0,0,0,,11
227368,4241,6828,62,4851,0,0,4851,3479,72,487,0,0,487,269,55,20
227377,563,2238,25,681,0,0,681,323,47,399,0,0,399,281,70,21
227386,301,940,32,286,0,0,286,195,68,48,0,0,48,33,69,14
227401,531,956,56,557,0,0,557,316,57,192,1,0,191,67,35,25
227429,57,86,66,54,0,0,54,38,70,1,0,0,1,1,100,23
227526,1754,2373,74,1718,0,0,1718,1284,75,50,0,0,50,8,16,19
227687,233,1106,21,296,0,0,296,120,41,453,0,0,453,315,70,18
227748,,,,27,0,0,27,20,74,,,,,,,11
227757,1217,1253,97,993,2,0,991,962,97,,,,,,,6
227845,609,846,72,594,0,0,594,453,76,1,0,0,1,1,100,13
227854,385,2334,16,362,0,0,362,226,62,900,0,0,900,275,31,20
227863,436,791,55,393,0,0,393,288,73,8,0,0,8,2,25,14
227881,2758,5292,52,2706,0,0,2706,1963,73,137,0,0,137,82,60,20
227924,1178,4618,26,1118,0,0,1118,653,58,1881,0,0,1881,634,34,25
227979,2618,7722,34,0,0,0,0,0,,0,0,0,0,0,,23
228042,251,358,70,297,0,0,297,191,64,1,0,0,1,1,100,15
228088,,,,3,0,0,3,1,33,,,,,,,9
228149,605,706,86,512,0,0,512,362,71,2,0,0,2,1,50,11
228158,1120,2942,38,1020,0,0,1020,453,44,316,0,0,316,95,30,16
228185,,,,5,0,0,5,5,100,,,,,,,15
228200,,,,61,0,0,61,43,70,1,0,0,1,0,0,20
228219,,,,41,0,0,41,31,76,2,0,0,2,2,100,27
228246,1568,1862,84,1529,0,0,1529,1385,91,2,0,0,2,2,100,12
228282,,,,18,0,0,18,15,83,,,,,,,9
228316,439,2163,20,529,0,0,529,340,64,324,0,0,324,177,55,18
228325,281,465,60,169,0,0,169,114,67,3,0,0,3,3,100,16
228343,354,407,87,361,0,0,361,291,81,0,0,0,0,0,,12
228431,1684,2988,56,1722,0,0,1722,1313,76,42,0,0,42,19,45,17
228459,6196,9762,63,5431,1,0,5430,4180,77,430,0,0,430,235,55,22
228468,130,198,66,137,0,0,137,100,73,1,0,0,1,1,100,12
228486,39,51,76,0,0,0,0,0,,0,0,0,0,0,,15
228501,192,405,47,240,0,0,240,122,51,2,0,0,2,1,50,11
228529,2003,3489,57,2176,0,0,2176,1516,70,98,0,0,98,53,54,21
228547,1583,6547,24,2172,0,0,2172,1337,62,3112,0,0,3112,1583,51,17
228608,250,2296,11,394,0,0,394,327,83,200,0,0,200,146,73,18
228644,,,,,,,,,,,,,,,,5
228653,,,,,,,,,,,,,,,,10
228699,267,500,53,280,0,0,280,134,48,141,0,0,141,55,39,17
228705,897,1414,63,1006,0,0,1006,662,66,49,0,0,49,16,33,17
228723,11153,15859,70,10039,0,0,10039,9318,93,1071,0,0,1071,992,93,19
228769,4010,9358,43,3707,0,0,3707,2633,71,193,0,0,193,86,45,24
228778,8915,11135,80,8318,0,0,8318,8021,96,141,0,0,141,124,88,17
228787,3840,5991,64,3328,0,0,3328,2936,88,148,0,0,148,109,74,26
228796,2717,4643,59,2942,0,0,2942,2056,70,402,0,0,402,208,52,20
228802,1113,2361,47,1025,0,0,1025,634,62,40,0,0,40,21,53,17
228875,2555,2997,85,2278,1,0,2277,2079,91,9,0,0,9,8,89,14
228884,178,256,70,153,0,0,153,48,31,3,0,0,3,0,0,17
228981,313,384,82,361,0,0,361,236,65,,,,,,,13
229018,353,1224,29,439,0,0,439,293,67,63,0,0,63,27,43,13
229027,4445,8977,50,4504,0,0,4504,3507,78,829,0,0,829,296,36,26
229063,1272,1774,72,638,0,0,638,435,68,86,0,0,86,17,20,15
229115,6490,9647,67,6357,3,0,6354,5407,85,147,0,0,147,84,57,21
229160,362,524,69,243,0,0,243,148,61,,,,,,,13
229179,1227,3366,36,1090,0,0,1090,780,72,40,0,0,40,20,50,17
229267,663,688,96,634,0,0,634,582,92,,,,,,,9
229300,,,,,,,,,,,,,,,,5
229337,,,,,,,,,,,,,,,,7
229355,2237,4971,45,0,0,0,0,0,,0,0,0,0,0,,18
229416,,,,720,1,0,719,402,56,,,,,,,42
229425,,,,23,0,0,23,16,70,13,0,0,13,9,69,8
229504,169,449,38,238,0,0,238,52,22,131,0,0,131,38,29,14
229522,,,,19,0,0,19,13,68,2,0,0,2,1,50,9
229540,246,1171,21,315,0,0,315,182,58,250,0,0,250,110,44,13
229656,,,,7,0,0,7,4,57,0,0,0,0,0,,18
229780,202,464,44,265,1,0,264,104,39,27,0,0,27,14,52,9
229799,535,1426,38,0,0,0,0,0,,0,0,0,0,0,,16
229814,1244,2262,55,1216,0,0,1216,700,58,38,0,0,38,18,47,17
229832,142,678,21,178,0,0,178,92,52,29,0,0,29,15,52,20
229841,1034,1886,55,984,0,0,984,668,68,330,0,0,330,154,47,16
229887,171,248,69,109,0,0,109,37,34,11,0,0,11,4,36,16
230010,,,,139,3,0,136,100,74,209,0,0,209,146,70,16
230038,5269,6220,85,6069,2650,0,3419,3050,89,240,72,0,168,114,68,21
230047,702,823,85,585,101,0,484,302,62,64,7,0,57,19,33,16
230056,30,117,26,0,0,0,0,0,,0,0,0,0,0,,10
230065,,,,83,0,0,83,82,99,120,0,0,120,117,98,12
230144,,,,19,0,0,19,13,68,,,,,,,3
230162,,,,56,1,0,55,40,73,588,4,0,584,313,54,10
230171,2338,4851,48,1505,100,0,1405,827,59,148,3,0,145,38,26,22
230199,,,,24,0,0,24,19,79,,,,,,,14
230205,,,,19,0,0,19,17,89,7,0,0,7,6,86,20
230214,,,,11,0,0,11,8,73,12,0,0,12,8,67,14
230366,,,,25,0,0,25,13,52,,,,,,,27
230418,289,1837,16,0,0,0,0,0,,0,0,0,0,0,,18
230490,,,,94,0,0,94,67,71,367,4,0,363,197,54,11
230597,1689,3326,51,1365,0,0,1365,669,49,104,0,0,104,36,35,21
230603,2456,4683,52,1984,296,0,1688,1240,73,72,7,0,65,37,57,23
230676,,,,29,0,0,29,28,97,37,0,0,37,26,70,8
230728,3809,5496,69,3722,702,0,3020,2223,74,238,18,0,220,101,46,21
230737,3130,7331,43,2105,215,0,1890,1246,66,688,58,0,630,305,48,25
230746,1561,6084,26,1630,0,0,1630,896,55,1995,0,0,1995,807,40,17
230764,5077,7509,68,4214,227,0,3987,3454,87,269,23,0,246,145,59,18
230782,2304,11446,20,1565,116,0,1449,971,67,390,19,0,371,156,42,21
230807,167,258,65,178,2,0,176,150,85,2,0,0,2,0,0,8
230816,241,300,80,138,0,0,138,116,84,3,0,0,3,1,33,10
230834,389,600,65,295,0,0,295,199,67,2,0,0,2,2,100,14
230852,431,626,69,426,0,0,426,296,69,3,0,0,3,2,67,13
230861,216,2486,9,161,0,0,161,72,45,527,1,0,526,161,31,15
230889,6,36,17,4,0,0,4,1,25,0,0,0,0,0,,6
230913,247,522,47,195,0,0,195,111,57,10,0,0,10,1,10,10
230959,680,700,97,602,0,0,602,566,94,,,,,,,9
230995,564,880,64,644,0,0,644,475,74,5,0,0,5,3,60,14
231004,,,,10,0,0,10,8,80,,,,,,,16
231059,316,340,93,374,0,0,374,321,86,0,0,0,0,0,,11
231068,,,,,,,,,,,,,,,,8
231095,16,56,29,15,0,0,15,14,93,0,0,0,0,0,,7
231165,137,656,21,42,0,0,42,25,60,4,0,0,4,2,50,8
231174,2923,3500,84,2465,2,0,2463,2183,89,22,0,0,22,10,45,17
231280,,,,4,0,0,4,2,50,2,0,0,2,1,50,15
231411,159,162,98,140,4,0,136,106,78,,,,,,,16
231420,227,352,64,270,0,0,270,184,68,,,,,,,12
231536,374,901,42,326,0,0,326,198,61,282,0,0,282,113,40,20
231554,116,205,57,147,0,0,147,87,59,6,0,0,6,1,17,14
231581,398,450,88,420,1,0,419,287,68,,,,,,,13
231624,1682,1877,90,1519,3,0,1516,1414,93,2,0,0,2,2,100,12
231651,295,1446,20,269,0,0,269,198,74,98,0,0,98,29,30,21
231688,,,,11,0,0,11,8,73,1,0,0,1,1,100,8
231697,240,799,30,298,0,0,298,180,60,254,0,0,254,114,45,18
231712,1012,1154,88,1154,0,0,1154,982,85,1,0,0,1,0,0,13
231721,,,,1,0,0,1,1,100,2,0,0,2,1,50,6
231785,111,373,30,3,0,0,3,1,33,0,0,0,0,0,,16
231873,114,160,71,116,0,0,116,73,63,30,0,0,30,12,40,17
231882,247,462,53,257,0,0,257,140,54,97,0,0,97,38,39,18
232016,14,14,100,0,0,0,0,0,,,,,,,,9
