UNITID,GRCHRTYR,GRTOTLT,GRGNDRUN,GRGNDRAN,GRGNDRUA,GRGNDRKN
106908,3,104,0,,0,104
107099,3,19,0,,0,19
107220,3,81,0,,0,81
107293,3,30,0,,0,30
107442,3,13,0,,0,13
107488,3,172,0,0,0,172
107655,3,16,0,0,0,16
107789,3,42,0,,0,42
107831,3,18,0,0,0,18
108065,3,14,0,,0,14
108977,3,30,0,0,0,30
109721,3,252,0,0,0,252
109730,3,37,0,0,0,37
110194,3,190,0,,0,190
110875,3,18,0,,0,18
111054,3,17,0,0,0,17
111513,3,38,0,,0,38
111708,3,81,0,0,0,81
111717,3,80,0,,0,80
111726,3,79,0,,0,79
111744,3,69,0,,0,69
111762,3,64,0,,0,64
111799,3,83,0,,0,83
112181,3,83,0,0,0,83
112288,3,289,0,,0,289
112367,3,249,0,0,0,249
112455,3,35,0,0,0,35
113449,3,96,0,,0,96
113537,3,4,0,0,0,4
114460,3,80,0,,0,80
114637,3,2,0,0,0,2
114761,3,16,0,,0,16
114947,3,100,2,0,2,98
115357,3,39,0,,0,39
115658,3,14,0,,0,14
116350,3,34,0,,0,34
117238,3,55,0,0,0,55
117955,3,41,0,0,0,41
118134,3,22,22,,22,0
118143,3,5,5,,5,0
118161,3,26,0,,0,26
118958,3,5,0,,0,5
118994,3,52,0,,0,52
119553,3,489,0,,0,489
119951,3,152,0,,0,152
120069,3,184,0,,0,184
120087,3,97,0,,0,97
121433,3,41,0,0,0,41
121637,3,25,0,,0,25
121859,3,78,0,,0,78
121868,3,55,0,,0,55
123350,3,93,0,,0,93
123493,3,242,0,0,0,242
124681,3,705,0,,0,705
125082,3,15,0,0,0,15
125310,3,5,0,,0,5
126915,3,71,0,1,1,70
127158,3,728,10,,10,718
127316,3,36,0,,0,36
128337,3,29,0,,0,29
128896,3,27,0,,0,27
129002,3,51,0,,0,51
129349,3,38,0,,0,38
129932,3,659,0,,0,659
130174,3,288,0,,0,288
130873,3,291,0,,0,291
131061,3,66,0,0,0,66
132675,3,28,0,,0,28
132976,3,117,0,,0,117
133155,3,327,0,,0,327
134024,3,78,0,,0,78
134228,3,25,0,,0,25
134307,3,275,0,,0,275
134529,3,102,0,,0,102
134574,3,45,0,,0,45
134714,3,49,0,,0,49
135142,3,57,0,,0,57
135179,3,502,0,,0,502
135276,3,722,0,,0,722
135337,3,46,0,,0,46
135522,3,242,0,,0,242
135559,3,58,0,0,0,58
136109,3,37,0,,0,37
136303,3,176,0,,0,176
136491,3,202,0,,0,202
136765,3,321,0,,0,321
137023,3,249,0,,0,249
137591,3,219,0,,0,219
137801,3,224,0,,0,224
137856,3,41,0,,0,41
137865,3,160,0,,0,160
138284,3,317,0,,0,317
138822,3,176,0,,0,176
138938,3,32,0,0,0,32
139506,3,96,0,,0,96
141608,3,35,0,,0,35
142407,3,29,0,,0,29
142489,3,26,0,,0,26
143376,3,29,0,,0,29
143464,3,3,0,,0,3
143473,3,6,0,0,0,6
143482,3,12,0,,0,12
143491,3,6,0,,0,6
143552,3,3,0,0,0,3
144573,3,1,0,,0,1
144795,3,216,0,,0,216
145099,3,250,0,,0,250
145309,3,16,0,0,0,16
145406,3,62,0,,0,62
145424,3,10,0,,0,10
145433,3,19,0,,0,19
146454,3,22,0,,0,22
146807,3,11,0,11,11,0
147642,3,15,0,,0,15
147819,3,43,0,,0,43
148098,3,44,0,44,44,0
148955,3,3,0,0,0,3
149204,3,38,0,,0,38
149550,3,50,0,,0,50
150303,3,11,0,,0,11
150428,3,6,0,,0,6
150765,3,15,0,,0,15
150853,3,23,0,,0,23
151564,3,5,0,0,0,5
151607,3,15,0,,0,15
152150,3,15,0,,0,15
152275,3,48,0,,0,48
152309,3,25,0,,0,25
152628,3,21,0,,0,21
155159,3,29,0,0,0,29
155353,3,51,0,,0,51
155423,3,204,0,0,0,204
156310,3,43,0,,0,43
156426,3,48,0,,0,48
156754,3,7,0,,0,7
156842,3,67,0,,0,67
156967,3,28,0,,0,28
157614,3,30,0,,0,30
157650,3,44,0,,0,44
157669,3,49,0,,0,49
157678,3,53,0,,0,53
158246,3,132,0,,0,132
158538,3,2,0,0,0,2
158617,3,298,0,,0,298
158778,3,29,0,,0,29
158787,3,14,0,,0,14
159027,3,22,0,,0,22
159328,3,16,0,,0,16
159513,3,44,0,,0,44
159522,3,31,0,,0,31
159531,3,9,0,,0,9
159601,3,27,0,,0,27
160117,3,36,0,,0,36
160126,3,5,0,,0,5
160199,3,17,0,,0,17
160320,3,691,0,,0,691
160472,3,148,0,,0,148
160597,3,4,0,,0,4
161493,3,60,0,,0,60
161527,3,80,0,0,0,80
161800,3,33,0,,0,33
161855,3,7,0,0,0,7
162335,3,9,0,,0,9
162371,3,648,0,,0,648
162830,3,73,0,,0,73
163347,3,250,0,,0,250
163408,3,56,0,,0,56
163541,3,140,0,,0,140
163815,3,21,0,0,0,21
164535,3,16,0,,0,16
164845,3,52,0,,0,52
165255,3,32,0,,0,32
165556,3,414,0,,0,414
165608,3,8,0,0,0,8
165750,3,27,0,0,0,27
166498,3,34,0,,0,34
166805,3,15,0,,0,15
167039,3,6,0,0,0,6
167871,3,32,0,0,0,32
168032,3,2,0,0,0,2
168555,3,50,0,,0,50
168573,3,648,0,0,0,648
168892,3,19,0,0,0,19
169284,3,102,0,,0,102
169503,3,55,0,,0,55
169813,3,13,0,,0,13
170611,3,65,0,,0,65
170736,3,30,0,0,0,30
171775,3,25,0,0,0,25
171988,3,54,0,,0,54
171997,3,88,0,,0,88
172015,3,102,0,,0,102
172422,3,75,0,,0,75
172495,3,80,0,0,0,80
172680,3,19,0,,0,19
173744,3,194,0,,0,194
174190,3,118,0,,0,118
174321,3,34,0,1,1,33
174978,3,63,0,,0,63
175120,3,471,0,0,0,471
175494,3,71,0,0,0,71
175698,3,26,0,,0,26
175722,3,8,0,0,0,8
176062,3,17,0,,0,17
176433,3,5,0,,0,5
176716,3,18,0,,0,18
176983,3,44,0,,0,44
177436,3,3,0,,0,3
177588,3,7,0,,0,7
177603,3,1,0,,0,1
177685,3,12,0,,0,12
177931,3,9,0,0,0,9
178077,3,20,0,0,0,20
178527,3,19,0,,0,19
178828,3,31,0,,0,31
179195,3,7,0,,0,7
179511,3,165,0,,0,165
179991,3,13,0,,0,13
180063,3,27,0,,0,27
180090,3,51,0,,0,51
181880,3,206,1,0,1,205
182704,3,1,0,1,1,0
182722,3,32,0,0,0,32
182892,3,15,0,,0,15
182999,3,14,0,,0,14
183035,3,8,0,0,0,8
183202,3,20,0,,0,20
183725,3,191,0,,0,191
183983,3,130,0,,0,130
184056,3,464,0,,0,464
184506,3,46,0,,0,46
184746,3,183,0,,0,183
184816,3,46,0,,0,46
185174,3,37,0,,0,37
185396,3,1151,0,,0,1151
185466,3,141,0,,0,141
185767,3,6,0,,0,6
185970,3,23,0,,0,23
186016,3,73,0,,0,73
186274,3,25,0,,0,25
186593,3,36,0,0,0,36
187505,3,484,0,,0,484
188289,3,5,0,,0,5
188650,3,363,0,,0,363
188890,3,471,0,,0,471
189219,3,196,0,,0,196
189255,3,98,0,,0,98
189404,3,12,0,0,0,12
189468,3,145,0,,0,145
189477,3,2,0,,0,2
189714,3,77,0,,0,77
189990,3,9,0,,0,9
190239,3,37,0,,0,37
190318,3,58,0,,0,58
191311,3,38,1,0,1,37
191940,3,70,0,,0,70
192484,3,2,0,,0,2
192800,3,1,0,,0,1
193265,3,52,0,0,0,52
193991,3,18,0,,0,18
194259,3,19,0,,0,19
194435,3,23,0,,0,23
195067,3,135,0,,0,135
197337,3,12,0,,0,12
198844,3,143,0,,0,143
199005,3,5,0,0,0,5
199078,3,6,0,,0,6
199689,3,27,0,,0,27
199980,3,80,0,,0,80
200846,3,214,0,,0,214
201034,3,65,0,,0,65
201098,3,21,0,0,0,21
201131,3,61,0,,0,61
201159,3,125,0,,0,125
201478,3,104,2,0,2,102
201496,3,580,0,0,0,580
201539,3,19,0,,0,19
201681,3,100,0,,0,100
201803,3,71,0,,0,71
202152,3,96,0,,0,96
202657,3,49,0,,0,49
202888,3,24,0,,0,24
202949,3,140,0,0,0,140
202985,3,17,0,,0,17
203030,3,14,0,,0,14
203146,3,251,0,0,0,251
203234,3,77,0,,0,77
203942,3,23,0,,0,23
204121,3,21,0,,0,21
204158,3,69,0,,0,69
204431,3,35,0,0,0,35
204963,3,78,0,,0,78
204981,3,20,0,,0,20
206039,3,21,0,0,0,21
206172,3,50,0,0,0,50
206181,3,7,0,,0,7
206321,3,11,0,,0,11
206905,3,50,0,,0,50
207087,3,13,0,,0,13
207102,3,42,0,0,0,42
207704,3,26,0,,0,26
207786,3,20,0,,0,20
208044,3,25,0,25,25,0
208053,3,46,0,0,0,46
210711,3,100,0,0,0,100
210748,3,14,0,,0,14
210784,3,210,0,0,0,210
211316,3,60,0,,0,60
211334,3,20,0,,0,20
212230,3,22,0,,0,22
212267,3,32,0,,0,32
212276,3,30,0,,0,30
212294,3,34,0,,0,34
212300,3,25,0,,0,25
212328,3,15,0,,0,15
212337,3,30,0,,0,30
212355,3,60,0,,0,60
212382,3,59,0,,0,59
212391,3,38,0,,0,38
212753,3,32,0,,0,32
213330,3,16,0,,0,16
213455,3,84,0,,0,84
213491,3,13,0,,0,13
214476,3,7,0,0,0,7
214528,3,91,0,,0,91
215044,3,37,0,,0,37
215336,3,40,0,0,0,40
215530,3,16,0,,0,16
215886,3,66,0,0,0,66
216074,3,62,0,,0,62
216223,3,60,0,0,0,60
216579,3,70,0,,0,70
216746,3,45,0,,0,45
217323,3,650,1,,1,649
217581,3,32,0,,0,32
217794,3,82,0,,0,82
217828,3,44,0,,0,44
218159,3,38,0,,0,38
218195,3,14,0,,0,14
219037,3,7,0,0,0,7
219125,3,19,0,,0,19
219453,3,46,0,,0,46
219587,3,44,0,0,0,44
219851,3,11,11,,11,0
220163,3,26,0,,0,26
220491,3,15,0,,0,15
220765,3,252,0,,0,252
221829,3,161,0,,0,161
223056,3,46,0,0,0,46
223852,3,24,0,,0,24
224013,3,15,0,,0,15
224156,3,43,0,,0,43
224758,3,10,0,,0,10
224828,3,33,0,,0,33
225043,3,8,0,,0,8
226125,3,85,0,0,0,85
226860,3,35,0,0,0,35
227058,3,32,0,,0,32
227298,3,142,0,,0,142
227313,3,224,0,,0,224
227322,3,244,0,,0,244
228088,3,23,0,,0,23
228185,3,20,19,,19,1
228200,3,254,0,,0,254
228219,3,365,0,,0,365
228282,3,124,0,,0,124
229425,3,18,0,0,0,18
229522,3,39,0,,0,39
229656,3,17,0,,0,17
230010,3,214,0,,0,214
230065,3,12,0,,0,12
230144,3,54,0,0,0,54
230162,3,227,1,0,1,226
230214,3,29,0,,0,29
230490,3,168,0,,0,168
230676,3,111,0,,0,111
231004,3,47,0,0,0,47
231280,3,25,0,,0,25
231688,3,22,0,0,0,22
232919,3,89,0,0,0,89
233286,3,38,0,,0,38
233666,3,10,0,,0,10
234119,3,25,0,,0,25
234924,3,111,0,,0,111
235088,3,184,0,,0,184
235307,3,92,0,0,0,92
235352,3,21,0,,0,21
235501,3,298,0,,0,298
235583,3,38,0,,0,38
236018,3,11,,,,
236744,3,30,0,,0,30
237127,3,24,0,,0,24
237145,3,1,0,,0,1
237172,3,33,0,,0,33
237242,3,36,0,,0,36
237473,3,53,0,,0,53
237491,3,30,0,,0,30
237561,3,14,14,,14,0
237729,3,63,0,0,0,63
239877,3,21,0,,0,21
240709,3,52,0,0,0,52
240879,3,426,0,,0,426
241906,3,147,0,,0,147
242945,3,167,0,,0,167
242954,3,76,0,,0,76
244613,3,94,0,0,0,94
245281,3,3,0,,0,3
245980,3,20,0,,0,20
245999,3,260,0,,0,260
246017,3,486,217,,217,269
246035,3,163,0,,0,163
246071,3,23,0,0,0,23
246406,3,25,0,0,0,25
246415,3,3,0,0,0,3
246460,3,159,0,,0,159
246895,3,198,2,0,2,196
247010,3,34,0,,0,34
247047,3,36,0,0,0,36
247153,3,47,0,,0,47
247409,3,96,0,,0,96
248192,3,14,0,0,0,14
248527,3,8,0,0,0,8
248624,3,31,0,0,0,31
248633,3,25,0,0,0,25
248660,3,15,0,,0,15
248703,3,123,0,,0,123
249061,3,9,0,0,0,9
249238,3,54,0,,0,54
250744,3,83,0,,0,83
250902,3,23,0,,0,23
250993,3,21,0,,0,21
260336,3,21,21,,21,0
260363,3,6,0,,0,6
260664,3,396,0,,0,396
260929,3,117,0,,0,117
260965,3,37,0,,0,37
261676,3,30,0,,0,30
261685,3,36,0,,0,36
261719,3,224,0,,0,224
261773,3,16,0,,0,16
262341,3,505,0,,0,505
262369,3,90,0,,0,90
262466,3,1,0,0,0,1
362700,3,56,0,,0,56
362782,3,51,0,,0,51
363013,3,32,0,,0,32
363679,3,84,0,,0,84
364627,3,60,0,,0,60
364636,3,28,0,,0,28
364760,3,17,0,0,0,17
364946,3,22,0,0,0,22
364964,3,44,0,,0,44
365091,3,35,0,,0,35
365125,3,37,0,,0,37
365198,3,65,0,,0,65
365240,3,16,0,,0,16
365383,3,30,0,,0,30
365505,3,27,0,,0,27
365763,3,14,0,,0,14
365824,3,105,0,,0,105
365833,3,114,0,,0,114
366155,3,5,0,0,0,5
366289,3,251,0,0,0,251
366438,3,56,0,,0,56
366623,3,3,0,0,0,3
366632,3,30,0,,0,30
367051,3,51,0,,0,51
367088,3,19,0,,0,19
367158,3,50,0,,0,50
367334,3,200,0,0,0,200
367431,3,23,0,,0,23
367981,3,10,0,,0,10
368230,3,39,0,,0,39
368364,3,107,0,,0,107
368407,3,4,0,,0,4
368540,3,19,0,,0,19
368647,3,16,0,,0,16
368771,3,161,0,0,0,161
368832,3,16,0,,0,16
369446,3,50,0,,0,50
369686,3,231,0,,0,231
369695,3,82,0,0,0,82
369783,3,354,0,0,0,354
369950,3,69,0,0,0,69
371052,3,219,0,,0,219
371830,3,26,0,,0,26
371964,3,217,0,0,0,217
372028,3,57,0,,0,57
372082,3,61,0,,0,61
372356,3,115,0,0,0,115
372462,3,34,0,,0,34
373216,3,68,0,,0,68
373456,3,21,0,,0,21
373526,3,327,0,,0,327
373678,3,50,0,0,0,50
373696,3,39,0,0,0,39
373711,3,12,0,0,0,12
373784,3,408,0,,0,408
374316,3,10,0,0,0,10
374343,3,10,0,,0,10
374574,3,555,0,,0,555
374592,3,74,0,0,0,74
375106,3,83,0,,0,83
375373,3,2,0,,0,2
375540,3,75,0,,0,75
375568,3,55,0,,0,55
375656,3,21,0,,0,21
375726,3,209,0,0,0,209
375966,3,8,0,,0,8
375984,3,87,0,,0,87
376242,3,61,0,,0,61
376288,3,51,0,0,0,51
376330,3,23,0,,0,23
376446,3,3,0,0,0,3
376631,3,8,0,0,0,8
376677,3,27,0,,0,27
377193,3,2,0,0,0,2
377272,3,29,0,0,0,29
377281,3,72,0,0,0,72
377315,3,76,0,0,0,76
377449,3,29,0,0,0,29
377485,3,8,0,,0,8
377759,3,35,0,,0,35
378886,3,33,0,,0,33
379621,3,25,0,,0,25
380067,3,48,0,0,0,48
381255,3,44,0,,0,44
381282,3,48,0,0,0,48
381325,3,66,0,,0,66
381370,3,220,0,,0,220
381404,3,223,0,,0,223
381699,3,39,0,0,0,39
381732,3,1,0,,0,1
382258,3,25,0,0,0,25
382416,3,11,0,,0,11
382461,3,6,0,0,0,6
382780,3,165,0,,0,165
383163,3,73,0,,0,73
383279,3,18,0,,0,18
383297,3,10,0,,0,10
383312,3,104,0,,0,104
383330,3,37,0,,0,37
383367,3,102,0,0,0,102
383464,3,146,0,,0,146
383525,3,104,0,,0,104
383765,3,63,0,,0,63
384236,3,466,0,,0,466
384245,3,407,0,,0,407
385132,3,47,0,,0,47
387925,3,32,0,,0,32
389860,3,118,1,0,1,117
390905,3,35,0,,0,35
391005,3,10,0,,0,10
393861,3,287,0,0,0,287
395690,3,381,0,0,0,381
397942,3,559,0,,0,559
400080,3,1050,0,,0,1050
400187,3,214,0,,0,214
401764,3,28,0,0,0,28
402563,3,50,0,,0,50
402800,3,39,0,,0,39
404684,3,262,0,0,0,262
404718,3,65,0,,0,65
405076,3,859,0,,0,859
406149,3,44,0,,0,44
406325,3,19,0,,0,19
406361,3,10,0,0,0,10
406422,3,53,0,,0,53
406486,3,11,0,0,0,11
407090,3,66,0,,0,66
407142,3,34,0,,0,34
407151,3,26,0,0,0,26
407179,3,30,0,,0,30
407434,3,15,0,0,0,15
407461,3,67,0,,0,67
407470,3,80,0,,0,80
407489,3,38,0,,0,38
407513,3,47,0,,0,47
407577,3,103,0,,0,103
407595,3,85,0,0,0,85
407683,3,37,0,0,0,37
407708,3,99,0,,0,99
407735,3,31,0,,0,31
407832,3,55,0,,0,55
408066,3,41,0,,0,41
408163,3,12,0,,0,12
408385,3,1027,0,0,0,1027
408862,3,64,0,,0,64
409032,3,312,0,,0,312
409120,3,42,0,,0,42
409193,3,32,0,0,0,32
409591,3,13,0,,0,13
410797,3,89,0,,0,89
410964,3,5,0,,0,5
411684,3,2,0,,0,2
412535,3,19,0,,0,19
412544,3,31,0,,0,31
413176,3,38,0,,0,38
413820,3,23,0,,0,23
413893,3,851,0,,0,851
413972,3,24,0,0,0,24
414063,3,37,0,,0,37
414124,3,234,0,,0,234
414489,3,95,0,0,0,95
414540,3,117,0,,0,117
414869,3,1,0,,0,1
415039,3,31,0,,0,31
415057,3,75,0,,0,75
415987,3,215,0,,0,215
417008,3,61,0,,0,61
417062,3,24,0,,0,24
417105,3,190,0,0,0,190
417123,3,90,0,0,0,90
417442,3,23,0,,0,23
417503,3,157,0,,0,157
417600,3,22,0,0,0,22
417628,3,5,0,0,0,5
417637,3,53,0,,0,53
417646,3,10,0,0,0,10
417655,3,21,0,,0,21
417682,3,4,4,,4,0
417716,3,12,0,,0,12
417725,3,15,0,0,0,15
417831,3,82,0,,0,82
417840,3,97,0,0,0,97
417868,3,33,0,0,0,33
417886,3,5,0,0,0,5
417910,3,29,0,,0,29
417992,3,7,0,,0,7
418001,3,5,0,,0,5
418010,3,6,0,,0,6
418029,3,7,0,0,0,7
418038,3,23,0,0,0,23
418065,3,64,0,,0,64
418083,3,2,0,0,0,2
418171,3,5,0,,0,5
418199,3,47,0,,0,47
418205,3,43,0,,0,43
418223,3,41,0,,0,41
418250,3,35,0,0,0,35
418269,3,166,0,,0,166
418278,3,22,0,,0,22
418302,3,35,0,,0,35
418320,3,19,0,0,0,19
418348,3,42,0,,0,42
418357,3,42,0,0,0,42
418409,3,49,0,,0,49
418427,3,38,0,,0,38
418445,3,12,0,0,0,12
418454,3,168,0,,0,168
418481,3,25,25,,25,0
418515,3,47,0,0,0,47
418524,3,33,0,0,0,33
418542,3,71,0,,0,71
418560,3,22,0,0,0,22
418588,3,17,0,,0,17
418658,3,463,0,,0,463
418764,3,3,0,,0,3
418773,3,188,0,,0,188
418782,3,150,0,,0,150
418913,3,4,0,,0,4
418968,3,26,0,,0,26
419031,3,9,0,,0,9
419095,3,24,0,,0,24
419217,3,2,0,0,0,2
419235,3,169,0,,0,169
419253,3,56,0,,0,56
419280,3,19,0,,0,19
419420,3,32,0,,0,32
419484,3,11,0,0,0,11
419633,3,75,0,0,0,75
419703,3,315,0,,0,315
419712,3,98,0,,0,98
419721,3,147,0,,0,147
420130,3,151,0,0,0,151
420255,3,53,0,,0,53
421610,3,35,0,,0,35
421665,3,2,0,,0,2
421717,3,9,0,,0,9
421771,3,9,0,,0,9
421896,3,167,0,0,0,167
423397,3,363,0,,0,363
423412,3,26,0,,0,26
425986,3,43,0,,0,43
427335,3,61,0,0,0,61
427894,3,53,0,,0,53
427982,3,16,0,0,0,16
427991,3,430,0,0,0,430
428019,3,19,0,,0,19
428125,3,12,0,,0,12
430227,3,29,0,,0,29
430245,3,831,0,,0,831
430306,3,11,0,,0,11
430403,3,145,0,0,0,145
430564,3,14,0,,0,14
430582,3,370,0,,0,370
430883,3,6,0,,0,6
430908,3,29,0,,0,29
430971,3,36,0,0,0,36
431017,3,27,0,,0,27
431071,3,7,0,,0,7
431105,3,12,1,0,1,11
431123,3,256,0,,0,256
431187,3,43,0,0,0,43
431196,3,5,0,,0,5
431275,3,3,0,,0,3
431284,3,31,0,,0,31
431558,3,321,0,,0,321
431716,3,368,0,,0,368
432117,3,43,0,,0,43
432269,3,55,0,,0,55
433040,3,40,0,0,0,40
433068,3,214,0,,0,214
433101,3,617,0,,0,617
433138,3,87,0,,0,87
434274,3,45,5,20,25,20
434283,3,29,0,,0,29
434308,3,110,0,,0,110
434344,3,107,0,,0,107
434362,3,30,0,,0,30
434496,3,67,0,0,0,67
436030,3,95,0,,0,95
436553,3,15,0,0,0,15
436632,3,83,0,,0,83
436641,3,72,0,,0,72
436650,3,89,0,,0,89
436775,3,45,0,,0,45
437556,3,881,0,,0,881
437608,3,123,0,0,0,123
437723,3,83,0,0,0,83
437778,3,161,0,,0,161
437857,3,29,0,,0,29
438285,3,83,0,,0,83
438337,3,164,0,,0,164
438674,3,4,0,0,0,4
438984,3,33,0,,0,33
439455,3,3,0,0,0,3
439473,3,188,0,,0,188
439622,3,60,0,,0,60
439668,3,292,148,,148,144
439686,3,139,0,,0,139
439747,3,156,0,0,0,156
439774,3,51,0,,0,51
439844,3,21,0,,0,21
439932,3,39,0,,0,39
440101,3,26,0,,0,26
440226,3,46,0,,0,46
440730,3,189,0,,0,189
440855,3,96,0,,0,96
440989,3,186,0,,0,186
441210,3,8,0,,0,8
441256,3,35,0,,0,35
441380,3,60,0,,0,60
441414,3,143,0,,0,143
441502,3,98,0,,0,98
441575,3,213,0,,0,213
441593,3,6,0,,0,6
441618,3,5,0,,0,5
441663,3,298,0,,0,298
441672,3,36,0,0,0,36
441706,3,34,0,,0,34
441830,3,65,0,0,0,65
441876,3,32,0,0,0,32
442073,3,308,0,,0,308
442240,3,77,0,,0,77
442329,3,1087,0,,0,1087
442657,3,84,0,,0,84
442888,3,57,0,0,0,57
442976,3,41,0,,0,41
442985,3,185,0,0,0,185
443021,3,102,0,,0,102
443100,3,53,0,,0,53
443137,3,155,0,2,2,153
443146,3,36,0,,0,36
443207,3,71,0,0,0,71
443216,3,43,0,,0,43
443225,3,17,0,,0,17
443234,3,97,0,0,0,97
443252,3,1250,0,0,0,1250
443289,3,145,0,0,0,145
443298,3,23,0,0,0,23
443322,3,169,0,,0,169
443632,3,71,0,,0,71
443641,3,31,0,,0,31
443669,3,87,0,,0,87
443951,3,31,0,,0,31
443979,3,15,0,,0,15
444194,3,21,0,0,0,21
444228,3,8,0,,0,8
444264,3,110,0,,0,110
444282,3,26,0,,0,26
444291,3,42,0,,0,42
444307,3,25,0,,0,25
444370,3,22,0,,0,22
444404,3,26,0,0,0,26
444440,3,25,0,0,0,25
444468,3,9,0,,0,9
444486,3,60,0,,0,60
444510,3,7,0,,0,7
444529,3,64,0,,0,64
444583,3,394,0,,0,394
444635,3,36,0,0,0,36
444662,3,103,0,,0,103
444671,3,129,0,0,0,129
444732,3,33,0,0,0,33
444857,3,8,0,,0,8
444893,3,379,0,,0,379
444936,3,146,0,0,0,146
444945,3,477,0,,0,477
445212,3,33,0,,0,33
445498,3,39,0,,0,39
445540,3,33,0,,0,33
445647,3,80,0,0,0,80
445656,3,40,0,0,0,40
445780,3,6,0,,0,6
445841,3,42,0,,0,42
445850,3,34,0,,0,34
446084,3,2,0,,0,2
446093,3,64,0,0,0,64
446206,3,17,0,,0,17
446242,3,37,0,0,0,37
446251,3,47,0,0,0,47
446260,3,283,0,,0,283
446288,3,22,0,,0,22
446349,3,1,0,,0,1
446516,3,5,0,,0,5
447023,3,1046,0,,0,1046
447148,3,59,0,,0,59
447166,3,15,0,,0,15
447175,3,19,0,,0,19
447449,3,32,1,1,2,30
447467,3,290,0,,0,290
447607,3,677,0,,0,677
447616,3,571,0,,0,571
447704,3,47,0,0,0,47
447722,3,30,0,,0,30
447731,3,230,0,,0,230
447795,3,81,0,,0,81
447810,3,119,0,,0,119
447865,3,4,0,,0,4
447883,3,126,0,0,0,126
447892,3,79,0,,0,79
447908,3,4,0,0,0,4
447917,3,16,0,0,0,16
447962,3,93,0,,0,93
447971,3,91,0,0,0,91
447980,3,24,0,,0,24
448071,3,33,0,,0,33
448123,3,189,0,,0,189
448196,3,40,0,,0,40
448220,3,31,0,,0,31
448248,3,191,0,,0,191
448257,3,54,0,,0,54
448275,3,23,0,,0,23
448424,3,28,0,0,0,28
448646,3,372,0,,0,372
448798,3,98,0,,0,98
448895,3,303,0,,0,303
449311,3,25,0,0,0,25
449320,3,370,0,,0,370
449357,3,12,0,0,0,12
449393,3,30,0,,0,30
449463,3,185,0,,0,185
449472,3,26,0,0,0,26
449490,3,58,0,,0,58
449533,3,22,0,,0,22
449597,3,1,0,0,0,1
449603,3,44,0,,0,44
449685,3,402,0,,0,402
449700,3,101,0,,0,101
449773,3,98,0,,0,98
449782,3,32,0,0,0,32
449807,3,69,0,,0,69
449816,3,39,0,,0,39
449904,3,108,0,,0,108
449959,3,80,0,,0,80
449968,3,103,0,,0,103
449977,3,21,0,,0,21
449986,3,36,0,,0,36
449995,3,79,0,,0,79
450021,3,152,0,,0,152
450119,3,86,0,,0,86
450599,3,39,0,,0,39
450605,3,33,0,,0,33
450614,3,34,0,,0,34
450641,3,39,0,0,0,39
450650,3,90,0,0,0,90
450711,3,83,0,,0,83
450720,3,561,0,,0,561
450951,3,78,0,,0,78
450988,3,179,0,,0,179
451042,3,12,0,,0,12
451097,3,86,10,,10,76
451121,3,14,0,,0,14
451149,3,101,0,0,0,101
451158,3,231,0,,0,231
451167,3,30,0,,0,30
451194,3,4,0,0,0,4
451237,3,54,0,0,0,54
451255,3,60,0,,0,60
451282,3,32,0,,0,32
451307,3,3,0,,0,3
451316,3,32,0,0,0,32
451334,3,166,0,,0,166
451343,3,17,0,,0,17
451459,3,81,0,,0,81
451468,3,114,0,,0,114
451495,3,168,0,,0,168
451501,3,124,0,,0,124
451529,3,56,0,,0,56
451547,3,24,0,,0,24
451565,3,55,0,,0,55
451574,3,73,0,0,0,73
451583,3,75,0,0,0,75
451626,3,33,0,,0,33
451714,3,43,0,,0,43
451918,3,32,0,0,0,32
452072,3,42,0,,0,42
452887,3,19,0,0,0,19
453297,3,23,0,0,0,23
453756,3,75,0,,0,75
454546,3,54,0,,0,54
454555,3,161,0,,0,161
454607,3,64,0,,0,64
454652,3,36,0,,0,36
454722,3,5,0,,0,5
454759,3,2,0,,0,2
454768,3,15,0,,0,15
454777,3,17,0,,0,17
454795,3,31,0,,0,31
454801,3,33,0,0,0,33
454874,3,23,0,,0,23
454917,3,110,0,,0,110
454926,3,74,0,,0,74
454944,3,37,0,,0,37
454953,3,11,0,0,0,11
454962,3,22,0,0,0,22
454971,3,5,0,,0,5
454980,3,4,0,,0,4
454999,3,10,0,,0,10
455008,3,33,0,,0,33
455062,3,7,0,,0,7
455080,3,52,0,,0,52
455105,3,2,0,0,0,2
455141,3,128,0,,0,128
455187,3,187,0,0,0,187
455211,3,231,0,,0,231
455220,3,54,0,,0,54
455275,3,144,0,,0,144
455284,3,67,0,,0,67
455327,3,12,0,,0,12
455354,3,104,0,,0,104
455381,3,27,0,,0,27
455460,3,91,0,,0,91
455488,3,165,0,,0,165
455725,3,753,0,,0,753
455761,3,87,0,,0,87
455798,3,45,0,,0,45
455831,3,100,0,,0,100
455859,3,127,0,,0,127
455877,3,31,0,,0,31
455886,3,5,0,0,0,5
455895,3,12,0,,0,12
455901,3,42,0,,0,42
455910,3,45,0,0,0,45
455929,3,24,0,,0,24
455965,3,26,0,,0,26
455974,3,147,0,,0,147
456001,3,43,0,0,0,43
456029,3,15,0,,0,15
456065,3,80,0,,0,80
456074,3,56,0,,0,56
456135,3,33,0,,0,33
456515,3,29,0,,0,29
456588,3,12,0,,0,12
456597,3,81,0,,0,81
456825,3,28,0,,0,28
