UNITID,GRRTTOT,GRRTM,GRRTW,GRRTAN,GRRTAP,GRRTAS,GRRTNH,GRRTBK,GRRTHS,GRRTWH,GRRT2M,GRRTUN,GRRTNR,TRRTTOT,GBA4RTT,GBA5RTT,GBA6RTT,GBA6RTM,GBA6RTW,GBA6RTAN,GBA6RTAP,GBA6RTAS,GBA6RTNH,GBA6RTBK,GBA6RTHS,GBA6RTWH,GBA6RT2M,GBA6RTUN,GBA6RTNR,GBATRRT,PGGRRTT,PGBA6RT,SSGRRTT,SSBA6RT,NRGRRTT,NRBA6RT
441982,94,88,100,,86,86,,50,86,96,100,100,100,3,82,92,94,88,100,,86,86,,50,86,96,100,100,100,3,100,100,81,81,96,96
442073,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,59,,75,
442134,61,71,60,100,100,100,,55,66,60,50,60,,2,,,,,,,,,,,,,,,,,60,,76,,59,
442240,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,82,,81,
442329,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,77,,74,
442356,58,33,62,,0,0,,0,38,63,0,100,,25,40,60,60,33,71,,,,,,0,63,,100,,20,59,50,56,100,62,50
442383,54,100,48,,,,,,,54,,,,,,,,,,,,,,,,,,,,,55,,50,,50,
442426,62,50,62,,50,50,,52,67,73,0,50,,,62,62,62,50,64,,,,,100,,67,,0,,,70,63,65,50,16,67
442435,14,0,20,,0,0,,17,18,0,,,,,,,,,,,,,,,,,,,,,22,,0,,0,
442444,49,48,51,50,67,100,0,45,49,52,39,54,50,0,,,,,,,,,,,,,,,,,48,,60,,51,
442523,27,25,29,20,100,100,,,,100,100,,,,,,,,,,,,,,,,,,,,25,,,,100,
442569,25,24,25,0,100,100,,19,32,46,57,19,,,18,21,21,27,15,,,,,12,20,37,0,26,,,22,11,50,50,42,47
442602,57,44,59,68,0,0,,33,51,62,,100,100,1,,,,,,,,,,,,,,,,,57,,50,,56,
442611,50,49,50,50,78,71,100,31,53,54,55,13,,1,,,,,,,,,,,,,,,,,45,,58,,61,
442639,38,44,25,,50,50,,0,25,50,,,100,,15,31,38,44,25,,50,50,,0,25,50,,,100,,56,56,0,0,,
442657,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,67,,54,
442781,5,5,6,3,,,,0,0,50,0,,,,,,,,,,,,,,,,,,,,10,,,,0,
442842,57,57,,,,,,,100,40,,,,,,,,,,,,,,,,,,,,,75,,50,,0,
442879,60,40,61,33,100,100,,58,64,59,,59,,,,,,,,,,,,,,,,,,,61,,41,,65,
442888,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,54,
442930,69,65,71,25,80,79,100,64,68,75,,68,67,,26,32,37,28,45,25,67,67,,33,32,45,,50,0,,67,37,80,57,72,14
442976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,0,
442985,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,74,,,
443021,89,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,90,,,,87,
443049,17,100,0,,0,0,,0,,50,,,,50,17,17,17,100,0,,0,0,,0,,50,,,,50,,,,,17,17
443058,25,0,50,0,,,,,0,50,,,,25,25,25,25,0,50,0,,,,,0,50,,,,25,25,25,,,,
443100,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,0,
443137,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,62,,30,
443146,13,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,13,,50,,0,
443207,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,50,,70,
443216,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,50,,100,
443225,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,100,,80,
443234,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,64,
443252,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,
443261,83,,83,,,,,75,100,100,,,,,,,,,,,,,,,,,,,,,92,,,,67,
443289,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,38,
443298,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,100,,0,
443322,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,0,,0,
443331,100,100,,,100,100,,,,,,,,,100,100,100,100,,,100,100,,,,,,,,,100,100,,,,
443340,33,33,,,,,,0,,50,,,,67,33,33,33,33,,,,,,0,,50,,,,67,50,50,0,0,,
443377,64,64,,,,,,100,100,50,100,,,,,,,,,,,,,,,,,,,,40,,75,,100,
443410,60,58,68,100,82,82,,20,50,62,40,59,71,,45,56,60,58,68,100,82,82,,20,50,62,40,59,71,,57,57,59,59,62,62
443492,38,44,32,33,,,,13,0,40,27,0,,2,,,,,,,,,,,,,,,,,30,,29,,50,
443562,67,69,67,,,,,,67,,,,,,7,7,15,19,12,,,,,,15,,,,,,67,15,,,,
443571,70,66,100,,100,100,100,58,72,62,100,100,,,,,,,,,,,,,,,,,,,74,,100,,28,
443599,100,,100,,100,100,,,,100,,,,,,,,,,,,,,,,,,,,,100,,,,100,
443632,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,71,,50,
443641,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,83,,100,
443650,52,60,49,0,50,50,,43,62,55,57,58,,,,,,,,,,,,,,,,,,,36,,67,,68,
443669,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,100,,62,
443696,16,0,21,,100,100,,33,0,0,,,,,,,,,,,,,,,,,,,,,20,,0,,0,
443748,61,62,61,,88,87,100,52,78,75,27,50,,,,,,,,,,,,,,,,,,,60,,88,,57,
443766,100,100,100,,,,,,,100,,,,,0,0,0,0,0,,,,,,,0,,,,,,,,,100,0
443784,50,100,33,,,,,0,,67,,,,25,25,50,50,100,33,,,,,0,,67,,,,25,100,100,100,100,0,0
443951,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,0,
443979,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,79,
444051,86,100,86,,100,100,,73,100,90,,100,,2,,,,,,,,,,,,,,,,,68,,100,,100,
444088,64,50,67,71,100,100,,0,64,67,,,,2,50,50,50,,50,,,,,,50,,,,,,64,50,,,67,
444194,81,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,81,,,,,
444219,38,35,41,17,46,46,50,36,31,41,36,35,,14,,,,,,,,,,,,,,,,,34,,0,,40,
444228,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,100,,100,
444255,66,40,69,,,,,50,100,69,100,,,23,0,0,5,0,5,,,,,0,,6,,,,15,67,,,,65,5
444264,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,
444282,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,0,,60,
444291,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,0,,0,
444307,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,75,,100,
444334,67,0,100,,,,,,67,,,,,,,,,,,,,,,,,,,,,,67,,,,,
444361,88,82,89,67,100,100,,100,86,89,,,,,,,,,,,,,,,,,,,,,100,,100,,0,
444370,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,50,
444398,11,0,20,,,,,,0,,,,40,11,6,11,11,0,22,,,,,,0,,,,40,6,0,0,,,18,18
444404,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,
444413,41,41,,,,,,,,42,,,0,59,10,36,41,41,,,,,,,,42,,,0,59,38,38,,,42,42
444440,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,0,
444468,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,100,
444486,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,50,,50,
444510,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,0,,33,
444529,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,80,,88,
444556,54,47,61,33,60,60,,44,53,69,50,45,,5,,,,,,,,,,,,,,,,,46,,63,,89,
444565,55,52,58,0,67,67,,43,67,44,100,,,,,,,,,,,,,,,,,,,,54,,36,,67,
444583,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,63,,67,
444635,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,14,,56,
444662,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,0,
444671,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,
444714,40,40,39,,100,100,,33,22,56,50,50,,,,,,,,,,,,,,,,,,,38,,33,,67,
444732,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,
444778,25,33,0,,0,0,,0,,,,,100,,25,25,25,33,0,,0,0,,0,,,,,100,,0,0,,,100,100
444787,69,86,65,,100,,100,100,18,75,,50,,,,,,,,,,,,,,,,,,,62,,86,,74,
444811,10,17,10,,50,50,,9,0,0,0,19,,,,,,,,,,,,,,,,,,,12,,7,,0,
444857,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,50,,67,
444866,59,0,63,,,,,56,100,67,0,,,,,,,,,,,,,,,,,,,,82,,,,17,
444893,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,71,,0,
444936,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,95,
444945,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,87,,85,
444954,19,19,20,100,,,,0,0,22,8,13,,7,,,,,,,,,,,,,,,,,21,,20,,15,
445027,23,25,22,0,25,100,0,23,50,21,15,26,,,19,20,20,25,17,0,25,100,0,25,100,18,0,22,,,22,19,24,21,25,25
445133,28,27,29,,,,,22,33,0,,67,,,22,22,22,14,27,,,,,21,50,0,,0,,,28,15,,,29,40
445188,67,66,69,,79,79,75,78,64,65,60,56,66,23,44,64,67,66,69,,79,79,75,78,64,65,60,56,66,23,68,68,100,100,44,44
445203,40,23,42,100,50,50,,32,50,50,17,0,,,50,50,50,,50,,,,,0,100,0,,,,,40,0,51,,14,100
445212,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,71,,100,
445230,43,43,43,0,40,42,33,31,48,47,34,20,,,,,,,,,,,,,,,,,,,42,,45,,51,
445249,60,46,66,,100,100,,49,43,74,56,50,,,,,,,,,,,,,,,,,,,60,,85,,48,
445267,0,,0,,,,,,,0,,,,,0,0,0,,0,,,,,,,0,,,,,,,,,0,0
445364,59,29,63,40,60,67,25,48,64,44,58,,,1,,,,,,,,,,,,,,,,,60,,56,,58,
445461,63,71,58,50,83,83,,52,70,59,60,89,,,,,,,,,,,,,,,,,,,60,,82,,66,
445498,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,100,
445540,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,50,,50,
445647,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,89,,74,
445656,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,100,,85,
445692,59,58,67,0,88,86,100,55,50,63,86,38,,,55,58,58,56,67,0,88,86,100,55,45,62,71,38,,,55,55,57,57,100,80
445708,53,48,55,50,33,33,,47,61,61,62,46,100,21,34,40,41,39,42,50,40,40,,36,49,51,24,41,0,22,47,35,66,54,56,50
445744,55,61,53,,100,100,,48,84,40,67,0,,,,,,,,,,,,,,,,,,,56,,56,,44,
445762,46,36,100,,,,,60,0,20,100,,,,,,,,,,,,,,,,,,,,36,,100,,100,
445780,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,100,,,
445799,45,45,57,0,50,43,100,27,42,51,25,28,,1,,,,,,,,,,,,,,,,,37,,60,,49,
445841,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,67,,82,
445850,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,100,,93,
445911,61,65,59,100,89,89,100,49,60,71,63,64,,,,,,,,,,,,,,,,,,,56,,74,,73,
445948,62,58,63,20,67,75,45,47,70,72,57,80,,,,,,,,,,,,,,,,,,,62,,69,,0,
446048,50,42,58,,43,43,,20,50,53,,48,75,,43,46,46,40,52,,43,43,,20,45,49,,48,50,,46,43,52,47,52,48
446084,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,
446093,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,67,,89,
446109,63,33,66,100,,,,59,71,100,0,,,,,,,,,,,,,,,,,,,,58,,67,,86,
446118,62,62,62,,53,50,100,42,70,57,33,100,,,,,,,,,,,,,,,,,,,73,,100,,51,
446127,60,0,64,,100,100,,33,100,80,0,100,,,,,,,,,,,,,,,,,,,62,,100,,0,
446163,16,10,80,,0,,0,14,15,33,14,,,44,,,,,,,,,,,,,,,,,20,,0,,0,
446206,88,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,85,,100,,100,
446233,27,26,29,0,,,,0,20,29,100,,100,50,23,23,23,21,27,0,,,,0,17,25,100,,50,43,19,20,29,40,46,20
446242,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,25,
446251,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,96,
446260,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,66,,79,
446288,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,86,,100,
446303,100,100,100,,,,,100,,,,,,,,,,,,,,,,,,,,,,,100,,,,,
446349,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,
446385,35,24,57,,0,0,,0,27,50,0,,42,2,26,30,30,21,50,,0,0,,0,27,43,0,,33,2,45,45,33,33,31,23
446516,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,
446525,43,42,50,13,33,33,33,38,50,60,34,75,100,,,,,,,,,,,,,,,,,,44,,60,,27,
446552,51,50,53,27,79,88,67,43,53,56,60,41,100,0,,,,,,,,,,,,,,,,,52,,60,,36,
446561,62,62,62,40,70,68,84,25,59,62,,64,,,,,,,,,,,,,,,,,,,63,,63,,55,
446598,100,,100,,,,,,,100,,,,,,,,,,,,,,,,,,,,,100,,,,,
446604,85,85,,,,,,,67,86,,,,3,0,85,85,85,,,,,,,67,86,,,,3,100,100,,,0,0
446640,32,28,37,,100,100,100,27,29,38,25,,,2,23,31,31,28,35,,100,100,100,25,29,38,25,,,2,25,25,0,0,57,54
446774,35,40,31,,0,0,0,26,38,37,25,0,,14,,,,,,,,,,,,,,,,,20,,15,,55,
447014,75,56,77,100,100,,100,64,80,75,100,100,,7,,,,,,,,,,,,,,,,,72,,93,,,
447023,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,83,,88,
447148,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,43,,83,
447166,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,100,,100,
447175,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,100,,,
447263,71,75,70,0,100,100,,,100,70,60,50,100,,100,100,100,,100,,,,,,,,100,,,,65,,75,,100,100
447351,50,50,51,100,38,45,0,20,50,59,,53,0,1,,,,,,,,,,,,,,,,,51,,57,,40,
447421,47,27,53,,100,100,,100,22,50,,,,7,44,44,50,33,58,,,,,,33,53,,,,11,45,50,33,25,67,100
447449,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,0,
447467,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,100,,90,
447582,36,41,32,0,100,100,,20,0,38,14,,,8,,,,,,,,,,,,,,,,,32,,,,45,
447591,72,71,73,67,88,91,50,65,79,78,68,46,,,,,,,,,,,,,,,,,,,76,,65,,46,
447607,55,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,53,,67,,78,
447616,59,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,57,,73,,86,
447689,20,18,21,0,18,18,0,13,24,24,26,21,31,34,4,14,20,18,21,0,18,18,0,13,24,24,26,21,31,34,18,18,21,21,24,24
447704,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,75,,100,
447713,89,100,85,,100,100,,100,75,83,,,,,,,,,,,,,,,,,,,,,100,,100,,50,
447722,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,
447731,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,98,
447759,42,71,25,,33,33,,50,50,25,,,,,,,,,,,,,,,,,,,,,40,,,,50,
447768,58,47,60,20,74,75,63,43,58,57,68,80,,,,,,,,,,,,,,,,,,,57,,70,,59,
447777,67,75,50,100,,,,100,,56,,,,,,,,,,,,,,,,,,,,,75,,0,,71,
447795,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,97,
447810,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,100,,83,
447847,64,63,75,100,83,83,,0,57,43,50,,69,,,,,,,,,,,,,,,,,,50,,100,,63,
447865,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,
447883,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,100,,89,
447892,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,100,,87,
447908,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,
447917,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,0,,0,
447935,37,0,38,,,,,38,100,33,25,50,,16,,,,,,,,,,,,,,,,,38,,,,29,
447953,44,40,48,,0,0,,42,43,49,50,41,,,42,44,44,40,48,,0,0,,42,43,49,50,41,,,42,42,38,38,63,63
447962,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,33,,48,
447971,73,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,100,,100,,0,
447980,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,0,
447999,69,63,73,,,,,65,67,74,0,,,,,,,,,,,,,,,,,,,,72,,100,,0,
448026,78,,78,50,,,,100,100,76,100,,,,,,,,,,,,,,,,,,,,60,,90,,83,
448071,45,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,48,,,,42,
448123,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,100,,,
448196,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,55,
448220,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,50,,80,
448248,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,61,
448257,96,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,100,,100,,80,
448275,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,100,,100,
448372,84,88,80,,100,100,,0,80,86,100,,,,,,,,,,,,,,,,,,,,75,,100,,100,
448424,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,75,
448433,44,45,22,0,53,70,11,69,51,43,55,35,,1,,,,,,,,,,,,,,,,,42,,59,,38,
448594,42,35,47,100,29,25,50,27,45,37,0,60,,4,,,,,,,,,,,,,,,,,39,,,,50,
448600,65,50,67,0,0,0,,58,,73,,,,,,,,,,,,,,,,,,,,,55,,83,,100,
448619,80,63,83,,100,100,,79,88,67,100,,,,,,,,,,,,,,,,,,,,95,,46,,0,
448646,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,89,,93,
448673,55,63,54,100,100,100,100,28,63,68,0,50,,,,,,,,,,,,,,,,,,,49,,71,,67,
448770,63,64,50,,80,75,100,67,53,68,67,100,,,,,,,,,,,,,,,,,,,53,,88,,77,
448798,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,100,,33,
448859,69,68,100,,,,,0,100,64,,,,,,,,,,,,,,,,,,,,,68,,75,,60,
448895,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,67,,54,
449038,22,25,0,,,,,0,0,67,0,,,22,22,22,22,25,0,,,,,0,0,67,0,,,22,100,100,,,0,0
449074,54,48,55,33,62,69,20,33,53,63,68,38,,,,,,,,,,,,,,,,,,,50,,73,,51,
449083,94,94,100,,,,,50,96,,,,,0,,,,,,,,,,,,,,,,,100,,0,,0,
449092,75,75,100,,,,,8,85,,,,,11,,,,,,,,,,,,,,,,,75,,70,,,
449135,85,100,78,,,,,,85,,,,,,5,26,26,47,17,,,,,,26,,,,,,85,26,,,,
449250,58,57,59,,91,89,100,47,58,63,60,63,,,,,,,,,,,,,,,,,,,60,,72,,43,
449311,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,50,,33,
449320,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,60,,62,
449339,55,55,56,20,71,100,20,48,59,57,56,54,50,,30,39,41,42,40,0,75,100,33,36,46,44,23,28,40,,51,36,63,58,60,44
449357,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,
449384,50,50,,,0,0,,,33,,,100,100,50,,,,,,,,,,,,,,,,,0,,100,,0,
449393,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,86,
449445,70,69,70,,100,100,,50,71,67,,,,,,,,,,,,,,,,,,,,,70,,67,,67,
449463,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,45,
449472,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,67,,88,
449490,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,0,,0,
449506,100,100,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,100,
449524,60,,60,,,,,50,0,71,,,,,,,,,,,,,,,,,,,,,100,,100,,0,
449533,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,0,,,
449597,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,
449603,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,83,,100,
449612,87,88,86,,,,,100,0,88,,,,13,,,,,,,,,,,,,,,,,85,,100,,100,
449658,44,44,,,,,,,,42,,,100,36,0,12,44,44,,,,,,,,42,,,100,36,38,38,,,47,47
449676,43,50,36,100,57,56,100,33,47,27,23,0,,,,,,,,,,,,,,,,,,,0,,0,,85,
449685,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,38,,57,
449700,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,100,,100,
449728,43,,43,,,,,,,40,50,,,,,,,,,,,,,,,,,,,,40,,,,50,
449764,24,35,0,,,,,40,0,25,,,,12,24,24,24,35,0,,,,,40,0,25,,,,12,25,25,27,27,17,17
449773,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,75,,83,
449782,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,100,,0,
449807,76,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,85,,56,,43,
449816,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,90,
449861,65,78,63,75,100,100,,44,82,70,100,57,,,,,,,,,,,,,,,,,,,58,,87,,78,
449870,20,20,20,,,,,,17,,,,50,10,0,10,20,20,20,,,,,,17,,,,50,10,8,8,0,0,43,43
449898,12,11,13,,,,,0,33,0,,0,,6,0,0,0,0,0,,,,,0,0,0,,,,14,9,0,25,0,0,0
449904,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,60,,33,
449959,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,75,,63,
449968,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,75,,55,
449977,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,75,
449986,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,75,
449995,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,44,,69,
450021,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,25,,,
450058,44,62,37,,96,96,,33,57,42,18,82,,,,,,,,,,,,,,,,,,,43,,63,,29,
450067,42,52,34,100,64,64,,36,50,56,33,0,,,,,,,,,,,,,,,,,,,40,,63,,67,
450119,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,6,,,
450128,39,0,42,,50,50,,32,56,46,50,56,,,,,,,,,,,,,,,,,,,41,,10,,,
450298,0,,0,,,,,0,,,,,,,0,0,0,,0,,,,,0,,,,,,,0,0,,,,
450377,0,0,0,,,,,,,0,,,,,0,0,0,0,0,,,,,,,0,,,,,0,0,,,0,0
450395,71,,71,,100,100,,100,100,61,,100,,,,,,,,,,,,,,,,,,,58,,50,,100,
450401,74,75,74,50,83,75,100,71,62,77,50,75,,,,,,,,,,,,,,,,,,,69,,82,,,
450571,60,100,56,,100,100,,25,33,73,0,33,,,,,,,,,,,,,,,,,,,58,,80,,57,
450599,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,80,,0,
450605,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,67,,50,
450614,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,50,
450641,63,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,62,,,,65,
450650,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,85,,90,
450696,45,50,44,0,57,70,25,26,44,58,50,25,67,7,,,,,,,,,,,,,,,,,48,,69,,28,
450702,46,56,44,0,50,100,0,33,41,50,33,100,100,5,,,,,,,,,,,,,,,,,47,,60,,37,
450711,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,0,
450720,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,54,,78,
450933,33,34,31,50,31,27,50,22,22,39,25,22,,1,17,19,21,21,20,20,17,20,0,15,5,24,17,38,,1,31,23,44,21,33,18
450951,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,63,
450960,54,75,51,100,76,80,50,46,52,,0,,,,,,,,,,,,,,,,,,,,55,,,,50,
450988,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,83,
451042,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,
451097,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,19,
451103,19,29,18,,,,,25,19,,,,,32,67,67,67,100,60,,,,,,67,,,,,,10,50,55,100,0,0
451121,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,100,
451149,72,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,65,,,,100,
451158,60,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,63,,54,,100,
451167,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,67,
451194,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,,
451228,66,70,50,100,67,50,100,53,75,76,38,0,,5,,,,,,,,,,,,,,,,,61,,85,,83,
451237,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,80,,78,
451255,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,100,,92,
451282,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,100,,86,
451307,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,,
451316,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,100,,50,
451334,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,76,,44,
451343,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,75,
451352,56,57,56,,0,0,,57,71,47,100,0,,,,,,,,,,,,,,,,,,,75,,100,,9,
451370,20,20,,,,,,,,20,,,,80,0,20,20,20,,,,,,,,20,,,,80,25,25,,,0,0
451398,18,18,,,,,,,,18,,,,71,0,18,18,18,,,,,,,,18,,,,71,22,22,,,14,14
