UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
100654,221,1173387,5309,13,100324,7717,234,1273711,5443,7,29702,4243,2,6000,3000,9,35702,3967
100663,264,2243724,8499,159,1682377,10581,423,3926101,9282,25,70250,2810,12,23474,1956,37,93724,2533
100690,5,28990,5798,18,123990,6888,23,152980,6651,6,16000,2667,23,62750,2728,29,78750,2716
100706,285,2264421,7945,58,435150,7503,343,2699571,7870,13,41750,3212,8,17250,2156,21,59000,2810
100724,94,413384,4398,11,63409,5764,105,476793,4541,6,14250,2375,0,0,,6,14250,2375
100751,823,8772213,10659,131,849317,6483,954,9621530,10085,38,111430,2932,12,23250,1938,50,134680,2694
100760,6,22453,3742,,,,6,22453,3742,0,0,,,,,0,0,
100812,54,219753,4070,5,15943,3189,59,235696,3995,8,12597,1575,7,16100,2300,15,28697,1913
100830,139,934989,6727,33,158022,4789,172,1093011,6355,27,90500,3352,12,41809,3484,39,132309,3393
100858,688,7541962,10962,147,1999152,13600,835,9541114,11426,20,69672,3484,25,56200,2248,45,125872,2797
100937,17,291765,17163,,,,17,291765,17163,0,0,,,,,0,0,
101028,53,148757,2807,,,,53,148757,2807,5,5904,1181,,,,5,5904,1181
101116,13,126653,9743,1,2677,2677,14,129330,9238,1,516,516,0,0,,1,516,516
101143,63,215479,3420,,,,63,215479,3420,0,0,,,,,0,0,
101161,108,305595,2830,,,,108,305595,2830,8,12480,1560,,,,8,12480,1560
101189,144,671985,4667,100,614439,6144,244,1286424,5272,11,7480,680,5,6013,1203,16,13493,843
101240,42,140919,3355,,,,42,140919,3355,3,4123,1374,,,,3,4123,1374
101277,0,0,,,,,0,0,,0,0,,,,,0,0,
101286,64,222791,3481,,,,64,222791,3481,9,11318,1258,,,,9,11318,1258
101295,191,850731,4454,,,,191,850731,4454,8,20981,2623,,,,8,20981,2623
101301,5,12719,2544,,,,5,12719,2544,0,0,,,,,0,0,
101365,30,143537,4785,3,17375,5792,33,160912,4876,8,28625,3578,0,0,,8,28625,3578
101435,29,644842,22236,1,13732,13732,30,658574,21952,0,0,,0,0,,0,0,
101453,1,10771,10771,1,5325,5325,2,16096,8048,0,0,,1,3618,3618,1,3618,3618
101462,31,89393,2884,,,,31,89393,2884,0,0,,,,,0,0,
101471,0,0,,,,,0,0,,0,0,,,,,0,0,
101480,99,695107,7021,31,110288,3558,130,805395,6195,6,15500,2583,1,2250,2250,7,17750,2536
101505,80,254816,3185,,,,80,254816,3185,2,978,489,,,,2,978,489
101514,145,392372,2706,,,,145,392372,2706,1,861,861,,,,1,861,861
101569,35,93212,2663,,,,35,93212,2663,2,1678,839,,,,2,1678,839
101587,34,145069,4267,53,299579,5652,87,444648,5111,8,29700,3713,4,6000,1500,12,35700,2975
101602,22,56888,2586,,,,22,56888,2586,0,0,,,,,0,0,
101648,5,34817,6963,,,,5,34817,6963,1,4000,4000,,,,1,4000,4000
101675,14,121462,8676,,,,14,121462,8676,0,0,,,,,0,0,
101693,14,174106,12436,2,20425,10213,16,194531,12158,0,0,,0,0,,0,0,
101709,71,318145,4481,1,8926,8926,72,327071,4543,13,31519,2425,0,0,,13,31519,2425
101736,29,88907,3066,,,,29,88907,3066,0,0,,,,,0,0,
101879,249,1734107,6964,45,243393,5409,294,1977500,6726,13,36750,2827,10,23400,2340,23,60150,2615
101897,27,81470,3017,,,,27,81470,3017,1,1107,1107,,,,1,1107,1107
101912,6,49818,8303,0,0,,6,49818,8303,0,0,,0,0,,0,0,
101994,4,25101,6275,,,,4,25101,6275,0,0,,,,,0,0,
102030,54,142497,2639,,,,54,142497,2639,0,0,,,,,0,0,
102049,64,1292712,20199,20,332049,16602,84,1624761,19342,0,0,,0,0,,0,0,
102067,131,199020,1519,,,,131,199020,1519,11,10972,997,,,,11,10972,997
102076,14,42145,3010,,,,14,42145,3010,0,0,,,,,0,0,
102094,220,1934910,8795,108,915583,8478,328,2850493,8691,15,36382,2425,5,12705,2541,20,49087,2454
102234,21,174966,8332,6,27540,4590,27,202506,7500,48,18307,381,54,134887,2498,102,153194,1502
102270,7,36422,5203,,,,7,36422,5203,0,0,,,,,0,0,
102298,3,34247,11416,0,0,,3,34247,11416,0,0,,0,0,,0,0,
102313,32,97058,3033,,,,32,97058,3033,0,0,,,,,0,0,
102368,633,4095764,6470,229,1283166,5603,862,5378930,6240,801,1922100,2400,1074,2210750,2058,1875,4132850,2204
102377,26,444312,17089,5,106966,21393,31,551278,17783,0,0,,0,0,,0,0,
102395,23,181632,7897,6,65893,10982,29,247525,8535,18,31256,1736,2,5250,2625,20,36506,1825
102429,38,93648,2464,,,,38,93648,2464,1,369,369,,,,1,369,369
102553,650,4307920,6628,39,322240,8263,689,4630160,6720,211,381065,1806,3,5250,1750,214,386315,1805
102580,1,10900,10900,,,,1,10900,10900,0,0,,,,,0,0,
102614,368,2650713,7203,43,209086,4862,411,2859799,6958,151,334615,2216,7,8750,1250,158,343365,2173
102632,55,243175,4421,6,89527,14921,61,332702,5454,5,14038,2808,8,16528,2066,13,30566,2351
102669,23,272463,11846,10,81861,8186,33,354324,10737,0,0,,0,0,,0,0,
102711,2,2778,1389,,,,2,2778,1389,0,0,,,,,0,0,
102845,242,3097822,12801,,,,242,3097822,12801,0,0,,,,,0,0,
103501,27,183061,6780,,,,27,183061,6780,0,0,,,,,0,0,
103741,3,44443,14814,,,,3,44443,14814,0,0,,,,,0,0,
103893,65,733483,11284,,,,65,733483,11284,0,0,,,,,0,0,
103909,18,223638,12424,,,,18,223638,12424,0,0,,,,,0,0,
103927,29,349634,12056,,,,29,349634,12056,0,0,,,,,0,0,
103954,0,0,,,,,0,0,,0,0,,,,,0,0,
103963,70,756440,10806,,,,70,756440,10806,0,0,,,,,0,0,
104090,11,53629,4875,0,0,,11,53629,4875,0,0,,0,0,,0,0,
104151,1923,19738464,10264,169,2621084,15509,2092,22359548,10688,56,188838,3372,2,9000,4500,58,197838,3411
104160,0,0,,,,,0,0,,0,0,,,,,0,0,
104179,1240,11503885,9277,300,4060935,13536,1540,15564820,10107,867,2123507,2449,64,235089,3673,931,2358596,2533
104346,49,38243,780,,,,49,38243,780,0,0,,,,,0,0,
104391,0,0,,,,,0,0,,0,0,,,,,0,0,
104425,150,216478,1443,,,,150,216478,1443,517,355173,687,,,,517,355173,687
104443,0,0,,,,,0,0,,0,0,,,,,0,0,
104568,8,98480,12310,,,,8,98480,12310,0,0,,,,,0,0,
104577,0,0,,,,,0,0,,0,0,,,,,0,0,
104586,183,5237140,28618,4,77054,19264,187,5314194,28418,6,8750,1458,0,0,,6,8750,1458
104708,343,463774,1352,,,,343,463774,1352,17,13940,820,,,,17,13940,820
104717,3247,17821594,5489,1419,7308663,5151,4666,25130257,5386,3618,9551624,2640,528,1213166,2298,4146,10764790,2596
105145,108,177987,1648,,,,108,177987,1648,14,11382,813,,,,14,11382,813
105154,337,447361,1327,,,,337,447361,1327,17,14079,828,,,,17,14079,828
105206,83,132724,1599,,,,83,132724,1599,3,6203,2068,,,,3,6203,2068
105215,219,2481374,11330,,,,219,2481374,11330,0,0,,,,,0,0,
105297,4,1238,310,0,0,,4,1238,310,0,0,,0,0,,0,0,
105330,536,4164396,7769,92,964699,10486,628,5129095,8167,94,227508,2420,69,159970,2318,163,387478,2377
105349,29,32550,1122,,,,29,32550,1122,0,0,,,,,0,0,
105367,7,43531,6219,4,21681,5420,11,65212,5928,1,1750,1750,0,0,,1,1750,1750
105428,130,163405,1257,,,,130,163405,1257,10,8991,899,,,,10,8991,899
105525,417,637555,1529,,,,417,637555,1529,277,167883,606,,,,277,167883,606
105534,149,1390339,9331,3,10525,3508,152,1400864,9216,0,0,,0,0,,0,0,
105543,20,227719,11386,,,,20,227719,11386,0,0,,,,,0,0,
105589,3,40449,13483,6,50839,8473,9,91288,10143,0,0,,0,0,,0,0,
105659,216,3180963,14727,,,,216,3180963,14727,0,0,,,,,0,0,
105668,126,107939,857,,,,126,107939,857,167,140200,840,,,,167,140200,840
105677,2,29111,14556,,,,2,29111,14556,0,0,,,,,0,0,
105747,91,100481,1104,,,,91,100481,1104,6,4290,715,,,,6,4290,715
105792,47,47289,1006,,,,47,47289,1006,3,1536,512,,,,3,1536,512
105899,24,381184,15883,,,,24,381184,15883,0,0,,,,,0,0,
106041,402,5486478,13648,,,,402,5486478,13648,0,0,,,,,0,0,
106148,130,483604,3720,,,,130,483604,3720,8,8378,1047,,,,8,8378,1047
106245,133,606726,4562,45,217362,4830,178,824088,4630,36,70808,1967,6,15531,2589,42,86339,2056
106263,65,355728,5473,15,188614,12574,80,544342,6804,33,108000,3273,0,0,,33,108000,3273
106306,9,11000,1222,,,,9,11000,1222,0,0,,,,,0,0,
106315,0,0,,,,,0,0,,0,0,,,,,0,0,
106324,2,18571,9286,,,,2,18571,9286,0,0,,,,,0,0,
106342,6,147996,24666,,,,6,147996,24666,0,0,,,,,0,0,
106351,0,0,,,,,0,0,,0,0,,,,,0,0,
106360,0,0,,,,,0,0,,0,0,,,,,0,0,
106397,308,2095485,6804,72,418349,5810,380,2513834,6615,15,41539,2769,12,20212,1684,27,61751,2287
106412,20,129948,6497,0,0,,20,129948,6497,6,20304,3384,0,0,,6,20304,3384
106449,61,161297,2644,,,,61,161297,2644,27,16294,603,,,,27,16294,603
106458,127,646521,5091,75,206183,2749,202,852704,4221,6,13830,2305,41,95831,2337,47,109661,2333
106467,114,659964,5789,9,43902,4878,123,703866,5722,4,12898,3225,3,6500,2167,7,19398,2771
106485,19,93400,4916,3,16652,5551,22,110052,5002,0,0,,0,0,,0,0,
106494,0,0,,,,,0,0,,0,0,,,,,0,0,
106546,14,74706,5336,,,,14,74706,5336,11,43518,3956,,,,11,43518,3956
106625,30,64434,2148,,,,30,64434,2148,3,6407,2136,,,,3,6407,2136
106704,154,1085544,7049,23,99347,4319,177,1184891,6694,26,79503,3058,7,11762,1680,33,91265,2766
106713,20,178317,8916,,,,20,178317,8916,9,29000,3222,,,,9,29000,3222
106795,3,10351,3450,,,,3,10351,3450,0,0,,,,,0,0,
106810,0,0,,,,,0,0,,0,0,,,,,0,0,
106883,15,37409,2494,,,,15,37409,2494,0,0,,,,,0,0,
106908,5,99720,19944,,,,5,99720,19944,0,0,,,,,0,0,
106980,40,70297,1757,,,,40,70297,1757,0,0,,,,,0,0,
106999,8,19299,2412,,,,8,19299,2412,2,2118,1059,,,,2,2118,1059
107044,49,769736,15709,12,106442,8870,61,876178,14364,0,0,,0,0,,0,0,
107071,33,229498,6954,4,20523,5131,37,250021,6757,0,0,,0,0,,0,0,
107080,12,244863,20405,0,0,,12,244863,20405,0,0,,0,0,,0,0,
107099,0,0,,,,,0,0,,0,0,,,,,0,0,
107123,1,5377,5377,,,,1,5377,5377,0,0,,,,,0,0,
107141,19,320676,16878,13,75036,5772,32,395712,12366,3,7000,2333,2,2750,1375,5,9750,1950
107220,2,26526,13263,,,,2,26526,13263,0,0,,,,,0,0,
107293,1,8517,8517,,,,1,8517,8517,0,0,,,,,0,0,
107318,6,26154,4359,,,,6,26154,4359,0,0,,,,,0,0,
107327,4,10880,2720,,,,4,10880,2720,0,0,,,,,0,0,
107442,0,0,,,,,0,0,,0,0,,,,,0,0,
107460,21,55320,2634,,,,21,55320,2634,1,1695,1695,,,,1,1695,1695
107488,3,11761,3920,,,,3,11761,3920,0,0,,,,,0,0,
107512,20,430670,21534,0,0,,20,430670,21534,0,0,,0,0,,0,0,
107521,8,24774,3097,,,,8,24774,3097,0,0,,,,,0,0,
107549,12,50469,4206,,,,12,50469,4206,0,0,,,,,0,0,
107558,4,90825,22706,,,,4,90825,22706,0,0,,,,,0,0,
107585,24,55673,2320,,,,24,55673,2320,1,2754,2754,,,,1,2754,2754
107600,19,90187,4747,,,,19,90187,4747,0,0,,,,,0,0,
107619,2,4415,2208,,,,2,4415,2208,0,0,,,,,0,0,
107637,29,37382,1289,,,,29,37382,1289,0,0,,,,,0,0,
107655,0,0,,,,,0,0,,0,0,,,,,0,0,
107664,165,530283,3214,,,,165,530283,3214,16,27368,1711,,,,16,27368,1711
107725,9,20283,2254,,,,9,20283,2254,0,0,,,,,0,0,
107743,5,12206,2441,,,,5,12206,2441,0,0,,,,,0,0,
107789,0,0,,,,,0,0,,0,0,,,,,0,0,
107831,0,0,,,,,0,0,,0,0,,,,,0,0,
107840,3,8994,2998,,,,3,8994,2998,0,0,,,,,0,0,
107877,7,113538,16220,0,0,,7,113538,16220,0,0,,0,0,,0,0,
107974,9,27001,3000,,,,9,27001,3000,1,1303,1303,,,,1,1303,1303
107983,19,140104,7374,7,30385,4341,26,170489,6557,3,3750,1250,2,8250,4125,5,12000,2400
107992,14,69976,4998,,,,14,69976,4998,0,0,,,,,0,0,
108065,0,0,,,,,0,0,,0,0,,,,,0,0,
108092,77,384586,4995,2,13460,6730,79,398046,5039,15,20862,1391,0,0,,15,20862,1391
108232,854,16522668,19347,162,2456316,15162,1016,18978984,18680,108,163872,1517,8,14250,1781,116,178122,1536
108269,,,,1,7370,7370,1,7370,7370,,,,0,0,,0,0,
108667,0,0,,,,,0,0,,0,0,,,,,0,0,
108807,0,0,,,,,0,0,,0,0,,,,,0,0,
108852,9,252651,28072,,,,9,252651,28072,0,0,,,,,0,0,
108861,0,0,,3,25050,8350,3,25050,8350,0,0,,0,0,,0,0,
108870,,,,1,59466,59466,1,59466,59466,,,,0,0,,0,0,
108977,3,59939,19980,,,,3,59939,19980,0,0,,,,,0,0,
109040,29,543316,18735,,,,29,543316,18735,0,0,,,,,0,0,
109208,0,0,,,,,0,0,,0,0,,,,,0,0,
109350,0,0,,,,,0,0,,0,0,,,,,0,0,
109651,10,201762,20176,1,15626,15626,11,217388,19763,0,0,,0,0,,0,0,
109721,0,0,,,,,0,0,,0,0,,,,,0,0,
109730,18,301696,16761,,,,18,301696,16761,0,0,,,,,0,0,
109785,119,1997257,16784,66,827424,12537,185,2824681,15269,0,0,,0,0,,0,0,
109819,0,0,,,,,0,0,,0,0,,,,,0,0,
109907,0,0,,,,,0,0,,0,0,,,,,0,0,
109934,37,502153,13572,,,,37,502153,13572,0,0,,,,,0,0,
110060,1,3180,3180,1,2495,2495,2,5675,2838,0,0,,0,0,,0,0,
110097,74,1386730,18740,25,228987,9159,99,1615717,16320,1,3750,3750,3,5250,1750,4,9000,2250
110194,61,1022868,16768,,,,61,1022868,16768,0,0,,,,,0,0,
110219,149,1526945,10248,0,0,,149,1526945,10248,3,12500,4167,0,0,,3,12500,4167
110246,176,97060,551,,,,176,97060,551,0,0,,,,,0,0,
110316,8,113344,14168,32,540722,16898,40,654066,16352,0,0,,0,0,,0,0,
110334,0,0,,,,,0,0,,0,0,,,,,0,0,
110361,237,5572008,23511,58,782151,13485,295,6354159,21540,30,68250,2275,7,14500,2071,37,82750,2236
110370,23,840434,36541,1,10675,10675,24,851109,35463,0,0,,0,0,,0,0,
110398,,,,19,861939,45365,19,861939,45365,,,,0,0,,0,0,
110404,4,28043,7011,0,0,,4,28043,7011,0,0,,0,0,,0,0,
110413,65,1485478,22854,22,237183,10781,87,1722661,19801,0,0,,0,0,,0,0,
110422,131,934697,7135,7,36907,5272,138,971604,7041,1,3398,3398,1,2687,2687,2,6085,3043
110468,0,0,,83,1057402,12740,83,1057402,12740,0,0,,1,2500,2500,1,2500,2500
110486,80,494110,6176,17,98661,5804,97,592771,6111,4,6600,1650,1,750,750,5,7350,1470
110495,45,164616,3658,7,36621,5232,52,201237,3870,2,1864,932,0,0,,2,1864,932
110510,151,608619,4031,35,193655,5533,186,802274,4313,2,1500,750,0,0,,2,1500,750
110529,271,1212534,4474,22,155317,7060,293,1367851,4668,10,20233,2023,2,3526,1763,12,23759,1980
110538,115,537014,4670,15,68284,4552,130,605298,4656,2,7864,3932,1,2250,2250,3,10114,3371
110547,75,334057,4454,19,150736,7933,94,484793,5157,2,3530,1765,0,0,,2,3530,1765
110556,120,476109,3968,14,71756,5125,134,547865,4089,8,26403,3300,1,1500,1500,9,27903,3100
110565,296,1488320,5028,55,346777,6305,351,1835097,5228,19,41017,2159,5,9770,1954,24,50787,2116
110574,130,666734,5129,18,121603,6756,148,788337,5327,3,11645,3882,3,9709,3236,6,21354,3559
110583,419,1922457,4588,74,595472,8047,493,2517929,5107,14,34488,2463,10,28955,2896,24,63443,2643
110592,137,549151,4008,20,136205,6810,157,685356,4365,4,8871,2218,2,4580,2290,6,13451,2242
110608,294,1432519,4873,25,201585,8063,319,1634104,5123,11,19780,1798,4,8888,2222,15,28668,1911
110617,275,1327429,4827,20,120332,6017,295,1447761,4908,14,40115,2865,3,10670,3557,17,50785,2987
110635,104,1445069,13895,160,7793509,48709,264,9238578,34995,0,0,,0,0,,0,0,
110644,62,825769,13319,57,2612843,45839,119,3438612,28896,5,14580,2916,4,10333,2583,9,24913,2768
110653,54,482497,8935,58,2131744,36754,112,2614241,23341,0,0,,0,0,,0,0,
110662,106,930777,8781,167,8416392,50398,273,9347169,34239,0,0,,0,0,,0,0,
110671,61,1659437,27204,19,693495,36500,80,2352932,29412,0,0,,0,0,,0,0,
110680,121,1471932,12165,84,2757215,32824,205,4229147,20630,0,0,,0,0,,0,0,
110699,,,,20,596069,29803,20,596069,29803,,,,0,0,,0,0,
110705,28,336597,12021,4,103737,25934,32,440334,13760,2,8260,4130,0,0,,2,8260,4130
110714,29,297525,10259,4,57399,14350,33,354924,10755,0,0,,0,0,,0,0,
110778,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
110875,0,0,,,,,0,0,,0,0,,,,,0,0,
110918,0,0,,,,,0,0,,0,0,,,,,0,0,
111045,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
111054,10,159015,15902,,,,10,159015,15902,0,0,,,,,0,0,
111081,13,339797,26138,3,74279,24760,16,414076,25880,0,0,,0,0,,0,0,
111188,29,233164,8040,1,9272,9272,30,242436,8081,1,4030,4030,0,0,,1,4030,4030
111391,,,,17,450505,26500,17,450505,26500,,,,0,0,,0,0,
111434,0,0,,,,,0,0,,0,0,,,,,0,0,
111461,0,0,,,,,0,0,,0,0,,,,,0,0,
111513,1,11992,11992,,,,1,11992,11992,0,0,,,,,0,0,
111638,3,26758,8919,,,,3,26758,8919,0,0,,,,,0,0,
111708,116,1613514,13910,,,,116,1613514,13910,0,0,,,,,0,0,
111717,9,116430,12937,,,,9,116430,12937,0,0,,,,,0,0,
111726,3,39641,13214,,,,3,39641,13214,0,0,,,,,0,0,
111744,5,57636,11527,,,,5,57636,11527,0,0,,,,,0,0,
111762,0,0,,,,,0,0,,0,0,,,,,0,0,
111799,0,0,,,,,0,0,,0,0,,,,,0,0,
111887,0,0,,,,,0,0,,0,0,,,,,0,0,
111896,0,0,,,,,0,0,,0,0,,,,,0,0,
111920,0,0,,,,,0,0,,0,0,,,,,0,0,
111939,0,0,,,,,0,0,,0,0,,,,,0,0,
111948,75,779129,10388,12,107318,8943,87,886447,10189,0,0,,0,0,,0,0,
111966,8,136503,17063,10,352227,35223,18,488730,27152,0,0,,0,0,,0,0,
112075,21,532247,25345,30,275872,9196,51,808119,15845,0,0,,0,0,,0,0,
112084,22,340185,15463,1,8170,8170,23,348355,15146,2,3000,1500,0,0,,2,3000,1500
112172,0,0,,,,,0,0,,0,0,,,,,0,0,
112181,0,0,,,,,0,0,,0,0,,,,,0,0,
112190,0,0,,,,,0,0,,0,0,,,,,0,0,
112251,,,,15,369105,24607,15,369105,24607,,,,0,0,,0,0,
112260,1,15000,15000,0,0,,1,15000,15000,0,0,,0,0,,0,0,
112288,8,55161,6895,,,,8,55161,6895,0,0,,,,,0,0,
112367,1,8000,8000,,,,1,8000,8000,0,0,,,,,0,0,
112385,0,0,,,,,0,0,,0,0,,,,,0,0,
112394,18,384455,21359,1,7693,7693,19,392148,20639,0,0,,0,0,,0,0,
112455,4,64918,16230,,,,4,64918,16230,0,0,,,,,0,0,
112525,,,,25,559482,22379,25,559482,22379,,,,0,0,,0,0,
112561,0,0,,,,,0,0,,0,0,,,,,0,0,
112570,28,377376,13478,,,,28,377376,13478,0,0,,,,,0,0,
112686,11,17090,1554,,,,11,17090,1554,0,0,,,,,0,0,
112826,0,0,,,,,0,0,,0,0,,,,,0,0,
113096,0,0,,,,,0,0,,0,0,,,,,0,0,
113111,0,0,,,,,0,0,,0,0,,,,,0,0,
113193,0,0,,,,,0,0,,0,0,,,,,0,0,
113218,0,0,,,,,0,0,,0,0,,,,,0,0,
113236,0,0,,,,,0,0,,0,0,,,,,0,0,
113333,174,94306,542,,,,174,94306,542,1,833,833,,,,1,833,833
113449,6,55983,9331,,,,6,55983,9331,0,0,,,,,0,0,
113537,0,0,,,,,0,0,,0,0,,,,,0,0,
113573,0,0,,,,,0,0,,0,0,,,,,0,0,
113582,19,479847,25255,0,0,,19,479847,25255,0,0,,0,0,,0,0,
113616,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
113634,0,0,,,,,0,0,,0,0,,,,,0,0,
113698,15,234700,15647,1,15468,15468,16,250168,15636,0,0,,0,0,,0,0,
113856,0,0,,,,,0,0,,0,0,,,,,0,0,
113980,0,0,,,,,0,0,,0,0,,,,,0,0,
114114,,,,3,28854,9618,3,28854,9618,,,,0,0,,0,0,
114123,,,,2,42624,21312,2,42624,21312,,,,0,0,,0,0,
114266,0,0,,,,,0,0,,0,0,,,,,0,0,
114354,45,922408,20498,0,0,,45,922408,20498,0,0,,0,0,,0,0,
114433,1,777,777,,,,1,777,777,0,0,,,,,0,0,
114460,5,54867,10973,,,,5,54867,10973,0,0,,,,,0,0,
114549,,,,36,589209,16367,36,589209,16367,,,,0,0,,0,0,
114585,,,,1,4105,4105,1,4105,4105,,,,0,0,,0,0,
114637,0,0,,,,,0,0,,0,0,,,,,0,0,
114716,122,86654,710,,,,122,86654,710,6,8795,1466,,,,6,8795,1466
114734,,,,5,29956,5991,5,29956,5991,,,,0,0,,0,0,
114761,0,0,,,,,0,0,,0,0,,,,,0,0,
114789,150,34020,227,,,,150,34020,227,0,0,,,,,0,0,
114813,41,813141,19833,15,306608,20441,56,1119749,19996,2,4500,2250,1,4000,4000,3,8500,2833
114840,,,,36,234760,6521,36,234760,6521,,,,4,11010,2753,4,11010,2753
114859,0,0,,,,,0,0,,0,0,,,,,0,0,
114938,0,0,,,,,0,0,,0,0,,,,,0,0,
114947,9,184739,20527,,,,9,184739,20527,0,0,,,,,0,0,
115001,0,0,,,,,0,0,,0,0,,,,,0,0,
115010,11,109261,9933,,,,11,109261,9933,0,0,,,,,0,0,
115083,746,7450892,9988,498,6986803,14030,1244,14437695,11606,13,27000,2077,7,12250,1750,20,39250,1963
115126,0,0,,,,,0,0,,0,0,,,,,0,0,
115214,,,,1,17700,17700,1,17700,17700,,,,0,0,,0,0,
115296,0,0,,,,,0,0,,0,0,,,,,0,0,
115357,5,73404,14681,,,,5,73404,14681,0,0,,,,,0,0,
115393,0,0,,,,,0,0,,0,0,,,,,0,0,
115409,3,81446,27149,,,,3,81446,27149,0,0,,,,,0,0,
115658,0,0,,,,,0,0,,0,0,,,,,0,0,
115728,5,83172,16634,5,43340,8668,10,126512,12651,0,0,,0,0,,0,0,
115746,,,,11,210771,19161,11,210771,19161,,,,0,0,,0,0,
115755,57,287297,5040,7,63249,9036,64,350546,5477,0,0,,0,0,,0,0,
115773,4,63990,15998,1,3424,3424,5,67414,13483,0,0,,0,0,,0,0,
115861,0,0,,,,,0,0,,0,0,,,,,0,0,
115931,34,530370,15599,,,,34,530370,15599,0,0,,,,,0,0,
116226,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
116350,4,62651,15663,,,,4,62651,15663,0,0,,,,,0,0,
116439,0,0,,,,,0,0,,0,0,,,,,0,0,
116563,23,332016,14435,,,,23,332016,14435,0,0,,,,,0,0,
116846,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
117052,0,0,,,,,0,0,,0,0,,,,,0,0,
117104,2,11862,5931,1,12720,12720,3,24582,8194,0,0,,0,0,,0,0,
117140,169,1895153,11214,82,1014912,12377,251,2910065,11594,80,210407,2630,30,110135,3671,110,320542,2914
117168,25,561141,22446,0,0,,25,561141,22446,0,0,,0,0,,0,0,
117195,0,0,,,,,0,0,,0,0,,,,,0,0,
117238,0,0,,,,,0,0,,0,0,,,,,0,0,
117247,0,0,,,,,0,0,,0,0,,,,,0,0,
117274,0,0,,,,,0,0,,0,0,,,,,0,0,
117283,0,0,,,,,0,0,,0,0,,,,,0,0,
117520,,,,8,165689,20711,8,165689,20711,,,,0,0,,0,0,
117557,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
117575,6,33171,5529,13,105342,8103,19,138513,7290,0,0,,1,1500,1500,1,1500,1500
117627,12,288473,24039,0,0,,12,288473,24039,0,0,,0,0,,0,0,
117636,23,427028,18566,21,492660,23460,44,919688,20902,0,0,,0,0,,0,0,
117645,0,0,,,,,0,0,,0,0,,,,,0,0,
117672,0,0,,10,259862,25986,10,259862,25986,0,0,,0,0,,0,0,
117690,0,0,,,,,0,0,,0,0,,,,,0,0,
117706,0,0,,,,,0,0,,0,0,,,,,0,0,
117715,0,0,,,,,0,0,,0,0,,,,,0,0,
117724,0,0,,,,,0,0,,0,0,,,,,0,0,
117733,0,0,,,,,0,0,,0,0,,,,,0,0,
117751,58,797227,13745,29,188340,6494,87,985567,11328,18,45570,2532,5,10500,2100,23,56070,2438
117788,0,0,,,,,0,0,,0,0,,,,,0,0,
117803,0,0,,,,,0,0,,0,0,,,,,0,0,
117867,0,0,,,,,0,0,,0,0,,,,,0,0,
117894,0,0,,,,,0,0,,0,0,,,,,0,0,
117946,59,2030761,34420,34,798572,23487,93,2829333,30423,0,0,,0,0,,0,0,
117955,1,12231,12231,,,,1,12231,12231,0,0,,,,,0,0,
118134,0,0,,,,,0,0,,0,0,,,,,0,0,
118143,0,0,,,,,0,0,,0,0,,,,,0,0,
118161,0,0,,,,,0,0,,0,0,,,,,0,0,
118198,32,205308,6416,,,,32,205308,6416,0,0,,,,,0,0,
118347,0,0,,,,,0,0,,0,0,,,,,0,0,
118684,0,0,,,,,0,0,,0,0,,,,,0,0,
118693,4,123088,30772,,,,4,123088,30772,0,0,,,,,0,0,
118718,0,0,,,,,0,0,,0,0,,,,,0,0,
118772,0,0,,,,,0,0,,0,0,,,,,0,0,
118912,395,182261,461,,,,395,182261,461,98,20415,208,,,,98,20415,208
118930,0,0,,,,,0,0,,0,0,,,,,0,0,
118958,0,0,,,,,0,0,,0,0,,,,,0,0,
118976,0,0,,,,,0,0,,0,0,,,,,0,0,
118994,4,90288,22572,,,,4,90288,22572,0,0,,,,,0,0,
119058,7,188880,26983,18,457627,25424,25,646507,25860,0,0,,1,4000,4000,1,4000,4000
119067,0,0,,,,,0,0,,0,0,,,,,0,0,
119137,0,0,,,,,0,0,,0,0,,,,,0,0,
119164,0,0,,,,,0,0,,0,0,,,,,0,0,
119173,19,338597,17821,18,291280,16182,37,629877,17024,0,0,,0,0,,0,0,
119216,324,95000,293,,,,324,95000,293,0,0,,,,,0,0,
119270,94,1283503,13654,0,0,,94,1283503,13654,0,0,,0,0,,0,0,
119331,0,0,,,,,0,0,,0,0,,,,,0,0,
119553,77,1098217,14263,,,,77,1098217,14263,0,0,,,,,0,0,
119605,3017,27477015,9107,800,6615242,8269,3817,34092257,8932,1821,3929102,2158,348,896644,2577,2169,4825746,2225
119775,14,297452,21247,3,81979,27326,17,379431,22319,0,0,,0,0,,0,0,
119951,0,0,,,,,0,0,,0,0,,,,,0,0,
120069,10,144314,14431,,,,10,144314,14431,0,0,,,,,0,0,
