UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,APPLCN,APPLCNM,APPLCNW,APPLCNAN,APPLCNUN,ADMSSN,ADMSSNM,ADMSSNW,ADMSSNAN,ADMSSNUN,ENRLT,ENRLM,ENRLW,ENRLAN,ENRLUN,ENRLFT,ENRLFTM,ENRLFTW,ENRLFTAN,ENRLFTUN,ENRLPT,ENRLPTM,ENRLPTW,ENRLPTAN,ENRLPTUN,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR50,SATVR75,SATMT25,SATMT50,SATMT75,ACTCM25,ACTCM50,ACTCM75,ACTEN25,ACTEN50,ACTEN75,ACTMT25,ACTMT50,ACTMT75
168342,5,5,1,5,1,3,5,5,3,5,1,5,15321,6870,7974,477,0,1302,607,653,42,0,577,264,294,19,0,577,264,294,19,0,,,,,,235,41,120,21,730,750,780,750,780,790,34,35,35,35,35,36,31,34,35
168421,5,5,1,1,1,3,3,1,3,5,1,5,11599,8247,3352,0,0,6667,4180,2487,,0,1354,931,423,,0,1354,931,423,,0,,,,,,,,,,,,,,,,,,,,,,,,
168430,1,3,1,1,5,3,5,1,3,5,5,5,4718,1811,2849,58,0,4136,1568,2518,50,0,799,319,468,12,0,788,315,462,11,0,11,4,6,1,0,68,9,6,1,500,565,610,515,560,610,22,26,29,22,25,28,20,23,26
168528,1,5,1,3,3,3,5,5,3,3,3,5,3329,1956,1373,0,0,2299,1309,990,,0,507,296,211,,0,506,296,210,,0,1,0,1,,0,469,93,111,22,470,520,580,470,520,580,17,21,25,15,20,24,17,21,25
168546,1,1,5,5,5,3,5,3,3,3,5,5,6827,3117,3710,,0,4541,1805,2736,,0,418,200,218,,0,418,200,218,,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
168591,1,3,1,3,5,3,3,1,3,3,3,5,3372,1619,1753,0,0,2180,943,1237,,0,333,185,148,,0,333,185,148,,0,,,,,,,,,,,,,,,,,,,,,,,,
168740,1,5,1,5,1,5,5,1,3,3,5,5,1226,540,686,0,0,1119,490,629,,0,232,120,112,,0,217,109,108,,0,15,11,4,,0,98,42,74,32,560,610,670,540,600,680,20,23,29,19,24,31,18,22,28
168786,1,3,1,1,1,1,5,1,3,3,1,3,2116,854,1262,0,0,1921,766,1155,,0,307,142,165,,0,307,142,165,,0,0,0,0,,0,45,15,3,1,500,550,600,500,550,580,,,,,,,,,
168847,1,3,1,1,3,3,5,1,3,3,5,3,2082,562,1520,0,0,763,197,566,,0,323,86,237,,0,197,49,148,,0,126,37,89,,0,0,0,0,0,,,,,,,,,,,,,,,
169080,1,5,1,1,5,3,5,1,3,3,1,3,4079,1817,2262,,0,3027,1319,1708,,0,617,305,312,,0,617,305,312,,0,0,0,0,,0,377,61,123,20,560,620,680,560,625,690,25,28,30,23,28,32,21,25,29
169248,1,5,1,1,3,3,5,1,3,3,5,3,19888,7831,12053,4,0,15701,6083,9616,2,0,2019,810,1209,0,0,1984,805,1179,,0,35,5,30,,0,988,49,155,8,500,550,620,480,540,600,21,24,27,20,23,27,19,23,27
169327,1,3,1,5,3,3,5,1,3,5,3,3,810,557,253,0,0,547,374,173,,0,103,70,33,,0,93,66,27,,0,10,4,6,,0,0,0,0,0,,,,,,,,,,,,,,,
169363,1,5,1,5,5,3,5,1,3,5,5,5,1962,1153,808,1,0,1377,777,600,0,0,224,134,90,,0,224,134,90,,0,,,,,,0,0,16,7,,,,,,,18,20,27,15,20,25,18,25,25
169442,1,3,1,3,3,1,3,1,3,3,3,3,1622,457,1165,,0,798,213,585,,0,260,74,186,,0,251,70,181,,0,9,4,5,,0,,,,,,,,,,,,,,,,,,,
169479,1,3,1,3,3,3,5,1,3,3,3,3,3379,1571,1808,,0,3342,1559,1783,,0,534,260,274,,0,437,227,210,,0,97,33,64,,0,0,0,0,0,,,,,,,,,,,,,,,
169576,3,3,3,3,1,5,3,3,1,5,3,3,23,1,22,,0,15,1,14,,0,7,0,7,,0,7,,7,,0,,,,,,,,,,,,,,,,,,,,,,,,
169655,5,3,1,5,1,5,3,5,3,3,1,3,965,901,64,0,0,956,892,64,,0,543,511,32,,0,543,511,32,,0,,,,,,,,,,,,,,,,,,,,,,,,
169716,1,5,1,1,5,5,5,1,5,5,1,5,5163,1886,3271,6,0,4674,1691,2977,6,0,508,186,322,0,0,491,180,311,,0,17,6,11,,0,322,63,55,11,490,540,600,470,540,608,21,23,26,19,21,27,18,22,25
169798,1,3,1,5,3,3,5,1,3,3,3,3,19919,7636,12283,,0,16578,6131,10447,,0,2177,891,1286,,0,1978,739,1239,,0,199,152,47,,0,1340,68,121,6,480,530,600,450,520,580,18,22,25,17,21,25,17,20,24
169910,5,3,5,5,5,1,5,1,3,5,5,3,12228,4680,7548,,0,10746,3992,6754,,0,1744,772,972,,0,1701,758,943,,0,43,14,29,,0,1089,63,40,2,460,520,580,450,510,570,18,21,23,18,21,25,16,20,25
169983,1,5,1,5,5,5,5,1,3,5,1,5,1823,1280,536,,7,1472,1038,427,,7,294,229,60,,5,294,229,60,,5,0,0,0,,0,161,55,38,13,560,630,680,570,630,690,24,27,30,22,26,30,26,27,29
170000,5,5,1,3,5,3,3,1,3,3,3,3,293,139,154,0,0,292,138,154,,0,112,59,53,,0,87,52,35,,0,25,7,18,,0,,,,,,,,,,,,,,,,,,,
170037,1,3,1,3,5,3,3,1,3,3,1,3,1926,791,1135,0,0,1575,607,968,,0,290,105,185,,0,287,104,183,,0,3,1,2,,0,,,,,,,,,,,,,,,,,,,
170082,1,5,1,1,3,3,5,1,3,5,5,5,17123,6358,10684,,81,15474,5655,9758,,61,3875,1515,2333,,27,3843,1503,2313,,27,32,12,20,,0,2440,63,304,8,480,550,610,480,530,600,21,24,27,20,23,26,19,23,26
170286,1,3,1,5,1,3,5,5,5,5,1,5,3017,1443,1574,,0,621,306,315,,0,387,190,197,,0,385,188,197,,0,2,2,0,,0,110,28,118,30,690,730,760,670,710,760,30,32,34,33,35,35,27,30,32
170301,1,3,1,1,3,3,5,5,3,3,1,3,5152,2078,3073,1,0,4145,1556,2588,1,0,955,355,600,0,0,955,355,600,,0,0,0,0,,0,457,48,15,2,550,610,670,540,600,660,24,28,31,23,28,31,23,26,29
170532,1,3,1,1,1,5,5,1,3,5,1,3,3702,1486,1970,108,138,2934,1138,1619,88,89,372,149,223,0,0,372,149,223,,0,,,,,,139,38,17,5,610,625,700,590,625,670,26,30,32,26,31,35,24,25,28
170639,1,1,5,5,3,3,1,5,3,3,3,3,2408,1030,1334,44,0,1852,711,1107,34,0,279,138,137,4,0,273,136,133,4,0,6,2,4,0,0,135,49,12,5,490,545,610,510,550,615,19,22,26,20,24,28,19,21,26
170675,1,3,1,5,3,1,3,1,3,3,1,3,2537,1780,757,,0,2078,1425,653,,0,427,297,130,,0,420,293,127,,0,7,4,3,,0,,,,,,,,,,,,,,,,,,,
170806,1,5,3,5,5,1,5,1,3,3,5,3,1988,765,1223,,0,1289,440,849,,0,249,102,147,,0,248,102,146,,0,1,0,1,,0,0,0,0,0,,,,,,,,,,,,,,,
170967,1,3,1,5,5,3,5,1,5,5,5,5,929,341,583,5,0,663,246,413,4,0,233,104,128,1,0,227,102,124,1,0,6,2,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
170976,5,5,1,5,1,3,5,1,3,5,1,3,84289,42285,42004,,0,14914,6434,8480,,0,7050,3069,3981,,0,7024,3060,3964,,0,26,9,17,,0,3829,54,1692,24,670,720,750,680,750,780,31,33,34,33,35,35,29,32,35
171100,1,3,3,1,5,3,5,1,5,5,1,3,53341,24979,28362,,0,46914,21668,25246,,0,9829,4730,5099,,0,9655,4647,5008,,0,174,83,91,,0,3834,39,1107,11,580,630,670,580,630,690,25,28,31,24,28,32,24,27,29
171128,1,3,1,5,5,5,5,1,3,3,5,3,7893,4746,3130,,17,7394,4428,2950,,16,1388,977,411,,0,1381,971,410,,0,7,6,1,,0,986,71,341,25,560,610,670,570,620,680,24,27,31,22,26,30,25,27,30
171137,1,3,1,3,3,3,5,1,3,3,3,3,12026,5895,6126,4,1,6506,2949,3552,4,1,1005,527,474,4,0,976,510,462,4,0,29,17,12,0,0,567,56,51,5,500,570,640,510,580,650,22,25,28,21,23,27,23,26,28
171146,1,3,1,3,3,3,5,1,3,3,3,3,6140,3385,2726,29,0,4074,1668,2392,14,0,521,206,305,10,0,484,190,285,9,0,37,16,20,1,0,325,62,31,6,480,540,620,450,520,600,21,24,28,22,24,29,18,22,27
171456,1,3,1,3,5,3,3,1,3,3,5,3,6217,2232,3848,137,0,4386,1615,2667,104,0,1416,597,782,37,0,1403,591,777,35,0,13,6,5,2,0,,,,,,,,,,,,,,,,,,,
171492,1,5,1,5,5,3,5,1,3,5,5,5,1368,901,467,,0,1090,707,383,,0,247,160,87,,0,228,146,82,,0,19,14,5,,0,146,65,20,9,470,520,580,480,530,580,17,21,23,15,19,23,16,20,23
171571,1,3,1,1,3,3,5,1,3,3,5,3,11110,4067,6701,,342,10005,3652,6062,,291,2117,911,1206,,0,2069,883,1186,,0,48,28,20,,0,5,1,0,0,515,560,640,500,580,605,,,,,,,,,
171599,1,5,1,1,5,5,5,3,3,3,1,3,1439,807,632,,0,1218,658,560,,0,272,187,85,,0,272,187,85,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
171881,1,3,1,3,5,3,5,1,3,3,1,3,37,17,20,,0,28,14,14,,0,7,3,4,,0,7,3,4,,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
172033,1,3,1,3,1,3,5,5,3,3,1,3,4,2,2,,0,4,2,2,,0,4,2,2,,0,2,2,0,,0,2,0,2,,0,1,100,1,100,,,,,,,,,,,,,,,
172051,1,3,1,5,3,3,5,1,3,3,3,3,9330,3336,5968,26,0,7125,2510,4601,14,0,1337,488,843,6,0,1323,483,836,4,0,14,5,7,2,0,1119,84,63,5,490,540,590,480,530,590,20,22,25,19,22,25,18,22,25
172264,1,5,1,1,5,5,5,5,3,5,1,5,1545,785,760,,0,1004,501,503,,0,279,146,133,,0,276,146,130,,0,3,0,3,,0,42,15,22,8,480,525,573,450,485,560,20,22,27,19,21,26,19,24,25
172334,1,5,1,5,5,5,5,1,3,3,3,3,2312,1138,1162,,12,1094,444,650,,0,228,101,127,,0,227,101,126,,0,1,0,1,,0,51,22,13,6,480,520,570,490,530,565,20,24,26,17,24,26,17,23,25
172440,1,5,1,5,3,3,3,1,3,5,5,5,1385,979,402,4,0,922,672,246,4,0,117,77,39,1,0,117,77,39,1,0,,,,,,,,,,,,,,,,,,,,,,,,
172644,1,3,1,5,5,3,5,1,3,5,5,3,14002,5496,8274,,232,10547,4167,6219,,161,2577,1045,1472,,60,2459,984,1418,,57,118,61,54,,3,1369,53,132,5,530,580,630,510,560,630,21,25,28,21,24,29,20,24,27
172699,1,5,1,1,5,5,5,1,3,5,5,3,20501,8994,11507,,0,17334,7445,9889,,0,2621,1210,1411,,0,2578,1195,1383,,0,43,15,28,,0,1196,46,143,6,500,560,610,490,540,610,19,23,27,19,21,26,17,24,27
173045,1,3,1,3,5,3,3,1,3,3,5,3,3423,1412,2009,2,0,2619,998,1619,2,0,612,258,352,2,0,610,257,351,2,0,2,1,1,0,0,,,,,,,,,,,,,,,,,,,
173124,1,1,3,3,3,3,5,1,3,5,5,3,2723,1009,1706,8,0,2111,778,1329,4,0,468,212,256,0,0,461,208,253,,0,7,4,3,,0,0,0,258,56,,,,,,,18,21,23,15,19,22,17,20,24
173142,1,3,1,5,5,3,5,1,3,3,5,5,665,331,334,,0,389,199,190,,0,176,98,78,,0,176,98,78,,0,0,0,0,,0,13,7,113,64,460,550,610,530,570,680,20,23,25,17,21,25,19,23,25
173160,1,5,1,3,5,3,5,5,3,3,5,5,2199,941,1258,,0,1594,659,935,,0,445,174,271,,0,440,172,268,,0,5,2,3,,0,,,197,45,,,,,,,20,24,28,19,23,28,18,23,27
173258,5,5,1,1,1,5,5,1,3,5,1,5,8583,4092,4491,,0,1427,679,748,,0,532,268,264,,0,532,268,264,,0,,,,,,197,37,149,28,710,740,770,720,750,780,32,33,35,33,35,35,29,32,34
173300,1,5,1,5,5,3,5,1,3,5,5,3,3774,1623,2112,39,0,2473,973,1474,26,0,444,213,224,7,0,444,213,224,7,0,,,,,,1,1,86,19,,,,,,,21,25,28,20,22,28,21,25,27
173328,1,3,3,3,5,3,5,1,3,5,5,3,2536,1039,1497,,0,1752,667,1085,,0,302,135,167,,0,297,133,164,,0,5,2,3,,0,0,0,25,8,,,,,,,22,24,28,18,24,25,20,24,26
173452,1,5,1,1,1,3,5,1,3,5,3,3,215,115,100,,0,180,94,86,,0,142,77,65,,0,142,77,65,,0,0,0,0,,0,10,7,109,77,533,605,643,518,630,673,20,24,27,19,22,28,19,24,27
173647,1,1,1,5,1,5,5,5,3,5,5,5,3781,1851,1930,,0,2794,1246,1548,,0,463,229,234,,0,463,229,234,,0,,,,,,0,0,90,19,,,,,,,25,28,31,24,28,32,25,27,29
173665,1,5,1,1,5,3,5,1,3,3,1,3,3840,1426,2413,1,0,3093,1114,1978,1,0,477,168,309,0,0,477,168,309,,0,0,0,0,,0,18,4,199,42,525,595,623,505,575,635,20,23,26,17,22,27,18,22,25
173902,5,5,1,5,1,3,5,1,3,5,5,3,8434,3455,4979,0,0,2397,911,1486,,0,552,213,339,,0,552,213,339,,0,,,,,,183,33,168,30,670,710,750,670,710,750,30,32,34,30,34,35,27,29,32
173920,1,1,1,1,3,3,5,1,3,3,3,3,11152,5048,6104,0,0,7882,3552,4330,,0,2307,1031,1276,,0,2280,1015,1265,,0,27,16,11,,0,,,1147,54,,,,,,,18,21,23,16,19,22,17,20,24
173957,5,3,3,1,1,3,3,3,3,5,1,3,55,23,32,,0,35,11,24,,0,30,9,21,,0,30,9,21,,0,,,,,,,,,,,,,,,,,,,,,,,,
174020,1,5,1,3,3,3,5,1,3,5,5,3,612,220,392,,0,500,184,316,,0,131,56,75,,0,77,35,42,,0,54,21,33,,0,0,0,12,9,,,,,,,21,23,26,24,25,26,21,25,27
174066,5,5,1,1,5,3,5,1,3,5,5,5,38050,17665,20336,,49,28504,12637,15848,,19,6737,2967,3761,,9,6705,2953,3745,,7,32,14,16,,2,521,8,2610,39,640,676,730,650,702,770,27,29,32,25,29,33,25,28,31
174075,1,5,1,5,5,3,3,1,3,5,5,5,1739,743,936,,60,995,402,585,,8,187,66,120,,1,179,62,117,,0,8,4,3,,1,,,,,,,,,,,,,,,,,,,
174127,1,3,1,5,1,1,5,1,3,5,1,3,668,157,480,31,0,380,82,298,0,0,160,39,121,,0,160,39,121,,0,,,,,,7,4,22,14,600,680,730,570,600,650,19,25,27,19,24,31,16,18,25
174154,1,3,1,3,3,3,3,1,1,3,3,3,210,28,182,0,0,198,26,172,,0,136,18,118,,0,93,12,81,,0,43,6,37,,0,,,,,,,,,,,,,,,,,,,
174233,1,5,1,1,5,3,5,1,3,5,5,5,9512,4336,5141,,35,7676,3434,4230,,12,1977,979,995,,3,1956,972,982,,2,21,7,13,,1,46,2,1014,51,570,630,680,550,600,670,22,25,28,20,23,27,22,25,27
174251,1,1,1,1,3,3,3,1,3,5,5,5,2699,1235,1447,,17,2096,928,1161,,7,273,130,143,,0,269,126,143,,0,4,4,0,,0,,,,,,,,,,,,,,,,,,,
174358,1,5,1,1,3,3,5,1,3,3,5,3,3898,1646,2247,5,0,2207,778,1426,3,0,632,205,425,2,0,626,201,423,2,0,6,4,2,0,0,6,1,457,72,520,550,680,560,570,610,18,21,24,16,20,23,17,21,24
174437,1,3,1,3,5,3,3,1,3,3,5,3,544,247,296,1,0,494,220,273,1,0,172,78,94,0,0,169,77,92,,0,3,1,2,,0,,,,,,,,,,,,,,,,,,,
174491,1,5,1,3,1,3,5,1,5,3,1,3,1349,648,701,,0,1248,595,653,,0,398,185,213,,0,394,184,210,,0,4,1,3,,0,20,5,216,54,533,580,648,482,560,663,21,24,28,20,24,29,19,24,27
174747,1,5,1,1,5,3,5,1,3,5,5,3,1689,0,1689,,0,1483,,1483,,0,324,,324,,0,324,,324,,0,,,,,,11,3,160,49,525,550,615,530,574,630,20,24,27,18,22,27,18,23,27
174783,1,5,1,5,3,3,5,1,3,3,3,3,4810,2243,2567,,0,4583,2136,2447,,0,771,342,429,,0,742,335,407,,0,29,7,22,,0,21,3,322,42,495,555,580,532,580,620,18,21,24,16,20,23,17,19,25
174792,1,5,1,1,5,3,5,1,3,5,5,3,1592,1592,0,,0,1373,1373,,,0,383,383,,,0,383,383,,,0,,,,,,15,4,173,45,460,510,600,455,560,585,21,23,26,19,21,24,21,24,27
174817,1,3,1,5,5,3,5,1,3,3,5,5,1071,407,664,,0,1037,391,646,,0,215,83,132,,0,215,83,132,,0,0,0,0,,0,3,1,43,20,,,,,,,21,23,28,20,24,28,18,24,27
174844,1,5,1,1,1,5,5,1,3,5,1,5,5524,2371,3047,106,0,3116,1222,1843,51,0,869,367,486,16,0,869,367,486,16,0,,,,,,129,15,319,37,660,690,730,640,680,750,28,30,33,27,32,34,26,28,31
174862,1,3,1,3,3,3,3,1,3,3,1,5,1278,898,380,,0,851,518,333,,0,207,108,99,,0,191,101,90,,0,16,7,9,,0,,,,,,,,,,,,,,,,,,,
174899,1,3,1,3,3,3,5,1,3,3,3,3,1653,597,1049,7,0,1597,563,1027,7,0,367,141,225,1,0,366,141,224,1,0,1,0,1,0,0,4,1,107,29,,,,,,,23,25,27,20,23,26,22,24,27
174914,1,5,1,3,5,3,5,1,3,5,5,3,9481,4501,4980,0,0,7300,3369,3931,,0,1573,791,782,,0,1569,788,781,,0,4,3,1,,0,48,3,478,30,590,645,680,610,650,710,24,27,29,23,26,30,23,26,29
175005,1,5,1,5,1,3,5,1,3,5,1,5,1512,11,1501,0,0,1399,9,1390,,0,346,4,342,,0,322,2,320,,0,24,2,22,,0,5,1,152,45,605,700,715,550,640,735,18,22,26,17,21,25,17,21,25
175078,1,5,5,5,5,5,5,1,5,5,5,3,1558,605,919,34,0,1427,546,850,31,0,326,122,195,9,0,316,122,185,9,0,10,0,10,0,0,4,1,175,54,,,,,,,17,20,23,16,21,25,16,18,22
175227,1,3,1,3,3,3,5,3,3,5,1,5,460,364,96,,0,451,362,89,,0,324,265,59,,0,300,246,54,,0,24,19,5,,0,,,60,19,,,,,,,17,19,22,14,18,21,16,19,22
175272,1,5,1,1,3,3,5,1,3,3,3,3,5367,1605,3736,26,0,3958,1070,2874,14,0,1175,331,841,3,0,1159,323,834,2,0,16,8,7,1,0,16,1,652,56,500,570,610,500,590,660,19,22,25,17,21,24,17,21,25
175342,1,5,1,3,5,3,1,1,3,3,3,3,6748,1845,4903,,0,2020,502,1518,,0,498,159,339,,0,459,147,312,,0,39,12,27,,0,45,9,453,91,453,515,565,450,490,550,15,19,24,13,20,26,14,18,23
175421,1,3,1,3,5,3,5,1,3,3,5,3,2589,988,1601,,0,1103,446,657,,0,262,126,136,,0,257,124,133,,0,5,2,3,,0,16,6,200,76,485,615,640,495,550,560,18,20,24,17,20,24,16,20,23
175430,1,1,1,5,5,5,1,1,1,5,5,5,186,66,120,,0,178,64,114,,0,90,34,56,,0,90,34,56,,0,0,0,0,,0,7,8,79,88,480,510,520,560,570,620,18,21,26,18,21,26,18,19,24
175616,1,5,1,1,3,3,1,1,5,3,3,3,936,392,544,0,0,923,382,541,,0,217,99,118,,0,212,98,114,,0,5,1,4,,0,16,8,195,92,460,595,630,480,525,650,17,20,24,16,20,24,16,18,23
175856,1,5,1,1,3,3,5,1,3,3,3,3,12583,4140,8443,,0,11153,3629,7524,,0,1132,418,714,,0,1068,397,671,,0,64,21,43,,0,8,1,472,43,543,595,620,530,530,590,16,19,21,14,17,21,15,16,18
175980,1,5,1,5,5,5,5,1,3,3,5,5,2210,1037,1173,0,0,1499,677,822,,0,192,125,67,,0,192,125,67,,0,,,,,,7,4,134,70,610,650,699,525,636,655,22,25,30,22,26,30,20,24,28
176017,1,5,1,1,3,3,5,1,3,3,3,3,22311,8859,13449,3,0,21727,8617,13107,3,0,4465,1916,2549,0,0,4429,1896,2533,,0,36,20,16,,0,849,19,3116,70,520,570,620,510,550,600,22,25,29,21,25,31,20,24,27
176035,1,3,1,1,3,3,1,1,3,3,3,3,450,98,352,0,0,446,94,352,,0,125,35,90,,0,121,35,86,,0,4,0,4,,0,3,2,120,96,,,,,,,17,20,23,16,20,24,16,18,20
176044,1,5,1,1,3,3,5,1,3,3,3,3,2436,1005,1431,0,0,1578,644,934,,0,225,117,108,,0,205,106,99,,0,20,11,9,,0,0,0,130,58,,,,,,,13,15,18,11,13,16,14,15,16
176053,5,5,1,5,5,3,5,1,3,3,5,5,2413,949,1464,,0,965,401,564,,0,378,167,211,,0,372,163,209,,0,6,4,2,,0,0,0,300,79,,,,,,,21,24,28,21,25,32,19,23,27
176080,1,5,1,1,3,3,5,1,3,3,3,3,18830,8064,10766,,0,14158,6136,8022,,0,3367,1618,1749,,0,3353,1612,1741,,0,14,6,8,,0,236,7,3037,90,540,580,640,530,570,640,21,25,29,21,25,31,19,24,27
176318,1,5,1,5,1,5,5,1,3,3,5,3,2467,880,1556,31,0,1943,694,1231,18,0,184,76,108,0,0,151,67,84,,0,33,9,24,,0,25,14,138,75,215,650,669,225,645,670,17,17,18,15,15,16,17,17,18
176372,1,3,1,3,3,3,1,1,3,3,3,3,9051,3008,6043,,0,8946,2954,5992,,0,1624,545,1079,,0,1593,531,1062,,0,31,14,17,,0,0,0,1489,100,,,,,,,20,23,27,20,23,28,17,21,25
176406,1,3,1,5,3,3,5,1,3,3,5,5,2817,778,1731,308,0,1389,376,1005,8,0,133,52,81,0,0,133,52,81,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
176451,1,3,1,3,1,5,3,3,3,3,1,3,4,4,0,,0,4,4,,,0,3,3,,,0,0,0,,,0,3,3,,,0,,,,,,,,,,,,,,,,,,,
176479,1,3,1,3,3,3,1,1,3,3,3,3,517,180,337,,0,277,105,172,,0,178,78,100,,0,177,78,99,,0,1,0,1,,0,6,3,156,88,540,560,710,510,570,610,20,24,29,20,24,31,18,22,26
176628,1,3,1,3,3,3,5,1,3,3,3,3,2712,1830,820,62,0,1834,1103,686,45,0,184,76,107,1,0,184,76,107,1,0,0,0,0,0,0,2,1,75,41,,,,,,,18,21,23,17,20,21,18,19,21
176770,1,3,1,3,3,3,1,3,3,3,3,3,3,1,2,0,0,1,0,1,,0,1,,1,,0,1,,1,,0,0,,0,,0,0,0,1,100,,,,,,,,,,,,,,,
176789,1,5,3,5,1,3,5,1,3,3,1,3,57,26,31,,0,36,15,21,,0,32,14,18,,0,27,12,15,,0,5,2,3,,0,8,25,8,25,460,555,600,410,510,570,15,20,24,15,18,23,15,22,24
176947,1,5,1,5,3,3,5,1,3,3,3,3,1166,621,545,,0,1141,603,538,,0,294,147,147,,0,292,146,146,,0,2,1,1,,0,28,10,215,73,450,495,540,480,510,550,18,20,23,16,20,23,16,20,24
176965,1,5,1,5,5,3,5,1,3,3,3,3,4993,2040,2953,,0,3562,1465,2097,,0,1028,474,554,,0,1010,468,542,,0,18,6,12,,0,,,852,83,,,,,,,18,21,24,16,21,24,17,20,24
176983,3,3,1,3,3,1,5,3,5,3,3,3,55,49,6,,0,55,49,6,,0,50,44,6,,0,39,38,1,,0,11,6,5,,0,0,0,15,32,,,,,,,15,17,19,14,15,17,16,17,18
177038,1,3,1,3,3,3,3,1,3,3,3,5,15,4,7,0,4,13,3,6,,4,13,3,6,,4,13,3,6,,4,0,0,0,,0,,,,,,,,,,,,,,,,,,,
177083,1,5,1,1,1,3,1,1,3,5,1,3,4,4,0,,0,4,4,,,0,4,4,,,0,4,4,,,0,,,,,,0,0,3,75,,,,,,,,,,,,,,,
177117,1,3,1,1,5,3,5,1,3,3,5,5,682,0,682,,0,498,,498,,0,96,,96,,0,96,,96,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,
177144,1,3,3,3,3,3,5,1,3,3,3,3,1246,847,399,0,0,1208,819,389,,0,263,152,111,,0,263,152,111,,0,0,0,0,,0,2,1,11,4,,,,,,,19,22,28,15,20,26,17,21,26
177214,1,5,1,5,5,3,5,1,3,5,5,3,2382,986,1357,39,0,1511,639,856,16,0,403,210,193,0,0,403,210,193,,0,,,,,,18,4,274,68,590,630,700,560,600,660,22,25,28,20,24,29,20,24,26
177339,1,5,1,3,3,3,3,1,3,3,3,3,1449,638,811,,0,984,424,560,,0,343,162,181,,0,343,162,181,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
177418,1,3,1,5,5,5,3,1,3,5,5,3,880,458,422,,0,831,429,402,,0,183,112,71,,0,181,111,70,,0,2,1,1,,0,,,,,,,,,,,,,,,,,,,
177542,1,5,3,3,3,3,1,1,3,3,3,3,228,104,114,,10,153,73,80,,0,70,37,33,,0,66,36,30,,0,4,1,3,,0,8,11,53,79,530,583,636,537,608,679,17,19,25,16,19,24,14,17,22
177746,1,3,1,3,5,1,3,1,3,3,1,3,990,224,766,,0,579,120,459,,0,187,36,151,,0,187,36,151,,0,,,,,,,,,,,,,,,,,,,,,,,,
177931,3,3,1,3,1,1,3,1,1,3,3,5,5,1,4,0,0,5,1,4,,0,5,1,4,,0,5,1,4,,0,,,,,,,,,,,,,,,,,,,,,,,,
177968,1,5,5,5,5,3,5,1,3,3,5,3,4372,1876,2496,,0,3236,1326,1910,,0,893,377,516,,0,850,364,486,,0,43,13,30,,0,55,6,218,25,503,565,620,520,560,610,21,24,27,21,23,26,19,23,26
177986,5,3,3,5,3,3,5,1,3,3,3,3,22,8,14,,0,18,7,11,,0,15,6,9,,0,8,3,5,,0,7,3,4,,0,3,20,7,47,,,,,,,18,21,23,14,23,25,20,20,21
178059,1,3,1,5,5,5,3,1,3,3,5,3,4175,1572,2601,0,2,3664,1335,2328,,1,870,281,589,,0,695,227,468,,0,175,54,121,,0,,,,,,,,,,,,,,,,,,,
178183,5,3,1,3,3,1,3,3,3,5,1,3,85,15,70,,0,50,12,38,,0,26,7,19,,0,26,7,19,,0,,,,,,,,,,,,,,,,,,,,,,,,
178208,1,3,1,3,1,3,3,1,3,5,1,3,105,74,31,,0,99,70,29,,0,61,48,13,,0,37,28,9,,0,24,20,4,,0,,,,,,,,,,,,,,,,,,,
178244,1,3,1,3,3,3,5,1,3,3,3,3,1055,565,490,,0,748,394,354,,0,317,170,147,,0,307,166,141,,0,10,4,6,,0,17,5,107,34,530,570,610,530,560,590,20,23,26,19,22,25,18,21,25
178341,1,5,1,3,3,3,5,1,3,3,3,3,1937,734,1199,,4,1927,729,1194,,4,605,237,368,,0,553,223,330,,0,52,14,38,,0,32,5,479,79,470,530,610,490,550,610,18,21,24,16,20,24,16,19,23
178369,1,5,1,3,5,3,1,1,3,3,5,5,1824,1225,599,,0,1117,754,363,,0,381,256,125,,0,377,253,124,,0,4,3,1,,0,58,15,147,39,460,530,560,440,520,570,16,18,20,14,16,21,16,17,19
178396,5,5,1,1,5,5,5,1,3,5,5,5,20303,8547,11756,,0,16065,6583,9482,,0,4983,2151,2832,,0,4928,2121,2807,,0,55,30,25,,0,453,9,3427,69,580,620,670,560,620,670,23,26,30,23,26,31,22,25,28
178402,1,5,1,1,5,3,5,1,3,5,5,3,5180,1843,3337,,0,3599,1178,2421,,0,1165,406,759,,0,1139,395,744,,0,26,11,15,,0,36,3,586,50,625,700,760,620,715,790,21,25,30,20,24,31,19,24,28
178411,1,1,1,1,5,3,5,1,3,5,5,3,6311,4260,2051,,0,5143,3512,1631,,0,1146,892,254,,0,1136,885,251,,0,10,7,3,,0,6,1,815,71,570,620,660,603,655,710,25,28,31,23,27,32,25,28,30
