UNITID,ARANK,SAINSTT,SAINSTM,SAINSTW,SA_9MCT,SA_9MCM,SA_9MCW,SATOTLT,SATOTLM,SATOTLW,SA09MCT,SA09MCM,SA09MCW,SA10MCT,SA10MCM,SA10MCW,SA11MCT,SA11MCM,SA11MCW,SA12MCT,SA12MCM,SA12MCW,SAOUTLT,SAOUTLM,SAOUTLW,SA09MOT,SA09MOM,SA09MOW,SA10MOT,SA10MOM,SA10MOW,SA11MOT,SA11MOM,SA11MOW,SA12MOT,SA12MOM,SA12MOW,SAEQ9OT,SAEQ9OM,SAEQ9OW,SAEQ9AT,SAEQ9AM,SAEQ9AW,SA09MAT,SA09MAM,SA09MAW,SA10MAT,SA10MAM,SA10MAW,SA11MAT,SA11MAM,SA11MAW,SA12MAT,SA12MAM,SA12MAW
140818,4,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,121612,0,121612,121612,0,121612,0,0,0,0,0,0,0,0,0,121612,0,121612,40537,,40537,40537,,40537,,,,,,,,,
140872,4,7,2,5,0,0,0,7,2,5,7,2,5,0,0,0,0,0,0,0,0,0,293800,95000,198800,293800,95000,198800,0,0,0,0,0,0,0,0,0,293800,95000,198800,41971,47500,39760,41971,47500,39760,,,,,,,,,
140960,4,16,7,9,1,0,1,15,7,8,14,7,7,0,0,0,0,0,0,1,0,1,787567,414913,372654,737567,414913,322654,0,0,0,0,0,0,50000,0,50000,775067,414913,360154,51671,59273,45019,52683,59273,46093,,,,,,,50000,,50000
140988,4,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,74000,37000,37000,0,0,0,74000,37000,37000,0,0,0,0,0,0,66600,33300,33300,33300,33300,33300,,,,37000,37000,37000,,,,,,
141006,4,58,30,28,0,0,0,58,30,28,0,0,0,0,0,0,0,0,0,58,30,28,3330628,1684431,1646197,0,0,0,0,0,0,0,0,0,3330628,1684431,1646197,2497971,1263323,1234648,43068,42111,44095,,,,,,,,,,57425,56148,58793
141060,4,18,1,17,0,0,0,18,1,17,18,1,17,0,0,0,0,0,0,0,0,0,1225459,57396,1168063,1225459,57396,1168063,0,0,0,0,0,0,0,0,0,1225459,57396,1168063,68081,57396,68710,68081,57396,68710,,,,,,,,,
141167,4,11,3,8,0,0,0,11,3,8,0,0,0,11,3,8,0,0,0,0,0,0,250279,64722,185557,0,0,0,250279,64722,185557,0,0,0,0,0,0,225251,58250,167001,20477,19417,20875,,,,22753,21574,23195,,,,,,
141237,4,5,4,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,201100,159100,42000,0,0,0,0,0,0,0,0,0,201100,159100,42000,150825,119325,31500,30165,29831,31500,,,,,,,,,,40220,39775,42000
141255,4,129,46,83,0,0,0,129,46,83,0,0,0,13,3,10,0,0,0,116,43,73,6701907,2446735,4255172,0,0,0,520743,118917,401826,0,0,0,6181164,2327818,3853346,5104542,1852889,3251653,39570,40280,39177,,,,40057,39639,40183,,,,53286,54135,52786
141264,4,15,3,12,5,0,5,10,3,7,8,3,5,0,0,0,0,0,0,2,0,2,574862,167951,406911,419225,167951,251274,0,0,0,0,0,0,155637,0,155637,535953,167951,368002,53595,55984,52572,52403,55984,50255,,,,,,,77819,,77819
141334,4,32,11,21,0,0,0,32,11,21,23,6,17,0,0,0,0,0,0,9,5,4,1746297,604718,1141579,1220210,327010,893200,0,0,0,0,0,0,526087,277708,248379,1614775,535291,1079484,50462,48663,51404,53053,54502,52541,,,,,,,58454,55542,62095
141361,4,8,3,5,0,0,0,8,3,5,0,0,0,8,3,5,0,0,0,0,0,0,370331,155000,215331,0,0,0,370331,155000,215331,0,0,0,0,0,0,333298,139500,193798,41662,46500,38760,,,,46291,51667,43066,,,,,,
141565,4,21,6,15,0,0,0,21,6,15,21,6,15,0,0,0,0,0,0,0,0,0,1526256,410424,1115832,1526256,410424,1115832,0,0,0,0,0,0,0,0,0,1526256,410424,1115832,72679,68404,74389,72679,68404,74389,,,,,,,,,
141574,4,110,32,78,0,0,0,110,32,78,95,29,66,0,0,0,15,3,12,0,0,0,8534752,2436348,6098404,7232740,2163276,5069464,0,0,0,1302012,273072,1028940,0,0,0,8297786,2386649,5911137,75434,74583,75784,76134,74596,76810,,,,86801,91024,85745,,,
141644,4,11,5,6,0,0,0,11,5,6,11,5,6,0,0,0,0,0,0,0,0,0,678471,299615,378856,678471,299615,378856,0,0,0,0,0,0,0,0,0,678471,299615,378856,61679,59923,63143,61679,59923,63143,,,,,,,,,
141680,4,14,9,5,0,0,0,14,9,5,13,8,5,0,0,0,1,1,0,0,0,0,914400,587844,326556,841932,515376,326556,0,0,0,72468,72468,0,0,0,0,901211,574655,326556,64372,63851,65311,64764,64422,65311,,,,72468,72468,,,,
141796,4,37,17,20,0,0,0,37,17,20,24,14,10,0,0,0,13,3,10,0,0,0,2811552,1244916,1566636,1725840,995484,730356,0,0,0,1085712,249432,836280,0,0,0,2613952,1199519,1414433,70647,70560,70722,71910,71106,73036,,,,83516,83144,83628,,,
141802,4,6,2,4,0,0,0,6,2,4,5,2,3,0,0,0,1,0,1,0,0,0,442560,121956,320604,349128,121956,227172,0,0,0,93432,0,93432,0,0,0,425555,121956,303599,70926,60978,75900,69826,60978,75724,,,,93432,,93432,,,
141811,4,22,8,14,0,0,0,22,8,14,19,7,12,0,0,0,3,1,2,0,0,0,1425792,532080,893712,1215576,468804,746772,0,0,0,210216,63276,146940,0,0,0,1387533,520564,866969,63070,65070,61926,63978,66972,62231,,,,70072,63276,73470,,,
141839,4,21,5,16,0,0,0,21,5,16,15,5,10,0,0,0,6,0,6,0,0,0,1488636,324252,1164384,1015284,324252,691032,0,0,0,473352,0,473352,0,0,0,1402486,324252,1078234,66785,64850,67390,67686,64850,69103,,,,78892,,78892,,,
141981,4,11,9,2,0,0,0,11,9,2,11,9,2,0,0,0,0,0,0,0,0,0,793176,638580,154596,793176,638580,154596,0,0,0,0,0,0,0,0,0,793176,638580,154596,72107,70953,77298,72107,70953,77298,,,,,,,,,
141990,4,12,5,7,0,0,0,12,5,7,4,2,2,0,0,0,8,3,5,0,0,0,863064,373608,489456,269556,135552,134004,0,0,0,593508,238056,355452,0,0,0,755046,330282,424764,62920,66056,60681,67389,67776,67002,,,,74189,79352,71090,,,
142054,4,21,2,19,0,0,0,21,2,19,0,0,0,0,0,0,0,0,0,21,2,19,1517197,148000,1369197,0,0,0,0,0,0,0,0,0,1517197,148000,1369197,1137898,111000,1026898,54186,55500,54047,,,,,,,,,,72247,74000,72063
142115,4,19,11,8,0,0,0,19,11,8,11,5,6,7,5,2,0,0,0,1,1,0,1044222,625913,418309,492814,217131,275683,480418,337792,142626,0,0,0,70990,70990,0,978433,574386,404046,51496,52217,50506,44801,43426,45947,68631,67558,71313,,,,70990,70990,
142179,4,57,29,28,0,0,0,57,29,28,37,17,20,0,0,0,20,12,8,0,0,0,3658265,1836183,1822082,2374960,1037083,1337877,0,0,0,1283305,799100,484205,0,0,0,3424703,1690747,1733957,60083,58302,61927,64188,61005,66894,,,,64165,66592,60526,,,
142276,4,92,57,35,0,0,0,92,57,35,58,35,23,10,7,3,20,13,7,4,2,2,5619424,3589211,2030213,3266388,2033659,1232729,721445,508907,212538,1368180,932645,435535,263411,114000,149411,5232418,3340079,1892339,56874,58598,54067,56317,58105,53597,72145,72701,70846,68409,71742,62219,65853,57000,74706
142285,4,55,22,33,0,0,0,55,22,33,50,19,31,0,0,0,0,0,0,5,3,2,3342409,1422033,1920376,2933315,1171123,1762192,0,0,0,0,0,0,409094,250910,158184,3240136,1359306,1880830,58912,61787,56995,58666,61638,56845,,,,,,,81819,83637,79092
142294,4,5,4,1,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,266316,211976,54340,266316,211976,54340,0,0,0,0,0,0,0,0,0,266316,211976,54340,53263,52994,54340,53263,52994,54340,,,,,,,,,
142328,4,21,7,14,0,0,0,21,7,14,18,6,12,1,1,0,1,0,1,1,0,1,1079550,345258,734292,900673,290688,609985,54570,54570,0,52750,0,52750,71557,0,71557,1046603,339801,706802,49838,48543,50486,50037,48448,50832,54570,54570,,52750,,52750,71557,,71557
142559,4,56,24,32,0,0,0,56,24,32,38,14,24,6,3,3,5,4,1,7,3,4,2892611,1218546,1674065,1851329,658769,1192560,316781,141225,175556,291779,232357,59422,432722,186195,246527,2699649,1115586,1584063,48208,46483,49502,48719,47055,49690,52797,47075,58519,58356,58089,59422,61817,62065,61632
142887,4,16,10,6,0,0,0,16,10,6,0,0,0,7,5,2,0,0,0,9,5,4,813991,498704,315287,0,0,0,233010,161487,71523,0,0,0,580981,337217,243764,645445,398251,247194,40340,39825,41199,,,,33287,32297,35762,,,,64553,67443,60941
143084,4,52,26,26,0,0,0,52,26,26,49,26,23,0,0,0,0,0,0,3,0,3,2691801,1324681,1367120,2507910,1324681,1183229,0,0,0,0,0,0,183891,0,183891,2645828,1324681,1321147,50881,50949,50813,51182,50949,51445,,,,,,,61297,,61297
143215,4,24,16,8,0,0,0,24,16,8,20,12,8,0,0,0,0,0,0,4,4,0,1311707,900969,410738,1060184,649446,410738,0,0,0,0,0,0,251523,251523,0,1248826,838088,410738,52034,52381,51342,53009,54121,51342,,,,,,,62881,62881,
143279,4,26,12,14,0,0,0,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0,1374285,646100,728185,1374285,646100,728185,0,0,0,0,0,0,0,0,0,1374285,646100,728185,52857,53842,52013,52857,53842,52013,,,,,,,,,
143297,4,6,0,6,0,0,0,6,0,6,0,0,0,5,0,5,0,0,0,1,0,1,364312,0,364312,0,0,0,306030,0,306030,0,0,0,58282,0,58282,319139,0,319139,53190,,53190,,,,61206,,61206,,,,58282,,58282
143358,4,24,14,10,0,0,0,24,14,10,23,13,10,0,0,0,0,0,0,1,1,0,1644609,1018742,625867,1534721,908854,625867,0,0,0,0,0,0,109888,109888,0,1617137,991270,625867,67381,70805,62587,66727,69912,62587,,,,,,,109888,109888,
143853,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,78624,78624,0,0,0,0,0,0,0,0,0,0,78624,78624,0,58968,58968,0,58968,58968,,,,,,,,,,,78624,78624,
144050,4,97,61,36,0,0,0,97,61,36,82,52,30,0,0,0,15,9,6,0,0,0,6873255,4420629,2452626,5940091,3924723,2015368,0,0,0,933164,495906,437258,0,0,0,6703419,4330374,2373045,69107,70990,65918,72440,75475,67179,,,,62211,55101,72876,,,
144157,4,20,13,7,0,0,0,20,13,7,20,13,7,0,0,0,0,0,0,0,0,0,1546725,1067346,479379,1546725,1067346,479379,0,0,0,0,0,0,0,0,0,1546725,1067346,479379,77336,82104,68483,77336,82104,68483,,,,,,,,,
144166,4,62,21,41,0,0,0,62,21,41,62,21,41,0,0,0,0,0,0,0,0,0,5093204,1674747,3418457,5093204,1674747,3418457,0,0,0,0,0,0,0,0,0,5093204,1674747,3418457,82148,79750,83377,82148,79750,83377,,,,,,,,,
144175,4,8,7,1,0,0,0,8,7,1,8,7,1,0,0,0,0,0,0,0,0,0,677615,592691,84924,677615,592691,84924,0,0,0,0,0,0,0,0,0,677615,592691,84924,84702,84670,84924,84702,84670,84924,,,,,,,,,
144184,4,32,15,17,0,0,0,32,15,17,32,15,17,0,0,0,0,0,0,0,0,0,2422842,1121373,1301469,2422842,1121373,1301469,0,0,0,0,0,0,0,0,0,2422842,1121373,1301469,75714,74758,76557,75714,74758,76557,,,,,,,,,
144193,4,19,11,8,0,0,0,19,11,8,19,11,8,0,0,0,0,0,0,0,0,0,1560710,946215,614495,1560710,946215,614495,0,0,0,0,0,0,0,0,0,1560710,946215,614495,82143,86020,76812,82143,86020,76812,,,,,,,,,
144209,4,19,9,10,0,0,0,19,9,10,19,9,10,0,0,0,0,0,0,0,0,0,1442589,756000,686589,1442589,756000,686589,0,0,0,0,0,0,0,0,0,1442589,756000,686589,75926,84000,68659,75926,84000,68659,,,,,,,,,
144218,4,15,9,6,0,0,0,15,9,6,15,9,6,0,0,0,0,0,0,0,0,0,1220152,729541,490611,1220152,729541,490611,0,0,0,0,0,0,0,0,0,1220152,729541,490611,81343,81060,81769,81343,81060,81769,,,,,,,,,
144351,4,150,68,82,0,0,0,150,68,82,149,68,81,0,0,0,0,0,0,1,0,1,3000877,1390762,1610115,2950877,1390762,1560115,0,0,0,0,0,0,50000,0,50000,2988377,1390762,1597615,19923,20452,19483,19805,20452,19261,,,,,,,50000,,50000
144564,4,27,13,14,0,0,0,27,13,14,25,11,14,1,1,0,0,0,0,1,1,0,1636152,786835,849317,1535403,686086,849317,52505,52505,0,0,0,0,48244,48244,0,1618841,769524,849317,59957,59194,60666,61416,62371,60666,52505,52505,,,,,48244,48244,
144740,4,213,106,107,0,0,0,213,106,107,203,105,98,0,0,0,10,1,9,0,0,0,16706566,8657011,8049555,15687007,8570485,7116522,0,0,0,1019559,86526,933033,0,0,0,16521006,8641263,7879743,77563,81521,73642,77276,81624,72618,,,,101956,86526,103670,,,
144865,4,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,136298,0,136298,136298,0,136298,0,0,0,0,0,0,0,0,0,136298,0,136298,68149,,68149,68149,,68149,,,,,,,,,
144892,4,120,59,61,0,0,0,120,59,61,116,57,59,2,2,0,0,0,0,2,0,2,6685147,3377858,3307289,6408017,3250728,3157289,127130,127130,0,0,0,0,150000,0,150000,6634934,3365145,3269789,55291,57036,53603,55242,57030,53513,63565,63565,,,,,75000,,75000
144944,4,36,16,20,0,0,0,36,16,20,36,16,20,0,0,0,0,0,0,0,0,0,2318612,1007476,1311136,2318612,1007476,1311136,0,0,0,0,0,0,0,0,0,2318612,1007476,1311136,64406,62967,65557,64406,62967,65557,,,,,,,,,
144962,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,62500,62500,0,0,0,0,0,0,0,0,0,0,62500,62500,0,46875,46875,0,46875,46875,,,,,,,,,,,62500,62500,
145239,4,22,1,21,0,0,0,22,1,21,0,0,0,0,0,0,0,0,0,22,1,21,1731528,127416,1604112,0,0,0,0,0,0,0,0,0,1731528,127416,1604112,1298646,95562,1203084,59029,95562,57290,,,,,,,,,,78706,127416,76386
145275,4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,67465,67465,0,67465,67465,0,0,0,0,0,0,0,0,0,0,67465,67465,0,67465,67465,,67465,67465,,,,,,,,,,
145336,4,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,237359,0,237359,0,0,0,237359,0,237359,0,0,0,0,0,0,213623,0,213623,71208,,71208,,,,79120,,79120,,,,,,
145372,4,5,1,4,0,0,0,5,1,4,3,1,2,1,0,1,1,0,1,0,0,0,247700,60100,187600,138600,60100,78500,47556,0,47556,61544,0,61544,0,0,0,231743,60100,171643,46349,60100,42911,46200,60100,39250,47556,,47556,61544,,61544,,,
145558,4,8,2,6,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,8,2,6,786916,174655,612261,0,0,0,0,0,0,0,0,0,786916,174655,612261,590187,130991,459196,73773,65496,76533,,,,,,,,,,98365,87328,102044
145600,4,119,40,79,0,0,0,119,40,79,27,2,25,0,0,0,0,0,0,92,38,54,14616268,5490557,9125711,1974549,150718,1823831,0,0,0,0,0,0,12641719,5339839,7301880,11455838,4155597,7300241,96268,103890,92408,73131,75359,72953,,,,,,,137410,140522,135220
145619,4,6,5,1,0,0,0,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0,355312,301271,54041,355312,301271,54041,0,0,0,0,0,0,0,0,0,355312,301271,54041,59219,60254,54041,59219,60254,54041,,,,,,,,,
145628,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90000,90000,0,0,0,0,0,0,0,0,0,0,90000,90000,0,67500,67500,0,67500,67500,,,,,,,,,,,90000,90000,
145637,4,86,40,46,0,0,0,86,40,46,55,25,30,1,0,1,0,0,0,30,15,15,7108381,3585733,3522648,4133991,2077493,2056498,64340,0,64340,0,0,0,2910050,1508240,1401810,6374435,3208673,3165762,74121,80217,68821,75163,83100,68550,64340,,64340,,,,97002,100549,93454
145646,4,3,1,2,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,278692,78540,200152,278692,78540,200152,0,0,0,0,0,0,0,0,0,278692,78540,200152,92897,78540,100076,92897,78540,100076,,,,,,,,,
145682,4,16,4,12,0,0,0,16,4,12,16,4,12,0,0,0,0,0,0,0,0,0,934011,229220,704791,934011,229220,704791,0,0,0,0,0,0,0,0,0,934011,229220,704791,58376,57305,58733,58376,57305,58733,,,,,,,,,
145691,4,7,4,3,0,0,0,7,4,3,7,4,3,0,0,0,0,0,0,0,0,0,395551,232037,163514,395551,232037,163514,0,0,0,0,0,0,0,0,0,395551,232037,163514,56507,58009,54505,56507,58009,54505,,,,,,,,,
145725,4,7,4,3,0,0,0,7,4,3,3,3,0,2,1,1,2,0,2,0,0,0,508248,307486,200762,220457,220457,0,157201,87029,70172,130590,0,130590,0,0,0,468761,298783,169977,66966,74696,56659,73486,73486,,78601,87029,70172,65295,,65295,,,
145831,4,74,34,40,0,0,0,74,34,40,74,34,40,0,0,0,0,0,0,0,0,0,5582102,2727977,2854125,5582102,2727977,2854125,0,0,0,0,0,0,0,0,0,5582102,2727977,2854125,75434,80235,71353,75434,80235,71353,,,,,,,,,
146205,4,12,5,7,0,0,0,12,5,7,0,0,0,12,5,7,0,0,0,0,0,0,739863,310811,429052,0,0,0,739863,310811,429052,0,0,0,0,0,0,665877,279730,386147,55490,55946,55164,,,,61655,62162,61293,,,,,,
146278,4,13,4,9,0,0,0,13,4,9,3,1,2,0,0,0,0,0,0,10,3,7,657503,191250,466253,185562,59512,126050,0,0,0,0,0,0,471941,131738,340203,539518,158316,381202,41501,39579,42356,61854,59512,63025,,,,,,,47194,43913,48600
146427,4,9,3,6,0,0,0,9,3,6,9,3,6,0,0,0,0,0,0,0,0,0,504052,175155,328897,504052,175155,328897,0,0,0,0,0,0,0,0,0,504052,175155,328897,56006,58385,54816,56006,58385,54816,,,,,,,,,
146472,4,216,100,116,0,0,0,216,100,116,216,100,116,0,0,0,0,0,0,0,0,0,22429382,10451690,11977692,22429382,10451690,11977692,0,0,0,0,0,0,0,0,0,22429382,10451690,11977692,103840,104517,103256,103840,104517,103256,,,,,,,,,
146481,4,7,3,4,0,0,0,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,477180,219032,258148,477180,219032,258148,0,0,0,0,0,0,0,0,0,477180,219032,258148,68169,73011,64537,68169,73011,64537,,,,,,,,,
146533,4,5,0,5,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,287596,0,287596,287596,0,287596,0,0,0,0,0,0,0,0,0,287596,0,287596,57519,,57519,57519,,57519,,,,,,,,,
146603,4,10,6,4,0,0,0,10,6,4,10,6,4,0,0,0,0,0,0,0,0,0,543583,347907,195676,543583,347907,195676,0,0,0,0,0,0,0,0,0,543583,347907,195676,54358,57985,48919,54358,57985,48919,,,,,,,,,
146612,4,15,7,8,0,0,0,15,7,8,15,7,8,0,0,0,0,0,0,0,0,0,1003478,473115,530363,1003478,473115,530363,0,0,0,0,0,0,0,0,0,1003478,473115,530363,66899,67588,66295,66899,67588,66295,,,,,,,,,
146685,4,18,7,11,0,0,0,18,7,11,18,7,11,0,0,0,0,0,0,0,0,0,1137707,453258,684449,1137707,453258,684449,0,0,0,0,0,0,0,0,0,1137707,453258,684449,63206,64751,62223,63206,64751,62223,,,,,,,,,
146700,4,46,38,8,0,0,0,46,38,8,0,0,0,0,0,0,0,0,0,46,38,8,3078281,2567205,511076,0,0,0,0,0,0,0,0,0,3078281,2567205,511076,2308711,1925404,383307,50189,50669,47913,,,,,,,,,,66919,67558,63885
146719,4,266,127,139,0,0,0,266,127,139,241,114,127,0,0,0,0,0,0,25,13,12,20009683,9447734,10561949,17823102,8307286,9515816,0,0,0,0,0,0,2186581,1140448,1046133,19463038,9162622,10300416,73169,72147,74104,73955,72871,74928,,,,,,,87463,87727,87178
146755,4,2,0,2,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,116334,0,116334,0,0,0,56160,0,56160,0,0,0,60174,0,60174,95675,0,95675,47837,,47837,,,,56160,,56160,,,,60174,,60174
146977,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,153030,153030,0,0,0,0,0,0,0,0,0,0,153030,153030,0,114773,114773,0,57386,57386,,,,,,,,,,,76515,76515,
147013,4,3,1,2,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,164992,51437,113555,164992,51437,113555,0,0,0,0,0,0,0,0,0,164992,51437,113555,54997,51437,56778,54997,51437,56778,,,,,,,,,
147129,4,16,1,15,0,0,0,16,1,15,0,0,0,0,0,0,0,0,0,16,1,15,878155,52000,826155,0,0,0,0,0,0,0,0,0,878155,52000,826155,658616,39000,619616,41164,39000,41308,,,,,,,,,,54885,52000,55077
147244,4,24,10,14,0,0,0,24,10,14,0,0,0,22,9,13,0,0,0,2,1,1,1335604,596259,739345,0,0,0,1210485,523165,687320,0,0,0,125119,73094,52025,1183276,525669,657607,49303,52567,46972,,,,55022,58129,52871,,,,62560,73094,52025
147369,4,8,5,3,0,0,0,8,5,3,8,5,3,0,0,0,0,0,0,0,0,0,519942,333153,186789,519942,333153,186789,0,0,0,0,0,0,0,0,0,519942,333153,186789,64993,66631,62263,64993,66631,62263,,,,,,,,,
147378,4,26,9,17,0,0,0,26,9,17,0,0,0,26,9,17,0,0,0,0,0,0,1712542,591427,1121115,0,0,0,1712542,591427,1121115,0,0,0,0,0,0,1541288,532284,1009004,59280,59143,59353,,,,65867,65714,65948,,,,,,
147411,4,71,33,38,0,0,0,71,33,38,71,33,38,0,0,0,0,0,0,0,0,0,5538861,2708035,2830826,5538861,2708035,2830826,0,0,0,0,0,0,0,0,0,5538861,2708035,2830826,78012,82062,74495,78012,82062,74495,,,,,,,,,
147536,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,70000,0,70000,0,0,0,0,0,0,0,0,0,70000,0,70000,52500,0,52500,52500,,52500,,,,,,,,,,70000,,70000
147590,4,15,6,9,0,0,0,15,6,9,0,0,0,0,0,0,0,0,0,15,6,9,892326,361344,530982,0,0,0,0,0,0,0,0,0,892326,361344,530982,669245,271008,398237,44616,45168,44249,,,,,,,,,,59488,60224,58998
147660,4,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,48000,0,48000,48000,0,48000,0,0,0,0,0,0,0,0,0,48000,0,48000,48000,,48000,48000,,48000,,,,,,,,,
147703,4,179,68,111,1,0,1,178,68,110,150,61,89,8,3,5,1,0,1,19,4,15,9361802,3639862,5721940,7512102,3187078,4325024,381743,146926,234817,91547,0,91547,1376410,305858,1070552,8962864,3548705,5414159,50353,52187,49220,50081,52247,48596,47718,48975,46963,91547,,91547,72443,76465,71370
147776,4,56,24,32,1,1,0,55,23,32,48,22,26,0,0,0,0,0,0,7,1,6,2953140,1281277,1671863,2557107,1227207,1329900,0,0,0,0,0,0,396033,54070,341963,2854132,1267760,1586372,51893,55120,49574,53273,55782,51150,,,,,,,56576,54070,56994
147800,4,3,1,2,0,0,0,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,202633,59097,143536,202633,59097,143536,0,0,0,0,0,0,0,0,0,202633,59097,143536,67544,59097,71768,67544,59097,71768,,,,,,,,,
147916,4,26,16,10,0,0,0,26,16,10,26,16,10,0,0,0,0,0,0,0,0,0,1324049,746187,577862,1324049,746187,577862,0,0,0,0,0,0,0,0,0,1324049,746187,577862,50925,46637,57786,50925,46637,57786,,,,,,,,,
148016,4,4,1,3,0,0,0,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,250746,65686,185060,250746,65686,185060,0,0,0,0,0,0,0,0,0,250746,65686,185060,62687,65686,61687,62687,65686,61687,,,,,,,,,
148256,4,3,2,1,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,191630,124630,67000,59630,59630,0,0,0,0,0,0,0,132000,65000,67000,158630,108380,50250,52877,54190,50250,59630,59630,,,,,,,,66000,65000,67000
148292,4,14,8,6,0,0,0,14,8,6,14,8,6,0,0,0,0,0,0,0,0,0,823936,468108,355828,823936,468108,355828,0,0,0,0,0,0,0,0,0,823936,468108,355828,58853,58514,59305,58853,58514,59305,,,,,,,,,
148380,4,7,4,3,0,0,0,7,4,3,7,4,3,0,0,0,0,0,0,0,0,0,410095,223792,186303,410095,223792,186303,0,0,0,0,0,0,0,0,0,410095,223792,186303,58585,55948,62101,58585,55948,62101,,,,,,,,,
148496,4,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,181350,0,181350,0,0,0,181350,0,181350,0,0,0,0,0,0,163215,0,163215,54405,,54405,,,,60450,,60450,,,,,,
148511,4,33,4,29,0,0,0,33,4,29,0,0,0,0,0,0,0,0,0,33,4,29,3500661,520936,2979725,0,0,0,0,0,0,0,0,0,3500661,520936,2979725,2625496,390702,2234794,79560,97676,77062,,,,,,,,,,106081,130234,102749
148575,4,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,320357,0,320357,0,0,0,320357,0,320357,0,0,0,0,0,0,288321,0,288321,57664,,57664,,,,64071,,64071,,,,,,
148584,4,20,7,13,0,0,0,20,7,13,16,5,11,0,0,0,0,0,0,4,2,2,1310023,528452,781571,899472,315452,584020,0,0,0,0,0,0,410551,213000,197551,1207385,475202,732183,60369,67886,56322,56217,63090,53093,,,,,,,102638,106500,98776
148654,4,26,15,11,0,0,0,26,15,11,26,15,11,0,0,0,0,0,0,0,0,0,1401467,837810,563657,1401467,837810,563657,0,0,0,0,0,0,0,0,0,1401467,837810,563657,53903,55854,51242,53903,55854,51242,,,,,,,,,
148672,4,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,137645,137645,0,137645,137645,0,0,0,0,0,0,0,0,0,0,137645,137645,0,68823,68823,,68823,68823,,,,,,,,,,
148885,4,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,105775,105775,0,0,0,0,0,0,0,0,0,0,105775,105775,0,79331,79331,0,26444,26444,,,,,,,,,,,35258,35258,
148937,4,30,17,13,0,0,0,30,17,13,28,16,12,0,0,0,0,0,0,2,1,1,1848003,1077009,770994,1721812,1015961,705851,0,0,0,0,0,0,126191,61048,65143,1816455,1061747,754708,60549,62456,58054,61493,63498,58821,,,,,,,63096,61048,65143
148982,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,80000,0,80000,0,0,0,0,0,0,0,0,0,80000,0,80000,60000,0,60000,60000,,60000,,,,,,,,,,80000,,80000
149028,4,7,1,6,0,0,0,7,1,6,0,0,0,7,1,6,0,0,0,0,0,0,449563,75531,374032,0,0,0,449563,75531,374032,0,0,0,0,0,0,404607,67978,336629,57801,67978,56105,,,,64223,75531,62339,,,,,,
149222,4,56,39,17,0,0,0,56,39,17,56,39,17,0,0,0,0,0,0,0,0,0,2170683,1470600,700083,2170683,1470600,700083,0,0,0,0,0,0,0,0,0,2170683,1470600,700083,38762,37708,41181,38762,37708,41181,,,,,,,,,
149231,4,165,47,118,0,0,0,165,47,118,162,45,117,0,0,0,0,0,0,3,2,1,8628336,2566947,6061389,8380231,2388201,5992030,0,0,0,0,0,0,248105,178746,69359,8566310,2522261,6044049,51917,53665,51221,51730,53071,51214,,,,,,,82702,89373,69359
