UNITID,F2A01,F2A19,F2A20,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A16,F2A17,F2A18,F2B01,F2B02,F2B03,F2B04,F2B05,F2B06,F2B07,F2C01,F2C02,F2C03,F2C04,F2C05,F2C06,F2C07,F2C08,F2C09,F2C10,F2C12,F2C121,F2C122,F2C13,F2C131,F2C132,F2C14,F2C141,F2C142,F2C15,F2C151,F2C152,F2C16,F2C161,F2C162,F2C17,F2C171,F2C172,F2D01,F2D012,F2D013,F2D014,F2D02,F2D022,F2D023,F2D024,F2D03,F2D032,F2D033,F2D034,F2D04,F2D042,F2D043,F2D044,F2D05,F2D052,F2D053,F2D054,F2D06,F2D062,F2D063,F2D064,F2D07,F2D072,F2D073,F2D074,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D08B,F2D082B,F2D083B,F2D084B,F2D09,F2D092,F2D093,F2D094,F2D10,F2D102,F2D103,F2D104,F2D11,F2D112,F2D12,F2D122,F2D13,F2D132,F2D14,F2D142,F2D143,F2D144,F2D15,F2D152,F2D153,F2D154,F2D16,F2D162,F2D163,F2D164,F2D17,F2D172,F2D173,F2D174,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E021,F2E022,F2E031,F2E032,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E081,F2E091,F2E092,F2E101,F2E102,F2E121,F2E122,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2H03D,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07
191515,1324966000,258863000,0,1694478000,202100000,164203000,351121000,1141257000,378244000,763013000,1492378000,41008000,416440000,98117000,22257000,0,577822000,318959000,11750000,159026000,0,-147276000,1639654000,0,1492378000,1974500,217700,662200,0,18843300,29802400,51500100,39545600,9980000,49525600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49525600,39545600,9980000,80277000,80277000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415000,1860000,555000,0,746000,178000,568000,0,0,0,0,0,31227000,10640000,5874000,14713000,30211000,10640000,4858000,14713000,1016000,0,1016000,0,0,0,0,0,-124170000,-16309000,-107861000,0,0,0,19257000,19257000,0,0,0,0,0,0,1998000,1998000,0,0,11750000,97901000,-100864000,14713000,0,0,0,0,11750000,97901000,-100864000,14713000,59825000,33094000,1001000,462000,0,0,21947000,10112000,27767000,9605000,23419000,9594000,25067000,3061000,0,0,0,0,0,0,0,159026000,65928000,17922000,13942000,19171000,6712000,35351000,1,1411536000,1275562000,-135974000,23275000,-113431000,-45818000,0,1405000,159026000,-147276000,1639654000,1492378000,164203000,159026000
191533,65111100,37734357,1031463,132159507,50177243,37716478,-3395932,85378196,58496430,26881766,81982264,15507495,103502766,35827579,0,0,154837840,117103483,37014067,57383889,0,-20369822,102352086,0,81982264,2026591,1919874,929137,0,8680229,28849724,42405555,30586739,6943214,37529953,0,0,0,0,0,0,0,0,0,0,0,0,8680229,8680229,0,28849724,21906510,6943214,24479483,24479483,0,0,2130,2130,0,0,60487,60487,0,0,235303,235303,0,0,3827532,3800603,26929,0,53235,0,53235,0,0,0,0,0,5594975,3396668,754041,1444266,5594975,3396668,754041,1444266,0,0,0,0,0,0,0,0,-5666154,9388,-2344454,-3331088,0,0,5799581,5799581,0,0,0,0,0,0,2627495,2294954,332541,0,37014067,40078597,-1177708,-1886822,0,11183889,-5730405,-5453484,37014067,51262486,-6908113,-7340306,16406631,9507337,136833,36260,392352,136686,3221076,380035,12125642,5656016,14838024,6003594,10263331,678375,0,0,0,0,0,0,0,57383889,22398303,4967272,6686103,4312655,1673552,17346004,1,77345328,65102362,-12242966,1257110,-2153837,-11346239,0,-6121403,52549395,-20369822,102352086,0,37716478,57383889
191597,9096222,2410230,0,15101920,1357045,0,13205705,539170,494620,44550,13744875,3077047,0,1282074,0,288010,4647131,2236901,11403357,10208522,777300,1972135,11772740,0,13744875,1125051,52543,230576,0,108733,0,1516903,108733,0,108733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108733,108733,0,10097191,10097191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,1520,0,0,26907,26907,0,0,0,0,0,0,64800,48034,16766,0,64800,48034,16766,0,0,0,0,0,0,0,0,0,1209392,1143630,65762,0,0,0,3547,3547,0,0,0,0,0,0,0,102924,-102924,0,11403357,11423753,-20396,0,0,0,0,0,11403357,11423753,-20396,0,5958609,3506447,0,0,0,0,1063719,486644,1390915,885195,1795279,755391,0,0,0,0,0,0,0,0,0,10208522,5633677,773937,0,0,0,3800908,1,4901003,4890321,-10682,0,-10682,0,0,1972135,11423753,1972135,11772740,13205705,0,10208522
191621,10003990,20408212,0,32366281,11099407,5573249,13649002,7617872,3669510,3948362,21266874,1571097,31572711,4832564,121398,0,38097770,17689558,15077175,19103046,0,-4025871,25292745,0,21266874,1528224,2554967,1292128,0,429783,6945771,12750873,7593005,369214,7962219,1528224,1528224,0,2554967,2554967,0,1292128,1292128,0,0,0,0,429783,429783,0,2157117,1787903,369214,9078728,9078728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555574,2555574,0,0,47794,41806,5988,0,0,0,0,0,1362090,95020,1235610,31460,423465,95020,296985,31460,938625,0,938625,0,0,0,0,0,-701060,-138675,-567795,5410,0,0,2594041,2594041,0,0,0,0,0,0,140008,140008,0,0,15077175,14366502,673803,36870,0,2068414,-2068414,0,15077175,16434916,-1394611,36870,6482757,3474507,0,0,0,0,789606,345653,4314651,1817130,5935985,2491185,1580047,184396,0,0,0,0,0,0,0,19103046,8312871,1730924,1549127,949134,222549,6338441,1,7987085,5918729,-2068356,31460,-410144,-1689672,0,-2529455,16573591,-4025871,25292745,17597364,5073249,19103046
191630,236148939,154476976,0,429979096,80632542,57599965,119566021,229780533,160233455,69547078,349346554,19300181,209386975,81129778,2426265,0,312243199,157766223,52105653,103005615,-799491,-51699453,401046007,0,349346554,1933481,309661,1359420,0,7044467,51526639,62173668,58089988,481118,58571106,0,0,0,0,0,0,0,0,0,0,0,0,7044467,7044467,0,51526639,51045521,481118,39036579,39036579,0,0,0,0,0,0,148171,148171,0,0,0,0,0,0,5737195,5737195,0,0,1448400,1448400,0,0,0,0,0,0,17927681,5645866,6944401,5337414,17581506,5439691,6804401,5337414,346175,206175,140000,0,0,0,0,0,-37528154,-5215923,-32385255,73024,0,0,20935526,20935526,0,0,0,0,0,0,4400255,4188752,211503,0,52105653,71924566,-25229351,5410438,0,18417615,-18409175,-8440,52105653,90342181,-43638526,5401998,32531425,17992127,2005951,814982,161476,49466,10774771,5422515,28082416,10619165,14028310,5835082,15421266,327658,0,0,0,0,0,0,0,103005615,41060995,11887677,11939165,6138060,2547615,29432103,1,286334110,237195395,-49138715,4876794,-37528151,-20536486,4049128,-12501333,92473011,-51699453,401046007,89512074,57599965,103005615
191649,776734074,324719407,0,1395731357,409825575,215637812,620686328,365219454,232956329,132263125,985905782,53623959,553739532,79192285,32698244,0,719254020,394534613,259169114,387416950,0,-128247836,1114153618,0,985905782,7142704,2049043,19386,0,13687366,170212646,193111145,182060663,3907778,185968441,0,0,0,2049043,2049043,0,19386,19386,0,0,0,0,13687366,13687366,0,170212646,166304868,3907778,285123606,285123606,0,0,0,0,0,0,826729,826729,0,0,0,0,0,0,21973049,21936341,36708,0,2849613,2847677,1936,0,180185,160997,19188,0,13091200,5324255,3978713,3788232,12440053,5308702,3343119,3788232,651147,15553,635594,0,0,0,0,0,-125670555,-55195645,-70616243,141333,3794607,3794607,37444614,37444614,0,0,0,0,0,0,19556066,19806348,-250956,674,259169114,322069529,-66830654,3930239,0,5346111,-5402858,56747,259169114,327415640,-72233512,3986986,177905936,97692399,6059974,3895785,8725063,4789361,31584805,15136440,68988394,27644352,54740228,25959023,38788759,4472336,0,0,0,0,0,623791,0,387416950,179589696,61471606,52539380,21749012,4918689,67148567,1,894326321,749761574,-144564747,4017417,-122797854,-31163165,5378855,-60771992,409981443,-128247836,1114153618,560270694,215637812,387416950
191676,74886985,39836743,39283,128730517,31855768,20380401,23069026,73805723,44259188,29546535,96874749,7940989,76770775,13966082,237681,0,98915527,59078784,22231586,32208092,137298,-9839208,106713957,0,96874749,1643869,1667320,946003,0,2150395,152030,6559617,2366675,0,2366675,0,0,0,0,0,0,0,0,0,0,0,0,2150395,2150395,0,216280,216280,0,11429869,11429869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564326,17655,3546671,0,5317,5317,0,0,0,0,0,0,6700358,920308,3378622,2401428,6573931,920308,3252195,2401428,126427,0,126427,0,1392023,1392023,0,0,-8398584,-157360,-8159843,-81381,325178,325178,7113977,7113977,0,0,0,0,0,0,99122,99122,0,0,22231586,21146089,-1234550,2320047,0,8029584,-8029584,0,22231586,29175673,-9264134,2320047,9596933,4683896,68362,41367,87509,56670,1898501,658362,7914368,2416092,5283733,2877161,5765849,839647,1592837,0,0,0,0,0,0,32208092,11573195,3051435,3966930,2783001,1051641,9781890,1,78527351,69865076,-8662275,2426428,-8312249,-2411044,-365410,-609609,31781121,-9839208,106713957,29419217,20380401,32208092
191931,193685000,204424000,0,443220000,136707000,108038000,246985000,59528000,32176000,27352000,306513000,20974000,282098000,8897000,16188000,0,328157000,123733000,103840000,115616000,1566000,-10210000,316723000,0,306513000,4023000,512000,2078000,0,1124000,58503000,66240000,60288000,0,60288000,4023000,4023000,0,512000,512000,0,2078000,2078000,0,0,0,0,1124000,1124000,0,52551000,52551000,0,68917000,68917000,0,0,0,0,0,0,257000,257000,0,0,0,0,0,0,6660000,6660000,0,0,0,0,0,0,0,0,0,0,15500000,6666000,8255000,579000,15500000,6666000,8255000,579000,0,0,0,0,0,0,0,0,-13809000,-8433000,-5376000,0,0,0,19923000,19923000,0,0,0,0,0,0,6392000,6392000,0,0,103840000,100382000,2879000,579000,0,10969000,-10969000,0,103840000,111351000,-8090000,579000,35786000,23414000,575000,95000,0,0,9083000,4276000,29096000,10841000,21286000,10558000,19790000,2865000,0,0,0,0,0,0,0,115616000,52049000,13749000,10063000,9103000,3955000,26697000,1,206331000,192517000,-13814000,743000,-13968000,-7268000,6679000,-2699000,104562000,-10210000,316723000,273341000,108038000,115616000
191940,,,,,,,,,,,,,,,,,,,,,,,,,,1547156,0,593505,18893,0,537439,2696993,2696903,0,2696903,1547156,1547156,0,0,0,0,593505,593505,0,18893,18893,0,0,0,0,537349,537349,0,1087653,1087653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547156,1547156,0,0,593505,593505,0,0,18893,18893,0,0,537349,537349,0,0,0,0,0,0,537349,537349,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,3784556,3784556,0,0,0,0,0,0,3784556,3784556,0,0,2797498,2208796,0,0,0,0,191361,0,430986,0,524312,0,,,0,,,,,0,0,3944157,2208796,574287,157681,0,0,1003393,-2,,,,,,,,,,,,,,
191968,358376296,343923049,0,835496702,176108807,116259252,509829932,149557963,88444684,61113279,659387895,22097874,565812944,85578230,3064405,0,676553453,332630404,134305014,194897525,1959576,-58632935,718020830,0,659387895,4883441,438000,295324,0,4423887,112832246,122872898,117989457,0,117989457,0,0,0,438000,438000,0,295324,295324,0,0,0,0,4423886,4423886,0,112832247,112832247,0,117307919,117307919,0,0,0,0,0,0,460997,460997,0,0,0,0,0,0,4604452,4604452,0,0,590115,590115,0,0,0,0,0,0,8896855,1306228,3807559,3783068,8737680,1306228,3648384,3783068,159175,0,159175,0,0,0,0,0,-59643736,-35963560,-23680176,0,3435251,3435251,58653161,58653161,0,0,0,0,0,0,0,0,0,0,134305014,150394563,-19872617,3783068,0,7388132,-7388132,0,134305014,157782695,-27260749,3783068,75879469,45266208,1260841,678275,1287729,715211,15862744,7926995,26196203,11493088,36821382,16846838,37589157,12911504,0,0,0,0,0,0,0,194897525,95838119,26585490,18610188,20069433,4776260,29018035,1,425199038,356782996,-68416042,3255899,-58191260,-14124012,643331,-35243804,201911151,-58632935,718020830,343879501,116259252,194897525
192040,220313416,119753606,0,371667369,99233104,84407377,55733048,216701217,216701217,0,272434265,3456345,148179007,4480480,0,0,156115832,36362226,0,34804776,66413422,31608646,304042911,-63217292,272434265,41155,0,0,0,2759996,4418842,7219993,6771871,0,6771871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6771871,6771871,0,1566127,1566127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20523989,8073469,12450520,0,19274888,7838685,11436203,0,1249101,234784,1014317,0,0,0,0,0,-30985869,-5837360,-25148509,0,1999453,1999453,0,0,0,0,0,0,0,0,6896300,-5801689,12697989,0,0,0,0,0,0,0,0,0,0,0,0,0,4951283,3925293,23000,13000,1575916,1004743,8670284,2589275,1050227,596547,10755000,7827897,0,0,0,0,0,0,0,7779066,0,34804776,15956755,4519586,3591105,4146059,2513846,4077425,1,176833402,146103728,-30729674,1277472,-24977147,-7029999,0,-19866956,14937840,31608646,304042911,0,84707377,34804776
192110,1384259221,142688996,0,1577585863,252042317,193447671,275561722,1049981824,472682658,577299166,1325543546,2421438,256707882,36861817,13336147,0,309327284,166638288,64616559,124722735,26293972,-33812204,1359355750,0,1325543546,444092,628909,0,0,24122029,6043076,31238106,28197292,0,28197292,444092,444092,0,628909,628909,0,0,0,0,0,0,0,27124291,27124291,0,0,0,0,21701760,21701760,0,0,0,0,0,0,60058,60058,0,0,0,0,0,0,1815844,1815844,0,0,5079,5079,0,0,0,0,0,0,73465847,5672732,11956484,55836631,73465847,5672732,11956484,55836631,0,0,0,0,0,0,0,0,-52068713,-13027806,-39040907,0,0,0,7393946,7393946,0,0,0,0,0,0,12242738,13053508,-407002,-403768,64616559,36675121,-27491425,55432863,0,68517284,-68517284,0,64616559,105192405,-96008709,55432863,36847701,22926983,0,0,1075973,643551,40672296,21361245,8623297,3789520,26064414,11578270,8079039,567429,3040814,0,0,0,0,319201,0,124722735,60866998,14724855,8994132,10143502,8233123,21760125,1,1382294774,1327371408,-54923366,55898852,-51150946,-59671272,0,6763642,122345668,-33812204,1359355750,851718683,193447671,124722735
192165,6825,5584050,0,5936546,352496,105000,5584050,0,0,0,5584050,4553050,996000,35000,0,0,5584050,0,2969976,2182633,0,787343,4709827,86880,5584050,972695,26377,669632,0,320793,0,1989497,129915,0,129915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129915,129915,0,129915,129915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972695,972695,0,0,669632,669632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197734,1197734,0,0,2969976,2969976,0,0,0,0,0,0,2969976,2969976,0,0,490179,490179,43653,0,0,0,196437,88397,523832,62860,349221,48891,0,0,0,0,0,0,0,579311,0,2182633,690327,72836,85246,0,0,1334224,2,,,,,,,,952508,2969976,787343,4709827,2553816,105000,2182633
192192,17397413,33108831,0,64083545,28185911,20896234,15579412,20318222,12169838,8148384,35897634,6853970,61726386,12294394,146826,0,81021576,47912745,32356198,34437302,0,-2081104,37978738,0,35897634,2369074,857753,1510428,0,5153023,11726026,21616304,17166134,0,17166134,0,0,0,900196,900196,0,0,0,0,0,0,0,16265938,16265938,0,0,0,0,18487215,18487215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909037,909037,0,0,147963,142314,5649,0,0,0,0,0,3679744,2505900,865191,308653,3679744,2505900,865191,308653,0,0,0,0,0,0,0,0,-1702418,121504,-1823922,0,0,0,8789580,8789580,0,0,0,0,0,0,2045077,2045076,1,0,32356198,33000626,-953081,308653,0,2159475,-2159475,0,32356198,35160101,-3112556,308653,9875582,6255133,0,0,0,0,1331337,406756,7743461,3868075,9918824,3825837,5568098,482202,0,0,0,0,0,0,0,34437302,14838003,4111251,3612096,2762788,584056,8529108,1,18802458,16694095,-2108363,279115,-1842023,-628962,83507,722799,35160101,-2081104,37978738,15579412,20896234,34437302
192323,245528592,100660219,0,407704263,112614620,84636620,103298074,191791569,99791603,91999966,295089643,16800152,165404251,43019463,2689007,0,227912873,127252654,86270843,95537971,-96873,-9364001,304453644,0,295089643,4077365,416847,3087188,0,2538704,45392412,55512516,48843480,1605632,50449112,4077365,4077365,0,416847,416847,0,3087188,3087188,0,0,0,0,2538704,2538704,0,40329008,38723376,1605632,50672554,50672554,0,0,0,0,0,0,283643,283643,0,0,0,0,0,0,12824400,12824400,0,0,2356562,2356562,0,0,0,0,0,0,9289610,3599980,3220328,2469302,9289610,3599980,3220328,2469302,0,0,0,0,0,0,0,0,-7540809,8962,-7553307,3536,0,0,16615807,16615807,0,0,0,0,0,0,1769076,1769076,0,0,86270843,88130984,-4332979,2472838,0,6871682,-6871682,0,86270843,95002666,-11204661,2472838,37558211,21391707,147598,61138,3454756,1660988,8130624,2753485,17866612,4795978,14175167,6536535,14205003,295622,0,0,0,0,0,0,0,95537971,37495453,12137160,5400139,7378513,3213160,29913546,1,246132668,244805166,-1327502,3169800,-7540809,-9706492,12749999,506382,98499394,-9364001,304453644,182279751,84636620,95537971
192448,417523142,373217822,0,891762268,250237068,78250389,540451068,101074132,72233084,28841048,641525200,20168525,607767948,60359882,53264860,0,741561215,368343393,316010639,301576695,3619729,18053673,623471527,0,641525200,12078642,4327784,424585,173820,5517827,89706700,112229358,96249859,3900857,100150716,12078642,12078642,0,4327784,4327784,0,424585,424585,0,173820,173820,0,13049279,9148422,3900857,70096606,70096606,0,265727465,265727465,0,0,0,0,0,0,1002284,1002284,0,0,0,0,0,0,23994084,23994084,0,0,4190663,4190663,0,0,67485,67485,0,0,7561486,3930585,2547104,1083797,7561486,3930585,2547104,1083797,0,0,0,0,0,0,0,0,-21318955,-10799070,-10530423,10538,11508091,11508091,23269036,23269036,0,0,0,0,0,0,9000,0,0,9000,316010639,322890623,-7983319,1103335,0,0,0,0,316010639,322890623,-7983319,1103335,125412691,75174560,3173008,1041998,6026080,3487221,46085239,13492192,46380394,14845910,45442646,13174253,29056637,336638,0,0,0,0,0,0,0,301576695,121552772,36471543,38035629,18644608,3506894,83365249,1,366781600,366591797,-189803,1092144,-28034622,-12247325,39000000,27111671,345424640,18053673,623471527,540451068,78250389,301576695
192624,0,3860727,0,5429327,761962,0,4667365,0,0,0,4667365,1200000,5114743,0,0,0,6314743,2454016,2484899,3229351,1579170,834718,3832647,0,4667365,1244985,394177,536641,0,0,226290,2402093,226290,0,226290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226290,226290,0,1927571,1927571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500238,500238,0,0,0,0,0,0,0,0,0,0,57090,57090,0,0,57090,57090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484899,2484899,0,0,0,0,0,0,2484899,2484899,0,0,1020833,675730,0,0,678582,0,351990,0,242491,0,470558,83264,0,0,464897,0,0,0,0,0,0,3229351,758994,49095,170839,134287,0,2116136,2,,,,,,,,834718,3229351,834718,3832647,791751,0,3229351
192703,129705500,230711526,0,427436173,121047916,92066977,144385229,162003028,94440184,67562844,306388257,9601396,367569932,40106265,2539462,0,419817055,189105529,122109831,136875016,0,-14765185,321153442,0,306388257,4782017,436216,4872080,58060,3607390,72884732,86640495,77361527,0,77361527,0,0,0,436216,436216,0,375129,375129,0,58060,58060,0,3607390,3607390,0,72884732,72884732,0,77634641,77634641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076352,1166142,910210,0,4036709,0,4036709,0,58504,0,58504,0,28686093,6322051,4005718,18358324,27962242,6243700,3360218,18358324,723851,78351,645500,0,0,0,0,0,-19761806,156643,-19918449,0,0,0,2350386,2350386,0,0,0,0,0,0,27028952,27028952,0,0,122109831,114658815,-10907308,18358324,0,0,0,0,122109831,114658815,-10907308,18358324,53028871,31582354,1346273,534955,0,0,12849088,6568075,44165513,11312269,25485271,12083083,0,0,0,0,0,0,0,0,0,136875016,62080736,17661292,16308248,11478841,3635596,25710303,1,148203095,138691965,-9511130,18358324,-19424420,-8445034,0,-8305785,122842731,-14765185,321153442,72306,92066977,136875016
192712,29936609,63004761,0,105549493,27455943,23559721,34430588,43662962,31853316,11809646,78093550,1240000,101268587,16053344,286976,0,118848907,55844146,45281033,45297900,0,-16867,78110417,0,78093550,350947,598295,0,0,0,21286260,22235502,21286260,0,21286260,350947,350947,0,598295,598295,0,0,0,0,0,0,0,0,0,0,20337018,20337018,0,34957727,34957727,0,0,0,0,0,0,85353,85353,0,0,0,0,0,0,598295,598295,0,0,0,0,0,0,0,0,0,0,6934765,1716647,921115,4297003,6934765,1716647,921115,4297003,0,0,0,0,0,0,0,0,-5809411,-1237061,0,-4572350,0,0,6340034,6340034,0,0,0,0,0,0,2174270,2174270,0,0,45281033,44635265,921115,-275347,0,1200078,-1200078,0,45281033,45835343,-278963,-275347,17777786,13441232,0,0,0,0,5684932,3697694,3304437,2313324,8470941,4310075,10059804,2431689,0,0,0,0,0,0,0,45297900,26194014,6107629,5425957,3394276,784715,3391309,1,35525795,33795655,-1730140,4297003,-4572350,-1454793,0,537443,47072404,-16867,78110417,7809871,23559721,45297900
192749,31243481,41436512,0,90920806,31692603,0,39217409,20010794,12845100,7165694,59228203,1891627,109563479,30468986,164746,0,142088838,100652326,55199865,63345689,0,-8145824,67374027,0,59228203,1909836,191523,0,0,177807,31797437,34076603,32166167,0,32166167,0,0,0,191523,191523,0,0,0,0,0,0,0,177807,177807,0,31796837,31796837,0,35940821,35940821,0,0,0,0,0,0,152450,152450,0,0,0,0,0,0,4415430,448416,3967014,0,19202,12598,6604,0,0,0,0,0,2179986,1162539,253136,764311,2179486,1162539,252636,764311,500,0,500,0,0,0,0,0,-5479903,-943154,-4448108,-88641,0,0,10001012,10001012,0,0,0,0,0,0,7970867,7970867,0,0,55199865,54745549,-221354,675670,0,5789547,-5789547,0,55199865,60535096,-6010901,675670,23284981,14471294,0,0,0,0,7030766,4023082,15211334,3287852,13082865,3212833,4735743,454851,0,0,0,0,0,0,0,63345689,25449912,9275882,4769276,4166058,720520,18964041,1,31575800,27182235,-4393565,380702,5435567,-2054654,-8155180,-2810593,61520580,-8145824,67374027,16059512,0,63345689
192785,11294349,14014353,0,32879960,7152060,2910458,24956012,771888,420093,351795,25727900,1217903,15988725,6494618,65700,0,23766946,9752593,13484214,16754682,-100535,-3371003,29098903,0,25727900,1100398,0,0,0,62181,859457,2022036,859457,0,859457,0,0,0,0,0,0,0,0,0,0,0,0,62181,62181,0,797276,797276,0,9754779,9754779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417649,4417649,0,0,168825,168825,0,0,0,0,0,0,355227,0,355227,0,215227,0,215227,0,140000,0,140000,0,0,0,0,0,-2706157,-2649888,-56269,0,0,0,188973,188973,0,0,0,0,0,0,1304918,1304918,0,0,13484214,13185256,298958,0,0,368958,-368958,0,13484214,13554214,-70000,0,6378993,4777702,185458,178056,0,0,1489347,857336,3799589,1900038,4460044,1814318,441237,83202,0,0,0,0,0,14,0,16754682,9610652,1536518,1078684,750687,49187,3728954,1,1464626,1341193,-123433,385227,-115316,-393344,0,-3301003,16204102,-3371003,29098903,24956012,2910458,16754682
192800,,,,,,,,,,,,,,,,,,,,,,,,,,26475,300,1636,0,0,0,28411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99598,99598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,99598,99598,0,0,0,0,0,0,99598,99598,0,0,156806,156722,0,0,10241,10241,71688,71688,10241,10241,160982,62707,,,0,,,,,0,0,409958,311599,0,0,0,0,98359,-2,,,,,,,,,,,,,,
192819,378513018,437430057,0,998774740,280687118,236072957,614359630,103727992,42571604,61156388,718087622,59937938,565924344,92092459,4351291,0,722306032,284875975,182021455,202740189,-3188801,-23907535,741995157,0,718087622,4167685,4892401,338426,0,1904841,92138525,103441878,93117226,1491605,94608831,0,0,0,227039,227039,0,338426,89386,249040,0,0,0,1904841,1898721,6120,92138525,90902080,1236445,142379497,142379497,0,0,0,0,0,0,457744,457744,0,0,0,0,0,0,11477943,11477943,0,0,1136003,1136003,0,0,0,0,0,0,6562271,3937366,1219914,1404991,5344875,2719970,1219914,1404991,1217396,1217396,0,0,0,0,0,0,-35440442,-26988876,-8448903,-2663,0,0,51478750,51478750,0,0,0,0,0,0,3969689,3969689,0,0,182021455,187848116,-7228989,1402328,0,3058112,-3058112,0,182021455,190906228,-10287101,1402328,78424292,38598073,245188,132085,406896,15897,17561700,7270350,42088265,15479708,20112456,9577799,38837051,1173492,5064341,0,0,0,0,0,0,202740189,72247404,26645817,27620070,17887067,7049351,51290480,1,416682438,378024822,-38657616,2111025,-38414888,-2353753,0,-14971173,220390572,-23907535,741995157,497664498,236072957,202740189
192864,43048142,71524240,0,162377913,65580631,0,58058338,38738944,25621196,13117748,96797282,18094588,108083793,23756823,175167,0,150110371,78586131,55045671,58804401,-1996288,-5755018,102552300,0,96797282,2705336,1521930,594807,0,3664413,23569239,32055725,27233652,0,27233652,2705336,2705336,0,1521930,1521930,0,594807,594807,0,0,0,0,3664413,3664413,0,18747166,18747166,0,33523325,33523325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8698702,8698702,0,0,4572880,4572880,0,0,0,0,0,0,5126779,673355,4453424,0,5126779,673355,4453424,0,0,0,0,0,0,0,0,0,-8724848,-4091462,-4633386,0,0,0,11665113,11665113,0,0,0,0,0,0,183720,183720,0,0,55045671,55225633,-179962,0,0,15282468,-15282468,0,55045671,70508101,-15462430,0,20452371,11927220,0,0,0,0,3884484,2125440,10845581,3748325,10610475,5195014,13011490,665228,0,0,0,0,0,0,0,58804401,23661227,6833611,8124959,4369104,2802031,13013469,1,30927734,25621196,-5306538,333472,-4576072,-1063938,0,9707412,68511813,-5755018,102552300,66642363,0,58804401
192925,3150607,24257443,0,40462047,27899248,22395820,9476066,3086733,2095463,991270,12562799,9352740,48498870,26879186,0,0,84730796,60473353,38935612,40479462,0,-1543850,14106649,0,12562799,3287769,3372225,81995,0,0,19268672,26010661,19268672,314101,19582773,3287769,3287769,0,3372225,3372225,0,81995,81995,0,0,0,0,187800,187800,0,12652984,12338883,314101,21042900,21042900,0,0,0,0,0,0,118884,118884,0,0,0,0,0,0,8764960,0,8764960,0,295983,0,295983,0,0,0,0,0,541475,93449,405728,42298,245492,93449,109745,42298,295983,0,295983,0,0,0,0,0,-459006,-211170,-247836,0,0,0,3855454,3855454,0,0,0,0,0,0,4774962,14285297,-9510335,0,38935612,39184814,-291500,42298,0,9556806,-9556806,0,38935612,48741620,-9848306,42298,11702732,8279450,0,0,0,0,5749935,2534296,7865204,2197768,10650040,4370509,3976305,0,535246,0,0,0,0,0,0,40479462,17382023,3942423,1708119,2960507,1180945,13305445,1,2323787,2095463,-228324,42298,-216069,-34800,-19753,-1294648,39395984,-1543850,14106649,12562799,22395820,40479462
