UNITID,FACSTAT,SISTOTL,SISPROF,SISASCP,SISASTP,SISINST,SISLECT,SISNORK
181215,30,81,0,16,65,0,0,0
181330,30,25,1,17,7,0,0,0
181394,30,165,0,0,165,0,0,0
181428,30,258,28,75,155,0,0,0
181446,30,34,0,2,32,0,0,0
181464,30,261,0,8,253,0,0,0
181534,30,20,0,4,16,0,0,0
181738,30,44,7,15,21,0,1,0
181783,30,40,0,13,27,0,0,0
181817,30,9,0,0,0,0,0,9
181853,30,3,0,3,0,0,0,0
182005,30,72,0,0,0,37,1,34
182281,30,174,0,13,161,0,0,0
182290,30,245,1,13,231,0,0,0
182306,30,17,0,0,0,17,0,0
182500,30,28,0,0,0,28,0,0
182564,30,13,0,0,0,13,0,0
182634,30,10,0,0,10,0,0,0
182670,30,164,2,29,133,0,0,0
182829,30,2,0,0,2,0,0,0
183044,30,131,1,5,125,0,0,0
183062,30,34,0,5,29,0,0,0
183071,30,11,0,1,10,0,0,0
183080,30,28,0,2,26,0,0,0
183211,30,1,0,1,0,0,0,0
183239,30,26,0,4,21,1,0,0
183655,30,17,0,0,17,0,0,0
183743,30,19,0,1,10,8,0,0
183822,30,11,0,3,8,0,0,0
183859,30,29,0,0,3,26,0,0
183877,30,24,0,0,0,24,0,0
183910,30,26,0,8,17,1,0,0
183938,30,10,0,1,9,0,0,0
183974,30,8,0,0,8,0,0,0
184180,30,39,0,2,27,10,0,0
184205,30,12,0,0,1,11,0,0
184348,30,14,1,1,12,0,0,0
184481,30,11,0,0,5,6,0,0
184603,30,34,0,8,26,0,0,0
184694,30,43,1,9,33,0,0,0
184773,30,34,0,1,33,0,0,0
184782,30,165,3,20,132,4,1,5
184791,30,23,0,0,2,21,0,0
184995,30,15,0,0,0,15,0,0
185129,30,56,2,7,47,0,0,0
185262,30,78,0,1,77,0,0,0
185509,30,11,0,0,10,1,0,0
185536,30,27,0,0,0,27,0,0
185572,30,53,0,0,53,0,0,0
185590,30,103,2,7,94,0,0,0
185758,30,3,0,0,3,0,0,0
185828,30,96,1,9,86,0,0,0
185873,30,1,0,0,0,1,0,0
186034,30,13,0,0,0,13,0,0
186122,30,2,0,0,2,0,0,0
186131,30,190,0,0,190,0,0,0
186201,30,35,0,1,34,0,0,0
186283,30,34,2,0,31,0,0,1
186371,30,58,2,5,51,0,0,0
186380,30,400,30,40,330,0,0,0
186399,30,100,1,4,95,0,0,0
186432,30,22,0,2,19,1,0,0
186469,30,3,0,0,0,3,0,0
186584,30,53,1,6,46,0,0,0
186618,30,10,0,5,5,0,0,0
186645,30,25,0,0,15,10,0,0
186867,30,104,1,11,92,0,0,0
186876,30,85,0,5,74,6,0,0
187134,30,79,1,26,52,0,0,0
187444,30,55,0,2,53,0,0,0
187620,30,46,0,0,22,24,0,0
187648,30,65,0,1,63,1,0,0
187666,30,22,0,0,0,22,0,0
187897,30,43,0,8,35,0,0,0
187912,30,19,0,7,9,3,0,0
187958,30,9,0,0,9,0,0,0
187967,30,34,0,1,33,0,0,0
187985,30,255,4,14,235,0,1,1
187994,30,4,0,1,3,0,0,0
188003,30,9,0,1,4,4,0,0
188021,30,2,0,0,2,0,0,0
188030,30,154,0,5,149,0,0,0
188049,30,14,0,0,14,0,0,0
188058,30,21,0,0,21,0,0,0
188225,30,2,0,0,2,0,0,0
188304,30,48,0,11,33,4,0,0
188340,30,5,0,0,5,0,0,0
188429,30,69,0,3,66,0,0,0
188438,30,15,1,2,5,7,0,0
188526,30,7,0,1,6,0,0,0
188535,30,6,0,4,2,0,0,0
188580,30,155,47,44,40,0,0,24
188641,30,45,1,3,41,0,0,0
189088,30,42,0,3,39,0,0,0
189097,30,47,0,0,47,0,0,0
189501,30,10,1,1,8,0,0,0
189547,30,16,0,0,13,3,0,0
189705,30,21,0,2,19,0,0,0
189839,30,7,0,2,4,1,0,0
189848,30,8,0,3,5,0,0,0
190044,30,82,0,2,80,0,0,0
190053,30,4,0,0,3,1,0,0
190080,30,3,0,1,2,0,0,0
190099,30,71,0,0,71,0,0,0
190150,30,559,30,94,434,0,1,0
190169,30,5,0,0,4,1,0,0
190372,30,23,2,3,18,0,0,0
190415,30,364,10,23,331,0,0,0
190424,30,154,5,38,109,2,0,0
190442,30,9,0,1,5,3,0,0
190512,30,117,0,7,89,0,21,0
190521,30,122,0,26,91,0,5,0
190530,30,55,0,13,35,0,7,0
190549,30,68,1,7,52,0,8,0
190558,30,52,0,4,35,0,13,0
190567,30,70,1,8,55,0,6,0
190576,30,40,1,9,28,0,2,0
190585,30,36,0,0,32,0,4,0
190594,30,99,1,8,66,0,24,0
190600,30,53,0,3,32,0,18,0
190619,30,68,0,10,39,0,19,0
190628,30,64,0,31,28,0,5,0
190637,30,98,0,6,77,0,15,0
190646,30,38,1,6,27,0,4,0
190655,30,56,0,13,41,0,2,0
190664,30,109,1,9,76,0,23,0
190673,30,98,0,0,82,0,16,0
190682,30,14,1,13,0,0,0,0
190691,30,48,0,3,36,0,9,0
190716,30,13,0,0,13,0,0,0
190725,30,40,0,4,36,0,0,0
190761,30,13,0,0,12,1,0,0
190840,30,17,0,0,6,9,2,0
190983,30,31,0,1,30,0,0,0
191083,30,31,0,0,0,31,0,0
191126,30,17,2,4,11,0,0,0
191199,30,15,0,0,5,10,0,0
191241,30,111,0,7,104,0,0,0
191302,30,2,0,0,0,2,0,0
191515,30,56,0,0,56,0,0,0
191533,30,29,0,3,26,0,0,0
191612,30,7,0,1,6,0,0,0
191621,30,11,0,2,9,0,0,0
191630,30,40,0,0,40,0,0,0
191649,30,82,1,9,72,0,0,0
191676,30,21,1,3,17,0,0,0
191719,30,52,0,0,0,52,0,0
191931,30,39,0,0,39,0,0,0
191968,30,79,0,0,79,0,0,0
191986,30,12,0,0,6,6,0,0
192022,30,10,0,0,4,5,0,1
192040,30,1,0,0,1,0,0,0
192192,30,21,0,2,19,0,0,0
192323,30,27,0,2,25,0,0,0
192448,30,60,3,14,42,1,0,0
192703,30,54,1,3,50,0,0,0
192749,30,18,0,5,13,0,0,0
192819,30,39,0,5,34,0,0,0
192864,30,18,0,0,18,0,0,0
193016,30,30,1,4,25,0,0,0
193283,30,25,0,0,7,18,0,0
193292,30,73,0,6,55,12,0,0
193326,30,41,3,8,11,18,1,0
193353,30,31,0,3,19,9,0,0
193399,30,21,0,3,18,0,0,0
193405,30,2032,230,411,1387,4,0,0
193478,30,20,1,0,0,19,0,0
193584,30,24,0,0,24,0,0,0
193654,30,37,0,3,34,0,0,0
193821,30,2,0,2,0,0,0,0
193830,30,259,52,65,123,19,0,0
193900,30,413,10,67,312,0,0,24
193946,30,14,0,0,3,11,0,0
193973,30,40,0,4,36,0,0,0
194028,30,10,0,2,2,6,0,0
194091,30,57,1,7,48,1,0,0
194161,30,33,10,12,11,0,0,0
194222,30,14,0,0,12,2,0,0
194240,30,11,0,0,0,11,0,0
194310,30,61,0,5,55,0,1,0
194578,30,42,6,13,23,0,0,0
194763,30,1,0,1,0,0,0,0
194824,30,47,0,0,47,0,0,0
194958,30,35,1,7,27,0,0,0
195003,30,159,0,3,156,0,0,0
195030,30,798,95,131,487,85,0,0
195049,30,14,0,3,11,0,0,0
195058,30,17,0,0,4,13,0,0
195128,30,16,0,0,16,0,0,0
195164,30,60,1,4,55,0,0,0
195173,30,44,0,0,44,0,0,0
195216,30,33,0,0,33,0,0,0
195234,30,26,0,1,25,0,0,0
195243,30,15,0,2,13,0,0,0
195304,30,12,0,0,0,0,0,12
195322,30,22,6,5,7,3,1,0
195474,30,38,0,2,36,0,0,0
195526,30,43,0,3,40,0,0,0
195544,30,62,0,16,46,0,0,0
195702,30,7,0,7,0,0,0,0
195720,30,29,0,1,28,0,0,0
195809,30,108,0,8,99,1,0,0
195988,30,8,0,2,4,2,0,0
196006,30,89,1,7,57,24,0,0
196015,30,29,0,4,21,4,0,0
196024,30,66,2,20,22,22,0,0
196033,30,24,0,7,16,1,0,0
196042,30,108,2,5,101,0,0,0
196051,30,35,0,0,32,3,0,0
196060,30,124,0,2,122,0,0,0
196079,30,164,1,2,148,13,0,0
196088,30,258,10,15,229,4,0,0
196097,30,178,11,6,161,0,0,0
196103,30,36,0,1,31,4,0,0
196112,30,27,0,1,26,0,0,0
196121,30,95,0,7,72,16,0,0
196130,30,63,0,6,57,0,0,0
196149,30,98,0,14,75,9,0,0
196158,30,37,0,2,35,0,0,0
196167,30,48,0,9,39,0,0,0
196176,30,67,0,4,60,3,0,0
196185,30,83,0,10,73,0,0,0
196194,30,90,1,11,76,2,0,0
196200,30,41,0,0,36,5,0,0
196219,30,52,0,5,47,0,0,0
196228,30,2,0,1,1,0,0,0
196237,30,50,0,0,50,0,0,0
196246,30,61,0,7,54,0,0,0
196255,30,107,11,9,87,0,0,0
196264,30,23,0,2,20,1,0,0
196291,30,17,0,3,14,0,0,0
196307,30,48,3,6,39,0,0,0
196413,30,248,1,4,243,0,0,0
196468,30,9,0,4,5,0,0,0
196565,30,7,0,0,4,3,0,0
196592,30,4,0,1,3,0,0,0
196699,30,12,0,1,11,0,0,0
196866,30,29,0,0,29,0,0,0
196884,30,2,0,0,2,0,0,0
197027,30,16,0,3,13,0,0,0
197036,30,24,1,1,22,0,0,0
197045,30,54,0,7,47,0,0,0
197133,30,55,0,0,55,0,0,0
197197,30,8,0,1,7,0,0,0
197230,30,8,0,0,8,0,0,0
197294,30,38,0,0,5,33,0,0
197708,30,34,0,3,31,0,0,0
197869,30,221,0,5,216,0,0,0
197911,30,26,0,1,25,0,0,0
197984,30,35,0,11,24,0,0,0
197993,30,2,0,0,2,0,0,0
198066,30,20,0,1,19,0,0,0
198136,30,161,12,76,61,11,0,1
198215,30,33,0,9,24,0,0,0
198303,30,12,0,3,9,0,0,0
198385,30,45,1,2,41,1,0,0
198419,30,266,0,95,171,0,0,0
198464,30,194,0,8,186,0,0,0
198507,30,26,2,3,19,0,2,0
198516,30,103,2,4,97,0,0,0
198543,30,30,4,2,24,0,0,0
198561,30,20,0,4,16,0,0,0
198598,30,2,0,2,0,0,0,0
198613,30,5,0,2,3,0,0,0
198695,30,97,1,10,86,0,0,0
198756,30,14,0,0,14,0,0,0
198835,30,29,0,4,25,0,0,0
198862,30,13,0,8,4,1,0,0
198899,30,18,0,3,15,0,0,0
198950,30,26,0,4,22,0,0,0
198969,30,45,0,5,40,0,0,0
199032,30,1,0,1,0,0,0,0
199102,30,171,11,37,120,0,3,0
199111,30,29,0,1,28,0,0,0
199120,30,244,0,15,228,1,0,0
199139,30,184,0,0,184,0,0,0
199148,30,183,0,0,183,0,0,0
199157,30,77,4,15,58,0,0,0
199193,30,332,0,15,317,0,0,0
199209,30,22,0,3,19,0,0,0
199218,30,211,0,8,203,0,0,0
199281,30,95,1,8,86,0,0,0
199412,30,26,0,1,25,0,0,0
199607,30,2,0,1,1,0,0,0
199847,30,178,1,19,153,5,0,0
199999,30,36,0,4,32,0,0,0
200004,30,138,6,5,127,0,0,0
200022,30,30,0,0,30,0,0,0
200059,30,14,0,3,11,0,0,0
200192,30,11,0,2,3,6,0,0
200226,30,10,0,1,7,2,0,0
200253,30,59,0,1,49,9,0,0
200280,30,63,0,1,62,0,0,0
200305,30,32,0,2,22,8,0,0
200314,30,4,0,1,0,3,0,0
200332,30,110,2,6,102,0,0,0
200341,30,3,0,0,3,0,0,0
200572,30,22,0,2,20,0,0,0
200800,30,48,0,4,44,0,0,0
201104,30,34,1,3,30,0,0,0
201195,30,64,6,18,40,0,0,0
201371,30,8,0,6,2,0,0,0
201432,30,1,0,0,1,0,0,0
201441,30,89,0,4,85,0,0,0
201548,30,22,1,0,21,0,0,0
201645,30,133,0,17,116,0,0,0
201654,30,51,7,12,32,0,0,0
201690,30,34,0,6,28,0,0,0
201885,30,205,3,18,184,0,0,0
201928,30,32,0,0,0,0,0,32
201946,30,9,0,0,9,0,0,0
201955,30,33,0,0,33,0,0,0
202134,30,120,0,27,91,2,0,0
202222,30,44,0,0,0,44,0,0
202356,30,41,0,2,39,0,0,0
202480,30,127,1,11,115,0,0,0
202514,30,16,0,0,16,0,0,0
202523,30,47,0,4,42,1,0,0
202763,30,53,0,2,51,0,0,0
203067,30,4,0,1,3,0,0,0
203085,30,11,0,3,8,0,0,0
203128,30,14,0,2,12,0,0,0
203368,30,21,0,2,19,0,0,0
203465,30,5,0,0,5,0,0,0
203474,30,3,0,0,3,0,0,0
203483,30,5,0,0,5,0,0,0
203492,30,5,0,0,5,0,0,0
203517,30,148,1,6,141,0,0,0
203526,30,2,0,1,1,0,0,0
203535,30,60,1,21,37,0,0,1
203580,30,11,0,3,8,0,0,0
203599,30,12,0,1,5,6,0,0
203748,30,27,0,4,15,8,0,0
203775,30,3,0,1,2,0,0,0
203845,30,21,0,2,19,0,0,0
203997,30,3,0,0,3,0,0,0
204006,30,21,0,2,19,0,0,0
204015,30,9,0,0,9,0,0,0
204024,30,147,0,6,141,0,0,0
204185,30,36,3,6,27,0,0,0
204200,30,24,0,1,23,0,0,0
204264,30,16,0,1,15,0,0,0
204477,30,13,0,1,9,0,0,3
204501,30,47,1,2,44,0,0,0
204617,30,11,0,1,10,0,0,0
204635,30,42,0,1,41,0,0,0
204662,30,5,0,0,5,0,0,0
204671,30,2,0,0,2,0,0,0
204680,30,2,0,0,2,0,0,0
204699,30,10,0,0,10,0,0,0
204705,30,8,0,0,8,0,0,0
204796,30,606,6,34,563,3,0,0
204802,30,2,0,0,2,0,0,0
204820,30,5,0,2,3,0,0,0
204839,30,4,0,0,4,0,0,0
204848,30,2,0,1,1,0,0,0
204857,30,113,0,7,106,0,0,0
204866,30,1,0,0,1,0,0,0
204909,30,22,0,0,22,0,0,0
204936,30,19,0,1,18,0,0,0
204945,30,11,0,0,1,10,0,0
205203,30,17,0,0,17,0,0,0
205443,30,54,0,29,25,0,0,0
205470,30,118,5,70,35,8,0,0
205957,30,20,4,1,15,0,0,0
206011,30,11,0,1,6,4,0,0
206084,30,144,2,24,116,2,0,0
206349,30,10,0,2,8,0,0,0
206437,30,19,0,1,18,0,0,0
206491,30,4,0,1,3,0,0,0
206507,30,19,0,0,19,0,0,0
206525,30,18,0,1,17,0,0,0
206589,30,37,0,0,37,0,0,0
206604,30,29,0,5,24,0,0,0
206622,30,68,0,3,65,0,0,0
206695,30,53,0,1,49,0,3,0
206914,30,30,0,0,30,0,0,0
206941,30,115,0,9,90,16,0,0
207041,30,47,0,0,47,0,0,0
207050,30,15,0,0,0,15,0,0
207069,30,15,14,0,0,1,0,0
207209,30,31,0,7,20,4,0,0
207236,30,37,0,0,0,37,0,0
207263,30,65,1,2,62,0,0,0
207281,30,26,0,0,0,26,0,0
207306,30,17,0,2,15,0,0,0
207315,30,18,1,6,11,0,0,0
207324,30,34,0,13,18,3,0,0
207342,30,78,9,17,52,0,0,0
207351,30,20,0,2,18,0,0,0
207388,30,291,0,12,279,0,0,0
207397,30,46,0,0,26,20,0,0
207403,30,31,2,5,24,0,0,0
207458,30,25,0,8,17,0,0,0
207500,30,241,0,8,233,0,0,0
207661,30,21,1,4,15,1,0,0
207670,30,52,52,0,0,0,0,0
207722,30,7,0,0,7,0,0,0
207740,30,22,0,0,21,1,0,0
207847,30,42,0,4,36,2,0,0
207865,30,26,0,3,23,0,0,0
207971,30,44,0,3,41,0,0,0
208035,30,15,0,0,0,15,0,0
208275,30,9,0,0,0,9,0,0
208318,30,32,0,1,31,0,0,0
208646,30,25,1,11,12,1,0,0
208822,30,86,3,26,57,0,0,0
209056,30,22,0,0,22,0,0,0
209065,30,27,2,4,21,0,0,0
209250,30,23,0,0,0,23,0,0
209490,30,40,4,16,20,0,0,0
209506,30,33,0,6,27,0,0,0
209542,30,180,0,14,166,0,0,0
209551,30,178,3,4,171,0,0,0
209612,30,46,1,3,42,0,0,0
209746,30,43,0,0,0,43,0,0
209807,30,107,0,1,106,0,0,0
209825,30,59,0,4,55,0,0,0
209922,30,25,2,3,20,0,0,0
209940,30,15,0,0,0,15,0,0
210146,30,39,0,7,32,0,0,0
210155,30,12,0,0,12,0,0,0
210234,30,10,0,0,0,10,0,0
210401,30,16,0,1,15,0,0,0
210429,30,32,0,1,31,0,0,0
210438,30,10,0,3,7,0,0,0
210492,30,4,0,1,3,0,0,0
210571,30,31,0,8,23,0,0,0
210605,30,60,3,27,26,4,0,0
210669,30,37,0,0,37,0,0,0
210739,30,56,2,8,45,1,0,0
210775,30,28,0,1,27,0,0,0
211079,30,15,0,0,14,1,0,0
211088,30,24,0,3,21,0,0,0
211158,30,78,0,12,62,4,0,0
211273,30,37,0,0,37,0,0,0
211291,30,99,1,3,95,0,0,0
211307,30,28,1,11,11,4,0,1
211343,30,13,0,0,0,13,0,0
211352,30,27,0,0,26,1,0,0
211361,30,44,0,11,32,1,0,0
211431,30,37,2,9,25,1,0,0
211440,30,265,2,87,176,0,0,0
211468,30,7,0,4,3,0,0,0
211583,30,13,0,1,12,0,0,0
211608,30,6,0,1,5,0,0,0
211644,30,31,4,3,22,2,0,0
211927,30,13,0,0,13,0,0,0
211981,30,15,0,7,7,1,0,0
212009,30,51,0,7,43,1,0,0
212054,30,129,8,13,108,0,0,0
212106,30,65,0,5,60,0,0,0
212115,30,65,3,23,32,7,0,0
212133,30,39,4,11,24,0,0,0
212160,30,31,0,2,26,3,0,0
212197,30,17,0,4,13,0,0,0
212577,30,39,0,0,39,0,0,0
212601,30,83,2,22,59,0,0,0
212656,30,11,2,6,3,0,0,0
212674,30,43,0,0,43,0,0,0
212832,30,10,0,1,9,0,0,0
212878,30,56,0,14,19,23,0,0
212911,30,26,0,0,26,0,0,0
213011,30,48,2,11,28,7,0,0
213020,30,19,0,1,17,1,0,0
213251,30,13,0,4,9,0,0,0
213303,30,17,0,5,12,0,0,0
213321,30,19,0,1,18,0,0,0
213349,30,37,1,1,31,4,0,0
213367,30,33,0,3,30,0,0,0
213376,30,16,0,0,3,13,0,0
213385,30,68,0,1,67,0,0,0
213446,30,1,0,0,1,0,0,0
213507,30,35,0,6,29,0,0,0
213543,30,107,0,4,103,0,0,0
213598,30,48,0,5,41,2,0,0
213613,30,20,0,0,18,2,0,0
213631,30,4,0,1,3,0,0,0
213668,30,20,0,0,20,0,0,0
213783,30,12,0,2,8,2,0,0
213826,30,29,0,3,26,0,0,0
213987,30,28,0,0,28,0,0,0
213996,30,35,1,6,28,0,0,0
214041,30,54,0,1,53,0,0,0
214069,30,20,0,4,16,0,0,0
214111,30,32,0,0,9,23,0,0
214157,30,53,0,6,42,5,0,0
214175,30,43,0,0,43,0,0,0
214379,30,29,0,1,23,5,0,0
214564,30,13,0,4,9,0,0,0
215062,30,429,0,14,415,0,0,0
215123,30,107,40,65,0,1,1,0
215132,30,19,0,3,16,0,0,0
215239,30,75,0,0,63,12,0,0
215266,30,9,0,0,9,0,0,0
215275,30,6,0,0,5,1,0,0
215284,30,9,0,0,9,0,0,0
215293,30,378,3,31,344,0,0,0
215424,30,3,0,3,0,0,0,0
215442,30,25,0,1,24,0,0,0
215655,30,16,0,0,16,0,0,0
215691,30,4,0,1,3,0,0,0
215743,30,16,0,5,10,1,0,0
215770,30,41,0,0,41,0,0,0
215798,30,20,1,1,18,0,0,0
215929,30,62,2,4,54,2,0,0
215947,30,30,1,8,21,0,0,0
216010,30,44,1,10,31,2,0,0
216038,30,102,1,22,77,2,0,0
216278,30,44,0,1,43,0,0,0
216287,30,50,0,9,41,0,0,0
216296,30,32,0,0,2,30,0,0
216339,30,238,0,28,209,1,0,0
216357,30,24,3,4,17,0,0,0
216366,30,26,0,0,26,0,0,0
216524,30,33,0,0,33,0,0,0
216597,30,108,0,4,104,0,0,0
216667,30,17,0,0,16,1,0,0
216694,30,22,0,4,17,1,0,0
216764,30,132,3,12,110,7,0,0
216807,30,17,0,2,15,0,0,0
216852,30,64,0,5,58,1,0,0
216931,30,43,0,0,43,0,0,0
217013,30,4,0,1,3,0,0,0
217059,30,35,0,3,32,0,0,0
217156,30,150,0,4,146,0,0,0
217165,30,21,0,0,21,0,0,0
217402,30,60,0,4,56,0,0,0
217420,30,41,0,0,41,0,0,0
217475,30,91,0,0,91,0,0,0
217484,30,158,0,2,156,0,0,0
217518,30,33,0,3,30,0,0,0
217536,30,32,0,0,32,0,0,0
217624,30,8,0,3,5,0,0,0
217633,30,43,3,15,25,0,0,0
217688,30,104,15,50,39,0,0,0
217721,30,24,1,6,17,0,0,0
217776,30,34,3,12,19,0,0,0
217819,30,99,1,2,96,0,0,0
217864,30,71,1,15,55,0,0,0
217873,30,35,1,5,27,1,0,1
217882,30,276,0,14,262,0,0,0
217907,30,15,1,0,14,0,0,0
217934,30,19,0,2,17,0,0,0
217961,30,33,0,0,33,0,0,0
217998,30,19,3,6,10,0,0,0
218061,30,64,0,1,63,0,0,0
218070,30,56,3,2,50,1,0,0
218229,30,53,0,2,44,0,6,1
218238,30,31,0,9,22,0,0,0
218335,30,107,10,40,38,19,0,0
218414,30,23,1,0,22,0,0,0
218539,30,21,0,6,15,0,0,0
218645,30,42,1,1,40,0,0,0
218654,30,26,0,2,24,0,0,0
218663,30,262,1,18,243,0,0,0
218672,30,5,0,0,5,0,0,0
218681,30,8,0,0,8,0,0,0
218690,30,8,0,0,8,0,0,0
218706,30,5,0,0,5,0,0,0
218724,30,112,0,7,105,0,0,0
218733,30,35,0,2,31,2,0,0
218742,30,55,0,2,53,0,0,0
218821,30,13,0,0,0,0,0,13
218919,30,24,0,1,19,4,0,0
218964,30,79,1,13,65,0,0,0
218973,30,30,0,0,30,0,0,0
219000,30,36,0,0,36,0,0,0
219046,30,29,0,1,28,0,0,0
219082,30,31,1,1,29,0,0,0
219091,30,14,0,2,11,1,0,0
219198,30,16,0,1,15,0,0,0
219259,30,34,0,0,33,1,0,0
219295,30,6,0,2,3,1,0,0
219347,30,44,0,2,42,0,0,0
219356,30,91,1,1,89,0,0,0
219383,30,7,0,0,7,0,0,0
219471,30,89,0,2,87,0,0,0
219602,30,105,1,13,90,1,0,0
219709,30,109,0,11,91,7,0,0
219806,30,46,0,10,36,0,0,0
219824,30,76,0,5,20,51,0,0
219833,30,14,1,6,7,0,0,0
219879,30,31,1,0,17,13,0,0
219888,30,16,0,4,11,1,0,0
219976,30,110,11,41,57,1,0,0
220057,30,21,0,2,13,6,0,0
220075,30,129,0,8,121,0,0,0
220181,30,11,0,2,9,0,0,0
220215,30,25,1,4,18,2,0,0
220400,30,21,0,16,5,0,0,0
220598,30,18,0,2,16,0,0,0
220604,30,9,0,1,8,0,0,0
220613,30,61,1,7,53,0,0,0
220631,30,1,1,0,0,0,0,0
220701,30,22,1,4,17,0,0,0
220710,30,12,0,0,12,0,0,0
220792,30,21,7,8,6,0,0,0
220862,30,168,2,2,164,0,0,0
220871,30,3,0,2,1,0,0,0
220978,30,164,0,9,155,0,0,0
221096,30,63,0,1,35,27,0,0
221184,30,5,1,4,0,0,0,0
221351,30,41,0,0,41,0,0,0
221397,30,40,0,1,38,1,0,0
221485,30,26,0,8,17,1,0,0
221519,30,36,0,0,36,0,0,0
221643,30,51,0,5,22,24,0,0
221731,30,20,0,3,17,0,0,0
221740,30,124,1,9,112,0,2,0
221759,30,291,3,21,267,0,0,0
221768,30,57,2,6,47,1,1,0
221838,30,128,3,25,96,2,0,2
221847,30,82,0,8,72,2,0,0
221892,30,72,15,30,25,2,0,0
221908,30,8,0,4,4,0,0,0
221971,30,116,11,31,72,0,0,2
221999,30,180,0,3,177,0,0,0
222053,30,47,0,8,15,24,0,0
222062,30,40,4,18,8,10,0,0
222178,30,54,0,7,44,0,0,3
222567,30,50,0,0,0,0,0,50
222576,30,127,0,4,22,101,0,0
222831,30,72,0,0,72,0,0,0
222983,30,22,0,0,22,0,0,0
223001,30,5,0,3,2,0,0,0
223223,30,462,0,32,430,0,0,0
223232,30,155,0,12,143,0,0,0
223898,30,3,2,0,0,1,0,0
224147,30,119,1,6,112,0,0,0
224305,30,21,3,6,11,1,0,0
224323,30,31,0,13,18,0,0,0
224350,30,56,0,1,13,42,0,0
224545,30,32,0,9,23,0,0,0
224554,30,99,0,5,94,0,0,0
224642,30,146,0,0,135,0,9,2
224712,30,6,0,1,5,0,0,0
224961,30,40,0,0,2,38,0,0
225414,30,58,0,0,58,0,0,0
225432,30,81,1,2,77,1,0,0
225502,30,37,0,3,34,0,0,0
225511,30,237,3,10,223,1,0,0
225575,30,22,0,7,15,0,0,0
225627,30,68,3,4,60,1,0,0
225885,30,9,0,2,7,0,0,0
226091,30,76,1,9,63,3,0,0
226107,30,4,0,0,2,2,0,0
226116,30,32,0,0,1,31,0,0
226134,30,34,0,0,27,7,0,0
226152,30,88,1,21,66,0,0,0
226231,30,35,3,11,18,3,0,0
226383,30,15,0,3,12,0,0,0
226471,30,61,6,9,46,0,0,0
226578,30,59,0,59,0,0,0,0
226587,30,12,0,0,12,0,0,0
226833,30,53,0,3,50,0,0,0
227216,30,225,0,7,218,0,0,0
227331,30,30,1,5,23,1,0,0
227368,30,192,0,2,190,0,0,0
227526,30,119,1,5,112,1,0,0
227757,30,130,0,0,130,0,0,0
227845,30,56,0,15,41,0,0,0
227863,30,11,0,4,7,0,0,0
227881,30,194,1,11,182,0,0,0
228042,30,21,1,1,19,0,0,0
228149,30,23,0,0,23,0,0,0
228158,30,88,1,1,13,73,0,0
228194,30,4,0,0,4,0,0,0
228246,30,93,0,2,91,0,0,0
228316,30,20,0,0,5,14,0,1
228343,30,21,0,0,21,0,0,0
228431,30,99,0,7,90,2,0,0
228459,30,204,1,3,200,0,0,0
228468,30,29,1,10,18,0,0,0
228501,30,25,0,3,16,3,1,2
228529,30,93,2,4,85,2,0,0
228547,30,362,6,46,41,269,0,0
228608,30,62,3,8,51,0,0,0
228635,30,50,0,4,46,0,0,0
228644,30,72,3,17,51,0,0,1
228653,30,71,5,26,40,0,0,0
228705,30,50,0,21,26,3,0,0
228723,30,458,12,43,403,0,0,0
228769,30,185,0,0,185,0,0,0
228778,30,416,2,7,407,0,0,0
228787,30,139,1,3,135,0,0,0
228796,30,135,0,3,132,0,0,0
228802,30,85,5,13,67,0,0,0
228875,30,90,0,4,86,0,0,0
228884,30,29,2,9,8,10,0,0
228909,30,30,0,6,24,0,0,0
228981,30,23,0,3,19,1,0,0
229018,30,55,1,3,51,0,0,0
229027,30,182,0,7,175,0,0,0
229063,30,52,0,1,51,0,0,0
229115,30,346,4,27,302,0,0,13
229160,30,21,0,2,17,2,0,0
229179,30,113,4,11,98,0,0,0
229267,30,40,0,0,40,0,0,0
229300,30,130,10,32,88,0,0,0
229337,30,49,1,11,37,0,0,0
229540,30,25,0,9,7,4,0,5
229814,30,73,0,2,71,0,0,0
230038,30,361,6,57,298,0,0,0
230171,30,85,0,6,79,0,0,0
230597,30,60,0,4,39,17,0,0
230603,30,109,0,7,102,0,0,0
230728,30,225,0,1,222,2,0,0
230737,30,236,1,13,222,0,0,0
230746,30,124,0,1,123,0,0,0
230764,30,502,25,42,428,7,0,0
230782,30,143,0,3,135,5,0,0
230834,30,21,0,0,21,0,0,0
230913,30,12,0,0,12,0,0,0
230959,30,79,0,0,79,0,0,0
230995,30,43,2,6,35,0,0,0
231059,30,18,0,1,17,0,0,0
231165,30,33,0,0,33,0,0,0
231174,30,76,0,0,76,0,0,0
231420,30,14,2,1,9,2,0,0
231581,30,17,0,1,16,0,0,0
231624,30,97,0,4,93,0,0,0
231651,30,41,1,5,35,0,0,0
231712,30,71,0,1,70,0,0,0
231970,30,52,26,26,0,0,0,0
232025,30,9,0,0,9,0,0,0
232043,30,24,0,6,18,0,0,0
232089,30,12,0,1,11,0,0,0
232186,30,249,1,12,236,0,0,0
232256,30,20,0,0,20,0,0,0
232265,30,25,3,5,17,0,0,0
232308,30,16,0,1,15,0,0,0
232423,30,169,0,8,156,5,0,0
