UNITID,AWLEVELC,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSASIAT,CSBKAAT,CSHISPT,CSNHPIT,CSWHITT,CS2MORT,CSUNKNT,CSNRALT,CSUND18,CS18_24,CS25_39,CSABV40,CSUNKN
196130,7,566,148,418,0,8,47,20,2,309,11,160,9,0,137,316,113,0
196149,7,222,73,149,0,2,7,7,0,196,4,2,4,0,117,94,11,0
196158,7,89,16,73,1,1,1,6,0,70,4,0,6,0,56,31,2,0
196167,7,45,11,34,0,1,1,4,0,39,0,0,0,0,35,9,1,0
196176,7,357,105,252,0,7,6,57,1,220,12,20,34,0,172,166,19,0
196185,7,173,25,148,1,2,1,8,0,158,1,2,0,0,67,103,3,0
196194,7,341,140,201,2,22,13,22,1,262,4,3,12,0,129,171,41,0
196200,7,119,35,84,2,2,2,5,0,96,1,5,6,0,49,63,7,0
196219,7,41,22,19,0,3,3,4,0,22,1,0,8,0,6,30,5,0
196228,7,4,0,4,0,2,0,1,0,1,0,0,0,0,0,4,0,0
196237,7,177,61,116,0,15,7,44,0,104,3,2,2,0,56,109,12,0
196246,7,166,48,118,0,3,9,10,1,132,0,7,4,0,96,64,6,0
196255,7,312,55,257,0,51,114,32,0,90,8,16,1,0,27,248,37,0
196264,7,363,111,252,1,8,52,25,1,237,13,23,3,0,14,196,153,0
196291,7,69,62,7,0,3,3,6,0,53,2,0,2,0,30,33,6,0
196307,7,157,46,111,0,16,9,10,0,109,3,7,3,0,24,115,18,0
196413,7,2324,1145,1179,7,125,225,197,3,1206,72,55,434,0,716,1244,364,0
196468,7,1648,330,1318,2,226,113,195,0,623,41,37,411,0,536,968,144,0
196592,7,1614,293,1321,0,170,184,224,3,907,26,68,32,0,271,1057,286,0
196680,7,526,311,215,2,25,124,80,1,273,18,3,0,0,4,214,308,0
196884,7,64,28,36,1,3,7,3,0,35,0,3,12,0,3,40,21,0
197027,7,5,5,0,0,0,0,0,0,1,0,4,0,0,0,4,1,0
197045,7,452,160,292,4,23,31,28,1,306,0,57,2,0,104,258,90,0
197151,7,269,84,185,0,23,11,16,0,56,0,4,159,0,47,205,17,0
197197,7,149,42,107,0,17,8,12,0,99,3,9,1,0,47,81,21,0
197708,7,642,160,482,0,8,19,33,0,207,6,268,101,0,193,376,73,0
197869,7,710,212,498,3,7,31,39,0,607,6,7,10,0,348,299,63,0
197911,7,41,20,21,0,1,9,3,0,25,0,0,3,0,20,12,9,0
198109,7,69,5,64,1,2,11,2,0,51,2,0,0,0,1,30,38,0
198136,7,271,107,164,2,8,46,15,1,168,11,16,4,0,71,163,37,0
198215,7,24,14,10,0,0,3,0,0,20,0,1,0,0,13,11,0,0
198303,7,7,5,2,0,0,1,0,0,4,0,0,2,0,3,2,2,0
198419,7,3060,1536,1524,5,294,176,159,3,1078,68,117,1160,0,648,2140,270,2
198464,7,1342,402,940,6,44,188,48,3,948,34,43,28,0,390,671,281,0
198507,7,32,7,25,0,1,8,1,0,9,0,13,0,0,5,19,8,0
198516,7,126,45,81,0,4,16,11,0,86,0,4,5,0,38,75,13,0
198543,7,348,101,247,1,14,185,15,1,106,11,8,7,0,42,172,134,0
198561,7,334,137,197,5,4,73,8,1,186,6,49,2,0,35,219,80,0
198598,7,66,14,52,0,9,4,42,0,7,0,4,0,0,2,53,11,0
198613,7,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0
198695,7,478,157,321,0,11,41,31,0,354,29,4,8,0,382,71,25,0
198756,7,25,6,19,0,0,14,0,0,0,1,10,0,0,7,14,4,0
198808,7,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
198835,7,258,64,194,2,5,30,7,0,195,5,8,6,0,166,69,23,0
198899,7,20,14,6,0,0,4,2,0,11,1,0,2,0,17,3,0,0
198950,7,77,8,69,2,2,6,5,0,57,1,1,3,0,19,46,12,0
198969,7,44,12,32,0,1,4,4,0,24,2,9,0,0,3,38,3,0
199032,7,42,11,31,0,0,10,4,0,27,0,1,0,0,1,22,19,0
199069,7,77,22,55,1,0,21,2,0,50,3,0,0,0,7,38,32,0
199102,7,404,138,266,1,15,254,17,0,65,14,6,32,0,105,224,75,0
199120,7,2339,1001,1338,8,181,200,138,1,1533,86,45,147,0,561,1506,272,0
199139,7,1754,725,1029,3,99,204,101,1,919,57,21,349,0,614,930,210,0
199148,7,909,248,661,3,32,163,50,0,553,26,19,63,0,245,484,180,0
199157,7,591,134,457,3,7,379,23,0,159,15,4,1,0,115,340,136,0
199184,7,47,28,19,0,1,7,3,0,28,0,3,5,0,13,31,3,0
199193,7,2378,1118,1260,7,174,202,85,2,1454,68,53,333,0,852,1267,259,0
199209,7,79,21,58,1,0,40,2,0,29,2,5,0,0,15,31,33,0
199218,7,1335,406,929,9,24,112,66,0,1025,35,40,24,0,322,727,286,0
199281,7,681,207,474,59,23,205,41,1,317,25,6,4,0,114,419,148,0
199306,7,135,39,96,2,1,39,10,1,77,0,1,4,0,8,81,46,0
199412,7,254,68,186,4,2,50,19,1,135,4,26,13,0,16,151,87,0
199607,7,40,3,37,0,0,12,0,0,28,0,0,0,0,1,29,10,0
199643,7,32,19,13,0,0,25,0,0,0,0,6,1,0,0,11,21,0
199698,7,20,9,11,0,0,3,0,0,13,0,1,3,0,9,8,3,0
199759,7,423,326,97,0,41,9,31,0,327,0,9,6,0,34,286,103,0
199847,7,1037,440,597,4,49,109,57,0,571,24,9,214,0,429,512,96,0
199865,7,23,7,16,1,2,1,0,0,18,1,0,0,0,0,12,11,0
199962,7,128,53,75,0,5,19,3,0,86,4,6,5,0,29,90,9,0
199999,7,132,16,116,1,4,64,3,0,32,4,19,5,0,30,68,34,0
200004,7,614,206,408,4,8,34,37,0,466,14,0,51,0,122,351,141,0
200013,7,3,0,3,0,0,0,0,0,2,0,1,0,0,0,3,0,0
200059,7,39,22,17,0,0,2,2,0,32,2,0,1,0,3,26,10,0
200156,7,87,18,69,0,1,0,0,0,84,2,0,0,0,3,69,15,0
200217,7,338,126,212,9,3,18,18,1,256,10,22,1,0,24,222,92,0
200226,7,8,1,7,0,0,0,0,0,8,0,0,0,0,0,5,3,0
200253,7,90,25,65,1,3,2,7,1,48,1,3,24,0,21,49,20,0
200280,7,822,249,573,10,17,30,20,0,646,29,9,61,0,151,522,149,0
200332,7,467,221,246,4,12,11,8,0,341,11,6,74,0,147,279,41,0
200466,7,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
200484,7,18,15,3,1,0,1,0,0,8,0,8,0,0,1,7,10,0
200572,7,44,14,30,0,0,1,0,0,40,2,1,0,0,0,35,9,0
200697,7,284,252,32,1,22,11,20,1,193,16,18,2,0,52,214,18,0
200800,7,549,216,333,1,13,33,11,0,402,22,14,53,0,77,400,63,9
201104,7,568,221,347,1,11,58,14,0,424,10,11,39,0,43,337,188,0
201140,7,32,28,4,0,1,1,1,1,25,0,0,3,0,4,22,6,0
201195,7,205,66,139,0,5,12,7,0,172,9,0,0,0,55,124,24,2
201371,7,28,13,15,1,0,2,0,0,25,0,0,0,0,3,17,8,0
201441,7,1086,428,658,1,19,63,53,0,821,24,25,80,0,398,573,115,0
201548,7,71,24,47,0,1,6,3,0,52,3,1,5,0,5,48,18,0
201645,7,1550,675,875,2,188,118,76,0,641,39,31,455,0,567,882,101,0
201654,7,106,50,56,1,2,7,4,0,90,2,0,0,0,16,66,24,0
201885,7,3110,1094,2016,2,148,244,118,4,1969,105,41,479,0,795,1975,340,0
201964,7,72,37,35,0,1,23,6,2,38,2,0,0,0,8,20,44,0
202073,7,40,25,15,0,1,1,5,0,21,0,0,12,0,27,13,0,0
202134,7,1250,551,699,1,22,153,42,1,677,17,13,324,0,330,762,157,1
202170,7,12,2,10,0,0,0,0,0,3,1,7,1,0,1,10,1,0
202480,7,835,442,393,2,17,38,18,0,478,13,21,248,0,263,478,94,0
202514,7,25,14,11,0,0,2,0,0,23,0,0,0,0,10,15,0,0
202763,7,225,72,153,1,3,9,8,0,152,2,33,17,0,29,172,24,0
202806,7,675,244,431,4,25,121,25,0,265,12,207,16,0,17,421,237,0
202903,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
203067,7,94,26,68,0,0,0,3,0,80,1,9,1,0,1,72,21,0
203085,7,67,28,39,0,0,6,3,0,56,1,0,1,0,34,28,5,0
203128,7,12,9,3,0,0,2,0,0,8,0,2,0,0,4,8,0,0
203368,7,205,76,129,2,3,14,2,0,176,3,1,4,0,100,87,18,0
203517,7,1334,405,929,0,38,98,42,0,963,36,39,118,0,274,843,217,0
203544,7,55,13,42,0,1,0,0,0,51,3,0,0,0,0,55,0,0
203580,7,92,37,55,0,3,9,4,0,73,2,1,0,0,17,62,13,0
203757,7,71,29,42,0,2,10,0,0,56,0,3,0,0,3,46,22,0
203775,7,100,28,72,0,4,10,2,0,81,2,1,0,0,10,61,29,0
203845,7,45,7,38,0,2,2,0,0,38,0,3,0,0,3,41,1,0
203960,7,31,2,29,0,0,1,1,0,26,3,0,0,0,0,16,15,0
203997,7,23,9,14,0,1,3,0,0,18,1,0,0,0,0,8,15,0
204024,7,838,260,578,2,57,33,44,0,609,30,25,38,0,253,473,112,0
204176,7,81,14,67,1,1,7,1,1,69,0,1,0,0,6,65,10,0
204185,7,60,13,47,0,3,1,2,0,53,1,0,0,0,15,38,7,0
204194,7,126,41,85,0,1,9,0,0,109,4,1,2,0,19,72,35,0
204200,7,175,46,129,0,2,16,8,0,141,5,3,0,0,29,112,34,0
204264,7,116,30,86,1,1,1,2,0,82,5,24,0,0,6,61,45,4
204468,7,53,13,40,0,1,5,2,0,37,6,1,1,0,8,30,15,0
204477,7,37,20,17,0,4,9,4,0,17,3,0,0,0,12,25,0,0
204486,7,22,9,13,0,0,3,0,0,17,0,2,0,0,7,13,2,0
204617,7,168,59,109,1,2,12,4,0,131,2,12,4,0,15,125,28,0
204635,7,16,7,9,0,0,0,0,0,10,0,1,5,0,10,6,0,0
204796,7,2787,1109,1678,1,125,172,130,2,1665,90,229,373,0,751,1738,298,0
204857,7,2128,858,1270,1,57,147,106,2,1554,62,42,157,0,389,1359,380,0
204936,7,103,29,74,0,4,12,1,1,76,2,7,0,0,17,63,22,1
204990,7,21,12,9,0,0,21,0,0,0,0,0,0,0,0,3,18,0
205027,7,5,5,0,0,0,0,0,0,4,0,0,1,0,0,2,3,0
205203,7,7,5,2,0,0,0,1,0,6,0,0,0,0,1,6,0,0
205443,7,37,11,26,0,0,0,0,0,33,0,4,0,0,9,26,2,0
205957,7,211,82,129,0,6,5,20,0,156,1,7,16,0,36,87,87,1
206048,7,313,113,200,3,7,55,12,1,184,1,23,27,0,81,161,71,0
206084,7,888,341,547,0,36,42,37,0,545,12,11,205,0,357,439,92,0
206279,7,45,13,32,0,3,11,5,0,21,0,5,0,0,6,21,18,0
206288,7,36,21,15,0,0,10,1,0,11,0,13,1,0,9,0,27,0
206349,7,131,17,114,0,7,25,4,0,88,3,2,2,0,8,81,42,0
206437,7,217,48,169,0,1,9,7,0,149,4,41,6,0,18,161,38,0
206491,7,5,3,2,0,0,5,0,0,0,0,0,0,0,0,2,3,0
206516,7,9,4,5,0,0,2,0,0,7,0,0,0,0,0,6,3,0
206525,7,26,18,8,0,0,0,0,0,22,2,2,0,0,11,12,3,0
206604,7,713,309,404,1,25,55,18,2,494,16,3,99,0,175,441,97,0
206622,7,572,196,376,1,27,28,22,1,445,15,17,16,0,132,333,107,0
206695,7,681,254,427,2,5,43,24,0,542,12,29,24,0,148,418,115,0
206835,7,46,11,35,2,1,5,0,0,37,0,0,1,0,6,21,19,0
206862,7,241,101,140,16,5,51,21,1,136,8,0,3,0,12,128,101,0
206914,7,92,25,67,2,2,5,5,0,62,9,1,6,0,15,47,30,0
206941,7,429,122,307,12,13,36,43,1,223,27,17,57,0,70,292,67,0
207041,7,252,92,160,33,6,16,15,0,166,10,3,3,0,14,154,84,0
207157,7,6,4,2,0,0,0,0,0,5,0,1,0,0,1,3,2,0
207209,7,12,3,9,1,0,7,1,0,1,0,2,0,0,0,6,6,0
207263,7,442,95,347,88,10,23,18,1,248,38,3,13,0,40,282,120,0
207306,7,39,13,26,3,0,2,2,0,28,1,3,0,0,7,22,10,0
207315,7,293,112,181,16,16,19,22,1,190,21,4,4,0,28,175,90,0
207324,7,164,103,61,1,24,43,11,0,73,10,2,0,0,42,96,26,0
207342,7,192,35,157,7,6,4,15,0,140,3,13,4,0,26,149,17,0
207388,7,895,411,484,26,23,27,39,1,603,64,7,105,0,206,592,97,0
207403,7,30,8,22,0,0,2,1,0,15,4,7,1,0,9,14,7,0
207458,7,200,89,111,7,12,19,20,0,108,16,1,17,0,26,141,33,0
207500,7,2022,935,1087,141,67,182,184,3,1139,149,49,108,0,344,1200,478,0
207582,7,160,72,88,1,11,34,13,0,77,6,16,2,0,24,66,55,15
207661,7,43,16,27,6,2,1,1,0,29,4,0,0,0,6,23,14,0
207847,7,1231,466,765,88,38,113,79,0,733,153,0,27,0,55,716,460,0
207856,7,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
207865,7,249,61,188,16,1,13,15,0,182,14,4,4,0,28,131,90,0
207971,7,189,107,82,15,5,3,6,0,102,5,13,40,0,73,88,28,0
208646,7,127,43,84,4,3,4,17,1,86,7,4,1,0,35,68,24,0
208822,7,394,104,290,2,24,17,34,0,296,15,5,1,0,61,229,104,0
209056,7,207,44,163,2,8,5,26,0,132,14,11,9,0,9,167,31,0
209065,7,18,7,11,1,0,1,0,0,16,0,0,0,0,7,6,5,0
209241,7,17,17,0,0,1,0,6,0,9,0,0,1,0,0,15,2,0
209287,7,75,38,37,0,2,6,6,1,51,6,0,3,0,6,39,30,0
209296,7,72,9,63,0,3,0,9,2,43,4,10,1,0,4,48,20,0
209409,7,88,21,67,2,1,5,11,0,67,2,0,0,0,10,50,28,0
209490,7,245,72,173,0,27,5,25,1,161,11,9,6,0,20,193,32,0
209506,7,36,17,19,3,3,1,3,0,23,2,0,1,0,5,21,10,0
209542,7,1126,562,564,2,49,12,90,4,628,39,31,271,0,269,751,106,0
209551,7,997,461,536,10,71,26,92,3,646,36,24,89,0,249,676,72,0
209603,7,49,14,35,3,0,3,1,0,16,6,19,1,0,2,35,12,0
209612,7,340,96,244,1,25,3,39,1,174,14,80,3,0,61,239,40,0
209807,7,1516,537,979,11,81,44,169,7,941,62,32,169,0,152,1085,279,0
209825,7,165,73,92,1,9,2,8,0,95,6,18,26,0,58,84,23,0
209922,7,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
210146,7,233,76,157,0,6,3,29,2,139,20,33,1,0,20,147,65,1
210304,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
210331,7,90,53,37,0,2,3,19,1,55,2,6,2,0,38,30,22,0
210368,7,153,117,36,0,20,2,4,2,112,8,5,0,0,1,98,53,1
210401,7,120,59,61,1,9,4,10,1,61,5,21,8,0,38,56,26,0
210429,7,168,47,121,1,6,7,10,0,137,2,3,2,0,14,111,43,0
210438,7,237,69,168,0,5,8,7,0,153,18,16,30,0,10,170,57,0
210492,7,12,4,8,0,0,1,1,0,7,0,1,2,0,4,6,2,0
210571,7,22,5,17,0,0,1,1,0,20,0,0,0,0,8,10,4,0
210739,7,315,97,218,0,13,12,27,1,230,6,26,0,0,60,190,64,1
210775,7,218,42,176,1,6,16,16,0,173,5,1,0,0,95,82,41,0
211024,7,60,37,23,1,0,5,1,0,49,1,0,3,0,8,26,26,0
211088,7,231,39,192,0,19,20,6,0,140,6,38,2,0,53,146,32,0
211130,7,67,48,19,0,9,11,1,0,5,0,1,40,0,0,36,31,0
211273,7,101,15,86,0,4,12,5,0,71,4,3,2,0,37,51,13,0
211291,7,8,3,5,0,0,0,0,0,6,0,2,0,0,3,5,0,0
211352,7,196,52,144,1,3,13,8,0,145,2,23,1,0,28,123,45,0
211431,7,251,31,220,0,6,35,3,0,197,3,7,0,0,40,154,57,0
211440,7,2765,1646,1119,3,314,65,85,1,546,39,146,1566,0,1148,1543,74,0
211468,7,115,14,101,0,3,6,13,0,79,2,12,0,0,22,70,23,0
211477,7,13,3,10,0,0,2,0,0,3,8,0,0,0,1,6,6,0
211556,7,290,60,230,1,13,22,12,0,195,7,26,14,0,103,163,24,0
211583,7,138,31,107,0,6,35,11,0,70,7,7,2,0,22,78,38,0
211893,7,9,4,5,0,0,1,0,0,8,0,0,0,0,3,6,0,0
211981,7,92,30,62,1,2,3,1,0,66,1,18,0,0,25,59,8,0
212054,7,2194,721,1473,1,227,264,150,0,1219,62,80,191,0,352,1517,325,0
212106,7,711,208,503,0,22,24,29,1,522,17,2,94,0,246,390,75,0
212115,7,265,80,185,1,4,20,24,0,194,6,5,11,0,105,126,34,0
212133,7,508,199,309,0,24,103,35,2,260,11,57,16,0,25,293,187,3
212197,7,100,18,82,0,4,3,3,0,88,0,2,0,0,63,23,14,0
212601,7,363,119,244,1,8,6,8,0,256,10,28,46,0,182,167,14,0
212656,7,62,26,36,0,0,3,2,0,54,0,2,1,0,17,33,12,0
212771,7,65,19,46,0,0,1,0,0,63,0,1,0,0,0,36,29,0
212832,7,195,47,148,0,4,17,9,0,133,1,29,2,0,10,141,41,3
212984,7,317,52,265,0,10,28,15,0,248,0,16,0,0,17,241,59,0
213011,7,132,16,116,0,1,14,5,1,105,3,2,1,0,3,91,38,0
213020,7,626,224,402,0,6,32,8,0,453,13,2,112,0,290,275,61,0
213251,7,25,15,10,0,0,0,0,0,21,1,2,1,0,11,14,0,0
213303,7,30,9,21,0,2,2,1,0,24,0,1,0,0,4,17,9,0
213321,7,127,38,89,0,4,2,7,0,94,0,19,1,0,79,29,18,1
213349,7,297,81,216,0,3,19,18,0,239,6,9,3,0,60,196,41,0
213358,7,111,28,83,0,2,13,2,1,42,2,27,22,0,18,75,16,2
213367,7,507,159,348,1,19,47,37,1,348,7,33,14,0,69,333,105,0
213400,7,112,54,58,0,5,44,2,0,40,13,8,0,0,17,39,56,0
213446,7,17,10,7,0,0,8,1,0,8,0,0,0,0,0,4,13,0
213507,7,89,22,67,0,0,2,5,0,78,1,1,2,0,43,34,12,0
213543,7,506,240,266,0,31,19,28,0,307,3,10,108,0,207,252,47,0
213598,7,85,26,59,2,0,72,3,0,1,1,6,0,0,5,44,36,0
213631,7,37,17,20,0,0,3,1,0,33,0,0,0,0,2,12,23,0
213826,7,313,58,255,0,10,15,23,0,232,5,24,4,0,128,151,33,1
213987,7,222,80,142,1,5,8,3,0,183,0,7,15,0,72,123,27,0
213996,7,208,59,149,0,8,8,7,0,174,3,4,4,0,30,137,41,0
214041,7,318,84,234,0,3,13,17,0,281,1,0,3,0,67,201,50,0
214069,7,176,29,147,0,5,2,0,0,153,4,12,0,0,81,76,19,0
214148,7,11,0,11,0,0,2,0,0,8,0,1,0,0,1,9,1,0
214157,7,207,64,143,0,2,4,13,0,143,0,41,4,0,29,138,40,0
214166,7,15,9,6,1,0,2,0,0,12,0,0,0,0,10,4,1,0
214175,7,5,0,5,0,0,0,0,0,4,0,1,0,0,0,1,4,0
214272,7,113,31,82,0,3,23,4,0,75,1,6,1,0,16,71,26,0
214564,7,158,21,137,0,16,6,3,0,128,3,0,2,0,43,103,12,0
214591,7,67,44,23,0,0,2,1,0,62,0,1,1,0,11,51,5,0
214607,7,110,60,50,0,14,4,5,0,74,0,0,13,0,12,83,15,0
214713,7,214,101,113,0,17,8,10,0,137,7,2,33,0,47,149,18,0
214777,7,1602,807,795,2,80,56,85,0,755,70,17,537,0,775,785,42,0
214829,7,3,0,3,0,0,0,0,0,3,0,0,0,0,0,1,2,0
214883,7,43,9,34,0,1,28,3,0,6,0,3,2,0,1,21,21,0
214971,7,30,7,23,0,4,6,1,0,16,0,3,0,0,3,15,12,0
215062,7,4385,1892,2493,5,662,247,252,0,1594,105,84,1436,0,1161,2902,322,0
215105,7,94,27,67,0,1,13,3,0,52,1,17,7,0,14,75,5,0
215114,7,113,36,77,0,9,12,4,0,72,7,2,7,0,20,55,38,0
215123,7,322,61,261,0,31,48,10,0,191,27,15,0,0,87,206,29,0
215293,7,1792,641,1151,3,118,103,97,0,1074,44,77,276,0,698,987,107,0
215424,7,30,9,21,0,1,5,0,0,23,0,0,1,0,1,19,10,0
215442,7,278,98,180,0,0,27,12,1,214,8,5,11,0,13,209,55,1
215619,7,6,3,3,0,0,0,0,0,6,0,0,0,0,0,5,1,0
215655,7,213,119,94,0,4,12,2,0,170,4,9,12,0,72,117,24,0
215691,7,84,25,59,0,1,29,2,0,44,3,5,0,0,5,53,26,0
215743,7,241,67,174,0,7,15,24,1,165,8,20,1,0,113,104,24,0
215770,7,1066,356,710,2,38,133,54,2,648,16,123,50,0,189,713,163,1
215798,7,55,27,28,0,0,2,5,0,45,1,2,0,0,26,26,3,0
215813,7,11,11,0,0,1,0,0,0,7,1,0,2,0,0,8,3,0
215929,7,462,167,295,0,23,36,32,2,318,9,13,29,0,170,222,70,0
215947,7,166,46,120,1,1,6,6,0,139,3,4,6,0,66,67,23,10
216010,7,313,107,206,0,4,14,15,0,254,10,5,11,0,96,171,46,0
216038,7,488,130,358,1,8,12,11,0,416,15,22,3,0,143,296,49,0
216047,7,47,41,6,0,5,2,5,0,29,0,0,6,0,0,32,15,0
216278,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
216339,7,1779,656,1123,2,130,207,118,2,937,41,127,215,0,480,1074,225,0
216348,7,5,5,0,0,0,1,0,0,3,0,0,1,0,0,3,2,0
216357,7,25,9,16,0,0,2,0,0,18,1,4,0,0,17,7,1,0
216366,7,957,200,757,0,79,82,84,0,550,54,59,49,0,105,737,115,0
216463,7,22,15,7,0,0,1,0,0,21,0,0,0,0,0,14,8,0
216542,7,22,11,11,0,1,1,0,0,18,1,1,0,0,10,7,5,0
216597,7,1249,620,629,1,62,57,65,0,925,29,37,73,0,236,816,197,0
216694,7,120,49,71,1,4,3,1,0,108,0,2,1,0,23,71,26,0
216764,7,1125,358,767,4,38,162,58,0,790,27,20,26,0,237,737,151,0
216807,7,41,12,29,0,0,1,1,0,19,0,20,0,0,12,22,6,1
216816,7,141,81,60,0,27,3,6,1,75,4,8,17,0,4,75,43,19
216852,7,652,133,519,3,20,136,41,0,334,16,87,15,0,66,451,135,0
216931,7,623,170,453,1,9,35,18,0,537,7,15,1,0,35,427,161,0
217013,7,154,33,121,0,1,3,1,0,141,2,6,0,0,4,107,43,0
217059,7,101,35,66,0,0,4,2,0,91,2,1,1,0,24,57,20,0
217156,7,873,424,449,2,95,61,62,1,244,33,53,322,0,380,438,55,0
217165,7,277,137,140,1,11,5,14,0,220,8,9,9,0,118,133,26,0
217235,7,199,70,129,0,5,12,24,0,100,9,15,34,0,52,126,21,0
217305,7,77,26,51,0,3,4,4,0,43,4,15,4,0,1,55,21,0
217402,7,224,98,126,0,1,8,18,0,175,3,13,6,0,108,98,18,0
217420,7,239,46,193,0,4,20,42,0,145,4,24,0,0,132,71,36,0
217484,7,677,260,417,0,15,17,28,0,385,7,170,55,0,219,377,81,0
217493,7,220,65,155,0,15,10,14,0,70,13,8,90,0,49,168,3,0
217518,7,168,66,102,0,0,5,12,0,134,4,12,1,0,116,40,12,0
217536,7,204,81,123,0,3,3,16,0,156,5,18,3,0,89,73,42,0
217606,7,9,5,4,0,0,0,0,0,8,0,1,0,0,0,6,3,0
217624,7,14,2,12,0,1,13,0,0,0,0,0,0,0,0,0,14,0
217633,7,289,101,188,1,2,36,5,0,163,0,81,1,0,41,173,75,0
217688,7,245,93,152,0,1,13,0,0,28,3,199,1,0,38,162,45,0
217721,7,7,3,4,0,0,5,1,0,1,0,0,0,0,3,4,0,0
217749,7,81,35,46,1,1,1,5,0,51,2,9,11,0,25,32,24,0
217776,7,70,18,52,0,1,16,0,0,49,2,2,0,0,4,36,30,0
217819,7,230,94,136,0,2,12,13,1,183,4,8,7,0,93,118,19,0
217864,7,322,153,169,1,5,30,12,0,250,14,8,2,0,33,220,69,0
217873,7,43,14,29,0,0,39,0,0,0,0,0,4,0,18,22,3,0
217882,7,1672,760,912,2,38,95,69,1,1184,36,28,219,0,602,891,179,0
217907,7,63,23,40,0,1,14,0,0,43,5,0,0,0,17,30,16,0
217925,7,328,125,203,1,65,39,7,0,100,1,30,85,0,28,193,107,0
217934,7,237,36,201,1,1,70,8,0,143,3,7,4,0,26,139,72,0
217961,7,108,20,88,0,0,14,6,0,82,2,3,1,0,17,68,23,0
217998,7,23,17,6,0,1,4,2,0,13,0,3,0,0,0,10,10,3
218061,7,134,20,114,3,2,32,1,0,88,3,4,1,0,27,66,41,0
218070,7,64,15,49,0,2,4,1,0,51,4,0,2,0,44,15,5,0
218229,7,54,17,37,0,0,9,1,0,41,2,1,0,0,13,29,12,0
218238,7,83,33,50,0,3,41,3,0,29,1,0,6,0,12,32,39,0
218335,7,324,93,231,1,22,27,19,1,231,5,16,2,0,73,222,29,0
218441,7,96,43,53,0,0,9,1,0,62,3,20,1,0,29,56,11,0
218539,7,32,10,22,1,2,2,2,0,25,0,0,0,0,1,25,1,5
218645,7,261,133,128,0,12,67,10,0,159,8,2,3,0,25,155,81,0
218654,7,5,5,0,0,0,0,0,0,5,0,0,0,0,1,3,1,0
218663,7,1735,561,1174,4,43,177,59,2,1194,42,20,194,0,492,967,276,0
218724,7,289,103,186,2,3,32,16,0,216,7,4,9,0,114,140,35,0
218733,7,70,14,56,0,0,59,0,0,8,0,1,2,0,16,43,11,0
218742,7,242,36,206,1,3,22,7,0,201,3,2,3,0,7,147,88,0
218964,7,336,56,280,1,1,116,16,1,183,14,0,4,0,93,179,64,0
219000,7,249,64,185,3,4,4,15,0,218,1,1,3,0,38,147,64,0
219046,7,68,27,41,0,0,0,0,0,56,0,10,2,0,5,48,15,0
219082,7,97,67,30,1,5,3,5,0,71,2,2,8,0,22,48,27,0
219091,7,37,21,16,2,0,0,2,0,30,2,1,0,0,13,15,9,0
219198,7,23,10,13,1,1,0,1,0,19,1,0,0,0,4,16,3,0
219204,7,79,37,42,1,6,23,4,0,30,3,12,0,0,1,39,39,0
219240,7,91,64,27,0,4,7,2,4,72,1,0,1,0,0,39,52,0
219259,7,64,30,34,0,1,4,0,0,54,2,0,3,0,16,38,10,0
219277,7,8,3,5,8,0,0,0,0,0,0,0,0,0,0,1,7,0
219295,7,11,1,10,0,0,0,0,0,11,0,0,0,0,0,8,3,0
219347,7,117,89,28,2,2,0,2,0,96,1,0,14,0,60,52,5,0
219356,7,340,127,213,1,5,5,7,0,244,10,5,63,0,112,197,31,0
219374,7,17,4,13,9,0,0,0,0,8,0,0,0,0,0,7,10,0
219383,7,143,55,88,1,0,5,6,0,121,5,3,2,0,25,78,39,1
219471,7,493,175,318,4,11,8,19,0,401,12,3,35,0,133,269,91,0
219602,7,403,124,279,1,5,77,14,0,266,21,9,10,0,64,252,87,0
219709,7,319,111,208,1,8,22,10,1,261,5,5,6,0,105,189,25,0
219718,7,162,57,105,3,5,44,3,0,98,6,2,1,0,3,106,52,1
219790,7,110,37,73,3,4,5,5,0,85,2,6,0,0,36,50,24,0
219806,7,305,102,203,2,1,16,3,0,261,3,5,14,0,29,197,79,0
219833,7,234,113,121,0,11,45,14,0,92,4,10,58,0,45,171,18,0
219842,7,64,40,24,0,5,17,6,0,31,1,3,1,0,0,19,45,0
219949,7,141,59,82,0,2,27,2,0,81,0,13,16,0,40,60,41,0
219976,7,559,179,380,2,17,62,12,0,438,9,6,13,0,152,333,74,0
220075,7,681,185,496,0,15,46,18,0,528,19,20,35,0,209,372,100,0
220181,7,8,3,5,0,0,8,0,0,0,0,0,0,0,5,3,0,0
220206,7,4,2,2,0,0,0,0,0,4,0,0,0,0,1,2,1,0
220215,7,109,56,53,0,0,22,0,0,73,0,10,4,0,29,59,21,0
