UNITID,F2A01,F2A19,F2A20,F2A02,F2A03,F2A03A,F2A04,F2A05,F2A05A,F2A05B,F2A06,F2A11,F2A12,F2A13,F2A15,F2A16,F2A17,F2A18,F2B01,F2B02,F2B03,F2B04,F2B05,F2B06,F2B07,F2C01,F2C02,F2C03,F2C04,F2C05,F2C06,F2C07,F2C08,F2C09,F2C10,F2C12,F2C121,F2C122,F2C13,F2C131,F2C132,F2C14,F2C141,F2C142,F2C15,F2C151,F2C152,F2C16,F2C161,F2C162,F2C17,F2C171,F2C172,F2D01,F2D012,F2D013,F2D014,F2D02,F2D022,F2D023,F2D024,F2D03,F2D032,F2D033,F2D034,F2D04,F2D042,F2D043,F2D044,F2D05,F2D052,F2D053,F2D054,F2D06,F2D062,F2D063,F2D064,F2D07,F2D072,F2D073,F2D074,F2D08,F2D082,F2D083,F2D084,F2D08A,F2D082A,F2D083A,F2D084A,F2D08B,F2D082B,F2D083B,F2D084B,F2D09,F2D092,F2D093,F2D094,F2D10,F2D102,F2D103,F2D104,F2D11,F2D112,F2D12,F2D122,F2D13,F2D132,F2D14,F2D142,F2D143,F2D144,F2D15,F2D152,F2D153,F2D154,F2D16,F2D162,F2D163,F2D164,F2D17,F2D172,F2D173,F2D174,F2D18,F2D182,F2D183,F2D184,F2E011,F2E012,F2E021,F2E022,F2E031,F2E032,F2E041,F2E042,F2E051,F2E052,F2E061,F2E062,F2E071,F2E072,F2E081,F2E091,F2E092,F2E101,F2E102,F2E121,F2E122,F2E131,F2E132,F2E133,F2E134,F2E135,F2E136,F2E137,F2FHA,F2H01,F2H02,F2H03,F2H03A,F2H03B,F2H03C,F2H03D,F2I01,F2I02,F2I03,F2I04,F2I05,F2I06,F2I07
155520,15724738,32127560,0,70759893,17738869,13465272,18434098,34586926,13072806,21514120,53021024,5692862,43829067,17968487,3655626,0,71146042,39018482,38749658,32207980,0,6541678,46479346,0,53021024,2041064,1146475,515986,0,168986,14172570,18045081,14341556,0,14341556,2041064,2041064,0,1146475,1146475,0,515986,515986,0,0,0,0,10638031,10638031,0,0,0,0,22673405,22673405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3247809,3247809,0,0,17557,17557,0,0,0,0,0,0,5097483,709666,4019218,368599,4783381,395564,4019218,368599,314102,314102,0,0,0,0,0,0,2957289,118135,2769053,70101,0,0,4421393,4421393,0,0,0,0,0,0,334722,334722,0,0,38749658,31522687,6788271,438700,0,1506175,-1508643,2468,38749658,33028862,5279628,441168,10435933,7411670,13484,3365,129490,103943,1893335,1304535,5777229,2117125,8476878,2320065,5481631,2082583,0,0,0,0,0,0,0,32207980,15343286,3234456,3725054,1595190,848189,7461805,1,13704363,16299264,2594901,417821,2733549,-556469,0,820882,31522687,6541678,46479346,18434098,13465272,32207980
155627,21577864,106380199,0,153555194,124658547,91924139,13204203,15692444,15692444,0,28896647,7864658,113461284,27777670,1435716,0,150539328,44159129,67168362,61894242,0,5274120,23622527,0,28896647,5223715,967570,379052,0,17800,25131959,31720096,25149759,0,25149759,5223715,5223715,0,967570,967570,0,379052,379052,0,0,0,0,17800,17800,0,18561622,18561622,0,43994679,43994679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595974,3595974,0,0,0,0,0,0,0,0,0,0,3401734,2782192,0,619542,3401734,2782192,0,619542,0,0,0,0,0,0,0,0,1901099,84088,0,1817011,0,0,11793030,11793030,0,0,0,0,0,0,2481846,2238425,0,243421,67168362,64488388,0,2679974,0,466620,0,-466620,67168362,64955008,0,2213354,8631761,6088195,0,0,0,0,6679682,1922775,16856188,8488224,19630265,5323696,10096346,317623,0,0,0,0,0,0,0,61894242,22140513,5523555,1547065,4657807,4482212,23543090,1,17712419,19296518,1584099,550699,1833866,-800466,0,3060766,64488388,5274120,23622527,1236029,91924139,61894242
155812,26950243,24330845,0,67173282,8723011,3485000,31823575,26626696,16674939,9951757,58450271,863353,47374902,13827972,858437,0,62924664,38593819,35882005,24882963,-5313,10993729,47456542,0,58450271,1439562,675483,722793,0,605813,10681112,14124763,11286925,0,11286925,1439562,1439562,0,675483,675483,0,722793,722793,0,0,0,0,605813,605813,0,7843274,7843274,0,18357313,18357313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623952,1623952,0,0,0,0,0,0,0,0,0,0,6975966,5787765,992434,195767,6975966,5787765,992434,195767,0,0,0,0,0,0,0,0,5484161,585045,3931350,967766,0,0,2310478,2310478,0,0,0,0,0,0,1130135,1130135,0,0,35882005,29794688,4923784,1163533,0,1545228,-1545228,0,35882005,31339916,3378556,1163533,9812217,6171331,0,0,0,0,835269,271485,6392495,2514821,4456817,2213597,1931435,79272,0,0,0,0,0,1454730,558241,24882963,11808747,2705550,2627020,1815938,156165,5769543,1,16638542,20290406,3651864,241553,4175311,-765000,0,6384240,31272516,10993729,47456542,21060029,3485000,24882963
155900,14769983,13054671,0,37171313,11332567,6773988,-5045362,30884108,27389656,3494452,25838746,267803,44703901,8413794,758661,0,54144159,41089488,31103641,26367489,0,4736152,21102594,0,25838746,2450297,385176,418650,0,1233590,13049114,17536827,14282704,0,14282704,2450297,2450297,0,130464,130464,0,418650,418650,0,0,0,0,0,0,0,11283293,11283293,0,13828288,13828288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448962,1448962,0,0,418650,418650,0,0,0,0,0,0,3615863,952268,1846765,816830,3615863,952268,1846765,816830,0,0,0,0,0,0,0,0,3277038,514317,2485918,276803,0,0,4020685,4020685,0,0,684462,684462,0,0,3809693,3809693,0,0,31103641,25677325,4332683,1093633,0,2180880,-2180880,0,31103641,27858205,2151803,1093633,7953955,5367874,0,0,0,0,2018339,668169,768017,470261,5886247,3050661,4640440,1319117,2025293,0,0,0,0,3075198,21525,26367489,10897607,2364901,3075198,1273047,216756,8539980,1,25870997,27433651,1562654,804757,2496308,1738411,-3476822,1490716,27858205,4736152,21102594,11651044,6773988,26367489
155937,19097717,16381767,0,48239641,10863217,5800184,8194883,29181541,29181541,0,37376424,495581,25032079,7664034,0,324468,33516162,17134395,13538426,13778885,3825120,3584661,33791763,0,37376424,1270598,130564,413816,0,148680,6447279,8410937,6447279,0,6447279,1270598,1270598,0,130564,130564,0,413816,413816,0,0,0,0,148680,148680,0,4483621,4483621,0,5529264,5529264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938254,1938254,0,0,0,0,0,0,0,0,0,0,1246729,1046428,0,200301,0,0,0,0,1246729,1046428,0,200301,0,0,0,0,1090028,141728,0,948300,0,0,3446622,3446622,0,0,287529,287529,0,0,0,1531651,0,-1531651,13538426,13921476,0,-383050,0,0,0,0,13538426,13921476,0,-383050,3389293,2508986,0,0,0,0,977353,120571,3338857,1855653,2643698,1215145,3429684,195296,0,0,0,0,0,0,0,13778885,5895651,962959,5771526,856275,292474,0,1,13477584,15320526,1842942,339000,1013747,490195,0,2862462,13921476,3584661,33791763,37376424,5800184,13778885
155973,15390094,31834850,0,49838747,9793982,6312361,26662798,13381967,9944531,3437436,40044765,4311299,39509857,6507693,66179,0,50395028,18560178,20832381,17677302,0,3155079,36889686,0,40044765,1008312,107296,359375,0,163608,9638872,11277463,9802480,0,9802480,0,0,0,0,0,0,359375,359375,0,0,0,0,9443105,9443105,0,0,0,0,9617537,9617537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116004,10714,2105290,0,0,0,0,0,0,0,0,0,4251892,1433063,1289042,1529787,4251892,1433063,1289042,1529787,0,0,0,0,0,0,0,0,2758171,781290,909365,1067516,290887,290887,252090,252090,0,0,0,0,0,0,1545800,1545800,0,0,20832381,13931381,4303697,2597303,0,-3443804,3443804,0,20832381,10487577,7747501,2597303,3804048,2101106,0,0,0,0,757822,409306,4759658,2047430,4184274,1023180,2732749,82931,0,0,0,0,0,1438751,0,17677302,5663953,1258341,852856,1287721,266771,8347660,1,11269303,14990248,3720945,1529707,2567920,-376682,0,-288725,17388577,3155079,36889686,6697528,6424017,17677302
156189,67687041,50160865,0,131435414,3456918,0,99457541,28520955,27598734,922221,127978496,1356095,66404861,14227182,972595,0,82960733,32799868,34190188,15793774,-328337,18068077,109910489,-70,127978496,1630988,2905976,2035332,0,2084308,1797271,10453875,3101558,1630988,4732546,1630988,0,1630988,0,0,0,0,0,0,0,0,0,3101558,3101558,0,0,0,0,4358651,4358651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219973,1219973,0,0,0,0,0,0,0,0,0,0,11417834,7687243,2648356,1082235,11417834,7687243,2648356,1082235,0,0,0,0,0,0,0,0,12656947,12052765,362080,242102,0,0,3432617,3432617,0,0,337062,337062,0,0,767104,767104,0,0,34190188,29855415,3010436,1324337,0,0,0,0,34190188,29855415,3010436,1324337,3185148,1520655,0,0,0,0,2932902,301952,2099204,709363,3706465,1218571,2560358,129087,241739,0,0,1067958,531184,0,0,15793774,4410812,1584010,1451118,2079194,0,6268640,1,47589491,59864522,12275031,1182544,2299265,866506,7926716,16725075,32518849,18068077,109910489,127978496,0,15793774
156213,76699368,61240794,0,170047358,15044676,5583128,62901282,92101400,45527648,46573752,155002682,11359570,88597445,28272286,8074961,0,136304262,75063468,66763560,37392410,0,29371150,125631532,0,155002682,2185767,816584,2776996,0,1818986,15187938,22786271,17129537,0,17129537,0,0,0,122613,122613,0,0,0,0,0,0,0,1818986,1818986,0,15187938,15187938,0,20058475,20058475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990747,1990747,0,0,0,0,0,0,0,0,0,0,17175790,1870370,11726928,3578492,17175790,1870370,11726928,3578492,0,0,0,0,0,0,0,0,16043980,4308591,11204588,530801,0,0,6633537,6633537,0,0,0,0,0,0,4861031,4861031,0,0,66763560,39722751,22931516,4109293,0,4069785,-4069785,0,66763560,43792536,18861731,4109293,15274785,9060767,0,0,248215,101379,2030247,911862,6704105,2960543,6557111,3677040,5990862,846759,587085,0,0,0,0,0,0,37392410,17558350,5331530,2284058,3639644,289547,8289281,1,53089226,69641629,16552403,3567992,15231799,-2258966,11578,6400126,37028365,29371150,125631532,51650907,5583128,37392410
156222,205169931,82168743,0,333796449,10012006,4336872,93845334,229939109,119487019,110452090,323784443,7624847,94649044,36851720,0,0,139125611,56956868,82070044,27854730,0,54215314,269569129,0,323784443,0,0,0,0,8552153,696115,9248268,9066328,181940,9248268,0,0,0,0,0,0,0,0,0,0,0,0,9248268,9066328,181940,0,0,0,9036855,9036855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226692,0,226692,0,0,0,0,0,0,0,0,0,22099527,3035212,14445119,4619196,11694492,3035212,4040084,4619196,10405035,0,10405035,0,0,0,0,0,45713888,63384,44880721,769783,2776387,2776387,1675832,1675832,0,0,0,0,0,0,540863,0,540863,0,82070044,16587670,60093395,5388979,0,15114141,-15114141,0,82070044,31701811,44979254,5388979,11499506,6875574,0,0,25751,19666,3144503,1462500,3030370,1894204,5855009,2704421,4299591,955921,0,0,0,0,0,0,0,27854730,13912286,3514483,2336050,2726217,146056,5219638,1,149854352,190772803,40918451,4619196,44962922,-8663667,0,3847081,31701811,54215314,269569129,126452906,4336872,27854730
156286,89985393,114414495,0,234131453,85488651,72587398,87010580,61632222,39109430,22522792,148642802,5204537,135950536,56622420,377396,0,198154889,83740394,91672665,79448264,0,12224401,136418401,0,148642802,2838343,2443246,6575098,0,2342988,61697221,75896896,63922287,117922,64040209,0,0,0,0,0,0,0,0,0,0,0,0,2342988,2316638,26350,61697221,61605649,91572,56430637,56430637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8536873,5741846,2795027,0,0,0,0,0,0,0,0,0,3574048,1590825,1211006,772217,3574048,1590825,1211006,772217,0,0,0,0,0,0,0,0,17037026,7988940,8586529,461557,0,0,4600983,4600983,0,0,0,0,0,0,1493098,1335462,157636,0,91672665,77688693,12750198,1233774,0,9394424,-9394424,0,91672665,87083117,3355774,1233774,31942221,20419912,0,0,44096,7750,6025958,3142626,20001598,7002504,13217368,6240491,6275262,354316,1941761,0,0,0,0,0,0,79448264,37167599,9442581,7082304,5128085,3143070,17484625,1,65588104,80147900,14559796,1277828,1402241,-3212100,15091827,7634853,87083117,12224401,136418401,65884880,72587398,79448264
156295,1645074800,255215023,0,2075071963,136256122,91135132,1005075009,933740832,339897372,593843460,1938815841,3666746,346475076,30209065,23504778,0,403855665,148640642,479368121,135860712,4189664,347697073,1591118768,0,1938815841,6417019,4290884,3722479,0,62609096,0,77039478,62917125,3982855,66899980,0,0,0,4290884,3228972,1061912,0,0,0,0,0,0,59976423,57055480,2920943,2632673,2632673,0,1980700,1980700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49658037,49658037,0,0,0,0,0,0,0,0,0,0,46554504,21166135,18482059,6906310,28284462,21166135,212017,6906310,18270042,0,18270042,0,0,0,0,0,368475554,196129532,165477621,6868401,2184959,2184959,1357619,1357619,0,0,3317683,3317683,0,0,5839065,5839065,0,0,479368121,281633730,183959680,13774711,0,21117079,-21117079,0,479368121,302750809,162842601,13774711,29312222,16504031,0,0,46733428,13339239,11161168,5601770,11734583,5441240,21380124,10893823,10662533,1054342,0,0,0,4876654,420754,0,0,135860712,53255199,13955037,10031874,11815075,1862547,44940980,1,1222167100,1575414600,353247500,50920104,362381842,-59494158,-560288,166892651,139757432,347697073,1591118768,1428850190,91135132,135860712
156356,17918842,23646186,0,48410621,10653409,9300260,18030553,19726659,11533129,8193530,37757212,4112800,32004032,5925071,0,2198416,44240319,20594133,20145532,14749978,0,5395554,32361658,0,37757212,1802507,338754,1803123,0,270813,8288995,12504192,8288995,0,8288995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8288995,8288995,0,8079445,8079445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375516,3375516,0,0,0,0,0,0,0,0,0,0,1658884,150557,1076102,432225,1658884,150557,1076102,432225,0,0,0,0,58308,58308,0,0,3994132,479364,3508729,6039,0,0,2808852,2808852,0,0,0,0,0,0,170395,161868,8527,0,20145532,15113910,4593358,438264,0,266805,-266805,0,20145532,15380715,4326553,438264,5894410,3420926,0,0,0,0,365203,165770,4111439,1632099,2314978,998043,1416274,63266,609567,0,0,0,0,38107,0,14749978,6280104,1396038,750622,1373282,405315,4544617,1,13465797,17399771,3933974,438264,3937796,-442086,0,640237,15380715,5395554,32361658,11859207,9300260,14749978
156365,31638166,125196914,0,197242279,55803315,35808568,108488368,32950596,15276747,17673849,141438964,18519692,123669622,18668474,2139275,0,162997063,37800149,123626991,99688674,1190207,25128524,116310440,0,141438964,8181333,2038179,8364511,0,922618,23945398,43452039,24868016,0,24868016,0,0,0,0,0,0,0,0,0,0,0,0,922618,922618,0,23945398,23945398,0,92616613,92616613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8203143,8203143,0,0,0,0,0,0,0,0,0,0,3133375,829462,1312612,991301,3133375,829462,1312612,991301,0,0,0,0,0,0,0,0,8701318,3267634,5258693,174991,0,0,8360612,8360612,0,0,0,0,0,0,2611930,2326307,285622,1,123626991,115603771,6856927,1166293,0,2074534,-2074534,0,123626991,117678305,4782393,1166293,44945858,24804744,0,0,0,0,5874285,3196933,28974808,8548565,10577880,3874983,7917967,1076838,0,0,0,0,0,1397876,0,99688674,41502063,6004683,6413167,4469497,1151523,40147741,1,29485694,34846928,5361234,1031168,8845614,-449549,-4065999,17637216,114546845,25128524,116310440,18535753,35808568,99688674
156408,438111166,130199192,1592731,677636297,191746470,153240000,165365839,320523988,135976343,184547645,485889827,21017181,173813547,33304342,10028845,0,238163915,107964723,185274463,71694639,0,113579824,372310003,0,485889827,1320891,180852,2990532,0,9056721,28991545,42540541,37859868,721110,38580978,1320891,1320891,0,180852,180852,0,2990532,2990532,0,0,0,0,34088703,33367593,721110,0,0,0,21492351,21492351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125864,4125864,0,0,0,0,0,0,0,0,0,0,35038520,16995161,16407310,1636049,35038520,16995161,16407310,1636049,0,0,0,0,0,0,0,0,113526666,42504945,62594570,8427151,0,0,10867413,10867413,0,0,0,0,0,0,223649,223649,0,0,185274463,96209383,79001880,10063200,0,12892214,-12892214,0,185274463,109101597,66109666,10063200,23731229,13336407,0,0,0,0,4494961,1457088,13967756,4066907,17245268,5701610,12255425,731605,0,0,0,0,0,0,0,71694639,25293617,8099447,1195345,5390163,4178592,27537475,1,327202228,420214180,93011952,2005211,108618145,-17611404,0,37406958,63843803,113579824,372310003,327382990,153240000,71694639
156417,25000673,4640815,0,31205903,148851,0,6384776,24672276,19823678,4848598,31057052,935954,8419287,2536030,56237,0,11947508,7306693,5817493,3339658,1741070,4218905,26838147,0,31057052,241185,20910,0,0,352047,0,614142,352047,0,352047,0,0,0,0,0,0,0,0,0,0,0,0,352047,352047,0,0,0,0,515665,515665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355502,943284,412218,0,1355502,943284,412218,0,0,0,0,0,0,0,0,0,3518489,576108,2942381,0,57526,57526,370311,370311,0,0,0,0,0,0,0,0,0,0,5817493,2462894,3354599,0,0,0,0,0,5817493,2462894,3354599,0,585946,392444,0,0,0,0,405491,184074,349574,113208,1316035,597494,682612,149081,0,0,0,0,0,0,0,3339658,1436301,380409,408715,266894,0,847339,1,21226218,25000673,3774455,67183,3133913,1137712,-564353,217929,3524431,4218905,26838147,6384776,0,3339658
156541,210100075,135993840,0,486769915,61046864,25258653,320948691,104774360,62665421,42108939,425723051,40243696,120740587,22034084,18387067,0,201405434,65411594,223457254,113739722,0,109717532,316005519,0,425723051,12277567,6152656,11451282,0,1371552,7219067,38472124,6185245,2405374,8590619,0,0,0,0,0,0,0,0,0,0,0,0,1371552,987517,384035,7219067,5197728,2021339,161945156,161945156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14675455,14675455,0,0,0,0,0,0,0,0,0,0,7807320,2704671,4245765,856884,7136917,2040177,4239856,856884,670403,664494,5909,0,0,0,0,0,27433528,10299209,17134319,0,336622,336622,10689496,10689496,0,0,192216,0,192216,0,377461,377461,0,0,223457254,201028070,21572300,856884,0,3330616,-3330616,0,223457254,204358686,18241684,856884,36826715,30933365,0,0,522662,126209,2656231,1651416,30308190,8376720,33711519,5494133,9714405,283990,0,0,0,0,0,0,0,113739722,46865833,7988097,5318659,5820113,755782,46991238,1,81471913,120888737,39416824,22642027,18805565,1932970,-3963738,90618964,195283562,109717532,316005519,251053705,25258653,113739722
156727,61610029,36180812,0,119322825,32740141,15000000,62886549,23696135,9641260,14054875,86582684,6851734,29259196,4198504,795981,0,41105415,4924603,51273203,34833837,0,16439366,70143318,0,86582684,0,643288,0,0,762898,0,1406186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36628401,36628401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643288,643288,0,0,0,0,0,0,0,0,0,0,875322,515541,359781,0,875322,515541,359781,0,0,0,0,0,0,0,0,0,12675707,7424091,5251616,0,0,0,447670,447670,0,0,2815,2815,0,0,0,0,0,0,51273203,45661806,5611397,0,0,4068705,-4068705,0,51273203,49730511,1542692,0,18583762,12498272,0,0,0,0,3253896,1757570,2266926,1562284,9984210,3515139,745043,195286,0,0,0,0,0,0,0,34833837,19528551,5675288,7713949,1905280,10769,0,1,22729789,25258268,2528479,1345568,5251616,-4068705,0,14896674,49730511,16439366,70143318,76941424,15000000,34833837
156745,39028368,37301331,0,89699386,38223587,31784912,-2489807,53965606,16985457,36980149,51475799,7810066,62951437,30012571,469934,0,101244008,63942677,41932930,32482831,-54980,9395119,42080680,0,51475799,1595490,2218816,3348918,0,1565230,30670954,39399408,33657392,0,33657392,1595490,1595490,0,568266,568266,0,3348918,3348918,0,0,0,0,28144718,28144718,0,0,0,0,10537924,10537924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919837,0,2919837,0,0,0,0,0,0,0,0,0,4542454,1775081,2351560,415813,4542454,1775081,2351560,415813,0,0,0,0,0,0,0,0,-325684,184526,-264991,-245219,0,0,10489929,10489929,0,0,0,0,0,0,13768470,10956626,952145,1859699,41932930,33944086,5958551,2030293,0,0,0,0,41932930,33944086,5958551,2030293,8045731,5840452,0,0,0,0,3235163,709803,6723051,3659139,7010801,2384836,7468085,400607,0,0,0,0,0,0,0,32482831,12994837,1890292,2394457,1912401,725155,12565689,1,37088201,44423702,7335501,0,0,0,7335501,1461255,30354994,9395119,42080680,0,31784912,32482831
157030,5115872,2919876,34052,9339223,230465,0,6100072,3008686,3008686,0,9108758,0,5342088,1819723,0,0,7161811,4241935,3066734,2083126,955900,1939508,7169250,0,9108758,237596,24191,0,0,111678,126427,499892,130958,107147,238105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238105,130958,107147,609773,609773,0,0,762416,762416,0,0,0,0,0,0,0,0,0,0,24206,24206,0,0,0,0,0,0,0,0,0,0,711459,711459,0,0,711459,711459,0,0,0,0,0,0,190661,190661,0,0,95675,95675,0,0,0,0,232293,232293,0,0,440251,440251,0,0,0,0,0,0,3066734,3066734,0,0,0,0,0,0,3066734,3066734,0,0,100823,57838,0,0,0,0,39376,5825,16500,4320,524098,65954,152532,23158,214867,0,0,0,0,1034930,0,2083126,157095,100145,1479683,169793,0,176410,1,3652455,5115872,1463417,208744,1005076,249597,0,983608,1257318,1939508,7169250,6100072,0,2083126
157076,37587759,20387055,0,71793326,19690782,14424887,7091542,45011002,42146417,2864585,52102544,100417,35684886,7745185,0,0,43530488,23143433,20962661,18103656,8135579,10994584,41107960,0,52102544,1918166,726783,2414501,0,1350714,10202982,16613146,11553696,0,11553696,0,0,0,0,0,0,0,0,0,0,0,0,1350714,1350714,0,10202982,10202982,0,9820151,9820151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333977,333977,0,0,0,0,0,0,0,0,0,0,2223642,1300445,356465,566732,2223642,1300445,356465,566732,0,0,0,0,0,0,0,0,1913423,170220,1710924,32279,1004063,1004063,4060755,4060755,0,0,0,0,0,0,1606650,1606650,0,0,20962661,18296261,2067389,599011,0,2735005,-2735005,0,20962661,21031266,-667616,599011,3816534,2400015,0,0,68238,38004,1146357,752924,5484360,2166423,4525721,1522220,2841132,29146,221314,0,0,0,0,0,0,18103656,6908732,1947204,946456,1109972,817186,6374106,1,34581109,42146419,7565310,566732,9786212,-2787634,0,2387563,21031266,10994584,41107960,3993959,14424887,18103656
157100,16753409,17463738,0,37408051,7687744,4682545,17463041,12257266,6825733,5431533,29720307,4090404,28219457,4912629,124583,210176,37557249,20093511,15348701,10488299,0,4860402,24859905,0,29720307,1211954,302338,920104,0,413298,5307432,8155126,5720730,0,5720730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5720730,5720730,0,2011434,2011434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514292,1514292,0,0,920104,920104,0,0,0,0,0,0,1724589,1291117,433472,0,1724589,1291117,433472,0,0,0,0,0,0,0,0,0,3847750,633044,3214706,0,0,0,3555458,3555458,0,0,0,0,0,0,1775074,1774144,930,0,15348701,11699593,3649108,0,0,1152629,-1152629,0,15348701,12852222,2496479,0,3274118,1759675,0,0,0,0,436831,214651,1836817,902137,2207119,1141493,1501303,50549,0,0,0,0,0,1232111,216503,10488299,4285008,704397,834092,1151769,213634,3299399,1,6533343,6825733,292390,211842,868357,-787809,0,2363923,15348701,4860402,24859905,22894574,4682545,10488299
157207,52092393,148733,0,52241126,1946091,0,25815136,24479899,23176400,1303499,50295035,0,0,1808672,0,0,1808672,1659939,13286015,3255479,0,10030536,40264499,0,50295035,0,0,0,0,99507,0,99507,99507,0,99507,0,0,0,0,0,0,0,0,0,0,0,0,99507,99507,0,0,0,0,278744,278744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233617,233617,0,0,45454,45454,0,0,0,0,0,0,1566072,1029690,233904,302478,1566072,1029690,233904,302478,0,0,0,0,0,0,0,0,11000308,10916243,67252,16813,0,0,3424,3424,0,0,0,0,0,0,158396,158396,0,0,13286015,12665568,301156,319291,0,-191904,191904,0,13286015,12473664,493060,319291,1656598,851953,0,0,0,0,379473,126232,100005,58832,1119403,535046,0,0,0,0,0,0,0,0,0,3255479,1572063,399856,316660,34314,0,932586,1,40601503,47994078,7392575,674189,10148001,1431250,-4860865,-2826936,12857472,10030536,40264499,23537825,0,3255479
157216,37082658,49862647,0,105712376,27158367,19843646,45996188,32557821,14502009,18055812,78554009,7792806,71539793,16163181,67650,0,95563430,45700783,56154750,39155744,0,16999006,61555003,0,78554009,5606313,6597728,6291126,0,1253725,28040262,47789154,28274413,0,28274413,5606313,5606313,0,6597728,6597728,0,6287126,6287126,0,0,0,0,1253725,1253725,0,8529521,8529521,0,22081518,22081518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10616445,10329764,286681,0,0,0,0,0,0,0,0,0,2640215,1206411,824980,608824,2640215,1206411,824980,608824,0,0,0,0,0,0,0,0,10370421,2603671,7766750,0,0,0,10215760,10215760,0,0,0,0,0,0,230391,154028,76363,0,56154750,46591152,8954774,608824,0,1583339,-1583339,0,56154750,48174491,7371435,608824,12151486,9086285,0,0,0,0,1238694,627958,9432023,4787817,5611902,2180403,5320129,1287087,0,0,0,0,0,5401510,1464382,39155744,19433932,4671236,3028727,2262110,922856,8836883,1,27982018,37179682,9197664,610824,9840565,-1253725,0,9247144,48402888,16999006,61555003,64052000,19843646,39155744
157298,102616979,15662906,0,132665714,21824401,4069482,31791104,79050209,42143633,36906576,110841313,5511177,29954681,6149979,0,0,41615837,25952931,31109192,8848666,0,22260526,88580787,0,110841313,0,70004,0,0,1337735,148947,1556686,1048446,105202,1153648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153648,1048446,105202,28625,28625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417959,1417959,0,0,36283,36283,0,0,0,0,0,0,1991372,1083193,809123,99056,1991372,1083193,809123,99056,0,0,0,0,136897,124478,12419,0,26094788,17092221,7735009,1267558,0,0,391747,391747,0,0,0,0,0,0,1011521,192388,495202,323931,31109192,20366894,9051753,1690545,0,-10062313,10062313,0,31109192,10304581,19114066,1690545,2494563,1497132,337375,31085,52915,34257,1396647,677683,557816,335024,2546810,1324315,1129506,78276,333034,0,0,0,0,0,0,8848666,3977772,1182020,1199396,681276,133620,1674582,1,82681025,103900288,21219263,670114,25637016,5087867,-10175734,16362359,30429207,22260526,88580787,31791104,4069482,8848666
157377,30630736,21913992,0,72211387,24266887,7945610,26304959,21639541,10408142,11231399,47944500,1486823,38154076,6999678,516899,864500,48021976,26107984,30510536,20239357,-273857,9997322,37947178,0,47944500,2803804,234253,3099908,0,77650,8463420,14679035,8541070,0,8541070,0,0,0,0,0,0,0,0,0,0,0,0,77650,77650,0,8463420,8463420,0,14256621,14256621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125860,2125860,0,0,0,0,0,0,0,0,0,0,1553288,1255864,242577,54847,1553288,1255864,242577,54847,0,0,0,0,0,0,0,0,6803437,3452978,3350459,0,0,0,2729228,2729228,0,0,0,0,0,0,3042102,2171068,871034,0,30510536,25991619,4464070,54847,0,273212,-273212,0,30510536,26264831,4190858,54847,6568254,3440121,0,0,0,0,1300963,589758,4652824,2188389,3925352,1991662,2855135,99493,0,0,0,0,0,936829,0,20239357,8309423,1757066,2359426,1775285,568486,5469671,1,28429654,36375546,7945892,856900,7482236,-393544,300,5967782,25991619,9997322,37947178,22844494,7945610,20239357
