UNITID,PSGRTYPE,PGREVCT,PGEXCLU,PGADJCT,PGCMBAC,PGCMOBA,PGCMTOT,SSREVCT,SSEXCLU,SSADJCT,SSCMBAC,SSCMOBA,SSCMTOT,NRREVCT,NREXCLU,NRADJCT,NRCMBAC,NRCMOBA,NRCMTOT,TTREVCT,TTEXCLU,TTADJCT,TTCMBAC,TTCMOBA,TTCMTOT
220206,2,22,0,22,14,0,14,7,0,7,6,0,6,22,0,22,6,3,9,51,0,51,26,3,29
220215,2,98,0,98,55,0,55,69,0,69,44,0,44,157,0,157,127,0,127,324,0,324,226,0,226
220473,2,57,0,57,34,2,36,32,0,32,22,3,25,42,0,42,25,0,25,131,0,131,81,5,86
220516,2,78,0,78,28,0,28,40,0,40,21,0,21,53,0,53,31,0,31,171,0,171,80,0,80
220552,2,40,0,40,13,8,21,8,0,8,2,2,4,12,0,12,5,0,5,60,0,60,20,10,30
220598,2,356,0,356,62,0,62,19,0,19,6,0,6,22,0,22,3,0,3,397,0,397,71,0,71
220604,2,157,1,156,32,0,32,8,0,8,1,0,1,7,0,7,1,0,1,172,1,171,34,0,34
220613,2,279,1,278,146,0,146,230,0,230,145,0,145,375,0,375,264,0,264,884,1,883,555,0,555
220631,2,128,0,128,62,3,65,39,0,39,18,2,20,97,0,97,53,4,57,264,0,264,133,9,142
220701,2,165,0,165,36,0,36,29,0,29,14,0,14,57,0,57,24,2,26,251,0,251,74,2,76
220710,2,152,1,151,63,0,63,65,1,64,36,0,36,106,0,106,72,0,72,323,2,321,171,0,171
220862,2,1403,2,1401,545,0,545,297,1,296,147,0,147,947,0,947,584,0,584,2647,3,2644,1276,0,1276
220978,2,1355,0,1355,644,0,644,325,0,325,174,0,174,1187,0,1187,747,0,747,2867,0,2867,1565,0,1565
221351,2,75,0,75,55,0,55,83,0,83,71,0,71,349,0,349,305,0,305,507,0,507,431,0,431
221519,2,87,0,87,73,0,73,102,0,102,77,0,77,324,0,324,268,0,268,513,0,513,418,0,418
221661,2,130,0,130,63,0,63,72,0,72,50,0,50,180,0,180,122,0,122,382,0,382,235,0,235
221731,2,74,0,74,34,0,34,34,0,34,14,0,14,84,0,84,48,0,48,192,0,192,96,0,96
221740,2,667,0,667,288,0,288,297,1,296,139,0,139,1102,2,1100,653,0,653,2066,3,2063,1080,0,1080
221759,2,1296,0,1296,782,0,782,774,0,774,541,0,541,2770,0,2770,2190,0,2190,4840,0,4840,3513,0,3513
221768,2,443,0,443,197,0,197,126,0,126,61,0,61,364,0,364,233,0,233,933,0,933,491,0,491
221838,2,888,0,888,288,1,289,2,0,2,2,0,2,404,1,403,138,0,138,1294,1,1293,428,1,429
221847,2,591,2,589,305,0,305,230,0,230,118,0,118,767,0,767,531,0,531,1588,2,1586,954,0,954
221892,2,133,0,133,80,1,81,36,0,36,13,0,13,191,0,191,128,2,130,360,0,360,221,3,224
221953,2,190,0,190,53,0,53,85,0,85,29,0,29,49,0,49,28,0,28,324,0,324,110,0,110
221971,2,90,0,90,56,0,56,71,0,71,47,0,47,175,1,174,120,0,120,336,1,335,223,0,223
221999,2,203,3,200,174,0,174,25,0,25,23,0,23,1371,5,1366,1279,0,1279,1599,8,1591,1476,0,1476
222178,2,251,0,251,115,0,115,266,0,266,160,0,160,476,0,476,324,0,324,993,0,993,599,0,599
222831,2,727,2,725,253,0,253,177,0,177,78,0,78,627,1,626,292,0,292,1531,3,1528,623,0,623
222877,2,8,0,8,2,0,2,9,0,9,0,0,0,4,0,4,3,0,3,21,0,21,5,0,5
222938,2,59,0,59,18,0,18,13,0,13,7,0,7,15,0,15,6,0,6,87,0,87,31,0,31
222983,2,123,0,123,91,0,91,54,0,54,35,0,35,168,0,168,126,0,126,345,0,345,252,0,252
223117,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
223232,2,606,0,606,432,0,432,761,0,761,615,0,615,2129,1,2128,1799,0,1799,3496,1,3495,2846,0,2846
223463,2,5,0,5,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,8,0,8,2,0,2
224004,2,124,0,124,32,0,32,130,0,130,68,0,68,16,0,16,5,0,5,270,0,270,105,0,105
224147,2,1012,0,1012,329,0,329,389,0,389,138,0,138,963,0,963,362,0,362,2364,0,2364,829,0,829
224226,2,130,1,129,55,0,55,110,0,110,62,0,62,250,0,250,166,1,167,490,1,489,283,1,284
224244,2,17,0,17,7,0,7,9,0,9,4,0,4,4,0,4,0,0,0,30,0,30,11,0,11
224323,2,89,0,89,55,0,55,89,0,89,65,0,65,193,0,193,147,0,147,371,0,371,267,0,267
224527,2,154,0,154,50,0,50,88,0,88,37,0,37,104,0,104,58,0,58,346,0,346,145,0,145
224545,2,83,1,82,24,0,24,47,0,47,18,0,18,68,0,68,17,0,17,198,1,197,59,0,59
224554,2,541,0,541,229,0,229,101,0,101,46,0,46,369,0,369,157,0,157,1011,0,1011,432,0,432
224776,2,98,0,98,8,1,9,27,0,27,2,0,2,15,0,15,0,0,0,140,0,140,10,1,11
225201,2,35,0,35,20,0,20,6,0,6,3,0,3,37,0,37,24,0,24,78,0,78,47,0,47
225247,2,131,0,131,55,0,55,73,0,73,42,0,42,188,0,188,130,0,130,392,0,392,227,0,227
225399,2,272,0,272,118,0,118,106,0,106,56,0,56,198,0,198,110,0,110,576,0,576,284,0,284
225414,2,87,0,87,40,0,40,20,0,20,11,0,11,120,0,120,71,0,71,227,0,227,122,0,122
225432,2,503,0,503,171,0,171,55,0,55,12,0,12,271,0,271,73,0,73,829,0,829,256,0,256
225502,2,204,0,204,44,0,44,28,0,28,8,0,8,81,4,77,20,0,20,313,4,309,72,0,72
225511,2,1427,0,1427,889,0,889,523,0,523,319,0,319,2313,0,2313,1481,0,1481,4263,0,4263,2689,0,2689
225548,2,152,0,152,36,0,36,81,0,81,30,0,30,94,0,94,39,0,39,327,0,327,105,0,105
225575,2,109,0,109,39,0,39,12,0,12,7,0,7,24,0,24,0,0,0,145,0,145,46,0,46
225627,2,355,0,355,163,0,163,149,0,149,87,0,87,272,0,272,163,0,163,776,0,776,413,0,413
225885,2,49,0,49,3,0,3,0,0,0,0,0,0,220,0,220,40,0,40,269,0,269,43,0,43
226091,2,682,0,682,216,0,216,151,1,150,51,0,51,633,1,632,285,0,285,1466,2,1464,552,0,552
226152,2,784,0,784,379,0,379,60,0,60,29,0,29,252,0,252,134,0,134,1096,0,1096,542,0,542
226231,2,74,0,74,41,0,41,62,0,62,39,0,39,123,0,123,93,1,94,259,0,259,173,1,174
226383,2,91,0,91,33,0,33,77,0,77,42,0,42,152,0,152,81,0,81,320,0,320,156,0,156
226471,2,267,0,267,108,0,108,196,0,196,103,0,103,283,0,283,161,0,161,746,0,746,372,0,372
226587,2,144,0,144,50,0,50,77,0,77,32,0,32,63,0,63,24,0,24,284,0,284,106,0,106
226833,2,340,0,340,127,0,127,110,0,110,38,0,38,284,0,284,136,0,136,734,0,734,301,0,301
227216,2,2005,0,2005,1180,0,1180,777,0,777,460,0,460,1772,0,1772,1043,0,1043,4554,0,4554,2683,0,2683
227331,2,138,0,138,52,0,52,26,0,26,11,0,11,49,0,49,19,0,19,213,0,213,82,0,82
227368,2,2490,1,2489,1287,0,1287,159,0,159,83,0,83,965,1,964,538,0,538,3614,2,3612,1908,0,1908
227429,2,88,0,88,28,0,28,0,0,0,0,0,0,33,0,33,7,0,7,121,0,121,35,0,35
227526,2,1247,2,1245,467,0,467,240,1,239,109,0,109,356,0,356,187,0,187,1843,3,1840,763,0,763
227757,2,138,1,137,129,0,129,130,1,129,121,0,121,710,2,708,662,0,662,978,4,974,912,0,912
227845,2,339,0,339,237,0,237,200,1,199,122,0,122,324,0,324,202,0,202,863,1,862,561,0,561
227863,2,133,0,133,89,0,89,32,0,32,20,0,20,107,0,107,70,0,70,272,0,272,179,0,179
227881,2,1224,0,1224,617,0,617,409,0,409,242,0,242,1034,0,1034,637,0,637,2667,0,2667,1496,0,1496
228042,2,123,0,123,50,0,50,70,0,70,37,0,37,109,1,108,62,1,63,302,1,301,149,1,150
228149,2,280,0,280,168,0,168,232,0,232,116,0,116,74,0,74,44,0,44,586,0,586,328,0,328
228246,2,154,0,154,121,0,121,187,0,187,144,0,144,1180,0,1180,987,0,987,1521,0,1521,1252,0,1252
228325,2,79,0,79,43,0,43,60,0,60,28,1,29,55,0,55,29,0,29,194,0,194,100,1,101
228343,2,89,0,89,54,0,54,70,1,69,48,0,48,222,0,222,170,0,170,381,1,380,272,0,272
228431,2,930,0,930,438,0,438,398,0,398,223,0,223,1014,0,1014,582,0,582,2342,0,2342,1243,0,1243
228459,2,2096,2,2094,1036,0,1036,982,2,980,561,0,561,2495,2,2493,1513,0,1513,5573,6,5567,3110,0,3110
228468,2,85,0,85,33,0,33,0,0,0,0,0,0,37,0,37,28,1,29,122,0,122,61,1,62
228486,2,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1
228501,2,215,0,215,47,0,47,37,0,37,7,0,7,97,0,97,37,0,37,349,0,349,91,0,91
228529,2,797,1,796,325,0,325,344,1,343,156,0,156,902,0,902,454,0,454,2043,2,2041,935,0,935
228705,2,663,0,663,265,0,265,124,0,124,67,0,67,413,1,412,196,0,196,1200,1,1199,528,0,528
228723,2,1839,0,1839,1382,0,1382,1166,0,1166,935,0,935,5950,0,5950,5164,0,5164,8955,0,8955,7481,0,7481
228769,2,1249,1,1248,677,0,677,316,0,316,142,0,142,1328,1,1327,727,0,727,2893,2,2891,1546,0,1546
228778,2,1956,0,1956,1583,0,1583,971,0,971,820,0,820,5643,0,5643,5121,0,5121,8570,0,8570,7524,0,7524
228787,2,762,0,762,528,0,528,369,0,369,253,0,253,2006,0,2006,1402,0,1402,3137,0,3137,2183,0,2183
228796,2,1873,0,1873,858,0,858,234,0,234,99,0,99,897,0,897,464,0,464,3004,0,3004,1421,0,1421
228802,2,259,0,259,100,0,100,100,0,100,43,0,43,456,0,456,216,0,216,815,0,815,359,0,359
228875,2,212,0,212,161,0,161,246,0,246,202,0,202,1429,1,1428,1216,0,1216,1887,1,1886,1579,0,1579
228884,2,219,0,219,40,2,42,44,0,44,0,0,0,1,0,1,0,0,0,264,0,264,40,2,42
228981,2,136,2,134,61,0,61,111,0,111,62,0,62,130,0,130,78,0,78,377,2,375,201,0,201
229018,2,194,1,193,79,0,79,48,0,48,17,0,17,242,0,242,96,0,96,484,1,483,192,0,192
229027,2,1932,1,1931,996,0,996,605,1,604,323,0,323,1769,0,1769,984,0,984,4306,2,4304,2303,0,2303
229063,2,922,0,922,223,0,223,108,0,108,31,0,31,189,0,189,66,0,66,1219,0,1219,320,0,320
229115,2,1140,0,1140,648,0,648,671,1,670,388,0,388,2879,5,2874,1950,0,1950,4690,6,4684,2986,0,2986
229160,2,160,0,160,46,0,46,42,0,42,15,0,15,99,0,99,37,0,37,301,0,301,98,0,98
229179,2,646,0,646,277,0,277,194,1,193,90,0,90,437,0,437,248,0,248,1277,1,1276,615,0,615
229267,2,111,0,111,81,0,81,138,0,138,94,0,94,413,2,411,325,0,325,662,2,660,500,0,500
229780,2,180,0,180,21,0,21,77,0,77,18,0,18,56,0,56,20,0,20,313,0,313,59,0,59
229814,2,495,0,495,195,0,195,295,0,295,139,0,139,514,0,514,253,0,253,1304,0,1304,587,0,587
229887,2,162,0,162,37,0,37,12,0,12,5,0,5,34,0,34,8,0,8,208,0,208,50,0,50
230038,2,765,140,625,453,0,453,207,39,168,120,0,120,4189,786,3403,2727,0,2727,5161,965,4196,3300,0,3300
230047,2,75,20,55,30,5,35,26,4,22,7,4,11,336,80,256,131,44,175,437,104,333,168,53,221
230171,2,507,18,489,110,53,163,146,9,137,33,13,46,574,60,514,138,80,218,1227,87,1140,281,146,427
230366,2,7,0,7,2,0,2,4,0,4,2,0,2,2,0,2,0,0,0,13,0,13,4,0,4
230597,2,5,0,5,3,2,5,3,0,3,2,0,2,31,0,31,9,4,13,39,0,39,14,6,20
230603,2,439,37,402,164,46,210,164,17,147,56,9,65,817,90,727,380,98,478,1420,144,1276,600,153,753
230728,2,790,106,684,317,47,364,347,52,295,122,11,133,2396,262,2134,1196,146,1342,3533,420,3113,1635,204,1839
230737,2,536,66,470,131,23,154,117,20,97,30,3,33,1058,185,873,349,46,395,1711,271,1440,510,72,582
230764,2,736,27,709,382,0,382,321,16,305,180,0,180,2262,100,2162,1488,0,1488,3319,143,3176,2050,0,2050
230782,2,566,20,546,197,36,233,222,6,216,73,11,84,883,42,841,391,82,473,1671,68,1603,661,129,790
230807,2,115,1,114,71,0,71,168,4,164,110,0,110,147,2,145,92,0,92,430,7,423,273,0,273
230816,2,39,0,39,28,0,28,45,0,45,33,0,33,112,1,111,74,0,74,196,1,195,135,0,135
230834,2,166,0,166,81,2,83,153,0,153,85,0,85,144,0,144,84,2,86,463,0,463,250,4,254
230852,2,158,0,158,82,0,82,218,0,218,146,0,146,260,1,259,181,1,182,636,1,635,409,1,410
230889,2,3,0,3,2,0,2,1,0,1,1,0,1,3,0,3,1,0,1,7,0,7,4,0,4
230913,2,212,0,212,69,3,72,107,0,107,49,2,51,120,0,120,44,0,44,439,0,439,162,5,167
230959,2,80,0,80,69,0,69,50,0,50,44,0,44,476,2,474,452,0,452,606,2,604,565,0,565
230995,2,241,0,241,119,0,119,280,0,280,178,0,178,276,1,275,189,0,189,797,1,796,486,0,486
231059,2,72,0,72,53,0,53,131,0,131,95,0,95,255,0,255,193,0,193,458,0,458,341,0,341
231095,2,15,0,15,3,0,3,4,0,4,0,0,0,8,0,8,5,0,5,27,0,27,8,0,8
231165,2,31,0,31,10,3,13,25,0,25,8,5,13,20,0,20,7,6,13,76,0,76,25,14,39
231174,2,384,0,384,278,0,278,684,0,684,515,0,515,1416,1,1415,1088,0,1088,2484,1,2483,1881,0,1881
231420,2,126,0,126,49,0,49,49,0,49,26,0,26,62,0,62,34,0,34,237,0,237,109,0,109
231554,2,102,0,102,22,0,22,36,1,35,13,0,13,41,0,41,21,0,21,179,1,178,56,0,56
231581,2,204,0,204,104,0,104,181,0,181,113,0,113,215,0,215,130,0,130,600,0,600,347,0,347
231624,2,160,0,160,135,0,135,206,0,206,191,0,191,1138,1,1137,1041,0,1041,1504,1,1503,1367,0,1367
231651,2,109,0,109,46,0,46,52,0,52,33,0,33,105,0,105,66,0,66,266,0,266,145,0,145
231712,2,153,0,153,107,0,107,283,1,282,213,0,213,792,2,790,612,0,612,1228,3,1225,932,0,932
231785,2,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,0,4,0,1,1
232025,2,128,0,128,65,0,65,101,0,101,62,0,62,55,0,55,37,0,37,284,0,284,164,0,164
232043,2,67,0,67,33,0,33,68,0,68,47,0,47,87,0,87,59,0,59,222,0,222,139,0,139
232089,2,287,0,287,68,0,68,106,0,106,35,0,35,58,0,58,24,0,24,451,0,451,127,0,127
232186,2,874,1,873,590,0,590,700,3,697,496,0,496,1601,2,1599,1151,0,1151,3175,6,3169,2237,0,2237
232256,2,43,0,43,27,0,27,79,0,79,58,0,58,161,0,161,128,0,128,283,0,283,213,0,213
232265,2,304,0,304,250,0,250,275,0,275,159,0,159,690,0,690,169,5,174,1269,0,1269,578,5,583
232308,2,91,0,91,48,3,51,48,0,48,29,1,30,85,0,85,62,4,66,224,0,224,139,8,147
232423,2,626,0,626,162,0,162,926,0,926,727,0,727,2949,3,2946,2761,0,2761,4501,3,4498,3650,0,3650
232557,2,872,0,872,453,3,456,801,0,801,556,2,558,1528,0,1528,1144,2,1146,3201,0,3201,2153,7,2160
232566,2,234,1,233,127,0,127,260,0,260,181,0,181,406,2,404,289,0,289,900,3,897,597,0,597
232609,2,151,0,151,74,0,74,164,0,164,96,0,96,206,0,206,142,0,142,521,0,521,312,0,312
232672,2,143,0,143,62,0,62,40,0,40,21,0,21,43,0,43,19,0,19,226,0,226,102,0,102
232681,2,158,0,158,101,0,101,201,0,201,134,0,134,576,0,576,408,0,408,935,0,935,643,0,643
232706,2,151,0,151,90,0,90,81,0,81,49,0,49,207,0,207,127,0,127,439,0,439,266,0,266
232937,2,730,0,730,262,0,262,160,0,160,73,0,73,114,0,114,62,3,65,1004,0,1004,397,3,400
232982,2,1168,27,1141,469,0,469,559,9,550,275,0,275,1000,26,974,542,0,542,2727,62,2665,1286,0,1286
233277,2,664,1,663,335,0,335,324,1,323,181,0,181,759,1,758,425,0,425,1747,3,1744,941,0,941
233295,2,82,0,82,58,0,58,96,0,96,72,0,72,218,0,218,163,0,163,396,0,396,293,0,293
233301,2,66,0,66,30,0,30,71,0,71,30,0,30,50,0,50,33,0,33,187,0,187,93,0,93
233374,2,117,0,117,97,0,97,148,0,148,131,0,131,550,0,550,489,0,489,815,0,815,717,0,717
233426,2,127,0,127,82,0,82,151,2,149,108,0,108,230,0,230,171,0,171,508,2,506,361,0,361
233541,2,119,1,118,65,0,65,236,3,233,158,1,159,103,0,103,57,3,60,458,4,454,280,4,284
233602,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,4,1,5,15,0,15,4,1,5
233611,2,81,13,68,31,0,31,100,18,82,38,0,38,78,24,54,25,0,25,259,55,204,94,0,94
233684,2,11,0,11,3,0,3,9,0,9,2,0,2,12,0,12,3,1,4,32,0,32,8,1,9
233718,2,53,0,53,29,0,29,30,0,30,21,0,21,51,0,51,32,0,32,134,0,134,82,0,82
233897,2,182,0,182,65,0,65,46,0,46,17,0,17,108,0,108,69,0,69,336,0,336,151,0,151
233921,2,819,1,818,676,0,676,1056,0,1056,884,0,884,3989,0,3989,3517,0,3517,5864,1,5863,5077,0,5077
234030,2,1249,0,1249,756,0,756,990,0,990,634,0,634,1900,5,1895,1277,0,1277,4139,5,4134,2667,0,2667
234076,2,448,0,448,410,0,410,481,0,481,455,0,455,2753,2,2751,2639,0,2639,3682,2,3680,3504,0,3504
234085,2,61,0,61,46,0,46,127,0,127,93,0,93,266,0,266,210,0,210,454,0,454,349,0,349
234137,2,50,0,50,7,43,50,8,0,8,5,3,8,9,0,9,6,3,9,67,0,67,18,49,67
234155,2,738,0,738,257,0,257,157,0,157,61,0,61,142,0,142,75,0,75,1037,0,1037,393,0,393
234164,2,291,0,291,110,0,110,53,0,53,23,0,23,24,0,24,11,0,11,368,0,368,144,0,144
234173,2,162,2,160,54,0,54,96,0,96,46,0,46,110,0,110,61,0,61,368,2,366,161,0,161
234207,2,40,0,40,34,0,34,68,0,68,66,0,66,357,1,356,340,0,340,465,1,464,440,0,440
234827,2,584,2,582,276,0,276,572,0,572,306,0,306,485,1,484,274,0,274,1641,3,1638,856,0,856
235024,2,63,0,63,30,0,30,53,0,53,30,0,30,56,0,56,31,0,31,172,0,172,91,0,91
235097,2,683,0,683,320,0,320,264,0,264,125,0,125,724,0,724,383,0,383,1671,0,1671,828,0,828
235167,2,194,0,194,75,0,75,82,0,82,33,0,33,276,2,274,118,0,118,552,2,550,226,0,226
235316,2,144,0,144,118,0,118,310,0,310,265,0,265,816,2,814,734,0,734,1270,2,1268,1117,0,1117
235422,2,81,0,81,33,0,33,3,0,3,1,0,1,23,0,23,11,2,13,107,0,107,45,2,47
236133,2,67,0,67,41,0,41,60,0,60,43,0,43,70,0,70,49,0,49,197,0,197,133,0,133
236230,2,206,0,206,127,0,127,181,0,181,132,0,132,290,0,290,227,0,227,677,0,677,486,0,486
236328,2,106,0,106,72,0,72,172,0,172,134,0,134,396,0,396,307,0,307,674,0,674,513,0,513
236452,2,93,1,92,56,0,56,51,0,51,29,0,29,93,0,93,57,0,57,237,1,236,142,0,142
236577,2,177,0,177,89,0,89,340,0,340,209,0,209,168,0,168,150,0,150,685,0,685,448,0,448
236595,2,158,0,158,109,0,109,291,0,291,222,0,222,529,0,529,396,0,396,978,0,978,727,0,727
236896,2,110,0,110,57,0,57,99,0,99,58,0,58,158,0,158,114,2,116,367,0,367,229,2,231
236939,2,1223,0,1223,648,0,648,740,0,740,461,0,461,2486,0,2486,1650,0,1650,4449,0,4449,2759,0,2759
236948,2,1294,1,1293,1021,0,1021,637,0,637,519,0,519,4482,1,4481,3869,0,3869,6413,2,6411,5409,0,5409
237011,2,637,0,637,350,0,350,435,0,435,276,0,276,1787,0,1787,1242,0,1242,2859,0,2859,1868,0,1868
237057,2,30,0,30,25,0,25,72,0,72,63,0,63,303,0,303,278,0,278,405,0,405,366,0,366
237066,2,153,0,153,110,0,110,181,0,181,123,0,123,258,0,258,215,0,215,592,0,592,448,0,448
237118,2,127,0,127,31,0,31,105,0,105,51,1,52,27,0,27,4,0,4,259,0,259,86,1,87
237136,2,16,0,16,6,3,9,2,0,2,1,0,1,9,0,9,7,0,7,27,0,27,14,3,17
237181,2,84,0,84,20,0,20,38,0,38,26,0,26,42,0,42,23,0,23,164,0,164,69,0,69
237215,2,55,0,55,22,1,23,12,0,12,2,0,2,34,0,34,17,2,19,101,0,101,41,3,44
237312,2,102,0,102,38,0,38,57,0,57,24,1,25,124,0,124,56,1,57,283,0,283,118,2,120
237330,2,240,0,240,84,0,84,39,0,39,6,0,6,190,0,190,99,0,99,469,0,469,189,0,189
237358,2,84,0,84,45,3,48,43,0,43,22,2,24,55,0,55,25,0,25,182,0,182,92,5,97
237367,2,376,0,376,127,9,136,122,0,122,58,2,60,263,0,263,148,9,157,761,0,761,333,20,353
237385,2,164,0,164,51,6,57,32,0,32,9,1,10,56,1,55,22,2,24,252,1,251,82,9,91
237525,2,879,2,877,350,0,350,258,0,258,115,0,115,708,0,708,457,0,457,1845,2,1843,922,0,922
237783,2,78,0,78,10,3,13,21,0,21,4,2,6,59,0,59,22,11,33,158,0,158,36,16,52
237792,2,218,0,218,95,0,95,92,0,92,38,0,38,249,1,248,134,0,134,559,1,558,267,0,267
237899,2,211,0,211,66,0,66,49,0,49,16,0,16,138,0,138,59,0,59,398,0,398,141,0,141
237932,2,255,0,255,130,0,130,59,0,59,30,0,30,122,0,122,95,12,107,436,0,436,255,12,267
237950,2,139,0,139,35,0,35,41,0,41,11,0,11,119,0,119,55,0,55,299,0,299,101,0,101
237969,2,130,0,130,60,0,60,85,0,85,44,0,44,172,0,172,103,0,103,387,0,387,207,0,207
238032,2,1437,1,1436,709,13,722,1030,0,1030,636,8,644,2641,1,2640,1777,29,1806,5108,2,5106,3122,50,3172
238078,2,87,0,87,42,0,42,24,0,24,12,0,12,39,0,39,34,0,34,150,0,150,88,0,88
238193,2,96,2,94,43,1,44,32,2,30,21,0,21,35,0,35,19,0,19,163,4,159,83,1,84
238324,2,4,0,4,4,0,4,5,0,5,4,0,4,28,0,28,20,0,20,37,0,37,28,0,28
238333,2,102,0,102,63,0,63,83,0,83,61,0,61,197,0,197,148,0,148,382,0,382,272,0,272
238430,2,67,0,67,30,0,30,27,0,27,15,0,15,71,0,71,40,0,40,165,0,165,85,0,85
238458,2,169,0,169,105,0,105,235,0,235,157,0,157,263,0,263,185,0,185,667,0,667,447,0,447
238476,2,232,0,232,121,0,121,244,0,244,169,0,169,246,0,246,177,0,177,722,0,722,467,0,467
238616,2,120,0,120,74,0,74,195,0,195,129,0,129,156,0,156,111,0,111,471,0,471,314,0,314
238661,2,89,0,89,50,0,50,82,0,82,52,0,52,90,0,90,61,0,61,261,0,261,163,0,163
238980,2,82,1,81,31,1,32,59,0,59,36,0,36,51,0,51,31,0,31,192,1,191,98,1,99
239017,2,90,0,90,59,0,59,77,0,77,59,0,59,207,1,206,173,0,173,374,1,373,291,0,291
239071,2,88,0,88,43,4,47,31,0,31,19,2,21,57,0,57,32,1,33,176,0,176,94,7,101
239080,2,115,0,115,50,0,50,122,0,122,65,0,65,30,0,30,22,0,22,267,0,267,137,0,137
239105,2,380,0,380,284,0,284,451,0,451,368,0,368,1171,0,1171,1000,0,1000,2002,0,2002,1652,0,1652
239309,2,89,0,89,49,0,49,45,0,45,32,0,32,39,0,39,17,0,17,173,0,173,98,0,98
239318,2,167,0,167,115,0,115,188,0,188,144,0,144,195,1,194,131,0,131,550,1,549,390,0,390
239390,2,68,0,68,42,0,42,32,0,32,19,0,19,18,0,18,10,0,10,118,0,118,71,0,71
239512,2,56,0,56,26,0,26,51,0,51,31,0,31,72,0,72,40,0,40,179,0,179,97,0,97
239628,2,79,0,79,36,0,36,56,0,56,37,0,37,78,1,77,46,0,46,213,1,212,119,0,119
239716,2,132,0,132,92,0,92,222,0,222,157,0,157,212,0,212,158,0,158,566,0,566,407,0,407
240107,2,86,0,86,38,0,38,124,0,124,86,0,86,101,0,101,65,0,65,311,0,311,189,0,189
240189,2,543,0,543,281,0,281,514,0,514,323,0,323,1142,0,1142,752,0,752,2199,0,2199,1356,0,1356
240268,2,529,0,529,298,0,298,538,0,538,342,0,342,1237,0,1237,864,0,864,2304,0,2304,1504,0,1504
240277,2,276,0,276,119,0,119,189,0,189,104,0,104,380,0,380,219,0,219,845,0,845,442,0,442
240329,2,398,0,398,237,0,237,401,0,401,281,0,281,1290,0,1290,940,0,940,2089,0,2089,1458,0,1458
240338,2,65,0,65,38,0,38,93,0,93,65,0,65,70,0,70,50,0,50,228,0,228,153,0,153
240365,2,401,0,401,209,0,209,366,0,366,205,0,205,720,0,720,442,0,442,1487,0,1487,856,0,856
240374,2,253,0,253,91,0,91,107,0,107,38,0,38,274,0,274,125,0,125,634,0,634,254,0,254
240392,2,7,0,7,1,1,2,3,0,3,0,0,0,2,0,2,2,0,2,12,0,12,3,1,4
240417,2,447,0,447,169,0,169,374,0,374,199,0,199,741,0,741,443,0,443,1562,0,1562,811,0,811
240426,2,112,0,112,35,0,35,76,0,76,31,0,31,183,0,183,83,0,83,371,0,371,149,0,149
240444,2,754,0,754,632,0,632,1157,0,1157,992,0,992,4503,0,4503,4099,0,4099,6414,0,6414,5723,0,5723
240453,2,1118,0,1118,467,0,467,723,0,723,340,0,340,1238,0,1238,667,0,667,3079,0,3079,1474,0,1474
240462,2,403,0,403,210,0,210,375,0,375,236,0,236,771,0,771,500,0,500,1549,0,1549,946,0,946
240471,2,302,0,302,159,0,159,250,0,250,146,0,146,560,0,560,352,0,352,1112,0,1112,657,0,657
240480,2,484,0,484,251,0,251,355,0,355,193,0,193,732,0,732,436,0,436,1571,0,1571,880,0,880
240727,2,295,1,294,132,0,132,237,1,236,128,0,128,1002,1,1001,672,0,672,1534,3,1531,932,0,932
240736,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
240754,2,202,0,202,52,0,52,17,0,17,5,0,5,213,0,213,106,0,106,432,0,432,163,0,163
240790,2,51,0,51,10,7,17,0,0,0,0,0,0,9,0,9,5,1,6,60,0,60,15,8,23
241100,2,50,0,50,14,1,15,1,0,1,1,0,1,4,0,4,0,1,1,55,0,55,15,2,17
241128,2,56,0,56,27,3,30,0,0,0,0,0,0,4,0,4,1,0,1,60,0,60,28,3,31
241191,2,103,1,102,59,0,59,3,0,3,1,0,1,41,0,41,2,1,3,147,1,146,62,1,63
241216,2,208,0,208,76,0,76,4,0,4,1,0,1,21,0,21,9,0,9,233,0,233,86,0,86
241225,2,153,0,153,46,2,48,3,0,3,1,0,1,3,0,3,0,0,0,159,0,159,47,2,49
241331,2,43,0,43,30,0,30,4,0,4,2,0,2,4,0,4,4,0,4,51,0,51,36,0,36
241377,2,138,0,138,18,14,32,0,0,0,0,0,0,8,0,8,0,0,0,146,0,146,18,14,32
241386,2,21,0,21,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,7,1,8
241395,2,63,0,63,27,0,27,1,0,1,0,0,0,2,0,2,0,0,0,66,0,66,27,0,27
241410,2,814,0,814,336,0,336,35,0,35,18,0,18,73,0,73,41,0,41,922,0,922,395,0,395
241517,2,18,0,18,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,8,0,8
