UNITID,ARANK,SAINSTT,SAINSTM,SAINSTW,SA_9MCT,SA_9MCM,SA_9MCW,SATOTLT,SATOTLM,SATOTLW,SA09MCT,SA09MCM,SA09MCW,SA10MCT,SA10MCM,SA10MCW,SA11MCT,SA11MCM,SA11MCW,SA12MCT,SA12MCM,SA12MCW,SAOUTLT,SAOUTLM,SAOUTLW,SA09MOT,SA09MOM,SA09MOW,SA10MOT,SA10MOM,SA10MOW,SA11MOT,SA11MOM,SA11MOW,SA12MOT,SA12MOM,SA12MOW,SAEQ9OT,SAEQ9OM,SAEQ9OW,SAEQ9AT,SAEQ9AM,SAEQ9AW,SA09MAT,SA09MAM,SA09MAW,SA10MAT,SA10MAM,SA10MAW,SA11MAT,SA11MAM,SA11MAW,SA12MAT,SA12MAM,SA12MAW
102845,4,87,35,52,0,0,0,87,35,52,0,0,0,0,0,0,0,0,0,87,35,52,5137861,2051918,3085943,0,0,0,0,0,0,0,0,0,5137861,2051918,3085943,3853396,1538939,2314457,44292,43970,44509,,,,,,,,,,59056,58626,59345
103501,4,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,149000,45000,104000,0,0,0,0,0,0,0,0,0,149000,45000,104000,111750,33750,78000,37250,33750,39000,,,,,,,,,,49667,45000,52000
103893,4,26,4,22,0,0,0,26,4,22,0,0,0,0,0,0,0,0,0,26,4,22,1776496,249418,1527078,0,0,0,0,0,0,0,0,0,1776496,249418,1527078,1332372,187064,1145309,51245,46766,52059,,,,,,,,,,68327,62355,69413
103909,4,16,3,13,0,0,0,16,3,13,0,0,0,0,0,0,0,0,0,16,3,13,1272620,242000,1030620,0,0,0,0,0,0,0,0,0,1272620,242000,1030620,954465,181500,772965,59654,60500,59459,,,,,,,,,,79539,80667,79278
103927,4,11,1,10,0,0,0,11,1,10,0,0,0,0,0,0,0,0,0,11,1,10,707827,46675,661152,0,0,0,0,0,0,0,0,0,707827,46675,661152,530870,35006,495864,48261,35006,49586,,,,,,,,,,64348,46675,66115
104090,4,30,9,21,12,5,7,18,4,14,0,0,0,0,0,0,0,0,0,18,4,14,939209,336710,602499,0,0,0,0,0,0,0,0,0,939209,336710,602499,704407,252533,451874,39134,63133,32277,,,,,,,,,,52178,84178,43036
104151,4,355,140,215,0,0,0,355,140,215,351,138,213,0,0,0,0,0,0,4,2,2,17971330,7108964,10862366,17701634,6979964,10721670,0,0,0,0,0,0,269696,129000,140696,17903906,7076714,10827192,50434,50548,50359,50432,50579,50336,,,,,,,67424,64500,70348
104179,4,77,31,46,0,0,0,77,31,46,68,29,39,0,0,0,0,0,0,9,2,7,3522055,1396318,2125737,2855755,1274253,1581502,0,0,0,0,0,0,666300,122065,544235,3355480,1365802,1989678,43578,44058,43254,41996,43940,40551,,,,,,,74033,61033,77748
104586,4,18,12,6,0,0,0,18,12,6,18,12,6,0,0,0,0,0,0,0,0,0,1072828,711617,361211,1072828,711617,361211,0,0,0,0,0,0,0,0,0,1072828,711617,361211,59602,59301,60202,59602,59301,60202,,,,,,,,,
104665,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,77114,77114,0,0,0,0,0,0,0,0,0,0,77114,77114,0,57836,57836,0,28918,28918,,,,,,,,,,,38557,38557,
104717,4,343,149,194,0,0,0,343,149,194,90,53,37,0,0,0,0,0,0,253,96,157,25145210,11067793,14077417,6380011,3801052,2578959,0,0,0,0,0,0,18765199,7266741,11498458,20453910,9251108,11202803,59632,62088,57746,70889,71718,69702,,,,,,,74171,75695,73239
105206,4,75,35,40,0,0,0,75,35,40,59,25,34,0,0,0,0,0,0,16,10,6,4461581,2161699,2299882,3367020,1487808,1879212,0,0,0,0,0,0,1094561,673891,420670,4187941,1993226,2194715,55839,56949,54868,57068,59512,55271,,,,,,,68410,67389,70112
105297,4,22,15,7,0,0,0,22,15,7,22,15,7,0,0,0,0,0,0,0,0,0,1169109,793807,375302,1169109,793807,375302,0,0,0,0,0,0,0,0,0,1169109,793807,375302,53141,52920,53615,53141,52920,53615,,,,,,,,,
105330,4,30,17,13,0,0,0,30,17,13,30,17,13,0,0,0,0,0,0,0,0,0,1460500,811000,649500,1460500,811000,649500,0,0,0,0,0,0,0,0,0,1460500,811000,649500,48683,47706,49962,48683,47706,49962,,,,,,,,,
105349,4,75,34,41,0,0,0,75,34,41,48,23,25,22,10,12,0,0,0,5,1,4,4904438,2261323,2643115,2996332,1469655,1526677,1445121,687634,757487,0,0,0,462985,104034,358951,4644180,2166551,2477629,61922,63722,60430,62424,63898,61067,65687,68763,63124,,,,92597,104034,89738
105534,4,68,10,58,0,0,0,68,10,58,0,0,0,0,0,0,0,0,0,68,10,58,4256042,493890,3762152,0,0,0,0,0,0,0,0,0,4256042,493890,3762152,3192032,370418,2821614,46942,37042,48649,,,,,,,,,,62589,49389,64865
105543,4,45,10,35,0,0,0,45,10,35,0,0,0,0,0,0,0,0,0,45,10,35,2836276,744765,2091511,0,0,0,0,0,0,0,0,0,2836276,744765,2091511,2127207,558574,1568633,47271,55857,44818,,,,,,,,,,63028,74477,59757
105659,4,27,25,2,0,0,0,27,25,2,0,0,0,0,0,0,0,0,0,27,25,2,1418635,1326398,92237,0,0,0,0,0,0,0,0,0,1418635,1326398,92237,1063976,994799,69178,39407,39792,34589,,,,,,,,,,52542,53056,46119
105899,4,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,148000,98000,50000,0,0,0,0,0,0,148000,98000,50000,0,0,0,121064,80164,40900,40355,40082,40900,,,,,,,49333,49000,50000,,,
106148,4,102,52,50,0,0,0,102,52,50,98,51,47,0,0,0,0,0,0,4,1,3,7205962,3536735,3669227,6869216,3434965,3434251,0,0,0,0,0,0,336746,101770,234976,7121776,3511293,3610483,69821,67525,72210,70094,67352,73069,,,,,,,84187,101770,78325
106245,4,61,24,37,0,0,0,61,24,37,46,18,28,0,0,0,3,1,2,12,5,7,3114260,1219868,1894392,2276102,865085,1411017,0,0,0,138264,52000,86264,699894,302783,397111,2914122,1134708,1779414,47772,47280,48092,49480,48060,50393,,,,46088,52000,43132,58325,60557,56730
106263,4,20,0,20,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,20,0,20,1544916,0,1544916,0,0,0,0,0,0,0,0,0,1544916,0,1544916,1158687,0,1158687,57934,,57934,,,,,,,,,,77246,,77246
106306,4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,35020,35020,0,35020,35020,0,0,0,0,0,0,0,0,0,0,35020,35020,0,35020,35020,,35020,35020,,,,,,,,,,
106342,4,7,5,2,0,0,0,7,5,2,0,0,0,7,5,2,0,0,0,0,0,0,381955,267101,114854,0,0,0,381955,267101,114854,0,0,0,0,0,0,343760,240391,103369,49109,48078,51684,,,,54565,53420,57427,,,,,,
106397,4,304,125,179,0,0,0,304,125,179,251,100,151,0,0,0,0,0,0,53,25,28,17217286,6977019,10240267,13679965,5275253,8404712,0,0,0,0,0,0,3537321,1701766,1835555,16332956,6551578,9781378,53727,52413,54645,54502,52753,55660,,,,,,,66742,68071,65556
106412,4,57,23,34,0,0,0,57,23,34,44,19,25,0,0,0,0,0,0,13,4,9,2788969,1139031,1649938,2078800,879262,1199538,0,0,0,0,0,0,710169,259769,450400,2611427,1074089,1537338,45815,46700,45216,47245,46277,47982,,,,,,,54628,64942,50044
106449,4,50,26,24,0,0,0,50,26,24,29,12,17,13,11,2,0,0,0,8,3,5,2235485,1215429,1020056,1226746,524312,702434,584303,498915,85388,0,0,0,424436,192202,232234,2070946,1117487,953459,41419,42980,39727,42302,43693,41320,44946,45356,42694,,,,53055,64067,46447
106458,4,110,45,65,0,0,0,110,45,65,92,37,55,0,0,0,0,0,0,18,8,10,5057694,2105213,2952481,4064267,1663287,2400980,0,0,0,0,0,0,993427,441926,551501,4809337,1994732,2814606,43721,44327,43302,44177,44954,43654,,,,,,,55190,55241,55150
106467,4,39,7,32,0,0,0,39,7,32,39,7,32,0,0,0,0,0,0,0,0,0,1862200,365841,1496359,1862200,365841,1496359,0,0,0,0,0,0,0,0,0,1862200,365841,1496359,47749,52263,46761,47749,52263,46761,,,,,,,,,
106485,4,71,28,43,0,0,0,71,28,43,38,12,26,0,0,0,0,0,0,33,16,17,3405224,1382548,2022676,1699661,512710,1186951,0,0,0,0,0,0,1705563,869838,835725,2978833,1165089,1813745,41955,41610,42180,44728,42726,45652,,,,,,,51684,54365,49160
106704,4,69,9,60,0,0,0,69,9,60,54,4,50,6,1,5,3,2,1,6,2,4,3927145,518817,3408328,2986942,220644,2766298,358174,58071,300103,154549,104549,50000,427480,135553,291927,3756330,460094,3296236,54440,51122,54937,55314,55161,55326,59696,58071,60021,51516,52275,50000,71247,67777,72982
106795,4,48,15,33,0,0,0,48,15,33,23,11,12,4,0,4,10,0,10,11,4,7,2454619,703131,1751488,1078789,527246,551543,204119,0,204119,589149,0,589149,582562,175885,406677,2181341,659160,1522182,45445,43944,46127,46904,47931,45962,51030,,51030,58915,,58915,52960,43971,58097
107044,4,29,11,18,0,0,0,29,11,18,21,10,11,0,0,0,0,0,0,8,1,7,1581717,625059,956658,1162815,570059,592756,0,0,0,0,0,0,418902,55000,363902,1476992,611309,865683,50931,55574,48093,55372,57006,53887,,,,,,,52363,55000,51986
107071,4,21,10,11,0,0,0,21,10,11,16,5,11,0,0,0,0,0,0,5,5,0,1103480,569661,533819,745603,211784,533819,0,0,0,0,0,0,357877,357877,0,1014011,480192,533819,48286,48019,48529,46600,42357,48529,,,,,,,71575,71575,
107080,4,10,3,7,0,0,0,10,3,7,10,3,7,0,0,0,0,0,0,0,0,0,509280,153581,355699,509280,153581,355699,0,0,0,0,0,0,0,0,0,509280,153581,355699,50928,51194,50814,50928,51194,50814,,,,,,,,,
107123,4,7,0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,7,594199,0,594199,0,0,0,0,0,0,0,0,0,594199,0,594199,445649,0,445649,63664,,63664,,,,,,,,,,84886,,84886
107141,4,2,1,1,0,0,0,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,115342,52277,63065,0,0,0,52277,52277,0,63065,0,63065,0,0,0,98636,47049,51587,49318,47049,51587,,,,52277,52277,,63065,,63065,,,
107318,4,38,23,15,0,0,0,38,23,15,0,0,0,25,16,9,0,0,0,13,7,6,1674047,1044855,629192,0,0,0,1064477,673965,390512,0,0,0,609570,370890,238680,1415207,884736,530471,37242,38467,35365,,,,42579,42123,43390,,,,46890,52984,39780
107460,4,36,20,16,0,0,0,36,20,16,23,13,10,4,3,1,8,3,5,1,1,0,1748195,967687,780508,1045516,597104,448412,190637,140221,50416,450119,168439,281680,61923,61923,0,1631729,907528,724201,45326,45376,45263,45457,45931,44841,47659,46740,50416,56265,56146,56336,61923,61923,
107512,4,10,5,5,0,0,0,10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,540850,268250,272600,540850,268250,272600,0,0,0,0,0,0,0,0,0,540850,268250,272600,54085,53650,54520,54085,53650,54520,,,,,,,,,
107521,4,32,18,14,0,0,0,32,18,14,10,6,4,13,9,4,0,0,0,9,3,6,1466927,806330,660597,422454,240695,181759,587164,409582,177582,0,0,0,457309,156053,301256,1293883,726359,567525,40434,40353,40537,42245,40116,45440,45166,45509,44396,,,,50812,52018,50209
107549,4,34,17,17,0,0,0,34,17,17,23,12,11,4,2,2,5,1,4,2,2,0,1572555,823454,749101,972359,529867,442492,202490,122400,80090,268906,42387,226519,128800,128800,0,1471165,771300,699866,43270,45371,41169,42276,44156,40227,50623,61200,40045,53781,42387,56630,64400,64400,
107558,4,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,150000,0,150000,150000,0,150000,0,0,0,0,0,0,0,0,0,150000,0,150000,50000,,50000,50000,,50000,,,,,,,,,
107600,4,8,0,8,0,0,0,8,0,8,6,0,6,1,0,1,0,0,0,1,0,1,408662,0,408662,278662,0,278662,60000,0,60000,0,0,0,70000,0,70000,385162,0,385162,48145,,48145,46444,,46444,60000,,60000,,,,70000,,70000
107619,4,53,19,34,0,0,0,53,19,34,45,15,30,0,0,0,3,0,3,5,4,1,2463452,881052,1582400,2037078,683470,1353608,0,0,0,165586,0,165586,260788,197582,63206,2368118,831657,1536462,44681,43771,45190,45268,45565,45120,,,,55195,,55195,52158,49396,63206
107637,4,48,14,34,0,0,0,48,14,34,34,12,22,3,0,3,0,0,0,11,2,9,2303161,678543,1624618,1604931,573643,1031288,130328,0,130328,0,0,0,567902,104900,463002,2148153,652318,1495835,44753,46594,43995,47204,47804,46877,43443,,43443,,,,51627,52450,51445
107725,4,42,16,26,0,0,0,42,16,26,29,12,17,3,1,2,1,0,1,9,3,6,1982666,778446,1204220,1263006,570704,692302,128725,45038,83687,54265,0,54265,536670,162704,373966,1825750,733266,1092484,43470,45829,42019,43552,47559,40724,42908,45038,41844,54265,,54265,59630,54235,62328
107743,4,20,8,12,0,0,0,20,8,12,12,7,5,3,1,2,4,0,4,1,0,1,871893,370540,501353,552050,327884,224166,88556,42656,45900,195287,0,195287,36000,0,36000,818495,366274,452221,40925,45784,37685,46004,46841,44833,29519,42656,22950,48822,,48822,36000,,36000
107840,4,11,7,4,0,0,0,11,7,4,5,3,2,0,0,0,0,0,0,6,4,2,485000,310000,175000,200000,120000,80000,0,0,0,0,0,0,285000,190000,95000,413750,262500,151250,37614,37500,37813,40000,40000,40000,,,,,,,47500,47500,47500
107877,4,3,2,1,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,120784,95029,25755,120784,95029,25755,0,0,0,0,0,0,0,0,0,120784,95029,25755,40261,47515,25755,40261,47515,25755,,,,,,,,,
107974,4,24,11,13,0,0,0,24,11,13,13,7,6,0,0,0,0,0,0,11,4,7,1198458,590931,607527,585343,322804,262539,0,0,0,0,0,0,613115,268127,344988,1045179,523899,521280,43549,47627,40098,45026,46115,43757,,,,,,,55738,67032,49284
107983,4,36,16,20,0,0,0,36,16,20,21,5,16,4,2,2,0,0,0,11,9,2,1853669,895370,958299,1006262,251207,755055,196657,98311,98346,0,0,0,650750,545852,104898,1671316,749076,922240,46425,46817,46112,47917,50241,47191,49164,49156,49173,,,,59159,60650,52449
108092,4,60,21,39,0,0,0,60,21,39,57,20,37,1,0,1,1,0,1,1,1,0,3202505,1043745,2158760,3016678,978321,2038357,50000,0,50000,70403,0,70403,65424,65424,0,3168336,1027389,2140947,52806,48923,54896,52924,48916,55091,50000,,50000,70403,,70403,65424,65424,
108667,4,74,37,37,4,2,2,70,35,35,0,0,0,52,30,22,0,0,0,18,5,13,7009872,3547156,3462716,0,0,0,5258462,3077047,2181415,0,0,0,1751410,470109,1281301,6046173,3121924,2924249,86374,89198,83550,,,,101124,102568,99155,,,,97301,94022,98562
108807,4,173,74,99,18,6,12,155,68,87,0,0,0,146,63,83,0,0,0,9,5,4,14221314,6403717,7817597,0,0,0,13720902,6019986,7700916,0,0,0,500412,383731,116681,12724121,5705786,7018335,82091,83909,80671,,,,93979,95555,92782,,,,55601,76746,29170
108852,4,7,2,5,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0,7,2,5,586421,145990,440431,0,0,0,0,0,0,0,0,0,586421,145990,440431,439816,109493,330323,62831,54746,66065,,,,,,,,,,83774,72995,88086
109040,4,15,4,11,0,0,0,15,4,11,0,0,0,0,0,0,0,0,0,15,4,11,1534111,455748,1078363,0,0,0,0,0,0,0,0,0,1534111,455748,1078363,1150583,341811,808772,76706,85453,73525,,,,,,,,,,102274,113937,98033
109208,4,347,143,204,3,2,1,344,141,203,0,0,0,290,129,161,0,0,0,54,12,42,34086868,14336020,19750848,0,0,0,28624181,13043507,15580674,0,0,0,5462687,1292513,4170174,29858778,12708541,17150237,86799,90131,84484,,,,98704,101112,96774,,,,101161,107709,99290
109350,4,177,102,75,0,0,0,177,102,75,0,0,0,149,90,59,27,12,15,1,0,1,16395649,9317754,7077895,0,0,0,13698090,8244744,5453346,2573657,1073010,1500647,123902,0,123902,14526459,8297992,6228467,82070,81353,83046,,,,91933,91608,92430,95321,89418,100043,123902,,123902
109651,4,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,116000,58000,58000,0,0,0,0,0,0,0,0,0,116000,58000,58000,87000,43500,43500,43500,43500,43500,,,,,,,,,,58000,58000,58000
109785,4,20,3,17,0,0,0,20,3,17,1,1,0,10,1,9,0,0,0,9,1,8,1532183,207754,1324429,73010,73010,0,767804,77600,690204,0,0,0,691369,57144,634225,1282560,185708,1096852,64128,61903,64521,73010,73010,,76780,77600,76689,,,,76819,57144,79278
109819,4,340,178,162,18,12,6,322,166,156,0,0,0,289,146,143,0,0,0,33,20,13,35733549,18745614,16987935,0,0,0,31388596,16109308,15279288,0,0,0,4344953,2636306,1708647,31508451,16475607,15032844,97852,99251,96364,,,,108611,110338,106848,,,,131665,131815,131434
110097,4,11,5,6,0,0,0,11,5,6,11,5,6,0,0,0,0,0,0,0,0,0,573766,263595,310171,573766,263595,310171,0,0,0,0,0,0,0,0,0,573766,263595,310171,52161,52719,51695,52161,52719,51695,,,,,,,,,
110219,4,11,5,6,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,11,5,6,700720,316520,384200,0,0,0,0,0,0,0,0,0,700720,316520,384200,525540,237390,288150,47776,47478,48025,,,,,,,,,,63702,63304,64033
110246,4,185,84,101,0,0,0,185,84,101,0,0,0,161,73,88,0,0,0,24,11,13,20315734,9091833,11223901,0,0,0,17513206,7801080,9712126,0,0,0,2802528,1290753,1511775,17863781,7989037,9874745,96561,95108,97770,,,,108778,106864,110365,,,,116772,117341,116290
110334,4,210,84,126,0,0,0,210,84,126,0,0,0,210,84,126,0,0,0,0,0,0,18429279,8097210,10332069,0,0,0,18429279,8097210,10332069,0,0,0,0,0,0,16586351,7287489,9298862,78983,86756,73800,,,,87758,96395,82001,,,,,,
110361,4,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,302500,77500,225000,0,0,0,0,0,0,0,0,0,302500,77500,225000,226875,58125,168750,56719,58125,56250,,,,,,,,,,75625,77500,75000
110404,4,27,20,7,0,0,0,27,20,7,0,0,0,0,0,0,27,20,7,0,0,0,2098360,1632440,465920,0,0,0,0,0,0,2098360,1632440,465920,0,0,0,1716458,1335336,381123,63573,66767,54446,,,,,,,77717,81622,66560,,,
110413,4,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,68340,0,68340,68340,0,68340,0,0,0,0,0,0,0,0,0,68340,0,68340,68340,,68340,68340,,68340,,,,,,,,,
110635,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,68000,68000,0,0,0,0,0,0,0,0,0,0,68000,68000,0,51000,51000,0,51000,51000,,,,,,,,,,,68000,68000,
110644,4,10,2,8,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,10,2,8,680000,136000,544000,0,0,0,0,0,0,0,0,0,680000,136000,544000,510000,102000,408000,51000,51000,51000,,,,,,,,,,68000,68000,68000
110662,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,95200,95200,0,0,0,0,0,0,0,0,0,0,95200,95200,0,71400,71400,0,71400,71400,,,,,,,,,,,95200,95200,
110699,4,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,5,1,4,374000,74800,299200,0,0,0,0,0,0,0,0,0,374000,74800,299200,280500,56100,224400,56100,56100,56100,,,,,,,,,,74800,74800,74800
111391,4,9,5,4,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4,913526,521377,392149,0,0,0,0,0,0,0,0,0,913526,521377,392149,685145,391033,294112,76127,78207,73528,,,,,,,,,,101503,104275,98037
111434,4,87,34,53,6,2,4,81,32,49,0,0,0,77,31,46,0,0,0,4,1,3,9537911,3736526,5801385,0,0,0,8967503,3590054,5377449,0,0,0,570408,146472,423936,8498559,3340903,5157656,104920,104403,105258,,,,116461,115808,116901,,,,142602,146472,141312
111887,4,298,127,171,47,13,34,251,114,137,0,0,0,208,101,107,0,0,0,43,13,30,28746590,13260337,15486253,0,0,0,23901736,11651177,12250559,0,0,0,4844854,1609160,3235694,25145203,11692929,13452274,100180,102570,98192,,,,114912,115358,114491,,,,112671,123782,107856
111896,4,69,36,33,6,2,4,63,34,29,0,0,0,49,25,24,0,0,0,14,9,5,7259011,4073182,3185829,0,0,0,5447932,2906533,2541399,0,0,0,1811079,1166649,644430,6261448,3490866,2770582,99388,102673,95537,,,,111182,116261,105892,,,,129363,129628,128886
111920,4,185,97,88,18,12,6,167,85,82,0,0,0,167,85,82,0,0,0,0,0,0,18699448,9625518,9073930,0,0,0,18699448,9625518,9073930,0,0,0,0,0,0,16829503,8662966,8166537,100775,101917,99592,,,,111973,113241,110658,,,,,,
111939,4,248,103,145,15,11,4,233,92,141,0,0,0,191,82,109,0,0,0,42,10,32,24727935,10067784,14660151,0,0,0,20200987,8916424,11284563,0,0,0,4526948,1151360,3375588,21576099,8888302,12687798,92601,96612,89984,,,,105764,108737,103528,,,,107784,115136,105487
111948,4,24,13,11,1,0,1,23,13,10,3,1,2,20,12,8,0,0,0,0,0,0,1827418,1091805,735613,231797,90209,141588,1595621,1001596,594025,0,0,0,0,0,0,1667856,991645,676211,72515,76280,67621,77266,90209,70794,79781,83466,74253,,,,,,
111966,4,10,1,9,0,0,0,10,1,9,0,0,0,0,0,0,0,0,0,10,1,9,847521,78282,769239,0,0,0,0,0,0,0,0,0,847521,78282,769239,635641,58712,576929,63564,58712,64103,,,,,,,,,,84752,78282,85471
112084,4,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,120380,58440,61940,0,0,0,120380,58440,61940,0,0,0,0,0,0,108342,52596,55746,54171,52596,55746,,,,60190,58440,61940,,,,,,
112127,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,80000,0,80000,0,0,0,0,0,0,0,0,0,80000,0,80000,60000,0,60000,60000,,60000,,,,,,,,,,80000,,80000
112172,4,163,72,91,2,0,2,161,72,89,0,0,0,155,69,86,6,3,3,0,0,0,14372717,7290711,7082006,0,0,0,13742726,6981359,6761367,629991,309352,320639,0,0,0,12883786,6536273,6347513,80024,90782,71320,,,,88663,101179,78621,104999,103117,106880,,,
112190,4,507,201,306,18,5,13,489,196,293,0,0,0,489,196,293,0,0,0,0,0,0,49773396,20249544,29523852,0,0,0,49773396,20249544,29523852,0,0,0,0,0,0,44796056,18224590,26571467,91607,92983,90688,,,,101786,103314,100764,,,,,,
112260,4,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,134691,0,134691,134691,0,134691,0,0,0,0,0,0,0,0,0,134691,0,134691,67346,,67346,67346,,67346,,,,,,,,,
112385,4,49,20,29,1,0,1,48,20,28,0,0,0,48,20,28,0,0,0,0,0,0,5511255,2329123,3182132,0,0,0,5511255,2329123,3182132,0,0,0,0,0,0,4960130,2096211,2863919,103336,104811,102283,,,,114818,116456,113648,,,,,,
112394,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,60255,60255,0,0,0,0,0,0,0,0,0,0,60255,60255,0,45191,45191,0,45191,45191,,,,,,,,,,,60255,60255,
112525,4,12,3,9,0,0,0,12,3,9,0,0,0,0,0,0,0,0,0,12,3,9,1034765,251205,783560,0,0,0,0,0,0,0,0,0,1034765,251205,783560,776074,188404,587670,64673,62801,65297,,,,,,,,,,86230,83735,87062
112561,4,54,27,27,3,1,2,51,26,25,0,0,0,51,26,25,0,0,0,0,0,0,5291913,2724788,2567125,0,0,0,5291913,2724788,2567125,0,0,0,0,0,0,4762722,2452309,2310413,93387,94320,92417,,,,103763,104800,102685,,,,,,
112570,4,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,8,6,2,611385,457035,154350,0,0,0,0,0,0,0,0,0,611385,457035,154350,458539,342776,115763,57317,57129,57881,,,,,,,,,,76423,76173,77175
112686,4,98,40,58,0,0,0,98,40,58,0,0,0,98,40,58,0,0,0,0,0,0,9182455,3784212,5398243,0,0,0,9182455,3784212,5398243,0,0,0,0,0,0,8264210,3405791,4858419,84329,85145,83766,,,,93699,94605,93073,,,,,,
112826,4,102,41,61,12,4,8,90,37,53,0,0,0,87,36,51,0,0,0,3,1,2,8882978,3592469,5290509,0,0,0,8652794,3515513,5137281,0,0,0,230184,76956,153228,7960153,3221679,4738474,88446,87072,89405,,,,99457,97653,100731,,,,76728,76956,76614
113096,4,193,90,103,3,1,2,190,89,101,0,0,0,163,79,84,0,0,0,27,10,17,18460015,8795453,9664562,0,0,0,15728531,7763016,7965515,0,0,0,2731484,1032437,1699047,16204291,7761042,8443249,85286,87203,83597,,,,96494,98266,94828,,,,101166,103244,99944
113111,4,80,39,41,0,0,0,80,39,41,0,0,0,60,30,30,0,0,0,20,9,11,8574952,4255009,4319943,0,0,0,6230686,3105266,3125420,0,0,0,2344266,1149743,1194523,7365817,3657047,3708770,92073,93770,90458,,,,103845,103509,104181,,,,117213,127749,108593
113193,4,138,72,66,5,4,1,133,68,65,0,0,0,113,64,49,0,0,0,20,4,16,14317595,7445863,6871732,0,0,0,12050272,6990789,5059483,0,0,0,2267323,455074,1812249,12545737,6633016,5912721,94329,97544,90965,,,,106640,109231,103255,,,,113366,113769,113266
113218,4,92,41,51,4,4,0,88,37,51,0,0,0,66,32,34,0,0,0,22,5,17,6696137,3138452,3557685,0,0,0,4911088,2709243,2201845,0,0,0,1785049,429209,1355840,5758766,2760225,2998541,65441,74601,58795,,,,74410,84664,64760,,,,81139,85842,79755
113236,4,227,102,125,4,2,2,223,100,123,0,0,0,201,94,107,0,0,0,22,6,16,23741636,10605264,13136372,0,0,0,21220490,10021764,11198726,0,0,0,2521146,583500,1937646,20989301,9457213,11532088,94122,94572,93757,,,,105575,106615,104661,,,,114598,97250,121103
113333,4,242,102,140,0,0,0,242,102,140,0,0,0,186,86,100,0,0,0,56,16,40,24334222,9979863,14354359,0,0,0,18496372,8364774,10131598,0,0,0,5837850,1615089,4222761,21025122,8739613,12285509,86881,85682,87754,,,,99443,97265,101316,,,,104247,100943,105569
113573,4,30,13,17,7,5,2,23,8,15,0,0,0,23,8,15,0,0,0,0,0,0,2195596,728933,1466663,0,0,0,2195596,728933,1466663,0,0,0,0,0,0,1976036,656040,1319997,85915,82005,88000,,,,95461,91117,97778,,,,,,
113582,4,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,238000,90000,148000,0,0,0,0,0,0,0,0,0,238000,90000,148000,178500,67500,111000,59500,67500,55500,,,,,,,,,,79333,90000,74000
113634,4,287,133,154,35,18,17,252,115,137,0,0,0,252,115,137,0,0,0,0,0,0,25181190,11642412,13538778,0,0,0,25181190,11642412,13538778,0,0,0,0,0,0,22663071,10478171,12184900,89933,91115,88941,,,,99925,101238,98823,,,,,,
113698,4,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,419613,324196,95417,0,0,0,0,0,0,0,0,0,419613,324196,95417,314710,243147,71563,78677,81049,71563,,,,,,,,,,104903,108065,95417
113856,4,314,139,175,5,2,3,309,137,172,0,0,0,239,113,126,0,0,0,70,24,46,34610188,15838237,18771951,0,0,0,25838280,12548250,13290030,0,0,0,8771908,3289987,5481921,29833383,13760915,16072468,96548,100445,93445,,,,108110,111046,105476,,,,125313,137083,119172
113980,4,321,159,162,1,1,0,320,158,162,0,0,0,317,156,161,0,0,0,3,2,1,31976690,15774712,16201978,0,0,0,31603694,15540856,16062838,0,0,0,372996,233856,139140,28723072,14162162,14560909,89760,89634,89882,,,,99696,99621,99769,,,,124332,116928,139140
