UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
453163,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
453215,1,0,1,1,100,1,100,0,1,0,0,1,100,,,,,,,,,,,,,
453297,,,,,,,,,,,,,,6,0,6,3,50,3,50,0,6,0,0,3,50
453756,,,,,,,,,,,,,,97,0,97,69,71,74,76,0,97,0,0,74,76
453792,,,,,,,,,,,,,,63,0,63,47,75,50,79,0,63,0,0,50,79
454184,143,0,143,55,38,72,50,0,143,4,0,76,53,,,,,,,,,,,,,
454227,15,1,14,7,50,8,57,0,14,0,0,8,57,,,,,,,,,,,,,
454236,10,0,10,3,30,4,40,0,10,0,0,4,40,,,,,,,,,,,,,
454245,2,0,2,1,50,1,50,0,2,0,0,1,50,,,,,,,,,,,,,
454537,,,,,,,,,,,,,,37,0,37,34,92,34,92,0,37,0,0,34,92
454546,,,,,,,,,,,,,,51,0,51,0,0,16,31,0,51,2,0,18,35
454555,,,,,,,,,,,,,,168,0,168,4,2,75,45,0,168,23,0,98,58
454607,,,,,,,,,,,,,,97,0,97,29,30,59,61,0,97,3,0,62,64
454652,,,,,,,,,,,,,,29,0,29,1,3,21,72,0,29,0,0,21,72
454698,,,,,,,,,,,,,,286,0,286,110,38,206,72,0,286,9,0,215,75
454722,,,,,,,,,,,,,,21,0,21,2,10,11,52,0,21,0,0,11,52
454759,,,,,,,,,,,,,,2,0,2,1,50,2,100,0,2,0,0,2,100
454768,,,,,,,,,,,,,,69,0,69,3,4,51,74,0,69,0,0,51,74
454777,,,,,,,,,,,,,,15,0,15,2,13,6,40,0,15,0,0,6,40
454795,,,,,,,,,,,,,,28,0,28,5,18,18,64,0,28,0,0,18,64
454801,,,,,,,,,,,,,,19,0,19,14,74,14,74,0,19,0,0,14,74
454810,,,,,,,,,,,,,,3223,9,3214,1080,34,1524,47,0,3214,2,3,1526,47
454865,,,,,,,,,,,,,,235,0,235,199,85,199,85,0,235,0,0,199,85
454874,,,,,,,,,,,,,,16,0,16,2,13,12,75,0,16,0,0,12,75
454917,,,,,,,,,,,,,,110,0,110,45,41,88,80,0,110,0,0,88,80
454926,,,,,,,,,,,,,,81,0,81,4,5,34,42,0,81,0,0,34,42
454935,,,,,,,,,,,,,,37,0,37,24,65,24,65,0,37,0,0,24,65
454944,,,,,,,,,,,,,,39,0,39,12,31,31,79,0,39,0,0,31,79
454953,,,,,,,,,,,,,,7,0,7,1,14,5,71,0,7,0,0,5,71
454962,,,,,,,,,,,,,,9,0,9,1,11,7,78,0,9,0,0,7,78
454980,,,,,,,,,,,,,,20,0,20,4,20,15,75,0,20,0,0,15,75
454999,,,,,,,,,,,,,,15,0,15,1,7,9,60,0,15,0,0,9,60
455008,,,,,,,,,,,,,,61,0,61,1,2,34,56,0,61,0,0,34,56
455062,,,,,,,,,,,,,,9,0,9,4,44,9,100,0,9,0,0,9,100
455080,,,,,,,,,,,,,,52,0,52,7,13,35,67,0,52,0,0,35,67
455105,,,,,,,,,,,,,,19,0,19,2,11,16,84,0,19,0,0,16,84
455114,,,,,,,,,,,,,,762,2,760,109,14,188,25,0,760,68,63,256,34
455141,,,,,,,,,,,,,,120,0,120,21,18,95,79,0,120,6,0,101,84
455187,,,,,,,,,,,,,,145,0,145,60,41,110,76,0,145,0,0,110,76
455196,,,,,,,,,,,,,,284,0,284,68,24,91,32,0,284,10,13,101,36
455202,,,,,,,,,,,,,,42,0,42,31,74,38,90,0,42,0,0,38,90
455211,,,,,,,,,,,,,,126,0,126,10,8,98,78,0,126,0,0,98,78
455220,,,,,,,,,,,,,,67,4,63,30,48,50,79,1,62,1,0,51,82
455257,108,0,108,0,0,54,50,0,108,0,0,54,50,,,,,,,,,,,,,
455275,,,,,,,,,,,,,,151,0,151,10,7,91,60,0,151,0,0,91,60
455284,,,,,,,,,,,,,,63,0,63,8,13,45,71,0,63,0,0,45,71
455327,,,,,,,,,,,,,,13,0,13,8,62,13,100,0,13,0,0,13,100
455336,,,,,,,,,,,,,,44,0,44,24,55,24,55,0,44,0,0,24,55
455354,,,,,,,,,,,,,,122,0,122,26,21,81,66,0,122,0,0,81,66
455381,,,,,,,,,,,,,,45,0,45,39,87,39,87,0,45,0,0,39,87
455460,,,,,,,,,,,,,,83,0,83,28,34,43,52,0,83,0,0,43,52
455479,,,,,,,,,,,,,,114,0,114,42,37,68,60,0,114,0,0,68,60
455488,,,,,,,,,,,,,,169,0,169,57,34,102,60,0,169,0,0,102,60
455512,,,,,,,,,,,,,,260,0,260,31,12,74,28,0,260,19,6,93,36
455628,,,,,,,,,,,,,,158,0,158,48,30,91,58,0,158,0,0,91,58
455725,,,,,,,,,,,,,,650,0,650,421,65,503,77,0,650,3,1,506,78
455734,,,,,,,,,,,,,,120,0,120,78,65,95,79,0,120,0,0,95,79
455761,,,,,,,,,,,,,,80,0,80,55,69,65,81,0,80,0,0,65,81
455770,24,0,24,7,29,7,29,0,24,1,0,8,33,,,,,,,,,,,,,
455798,,,,,,,,,,,,,,41,0,41,7,17,34,83,0,41,0,0,34,83
455831,,,,,,,,,,,,,,254,0,254,220,87,236,93,0,254,0,0,236,93
455859,,,,,,,,,,,,,,127,0,127,1,1,100,79,0,127,0,0,100,79
455868,,,,,,,,,,,,,,173,0,173,69,40,117,68,0,173,0,0,117,68
455877,,,,,,,,,,,,,,39,0,39,0,0,31,79,0,39,0,0,31,79
455886,,,,,,,,,,,,,,34,0,34,2,6,28,82,0,34,0,0,28,82
455895,,,,,,,,,,,,,,42,0,42,3,7,25,60,0,42,0,0,25,60
455901,,,,,,,,,,,,,,62,0,62,0,0,37,60,0,62,0,0,37,60
455910,,,,,,,,,,,,,,59,0,59,46,78,55,93,0,59,0,0,55,93
455929,,,,,,,,,,,,,,13,0,13,6,46,6,46,0,13,0,0,6,46
455965,,,,,,,,,,,,,,22,0,22,0,0,16,73,0,22,0,0,16,73
455974,,,,,,,,,,,,,,66,0,66,65,98,65,98,0,66,0,0,65,98
455983,,,,,,,,,,,,,,490,0,490,241,49,309,63,0,490,1,0,310,63
456001,,,,,,,,,,,,,,62,0,62,62,100,62,100,0,62,0,0,62,100
456029,,,,,,,,,,,,,,42,0,42,3,7,22,52,0,42,0,0,22,52
456038,,,,,,,,,,,,,,273,0,273,89,33,188,69,0,273,8,12,196,72
456065,,,,,,,,,,,,,,65,0,65,3,5,51,78,0,65,0,0,51,78
456074,,,,,,,,,,,,,,78,0,78,7,9,57,73,0,78,0,0,57,73
456135,,,,,,,,,,,,,,48,0,48,4,8,25,52,0,48,0,0,25,52
456153,,,,,,,,,,,,,,22,0,22,13,59,13,59,0,22,0,0,13,59
456205,,,,,,,,,,,,,,446,0,446,210,47,247,55,0,446,18,0,265,59
456214,,,,,,,,,,,,,,169,0,169,94,56,122,72,0,169,3,0,125,74
456287,,,,,,,,,,,,,,83,0,83,29,35,65,78,0,83,0,0,65,78
456454,,,,,,,,,,,,,,147,0,147,47,32,85,58,0,147,0,0,85,58
456481,1,0,1,1,100,1,100,0,1,0,0,1,100,,,,,,,,,,,,,
456490,1,0,1,1,100,1,100,0,1,0,0,1,100,,,,,,,,,,,,,
456506,,,,,,,,,,,,,,91,0,91,22,24,53,58,0,91,0,0,53,58
456515,,,,,,,,,,,,,,55,0,55,15,27,35,64,0,55,0,0,35,64
456551,,,,,,,,,,,,,,34,0,34,25,74,25,74,0,34,0,0,25,74
456579,,,,,,,,,,,,,,401,0,401,194,48,234,58,0,401,10,0,244,61
456588,,,,,,,,,,,,,,18,0,18,2,11,9,50,0,18,0,0,9,50
456597,,,,,,,,,,,,,,78,0,78,26,33,60,77,0,78,0,0,60,77
456825,,,,,,,,,,,,,,45,1,44,2,5,27,61,0,44,0,0,27,61
456852,,,,,,,,,,,,,,315,0,315,131,42,211,67,0,315,15,8,226,72
456922,,,,,,,,,,,,,,259,0,259,123,48,158,61,0,259,4,0,162,63
456931,,,,,,,,,,,,,,375,0,375,220,59,243,65,0,375,4,0,247,66
456959,112,0,112,58,52,61,54,0,112,0,0,61,54,,,,,,,,,,,,,
456968,,,,,,,,,,,,,,95,0,95,2,2,38,40,0,95,0,0,38,40
456977,,,,,,,,,,,,,,105,0,105,89,85,90,86,0,105,0,0,90,86
457031,,,,,,,,,,,,,,6,0,6,1,17,4,67,0,6,0,0,4,67
457077,,,,,,,,,,,,,,288,0,288,5,2,114,40,0,288,17,0,131,45
457101,,,,,,,,,,,,,,85,0,85,32,38,46,54,0,85,4,1,50,59
457110,,,,,,,,,,,,,,70,1,69,28,41,39,57,0,69,3,3,42,61
457129,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
457192,,,,,,,,,,,,,,60,0,60,50,83,50,83,0,60,0,0,50,83
457208,,,,,,,,,,,,,,181,0,181,130,72,130,72,0,181,0,0,130,72
457253,,,,,,,,,,,,,,15,0,15,4,27,11,73,0,15,0,0,11,73
457299,7,0,7,6,86,6,86,0,7,0,0,6,86,,,,,,,,,,,,,
457314,,,,,,,,,,,,,,9,0,9,2,22,3,33,0,9,0,0,3,33
457323,,,,,,,,,,,,,,161,0,161,29,18,113,70,0,161,0,0,113,70
457332,,,,,,,,,,,,,,12,0,12,0,0,5,42,0,12,0,0,5,42
457341,,,,,,,,,,,,,,40,0,40,0,0,31,78,0,40,0,0,31,78
457378,,,,,,,,,,,,,,15,0,15,11,73,11,73,0,15,0,0,11,73
457387,,,,,,,,,,,,,,73,1,72,28,39,58,81,0,72,0,0,58,81
457396,,,,,,,,,,,,,,11,0,11,0,0,11,100,0,11,0,0,11,100
457411,,,,,,,,,,,,,,37,0,37,25,68,25,68,0,37,0,0,25,68
457420,,,,,,,,,,,,,,40,0,40,27,68,34,85,0,40,0,0,34,85
457439,,,,,,,,,,,,,,54,0,54,31,57,32,59,0,54,0,0,32,59
457448,,,,,,,,,,,,,,81,0,81,12,15,49,60,0,81,0,0,49,60
457466,,,,,,,,,,,,,,17,1,16,2,13,13,81,0,16,0,0,13,81
457475,,,,,,,,,,,,,,16,0,16,0,0,15,94,0,16,0,0,15,94
457484,3,0,3,0,0,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
457493,,,,,,,,,,,,,,18,0,18,3,17,12,67,0,18,0,0,12,67
457536,,,,,,,,,,,,,,76,0,76,50,66,56,74,0,76,2,0,58,76
457545,,,,,,,,,,,,,,35,0,35,0,0,32,91,0,35,0,0,32,91
457554,,,,,,,,,,,,,,10,0,10,4,40,6,60,0,10,0,0,6,60
457563,,,,,,,,,,,,,,135,0,135,18,13,108,80,0,135,0,0,108,80
457572,,,,,,,,,,,,,,46,0,46,3,7,40,87,0,46,0,0,40,87
457581,,,,,,,,,,,,,,89,0,89,2,2,63,71,0,89,0,0,63,71
457606,,,,,,,,,,,,,,90,0,90,75,83,85,94,0,90,0,0,85,94
457624,,,,,,,,,,,,,,10,0,10,7,70,7,70,0,10,0,0,7,70
457633,,,,,,,,,,,,,,29,0,29,4,14,26,90,0,29,0,0,26,90
457642,,,,,,,,,,,,,,25,0,25,4,16,18,72,0,25,0,0,18,72
457679,,,,,,,,,,,,,,12,0,12,1,8,7,58,0,12,0,0,7,58
457697,2,0,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,
457749,,,,,,,,,,,,,,55,0,55,3,5,39,71,0,55,0,0,39,71
457767,,,,,,,,,,,,,,125,0,125,36,29,73,58,0,125,0,0,73,58
457776,,,,,,,,,,,,,,44,0,44,6,14,30,68,0,44,0,0,30,68
457785,,,,,,,,,,,,,,51,1,50,36,72,43,86,0,50,0,0,43,86
457794,,,,,,,,,,,,,,151,0,151,148,98,148,98,0,151,0,0,148,98
457800,,,,,,,,,,,,,,1593,0,1593,1566,98,1566,98,0,1593,0,0,1566,98
457819,,,,,,,,,,,,,,12,0,12,7,58,11,92,0,12,0,0,11,92
457837,,,,,,,,,,,,,,32,0,32,23,72,26,81,0,32,0,0,26,81
457855,,,,,,,,,,,,,,23,0,23,0,0,19,83,0,23,0,0,19,83
457916,,,,,,,,,,,,,,13,0,13,11,85,11,85,0,13,0,0,11,85
457943,,,,,,,,,,,,,,33,1,32,27,84,27,84,0,32,0,0,27,84
457952,,,,,,,,,,,,,,57,0,57,5,9,55,96,0,57,0,0,55,96
457989,,,,,,,,,,,,,,25,0,25,15,60,15,60,0,25,0,0,15,60
458007,,,,,,,,,,,,,,56,0,56,12,21,26,46,0,56,0,0,26,46
458034,,,,,,,,,,,,,,5,0,5,5,100,5,100,0,5,0,0,5,100
458043,,,,,,,,,,,,,,37,0,37,4,11,21,57,0,37,0,0,21,57
458070,,,,,,,,,,,,,,118,0,118,33,28,94,80,0,118,0,0,94,80
458098,,,,,,,,,,,,,,45,0,45,9,20,36,80,0,45,0,0,36,80
458104,,,,,,,,,,,,,,5,0,5,3,60,3,60,0,5,0,0,3,60
458113,2,0,2,2,100,2,100,0,2,0,0,2,100,,,,,,,,,,,,,
458122,,,,,,,,,,,,,,4,0,4,4,100,4,100,0,4,0,0,4,100
458131,,,,,,,,,,,,,,1,0,1,0,0,1,100,0,1,0,0,1,100
458140,,,,,,,,,,,,,,4,0,4,3,75,3,75,0,4,0,0,3,75
458168,,,,,,,,,,,,,,37,0,37,29,78,29,78,0,37,1,0,30,81
458210,7,0,7,4,57,4,57,0,7,1,0,5,71,,,,,,,,,,,,,
458229,11,0,11,8,73,8,73,0,11,1,0,9,82,,,,,,,,,,,,,
458274,,,,,,,,,,,,,,45,0,45,2,4,21,47,0,45,0,0,21,47
458405,,,,,,,,,,,,,,495,0,495,288,58,298,60,0,495,14,0,312,63
458441,,,,,,,,,,,,,,359,0,359,90,25,123,34,0,359,1,0,124,35
458496,31,0,31,11,35,14,45,0,31,0,0,14,45,,,,,,,,,,,,,
458681,,,,,,,,,,,,,,91,0,91,26,29,40,44,0,91,0,0,40,44
458803,,,,,,,,,,,,,,47,0,47,0,0,17,36,0,47,0,0,17,36
458812,,,,,,,,,,,,,,51,0,51,0,0,35,69,0,51,0,0,35,69
458821,,,,,,,,,,,,,,27,0,27,1,4,9,33,0,27,0,0,9,33
458830,,,,,,,,,,,,,,60,0,60,0,0,36,60,0,60,0,0,36,60
458858,,,,,,,,,,,,,,53,0,53,0,0,9,17,0,53,0,0,9,17
458867,,,,,,,,,,,,,,76,0,76,1,1,37,49,0,76,0,0,37,49
458885,1,0,1,1,100,1,100,0,1,0,0,1,100,,,,,,,,,,,,,
458919,10,0,10,0,0,0,0,0,10,0,0,0,0,,,,,,,,,,,,,
458964,2,0,2,1,50,1,50,0,2,0,0,1,50,,,,,,,,,,,,,
458973,6,0,6,0,0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,
458982,114,1,113,20,18,23,20,0,113,0,0,23,20,,,,,,,,,,,,,
459019,,,,,,,,,,,,,,39,0,39,0,0,14,36,0,39,0,0,14,36
459046,,,,,,,,,,,,,,32,0,32,0,0,7,22,0,32,0,0,7,22
459055,,,,,,,,,,,,,,36,0,36,1,3,21,58,0,36,0,0,21,58
459064,,,,,,,,,,,,,,33,0,33,1,3,15,45,0,33,0,0,15,45
459116,,,,,,,,,,,,,,39,0,39,0,0,29,74,0,39,0,0,29,74
459170,,,,,,,,,,,,,,58,0,58,1,2,43,74,0,58,0,0,43,74
459189,,,,,,,,,,,,,,12,0,12,6,50,11,92,0,12,0,0,11,92
459198,,,,,,,,,,,,,,90,0,90,0,0,44,49,0,90,0,0,44,49
459231,,,,,,,,,,,,,,86,0,86,15,17,46,53,0,86,0,0,46,53
459259,14,1,13,1,8,1,8,0,13,0,0,1,8,,,,,,,,,,,,,
459268,4,0,4,2,50,2,50,0,4,0,0,2,50,,,,,,,,,,,,,
459277,,,,,,,,,,,,,,137,0,137,95,69,95,69,0,137,0,0,95,69
459286,,,,,,,,,,,,,,38,0,38,0,0,18,47,0,38,0,0,18,47
459295,,,,,,,,,,,,,,47,0,47,7,15,34,72,0,47,0,0,34,72
459301,,,,,,,,,,,,,,39,0,39,1,3,24,62,0,39,0,0,24,62
459329,,,,,,,,,,,,,,194,2,192,117,61,151,79,0,192,0,0,151,79
459347,,,,,,,,,,,,,,19,0,19,4,21,16,84,0,19,0,0,16,84
459374,,,,,,,,,,,,,,32,0,32,26,81,30,94,0,32,0,0,30,94
459392,,,,,,,,,,,,,,53,0,53,20,38,45,85,0,53,0,0,45,85
459408,,,,,,,,,,,,,,19,0,19,19,100,19,100,0,19,0,0,19,100
459426,,,,,,,,,,,,,,81,0,81,38,47,62,77,0,81,2,1,64,79
459499,,,,,,,,,,,,,,6,0,6,5,83,5,83,0,6,0,0,5,83
459514,,,,,,,,,,,,,,135,0,135,63,47,74,55,0,135,0,0,74,55
459523,,,,,,,,,,,,,,35,0,35,31,89,31,89,0,35,0,0,31,89
459532,,,,,,,,,,,,,,35,1,34,7,21,24,71,0,34,0,0,24,71
459541,,,,,,,,,,,,,,9,0,9,8,89,8,89,0,9,0,0,8,89
459550,,,,,,,,,,,,,,54,0,54,29,54,38,70,0,54,0,0,38,70
459578,,,,,,,,,,,,,,56,0,56,6,11,41,73,0,56,0,0,41,73
459727,3,0,3,1,33,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
459842,14,0,14,6,43,7,50,0,14,0,0,7,50,,,,,,,,,,,,,
459851,2,0,2,1,50,1,50,0,2,0,0,1,50,,,,,,,,,,,,,
459958,,,,,,,,,,,,,,256,0,256,118,46,172,67,0,256,0,0,172,67
459967,,,,,,,,,,,,,,636,0,636,326,51,425,67,0,636,0,0,425,67
459985,,,,,,,,,,,,,,743,0,743,311,42,404,54,0,743,0,0,404,54
459994,3,0,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,
460011,,,,,,,,,,,,,,61,0,61,17,28,40,66,0,61,0,0,40,66
460020,,,,,,,,,,,,,,133,0,133,32,24,75,56,0,133,0,0,75,56
460093,,,,,,,,,,,,,,71,0,71,32,45,50,70,0,71,0,0,50,70
460109,,,,,,,,,,,,,,104,0,104,25,24,73,70,0,104,0,0,73,70
460118,,,,,,,,,,,,,,159,0,159,21,13,98,62,0,159,0,0,98,62
460127,,,,,,,,,,,,,,68,0,68,25,37,47,69,0,68,0,0,47,69
460136,,,,,,,,,,,,,,663,1,662,235,35,495,75,0,662,16,5,511,77
460145,,,,,,,,,,,,,,83,0,83,57,69,57,69,0,83,0,0,57,69
460172,,,,,,,,,,,,,,614,0,614,320,52,361,59,0,614,3,0,364,59
460181,,,,,,,,,,,,,,433,0,433,97,22,288,67,0,433,0,0,288,67
460190,,,,,,,,,,,,,,300,0,300,54,18,180,60,0,300,5,0,185,62
460206,,,,,,,,,,,,,,480,0,480,187,39,318,66,0,480,0,0,318,66
460376,6,0,6,0,0,1,17,0,6,0,0,1,17,,,,,,,,,,,,,
460385,,,,,,,,,,,,,,30,0,30,24,80,24,80,0,30,0,0,24,80
460394,,,,,,,,,,,,,,823,0,823,85,10,185,22,0,823,68,23,253,31
460464,,,,,,,,,,,,,,669,0,669,101,15,219,33,0,669,32,13,251,38
460482,,,,,,,,,,,,,,50,0,50,20,40,27,54,0,50,0,0,27,54
460525,,,,,,,,,,,,,,94,0,94,3,3,68,72,0,94,7,0,75,80
460534,,,,,,,,,,,,,,267,0,267,1,0,110,41,0,267,26,0,136,51
460543,,,,,,,,,,,,,,849,3,846,200,24,506,60,0,846,11,0,517,61
460677,,,,,,,,,,,,,,72,0,72,36,50,36,50,0,72,1,2,37,51
460701,,,,,,,,,,,,,,21,0,21,15,71,15,71,0,21,0,0,15,71
460756,,,,,,,,,,,,,,208,0,208,130,63,172,83,0,208,0,0,172,83
460765,,,,,,,,,,,,,,64,0,64,23,36,47,73,1,63,1,0,48,76
460808,,,,,,,,,,,,,,22,0,22,21,95,21,95,0,22,0,0,21,95
460817,,,,,,,,,,,,,,490,0,490,290,59,317,65,0,490,9,0,326,67
460826,,,,,,,,,,,,,,550,0,550,189,34,227,41,0,550,29,0,256,47
460835,,,,,,,,,,,,,,574,0,574,206,36,234,41,1,573,7,0,241,42
460862,,,,,,,,,,,,,,20,0,20,0,0,12,60,0,20,1,0,13,65
460871,2,0,2,1,50,1,50,0,2,0,0,1,50,,,,,,,,,,,,,
460914,,,,,,,,,,,,,,31,0,31,3,10,29,94,0,31,0,0,29,94
460932,,,,,,,,,,,,,,85,0,85,51,60,82,96,0,85,0,0,82,96
460969,,,,,,,,,,,,,,133,0,133,4,3,110,83,0,133,0,0,110,83
460978,,,,,,,,,,,,,,132,0,132,18,14,81,61,0,132,0,0,81,61
460987,,,,,,,,,,,,,,109,0,109,31,28,83,76,0,109,1,0,84,77
460996,,,,,,,,,,,,,,39,0,39,26,67,26,67,0,39,0,0,26,67
461014,,,,,,,,,,,,,,221,0,221,36,16,70,32,0,221,7,2,77,35
461023,20,0,20,2,10,2,10,0,20,3,0,5,25,,,,,,,,,,,,,
461087,,,,,,,,,,,,,,58,0,58,39,67,39,67,0,58,0,0,39,67
461111,,,,,,,,,,,,,,33,0,33,20,61,20,61,0,33,0,0,20,61
461148,313,0,313,102,33,102,33,0,313,0,0,102,33,,,,,,,,,,,,,
461175,,,,,,,,,,,,,,219,0,219,16,7,171,78,0,219,14,0,185,84
461193,,,,,,,,,,,,,,74,0,74,2,3,49,66,0,74,0,0,49,66
461218,,,,,,,,,,,,,,236,0,236,189,80,189,80,0,236,1,0,190,81
461245,,,,,,,,,,,,,,38,0,38,32,84,32,84,0,38,0,0,32,84
461254,,,,,,,,,,,,,,41,0,41,40,98,40,98,0,41,0,0,40,98
461272,,,,,,,,,,,,,,13,0,13,0,0,11,85,0,13,1,0,12,92
461306,,,,,,,,,,,,,,110,0,110,3,3,8,7,0,110,2,0,10,9
461315,,,,,,,,,,,,,,11,0,11,2,18,2,18,0,11,0,2,2,18
461342,,,,,,,,,,,,,,57,0,57,50,88,54,95,0,57,0,0,54,95
461379,,,,,,,,,,,,,,2,0,2,1,50,2,100,0,2,0,0,2,100
461388,,,,,,,,,,,,,,49,0,49,5,10,16,33,0,49,1,1,17,35
461421,,,,,,,,,,,,,,63,0,63,2,3,39,62,0,63,0,0,39,62
461494,,,,,,,,,,,,,,52,0,52,1,2,36,69,0,52,0,0,36,69
461500,,,,,,,,,,,,,,4,0,4,0,0,3,75,0,4,0,0,3,75
461537,,,,,,,,,,,,,,7,0,7,1,14,3,43,0,7,0,0,3,43
461555,,,,,,,,,,,,,,40,0,40,2,5,33,83,0,40,1,1,34,85
461573,,,,,,,,,,,,,,85,0,85,39,46,43,51,0,85,0,0,43,51
461582,,,,,,,,,,,,,,22,0,22,4,18,20,91,0,22,0,0,20,91
461591,,,,,,,,,,,,,,34,0,34,0,0,23,68,0,34,0,0,23,68
461607,,,,,,,,,,,,,,40,0,40,5,13,25,63,0,40,3,0,28,70
461625,,,,,,,,,,,,,,6,0,6,5,83,5,83,0,6,0,0,5,83
461652,,,,,,,,,,,,,,25,0,25,8,32,24,96,0,25,0,0,24,96
461689,,,,,,,,,,,,,,159,0,159,24,15,107,67,0,159,9,1,116,73
461704,,,,,,,,,,,,,,104,0,104,5,5,85,82,0,104,0,0,85,82
461713,,,,,,,,,,,,,,28,0,28,6,21,23,82,0,28,0,0,23,82
461722,,,,,,,,,,,,,,12,0,12,1,8,10,83,0,12,0,0,10,83
461740,,,,,,,,,,,,,,4,0,4,0,0,2,50,0,4,0,0,2,50
461759,4,0,4,1,25,2,50,0,4,0,0,2,50,,,,,,,,,,,,,
461768,,,,,,,,,,,,,,104,0,104,10,10,83,80,0,104,0,0,83,80
461786,,,,,,,,,,,,,,19,0,19,7,37,16,84,0,19,0,0,16,84
461795,83,0,83,41,49,44,53,0,83,0,0,44,53,,,,,,,,,,,,,
461810,,,,,,,,,,,,,,70,0,70,69,99,69,99,0,70,0,0,69,99
461829,,,,,,,,,,,,,,164,0,164,87,53,116,71,0,164,0,0,116,71
461838,,,,,,,,,,,,,,101,0,101,4,4,88,87,0,101,0,0,88,87
461847,3,0,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,
461856,,,,,,,,,,,,,,179,0,179,108,60,125,70,0,179,0,0,125,70
461865,,,,,,,,,,,,,,105,7,98,55,56,63,64,0,98,0,0,63,64
461874,,,,,,,,,,,,,,32,0,32,21,66,21,66,0,32,0,0,21,66
461883,20,0,20,1,5,6,30,0,20,0,3,6,30,,,,,,,,,,,,,
461892,,,,,,,,,,,,,,38,1,37,18,49,24,65,0,37,5,1,29,78
461908,,,,,,,,,,,,,,33,0,33,1,3,19,58,0,33,0,0,19,58
461917,,,,,,,,,,,,,,43,0,43,1,2,37,86,0,43,0,0,37,86
461926,,,,,,,,,,,,,,42,0,42,25,60,37,88,0,42,0,0,37,88
461944,,,,,,,,,,,,,,20,0,20,2,10,14,70,0,20,0,0,14,70
461953,,,,,,,,,,,,,,11,1,10,3,30,3,30,0,10,0,0,3,30
461962,,,,,,,,,,,,,,293,0,293,161,55,239,82,0,293,0,0,239,82
461999,,,,,,,,,,,,,,44,0,44,2,5,19,43,0,44,0,0,19,43
462008,,,,,,,,,,,,,,63,0,63,1,2,39,62,0,63,0,0,39,62
462017,,,,,,,,,,,,,,66,0,66,3,5,42,64,0,66,4,2,46,70
462035,,,,,,,,,,,,,,166,0,166,52,31,115,69,0,166,6,4,121,73
462053,,,,,,,,,,,,,,118,0,118,41,35,54,46,0,118,3,5,57,48
462062,,,,,,,,,,,,,,28,0,28,11,39,23,82,0,28,0,0,23,82
462071,,,,,,,,,,,,,,35,0,35,2,6,21,60,0,35,0,0,21,60
462336,,,,,,,,,,,,,,20,0,20,1,5,19,95,0,20,0,0,19,95
462345,,,,,,,,,,,,,,15,0,15,4,27,8,53,0,15,2,0,10,67
462354,55,0,55,29,53,31,56,0,55,0,0,31,56,,,,,,,,,,,,,
463056,460,2,458,170,37,270,59,0,458,11,4,281,61,,,,,,,,,,,,,
466921,2,0,2,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,
466930,1,0,1,1,100,1,100,0,1,0,0,1,100,,,,,,,,,,,,,
467094,,,,,,,,,,,,,,48,0,48,17,35,39,81,0,48,0,0,39,81
467368,,,,,,,,,,,,,,29,0,29,0,0,4,14,0,29,2,1,6,21
467863,,,,,,,,,,,,,,40,1,39,1,3,24,62,0,39,0,0,24,62
467872,,,,,,,,,,,,,,21,0,21,2,10,18,86,0,21,0,0,18,86
467906,,,,,,,,,,,,,,21,0,21,1,5,9,43,0,21,0,0,9,43
468246,,,,,,,,,,,,,,110,0,110,13,12,70,64,0,110,5,4,75,68
468255,,,,,,,,,,,,,,57,0,57,14,25,33,58,0,57,5,2,38,67
468291,,,,,,,,,,,,,,72,0,72,42,58,49,68,0,72,3,2,52,72
468769,,,,,,,,,,,,,,134,0,134,0,0,97,72,0,134,0,0,97,72
468848,,,,,,,,,,,,,,279,0,279,76,27,208,75,0,279,1,0,209,75
468893,,,,,,,,,,,,,,32,0,32,0,0,21,66,0,32,0,0,21,66
468909,,,,,,,,,,,,,,320,0,320,45,14,188,59,0,320,1,0,189,59
468963,,,,,,,,,,,,,,476,0,476,281,59,350,74,0,476,0,0,350,74
469416,215,0,215,26,12,32,15,2,213,0,0,32,15,,,,,,,,,,,,,
469610,,,,,,,,,,,,,,129,0,129,108,84,108,84,0,129,0,0,108,84
469629,,,,,,,,,,,,,,146,0,146,81,55,98,67,0,146,0,0,98,67
469911,,,,,,,,,,,,,,267,1,266,159,60,180,68,0,266,0,0,180,68
469957,,,,,,,,,,,,,,75,0,75,7,9,47,63,0,75,8,1,55,73
