UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,HRTOTLT,HRTOTLM,HRTOTLW,HRAIANT,HRAIANM,HRAIANW,HRASIAT,HRASIAM,HRASIAW,HRBKAAT,HRBKAAM,HRBKAAW,HRHISPT,HRHISPM,HRHISPW,HRNHPIT,HRNHPIM,HRNHPIW,HRWHITT,HRWHITM,HRWHITW,HR2MORT,HR2MORM,HR2MORW,HRUNKNT,HRUNKNM,HRUNKNW,HRNRALT,HRNRALM,HRNRALW
228635,23000,230,0,-2,26,19,7,0,0,0,9,7,2,1,0,1,1,1,0,0,0,0,6,5,1,1,0,1,0,0,0,8,6,2
228644,23000,230,0,-2,98,30,68,1,1,0,14,5,9,9,1,8,28,5,23,0,0,0,32,11,21,1,1,0,12,6,6,1,0,1
228653,23000,230,0,-2,18,14,4,0,0,0,2,2,0,3,3,0,3,2,1,0,0,0,8,6,2,0,0,0,0,0,0,2,1,1
229027,23000,230,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
229115,23000,230,0,-2,6,1,5,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0
230038,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
230728,23000,230,0,-2,7,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
230764,23000,230,0,-2,95,42,53,0,0,0,12,5,7,2,1,1,6,1,5,0,0,0,62,28,34,1,1,0,6,2,4,6,4,2
231059,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
231147,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
231970,23000,230,0,-2,4,3,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
233921,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234155,23000,230,0,-2,5,4,1,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236939,23000,230,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238032,23000,230,0,-2,161,88,73,0,0,0,24,17,7,2,0,2,6,2,4,0,0,0,99,50,49,2,1,1,8,6,2,20,12,8
240727,23000,230,0,-2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
240754,23000,230,0,-2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240790,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
242617,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242644,23000,230,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242653,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242662,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242671,23000,230,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243197,23000,230,0,-2,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,0,0
243568,23000,230,0,-2,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243638,23000,230,0,-2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
243780,23000,230,0,-2,17,11,6,0,0,0,2,2,0,3,2,1,0,0,0,0,0,0,12,7,5,0,0,0,0,0,0,0,0,0
260372,23000,230,0,-2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
366340,23000,230,0,-2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441070,23000,230,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
445735,23000,230,0,-2,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484905,23000,230,0,-2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487162,23000,230,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
490805,23000,230,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
491844,23000,230,0,-2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495767,23000,230,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100654,25000,250,0,-2,4,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
100663,25000,250,0,-2,38,11,27,0,0,0,1,0,1,8,3,5,2,0,2,0,0,0,25,8,17,1,0,1,1,0,1,0,0,0
100724,25000,250,0,-2,23,6,17,0,0,0,0,0,0,17,5,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0
100751,25000,250,0,-2,25,5,20,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,20,5,15,1,0,1,0,0,0,0,0,0
100812,25000,250,0,-2,6,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
100830,25000,250,0,-2,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
100858,25000,250,0,-2,44,1,43,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,22,1,21,0,0,0,0,0,0,0,0,0
100937,25000,250,0,-2,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
101116,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101161,25000,250,0,-2,16,3,13,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0
101189,25000,250,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
101240,25000,250,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101286,25000,250,0,-2,5,1,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
101295,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
101365,25000,250,0,-2,3,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
101471,25000,250,0,-2,4,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
101480,25000,250,0,-2,7,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0
101505,25000,250,0,-2,4,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
101514,25000,250,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101675,25000,250,0,-2,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101709,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
101736,25000,250,0,-2,5,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0
101879,25000,250,0,-2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
101897,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
102094,25000,250,0,-2,33,13,20,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,21,8,13,1,0,1,1,1,0,0,0,0
102234,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
102298,25000,250,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102313,25000,250,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102368,25000,250,0,-2,9,1,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0
102395,25000,250,0,-2,5,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
102429,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
102553,25000,250,0,-2,4,1,3,1,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102614,25000,250,0,-2,5,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0
102669,25000,250,0,-2,6,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0
103893,25000,250,0,-2,7,1,6,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
103909,25000,250,0,-2,4,1,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
103927,25000,250,0,-2,6,0,6,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0
104090,25000,250,0,-2,9,2,7,0,0,0,1,1,0,2,0,2,1,0,1,0,0,0,4,1,3,1,0,1,0,0,0,0,0,0
104151,25000,250,0,-2,57,20,37,2,1,1,3,0,3,3,1,2,10,3,7,0,0,0,24,8,16,1,1,0,9,3,6,5,3,2
104160,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104179,25000,250,0,-2,26,6,20,1,1,0,2,0,2,2,0,2,8,2,6,0,0,0,11,1,10,1,1,0,0,0,0,1,1,0
104346,25000,250,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0
104425,25000,250,0,-2,3,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
104577,25000,250,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
104586,25000,250,0,-2,75,50,25,0,0,0,5,4,1,2,2,0,7,4,3,1,0,1,38,20,18,2,2,0,18,16,2,2,2,0
104708,25000,250,0,-2,4,2,2,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
104717,25000,250,0,-2,10,2,8,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0
105145,25000,250,0,-2,7,0,7,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
105154,25000,250,0,-2,6,3,3,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
105206,25000,250,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105297,25000,250,0,-2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105330,25000,250,0,-2,17,3,14,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,13,1,12,0,0,0,0,0,0,0,0,0
105349,25000,250,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0
105428,25000,250,0,-2,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
105525,25000,250,0,-2,31,12,19,0,0,0,0,0,0,2,1,1,9,4,5,0,0,0,16,6,10,2,1,1,2,0,2,0,0,0
105534,25000,250,0,-2,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
105543,25000,250,0,-2,3,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
105668,25000,250,0,-2,3,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
105747,25000,250,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
106148,25000,250,0,-2,8,3,5,0,0,0,2,1,1,0,0,0,2,0,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
106245,25000,250,0,-2,20,7,13,0,0,0,0,0,0,9,2,7,1,1,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0
106263,25000,250,0,-2,123,71,52,0,0,0,16,10,6,8,1,7,1,1,0,0,0,0,63,37,26,1,0,1,4,2,2,30,20,10
106306,25000,250,0,-2,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106397,25000,250,0,-2,30,7,23,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,27,7,20,0,0,0,0,0,0,0,0,0
106412,25000,250,0,-2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
106449,25000,250,0,-2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106458,25000,250,0,-2,8,0,8,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
106704,25000,250,0,-2,5,2,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
106713,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
106795,25000,250,0,-2,6,1,5,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
106883,25000,250,0,-2,7,2,5,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
106999,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
107044,25000,250,0,-2,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,1,0,1,0,0,0,0,0,0
107080,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
107141,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
107327,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
107512,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
107521,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
107549,25000,250,0,-2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
107585,25000,250,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
107600,25000,250,0,-2,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107619,25000,250,0,-2,5,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
107637,25000,250,0,-2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107664,25000,250,0,-2,5,1,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
107725,25000,250,0,-2,9,3,6,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0
107743,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
107840,25000,250,0,-2,15,4,11,0,0,0,0,0,0,13,4,9,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
107877,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
107974,25000,250,0,-2,13,4,9,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
107983,25000,250,0,-2,8,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0
107992,25000,250,0,-2,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
108092,25000,250,0,-2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0
108232,25000,250,0,-2,22,7,15,0,0,0,6,1,5,4,1,3,7,3,4,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0
108870,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109208,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109350,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109819,25000,250,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
109907,25000,250,0,-2,3,1,2,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110097,25000,250,0,-2,6,4,2,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
110219,25000,250,0,-2,61,17,44,1,0,1,0,0,0,17,6,11,10,3,7,1,0,1,32,8,24,0,0,0,0,0,0,0,0,0
110316,25000,250,0,-2,5,0,5,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
110361,25000,250,0,-2,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110370,25000,250,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
110398,25000,250,0,-2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0
110404,25000,250,0,-2,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110413,25000,250,0,-2,7,2,5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
110422,25000,250,0,-2,3,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
110468,25000,250,0,-2,15,3,12,0,0,0,3,1,2,3,0,3,3,1,2,1,0,1,5,1,4,0,0,0,0,0,0,0,0,0
110486,25000,250,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
110495,25000,250,0,-2,5,1,4,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110529,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110538,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110547,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
110556,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
110565,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110574,25000,250,0,-2,4,1,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110583,25000,250,0,-2,8,1,7,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,3,1,2,0,0,0,0,0,0,2,0,2
110592,25000,250,0,-2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110608,25000,250,0,-2,5,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0
110617,25000,250,0,-2,3,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
110635,25000,250,0,-2,132,39,93,1,1,0,19,3,16,9,4,5,31,12,19,0,0,0,38,13,25,6,1,5,16,3,13,12,2,10
110644,25000,250,0,-2,77,18,59,1,1,0,12,4,8,6,1,5,25,4,21,0,0,0,25,4,21,5,2,3,2,2,0,1,0,1
110653,25000,250,0,-2,76,18,58,1,0,1,14,5,9,2,2,0,26,6,20,0,0,0,26,4,22,2,0,2,4,0,4,1,1,0
110662,25000,250,0,-2,153,48,105,1,1,0,32,9,23,13,2,11,45,16,29,1,1,0,36,12,24,9,1,8,10,6,4,6,0,6
110671,25000,250,0,-2,41,12,29,0,0,0,4,2,2,4,1,3,22,7,15,0,0,0,8,2,6,0,0,0,2,0,2,1,0,1
110680,25000,250,0,-2,123,27,96,0,0,0,28,6,22,10,2,8,43,8,35,1,1,0,32,8,24,2,0,2,4,0,4,3,2,1
110699,25000,250,0,-2,14,6,8,0,0,0,4,1,3,1,1,0,2,1,1,0,0,0,6,2,4,0,0,0,0,0,0,1,1,0
110705,25000,250,0,-2,55,16,39,0,0,0,5,1,4,7,1,6,18,5,13,0,0,0,16,6,10,3,1,2,1,1,0,5,1,4
110714,25000,250,0,-2,43,13,30,0,0,0,6,2,4,0,0,0,12,3,9,1,1,0,16,4,12,2,0,2,6,3,3,0,0,0
110778,25000,250,0,-2,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
111081,25000,250,0,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
111391,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
111461,25000,250,0,-2,6,0,6,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
111920,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
111948,25000,250,0,-2,9,1,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,5,0,5,0,0,0
111966,25000,250,0,-2,6,1,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,3,0,0,0
112075,25000,250,0,-2,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,5,0,0,0
112251,25000,250,0,-2,6,2,4,0,0,0,2,0,2,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
112260,25000,250,0,-2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112394,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112561,25000,250,0,-2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
112570,25000,250,0,-2,3,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112686,25000,250,0,-2,3,1,2,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113096,25000,250,0,-2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
113111,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113193,25000,250,0,-2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
113218,25000,250,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113573,25000,250,0,-2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113582,25000,250,0,-2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
113698,25000,250,0,-2,5,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0
113704,25000,250,0,-2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
113856,25000,250,0,-2,5,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0
