UNITID,FACSTAT,SISTOTL,SISPROF,SISASCP,SISASTP,SISINST,SISLECT,SISNORK
148380,40,10,2,3,3,2,0,0
148405,40,9,0,1,3,0,5,0
148487,40,59,4,2,17,0,31,5
148496,40,27,0,0,4,2,21,0
148511,40,28,0,0,0,0,18,10
148575,40,37,6,3,23,5,0,0
148584,40,27,3,0,4,20,0,0
148593,40,16,1,5,10,0,0,0
148627,40,46,0,0,0,0,35,11
148654,40,38,0,2,10,26,0,0
148821,40,1,0,0,0,0,0,1
148876,40,13,13,0,0,0,0,0
148885,40,13,3,2,5,3,0,0
148937,40,1,0,0,0,1,0,0
148982,40,3,0,1,1,1,0,0
149028,40,22,1,1,13,7,0,0
149222,40,408,44,96,166,65,37,0
149231,40,209,6,18,18,165,2,0
149329,40,7,0,0,0,7,0,0
149365,40,8,0,0,0,0,0,8
149505,40,19,0,1,18,0,0,0
149514,40,10,1,1,7,1,0,0
149532,40,15,0,0,0,0,0,15
149639,40,10,5,4,1,0,0,0
149763,40,34,0,2,16,16,0,0
149772,40,81,0,0,0,79,2,0
149781,40,26,1,4,17,4,0,0
150066,40,23,0,1,19,3,0,0
150136,40,415,1,0,5,132,272,5
150145,40,10,0,0,9,1,0,0
150163,40,132,4,21,15,68,24,0
150172,40,12,0,0,0,12,0,0
150400,40,37,5,5,24,3,0,0
150455,40,28,3,1,24,0,0,0
150534,40,36,1,0,32,2,1,0
150604,40,24,0,0,11,11,2,0
150668,40,25,6,8,11,0,0,0
150677,40,49,20,10,15,4,0,0
150756,40,23,2,6,8,7,0,0
150774,40,12,0,0,1,6,5,0
150941,40,6,1,1,3,1,0,0
150987,40,1109,75,256,475,284,19,0
151102,40,26,1,1,21,3,0,0
151111,40,1896,119,288,1169,0,320,0
151263,40,95,1,8,63,23,0,0
151290,40,9,0,0,0,8,1,0
151306,40,101,1,5,26,69,0,0
151324,40,107,0,0,0,90,17,0
151333,40,56,4,3,13,0,36,0
151342,40,83,8,10,28,0,37,0
151351,40,754,99,58,122,0,475,0
151360,40,54,4,4,25,0,21,0
151379,40,56,12,1,13,0,30,0
151388,40,34,1,0,9,0,24,0
151467,40,12,0,0,0,12,0,0
151661,40,32,0,0,0,32,0,0
151777,40,22,0,5,13,4,0,0
151786,40,134,3,11,114,6,0,0
151801,40,235,73,69,90,3,0,0
151810,40,10,1,0,6,0,0,3
151962,40,6,0,0,0,6,0,0
152080,40,344,0,0,4,0,0,340
152099,40,34,8,10,7,0,9,0
152318,40,12,0,2,9,1,0,0
152336,40,59,0,2,33,19,4,1
152381,40,16,0,0,2,2,12,0
152390,40,29,0,0,9,0,4,16
152530,40,27,2,4,18,3,0,0
152567,40,137,22,37,61,8,9,0
152600,40,49,1,3,27,5,13,0
152637,40,102,2,12,63,25,0,0
152673,40,16,0,1,13,2,0,0
152798,40,41,10,17,13,1,0,0
152992,40,9,0,1,5,3,0,0
153001,40,18,0,0,6,12,0,0
153108,40,17,0,0,0,0,17,0
153126,40,17,0,0,7,10,0,0
153144,40,22,0,0,19,3,0,0
153214,40,360,232,55,0,73,0,0
153241,40,19,1,1,12,5,0,0
153250,40,100,46,20,16,18,0,0
153269,40,63,10,20,11,22,0,0
153278,40,69,3,27,37,2,0,0
153296,40,26,15,3,5,3,0,0
153302,40,19,0,0,0,0,0,19
153311,40,126,0,0,0,126,0,0
153320,40,20,6,5,9,0,0,0
153366,40,23,2,1,17,3,0,0
153375,40,28,4,4,8,10,0,2
153384,40,66,1,4,41,7,13,0
153445,40,112,0,0,0,0,0,112
153472,40,120,42,26,0,42,0,10
153524,40,97,15,8,4,70,0,0
153533,40,67,27,7,23,10,0,0
153603,40,344,72,111,150,0,11,0
153621,40,9,0,0,6,2,0,1
153630,40,99,11,6,40,42,0,0
153658,40,1154,185,340,428,18,113,70
153737,40,246,97,45,59,44,0,1
153825,40,7,1,0,5,1,0,0
153834,40,24,1,1,16,6,0,0
153861,40,118,22,15,39,40,2,0
153922,40,45,22,12,8,3,0,0
153977,40,51,5,3,33,10,0,0
154004,40,13,0,1,10,2,0,0
154013,40,30,0,0,27,0,3,0
154022,40,122,29,41,49,3,0,0
154059,40,64,0,0,0,1,61,2
154095,40,76,0,0,0,75,0,1
154101,40,4,0,0,0,3,0,1
154110,40,102,0,0,0,0,0,102
154129,40,33,0,0,0,0,0,33
154156,40,50,4,13,32,1,0,0
154174,40,121,27,47,34,13,0,0
154235,40,36,0,2,13,11,10,0
154262,40,15,0,8,5,2,0,0
154350,40,11,0,0,8,3,0,0
154378,40,71,0,0,0,71,0,0
154396,40,39,0,0,0,39,0,0
154493,40,8,0,0,0,0,8,0
154518,40,10,0,0,5,5,0,0
154527,40,7,0,0,0,0,7,0
154572,40,66,0,0,0,1,0,65
154590,40,27,1,0,9,17,0,0
154688,40,68,22,16,30,0,0,0
154712,40,32,0,4,24,4,0,0
154721,40,3,0,0,0,0,0,3
154749,40,9,1,1,4,3,0,0
154800,40,141,69,43,25,0,4,0
154855,40,12,0,0,0,0,0,12
154934,40,40,0,0,0,40,0,0
155007,40,14,0,2,12,0,0,0
155025,40,40,0,0,3,37,0,0
155052,40,37,0,0,0,37,0,0
155061,40,138,1,2,34,84,17,0
155070,40,14,0,0,0,0,0,14
155089,40,6,0,0,4,0,0,2
155177,40,37,37,0,0,0,0,0
155186,40,51,0,0,0,0,0,51
155210,40,324,158,81,78,0,0,7
155283,40,19,0,0,0,19,0,0
155308,40,7,2,5,0,0,0,0
155317,40,1399,123,356,745,65,110,0
155335,40,9,0,3,4,2,0,0
155399,40,279,20,6,32,139,82,0
155414,40,13,0,1,9,2,1,0
155487,40,24,0,0,0,24,0,0
155496,40,8,3,3,2,0,0,0
155511,40,4,0,0,3,0,1,0
155520,40,11,11,0,0,0,0,0
155566,40,11,3,1,6,1,0,0
155627,40,13,0,3,10,0,0,0
155636,40,5,0,3,2,0,0,0
155681,40,58,0,0,0,58,0,0
155812,40,34,0,2,18,14,0,0
155858,40,53,0,0,0,53,0,0
155900,40,7,0,3,1,3,0,0
155973,40,14,0,0,14,0,0,0
156082,40,90,0,0,4,0,85,1
156125,40,178,32,49,95,2,0,0
156134,40,28,0,0,0,28,0,0
156189,40,28,9,4,11,4,0,0
156213,40,10,0,1,9,0,0,0
156222,40,2,0,1,1,0,0,0
156231,40,53,8,11,14,20,0,0
156286,40,38,0,2,18,18,0,0
156295,40,32,3,7,16,6,0,0
156338,40,92,22,23,34,13,0,0
156356,40,11,0,1,7,3,0,0
156365,40,44,0,0,0,44,0,0
156392,40,90,6,17,18,44,5,0
156408,40,25,0,0,19,6,0,0
156417,40,7,3,2,1,1,0,0
156471,40,89,0,2,8,79,0,0
156541,40,98,15,42,24,17,0,0
156620,40,96,0,0,7,2,51,36
156648,40,61,18,10,21,10,2,0
156727,40,129,2,15,30,82,0,0
156745,40,11,0,0,1,4,6,0
156790,40,55,12,14,13,12,4,0
156851,40,23,0,5,6,11,1,0
156860,40,35,3,3,10,19,0,0
156921,40,99,3,9,26,61,0,0
157058,40,21,0,1,14,6,0,0
157076,40,6,0,0,4,2,0,0
157085,40,250,3,2,12,11,222,0
157100,40,27,2,8,16,1,0,0
157207,40,2,1,1,0,0,0,0
157216,40,111,14,32,54,11,0,0
157289,40,697,74,162,351,99,1,10
157304,40,41,17,5,3,14,2,0
157331,40,57,8,14,10,25,0,0
157377,40,33,4,6,17,6,0,0
157386,40,93,0,0,13,80,0,0
157401,40,126,2,0,17,107,0,0
157438,40,78,12,13,19,32,2,0
157447,40,258,0,0,0,0,258,0
157483,40,99,18,21,25,34,1,0
157535,40,110,37,32,39,2,0,0
157553,40,68,31,11,9,16,1,0
157711,40,105,20,30,17,38,0,0
157739,40,41,8,9,8,16,0,0
157748,40,44,21,17,6,0,0,0
157757,40,23,0,1,21,1,0,0
157793,40,115,37,29,16,33,0,0
157809,40,35,1,6,27,1,0,0
157818,40,9,0,0,4,5,0,0
157863,40,13,0,2,9,2,0,0
157951,40,143,0,6,4,127,0,6
158088,40,51,0,0,0,49,0,2
158431,40,113,14,22,13,58,0,6
158477,40,9,0,0,6,0,3,0
158662,40,249,65,58,41,83,0,2
158802,40,31,1,0,15,15,0,0
158884,40,31,5,4,7,13,0,2
159009,40,32,0,0,0,10,22,0
159197,40,22,0,0,0,22,0,0
159373,40,610,48,182,304,76,0,0
159382,40,18,1,0,0,17,0,0
159391,40,421,8,18,57,305,33,0
159407,40,33,1,0,1,31,0,0
159416,40,41,1,1,2,22,15,0
159568,40,5,1,0,1,2,0,1
159647,40,121,0,0,8,66,47,0
159656,40,88,0,0,0,0,88,0
159717,40,54,0,0,10,44,0,0
159939,40,76,1,0,5,0,0,70
159966,40,79,0,0,1,77,1,0
159993,40,97,9,4,22,62,0,0
160010,40,35,0,1,0,34,0,0
160038,40,72,1,3,26,42,0,0
160065,40,69,15,20,31,3,0,0
160074,40,89,6,20,47,16,0,0
160409,40,18,18,0,0,0,0,0
160481,40,59,1,2,5,49,1,1
160579,40,99,3,5,16,72,0,3
160612,40,251,0,0,6,245,0,0
160621,40,27,2,0,23,2,0,0
160630,40,8,0,1,3,4,0,0
160649,40,26,0,1,9,16,0,0
160658,40,143,0,0,1,142,0,0
160667,40,93,1,3,13,73,0,3
160755,40,872,63,108,384,98,219,0
160904,40,78,6,14,35,6,17,0
160959,40,28,28,0,0,0,0,0
160977,40,70,6,4,38,3,19,0
161004,40,49,0,0,23,1,25,0
161022,40,9,0,3,1,5,0,0
161077,40,58,0,0,0,58,0,0
161086,40,68,1,6,9,52,0,0
161138,40,59,0,0,0,59,0,0
161192,40,51,0,0,0,51,0,0
161217,40,22,0,0,0,0,22,0
161226,40,14,0,0,5,0,9,0
161235,40,4,0,0,0,1,3,0
161253,40,118,3,1,11,1,102,0
161299,40,74,19,19,30,4,1,1
161341,40,2,0,0,0,0,2,0
161457,40,180,8,37,75,1,59,0
161484,40,42,0,0,0,42,0,0
161509,40,30,10,7,13,0,0,0
161518,40,30,0,1,19,10,0,0
161545,40,103,39,20,12,32,0,0
161554,40,70,10,3,0,0,52,5
161563,40,37,13,14,9,1,0,0
161572,40,20,6,2,9,3,0,0
161581,40,22,0,0,0,22,0,0
161767,40,96,3,25,52,7,0,9
161864,40,85,26,23,35,1,0,0
161873,40,32,0,0,0,0,32,0
162007,40,39,0,0,1,5,33,0
162061,40,16,16,0,0,0,0,0
162104,40,51,16,14,19,0,1,1
162122,40,69,20,15,27,7,0,0
162168,40,52,14,17,12,9,0,0
162210,40,32,13,11,7,1,0,0
162283,40,4,0,0,0,0,4,0
162557,40,104,36,23,45,0,0,0
162584,40,32,0,0,0,0,32,0
162609,40,19,7,6,6,0,0,0
162654,40,26,0,1,18,7,0,0
162706,40,23,0,0,23,0,0,0
162760,40,7,0,0,6,1,0,0
162779,40,187,71,61,35,20,0,0
162928,40,698,100,61,54,198,264,21
163028,40,40,0,0,0,40,0,0
163046,40,125,0,0,113,12,0,0
163204,40,177,111,56,10,0,0,0
163259,40,1455,168,296,823,148,7,13
163268,40,171,18,8,6,7,132,0
163286,40,555,14,0,1,4,536,0
163295,40,137,0,0,0,0,0,137
163338,40,47,3,5,6,0,33,0
163426,40,463,318,88,29,0,0,28
163453,40,121,0,1,1,1,118,0
163462,40,41,2,7,10,0,22,0
163578,40,9,0,0,9,0,0,0
163657,40,42,15,24,3,0,0,0
163851,40,87,1,0,0,0,86,0
163912,40,21,0,1,14,0,6,0
163976,40,5,5,0,0,0,0,0
164076,40,302,6,16,45,5,230,0
164085,40,8,1,2,3,2,0,0
164155,40,41,0,0,0,28,0,13
164173,40,113,48,20,24,1,20,0
164216,40,16,0,0,11,5,0,0
164270,40,41,1,1,3,1,35,0
164313,40,68,11,17,28,12,0,0
164368,40,35,35,0,0,0,0,0
164447,40,13,0,0,12,0,1,0
164465,40,72,10,1,25,1,35,0
164492,40,22,13,0,8,1,0,0
164562,40,39,1,9,24,5,0,0
164580,40,61,0,30,31,0,0,0
164632,40,77,15,24,34,3,0,1
164641,40,11,6,0,4,1,0,0
164739,40,83,0,0,1,0,82,0
164748,40,352,170,123,57,2,0,0
164872,40,15,4,10,1,0,0,0
164924,40,278,38,87,62,67,24,0
164988,40,2200,208,215,755,134,395,493
165015,40,141,24,34,19,4,60,0
165024,40,24,0,0,18,6,0,0
165167,40,14,10,1,2,0,1,0
165264,40,34,0,8,26,0,0,0
165334,40,66,0,0,1,31,34,0
165529,40,105,49,26,27,3,0,0
165574,40,33,5,9,19,0,0,0
165644,40,12,0,2,6,4,0,0
165662,40,55,0,0,0,0,55,0
165671,40,51,0,6,20,0,25,0
165699,40,118,48,38,30,2,0,0
165802,40,34,0,12,22,0,0,0
165820,40,9,0,0,2,7,0,0
165866,40,14,0,0,12,2,0,0
165884,40,29,5,7,10,7,0,0
165936,40,19,5,5,4,5,0,0
165945,40,2,0,0,0,2,0,0
166018,40,40,10,16,10,4,0,0
166027,40,659,119,8,32,187,313,0
166045,40,5,0,0,0,5,0,0
166054,40,7,2,0,1,4,0,0
166124,40,92,3,0,60,5,24,0
166391,40,69,20,25,23,1,0,0
166407,40,29,0,2,24,3,0,0
166452,40,155,52,44,46,13,0,0
166489,40,10,10,0,0,0,0,0
166513,40,186,5,5,1,10,129,36
166629,40,385,3,11,8,3,360,0
166638,40,230,0,0,0,0,214,16
166656,40,293,64,89,107,18,0,15
166674,40,32,0,3,29,0,0,0
166683,40,11,0,6,4,0,0,1
166692,40,1,0,0,0,1,0,0
166708,40,939,100,189,597,53,0,0
166717,40,78,5,25,22,26,0,0
166850,40,80,6,15,37,1,16,5
166869,40,114,12,26,59,17,0,0
166911,40,21,13,4,4,0,0,0
166939,40,69,2,0,0,7,52,8
167057,40,128,0,0,0,0,0,128
167093,40,26,2,4,20,0,0,0
167215,40,15,5,1,2,7,0,0
167260,40,29,0,10,17,2,0,0
167288,40,5,0,0,4,1,0,0
167358,40,771,120,209,168,127,18,129
167376,40,6,0,0,6,0,0,0
167394,40,17,0,0,10,1,6,0
167464,40,8,8,0,0,0,0,0
167598,40,116,4,33,73,1,5,0
167677,40,16,0,0,0,0,0,16
167729,40,21,0,0,12,9,0,0
167783,40,100,14,50,35,0,1,0
167792,40,43,0,0,0,0,0,43
167835,40,85,0,0,0,11,74,0
167899,40,69,3,13,47,6,0,0
167987,40,111,3,2,4,0,102,0
167996,40,37,0,11,18,2,6,0
168005,40,77,0,5,13,59,0,0
168148,40,519,62,84,195,2,176,0
168218,40,122,0,0,0,0,75,47
168227,40,167,29,58,80,0,0,0
168254,40,44,7,7,8,22,0,0
168263,40,11,0,0,3,8,0,0
168281,40,35,2,0,19,14,0,0
168342,40,58,0,1,3,4,10,40
168421,40,134,1,0,0,133,0,0
168430,40,19,0,1,8,10,0,0
168528,40,24,0,5,17,2,0,0
168546,40,24,0,0,12,9,3,0
168591,40,18,0,1,0,8,9,0
168607,40,44,0,0,0,0,0,44
168740,40,22,2,10,6,4,0,0
168786,40,5,0,0,3,2,0,0
168847,40,105,15,13,17,60,0,0
169080,40,10,0,4,6,0,0,0
169220,40,13,13,0,0,0,0,0
169248,40,172,5,4,7,2,146,8
169275,40,122,0,0,0,0,0,122
169327,40,7,2,5,0,0,0,0
169363,40,65,7,17,40,1,0,0
169424,40,10,0,0,0,10,0,0
169442,40,49,13,23,13,0,0,0
169479,40,112,4,20,46,41,0,1
169521,40,7,0,0,1,6,0,0
169655,40,55,0,0,0,55,0,0
169716,40,100,0,18,54,19,9,0
169761,40,16,0,0,0,16,0,0
169798,40,70,0,0,1,0,69,0
169910,40,80,0,0,2,1,0,77
169974,40,3,0,0,0,3,0,0
169983,40,26,0,0,0,0,26,0
169992,40,31,0,0,0,0,0,31
170000,40,16,7,2,7,0,0,0
170037,40,5,0,1,3,1,0,0
170055,40,12,0,0,10,2,0,0
170082,40,317,0,0,0,0,0,317
170091,40,8,8,0,0,0,0,0
170286,40,2,0,0,1,1,0,0
170301,40,71,3,3,64,1,0,0
170444,40,12,0,0,0,12,0,0
170532,40,20,0,0,1,19,0,0
170550,40,3,0,0,0,3,0,0
170587,40,22,0,0,0,22,0,0
170620,40,53,0,0,0,37,3,13
170639,40,6,0,0,2,3,0,1
170657,40,185,185,0,0,0,0,0
170675,40,35,1,0,4,0,30,0
170790,40,5,0,0,0,3,0,2
170806,40,89,20,25,41,3,0,0
170976,40,4032,337,388,923,270,626,1488
171100,40,942,63,152,515,207,5,0
171128,40,89,0,0,2,13,74,0
171137,40,84,0,0,1,0,83,0
171146,40,91,0,5,20,4,62,0
171155,40,52,23,7,11,11,0,0
171304,40,76,0,0,0,0,0,76
171395,40,32,26,0,0,6,0,0
171456,40,96,3,6,27,45,0,15
171483,40,79,0,0,0,0,0,79
171492,40,47,3,17,27,0,0,0
171535,40,204,0,0,0,0,0,204
171571,40,53,1,7,20,25,0,0
171599,40,3,0,0,3,0,0,0
172033,40,19,13,3,2,1,0,0
172051,40,27,0,0,9,2,16,0
172200,40,89,0,0,0,0,0,89
172264,40,78,23,36,16,3,0,0
172307,40,44,23,10,11,0,0,0
172334,40,11,0,0,11,0,0,0
172440,40,4,0,0,1,3,0,0
172608,40,15,12,3,0,0,0,0
172617,40,151,0,0,0,0,0,151
172635,40,68,0,0,0,68,0,0
172644,40,585,80,184,293,22,2,4
172699,40,49,1,1,14,33,0,0
172705,40,4,1,2,1,0,0,0
173045,40,36,2,2,8,24,0,0
173063,40,1,0,0,0,1,0,0
173115,40,2,0,0,0,2,0,0
173124,40,23,0,3,20,0,0,0
173142,40,44,15,14,15,0,0,0
173160,40,22,0,13,8,1,0,0
173203,40,3,0,0,0,3,0,0
173258,40,45,9,3,4,1,13,15
173300,40,17,0,3,9,5,0,0
173328,40,23,2,10,11,0,0,0
173452,40,84,84,0,0,0,0,0
173647,40,51,0,1,35,15,0,0
173665,40,23,0,0,0,5,9,9
173708,40,1,0,0,0,1,0,0
173735,40,2,0,0,0,2,0,0
173799,40,3,0,0,0,3,0,0
173896,40,8,1,3,4,0,0,0
173902,40,39,0,0,0,32,4,3
173911,40,1,0,0,0,1,0,0
173920,40,36,1,0,27,8,0,0
174020,40,7,0,1,6,0,0,0
174066,40,1228,145,304,735,38,0,6
174075,40,2,0,0,0,2,0,0
174127,40,37,21,8,4,0,0,4
174136,40,1,0,0,0,1,0,0
174154,40,24,0,5,14,5,0,0
174233,40,151,0,0,68,83,0,0
174251,40,4,1,1,2,0,0,0
174358,40,20,0,0,17,2,0,1
174437,40,41,12,13,14,2,0,0
174473,40,1,0,0,0,1,0,0
174491,40,68,25,16,23,2,2,0
174507,40,62,13,16,22,8,0,3
174525,40,8,0,0,0,0,0,8
174747,40,29,0,2,21,6,0,0
174783,40,53,1,0,41,11,0,0
174792,40,42,0,2,28,12,0,0
174817,40,27,7,7,12,1,0,0
174844,40,80,0,14,48,15,0,3
174862,40,4,0,0,4,0,0,0
174899,40,67,0,5,49,9,4,0
174914,40,59,2,1,9,4,43,0
175005,40,116,4,16,93,3,0,0
175014,40,73,0,0,0,73,0,0
175041,40,3,0,0,0,3,0,0
175078,40,11,0,0,10,1,0,0
175227,40,84,9,15,18,42,0,0
175272,40,37,0,2,29,6,0,0
175281,40,12,3,5,4,0,0,0
175315,40,2,0,0,0,2,0,0
175342,40,60,2,4,22,32,0,0
175421,40,12,2,0,0,10,0,0
175430,40,43,9,13,13,8,0,0
175519,40,69,0,0,0,69,0,0
175573,40,96,0,0,0,96,0,0
175616,40,40,4,1,4,31,0,0
175643,40,74,0,0,0,74,0,0
175652,40,114,0,0,0,114,0,0
175786,40,346,0,0,0,346,0,0
175810,40,138,0,0,0,0,0,138
175829,40,131,0,0,0,131,0,0
175856,40,117,3,10,48,56,0,0
175883,40,122,0,0,0,122,0,0
175935,40,118,0,0,0,118,0,0
175980,40,11,0,1,2,6,1,1
176008,40,91,0,0,0,91,0,0
176017,40,997,114,196,417,207,63,0
176035,40,44,0,0,4,40,0,0
176044,40,20,0,0,0,20,0,0
176053,40,56,2,4,14,36,0,0
176071,40,299,0,0,0,299,0,0
176080,40,296,0,10,69,169,48,0
176169,40,116,0,0,0,0,0,116
176178,40,189,0,0,0,0,0,189
176239,40,169,0,0,0,0,0,169
176318,40,35,3,5,15,10,0,2
176354,40,67,0,0,0,67,0,0
176372,40,215,2,17,81,90,25,0
176406,40,13,0,0,6,7,0,0
176451,40,5,3,2,0,0,0,0
176479,40,191,36,47,92,16,0,0
176600,40,9,2,2,5,0,0,0
176628,40,8,2,0,1,5,0,0
176664,40,16,0,0,0,0,0,16
176770,40,60,6,8,42,4,0,0
176789,40,19,5,6,6,2,0,0
176910,40,10,10,0,0,0,0,0
176947,40,32,0,11,20,1,0,0
176965,40,103,0,0,17,86,0,0
177038,40,36,4,9,7,16,0,0
177065,40,12,1,0,6,4,0,1
177092,40,33,22,11,0,0,0,0
177126,40,16,8,5,3,0,0,0
177135,40,165,0,0,0,0,0,165
177144,40,11,0,0,1,0,10,0
177214,40,23,0,0,8,15,0,0
177302,40,10,0,0,0,10,0,0
177339,40,3,1,1,0,1,0,0
177418,40,13,0,0,3,9,1,0
177472,40,221,0,0,0,0,0,221
177542,40,46,11,9,16,10,0,0
177551,40,9,0,0,0,9,0,0
177676,40,4,0,0,0,1,0,3
177719,40,49,1,4,25,19,0,0
177746,40,16,0,1,15,0,0,0
177816,40,13,4,7,2,0,0,0
177834,40,249,44,69,119,17,0,0
177940,40,23,0,1,14,8,0,0
177968,40,184,66,66,36,16,0,0
177977,40,105,0,0,0,105,0,0
177986,40,56,11,8,25,12,0,0
177995,40,214,0,0,0,0,0,214
178059,40,54,1,2,39,12,0,0
178183,40,7,0,0,0,7,0,0
178208,40,43,12,11,20,0,0,0
178217,40,43,10,6,9,18,0,0
178244,40,74,13,13,40,7,1,0
178341,40,37,0,0,4,19,7,7
178369,40,77,11,27,22,14,2,1
178387,40,23,1,0,1,21,0,0
178396,40,1020,130,245,410,231,4,0
178402,40,257,42,69,102,34,9,1
178411,40,66,13,24,21,2,6,0
178420,40,149,26,56,67,0,0,0
178448,40,79,16,14,10,39,0,0
178518,40,11,6,5,0,0,0,0
178615,40,58,0,1,33,22,2,0
178624,40,56,0,1,3,48,4,0
178679,40,23,23,0,0,0,0,0
178697,40,97,25,42,28,2,0,0
178721,40,30,0,4,26,0,0,0
178891,40,106,0,0,0,106,0,0
178989,40,37,7,4,22,4,0,0
179043,40,57,1,8,39,9,0,0
179159,40,262,21,57,148,36,0,0
179265,40,29,6,11,12,0,0,0
179308,40,321,109,61,67,19,22,43
179317,40,2,0,0,2,0,0,0
179326,40,38,0,1,0,37,0,0
179344,40,4,0,0,0,0,4,0
179539,40,81,0,0,0,75,0,6
179548,40,25,0,5,20,0,0,0
179557,40,97,0,0,0,97,0,0
179566,40,195,3,18,37,127,0,10
179645,40,47,2,5,10,28,0,2
179812,40,57,10,16,30,1,0,0
179867,40,388,87,8,8,45,235,5
179894,40,20,0,0,11,8,1,0
179946,40,18,0,1,15,2,0,0
179955,40,11,0,1,6,4,0,0
180054,40,27,0,0,0,27,0,0
180106,40,11,0,1,8,2,0,0
180160,40,13,0,0,0,13,0,0
180179,40,37,0,1,7,5,24,0
180203,40,14,0,0,0,14,0,0
180212,40,19,0,0,0,19,0,0
180249,40,5,0,0,0,5,0,0
180258,40,12,1,3,2,4,1,1
180276,40,1,0,0,0,1,0,0
180328,40,12,0,0,0,12,0,0
180373,40,22,0,0,0,0,0,22
180416,40,22,0,0,4,18,0,0
180461,40,127,0,1,1,18,0,107
180489,40,78,5,4,33,25,11,0
180522,40,6,0,1,1,4,0,0
180595,40,20,0,0,12,7,0,1
180647,40,77,0,0,0,77,0,0
180692,40,17,0,0,7,10,0,0
180814,40,105,22,39,26,18,0,0
180832,40,58,3,21,10,24,0,0
180878,40,45,5,16,23,1,0,0
180902,40,157,0,0,0,0,0,157
180948,40,13,3,0,1,4,5,0
180984,40,63,27,16,18,2,0,0
181002,40,224,9,31,130,53,1,0
181020,40,41,1,7,31,2,0,0
181127,40,13,0,0,4,9,0,0
181215,40,64,0,1,5,3,55,0
181297,40,71,11,14,39,6,1,0
181303,40,241,0,0,0,241,0,0
181312,40,67,0,0,0,67,0,0
181394,40,163,1,1,0,104,57,0
181419,40,22,0,0,0,22,0,0
181428,40,267,3,27,145,90,0,2
181446,40,17,1,2,9,5,0,0
181464,40,319,21,70,113,1,109,5
181491,40,122,0,0,0,122,0,0
181534,40,13,0,1,1,11,0,0
181604,40,82,15,19,38,8,2,0
181640,40,360,0,0,0,0,0,360
181738,40,4,0,0,0,0,4,0
181765,40,13,0,6,4,0,3,0
181783,40,15,0,0,1,12,2,0
181817,40,64,0,0,0,64,0,0
181853,40,14,2,7,5,0,0,0
181941,40,21,0,0,0,21,0,0
182005,40,57,0,0,0,24,0,33
182148,40,23,0,0,0,0,0,23
182281,40,470,0,0,0,4,108,358
182290,40,291,0,0,0,0,196,95
182306,40,17,0,0,0,11,0,6
182500,40,24,0,0,0,24,0,0
182564,40,15,0,0,0,15,0,0
182634,40,16,0,0,16,0,0,0
182670,40,105,25,5,3,6,62,4
182795,40,86,16,30,38,2,0,0
182829,40,13,0,2,6,0,5,0
182917,40,7,7,0,0,0,0,0
182980,40,68,23,25,19,1,0,0
183026,40,130,35,45,35,9,6,0
183044,40,235,6,20,49,0,160,0
183062,40,14,0,5,6,0,3,0
183071,40,13,0,0,0,0,13,0
183080,40,51,0,5,9,0,37,0
183099,40,66,58,6,2,0,0,0
183105,40,21,11,6,3,1,0,0
183114,40,25,13,8,4,0,0,0
183123,40,25,5,14,4,2,0,0
183132,40,47,32,13,1,1,0,0
183141,40,27,24,3,0,0,0,0
183150,40,34,27,5,2,0,0,0
183211,40,55,0,7,44,4,0,0
183239,40,32,0,0,12,4,1,15
183248,40,17,0,0,0,17,0,0
183257,40,11,0,0,0,0,11,0
183275,40,7,0,0,0,0,0,7
183488,40,10,2,1,3,4,0,0
183655,40,4,0,0,0,0,0,4
183743,40,27,0,0,0,3,24,0
183789,40,56,0,0,0,0,0,56
183804,40,18,15,2,1,0,0,0
183822,40,6,0,1,0,5,0,0
183859,40,6,0,0,0,6,0,0
183910,40,7,0,0,0,7,0,0
183974,40,44,3,9,29,3,0,0
184180,40,3,0,0,2,1,0,0
184205,40,3,0,0,0,0,0,3
184348,40,18,0,2,16,0,0,0
184481,40,3,0,0,0,0,3,0
184603,40,35,0,0,5,5,25,0
184612,40,84,17,23,33,11,0,0
184694,40,36,0,4,12,0,20,0
184773,40,8,0,0,0,2,6,0
184782,40,312,8,29,101,40,134,0
184959,40,19,3,0,0,16,0,0
184995,40,10,0,0,0,3,7,0
185129,40,6,0,0,1,0,5,0
185262,40,119,0,0,0,0,119,0
185536,40,2,0,0,0,2,0,0
185572,40,103,0,0,0,9,94,0
185590,40,113,1,0,13,0,0,99
185721,40,7,0,1,0,6,0,0
185828,40,148,0,0,1,0,147,0
186131,40,212,0,0,0,16,196,0
186186,40,18,0,0,0,18,0,0
186201,40,9,0,1,3,0,5,0
186283,40,12,0,0,5,0,6,1
186371,40,71,9,18,40,4,0,0
186380,40,1752,215,450,897,124,66,0
186399,40,186,21,42,97,22,4,0
186432,40,18,0,1,3,8,6,0
186469,40,1,0,0,0,0,0,1
186584,40,188,6,30,37,15,17,83
186618,40,29,0,2,21,6,0,0
186645,40,7,0,0,0,7,0,0
186867,40,124,24,47,22,0,31,0
186876,40,31,0,0,1,1,0,29
187134,40,37,0,0,18,2,17,0
187444,40,6,0,0,2,4,0,0
187532,40,293,0,0,0,293,0,0
187596,40,89,4,16,46,20,3,0
187620,40,4,0,1,0,2,0,1
187639,40,45,0,0,0,45,0,0
187648,40,36,0,0,2,34,0,0
187745,40,25,1,5,19,0,0,0
187897,40,40,0,1,12,27,0,0
