UNITID,SCUGFFP,GISTN2,GISTON2,GISTWF2,GISTOF2,GISTUN2,GISTT2,GISTA2,GISTN1,GISTON1,GISTWF1,GISTOF1,GISTUN1,GISTT1,GISTA1,GISTN0,GISTON0,GISTWF0,GISTOF0,GISTUN0,GISTT0,GISTA0,GIS4N2,GIS4ON2,GIS4WF2,GIS4OF2,GIS4UN2,GIS4T2,GIS4A2,GIS4N12,GIS4T12,GIS4A12,GIS4N22,GIS4T22,GIS4A22,GIS4N32,GIS4T32,GIS4A32,GIS4N42,GIS4T42,GIS4A42,GIS4N52,GIS4T52,GIS4A52,NPIST2,NPIST1,NPIST0,NPIS412,NPIS422,NPIS432,NPIS442,NPIS452,GRNTN2,GRNTON2,GRNTWF2,GRNTOF2,GRNTUN2,GRNTT2,GRNTA2,GRNTN1,GRNTON1,GRNTWF1,GRNTOF1,GRNTUN1,GRNTT1,GRNTA1,GRNTN0,GRNTON0,GRNTWF0,GRNTOF0,GRNTUN0,GRNTT0,GRNTA0,GRN4N2,GRN4ON2,GRN4WF2,GRN4OF2,GRN4UN2,GRN4T2,GRN4A2,GRN4N12,GRN4T12,GRN4A12,GRN4N22,GRN4T22,GRN4A22,GRN4N32,GRN4T32,GRN4A32,GRN4N42,GRN4T42,GRN4A42,GRN4N52,GRN4T52,GRN4A52,NPGRN2,NPGRN1,NPGRN0,NPT412,NPT422,NPT432,NPT442,NPT452,GIS4N1,GIS4ON1,GIS4WF1,GIS4OF1,GIS4UN1,GIS4T1,GIS4A1,GIS4N11,GIS4T11,GIS4A11,GIS4N21,GIS4T21,GIS4A21,GIS4N31,GIS4T31,GIS4A31,GIS4N41,GIS4T41,GIS4A41,GIS4N51,GIS4T51,GIS4A51,NPIS411,NPIS421,NPIS431,NPIS441,NPIS451,GRN4N1,GRN4ON1,GRN4WF1,GRN4OF1,GRN4UN1,GRN4T1,GRN4A1,GRN4N11,GRN4T11,GRN4A11,GRN4N21,GRN4T21,GRN4A21,GRN4N31,GRN4T31,GRN4A31,GRN4N41,GRN4T41,GRN4A41,GRN4N51,GRN4T51,GRN4A51,NPT411,NPT421,NPT431,NPT441,NPT451,GIS4N0,GIS4ON0,GIS4WF0,GIS4OF0,GIS4UN0,GIS4T0,GIS4A0,GIS4N10,GIS4T10,GIS4A10,GIS4N20,GIS4T20,GIS4A20,GIS4N30,GIS4T30,GIS4A30,GIS4N40,GIS4T40,GIS4A40,GIS4N50,GIS4T50,GIS4A50,NPIS410,NPIS420,NPIS430,NPIS440,NPIS450,GRN4N0,GRN4ON0,GRN4WF0,GRN4OF0,GRN4UN0,GRN4T0,GRN4A0,GRN4N10,GRN4T10,GRN4A10,GRN4N20,GRN4T20,GRN4A20,GRN4N30,GRN4T30,GRN4A30,GRN4N40,GRN4T40,GRN4A40,GRN4N50,GRN4T50,GRN4A50,NPT410,NPT420,NPT430,NPT440,NPT450,GIS4G2,GIS4G12,GIS4G22,GIS4G32,GIS4G42,GIS4G52,GIS4G1,GIS4G11,GIS4G21,GIS4G31,GIS4G41,GIS4G51,GIS4G0,GIS4G10,GIS4G20,GIS4G30,GIS4G40,GIS4G50,GRN4G2,GRN4G12,GRN4G22,GRN4G32,GRN4G42,GRN4G52,GRN4G1,GRN4G11,GRN4G21,GRN4G31,GRN4G41,GRN4G51,GRN4G0,GRN4G10,GRN4G20,GRN4G30,GRN4G40,GRN4G50
441900,6,413,,50,240,123,2369712,5738,378,,55,256,67,2170054,5741,344,,52,240,52,1759519,5115,247,,39,172,36,2060922,8344,114,1163270,10204,60,507186,8453,44,326692,7425,16,37974,2373,13,25800,1985,17046,14360,14750,12445,14196,15224,20276,20664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,,42,200,9,1921133,7654,105,924416,8804,66,561641,8510,53,365862,6903,18,61234,3402,9,7980,887,11328,11622,13229,16730,19245,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,35,170,14,1536968,7018,92,768517,8353,59,450151,7630,46,256977,5586,12,39718,3310,10,21605,2161,11580,12303,14347,16623,17772,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,114,60,44,16,13,248,105,66,53,18,6,211,91,58,45,9,8,,,,,,,,,,,,,,,,,,
441937,9,468,299,127,42,0,4344798,9284,656,447,166,43,0,6298568,9601,730,519,160,51,0,6549029,8971,381,253,97,31,0,3990193,10473,149,2022015,13571,95,1148406,12088,78,675293,8658,22,105556,4798,37,38923,1052,14493,15059,13548,10462,11945,15375,19235,22981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,409,128,34,0,5836542,10222,239,3140181,13139,136,1635442,12025,92,827868,8999,42,168954,4023,62,64097,1034,12011,13125,16151,21127,24116,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,488,119,38,0,6085438,9435,244,3138359,12862,152,1747451,11496,109,859479,7885,63,256684,4074,77,83465,1084,10131,11497,15108,18919,21909,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,149,95,78,21,20,536,239,136,92,38,31,608,244,152,108,56,48,,,,,,,,,,,,,,,,,,
441982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,70,14,0,0,3197815,38069,85,85,0,0,0,3399026,39989,84,84,0,0,0,3077749,36640,25,23,2,0,0,1356903,54276,5,382610,76522,3,224830,74943,4,274153,68538,0,0,,13,475310,36562,36494,34297,35310,-772,807,7212,,39188,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,0,0,0,1876443,58639,11,795060,72278,3,220282,73427,5,299931,59986,3,170934,56978,10,390236,39024,2008,859,14300,17308,35262,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,0,0,0,1336659,51410,8,568841,71105,4,274246,68562,1,66376,66376,1,58130,58130,12,369066,30756,845,3388,5574,13820,41194,,,,,,,,,,,,,,,,,,,25,5,3,4,0,13,32,11,3,5,3,10,26,8,4,1,1,12
442073,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,24,65,0,414347,4656,87,,26,60,1,345743,3974,150,,34,116,0,560894,3739,102,,28,74,0,398231,3904,63,291185,4622,26,85106,3273,8,20940,2618,1,1000,1000,4,0,0,35120,24298,24698,35036,36385,37040,38658,39658,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,32,74,0,345743,3262,65,250773,3858,25,75239,3010,10,18608,1861,5,1123,225,1,0,0,24419,25267,26416,28052,28277,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,40,135,0,560894,3205,110,402098,3655,42,119566,2847,12,22683,1890,6,16547,2758,5,0,0,24762,25570,26527,25659,28417,,,,,,,,,,,,,,,,,,,88,61,21,5,1,0,86,60,19,6,1,0,149,105,31,10,3,0
442134,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,21,69,3,380013,4086,87,,30,53,4,434805,4998,78,,24,48,6,353511,4532,107,,26,78,3,377260,3526,91,340165,3738,8,29626,3703,4,7469,1867,4,0,0,0,0,,22972,21827,21641,23133,23168,25004,26871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,30,58,4,434805,4726,81,399780,4936,8,33502,4188,3,1523,508,0,0,,0,0,,22105,22853,26533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,27,53,8,353511,4017,79,318211,4028,7,33627,4804,1,1673,1673,0,0,,1,0,0,22101,21325,24456,,26129,,,,,,,,,,,,,,,,,,,93,84,6,3,0,0,87,79,7,1,0,0,78,70,7,1,0,0
442213,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,0,2724,1362,0,,,,,,,0,,,,,,,2,,1,1,0,2724,1362,0,0,,1,2156,2156,1,568,568,0,0,,0,0,,25840,,,,25046,26634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,0,,,,,,,,,,,,
442240,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,7,7,0,66344,4739,13,,7,6,0,70985,5460,32,,23,8,1,141465,4421,20,,10,10,0,60344,3017,9,47160,5240,3,5094,1698,3,8090,2697,1,0,0,4,0,0,17710,15495,14926,17209,20751,19752,22449,22449,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,11,8,0,68985,3631,10,55105,5511,1,0,0,2,7490,3745,3,2445,815,3,3945,1315,14966,20477,16732,19662,19162,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,22,5,1,136465,4874,20,106235,5312,3,15095,5032,3,13135,4378,1,1000,1000,1,1000,1000,12871,13151,13805,17183,17183,,,,,,,,,,,,,,,,,,,11,8,1,2,0,0,13,9,0,2,1,1,27,19,3,3,1,1
442329,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,,91,676,5,4204409,5446,894,,54,835,5,4525753,5062,891,,80,794,17,4962767,5570,855,,104,751,0,4131400,4832,532,3032048,5699,117,597917,5110,100,381454,3815,60,89891,1498,46,30090,654,27636,28580,27767,27354,27943,29238,31555,32399,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,,61,904,0,4499220,4662,629,3252118,5170,121,596432,4929,112,437061,3902,68,149169,2194,35,64440,1841,28448,28689,29716,31424,31777,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,,84,838,0,4924643,5341,596,3554170,5963,125,667111,5337,105,514862,4903,57,112183,1968,39,76317,1957,27378,28004,28438,31373,31384,,,,,,,,,,,,,,,,,,,753,518,108,90,25,12,878,626,113,91,34,14,851,590,117,96,32,16
442356,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,29,21,3,251583,4747,56,,41,7,8,325280,5809,40,,27,12,1,274846,6871,67,,43,24,0,240383,3588,23,171453,7454,5,33316,6663,4,16509,4127,19,16259,856,16,2846,178,36179,31499,31064,32792,33583,36119,39390,40068,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,53,14,0,325280,4855,14,112452,8032,9,78172,8686,16,103002,6438,15,31654,2110,13,0,0,29971,29317,31565,35893,38003,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,31,17,0,236394,4925,10,82072,8207,6,50888,8481,11,61069,5552,11,26366,2397,10,15999,1600,30230,29956,32885,36040,36837,,,,,,,,,,,,,,,,,,,40,23,5,3,8,1,48,14,9,16,9,0,36,10,6,10,6,4
442383,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,14,12,0,219941,8459,25,,12,12,1,169154,6766,24,,14,10,0,164174,6841,27,,16,11,0,211191,7822,16,157061,9816,4,26446,6612,3,16484,5495,3,11200,3733,1,0,0,14784,15081,14774,12953,16157,17274,19036,22769,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,11,16,0,154379,5718,16,117522,7345,3,12990,4330,5,20867,4173,2,1500,750,1,1500,1500,15295,18310,18467,21890,21140,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,16,11,0,164174,6081,12,97551,8129,6,45595,7599,4,12453,3113,1,3800,3800,4,4775,1194,13415,13945,18431,17744,20350,,,,,,,,,,,,,,,,,,,26,16,4,3,3,0,23,16,2,3,1,1,24,12,6,3,1,2
442426,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,1,17,0,127366,7076,13,,0,13,0,76056,5850,16,,0,16,0,91155,5697,19,,1,18,0,106177,5588,14,84400,6029,3,19535,6512,1,2242,2242,1,0,0,0,0,,23129,24336,25784,24195,23712,27982,30224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,0,13,0,76056,5850,10,62611,6261,1,7945,7945,0,0,,1,4000,4000,1,1500,1500,23925,22241,,26186,28686,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,17,0,91155,5362,12,70078,5840,2,5145,2573,3,15932,5311,0,0,,0,0,,25641,28908,26170,,,,,,,,,,,,,,,,,,,,,18,14,3,1,0,0,13,10,1,0,1,1,16,12,1,3,0,0
442435,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,3,7,0,55966,5597,16,,4,12,0,90791,5674,4,,1,3,0,22208,5552,10,,3,7,0,55966,5597,8,49363,6170,2,6603,3302,0,0,,0,0,,0,0,,13648,13169,13121,13075,15943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,4,12,0,90791,5674,15,84296,5620,0,0,,1,6495,6495,0,0,,0,0,,13223,,12348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,3,0,22208,5552,4,22208,5552,0,0,,0,0,,0,0,,0,0,,13121,,,,,,,,,,,,,,,,,,,,,,,10,8,2,0,0,0,16,15,0,1,0,0,4,4,0,0,0,0
442444,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,26,20,0,195892,4259,105,,62,41,2,493374,4699,63,,24,38,1,269904,4284,54,,30,24,0,195892,3628,28,122692,4382,16,55851,3491,6,13706,2284,2,3643,1822,2,0,0,23525,22467,24792,23526,24417,25624,26086,27908,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,69,44,2,492609,4284,70,339804,4854,20,90971,4549,16,56289,3518,5,5545,1109,4,0,0,22202,22507,23538,25947,27056,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,26,43,1,269904,3856,45,189085,4202,12,54917,4576,7,20734,2962,6,5168,861,0,0,,25001,24627,26241,28342,,,,,,,,,,,,,,,,,,,,46,28,11,5,2,0,104,70,19,14,1,0,63,45,11,5,2,0
442523,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,0,0,0,677434,16129,33,33,0,0,0,537176,16278,27,19,0,0,8,435037,16112,39,39,0,0,0,615402,15780,39,615402,15780,0,0,,0,0,,0,0,,0,0,,6215,5691,5482,6564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,0,0,0,530676,16584,32,530676,16584,0,0,,0,0,,0,0,,0,0,,5385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,19,0,0,7,386047,14848,26,386047,14848,0,0,,0,0,,0,0,,0,0,,6746,,,,,,,,,,,,,,,,,,,,,,,39,39,0,0,0,0,32,32,0,0,0,0,26,26,0,0,0,0
442569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,8,111,13,714075,5410,207,,7,176,24,1105477,5340,194,,14,163,17,1024060,5279,136,,10,124,2,683919,5029,103,554452,5383,19,100624,5296,9,26237,2915,5,2606,521,0,0,,9770,9303,8400,9745,9832,12213,14607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,7,188,0,1055359,5412,164,953529,5814,14,65485,4678,8,27393,3424,7,5532,790,2,3420,1710,8843,9979,11233,13867,12947,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,14,176,1,1013330,5305,168,920720,5480,15,71935,4796,6,18176,3029,1,2499,2499,1,0,0,8234,8918,10685,11215,13714,,,,,,,,,,,,,,,,,,,119,98,15,5,1,0,184,163,12,6,1,2,177,162,11,3,1,0
442602,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,2,9,0,61401,5582,10,,1,9,0,45629,4563,6,,3,3,0,23504,3917,14,,3,11,0,52401,3743,5,29623,5925,5,21283,4257,0,0,,1,1495,1495,3,0,0,36783,36258,31256,35914,37582,,40344,41839,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1,11,0,45629,3802,10,40319,4032,1,5310,5310,1,0,0,0,0,,0,0,,37017,35739,41049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,5,4,0,23504,2612,4,20443,5111,2,2473,1237,1,588,588,1,0,0,1,0,0,29303,33177,33826,34414,34414,,,,,,,,,,,,,,,,,,,10,5,4,0,1,0,10,9,1,0,0,0,6,4,1,1,0,0
442611,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,13,212,0,1322454,5878,244,,19,225,0,1218449,4994,181,,11,170,0,968193,5349,249,,14,235,0,1128461,4532,121,735624,6080,51,283529,5559,31,75959,2450,28,27734,991,18,5615,312,22018,22635,21393,21825,22346,25455,26914,27593,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,20,229,0,1001434,4022,115,642940,5591,45,231566,5146,37,89534,2420,24,20409,850,28,16985,607,22024,22469,25195,26765,27008,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,17,194,0,940290,4456,102,670713,6576,38,207267,5454,22,50542,2297,28,8089,289,21,3679,175,20056,21178,24335,26343,26457,,,,,,,,,,,,,,,,,,,212,119,49,23,16,5,202,114,44,26,8,10,164,102,37,14,6,5
442639,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442657,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442781,12,49,0,49,0,0,123342,2517,40,8,32,0,0,213376,5334,40,17,23,0,0,186313,4658,25,0,25,0,0,108092,4324,19,82169,4325,4,18017,4504,2,7906,3953,0,0,,0,0,,5765,3558,4920,3957,3778,4329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4,29,0,0,196757,5962,25,151432,6057,7,37666,5381,1,7659,7659,0,0,,0,0,,2595,3271,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,20,0,0,172547,4793,22,99260,4512,10,56413,5641,4,16874,4219,0,0,,0,0,,5126,3997,5419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,4,2,0,0,33,25,7,1,0,0,36,22,10,4,0,0,,,,,,,,,,,,,,,,,,
442842,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,4,9,4,21182,1246,12,,2,10,0,18778,1565,6,,2,4,0,10295,1716,17,,10,7,0,21182,1246,10,16878,1688,4,3048,762,3,1256,419,0,0,,0,0,,24011,24622,25804,20902,21828,22171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,10,2,0,18778,1565,11,18016,1638,1,762,762,0,0,,0,0,,0,0,,18029,18905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,3,9,0,10295,858,6,7250,1208,4,3045,761,2,0,0,0,0,,0,0,,27081,27528,28289,,,,,,,,,,,,,,,,,,,,,17,10,4,3,0,0,12,11,1,0,0,0,6,4,2,0,0,0
442879,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,0,23,0,52404,2278,31,,0,31,0,101087,3261,11,,0,11,0,35274,3207,29,,0,29,0,52404,1807,24,42947,1789,3,6877,2292,1,2580,2580,1,0,0,0,0,,68768,65896,43408,69257,68754,68466,71046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,0,34,0,95087,2797,23,69172,3007,7,20986,2998,2,4929,2465,2,0,0,0,0,,66150,66159,66692,69157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,0,13,0,35274,2713,11,29403,2673,2,5871,2936,0,0,,0,0,,0,0,,43942,43679,,,,,,,,,,,,,,,,,,,,,,23,19,3,1,0,0,31,22,7,2,0,0,11,9,2,0,0,0
442888,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,15,39,27,365530,4513,43,,7,36,0,222160,5167,54,,4,50,0,292568,5418,81,,20,44,17,365530,4513,28,141608,5057,22,100546,4570,29,118450,4084,1,3803,3803,1,1123,1123,20660,19652,20419,19680,20167,20653,20934,23614,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,7,36,0,222130,5166,31,188730,6088,8,33400,4175,4,0,0,0,0,,0,0,,18731,20644,24819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,4,50,0,292568,5418,44,292568,6649,5,0,0,5,0,0,0,0,,0,0,,19188,25837,25837,,,,,,,,,,,,,,,,,,,,,81,28,22,29,1,1,39,31,8,0,0,0,44,44,0,0,0,0
442930,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,1,3,1,64375,7153,7,,0,7,0,76055,10865,8,,0,8,0,91159,11395,7,3,1,3,0,45375,6482,2,13240,6620,2,19940,9970,1,5000,5000,2,7195,3598,0,0,,27539,24845,22073,27796,24446,29416,30818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,0,5,8,76055,5850,10,62610,6261,1,7945,7945,0,0,,1,4000,4000,1,1500,1500,29449,27765,,31710,34210,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,0,6,11,91159,5362,12,70080,5840,2,5146,2573,3,15933,5311,0,0,,0,0,,27628,30895,28157,,,,,,,,,,,,,,,,,,,,,5,1,2,1,1,0,7,4,1,0,1,1,7,4,2,1,0,0
442949,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442967,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,1,0,16988,5663,21,,6,10,5,202067,9622,25,,9,15,1,204123,8165,3,,2,1,0,16988,5663,3,16988,5663,0,0,,0,0,,0,0,,0,0,,16621,14346,16121,16621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,6,10,7,193067,8394,21,178545,8502,2,14522,7261,0,0,,0,0,,0,0,,15466,16707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,10,16,1,204123,7560,26,192075,7388,1,12048,12048,0,0,,0,0,,0,0,,16854,12194,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,0,20,19,1,0,0,0,25,24,1,0,0,0
442976,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,0,38,0,317300,8350,32,,0,32,0,267200,8350,41,,0,41,0,342350,8350,30,,0,30,0,242150,8072,30,242150,8072,0,0,,0,0,,0,0,,0,0,,10218,10218,10218,10496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,0,18,0,150300,8350,18,150300,8350,0,0,,0,0,,0,0,,0,0,,10218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,0,21,0,175350,8350,21,175350,8350,0,0,,0,0,,0,0,,0,0,,10218,,,,,,,,,,,,,,,,,,,,,,,30,30,0,0,0,0,18,18,0,0,0,0,21,21,0,0,0,0
442985,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,47,42,1,534926,5944,71,,42,15,14,311147,4382,53,,33,20,0,266813,5034,98,,50,48,0,528397,5392,75,450152,6002,14,63181,4513,5,15064,3013,1,0,0,3,0,0,20981,20454,20230,21131,22620,24120,27133,27133,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,49,19,2,296296,4233,51,230323,4516,13,54838,4218,4,8190,2048,2,2945,1473,0,0,,20497,20795,22965,23540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,19,18,17,266813,4941,38,202988,5342,11,49966,4542,3,9689,3230,2,4170,2085,0,0,,20970,21770,23082,24227,,,,,,,,,,,,,,,,,,,,89,74,12,3,0,0,70,51,13,4,2,0,53,38,11,3,1,0
443021,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,4,35,0,248525,6372,70,,10,60,0,323312,4619,94,,20,74,0,563630,5996,39,,4,35,0,248525,6372,32,217665,6802,4,18454,4614,3,12406,4135,0,0,,0,0,,13317,14291,7148,12887,15075,15554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,10,60,0,323312,4619,59,297202,5037,10,24045,2405,1,2065,2065,0,0,,0,0,,13873,16505,16845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,20,74,0,563630,5996,84,510780,6081,10,52850,5285,0,0,,0,0,,0,0,,7063,7859,,,,,,,,,,,,,,,,,,,,,,39,32,4,3,0,0,70,59,10,1,0,0,94,84,10,0,0,0
443049,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,0,3298,3298,10,,0,10,0,13278,1328,5,,0,5,0,18091,3618,2,,0,2,0,3298,1649,1,3298,3298,0,0,,1,0,0,0,0,,0,0,,20232,19502,16217,20232,,23530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,3,0,8178,2726,3,8178,2726,0,0,,0,0,,0,0,,0,0,,18104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,6,0,9891,1413,4,9243,2311,2,648,324,1,0,0,0,0,,0,0,,16411,18398,18722,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,3,3,0,0,0,0,5,4,1,0,0,0
443058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443100,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,11,8,0,52390,2757,9,,6,3,0,49453,5495,22,,7,15,0,58200,2645,17,,11,6,0,52390,3082,10,35638,3564,3,9656,3219,4,7096,1774,0,0,,0,0,,8498,4967,10286,7189,7534,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,6,3,0,49453,5495,7,38726,5532,2,10727,5364,0,0,,0,0,,0,0,,4930,5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,7,13,0,58200,2910,20,58200,2910,0,0,,0,0,,0,0,,0,0,,9786,,,,,,,,,,,,,,,,,,,,,,,17,10,3,4,0,0,9,7,2,0,0,0,20,20,0,0,0,0
