UNITID,SCUGFFP,GISTN2,GISTON2,GISTWF2,GISTOF2,GISTUN2,GISTT2,GISTA2,GISTN1,GISTON1,GISTWF1,GISTOF1,GISTUN1,GISTT1,GISTA1,GISTN0,GISTON0,GISTWF0,GISTOF0,GISTUN0,GISTT0,GISTA0,GIS4N2,GIS4ON2,GIS4WF2,GIS4OF2,GIS4UN2,GIS4T2,GIS4A2,GIS4N12,GIS4T12,GIS4A12,GIS4N22,GIS4T22,GIS4A22,GIS4N32,GIS4T32,GIS4A32,GIS4N42,GIS4T42,GIS4A42,GIS4N52,GIS4T52,GIS4A52,NPIST2,NPIST1,NPIST0,NPIS412,NPIS422,NPIS432,NPIS442,NPIS452,GRNTN2,GRNTON2,GRNTWF2,GRNTOF2,GRNTUN2,GRNTT2,GRNTA2,GRNTN1,GRNTON1,GRNTWF1,GRNTOF1,GRNTUN1,GRNTT1,GRNTA1,GRNTN0,GRNTON0,GRNTWF0,GRNTOF0,GRNTUN0,GRNTT0,GRNTA0,GRN4N2,GRN4ON2,GRN4WF2,GRN4OF2,GRN4UN2,GRN4T2,GRN4A2,GRN4N12,GRN4T12,GRN4A12,GRN4N22,GRN4T22,GRN4A22,GRN4N32,GRN4T32,GRN4A32,GRN4N42,GRN4T42,GRN4A42,GRN4N52,GRN4T52,GRN4A52,NPGRN2,NPGRN1,NPGRN0,NPT412,NPT422,NPT432,NPT442,NPT452,GIS4N1,GIS4ON1,GIS4WF1,GIS4OF1,GIS4UN1,GIS4T1,GIS4A1,GIS4N11,GIS4T11,GIS4A11,GIS4N21,GIS4T21,GIS4A21,GIS4N31,GIS4T31,GIS4A31,GIS4N41,GIS4T41,GIS4A41,GIS4N51,GIS4T51,GIS4A51,NPIS411,NPIS421,NPIS431,NPIS441,NPIS451,GRN4N1,GRN4ON1,GRN4WF1,GRN4OF1,GRN4UN1,GRN4T1,GRN4A1,GRN4N11,GRN4T11,GRN4A11,GRN4N21,GRN4T21,GRN4A21,GRN4N31,GRN4T31,GRN4A31,GRN4N41,GRN4T41,GRN4A41,GRN4N51,GRN4T51,GRN4A51,NPT411,NPT421,NPT431,NPT441,NPT451,GIS4N0,GIS4ON0,GIS4WF0,GIS4OF0,GIS4UN0,GIS4T0,GIS4A0,GIS4N10,GIS4T10,GIS4A10,GIS4N20,GIS4T20,GIS4A20,GIS4N30,GIS4T30,GIS4A30,GIS4N40,GIS4T40,GIS4A40,GIS4N50,GIS4T50,GIS4A50,NPIS410,NPIS420,NPIS430,NPIS440,NPIS450,GRN4N0,GRN4ON0,GRN4WF0,GRN4OF0,GRN4UN0,GRN4T0,GRN4A0,GRN4N10,GRN4T10,GRN4A10,GRN4N20,GRN4T20,GRN4A20,GRN4N30,GRN4T30,GRN4A30,GRN4N40,GRN4T40,GRN4A40,GRN4N50,GRN4T50,GRN4A50,NPT410,NPT420,NPT430,NPT440,NPT450,GIS4G2,GIS4G12,GIS4G22,GIS4G32,GIS4G42,GIS4G52,GIS4G1,GIS4G11,GIS4G21,GIS4G31,GIS4G41,GIS4G51,GIS4G0,GIS4G10,GIS4G20,GIS4G30,GIS4G40,GIS4G50,GRN4G2,GRN4G12,GRN4G22,GRN4G32,GRN4G42,GRN4G52,GRN4G1,GRN4G11,GRN4G21,GRN4G31,GRN4G41,GRN4G51,GRN4G0,GRN4G10,GRN4G20,GRN4G30,GRN4G40,GRN4G50
483887,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,6,0,27781,3969,8,,0,8,0,34717,4340,10,,4,6,0,32592,3259,7,,1,6,0,27781,3969,7,27781,3969,0,0,,0,0,,0,0,,0,0,,16523,17614,13969,16523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,9,0,34717,3472,7,29844,4263,0,0,,2,4873,2437,1,0,0,0,0,,16588,,18414,20851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,5,6,0,32592,2963,4,19390,4848,2,6606,3303,4,6596,1649,1,0,0,0,0,,11818,13363,15017,16666,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,0,8,6,0,2,0,0,10,4,2,4,0,0
483896,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,3,4,0,0,0,7,0,0,0,0,,0,0,,0,0,,0,0,,,,,8708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,3,0,0,0,5,0,0,0,0,,0,0,,0,0,,0,0,,7862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,2,7,0,3000,333,9,3000,333,0,0,,0,0,,0,0,,0,0,,9417,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
483911,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,10,4,0,92309,6594,7,,2,5,0,39240,5606,8,,2,4,2,39680,4960,14,,10,4,0,92309,6594,10,65935,6594,4,26374,6594,0,0,,0,0,,0,0,,10098,14107,14387,10098,10098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,2,6,0,39240,4905,5,30750,6150,2,8490,4245,1,0,0,0,0,,0,0,,13837,15742,19987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,4,0,39680,4960,5,30975,6195,1,5050,5050,2,3655,1828,0,0,,0,0,,11874,13019,16241,,,,,,,,,,,,,,,,,,,,,14,10,4,0,0,0,7,5,2,0,0,0,8,5,1,2,0,0
483920,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,47,37,8,452635,4920,120,,37,52,31,509598,4247,88,,27,28,33,476938,5420,92,,47,37,8,452635,4920,77,384635,4995,15,68000,4533,0,0,,0,0,,0,0,,13288,14283,13133,13213,13675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,52,37,31,509598,4247,115,488405,4247,2,8494,4247,3,12699,4233,0,0,,0,0,,13320,13320,13334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,59,29,0,476938,5420,86,466224,5421,1,4322,4322,1,6392,6392,0,0,,0,0,,12029,13128,11058,,,,,,,,,,,,,,,,,,,,,92,77,15,0,0,0,120,115,2,3,0,0,88,86,1,1,0,0
483948,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,4,2,0,38070,6345,22,,2,20,0,139590,6345,31,,3,28,0,188945,6095,6,,4,2,0,38070,6345,6,38070,6345,0,0,,0,0,,0,0,,0,0,,12922,21376,15443,12922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,2,20,0,139590,6345,22,139590,6345,0,0,,0,0,,0,0,,0,0,,21376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,3,28,0,188945,6095,31,188945,6095,0,0,,0,0,,0,0,,0,0,,15443,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,0,22,22,0,0,0,0,31,31,0,0,0,0
483957,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,7,4,0,36437,3312,17,,12,5,0,65292,3841,3,,1,2,0,15489,5163,11,,7,4,0,36437,3312,11,36437,3312,0,0,,0,0,,0,0,,0,0,,16115,14720,17234,16115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,12,5,0,65292,3841,17,65292,3841,0,0,,0,0,,0,0,,0,0,,14720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,0,15489,5163,3,15489,5163,0,0,,0,0,,0,0,,0,0,,17234,,,,,,,,,,,,,,,,,,,,,,,11,11,0,0,0,0,17,17,0,0,0,0,3,3,0,0,0,0
484002,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,,220,448,0,2786378,4171,527,,166,361,0,2876526,5458,281,,79,202,0,1342918,4779,668,,220,448,0,2786376,4171,436,2007127,4604,120,409295,3411,73,266350,3649,36,79152,2199,3,24452,8151,26913,25295,25404,26480,27673,27435,28885,22933,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,166,361,0,2876525,5458,383,2143647,5597,81,409670,5058,37,168786,4562,16,74811,4676,10,79611,7961,25156,25695,26191,26077,22792,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,79,202,0,1342919,4779,209,995509,4763,41,212723,5188,18,95018,5279,7,28632,4090,6,11037,1840,25420,24995,24904,26093,28343,,,,,,,,,,,,,,,,,,,668,436,120,73,36,3,527,383,81,37,16,10,281,209,41,18,7,6
484011,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,4,0,46110,5764,11,,1,10,0,64294,5845,7,,0,7,0,40192,5742,9,,5,4,0,46110,5123,8,46110,5764,0,0,,1,0,0,0,0,,0,0,,19362,23620,24078,18737,,24501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,3,13,0,64294,4018,16,64294,4018,0,0,,0,0,,0,0,,0,0,,24346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1,11,0,40192,3349,12,40192,3349,0,0,,0,0,,0,0,,0,0,,25519,,,,,,,,,,,,,,,,,,,,,,,8,8,0,0,0,0,11,11,0,0,0,0,7,7,0,0,0,0
484020,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,2,3,29476,4211,6,,2,2,2,27492,4582,4,,2,2,0,17330,4333,7,,2,2,3,29476,4211,7,29476,4211,0,0,,0,0,,0,0,,0,0,,11909,11538,11787,11909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,2,2,2,20489,3415,6,20489,3415,0,0,,0,0,,0,0,,0,0,,12705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,2,0,17330,4333,4,17330,4333,0,0,,0,0,,0,0,,0,0,,11787,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0
484048,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,2,23,0,189875,7595,8,,4,4,0,49560,6195,8,,3,5,0,49560,6195,25,,2,23,0,189875,7595,25,189875,7595,0,0,,0,0,,0,0,,0,0,,14356,13223,13977,14356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,4,0,49560,6195,8,49560,6195,0,0,,0,0,,0,0,,0,0,,13223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,3,5,0,49560,6195,8,49560,6195,0,0,,0,0,,0,0,,0,0,,13977,,,,,,,,,,,,,,,,,,,,,,,25,25,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,0
484057,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484066,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,,91,226,11,1656400,5050,284,,74,191,19,1426545,5023,195,,54,133,8,948071,4862,345,,94,246,5,1656400,4801,213,1023000,4803,50,204000,4080,55,380000,6909,16,43500,2719,11,5900,536,17918,17848,13936,18288,19011,16182,20372,22555,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,80,204,19,109089,360,173,69304,401,30,15990,533,57,17700,311,30,0,0,13,6095,469,22441,22309,22531,22842,22373,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,52,139,3,931437,4801,142,738040,5197,31,152533,4920,11,33666,3061,6,2295,383,4,4903,1226,13696,13973,15832,18510,17667,,,,,,,,,,,,,,,,,,,328,213,50,55,8,2,266,173,30,57,0,6,187,138,31,10,4,4
484075,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,12,25,0,105469,2851,30,,9,21,0,85259,2842,10,,5,5,0,29844,2984,37,,7,30,0,105469,2851,37,105469,2851,0,0,,0,0,,0,0,,0,0,,15000,15117,14091,15598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,9,21,0,85259,2842,30,85259,2842,0,0,,0,0,,0,0,,0,0,,15117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,5,5,0,29844,2984,10,29844,2984,0,0,,0,0,,0,0,,0,0,,14091,,,,,,,,,,,,,,,,,,,,,,,37,37,0,0,0,0,30,30,0,0,0,0,9,9,0,0,0,0
484084,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4,7,3,42472,3034,18,,8,10,0,57849,3214,25,,9,16,0,106017,4241,22,,5,11,6,40836,1856,13,25522,1963,3,3848,1283,3,7708,2569,2,3758,1879,1,0,0,13183,12658,11991,14472,15152,13866,14556,16435,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,14,16,0,57849,1928,21,41640,1983,3,10017,3339,5,6192,1238,0,0,,1,0,0,13795,12439,14540,,15778,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,13,18,0,92635,2988,18,64913,3606,4,24849,6212,5,1973,395,0,0,,4,900,225,12373,9767,15584,,15754,,,,,,,,,,,,,,,,,,,14,9,2,2,1,0,18,12,3,3,0,0,23,17,4,1,0,1
484093,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,7,5,0,58949,4912,9,,2,7,0,46586,5176,17,,11,6,0,84020,4942,16,,11,5,0,57949,3622,9,48714,5413,0,0,,1,1045,1045,4,8190,2048,2,0,0,15371,17507,13123,13770,,18138,17135,19183,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,2,10,0,45586,3799,7,33498,4785,2,8993,4497,0,0,,3,3095,1032,0,0,,18444,18732,,22197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,19,7,0,83270,3203,13,60645,4665,4,19580,4895,1,3045,3045,4,0,0,4,0,0,12857,12627,14477,17522,17522,,,,,,,,,,,,,,,,,,,12,9,0,1,2,0,9,6,2,0,1,0,16,11,4,1,0,0
484109,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,12,10,0,126099,5732,21,,15,6,0,111695,5319,18,,12,6,0,84400,4689,40,,30,10,0,105329,2633,32,93866,2933,1,4645,4645,1,6145,6145,0,0,,6,673,112,12655,10129,10135,13290,11578,10078,,16111,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,28,8,0,111695,3103,36,111695,3103,0,0,,0,0,,0,0,,0,0,,11807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,17,10,0,84400,3126,27,84400,3126,0,0,,0,0,,0,0,,0,0,,11920,,,,,,,,,,,,,,,,,,,,,,,21,18,1,1,0,1,21,21,0,0,0,0,18,18,0,0,0,0
484127,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,5,8,0,81836,6295,15,,6,9,0,75606,5040,16,,5,11,0,81162,5073,29,,17,12,0,81836,2822,8,51960,6495,5,29876,5975,2,0,0,3,0,0,11,0,0,15334,16159,16057,13422,13942,19917,19917,19917,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,13,12,0,75606,3024,10,47810,4781,5,24178,4836,2,2295,1148,4,1323,331,4,0,0,15398,15343,19031,19848,20179,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,10,14,0,81162,3382,9,48583,5398,6,24430,4072,3,8149,2716,2,0,0,4,0,0,15170,16496,17852,20568,20568,,,,,,,,,,,,,,,,,,,13,8,5,0,0,0,15,8,5,1,1,0,16,9,4,3,0,0
484136,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,6,1,32023,4003,8,,0,7,1,50760,6345,3,,0,3,0,14613,4871,8,,1,6,1,32023,4003,8,32023,4003,0,0,,0,0,,0,0,,0,0,,15778,14956,18600,15778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,0,7,1,50760,6345,8,50760,6345,0,0,,0,0,,0,0,,0,0,,14956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,3,0,14613,4871,3,14613,4871,0,0,,0,0,,0,0,,0,0,,18600,,,,,,,,,,,,,,,,,,,,,,,8,8,0,0,0,0,8,8,0,0,0,0,3,3,0,0,0,0
484163,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,15,36,0,262510,5147,57,,13,39,5,293834,5155,125,,75,24,26,477180,3817,51,,15,36,0,262510,5147,32,166380,5199,10,69963,6996,5,15210,3042,2,10210,5105,2,747,374,12649,12870,11569,12597,10800,14754,12691,17422,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,13,39,5,293834,5155,28,145640,5201,20,112374,5619,6,19900,3317,3,15920,5307,0,0,,12824,12406,14708,12718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,22,103,0,477180,3817,75,264450,3526,23,122961,5346,24,79284,3304,3,10485,3495,0,0,,14884,13064,15106,14915,,,,,,,,,,,,,,,,,,,,51,32,10,5,2,2,57,28,20,6,3,0,125,75,23,24,3,0
484172,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,2,58,0,259800,4330,64,,2,62,0,268720,4199,55,,0,55,0,226078,4111,60,,2,58,0,259800,4330,60,259800,4330,0,0,,0,0,,0,0,,0,0,,16572,16604,16665,16572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,2,62,0,268720,4199,64,268720,4199,0,0,,0,0,,0,0,,0,0,,16604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,0,55,0,226078,4111,55,226078,4111,0,0,,0,0,,0,0,,0,0,,16665,,,,,,,,,,,,,,,,,,,,,,,60,60,0,0,0,0,64,64,0,0,0,0,55,55,0,0,0,0
484190,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,9,1,0,53657,5366,15,,8,7,0,71479,4765,18,,6,12,0,87451,4858,10,,9,1,0,53657,5366,10,53657,5366,0,0,,0,0,,0,0,,0,0,,11009,17453,14266,11009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,8,7,0,71479,4765,15,71479,4765,0,0,,0,0,,0,0,,0,0,,17453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,7,12,0,87451,4603,12,58450,4871,7,29001,4143,0,0,,0,0,,0,0,,13975,14703,,,,,,,,,,,,,,,,,,,,,,10,10,0,0,0,0,15,15,0,0,0,0,18,12,6,0,0,0
484206,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,17,12,0,106076,3658,24,,17,7,0,89209,3717,34,,27,7,0,103695,3050,36,,22,14,0,106076,2947,22,86593,3936,6,14605,2434,2,2579,1290,2,0,0,4,2299,575,16268,13893,13777,15763,17265,18409,19699,19124,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,10,6,0,70338,4396,10,63719,6372,3,4021,1340,1,2598,2598,1,0,0,1,0,0,12000,17032,15774,18372,18372,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,27,7,0,103695,3050,17,71495,4206,9,19073,2119,7,9962,1423,1,3165,3165,0,0,,12621,14708,15404,13662,,,,,,,,,,,,,,,,,,,,29,21,5,2,0,1,12,10,1,1,0,0,22,12,5,4,1,0
484233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484330,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,4,21,0,142496,5700,16,,1,15,0,107587,6724,16,,3,13,0,85907,5369,26,,5,21,0,142496,5481,24,129320,5388,2,13176,6588,0,0,,0,0,,0,0,,19201,18817,18823,19204,18004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,1,15,0,107587,6724,14,91561,6540,1,8013,8013,1,8013,8013,0,0,,0,0,,19001,17528,17528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,4,14,0,85907,4773,15,76221,5081,2,9686,4843,1,0,0,0,0,,0,0,,18788,19026,23869,,,,,,,,,,,,,,,,,,,,,25,23,2,0,0,0,16,14,1,1,0,0,16,14,2,0,0,0
484349,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,4,47,0,302331,5928,51,,3,48,0,305409,5988,38,,6,32,0,185519,4882,53,,6,47,0,302331,5704,51,270351,5301,1,15990,15990,1,15990,15990,0,0,,0,0,,19751,19587,19585,20046,9357,9357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,4,46,0,305409,6108,45,282456,6277,3,19280,6427,2,3673,1837,0,0,,0,0,,19099,18949,23539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,8,33,0,185519,4525,36,165306,4592,3,16798,5599,1,3415,3415,0,0,,1,0,0,19529,18522,20706,,24121,,,,,,,,,,,,,,,,,,,50,48,1,1,0,0,50,45,3,2,0,0,38,34,3,1,0,0
484358,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,3,18,0,123912,5901,31,,5,26,0,182883,5899,40,,10,30,0,192686,4817,24,,4,20,0,123912,5163,22,117216,5328,1,0,0,1,6696,6696,0,0,,0,0,,19163,18715,18795,19509,24837,18141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,5,24,0,182883,6306,27,170061,6299,2,12822,6411,0,0,,0,0,,0,0,,18210,18098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,12,32,0,192686,4379,37,169661,4585,4,15807,3952,2,1673,837,1,5545,5545,0,0,,18815,19448,22563,17855,,,,,,,,,,,,,,,,,,,,21,20,0,1,0,0,29,27,2,0,0,0,40,34,4,1,1,0
484367,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,38,35,0,254962,3493,177,,57,120,0,700384,3957,179,,59,120,0,772730,4317,76,,40,36,0,254962,3355,49,203517,4153,10,27962,2796,13,22033,1695,4,1450,363,0,0,,27022,29825,28883,26248,27605,28706,30038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,61,118,0,617754,3451,128,480785,3756,32,107670,3365,11,25328,2303,8,3971,496,0,0,,29671,30062,31124,32931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,64,115,0,724866,4050,133,573701,4314,31,112952,3644,14,38213,2730,1,0,0,0,0,,28400,29070,29984,32714,,,,,,,,,,,,,,,,,,,,73,49,10,13,1,0,109,78,18,10,3,0,165,129,25,11,0,0
484376,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,34,66,0,371406,3714,249,,119,130,0,793573,3187,204,,104,100,0,928510,4552,104,,38,66,0,371406,3571,69,271249,3931,18,59764,3320,11,30473,2770,5,9920,1984,1,0,0,29665,26947,24367,28947,29558,30108,30894,32878,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,115,149,0,793573,3006,190,637162,3353,42,119615,2848,21,28706,1367,7,8090,1156,4,0,0,27582,28087,29568,29779,30935,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,107,116,0,916185,4108,153,744361,4865,51,151949,2979,18,19875,1104,1,0,0,0,0,,24576,26462,28337,29441,,,,,,,,,,,,,,,,,,,,91,65,15,7,4,0,183,137,32,12,2,0,204,143,47,14,0,0
484394,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,4,6,0,44521,4452,21,,6,15,0,89458,4260,19,,5,14,0,74458,3919,10,,4,6,0,44522,4452,2,15503,7752,3,19248,6416,1,2057,2057,2,4057,2029,2,3657,1829,15508,16417,17166,12208,13544,17903,17931,18131,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6,8,0,81958,5854,9,57833,6426,3,18235,6078,2,5890,2945,0,0,,0,0,,12804,13152,16285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,3,18,0,61622,2934,8,50777,6347,0,0,,2,4845,2423,1,0,0,10,6000,600,15721,,19645,22068,21468,,,,,,,,,,,,,,,,,,,10,2,3,1,2,2,14,9,3,2,0,0,16,8,0,2,0,6
484473,19,807,,23,654,130,5481322,6792,574,,20,451,103,4857097,8462,587,,26,450,111,4985257,8493,199,,8,191,0,2277784,11446,54,845460,15657,51,704335,13810,41,435684,10626,18,135438,7524,35,156867,4482,10791,9024,8675,1861,3708,6892,9994,13036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,7,149,0,2019250,12944,49,881246,17985,36,559417,15539,30,358881,11963,10,43856,4386,31,175850,5673,-524,1922,5498,13075,11788,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,12,200,0,2453115,11571,77,1255083,16300,39,531378,13625,34,302508,8897,23,180053,7828,39,184093,4720,848,3523,8251,9320,12428,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,54,51,40,17,31,151,49,36,29,9,28,199,77,38,31,22,31,,,,,,,,,,,,,,,,,,
484604,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,21,86,0,494429,4621,149,,37,112,0,699264,4693,203,,76,127,0,753409,3711,117,,24,93,0,494429,4226,92,417745,4541,15,61166,4078,5,12188,2438,3,3330,1110,2,0,0,20080,20559,22685,20100,20563,22203,23531,24641,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,44,120,0,698364,4258,121,579931,4793,18,79349,4408,11,34592,3145,10,4492,449,4,0,0,20325,20710,21973,24669,25118,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,81,132,2,752024,3498,158,611046,3867,30,97253,3242,17,36758,2162,7,6967,995,3,0,0,22489,23114,24194,25361,26356,,,,,,,,,,,,,,,,,,,107,89,14,3,1,0,149,119,17,10,3,0,203,156,30,13,4,0
