UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
109785,1,2,245361,258802,231,11311,122355,2009,118421,258681,499809,758490,18112,2617528,2635640,1,8330,10667,1,32,9,8,0,15,2,1828661,1,256618,112714,1159334,37732,1309780,1516,278072,279588,3674647,3418029
109819,1,2,72533,10733,98,386,79708,340,57804,73259,148343,221602,2054,264841,266895,2,,,1,13.95,6.7,3.95,0,3.3,1,788821,1,244743,27800,110827,0,138627,0,9800,9800,1181991,937248
109907,1,2,17871,71373,13,1026,12,20,5000,18917,76398,95315,1069,47114,48183,2,,,1,5,3,1.5,0,0.5,1,290051,1,140334,10800,20247,3700,34747,0,3460,3460,468592,328258
110060,2,2,50879,20477,4,5407,0,8,6354,56294,26835,83129,1574,5320,6894,2,,,1,1.38,1,0,0.38,0,,,-2,,,,,,,,,,
110097,1,2,237796,600894,125,182100,196229,2097,38605,421993,835853,1257846,25819,264678,290497,1,9350,2830,1,21.14,7,1,5.75,7.39,0,1165346,1,273750,111873,904808,18522,1035203,17755,124841,142596,2616895,2343145
110219,2,1,,232896,86,,1002758,,48997,,1284737,1284737,,18989,18989,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
110246,1,2,65168,36241,53,194,0,0,93567,65362,129861,195223,4708,31007,35715,1,82,41,1,7.35,3.35,3,0,1,2,612928,1,119568,28952,90895,8371,128218,0,0,0,860714,741146
110316,1,2,33099,317144,63,2122,69302,619,22232,35840,408741,444581,525,79027,79552,1,7433,1162,1,8.57,5.13,0.8,1.75,0.89,0,541278,1,129297,54922,229241,224,284387,17573,82773,100346,1055308,926011
110334,1,2,56942,256224,33,2709,38085,174,26842,59825,321184,381009,2197,113086,115283,1,122,79,1,15.88,7.95,0,4.5,3.43,6,1137760,2,0,78807,93907,0,172714,0,63525,63525,1373999,1373999
110361,1,2,130757,364401,109,60340,39912,15127,51537,206224,455959,662183,6070,113787,119857,1,2974,1010,1,13,6,3,0,4,0,766907,2,0,276796,719395,7464,1003655,2306,95395,97701,1868263,1868263
110370,1,2,58078,34989,18,4105,103,379,24643,62562,59753,122315,4335,31082,35417,1,4,182,1,15,3,2,7,3,2,780490,1,11691,17657,94973,0,112630,4899,15923,20822,925633,913942
110398,1,2,170876,289175,251,75457,10075,3833,78014,250166,377515,627681,5163,1120,6283,1,610,656,1,25,10,3,0,12,0,1361250,1,465035,331453,537699,52090,921242,5472,167890,173362,2920889,2455854
110404,1,2,276709,205076,180,7385,5966,1958,172873,286052,384095,670147,4973,1646333,1651306,1,3902,5422,1,56.35,11.1,6,22.25,17,5,2431457,1,1198420,93531,3031208,271141,3395880,0,521504,521504,7547261,6348841
110413,1,2,93478,305572,162,2881,109822,699,115200,97058,530756,627814,1310,269454,270764,1,6912,399,1,13.98,7,2,0,4.98,0,575375,1,137348,63970,707130,10929,782029,679,116927,117606,1612358,1475010
110422,1,2,244345,1796434,226,92331,92736,1991,195048,338667,2084444,2423111,59127,1168906,1228033,1,9744,6769,1,41.62,8.869999999999999,25.9,0,6.85,0,2791072,1,1574737,604348,1548711,2615,2155674,360,21469,21829,6543312,4968575
110468,1,2,62533,24941,0,1937,3960,41,43900,64511,72801,137312,13002,267000,280002,1,2900,5200,1,41,7,0,3,31,6,880000,1,224000,0,310000,175000,485000,22000,408000,430000,2019000,1795000
110486,1,2,326981,1144783,196,7484,49005,3259,218838,337724,1412822,1750546,2146,621209,623355,1,2145,1905,1,28.25,12.25,2,14,0,1,1928263,1,1013577,432813,518900,21916,973629,5893,254332,260225,4175694,3162117
110495,1,2,300440,247004,165,3402,79962,7408,36403,311250,363534,674784,2932,280726,283658,1,3133,2313,1,27,10,2,10,5,1,1737465,2,0,84965,620894,60308,766167,0,369061,369061,2872693,2872693
110510,1,2,614912,1117509,119,33322,108096,12505,176408,660739,1402132,2062871,4277,2189875,2194152,1,3773,3857,1,82,12,1,26,43,1,2561501,2,0,113653,1031148,46245,1191046,0,168239,168239,3920786,3920786
110529,1,2,507989,1057318,220,11082,30860,13316,225467,532387,1313865,1846252,8968,3849170,3858138,1,3650,3044,1,46.28,14,2,25,5.28,0,2752413,1,6857,85104,1258621,186293,1530018,26368,405525,431893,4721181,4714324
110538,1,2,569201,750742,134,22405,94791,13606,139377,605212,985044,1590256,4926,623324,628250,1,10217,3566,1,39.75,8.5,2,15.25,14,0,2017086,2,0,203191,1070422,3099,1276712,21242,889069,910311,4204109,4204109
110547,1,2,358515,935693,199,120,25701,3527,257498,362162,1219091,1581253,1712,617109,618821,1,1192,3159,1,50,13,4,19,14,0,2510031,2,0,216523,649073,10082,875678,6000,178308,184308,3570017,3570017
110556,1,2,919982,863892,257,127390,228404,12335,43007,1059707,1135560,2195267,40139,730575,770714,1,12028,4591,1,81.26000000000001,18,3.3,35,24.96,1,3995507,2,0,47515,1647104,35014,1729633,0,463922,463922,6189062,6189062
110565,1,2,778807,1599796,234,38316,81768,27401,242759,844524,1924557,2769081,14492,1635254,1649746,1,16015,17527,1,65.43000000000001,23.68,3,26.25,12.5,0,4169564,2,0,591972,1889518,32052,2513542,3791,510008,513799,7196905,7196905
110574,1,2,599022,1034422,152,18786,205822,10588,167407,628396,1407803,2036199,3208,567759,570967,1,5712,4608,1,63.63,12,2,19.63,30,1,3014447,2,0,282211,793194,15189,1090594,1439,213321,214760,4319801,4319801
110583,1,2,672003,2424203,334,46790,463284,12922,358683,731715,3246504,3978219,35019,2246938,2281957,1,18992,8903,1,72.25,16.25,8,28,20,0,4173668,2,0,647314,2746766,104945,3499025,13923,1015550,1029473,8702166,8702166
110592,1,2,487505,1402488,402,5126,103197,7862,249652,500493,1755739,2256232,5257,585239,590496,1,5010,3872,1,55,16,3,22,14,0,3583463,2,0,99371,1454632,338173,1892176,0,513115,513115,5988754,5988754
110608,1,2,733839,1193805,232,25970,73414,21421,188765,781230,1456216,2237446,10139,1002321,1012460,1,11063,3892,1,131,27,55,0,49,0,6536145,2,0,530572,2163019,0,2693591,0,1253193,1253193,10482929,10482929
110617,1,2,892719,1023460,141,127136,127733,32243,259899,1052098,1411233,2463331,12126,783696,795822,1,13964,7262,1,57.82,19.11,4.48,24.42,9.81,0,4359643,2,0,899183,1439350,20366,2358899,0,506547,506547,7225089,7225089
110635,1,2,6376691,2098896,948,20101891,154303,288823,290955,26767405,2545102,29312507,188975,4309632,4498607,1,14215,18271,1,426,108,131,102,85,27,32133819,1,11255246,6477524,13201276,1892033,21570833,431099,4165708,4596807,69556705,58301459
110644,1,2,3104486,1436226,802,252375,0,373338,0,3730199,1437028,5167227,37503,3289944,3327447,1,28459,13595,1,142.04,41,39.1,47.5,14.44,3,11717258,1,4204606,2078535,8135975,12849,10227359,34175,2105528,2139703,28288926,24084320
110653,1,2,1776605,1839326,4234,253231,220603,6262,193562,2036098,2257725,4293823,29795,3106230,3136025,1,6445,12731,1,177.94,52,17,94,14.94,0,11966904,1,4101652,1375701,9262381,192347,10830429,9089,1823844,1832933,28731918,24630266
110662,1,2,14315503,1500915,2239,4685212,0,6356,421830,19007071,1924984,20932055,93611,20402838,20496449,1,15429,23151,1,386,106,65,160,55,12,30575841,1,11739825,5706887,11494308,2229734,19430929,278366,7861229,8139595,69886190,58146365
110671,1,2,4981818,1710748,10435,24395,80503,2308,110560,5008521,1912246,6920767,4515,121652,126167,1,6093,7102,1,109,31,64,0,14,3,6768568,1,2546131,669925,4714485,95413,5479823,13482,1100707,1114189,15908711,13362580
110680,1,2,1454496,1707691,9038,222960,243640,63829,338193,1741285,2298562,4039847,31147,463306,494453,1,9859,14308,1,259.72,55,63.61,118.61,22.5,2,17737044,1,6615360,1104029,7497990,0,8602019,54088,4196363,4250451,37204874,30589514
110699,1,2,132629,860524,338,349,13295,2601,284189,135579,1158346,1293925,534,3155369,3155903,1,889,3117,1,56,14,22,16,4,2,5512821,1,1937185,63242,1718753,23239,1805234,275,1223919,1224194,10479434,8542249
110705,1,2,3571612,1200142,0,0,0,0,0,3571612,1200142,4771754,7901,2749055,2756956,1,2258,8349,1,144,44,10,75,15,1,10304259,2,0,2029961,4765474,136391,6931826,0,802182,802182,18038267,18038267
110714,1,2,670288,1817556,3057,51831,230822,15923,248521,738042,2299956,3037998,14805,1162138,1176943,1,3006,5687,1,76.2,22,2,35.65,16.55,0,5544781,1,1958442,722529,2580223,211351,3514103,20189,1343561,1363750,12381076,10422634
110778,1,2,14000,119000,23,421,319,160,14000,14581,133342,147923,47,1769,1816,1,208,271,1,1.5,1,0,0,0.5,0,52491,1,4869,1501,50000,0,51501,0,0,0,108861,103992
110918,2,2,19539,0,0,4,0,6,0,19549,0,19549,213,0,213,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
111045,2,2,6500,22000,1,0,0,0,0,6500,22001,28501,300,225,525,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
111081,1,2,141739,228005,45,41662,256073,1413,9644,184814,493767,678581,12709,35961,48670,1,481,391,1,15.91,5,0,7,3.91,0,836952,1,165090,78099,165008,0,243107,0,78099,78099,1323248,1158158
111188,1,2,31702,554941,63,1819,78161,416,139027,33937,772192,806129,2590,41452,44042,1,471,191,1,9,5,0,2,2,1,525306,2,0,30910,200000,1500,232410,1500,21469,22969,780685,780685
111391,1,2,59122,61073,91,93740,0,10999,419841,163861,481005,644866,1059,510843,511902,1,22,23,1,17,8,3,0,6,1,1126475,1,216484,129328,605941,0,735269,0,122148,122148,2200376,1983892
111434,1,2,35947,602,80,1344,53282,36,72702,37327,126666,163993,549,47186,47735,2,,,1,7.5,3.4,2.9,0,1.2,0,633964,1,232964,48983,45932,16759,111674,0,7732,7732,986334,753370
111461,1,2,56472,237972,91,4904,38,35,1,61411,238102,299513,1175,4454,5629,1,69,24,1,8.91,5.8,0,2.78,0.33,1,946743,2,0,44089,110420,0,154509,0,8602,8602,1109854,1109854
111638,2,1,,0,8,,0,,0,,8,8,,9140,9140,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
111887,1,2,106229,18425,83,618,105,108,110287,106955,128900,235855,1303,195269,196572,1,0,8,1,14.85,6.35,1,7.5,0,0,1320449,1,598567,232332,140217,0,372549,0,0,0,2291565,1692998
111896,1,2,23757,37937,37,436,0,77,0,24270,37974,62244,231,24754,24985,1,65,27,1,4.43,2,0.78,1.52,0.13,4,365405,1,142993,70573,164,0,70737,0,49135,49135,628270,485277
111920,1,2,54541,111228,88,3872,10,53,118688,58466,230014,288480,829,237569,238398,2,,,1,11.57,5.42,5.15,0,1,0,976356,1,490853,126316,181012,0,307328,0,21200,21200,1795737,1304884
111939,1,2,80398,189578,0,263,75,59,14,80720,189667,270387,676,217778,218454,2,,,1,16.9,10.9,0,5,1,2,1177298,1,219000,14638,124783,29318,168739,0,50182,50182,1615219,1396219
111948,1,2,284757,263828,385,104705,125300,3575,68189,393037,457702,850739,8683,361769,370452,1,4938,3786,1,40.32,15,5,18.7,1.62,0,2545887,1,877653,175333,2116838,87616,2379787,0,188177,188177,5991504,5113851
111966,1,2,5195,7817,43,1000,5463,0,15231,6195,28554,34749,314,5801,6115,1,647,123,1,5.07,2.05,2,0.77,0.25,0,298538,1,69260,53,452688,1500,454241,0,25000,25000,847039,777779
112075,1,2,61825,277162,49,0,822,0,44292,61825,322325,384150,5527,119114,124641,1,298,1967,1,2,2,0,0,0,0,184252,1,61913,5307,169244,0,174551,0,3175,3175,423891,361978
112084,1,2,63852,772386,96,1184,40428,138,38991,65174,851901,917075,1100,81551,82651,1,0,92,1,4.85,2.5,0.6,0,1.75,2,236603,2,0,248,103849,23633,127730,0,32543,32543,396876,396876
112172,1,2,33730,29065,46,2074,38936,252,40410,36056,108457,144513,2144,126009,128153,2,,,1,11.55,3.06,0,8.49,0,0,735397,1,349389,40894,49683,0,90577,0,42217,42217,1217580,868191
112190,1,2,126768,290903,60,8875,40316,493,97233,136136,428512,564648,1363,183667,185030,2,,,1,37,17,1,19,0,8,3360347,1,1581026,150,284009,31376,315535,0,719433,719433,5976341,4395315
112251,1,2,987742,1599187,593,28084,247854,25953,124354,1041779,1971988,3013767,12125,1279081,1291206,1,4208,13965,1,61.48,28,1.5,27.5,4.48,0,3508833,1,906406,1046298,4066600,46631,5159529,20337,1045811,1066148,10640916,9734510
112385,1,1,,269864,34,,0,,0,,269898,269898,,55003,55003,2,,,1,2.7,2.7,0,0,0,0,342702,2,0,0,84213,0,84213,0,0,0,426915,426915
112394,2,2,650,283000,22,50,5800,0,1000000,700,1288822,1289522,50,3800,3850,2,,,1,3,1,0,0,2,,,-2,,,,,,,,,,
112525,1,2,16153,15932,77,1719,0,589,21808,18461,37817,56278,146,202983,203129,1,890,2319,1,20,10,4,6,0,0,1262076,1,393803,25057,1227130,21687,1273874,4708,75638,80346,3010099,2616296
112561,1,2,40828,19684,88,4558,2,55,77722,45441,97496,142937,1515,1716,3231,1,65,24,1,3.25,1,0,2,0.25,0,195538,1,127566,15000,62454,0,77454,500,8735,9235,409793,282227
112570,1,2,1543,200000,8,3585,30000,17,0,5145,230008,235153,600,10000,10600,1,0,0,1,3,0,1,1,1,1,72178,1,9797,35290,13640,0,48930,0,1099,1099,132004,122207
112686,1,2,37642,240606,35,344,0,97,2130,38083,242771,280854,166,1000,1166,2,,,1,6,3,0,3,0,0,480320,1,165580,109000,47877,3350,160227,0,88510,88510,894637,729057
112826,1,2,44677,427730,57,1302,118119,225,89477,46204,635383,681587,14771,59506,74277,1,12,18,1,8.66,4.71,0.25,2.5,1.2,0,542531,2,0,31801,120470,30361,182632,0,5608,5608,730771,730771
113096,1,2,47665,398307,76,1640,177036,164,96127,49469,671546,721015,2214,130918,133132,1,228,324,1,9.210000000000001,6.21,3,0,0,1,1436824,2,0,71042,0,118237,189279,0,22911,22911,1649014,1649014
113111,1,2,54973,57740,47,172,39710,271,51472,55416,148969,204385,5599,54749,60348,2,,,1,8,4,0,3,1,0,555352,1,236672,74067,74238,0,148305,0,9865,9865,950194,713522
113193,1,2,62259,13654,0,1210,24532,300,307,63769,38493,102262,38495,220,38715,1,75,61,1,23,6,6,0,11,1,854354,1,156254,35265,50125,4568,89958,35874,34254,70128,1170694,1014440
113218,1,2,29959,65003,20,718,0,4,0,30681,65023,95704,770,33356,34126,1,29,73,1,6,0,2,3.5,0.5,0,618108,1,292852,9095,110394,0,119489,0,2407,2407,1032856,740004
113236,1,2,63130,14346,157,4955,29934,167,615417,68252,659854,728106,4736,709164,713900,1,134,8,1,10.85,5.85,5,0,0,1,1015258,1,312942,92522,129365,22349,244236,0,14536,14536,1586972,1274030
113333,1,2,71542,267574,81,6146,46266,53,0,77741,313921,391662,1743,218539,220282,1,48,42,1,12.7,3.7,9,0,0,0,1331067,1,563464,30124,124045,2492,156661,0,13857,13857,2065049,1501585
113573,1,2,20675,0,73,81,0,35,24301,20791,24374,45165,2361,56909,59270,1,4,19,1,9.65,3.6,0,4.6,1.45,1,846517,1,273224,44397,98688,15500,158585,0,0,0,1278326,1005102
113582,1,2,5287,332055,88,147,14,85,21335,5519,353492,359011,2391,2949,5340,2,,,1,1.7,1.5,0,0,0.2,0,118042,2,0,1031,8965,0,9996,0,3497,3497,131535,131535
113634,1,2,79636,236339,44,2101,120032,35,68001,81772,424416,506188,2106,184044,186150,1,44,1,1,21,5,5,5,6,1,1206919,1,404290,90467,125733,4000,220200,2345,4212,6557,1837966,1433676
113698,1,2,107644,3000000,83,180,300,48,70000,107872,3070383,3178255,7597,232008,239605,1,408,976,1,16,5,5,1,5,0,893366,1,253589,50000,459532,82902,592434,1000,12233,13233,1752622,1499033
113856,1,2,94292,441603,115,2490,42942,30,191102,96812,675762,772574,2277,35039,37316,1,6,25,1,25.94,15,10.5,0.19,0.25,1,1850666,1,674490,205098,277658,0,482756,0,14146,14146,3022058,2347568
113980,1,2,73623,306333,81,253,115390,93,0,73969,421804,495773,6075,549134,555209,1,176,6,1,27.8,7.9,1,16.32,2.58,1,1842270,2,0,126141,202888,42977,372006,10763,0,10763,2225039,2225039
114114,2,2,3990,8434,4,307,0,70,1420,4367,9858,14225,76,1950,2026,1,0,250,1,1,1,0,0,0,,,-2,,,,,,,,,,
114123,2,2,4200,0,2,0,0,0,0,4200,2,4202,0,20804,20804,2,,,1,0.5,0.5,0,0,0,,,-2,,,,,,,,,,
114266,1,2,42161,13573,45,1911,0,20,58482,44092,72100,116192,1619,55850,57469,2,,,1,8.92,3.42,0,5,0.5,0,844454,1,433811,50296,65589,0,115885,1209,29264,30473,1424623,990812
114354,1,2,23035,6380,41,8714,10,87,40,31836,6471,38307,1877,2443,4320,2,,,1,4,3,1,0,0,0,214513,2,0,45289,388996,6077,440362,0,3396,3396,658271,658271
114433,1,2,24893,244778,28,2651,39354,87,19653,27631,303813,331444,656,3674,4330,1,1,0,1,3.55,1,1.55,0,1,0,201996,2,0,7066,39475,0,46541,1589,4042,5631,254168,254168
114549,1,1,,377264,94,,10000,,60364,,447722,447722,,142421,142421,1,516,536,1,2,2,0,0,0,0,122065,1,39680,6728,233247,8235,248210,0,70,70,410025,370345
114585,2,2,5325,1,65,5093,155,10,0,10428,221,10649,100,134,234,2,,,1,1.75,0.25,0.5,0.5,0.5,,,-2,,,,,,,,,,
114716,1,2,86155,392287,52,2450,49232,54,0,88659,441571,530230,5893,75000,80893,2,,,1,16,4,4,2,6,0,812144,1,324488,28940,152322,0,181262,0,7789,7789,1325683,1001195
114734,2,2,516817,355731,200,11040,4794,38184,97334,566041,458059,1024100,33220,33220,66440,1,6097,7233,1,0.25,0.25,0,0,0,,,-2,,,,,,,,,,
114789,1,2,61692,384231,83,1288,192983,104,44062,63084,621359,684443,6684,252064,258748,1,16,16,1,22.5,6,6.5,2,8,0,1125357,1,460991,20213,194926,9910,225049,0,32775,32775,1844172,1383181
114813,1,2,116332,319133,48,4804,256333,1593,42582,122729,618096,740825,5563,140870,146433,1,2282,792,1,8,5,1,0,2,1,405013,2,0,21324,1583,213877,236784,0,117624,117624,759421,759421
114840,1,2,644767,306481,126,1762,0,4785,9802,651314,316409,967723,14558,266018,280576,1,439,563,1,19,8,3,5,3,2,701688,2,0,274000,443000,14275,731275,7100,57725,64825,1497788,1497788
114859,1,2,85453,348271,77,2273,42594,525,61893,88251,452835,541086,1619,144129,145748,1,58,4,1,20.45,9.449999999999999,1,10,0,0,2068348,1,655240,36266,76098,2613,114977,6355,238556,244911,3083476,2428236
114938,1,2,55163,57294,50,2236,49098,236,8515,57635,114957,172592,886,71137,72023,1,0,0,1,7.32,3.66,0,3.66,0,1,520561,1,260724,13743,114826,7132,135701,473,2026,2499,919485,658761
115001,1,2,61633,81376,79,673,9,153,531,62459,81995,144454,2381,78271,80652,1,16,37,1,17.09,7.19,3,6.9,0,1,1738597,2,0,24487,7557,0,32044,0,262437,262437,2033078,2033078
115010,2,2,120,178000,0,25,0,0,0,145,178000,178145,105,177,282,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
115083,1,2,2338,290330,99,0,36203,0,63125,2338,389757,392095,0,140969,140969,1,34,32,1,4,2,2,0,0,0,347100,1,93522,600,478000,14000,492600,0,24900,24900,958122,864600
115126,1,2,37881,17200,49,831,38493,8,0,38720,55742,94462,336,1704,2040,1,77,1,1,10,4.5,3,1.5,1,0,957460,1,409244,25134,87639,2960,115733,0,28850,28850,1511287,1102043
115214,1,2,380032,140500,119,2636,0,7084,18855,389752,159474,549226,16071,3668,19739,1,367,221,1,18.64,7.8,4.07,0.98,5.79,1,819046,1,211650,263172,213405,0,476577,2004,1631246,1633250,3140523,2928873
115296,1,2,48146,88091,44,1008,39197,0,0,49154,127332,176486,652,33718,34370,1,112,554,1,12,5,3,2,2,0,837207,1,369289,41580,73463,0,115043,0,37989,37989,1359528,990239
115393,1,2,46879,274546,41,1026,80613,70,15,47975,355215,403190,1893,103870,105763,1,49,10,1,10.6,3.7,0,5.9,1,1,692962,1,324694,27844,92510,1803,122157,0,22388,22388,1162201,837507
115728,1,2,37284,303314,73,770,31155,77,49815,38131,384357,422488,399,2364,2763,1,267,246,1,14,4,1,0,9,0,340000,2,0,10984,146848,16458,174290,500,21178,21678,535968,535968
115746,1,2,29514,313920,61,4744,782,82,56438,34340,371201,405541,1625,56438,58063,1,103,232,1,5.5,2,2.5,1,0,1,245897,1,52963,71614,112932,3824,188370,0,4718,4718,491948,438985
115755,1,2,427444,885333,314,33215,1097,6356,197909,467015,1084653,1551668,4910,313870,318780,1,2909,3423,1,33.36,10.5,1,15.7,6.16,0,1690425,1,864808,42621,457790,0,500411,1000,335900,336900,3392544,2527736
115773,2,2,23827,0,37,0,0,5,0,23832,37,23869,0,11711,11711,2,,,1,1,0,0,1,0,,,-2,,,,,,,,,,
115861,1,2,49335,25259,25,791,318,171,46169,50297,71771,122068,477,1468,1945,1,0,0,1,5.5,2.5,0,3,0,0,434104,1,176523,8285,57333,14847,80465,0,17128,17128,708220,531697
115931,2,2,252,102504,52,0,15422,0,83691,252,201669,201921,5,2246,2251,2,,,2,,,,,,,,-2,,,,,,,,,,
116226,2,2,3372,0,1,181,0,56,0,3609,1,3610,135,1,136,1,0,0,1,1,1,0,0,0,,,-2,,,,,,,,,,
116439,1,2,36622,592670,62,4098,71659,2234,67091,42954,731482,774436,3661,377362,381023,1,0,13,1,11.46,5.21,6.25,0,0,0,898984,1,455532,13673,119152,1000,133825,0,0,0,1488341,1032809
116846,1,2,119532,286820,15,1842,101,1377,23382,122751,310318,433069,739,7500,8239,1,0,36,1,2,1,1,0,0,0,129979,1,25749,8016,9450,24,17490,0,34064,34064,207282,181533
117052,1,2,30737,551381,57,288,53024,33,83385,31058,687847,718905,3054,190242,193296,1,26,20,1,6.12,1.39,4.48,0,0.25,1,544972,1,131172,49560,149518,4844,203922,0,11561,11561,891627,760455
117104,1,2,49628,881867,28,906,2295,0,25304,50534,909494,960028,240,52075,52315,1,42,10,1,4.5,1,1,0,2.5,1,136264,1,30907,1418,72613,28241,102272,0,3447,3447,272890,241983
117140,1,2,142778,585752,336,1240,194647,5181,196716,149199,977451,1126650,1173,170845,172018,1,6057,1393,1,26.96,10.7,1,6,9.26,1,1554882,1,417915,388337,838709,28925,1255971,0,226495,226495,3455263,3037348
117168,1,2,28691,200000,16,1735,0,3299,0,33725,200016,233741,2652,8600,11252,1,12,6,1,15,1,0,0,14,1,103988,1,22520,25000,101750,0,126750,1000,1900,2900,256158,233638
117195,1,2,11501,6625,15,1068,19,0,36424,12569,43083,55652,7768,19,7787,2,,,1,5.16,1.96,1.5,1.2,0.5,1,361351,1,110360,84383,12922,0,97305,0,3938,3938,572954,462594
117247,1,2,79221,5727,23,2128,0,25,1,81374,5751,87125,1264,4000,5264,2,,,1,15,7,0,8,0,1,996399,1,487610,39587,114744,8843,163174,13020,65148,78168,1725351,1237741
117274,1,2,10276,182634,71,297,54617,8,991,10581,238313,248894,3114,286254,289368,1,0,0,1,2.5,1,1,0,0.5,0,115523,1,63953,9805,30766,1022,41593,0,0,0,221069,157116
117283,2,2,20223,79,4,0,0,18100,120,38323,203,38526,312,22,334,1,0,2,1,2,1,0,0,1,,,-2,,,,,,,,,,
117520,1,2,5747,140,1,2784,262,243,109,8774,512,9286,4369,1925,6294,1,90,155,1,12.5,1,0,2.5,9,0,163366,1,15243,4004,88649,0,92653,0,14050,14050,285312,270069
117557,1,2,13403,228093,109,375,10717,10,42000,13788,280919,294707,669,2125,2794,1,0,1,1,6,1,1,0,4,0,129150,1,7866,6067,31174,0,37241,0,4179,4179,178436,170570
117627,1,2,198314,221965,147,400844,0,16353,80470,615511,302582,918093,1067,57070,58137,1,2812,355,1,11.1,2.5,1.6,4,3,1,517339,1,184568,22427,365348,55558,443333,7939,47654,55593,1200833,1016265
117636,1,2,133275,17603,73,6421,383,4914,21738,144610,39797,184407,1771,671536,673307,1,1935,382,1,16.68,5.5,0,11.18,0,0,831572,1,351138,50345,3938807,203683,4192835,84875,24129,109004,5484549,5133411
117645,1,2,111102,105956,127,11,0,37070,92305,148183,198388,346571,1694,1689090,1690784,1,544,46,1,26.3,10.8,5.5,0,10,1,1542237,1,579138,18364,21500,0,39864,0,141807,141807,2303046,1723908
117672,1,2,12162,136539,108,501,637,31,12351,12694,149635,162329,409,11832,12241,1,26,87,1,6,1,0,0,5,0,78617,1,23840,1100,191875,6900,199875,0,8394,8394,310726,286886
117690,1,2,82540,2302342,0,329,127455,31,0,82900,2429797,2512697,980,54509,55489,1,7,7,1,4.4,2.4,0,2,0,0,538585,1,210383,33295,49300,0,82595,0,0,0,831563,621180
117706,1,2,71539,583165,71,16,37992,32,77140,71587,698368,769955,1425,304462,305887,2,,,1,10.75,6.5,0,4,0.25,0,1177140,1,343829,49029,131070,9774,189873,0,0,0,1710842,1367013
