UNITID,CDACTUA,CNACTUA,CDACTGA,EFTEUG,EFTEGD,FTEUG,FTEGD,FTEDPP,ACTTYPE
440730,,552196,,614,,614,,,1
440749,2655,,,59,,59,,,2
440776,1951,,,65,,65,,,2
440794,6936,,2841,231,118,231,118,,2
440819,738,,,16,,16,,,2
440828,30046,,6422,668,178,668,178,0,2
440855,1734,90114,,158,,158,,,3
440989,,295210,,328,,328,,,1
441025,11100,16826,,389,,389,,,3
441052,41268,431237,,1855,,1855,,,3
441070,1661,,,55,,55,,,2
441104,,,6244,,260,,260,,-2
441131,,,5288,,220,,220,,-2
441168,,34344,,38,,38,,,1
441210,,239968,,267,,267,,,1
441229,40356,,,897,,897,,,2
441238,,,3263,,136,,136,,-2
441256,,53360,,59,,59,,,1
441371,661903,,,22063,,22063,,,2
441380,,202964,,226,,226,,,1
441414,,140975,,157,,157,,,1
441423,10373,,,346,,346,,,2
441487,2483,,,83,,83,,,2
441496,9568,,,319,,319,,,2
441502,1070,245293,,308,,308,,,3
441548,,75690,,84,,84,,,1
441575,,212228,,236,,236,,,1
441593,,22210,,25,,25,,,1
441609,4260,,,142,,142,,,2
441618,,15104,,17,,17,,,1
441636,13664,18297,560,476,23,476,23,,3
441645,,113000,,126,,126,,,1
441663,13853,,,462,,462,,,2
441672,,37200,,41,,31,,,1
441690,2451,,189,82,8,82,8,,2
441706,12330,,,411,,411,,,2
441742,4074,470483,,659,,659,,,3
441760,86049,,,2868,,2868,,,2
441788,25506,,,850,,850,,,2
441830,,80565,,90,,90,,,1
441858,6316,6121,,217,,217,,,3
441876,,228100,,253,,284,,,1
441900,134074,,1422,4469,59,4469,59,,2
441937,185935,,9246,6198,385,6198,385,,2
441982,9344,,,311,,292,,,2
442064,,,3116,,130,,130,,-2
442073,7706,277276,,565,,565,,,3
442134,15626,,,521,,521,,,2
442213,2149,,,72,,72,,,2
442240,,320513,,356,,356,,,1
442295,,,,,,,,300,-2
442329,32716,,,1091,,1091,,,2
442356,41142,,2287,1371,95,1371,95,9,2
442383,4743,16848,,124,,124,,,3
442426,14016,,552,467,23,467,23,,2
442435,1830,,,61,,61,,,2
442444,30501,,,1017,,1017,,,2
442523,2283,,,76,,76,,,2
442569,114663,,17324,3822,722,3822,722,,2
442602,13357,,,445,,445,,,2
442611,48056,,,1602,,1602,,,2
442639,3060,,8832,102,368,102,368,,2
442657,5125,84527,,265,,265,,,3
442781,19087,,,636,,636,,,2
442806,,,,,,,,2132,-2
442842,1933,,2293,64,96,64,96,80,2
442879,504,251337,,296,,296,,,3
442888,6210,,,207,,207,,,2
442930,17938,,990,598,41,598,41,,2
442949,44,,,1,,1,,,2
442967,2391,,,80,,80,,,2
442976,,153284,,170,,170,,,1
442985,10560,,,352,,352,,,2
443021,,71131,,79,,79,,,1
443030,,,3420,,95,,95,,-2
443049,6727,,4228,149,117,149,117,,2
443058,568,,1557,19,65,19,65,,2
443076,,,2210,,92,,92,,-2
443100,,32835,,36,,36,,,1
443128,,,8041,,335,,335,,-2
443137,,180559,,201,,201,,,1
443146,,48058,,53,,53,,,1
443207,,220820,,245,,245,,,1
443216,5131,,,171,,171,,,2
443225,1965,,,66,,66,,,2
443234,,128604,,143,,143,,,1
443252,42264,,,1409,,1409,,,2
443261,9288,40850,,355,,355,,,3
443289,,200960,,223,,223,,,1
443298,,19288,,21,,21,,,1
443322,,145255,,161,,161,,,1
443331,87216,,,2907,,2907,,,2
443340,1133,,435,38,18,38,18,,2
443377,3858,,,129,,128,,,2
443410,34157,,855,1139,36,1139,36,,2
443492,34112,,,1137,,1137,,,2
443562,17125,,5092,571,212,571,212,,2
443571,24450,,,815,,815,,,2
443599,18107,,5882,604,245,604,245,,2
443632,5100,,,170,,170,,,2
443641,,110926,,123,,123,,,1
443650,17104,5440,,576,,576,,,3
443669,2279,71775,,156,,156,,,3
443696,1380,,,46,,46,,,2
443702,,,1060,,44,,44,,-2
443748,24957,,,832,,832,,,2
443766,120573,,8055,2679,224,2679,224,,2
443784,60107,,4388,1336,122,1336,122,,2
443951,,68400,,76,,76,,,1
443979,,99333,,110,,110,,,1
444051,,132662,,147,,147,,,1
444088,17104,,,570,,570,,,2
444103,,,499,,21,,21,,-2
444130,5727,,184809,191,7700,191,7700,0,2
444194,7296,,,243,,243,,,2
444219,174971,,,5832,,5832,,,2
444228,,23679,,26,,26,,,1
444255,4868,,,108,,108,,,2
444264,900,42500,,77,,77,,,3
444282,,77608,,86,,86,,,1
444291,,66902,,74,,74,,,1
444307,,69322,,77,,77,,,1
444325,2908,,,97,,97,,,2
444334,1982,,,66,,66,,,2
444343,,105282,,117,,117,,,1
444361,2677,,,89,,89,,,2
444370,,17511,,19,,19,,,1
444398,2465,,,82,,82,,,2
444404,,14857,,17,,17,,,1
444413,6174,,480,206,20,206,20,,2
444440,,88660,,99,,99,,,1
444468,,9115,,10,,10,,,1
444486,,367827,,409,,409,,,1
444510,,103272,,115,,115,,,1
444529,,40200,,45,,45,,,1
444556,29384,,,979,,979,,,2
444565,12710,,,282,,282,,,2
444583,24545,,,818,,818,,,2
444635,425,52634,,73,,73,,,3
444662,,191900,,213,,213,,,1
444671,7938,,,176,,176,,,2
444699,,,1100,,46,,46,,-2
444714,9122,,,304,,304,,,2
444732,,72900,,81,,81,,,1
444778,1755,,1236,59,52,59,52,48,2
444787,61010,,58,2034,2,2034,2,,2
444796,3636,,,121,,121,,,2
444811,12620,,,421,,421,,,2
444857,,107076,,119,,119,,,1
444866,6846,69675,,306,,306,,,3
444893,,200750,,223,,223,,,1
444936,,101252,,113,,113,,,1
444945,,333650,,371,,371,,,1
444954,28972,,,966,,966,,,2
445027,748415,,68339,16631,1898,17184,2162,,2
445054,,,1048,,29,,29,,-2
445133,14576,,1721,324,48,324,48,,2
445188,260329,,18507,8678,771,8678,771,,2
445203,11394,,,380,,403,,,2
445212,,266193,,296,,296,,,1
445230,33196,,,1107,,1107,,,2
445249,14179,,,473,,473,,,2
445258,2775,,,93,,93,,,2
445267,53056,,5499,1769,229,1769,229,,2
445364,,395929,,440,,440,,,1
445461,26833,,,894,,894,,,2
445498,,18360,,20,,22,,,1
445540,,58545,,65,,65,,,1
445638,,39691,,44,,44,,,1
445647,,105510,,117,,117,,,1
445656,,108204,,120,,120,,,1
445692,26830,,,596,,596,,,2
445708,40191,,90,1340,4,1340,5,,2
445735,21972,,679,732,28,732,28,987,2
445744,20880,,,696,,696,,,2
445762,8060,,,269,,269,,,2
445780,,31299,,35,,35,,,1
445799,38093,,,1270,,1270,,,2
445841,,114450,,127,,127,,,1
445850,,120960,,134,,134,,,1
445869,,,5689,,237,,237,72,-2
445911,22200,,,740,,832,,,2
445948,58750,,,1958,,1632,,,2
445957,,184025,,204,,204,,,1
446002,,,965,,40,,40,9,-2
446039,,,1143,,32,,32,,-2
446048,35768,,1008,1192,42,1192,42,,2
446084,3857,,,129,,129,,,2
446093,,77618,,86,,86,,,1
446109,9555,260913,,608,,608,,,3
446118,4309,439557,,632,,632,,,3
446127,20700,,,460,,460,,,2
446163,19359,,,430,,430,,,2
446206,,42300,,47,,47,,,1
446224,240,,1800,8,75,8,73,,2
446233,5127,,18,171,1,171,1,,2
446242,2369,50688,,135,,135,,,3
446251,,38000,,42,,42,,,1
446260,,736292,,818,,818,,,1
446288,,62461,,69,,69,,,1
446303,,104500,,116,,116,,,1
446349,,13000,,14,,14,,,1
446385,11506,,,256,,256,,,2
446394,1100,,234,37,10,37,10,,2
446455,1953,,,43,,43,,,2
446516,,9360,,10,,10,,,1
446525,5234,,,174,,174,,,2
446552,54551,,,1818,,1212,,,2
446561,36630,883800,4658,2203,194,2203,194,,3
446589,15288,23880,,536,,536,,,3
446598,500,,,17,,15,,,2
446604,68070,,,2269,,2269,,,2
446613,247,,,8,,8,,,2
446640,14755,,65649,492,2735,492,2735,,2
446774,53339,,,1778,,1778,,,2
447014,5308,49995,,232,,232,,,3
447023,,2460600,,2734,,2734,,,1
447050,3424,,39395,114,1641,114,1641,,2
447148,,131783,,146,,146,,,1
447166,,51297,,57,,57,,,1
447175,,61441,,68,,68,,,1
447263,53784,,5236,1793,218,1793,218,,2
447351,14131,,,471,,471,,,2
447379,4962,,,165,,165,,,2
447421,8436,,,187,,187,,,2
447449,,42950,,48,,48,,,1
447458,4676,,,156,,156,,,2
447467,,207768,,231,,231,,,1
447582,23384,,,779,,779,,,2
447591,19238,75617,,725,,725,,,3
447607,51072,,,1702,,1702,,,2
447616,42384,,,1413,,1413,,,2
447689,292211,,,9740,,9740,,,2
447698,,,4875,,203,,203,,-2
447704,,142084,,158,,158,,,1
447713,5490,,,183,,183,,,2
447722,930,,,31,,31,,,2
447731,,136709,,152,,152,,,1
447759,3215,11292,,120,,120,,,3
447768,42999,515550,,2006,,2006,,,3
447777,31817,,,1061,,1061,,,2
447795,,67690,,75,,75,,,1
447801,,,2330,,97,,97,39,-2
447810,856,238826,,294,,294,,,3
447847,5000,77000,,252,,252,,,3
447865,,31716,,35,,35,,,1
447874,,371700,,413,,413,,,1
447883,,312525,,347,,347,,,1
447892,,79342,,88,,88,,,1
447908,,48035,,53,,53,,,1
447917,,30600,,34,,34,,,1
447935,24024,,,534,,534,,,2
447953,13017,,3435,434,143,434,143,,2
447962,,125259,,139,,139,,,1
447971,,102600,,114,,114,,,1
447980,,24422,,27,,27,,,1
447999,9421,64101,,385,,385,,,3
448017,,27380,,30,,30,,,1
448026,,161136,,179,,179,,,1
448044,,638,,1,,1,,,1
448071,,279374,,310,,310,,,1
448123,,143500,,159,,159,,,1
448196,1016,77475,,120,,120,,,3
448220,,140698,,156,,156,,,1
448239,6254,,,208,,208,,,2
448248,,1451029,,1612,,1612,,,1
448257,,61632,,68,,68,,,1
448275,,19375,,22,,25,,,1
448354,8020,,,267,,267,,,2
448372,8265,,,276,,276,,,2
448424,,60454,,67,,67,,,1
448433,44834,,,1494,,1494,,,2
448594,69512,,,2317,,2317,,,2
448600,17535,,,390,,390,,,2
448619,23082,5237,,775,,775,,,3
448646,,143063,,159,,159,,,1
448673,103022,,912,2289,25,2289,25,,2
448691,,,2031,,85,,85,,-2
448707,2693,,,90,,90,,,2
448770,,352502,,392,,392,,,1
448798,,106446,,118,,118,,,1
448859,7761,,,259,,217,,,2
448895,505,362111,,419,,419,,,3
449038,59274,,7227,1317,201,1317,201,,2
449074,21419,26700,,744,,744,,,3
449083,5989,,,200,,200,,,2
449092,6225,,,208,,208,,,2
449135,7853,,115,262,5,262,5,,2
449250,15886,79589,,618,,618,,,3
449311,,105614,,117,,117,,,1
449320,,519488,,577,,577,,,1
449339,907566,,166356,30252,6932,30252,6932,,2
449348,1177,,420,39,18,39,18,,2
449357,,68283,,76,,76,,,1
449384,18923,,,421,,421,,,2
449393,,49966,,56,,56,,,1
449445,,124240,,138,,138,,,1
449454,,21890,,24,,24,,,1
449463,,201000,,223,,223,,,1
449472,,73380,,82,,82,,,1
449481,,,1463,,61,,61,,-2
449490,,120210,,134,,134,,,1
449506,1495,,,50,,50,,,2
449524,8956,,,299,,299,,,2
449533,3700,,,123,,123,,,2
449597,,5272,,6,,6,,,1
449603,,119992,,133,,133,,,1
449612,2954,,,98,,98,,,2
449658,4464,,,149,,149,,,2
449676,,128269,,143,,143,,,1
449685,,399793,,444,,444,,,1
449700,,748020,,831,,831,,,1
449719,,205040,,228,,228,,,1
449728,6840,,,228,,228,,,2
449764,10680,,672,356,28,356,28,,2
449773,4289,,,143,,143,,,2
449782,,28883,,32,,32,,,1
449807,,61982,,69,,69,,,1
449816,,199331,,221,,221,,,1
449834,,,383,,16,,16,5,-2
449861,5704,,,190,,190,,,2
449870,2848,,1652,95,69,95,69,4,2
449889,1435,,148891,48,6204,48,6204,,2
449898,23758,,15403,528,428,528,428,15,2
449904,,125810,,140,,140,,,1
449922,,,,,,,,190,-2
449959,,216891,,241,,241,,,1
449968,,278148,,309,,309,,,1
449977,,171522,,191,,191,,,1
449986,,282976,,314,,314,,,1
449995,,163200,,181,,181,,,1
450021,1694,123533,,194,,194,,,3
450058,45360,,,1512,,1512,,,2
450067,27810,,,927,,927,,,2
450119,3982,18600,,153,,153,,,3
450128,8187,45123,,323,,323,,,3
450298,11444,,941,254,26,254,26,,2
450304,,,2209,,92,,105,,-2
450377,51255,,4028,1139,112,1139,112,,2
450395,,107366,,119,,119,,,1
450401,12570,169200,,607,,607,,,3
450571,28365,,601,630,17,630,17,1,2
450599,,80716,,90,,90,,,1
450605,,62229,,69,,69,,,1
450614,,95159,,106,,106,,,1
450632,,53801,,60,,60,,,1
450641,,173137,,192,,192,,,1
450650,,225311,,250,,250,,,1
450696,9753,,,325,,325,,,2
450702,5978,,,199,,199,,,2
450711,,48778,,54,,54,,,1
450720,,502841,,559,,559,,,1
450933,296181,,89777,9873,3741,12341,9393,,2
450951,7549,,,252,,252,,,2
450960,300,217800,,252,,252,,,3
450988,,127046,,141,,141,,,1
451042,,31800,,35,,35,,,1
451051,,51815,,58,,58,,,1
451079,,,2570,,107,,107,,-2
451097,,106000,,118,,118,,,1
451103,38031,,33387,1268,1391,1268,1391,5,2
451121,,77807,,86,,86,,,1
451149,,599173,,666,,666,,,1
451158,,632731,,703,,703,,,1
451167,,84417,,94,,94,,,1
451194,,17050,,19,,19,,,1
451228,10504,,,350,,350,,,2
451237,,223859,,249,,249,,,1
451255,,43188,,48,,48,,,1
451264,3091,,,103,,103,,,2
451282,,100043,,111,,111,,,1
451291,,17100,,19,,19,,,1
451307,,15600,,17,,17,,,1
451316,,60891,,68,,68,,,1
451334,,234482,,261,,261,,,1
451343,,78725,,87,,87,,,1
451352,10506,76770,,436,,436,,,3
451370,3084,,,103,,103,,,2
451398,7320,,,244,,244,,,2
451404,14652,,,488,,488,,,2
451413,,224925,,250,,250,,,1
451459,,51656,,57,,57,,,1
451468,,381595,,424,,424,,,1
451477,126960,,,4232,,4232,,,2
451495,,234722,,261,,261,,,1
451501,8625,,,288,,288,,,2
451510,,,0,,0,,0,577,-2
451529,,46372,,52,,52,,,1
451547,,32200,,36,,36,,,1
451556,95263,,,2117,,2117,,,2
451565,,175264,,195,,195,,,1
451574,,112180,,125,,125,,,1
451583,,407949,,453,,453,,,1
451626,,98000,,109,,109,,,1
451714,,282826,,314,,314,,,1
451741,7620,,,254,,254,,,2
451750,31403,,,1047,,1047,,,2
451820,9643,,,214,,214,,,2
451857,5824,,,194,,194,,,2
451866,13367,,,446,,466,,,2
451918,,132270,,147,,147,,,1
451927,10020,,,334,,334,,,2
452009,,100760,,112,,102,,,1
452072,3240,,,108,,108,,,2
452081,40860,,,1362,,1362,,,2
452106,,72000,,80,,80,,,1
452124,22440,,,748,,748,,,2
452373,15000,,,333,,333,,,2
452771,,2320,,3,,3,,,1
452780,,2480,,3,,3,,,1
452887,,94488,,105,,105,,,1
452948,37456,,,1249,,1249,,,2
453163,154949,,14450,3443,401,3443,401,,2
453215,27756,,1859,617,52,617,52,,2
453297,,12608,,14,,14,,,1
453756,7774,,,259,,259,,,2
453792,5118,,,171,,171,,,2
454184,13462,,,449,,449,,,2
454227,362368,,223065,12079,9294,10066,8262,1258,2
454236,22357,,,745,,621,,,2
454245,23524,,,784,,653,,,2
454458,1395,,,47,,47,,,2
454537,,61019,,68,,68,,,1
454546,,74142,,82,,82,,,1
454555,,188620,,210,,210,,,1
454582,3798,,1034,127,43,127,43,,2
454607,,293349,,326,,326,,,1
454616,6381,,,142,,142,,,2
454652,,144080,,160,,160,,,1
454689,48,,6960,2,290,2,290,176,2
454698,7202,,,240,,240,,,2
454722,,28055,,31,,31,,,1
454759,,14395,,16,,16,,,1
454768,,244534,,272,,272,,,1
454777,,178127,,198,,198,,,1
454786,23932,,,798,,798,,,2
454795,,125310,,139,,139,,,1
454801,,147878,,164,,164,,,1
454810,335174,,,11172,,11172,,,2
454829,122792,,43617,4093,1817,4093,1817,,2
454838,,,1328,,37,,37,,-2
454856,40620,,576,1354,24,1354,24,,2
454865,24330,466200,,1329,,1329,,,3
454874,,56820,,63,,63,,,1
454917,,409669,,455,,455,,,1
454926,,259860,,289,,289,,,1
454935,,63689,,71,,71,,,1
454944,,210084,,233,,233,,,1
454953,,20355,,23,,23,,,1
454962,,22144,,25,,25,,,1
454971,,211005,,234,,234,,,1
454980,,92055,,102,,102,,,1
454999,,119595,,133,,133,,,1
455008,,188790,,210,,210,,,1
455026,,43402,,48,,48,,,1
455062,,61705,,69,,69,,,1
455071,,112800,,125,,125,,,1
455080,,245860,,273,,273,,,1
455099,,,1263,,53,,53,,-2
455105,,57246,,64,,64,,,1
455114,200459,,,6682,,6682,,,2
455141,,190208,,211,,211,,,1
455178,,,3718,,155,,155,68,-2
455187,,171000,,190,,190,,,1
455196,102269,679546,,4164,,3028,,,3
455202,,308548,,343,,343,,,1
455211,,447796,,498,,498,,,1
455220,,40500,,45,,45,,,1
455257,13710,,,457,,457,,,2
455275,,215454,,239,,239,,,1
455284,,274305,,305,,305,,,1
455327,400,30000,,47,,47,,,3
455336,6820,,,227,,227,,,2
455354,,386820,,430,,430,,,1
455381,,206330,,229,,240,,,1
455406,,,,,,,,574,-2
455433,,,2910,,121,,121,337,-2
455460,8460,,,282,,282,,,2
455479,23310,86400,,873,,873,,,3
455488,15330,,,511,,511,,,2
455512,57428,,,1914,,1914,,,2
455558,4722,,,105,,105,,,2
455628,28650,,,955,,955,,,2
455664,5678,,34455,189,1436,189,1436,440,2
455707,,111600,,124,,124,,,1
455725,,553505,,615,,615,,,1
455734,2542,12510,,99,,99,,,3
455761,,285255,,317,,317,,,1
455770,4279,,,143,,143,,,2
455798,,88227,,98,,98,,,1
455804,,,2522,,105,,105,,-2
455813,,,865,,36,,36,,-2
455831,,106492,,118,,118,,,1
455859,,236944,,263,,263,,,1
455868,5331,108224,,298,,298,,,3
455877,,116120,,129,,129,,,1
455886,,128595,,143,,143,,,1
455895,,238965,,266,,266,,,1
455901,,149671,,166,,166,,,1
455910,,39273,,44,,44,,,1
455929,,94655,,105,,105,,,1
455965,,122236,,136,,136,,,1
455974,5744,,,128,,128,,,2
455983,3645,95844,,228,,228,,,3
455992,,,11199,,467,,477,,-2
456001,,74880,,83,,83,,,1
456029,,211444,,235,,235,,,1
456038,11068,42075,,416,,416,,,3
456065,,166950,,186,,186,,,1
456074,,138360,,154,,154,,,1
456135,,75862,,84,,84,,,1
456153,2829,,,94,,94,,,2
456205,10970,8260,,375,,375,,,3
456214,13804,,,460,,460,,,2
456287,,103789,,115,,115,,,1
456454,20940,,,698,,698,,,2
456481,1913,,1437,64,60,64,60,,2
456490,4018,,462,134,19,134,19,,2
456506,8430,,,281,,281,,,2
456515,2640,,,88,,88,,,2
456542,,,4125,,172,,172,458,-2
456551,,72689,,81,,81,,,1
456579,10745,13930,,374,,374,,,3
456588,,41577,,46,,46,,,1
456597,,173078,,192,,192,,,1
456621,11048,,401,246,11,246,11,,2
456825,,114610,,127,,127,,,1
456852,11643,,,388,,388,,,2
456922,3566,10460,,130,,176,,,3
456931,14372,,,479,,479,,,2
456959,17879,,,596,,596,,,2
456968,,857298,,953,,953,,,1
456977,2166,,,72,,72,,,2
457031,,62990,,70,,70,,,1
457077,254,283581,,324,,324,,,3
457086,129,143907,144,164,6,164,6,,3
457101,12617,,,421,,421,,,2
457110,12890,,,430,,430,,,2
457129,32259,,,1075,,896,,,2
457192,,58293,,65,,65,,,1
457208,8430,,,281,,281,,,2
457226,863,,27,29,1,29,1,,2
457253,,141137,,157,,157,,,1
457271,,,1097,,46,,46,,-2
457299,3719,246532,140,398,6,398,5,,3
457314,,194418,,216,,183,,,1
457323,,382265,,425,,425,,,1
457332,,53252,,59,,59,,,1
457341,,149472,,166,,166,,,1
457350,1375,,,46,,46,,,2
457378,,168795,,188,,188,,,1
457387,,241323,,268,,268,,,1
457396,,88170,,98,,98,,,1
457402,3231,,174,108,7,108,7,,2
457411,10842,,,361,,361,,,2
457420,,196200,,218,,218,,,1
457439,,49151,,55,,55,,,1
457448,,127465,,142,,142,,,1
457466,,35724,,40,,40,,,1
457475,,95765,,106,,106,,,1
457484,2819,,387,94,16,94,16,,2
457493,,70318,,78,,78,,,1
457527,4104,,,137,,137,,,2
457536,18313,,,610,,610,,,2
457545,,109046,,121,,121,,,1
457554,,27655,,31,,31,,,1
457563,,257840,,286,,286,,,1
457572,,174356,,194,,194,,,1
457581,,211911,,235,,235,,,1
457606,,126000,,140,,140,,,1
457615,,24870,,28,,28,,,1
457624,,28297,,31,,30,,,1
457633,,187850,,209,,209,,,1
457642,,46844,,52,,52,,,1
457679,,19790,,22,,22,,,1
457688,3976,83590,207,225,9,225,9,,3
457697,1869,,370,62,15,62,15,,2
457721,,25535,,28,,28,,,1
457749,,123600,,137,,137,,,1
457767,1997,66854,,141,,141,,,3
457776,,95890,,107,,107,,,1
457785,,107260,,119,,119,,,1
457794,,64000,,71,,71,,,1
457800,,417308,,464,,464,,,1
457819,,291664,,324,,324,,,1
457837,,120193,,134,,134,,,1
457846,,53653,,60,,60,,,1
457855,,22660,,25,,25,,,1
457873,,43180,,48,,48,,,1
457916,,116731,,130,,130,,,1
457925,,13500,,15,,15,,,1
457943,,48000,,53,,53,,,1
457952,,159959,,178,,178,,,1
457989,,41256,,46,,46,,,1
457998,,43274,,48,,48,,,1
458007,,36574,,41,,41,,,1
458034,1524,,,51,,51,,,2
458043,,96054,,107,,107,,,1
458061,,36000,,40,,40,,,1
458070,,256556,,285,,285,,,1
458098,,150365,,167,,167,,,1
458104,,168284,,187,,187,,,1
458113,966,,,32,,32,,,2
458122,,13200,,15,,15,,,1
458131,,66731,,74,,74,,,1
458140,1512,,,34,,34,,,2
458168,,76932,,85,,85,,,1
458210,102392,,25493,3413,1062,3413,1062,693,2
458229,87687,,,2923,,2923,,,2
458274,,199952,,222,,222,,,1
458405,9672,22980,,348,,348,,,3
458423,,37202,,41,,41,,,1
458441,17852,,,595,,595,,,2
458496,10028,,,223,,223,,,2
458681,17160,,,572,,572,,,2
458803,,104544,,116,,116,,,1
458812,,81508,,91,,91,,,1
458821,,50449,,56,,56,,,1
458830,,118932,,132,,132,,,1
458858,,111029,,123,,123,,,1
458867,,164507,,183,,183,,,1
458885,13874,,1386,308,39,308,39,,2
458919,222093,,18095,4935,503,4935,503,,2
458955,17505,,743,389,21,389,21,,2
458964,82530,,6935,1834,193,1834,193,,2
458973,104495,,6606,2322,184,2322,184,,2
458982,15829,,,352,,352,,,2
459000,,59934,,67,,67,,,1
459019,,72936,,81,,81,,,1
459046,,54258,,60,,60,,,1
459055,,61674,,69,,69,,,1
459064,,67111,,75,,75,,,1
459116,,125780,,140,,140,,,1
459125,,13554,,15,,15,,,1
459170,,304520,,338,,338,,,1
459189,,79420,,88,,88,,,1
459198,,275388,,306,,306,,,1
459204,125480,1712795,,6086,,6086,,,3
459213,26639,2115335,,3238,,3238,,,3
459231,,216355,,240,,240,,,1
459259,11520,,7826,256,217,256,217,,2
459268,13645,,2429,303,67,303,67,,2
459277,,304497,,338,,338,,,1
459286,,230546,,256,,256,,,1
459295,,69211,,77,,77,,,1
459301,,116466,,129,,129,,,1
459310,1800,,,60,,60,,,2
459329,,182574,,203,,203,,,1
459347,,72453,,81,,81,,,1
459374,,105487,,117,,117,,,1
459392,,161409,,179,,179,,,1
459408,,50860,,57,,57,,,1
459417,2445,,,82,,82,,,2
459426,,133764,,149,,149,,,1
459462,,302101,,336,,336,,,1
459499,,25196,,28,,28,,,1
459514,6221,,,207,,118,,,2
459523,,141900,,158,,158,,,1
459532,,43031,,48,,48,,,1
459541,,42555,,47,,51,,,1
459550,,144902,,161,,161,,,1
459578,,104062,,116,,116,,,1
459727,13966,,40939,466,1706,466,1706,,2
459736,,,12286,,512,,512,886,-2
459745,,,7704,,321,,321,324,-2
459824,1821,,17650,61,735,61,738,925,2
459842,26812,,281,894,12,894,12,,2
459851,15050,,136,502,6,502,6,,2
459949,138893,,9537,4630,397,4630,397,,2
459958,18030,,,601,,601,,,2
459967,,804909,,894,,894,,,1
459985,,767972,,853,,853,,,1
459994,231714,,68225,5149,1895,5149,1895,,2
460011,,144450,,161,,161,,,1
460020,25560,,,852,,852,,,2
460093,3030,,,101,,101,,,2
460109,8220,,,274,,274,,,2
460118,7200,,,240,,240,,,2
460127,6270,,,209,,209,,,2
460136,35495,17425,,1203,,1203,,,3
460145,9396,,,313,,313,,,2
460172,27902,2720,,933,,933,,,3
460181,8940,150123,,465,,465,,,3
460190,7847,,,262,,262,,,2
460206,9520,129357,,461,,461,,,3
460349,27665,,14421,922,601,922,601,,2
460376,407,,1138,14,47,15,40,,2
460385,1516,,,34,,34,,,2
460394,156985,,,5233,,5233,,,2
460455,,54929,,61,,61,,,1
460464,171812,,,5727,,5727,,,2
460482,6732,2174,,152,,152,,,3
460516,,122536,,136,,136,,,1
460525,2351,75253,,162,,162,,,3
460534,,292026,,324,,324,,,1
460543,67425,,,2248,,2248,,,2
460677,11454,,,382,,382,,,2
460701,,185950,,207,,207,,,1
460738,21732,,18960,724,790,724,790,,2
460756,17321,,,385,,385,,,2
460765,,32407,,36,,36,,,1
460808,,7695,,9,,9,,,1
460817,8496,11660,,296,,296,,,3
460826,24420,14840,,830,,830,,,3
460835,13796,19542,,482,,482,,,3
460862,,224938,,250,,250,,,1
460871,19467,,,649,,541,,,2
460914,,284786,,316,,316,,,1
460932,,62100,,69,,69,,,1
460969,,193455,,215,,215,,,1
460978,,216837,,241,,284,,,1
460987,,135847,,151,,151,,,1
460996,,145468,,162,,162,,,1
461014,36340,,,1211,,1211,,,2
461023,13092,,1158,436,48,436,48,,2
461032,2750,,321,92,13,92,13,,2
461087,,939946,,1044,,669,,,1
461111,,34616,,38,,38,,,1
461120,,,869,,36,,36,,-2
461139,,,1850,,77,,77,,-2
461148,41910,,12968,1397,540,1397,540,,2
461175,,173959,,193,,193,,,1
461193,,260762,,290,,290,,,1
461218,12608,,,420,,420,,,2
461245,,65000,,72,,72,,,1
461254,62,36500,,43,,43,,,3
461263,2771,,,92,,92,,,2
461272,,48411,,54,,54,,,1
461281,1782,3500,296,63,12,63,12,,3
461306,,49275,,55,,55,,,1
461315,1508,,,50,,50,,,2
461324,868,354780,,423,,423,,,3
461333,,17000,,19,,19,,,1
461342,,146611,,163,,163,,,1
461379,,9640,,11,,11,,,1
461388,,64377,,72,,72,,,1
461412,,78364,,87,,87,,,1
461421,,180798,,201,,201,,,1
461430,,522220,,580,,580,,,1
461485,,,2399,,100,,100,,-2
461494,,166302,,185,,185,,,1
461500,,18830,,21,,21,,,1
461528,3600,,717,120,30,120,30,0,2
461537,,41187,,46,,46,,,1
461555,,81819,,91,,91,,,1
461573,5742,,,191,,191,,,2
461582,,100311,,111,,111,,,1
461591,,140029,,156,,156,,,1
461607,,66101,,73,,73,,,1
461625,900,,,30,,33,,,2
461643,816,,441,27,18,27,18,,2
461652,,61096,,68,,68,,,1
461689,12945,,,432,,432,,,2
461704,,221000,,246,,246,,,1
461713,,36043,,40,,40,,,1
461722,,42074,,47,,47,,,1
461740,,55800,,62,,62,,,1
461759,3021,,,101,,101,,,2
461768,,175414,,195,,195,,,1
461786,,23222,,26,,26,,,1
461795,9299,,8104,310,338,310,338,,2
461810,,32400,,36,,36,,,1
461829,,235175,,261,,261,,,1
461838,,118470,,132,,132,,,1
461847,3420,,,114,,114,,,2
461856,5940,38500,,241,,241,,,3
461865,130,127000,,145,,145,,,3
461874,,71447,,79,,79,,,1
461883,1900,,1550,63,65,63,65,,2
461892,3899,6832,,138,,138,,,3
461908,,99386,,110,,110,,,1
461917,,164873,,183,,183,,,1
461926,,181402,,202,,202,,,1
461944,,67688,,75,,75,,,1
461953,4844,,,108,,108,,,2
461962,,165012,,183,,183,,,1
461999,,111795,,124,,124,,,1
462008,,306066,,340,,340,,,1
