UNITID,LINE_10,LINE_45,LINE_50,LINE_55,LINE_11,LINE_30,LINE_51,LINE_52,PGLIN10,PGLIN45,PGLIN50,PGLIN11,SSLIN10,SSLIN45,SSLIN50,SSLIN11,NRLIN10,NRLIN45,NRLIN50,NRLIN11
415987,215,0,215,197,201,0,0,14,199,0,199,199,0,0,0,0,16,0,16,2
417008,33,0,33,0,14,0,0,19,18,0,18,7,3,0,3,3,12,0,12,4
417062,30,0,30,2,19,0,0,11,17,0,17,11,13,0,13,8,0,0,0,0
417105,217,0,217,109,153,0,0,64,102,0,102,93,0,0,0,0,115,0,115,60
417123,117,10,107,76,81,0,3,23,76,10,66,44,9,0,9,9,32,0,32,28
417442,27,0,27,10,11,0,1,15,12,0,12,10,13,0,13,1,2,0,2,0
417503,253,0,253,90,188,0,65,0,152,0,152,152,12,0,12,12,89,0,89,24
417600,25,0,25,17,17,0,0,8,15,0,15,9,3,0,3,3,7,0,7,5
417628,7,0,7,5,6,0,0,1,7,0,7,6,0,0,0,0,0,0,0,0
417637,37,0,37,35,35,0,0,2,27,0,27,27,2,0,2,2,8,0,8,6
417646,10,0,10,7,7,0,0,3,7,0,7,4,2,0,2,2,1,0,1,1
417655,16,0,16,14,14,0,0,2,10,0,10,8,3,0,3,3,3,0,3,3
417682,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
417716,23,0,23,12,12,0,4,7,21,0,21,12,2,0,2,0,0,0,0,0
417725,8,0,8,2,2,0,0,6,7,0,7,2,0,0,0,0,1,0,1,0
417831,60,0,60,56,58,0,0,2,22,0,22,20,9,0,9,9,29,0,29,29
417840,73,0,73,23,37,0,11,25,59,0,59,31,2,0,2,2,12,0,12,4
417868,44,0,44,33,33,0,0,11,20,0,20,17,5,0,5,3,19,0,19,13
417886,6,0,6,4,4,0,0,2,5,0,5,4,1,0,1,0,0,0,0,0
417910,35,10,25,20,21,0,4,0,20,5,15,15,0,0,0,0,15,5,10,6
417992,6,0,6,5,5,0,0,1,5,0,5,4,1,0,1,1,0,0,0,0
418001,17,0,17,11,11,0,0,6,17,0,17,11,0,0,0,0,0,0,0,0
418010,8,0,8,5,5,0,0,3,8,0,8,5,0,0,0,0,0,0,0,0
418029,3,0,3,3,3,0,0,0,0,0,0,0,1,0,1,1,2,0,2,2
418038,18,0,18,15,15,0,1,2,18,0,18,15,0,0,0,0,0,0,0,0
418056,7,0,7,7,7,0,0,0,3,0,3,3,2,0,2,2,2,0,2,2
418065,88,0,88,48,53,0,0,35,42,0,42,31,8,0,8,7,38,0,38,15
418083,4,0,4,4,4,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0
418171,12,0,12,10,10,0,2,0,7,0,7,7,1,0,1,1,4,0,4,2
418199,23,0,23,18,18,0,0,5,13,0,13,11,0,0,0,0,10,0,10,7
418205,61,0,61,44,44,3,0,14,39,0,39,30,9,0,9,9,13,0,13,5
418223,55,0,55,38,39,0,0,16,37,0,37,30,0,0,0,0,18,0,18,9
418250,122,0,122,111,111,0,0,11,0,0,0,0,0,0,0,0,122,0,122,111
418269,78,0,78,40,56,0,0,22,75,0,75,55,3,0,3,1,0,0,0,0
418278,59,0,59,56,56,0,0,3,7,0,7,5,0,0,0,0,52,0,52,51
418302,53,0,53,44,44,0,0,9,27,0,27,27,0,0,0,0,26,0,26,17
418320,21,0,21,18,18,0,0,3,9,0,9,9,0,0,0,0,12,0,12,9
418348,46,0,46,36,36,0,0,10,13,0,13,13,0,0,0,0,33,0,33,23
418357,27,0,27,14,14,0,0,13,27,0,27,14,0,0,0,0,0,0,0,0
418409,55,0,55,48,48,0,0,7,29,0,29,29,9,0,9,9,17,0,17,10
418427,45,0,45,20,31,0,0,14,14,0,14,0,0,0,0,0,31,0,31,31
418445,14,0,14,7,7,0,0,7,10,0,10,7,3,0,3,0,1,0,1,0
418454,161,0,161,120,120,0,0,41,100,0,100,69,21,0,21,19,40,0,40,32
418481,26,0,26,21,21,0,0,5,15,0,15,13,11,0,11,8,0,0,0,0
418515,59,0,59,43,44,0,0,15,41,0,41,33,12,0,12,9,6,0,6,2
418524,35,0,35,18,19,0,0,16,27,0,27,17,5,0,5,0,3,0,3,2
418542,63,0,63,43,43,0,0,20,40,0,40,27,8,0,8,7,15,0,15,9
418560,12,0,12,3,9,0,0,3,8,0,8,8,0,0,0,0,4,0,4,1
418588,23,0,23,13,13,0,0,10,16,0,16,10,3,0,3,2,4,0,4,1
418612,13,0,13,1,1,0,4,8,11,0,11,0,0,0,0,0,2,0,2,1
418658,420,0,420,31,244,0,0,176,199,0,199,139,12,0,12,11,209,0,209,94
418764,7,0,7,1,4,0,0,3,7,0,7,4,0,0,0,0,0,0,0,0
418773,397,0,397,65,204,0,5,188,397,0,397,204,0,0,0,0,0,0,0,0
418782,127,1,126,109,109,0,0,17,119,1,118,103,5,0,5,5,3,0,3,1
418913,8,0,8,1,7,0,0,1,6,0,6,5,0,0,0,0,2,0,2,2
418968,81,0,81,5,38,0,6,37,67,0,67,27,7,0,7,5,7,0,7,6
419031,9,0,9,8,8,0,0,1,5,0,5,4,0,0,0,0,4,0,4,4
419095,16,0,16,13,13,0,0,3,8,0,8,7,0,0,0,0,8,0,8,6
419217,2,0,2,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
419235,210,13,197,68,74,2,27,94,191,10,181,72,5,3,2,2,14,0,14,0
419253,53,0,53,34,36,0,0,17,39,0,39,22,14,0,14,14,0,0,0,0
419280,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
419332,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1
419420,22,0,22,16,16,0,0,6,11,0,11,11,0,0,0,0,11,0,11,5
419484,16,0,16,4,5,0,0,11,11,0,11,4,5,0,5,1,0,0,0,0
419633,71,0,71,45,49,0,1,21,58,0,58,40,6,0,6,4,7,0,7,5
419703,245,0,245,174,175,0,0,70,237,0,237,168,4,0,4,4,4,0,4,3
419712,85,0,85,64,64,0,0,21,82,0,82,62,1,0,1,0,2,0,2,2
419721,139,0,139,118,120,0,0,19,135,0,135,117,2,0,2,2,2,0,2,1
420130,169,0,169,55,97,0,3,69,124,0,124,70,12,0,12,4,33,0,33,23
420255,43,0,43,30,30,0,0,13,38,0,38,30,2,0,2,0,3,0,3,0
421610,33,0,33,4,21,0,0,12,4,0,4,1,0,0,0,0,29,0,29,20
421665,3,0,3,3,3,0,0,0,2,0,2,2,0,0,0,0,1,0,1,1
421717,13,0,13,8,8,0,0,5,6,0,6,3,0,0,0,0,7,0,7,5
421771,9,0,9,5,5,0,0,4,6,0,6,4,0,0,0,0,3,0,3,1
421896,234,0,234,179,194,0,0,40,180,0,180,180,0,0,0,0,54,0,54,14
423397,318,0,318,171,186,2,10,120,299,0,299,171,0,0,0,0,19,0,19,15
423412,39,0,39,5,20,0,13,6,23,0,23,11,0,0,0,0,16,0,16,9
425986,32,0,32,5,11,0,0,21,30,0,30,11,1,0,1,0,1,0,1,0
427335,44,0,44,0,26,0,4,14,39,0,39,26,5,0,5,0,0,0,0,0
427894,56,0,56,0,44,0,2,10,51,0,51,41,3,0,3,2,2,0,2,1
427991,365,0,365,114,251,0,0,114,187,0,187,138,0,0,0,0,178,0,178,113
428019,25,0,25,23,23,0,0,2,15,0,15,15,0,0,0,0,10,0,10,8
428125,32,0,32,1,17,0,0,15,29,0,29,15,3,0,3,2,0,0,0,0
428143,161,0,161,74,80,1,0,80,137,0,137,70,3,0,3,3,21,0,21,7
429012,307,0,307,26,188,0,3,116,23,0,23,6,26,0,26,7,258,0,258,175
430227,39,0,39,0,24,0,1,14,35,0,35,21,4,0,4,3,0,0,0,0
430245,692,0,692,261,373,0,0,319,565,0,565,326,36,0,36,16,91,0,91,31
430306,54,0,54,48,48,0,0,6,16,0,16,11,15,0,15,15,23,0,23,22
430403,161,0,161,68,106,0,0,55,133,0,133,83,6,0,6,6,22,0,22,17
430564,15,0,15,9,9,0,6,0,4,0,4,4,2,0,2,2,9,0,9,3
430582,360,0,360,270,300,0,15,45,272,0,272,272,10,0,10,8,78,0,78,20
430883,8,0,8,5,5,0,0,3,5,0,5,3,1,0,1,1,2,0,2,1
430908,29,0,29,22,22,0,0,7,16,0,16,13,7,0,7,6,6,0,6,3
430971,29,0,29,23,27,0,0,2,25,0,25,25,4,0,4,2,0,0,0,0
431017,31,0,31,15,17,0,0,14,17,0,17,15,0,0,0,0,14,0,14,2
431071,30,0,30,12,20,0,1,9,17,0,17,17,13,0,13,3,0,0,0,0
431105,31,0,31,26,26,0,0,5,17,0,17,17,2,0,2,2,12,0,12,7
431123,377,0,377,324,324,0,0,53,324,0,324,271,0,0,0,0,53,0,53,53
431169,27,0,27,16,16,0,0,11,24,0,24,14,0,0,0,0,3,0,3,2
431187,49,0,49,38,38,0,0,11,9,0,9,9,0,0,0,0,40,0,40,29
431196,5,0,5,4,4,0,0,1,4,0,4,4,1,0,1,0,0,0,0,0
431284,11,0,11,5,11,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0
431558,242,0,242,170,178,0,0,64,110,0,110,80,0,0,0,0,132,0,132,98
431716,322,0,322,236,236,0,0,86,106,0,106,68,39,0,39,30,177,0,177,138
432117,57,0,57,10,39,0,0,18,43,0,43,27,5,0,5,4,9,0,9,8
432269,34,0,34,0,21,0,4,9,33,0,33,20,0,0,0,0,1,0,1,1
433040,13,0,13,10,10,0,0,3,5,0,5,4,5,0,5,5,3,0,3,1
433101,588,0,588,111,394,0,2,192,480,0,480,324,76,0,76,47,32,0,32,23
433138,58,0,58,38,38,3,0,17,35,0,35,23,8,0,8,3,15,0,15,12
434274,63,0,63,1,45,1,1,16,63,0,63,45,0,0,0,0,0,0,0,0
434283,5,0,5,3,3,0,2,0,3,0,3,3,2,0,2,0,0,0,0,0
434308,73,0,73,56,59,0,0,14,65,0,65,56,1,0,1,1,7,0,7,2
434344,119,0,119,2,94,0,0,25,67,0,67,48,27,0,27,23,25,0,25,23
434362,29,0,29,25,25,0,0,4,17,0,17,14,6,0,6,6,6,0,6,5
434496,57,0,57,25,33,1,0,23,47,0,47,31,2,0,2,2,8,0,8,0
436003,67,0,67,55,60,2,0,5,59,0,59,59,1,0,1,1,7,0,7,0
436030,186,0,186,6,78,2,5,101,157,0,157,52,29,0,29,26,0,0,0,0
436553,14,0,14,12,12,0,2,0,14,0,14,12,0,0,0,0,0,0,0,0
436632,115,0,115,71,79,0,0,36,72,0,72,53,7,0,7,4,36,0,36,22
436641,62,0,62,21,36,0,0,26,53,0,53,29,4,0,4,2,5,0,5,5
436650,102,0,102,69,69,0,0,33,80,0,80,52,3,0,3,2,19,0,19,15
436775,69,0,69,20,52,0,0,17,30,0,30,20,10,0,10,7,29,0,29,25
437556,871,0,871,577,577,0,0,294,680,0,680,430,117,0,117,104,74,0,74,43
437608,115,1,114,2,46,3,5,60,103,1,102,40,0,0,0,0,12,0,12,6
437723,116,0,116,21,42,0,0,74,69,0,69,42,0,0,0,0,47,0,47,0
437778,251,0,251,16,89,0,0,162,179,0,179,61,18,0,18,12,54,0,54,16
437857,38,0,38,3,28,0,0,10,22,0,22,14,8,0,8,8,8,0,8,6
438285,87,0,87,56,60,0,0,27,76,0,76,56,3,0,3,2,8,0,8,2
438337,226,0,226,50,155,0,0,71,219,0,219,150,0,0,0,0,7,0,7,5
438674,3,0,3,0,2,0,0,1,2,0,2,1,0,0,0,0,1,0,1,1
438984,38,0,38,28,28,0,9,1,38,0,38,28,0,0,0,0,0,0,0,0
439455,14,0,14,3,6,0,1,7,13,0,13,6,1,0,1,0,0,0,0,0
439473,152,0,152,46,85,4,0,63,105,0,105,73,47,0,47,12,0,0,0,0
439622,70,0,70,62,62,0,0,8,67,0,67,60,2,0,2,1,1,0,1,1
439668,189,0,189,135,151,0,0,38,84,0,84,69,84,0,84,69,21,0,21,13
439686,139,0,139,2,137,0,0,2,131,0,131,131,0,0,0,0,8,0,8,6
439747,259,0,259,97,245,0,0,14,41,0,41,31,0,0,0,0,218,0,218,214
439774,55,0,55,50,51,0,0,4,51,0,51,50,0,0,0,0,4,0,4,1
439844,28,0,28,14,27,0,0,1,16,0,16,15,4,0,4,4,8,0,8,8
439932,39,0,39,9,37,0,0,2,35,0,35,35,3,0,3,2,1,0,1,0
440101,40,0,40,0,18,0,0,22,31,0,31,11,4,0,4,4,5,0,5,3
440217,18,0,18,14,14,4,0,0,7,0,7,7,4,0,4,4,7,0,7,3
440226,51,0,51,12,29,0,0,22,34,0,34,18,5,0,5,4,12,0,12,7
440730,247,0,247,196,196,0,0,51,172,0,172,135,75,0,75,61,0,0,0,0
440855,81,0,81,6,54,0,0,27,57,0,57,41,1,0,1,0,23,0,23,13
440989,170,0,170,5,32,0,0,138,141,0,141,24,2,0,2,0,27,0,27,8
441210,7,0,7,6,6,0,0,1,1,0,1,1,0,0,0,0,6,0,6,5
441256,27,0,27,7,19,0,0,8,16,0,16,13,5,0,5,1,6,0,6,5
441380,69,0,69,9,45,0,0,24,60,0,60,36,4,0,4,4,5,0,5,5
441414,118,0,118,1,3,1,0,114,17,0,17,0,0,0,0,0,101,0,101,3
441502,102,1,101,2,27,0,13,61,63,1,62,17,39,0,39,10,0,0,0,0
441548,22,0,22,5,14,0,0,8,15,0,15,10,4,0,4,3,3,0,3,1
441575,318,0,318,260,276,0,0,42,309,0,309,275,0,0,0,0,9,0,9,1
441593,4,0,4,1,1,0,0,3,1,0,1,1,0,0,0,0,3,0,3,0
441618,6,0,6,3,5,0,0,1,4,0,4,3,0,0,0,0,2,0,2,2
441663,291,2,289,227,236,0,0,53,223,2,221,188,31,0,31,25,37,0,37,23
441672,47,0,47,46,46,0,1,0,45,0,45,45,1,0,1,1,1,0,1,0
441706,8,0,8,8,8,0,0,0,6,0,6,6,0,0,0,0,2,0,2,2
441830,82,0,82,68,74,0,2,6,55,0,55,54,12,0,12,12,15,0,15,8
441876,24,0,24,0,14,0,1,9,17,0,17,11,1,0,1,1,6,0,6,2
442073,366,0,366,106,252,0,0,114,291,0,291,194,49,0,49,40,26,0,26,18
442240,60,0,60,0,44,0,0,16,35,0,35,25,5,0,5,3,20,0,20,16
442329,1053,3,1050,526,667,0,0,383,782,2,780,476,146,0,146,114,125,1,124,77
442657,150,0,150,9,83,0,0,67,124,0,124,66,5,0,5,4,21,0,21,13
442888,65,0,65,44,44,0,0,21,54,0,54,33,0,0,0,0,11,0,11,11
442967,44,0,44,6,34,0,4,6,31,0,31,25,1,0,1,0,12,0,12,9
442976,83,0,83,7,27,0,2,54,53,0,53,24,0,0,0,0,30,0,30,3
442985,78,0,78,31,40,0,0,38,73,0,73,37,0,0,0,0,5,0,5,3
443021,124,0,124,12,107,1,0,16,112,0,112,95,0,0,0,0,12,0,12,12
443100,41,0,41,19,28,0,13,0,41,0,41,28,0,0,0,0,0,0,0,0
443137,165,0,165,4,89,0,1,75,93,0,93,42,31,0,31,22,41,0,41,25
443146,31,0,31,15,25,6,0,0,31,0,31,25,0,0,0,0,0,0,0,0
443207,75,1,74,52,61,0,0,13,63,0,63,55,7,0,7,6,5,1,4,0
443216,34,0,34,25,26,0,0,8,29,0,29,22,2,0,2,2,3,0,3,2
443225,13,0,13,11,11,0,0,2,10,0,10,8,2,0,2,2,1,0,1,1
443234,62,0,62,23,42,0,0,20,46,0,46,40,4,0,4,2,12,0,12,0
443252,1223,0,1223,1006,1006,0,198,19,1214,0,1214,997,9,0,9,9,0,0,0,0
443289,154,0,154,73,108,0,0,46,76,0,76,59,25,0,25,23,53,0,53,26
443298,21,0,21,15,15,0,0,6,21,0,21,15,0,0,0,0,0,0,0,0
443322,210,0,210,154,155,0,4,51,203,0,203,155,4,0,4,0,3,0,3,0
443632,42,0,42,29,29,0,0,13,19,0,19,16,10,0,10,7,13,0,13,6
443641,31,0,31,3,15,0,0,16,15,0,15,6,6,0,6,3,10,0,10,6
443669,193,0,193,38,144,0,0,49,96,0,96,73,16,0,16,13,81,0,81,58
443951,48,0,48,13,31,0,0,17,47,0,47,31,0,0,0,0,1,0,1,0
443979,10,0,10,2,10,0,0,0,3,0,3,3,3,0,3,3,4,0,4,4
444194,11,0,11,2,9,0,0,2,11,0,11,9,0,0,0,0,0,0,0,0
444228,9,0,9,0,5,0,0,4,7,0,7,3,2,0,2,2,0,0,0,0
444264,110,0,110,14,96,0,6,8,110,0,110,96,0,0,0,0,0,0,0,0
444282,25,0,25,0,10,0,0,15,18,0,18,6,5,0,5,2,2,0,2,2
444291,35,0,35,0,15,0,0,20,32,0,32,15,2,0,2,0,1,0,1,0
444307,43,0,43,2,20,0,1,22,40,0,40,17,2,0,2,2,1,0,1,1
444370,52,0,52,10,32,3,0,17,44,0,44,31,3,0,3,1,5,0,5,0
444404,39,0,39,7,27,0,4,8,37,0,37,27,0,0,0,0,2,0,2,0
444440,15,0,15,4,9,0,1,5,13,0,13,7,1,0,1,1,1,0,1,1
444468,3,0,3,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0
444486,46,0,46,4,31,1,2,12,31,0,31,19,2,0,2,1,13,0,13,11
444510,21,0,21,2,10,0,0,11,17,0,17,8,1,0,1,1,3,0,3,1
444529,72,0,72,56,62,0,0,10,44,0,44,36,1,0,1,1,27,0,27,25
444583,436,0,436,322,375,0,0,61,410,0,410,357,7,0,7,7,19,0,19,11
444635,10,0,10,6,8,0,0,2,6,0,6,6,4,0,4,2,0,0,0,0
444662,99,0,99,2,21,0,0,78,6,0,6,1,2,0,2,1,91,0,91,19
444671,120,0,120,92,92,0,0,28,120,0,120,92,0,0,0,0,0,0,0,0
444732,34,0,34,5,7,0,13,14,34,0,34,7,0,0,0,0,0,0,0,0
444796,182,0,182,56,116,3,0,63,178,0,178,116,4,0,4,0,0,0,0,0
444857,7,1,6,4,5,0,0,1,5,1,4,4,0,0,0,0,2,0,2,1
444893,347,0,347,74,92,0,202,53,278,0,278,83,69,0,69,9,0,0,0,0
444936,186,0,186,24,161,0,16,9,17,0,17,11,1,0,1,1,168,0,168,149
444945,555,3,552,312,384,0,0,168,467,3,464,303,31,0,31,28,57,0,57,53
445212,24,0,24,0,13,0,0,11,13,0,13,6,1,0,1,0,10,0,10,7
445258,253,0,253,103,124,7,0,122,211,0,211,115,9,0,9,6,33,0,33,3
445498,46,0,46,39,39,0,0,7,38,0,38,38,0,0,0,0,8,0,8,1
445540,69,0,69,10,42,1,11,15,53,0,53,29,7,0,7,6,9,0,9,7
445638,22,0,22,15,17,0,0,5,11,0,11,8,2,0,2,2,9,0,9,7
445647,71,0,71,33,54,0,0,17,42,0,42,26,7,0,7,7,22,0,22,21
445656,65,0,65,39,50,0,0,15,40,0,40,30,3,0,3,3,22,0,22,17
445780,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
445841,78,0,78,10,49,0,0,29,48,0,48,27,6,0,6,5,24,0,24,17
445850,49,0,49,6,27,0,0,22,35,0,35,19,3,0,3,3,11,0,11,5
445911,609,0,609,222,415,0,3,191,462,0,462,303,86,0,86,70,61,0,61,42
446084,4,0,4,3,3,0,0,1,3,0,3,3,1,0,1,0,0,0,0,0
446093,32,0,32,12,19,0,0,13,25,0,25,17,0,0,0,0,7,0,7,2
446206,25,0,25,0,23,0,0,2,13,0,13,13,6,0,6,6,6,0,6,4
446242,41,0,41,13,19,0,1,21,36,0,36,19,3,0,3,0,2,0,2,0
446251,3,0,3,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0
446260,257,0,257,75,209,3,0,45,147,0,147,119,43,0,43,40,67,0,67,50
446288,31,0,31,0,22,0,0,9,19,0,19,14,5,0,5,5,7,0,7,3
446349,6,0,6,1,6,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0
446455,21,0,21,20,20,0,0,1,13,0,13,13,2,0,2,2,6,0,6,5
446516,2,0,2,1,1,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0
447023,871,0,871,565,565,0,0,306,733,0,733,454,43,0,43,32,95,0,95,79
447148,67,0,67,2,33,0,2,32,59,0,59,28,4,0,4,1,4,0,4,4
447166,24,0,24,1,19,0,0,5,16,0,16,11,3,0,3,3,5,0,5,5
447175,23,0,23,0,2,0,0,21,22,0,22,2,1,0,1,0,0,0,0,0
447379,275,0,275,139,177,9,0,89,219,0,219,152,20,0,20,15,36,0,36,10
447449,32,0,32,31,31,0,0,1,32,0,32,31,0,0,0,0,0,0,0,0
447467,241,0,241,132,166,0,0,75,204,0,204,132,6,0,6,5,31,0,31,29
447607,518,1,517,127,338,2,5,172,466,1,465,296,13,0,13,8,39,0,39,34
447616,417,1,416,89,269,5,6,136,389,1,388,245,18,0,18,15,10,0,10,9
447704,53,0,53,3,42,0,0,11,31,0,31,22,13,0,13,11,9,0,9,9
447722,42,0,42,33,36,0,6,0,42,0,42,36,0,0,0,0,0,0,0,0
447731,217,0,217,71,204,0,1,12,53,0,53,48,2,0,2,2,162,0,162,154
447795,79,0,79,75,77,0,0,2,41,0,41,41,7,0,7,7,31,0,31,29
447810,75,0,75,38,58,0,0,17,60,0,60,46,10,0,10,8,5,0,5,4
447865,25,0,25,16,16,0,0,9,22,0,22,13,3,0,3,3,0,0,0,0
447874,254,0,254,220,239,0,0,15,147,0,147,136,53,0,53,49,54,0,54,54
447883,152,0,152,31,98,0,0,54,124,0,124,82,5,0,5,2,23,0,23,14
447892,96,0,96,24,57,0,10,29,74,0,74,43,3,0,3,2,19,0,19,12
447908,10,0,10,6,7,0,0,3,10,0,10,7,0,0,0,0,0,0,0,0
447917,29,0,29,19,19,0,0,10,16,0,16,10,0,0,0,0,13,0,13,9
447962,75,0,75,18,38,0,5,32,63,0,63,34,4,0,4,2,8,0,8,2
447971,85,0,85,17,64,4,1,16,71,0,71,50,14,0,14,14,0,0,0,0
447980,10,0,10,5,5,0,1,4,8,0,8,3,2,0,2,2,0,0,0,0
448071,36,0,36,2,30,0,0,6,18,0,18,14,0,0,0,0,18,0,18,16
448123,203,0,203,10,132,0,0,71,202,0,202,131,1,0,1,1,0,0,0,0
448196,18,0,18,10,13,0,0,5,12,0,12,7,1,0,1,1,5,0,5,5
448220,15,0,15,0,13,0,0,2,7,0,7,6,2,0,2,1,6,0,6,6
448248,214,3,211,145,162,0,1,48,11,0,11,10,0,0,0,0,203,3,200,152
448257,30,0,30,0,28,0,0,2,25,0,25,23,5,0,5,5,0,0,0,0
448275,25,0,25,21,21,0,0,4,20,0,20,20,1,0,1,1,4,0,4,0
448424,28,0,28,19,25,0,0,3,15,0,15,14,6,0,6,5,7,0,7,6
448646,452,3,449,275,318,0,0,131,378,3,375,257,33,0,33,20,41,0,41,41
448798,78,0,78,1,21,0,2,55,75,0,75,20,2,0,2,1,1,0,1,0
448895,370,0,370,6,159,0,2,209,276,0,276,110,41,0,41,23,53,0,53,26
449311,24,0,24,3,8,1,0,15,24,0,24,8,0,0,0,0,0,0,0,0
449320,374,0,374,128,237,0,3,134,299,0,299,185,44,0,44,30,31,0,31,22
449357,15,0,15,14,15,0,0,0,14,0,14,14,1,0,1,1,0,0,0,0
449393,28,0,28,12,19,0,0,9,22,0,22,15,1,0,1,0,5,0,5,4
449463,195,0,195,35,160,0,4,31,143,0,143,132,52,0,52,28,0,0,0,0
449472,11,0,11,1,8,0,0,3,10,0,10,7,1,0,1,1,0,0,0,0
449490,108,0,108,35,58,0,1,49,78,0,78,34,12,0,12,12,18,0,18,12
449533,41,0,41,31,31,0,0,10,37,0,37,29,2,0,2,2,2,0,2,0
449597,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
449603,46,0,46,18,35,0,0,11,38,0,38,28,5,0,5,5,3,0,3,2
449685,382,0,382,187,268,0,0,114,334,0,334,241,0,0,0,0,48,0,48,27
449700,160,0,160,118,118,0,0,42,102,0,102,79,22,0,22,18,36,0,36,21
449719,34,0,34,22,25,0,0,9,28,0,28,21,3,0,3,2,3,0,3,2
449773,67,0,67,37,60,0,7,0,61,0,61,58,3,0,3,2,3,0,3,0
449782,35,0,35,3,23,0,2,10,31,0,31,23,0,0,0,0,4,0,4,0
449807,89,0,89,80,83,2,4,0,65,0,65,65,16,0,16,11,8,0,8,7
449816,45,0,45,34,36,0,0,9,6,0,6,2,0,0,0,0,39,0,39,34
449904,119,0,119,2,38,0,0,81,100,0,100,33,2,0,2,0,17,0,17,5
449959,28,0,28,0,22,0,0,6,9,0,9,6,3,0,3,3,16,0,16,13
449977,47,0,47,0,29,0,0,18,14,0,14,7,5,0,5,3,28,0,28,19
449986,52,0,52,0,34,0,0,18,24,0,24,13,11,0,11,9,17,0,17,12
449995,59,0,59,1,43,1,0,15,31,0,31,22,14,0,14,13,14,0,14,8
450021,48,1,47,1,16,0,4,27,28,1,27,10,19,0,19,6,1,0,1,0
450119,103,0,103,3,36,0,2,65,67,0,67,22,36,0,36,14,0,0,0,0
450401,375,0,375,212,280,0,0,95,247,0,247,176,45,0,45,37,83,0,83,67
450599,41,0,41,0,13,0,2,26,30,0,30,8,2,0,2,2,9,0,9,3
450605,32,0,32,0,13,0,0,19,28,0,28,10,4,0,4,3,0,0,0,0
450614,44,0,44,4,19,0,0,25,41,0,41,18,0,0,0,0,3,0,3,1
450641,36,0,36,1,21,0,0,15,25,0,25,13,0,0,0,0,11,0,11,8
450650,93,0,93,13,72,0,0,21,49,0,49,35,14,0,14,13,30,0,30,24
450711,85,0,85,56,56,0,0,29,85,0,85,56,0,0,0,0,0,0,0,0
450720,507,0,507,94,332,0,2,173,380,0,380,235,70,0,70,52,57,0,57,45
450951,71,0,71,41,65,0,0,6,35,0,35,35,6,0,6,6,30,0,30,24
450988,199,0,199,6,182,0,1,16,92,0,92,90,0,0,0,0,107,0,107,92
451042,14,0,14,6,10,0,0,4,8,0,8,8,0,0,0,0,6,0,6,2
451097,100,0,100,32,68,0,5,27,57,0,57,38,20,0,20,10,23,0,23,20
451121,27,0,27,1,19,0,0,8,10,0,10,6,3,0,3,3,14,0,14,10
451149,94,0,94,14,69,2,0,23,65,0,65,49,4,0,4,3,25,0,25,17
451158,256,0,256,30,144,18,0,94,157,0,157,89,0,0,0,0,99,0,99,55
451167,24,1,23,8,18,0,1,4,11,1,10,10,9,0,9,7,4,0,4,1
451194,2,0,2,1,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
451237,89,0,89,10,57,0,0,32,59,0,59,36,11,0,11,9,19,0,19,12
451255,14,0,14,1,13,0,0,1,11,0,11,10,0,0,0,0,3,0,3,3
451264,31,0,31,14,26,0,0,5,24,0,24,22,0,0,0,0,7,0,7,4
451282,41,0,41,9,35,0,1,5,20,0,20,16,5,0,5,4,16,0,16,15
451316,6,0,6,3,3,0,0,3,4,0,4,3,1,0,1,0,1,0,1,0
451334,136,0,136,12,91,0,0,45,91,0,91,62,18,0,18,16,27,0,27,13
451343,32,0,32,1,12,2,2,16,25,0,25,8,1,0,1,1,6,0,6,3
451459,69,0,69,63,63,0,0,6,55,0,55,49,8,0,8,8,6,0,6,6
451468,189,0,189,6,169,0,0,20,57,0,57,51,27,0,27,23,105,0,105,95
451495,38,0,38,2,28,0,0,10,36,0,36,28,0,0,0,0,2,0,2,0
451501,152,0,152,96,96,0,0,56,152,0,152,96,0,0,0,0,0,0,0,0
451529,13,0,13,5,8,0,0,5,13,0,13,8,0,0,0,0,0,0,0,0
451547,24,0,24,14,18,3,0,3,22,0,22,18,2,0,2,0,0,0,0,0
451565,46,0,46,0,31,0,0,15,15,0,15,11,4,0,4,4,27,0,27,16
451574,82,0,82,17,69,3,0,10,41,0,41,35,12,0,12,9,29,0,29,25
451583,75,3,72,18,54,2,0,16,23,2,21,14,0,0,0,0,52,1,51,40
451626,61,7,54,8,46,0,7,1,36,0,36,36,9,0,9,9,16,7,9,1
