UNITID,LINE_10,LINE_45,LINE_50,LINE_55,LINE_11,LINE_30,LINE_51,LINE_52,PGLIN10,PGLIN45,PGLIN50,PGLIN11,SSLIN10,SSLIN45,SSLIN50,SSLIN11,NRLIN10,NRLIN45,NRLIN50,NRLIN11
417840,97,0,97,22,40,0,4,53,90,0,90,35,6,0,6,5,1,0,1,0
417868,33,0,33,23,23,0,0,10,13,0,13,10,7,0,7,6,13,0,13,7
417886,5,0,5,2,2,0,0,3,5,0,5,2,0,0,0,0,0,0,0,0
417910,29,0,29,27,27,0,0,2,19,0,19,19,8,0,8,8,2,0,2,0
417992,7,0,7,7,7,0,0,0,5,0,5,5,1,0,1,1,1,0,1,1
418001,5,0,5,1,3,0,0,2,1,0,1,0,2,0,2,2,2,0,2,1
418010,6,0,6,5,5,0,0,1,5,0,5,4,1,0,1,1,0,0,0,0
418029,7,0,7,5,5,0,0,2,6,0,6,5,1,0,1,0,0,0,0,0
418038,23,0,23,18,18,0,5,0,21,0,21,18,1,0,1,0,1,0,1,0
418065,64,0,64,42,42,0,0,22,25,0,25,18,5,0,5,4,34,0,34,20
418083,2,0,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
418171,5,0,5,0,0,0,5,0,1,0,1,0,0,0,0,0,4,0,4,0
418199,47,0,47,33,33,0,0,14,17,0,17,12,0,0,0,0,30,0,30,21
418205,43,0,43,30,31,0,0,12,28,0,28,26,5,0,5,5,10,0,10,0
418223,41,0,41,31,34,0,0,7,32,0,32,31,0,0,0,0,9,0,9,3
418250,35,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,35,0,35,35
418269,166,0,166,90,103,0,0,63,161,0,161,100,3,0,3,2,2,0,2,1
418278,22,0,22,19,19,0,0,3,2,0,2,2,0,0,0,0,20,0,20,17
418302,35,0,35,26,26,0,0,9,26,0,26,19,0,0,0,0,9,0,9,7
418320,19,0,19,17,17,0,0,2,4,0,4,2,0,0,0,0,15,0,15,15
418348,42,2,40,35,35,0,0,5,10,0,10,9,0,0,0,0,32,2,30,26
418357,42,0,42,36,38,3,1,0,40,0,40,38,0,0,0,0,2,0,2,0
418409,49,0,49,42,42,0,0,7,33,0,33,33,9,0,9,9,7,0,7,0
418427,38,0,38,22,29,0,0,9,17,0,17,17,2,0,2,2,19,0,19,10
418445,12,0,12,4,4,0,0,8,6,0,6,4,5,0,5,0,1,0,1,0
418454,168,0,168,119,119,0,0,49,117,0,117,71,30,0,30,29,21,0,21,19
418481,25,0,25,20,20,0,0,5,13,0,13,11,6,0,6,6,6,0,6,3
418515,47,0,47,39,42,0,4,1,34,0,34,30,10,0,10,9,3,0,3,3
418524,33,0,33,15,15,0,1,17,22,0,22,10,10,0,10,5,1,0,1,0
418542,71,0,71,33,41,0,0,30,43,0,43,24,16,0,16,11,12,0,12,6
418560,22,0,22,11,16,0,0,6,12,0,12,10,7,0,7,4,3,0,3,2
418588,17,0,17,11,11,0,0,6,11,0,11,7,4,0,4,4,2,0,2,0
418658,463,0,463,73,221,0,0,242,292,0,292,125,18,0,18,13,153,0,153,83
418764,3,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0
418773,188,1,187,31,101,0,11,75,187,1,186,101,0,0,0,0,1,0,1,0
418782,150,0,150,105,106,0,0,44,142,0,142,98,2,0,2,2,6,0,6,6
418913,4,0,4,1,1,0,0,3,4,0,4,1,0,0,0,0,0,0,0,0
418968,26,0,26,0,7,0,5,14,25,0,25,7,0,0,0,0,1,0,1,0
419031,9,0,9,9,9,0,0,0,9,0,9,9,0,0,0,0,0,0,0,0
419095,24,0,24,21,21,0,0,3,10,0,10,9,0,0,0,0,14,0,14,12
419217,2,0,2,1,1,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0
419235,169,2,167,62,134,2,2,29,134,2,132,101,2,0,2,2,33,0,33,31
419253,56,0,56,32,36,0,0,20,44,0,44,28,5,0,5,3,7,0,7,5
419280,19,0,19,1,18,0,1,0,18,0,18,17,0,0,0,0,1,0,1,1
419420,32,0,32,25,25,0,0,7,19,0,19,12,0,0,0,0,13,0,13,13
419484,11,0,11,5,5,0,0,6,10,0,10,5,1,0,1,0,0,0,0,0
419633,75,0,75,48,53,0,0,22,61,0,61,44,5,0,5,4,9,0,9,5
419703,315,0,315,220,222,0,0,93,305,0,305,216,5,0,5,4,5,0,5,2
419712,98,0,98,74,75,0,0,23,97,0,97,74,0,0,0,0,1,0,1,1
419721,147,0,147,103,105,0,0,42,142,0,142,103,2,0,2,1,3,0,3,1
420130,151,0,151,40,70,0,0,81,122,0,122,51,8,0,8,6,21,0,21,13
420255,53,0,53,41,41,0,0,12,40,0,40,40,4,0,4,1,9,0,9,0
421610,35,0,35,5,25,1,0,9,10,0,10,4,0,0,0,0,25,0,25,21
421665,2,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0
421717,9,0,9,5,5,0,0,4,3,0,3,2,0,0,0,0,6,0,6,3
421771,9,0,9,1,4,0,0,5,8,0,8,4,1,0,1,0,0,0,0,0
421896,167,0,167,134,148,0,0,19,128,0,128,128,0,0,0,0,39,0,39,20
423397,363,0,363,178,194,0,13,156,341,0,341,175,0,0,0,0,22,0,22,19
423412,26,0,26,5,9,0,11,6,19,0,19,6,0,0,0,0,7,0,7,3
425986,43,0,43,5,12,0,0,31,39,0,39,10,4,0,4,2,0,0,0,0
427335,61,0,61,0,5,0,2,54,10,0,10,0,34,0,34,0,17,0,17,5
427894,53,0,53,0,41,0,0,12,44,0,44,33,1,0,1,1,8,0,8,7
427982,16,0,16,10,10,0,0,6,14,0,14,8,1,0,1,1,1,0,1,1
427991,430,0,430,168,198,0,0,232,219,0,219,175,0,0,0,0,211,0,211,23
428019,19,0,19,15,15,0,0,4,14,0,14,13,0,0,0,0,5,0,5,2
428125,12,0,12,2,8,0,0,4,10,0,10,6,0,0,0,0,2,0,2,2
430227,29,0,29,0,13,0,0,16,27,0,27,11,1,0,1,1,1,0,1,1
430245,831,0,831,381,584,0,0,247,548,0,548,358,36,0,36,7,247,0,247,219
430306,11,0,11,2,9,0,0,2,4,0,4,4,5,0,5,5,2,0,2,0
430403,145,0,145,36,75,0,0,70,123,0,123,63,5,0,5,5,17,0,17,7
430564,14,0,14,5,9,0,0,5,5,0,5,5,2,0,2,2,7,0,7,2
430582,370,0,370,288,310,0,12,48,272,0,272,232,10,0,10,8,88,0,88,70
430883,6,0,6,2,3,0,0,3,6,0,6,3,0,0,0,0,0,0,0,0
430908,29,0,29,21,21,0,0,8,14,0,14,8,7,0,7,7,8,0,8,6
430971,36,0,36,3,33,0,0,3,29,0,29,28,0,0,0,0,7,0,7,5
431017,27,0,27,15,15,0,1,11,18,0,18,12,0,0,0,0,9,0,9,3
431071,7,0,7,5,7,0,0,0,3,0,3,3,3,0,3,3,1,0,1,1
431105,12,0,12,3,3,0,8,1,5,0,5,3,7,0,7,0,0,0,0,0
431123,256,0,256,224,224,0,0,32,224,0,224,224,0,0,0,0,32,0,32,0
431187,43,0,43,29,29,0,0,14,24,0,24,10,0,0,0,0,19,0,19,19
431196,5,0,5,4,4,0,0,1,5,0,5,4,0,0,0,0,0,0,0,0
431275,3,0,3,0,0,0,0,3,2,0,2,0,1,0,1,0,0,0,0,0
431284,31,0,31,15,30,0,0,1,15,0,15,14,0,0,0,0,16,0,16,16
431558,321,0,321,208,245,0,0,76,169,0,169,129,0,0,0,0,152,0,152,116
431716,368,0,368,280,280,0,0,88,157,0,157,157,17,0,17,17,194,0,194,106
432117,43,0,43,6,23,0,0,20,23,0,23,9,6,0,6,4,14,0,14,10
432269,55,0,55,0,29,0,0,26,54,0,54,23,0,0,0,0,1,0,1,6
433040,40,0,40,0,30,0,0,10,13,0,13,13,10,0,10,10,17,0,17,7
433068,214,0,214,201,201,0,0,13,169,0,169,169,0,0,0,0,45,0,45,32
433101,617,0,617,97,377,0,12,228,485,0,485,288,90,0,90,61,42,0,42,28
433138,87,0,87,60,60,0,0,27,54,0,54,40,13,0,13,9,20,0,20,11
434274,45,0,45,1,38,0,0,7,45,0,45,38,0,0,0,0,0,0,0,0
434283,29,0,29,5,5,0,6,18,13,0,13,2,16,0,16,3,0,0,0,0
434308,110,0,110,18,73,0,0,37,80,0,80,71,1,0,1,0,29,0,29,2
434344,107,0,107,5,89,0,0,18,59,0,59,45,18,0,18,18,30,0,30,26
434362,30,0,30,20,20,0,0,10,9,0,9,6,7,0,7,7,14,0,14,7
434496,67,0,67,36,47,0,0,20,39,0,39,24,4,0,4,4,24,0,24,19
436030,95,0,95,4,48,4,0,43,86,0,86,41,9,0,9,7,0,0,0,0
436553,15,0,15,13,14,0,0,1,14,0,14,14,0,0,0,0,1,0,1,0
436632,83,0,83,42,59,0,1,23,69,0,69,47,7,0,7,5,7,0,7,7
436641,72,0,72,23,38,0,0,34,63,0,63,30,3,0,3,2,6,0,6,6
436650,89,0,89,30,48,0,0,41,74,0,74,38,2,0,2,1,13,0,13,9
436775,45,0,45,21,34,0,0,11,23,0,23,16,7,0,7,5,15,0,15,13
437556,881,0,881,587,587,0,0,294,736,0,736,464,70,0,70,60,75,0,75,63
437608,123,0,123,5,45,0,25,53,109,0,109,43,0,0,0,0,14,0,14,2
437723,83,0,83,24,59,0,0,24,42,0,42,30,0,0,0,0,41,0,41,29
437778,161,0,161,9,67,0,0,94,126,0,126,54,7,0,7,3,28,0,28,10
437857,29,0,29,2,22,0,0,7,17,0,17,14,4,0,4,4,8,0,8,4
438285,83,0,83,12,68,0,0,15,60,0,60,55,0,0,0,0,23,0,23,13
438337,164,0,164,10,102,0,0,62,160,0,160,100,0,0,0,0,4,0,4,2
438674,4,0,4,0,3,0,0,1,2,0,2,2,0,0,0,0,2,0,2,1
438984,33,0,33,18,23,0,0,10,24,0,24,21,0,0,0,0,9,0,9,2
439455,3,0,3,1,1,0,0,2,2,0,2,1,0,0,0,0,1,0,1,0
439473,188,0,188,52,88,5,0,95,110,0,110,80,46,0,46,8,32,0,32,0
439622,60,0,60,50,50,0,0,10,54,0,54,50,1,0,1,0,5,0,5,0
439668,292,0,292,190,242,0,0,50,57,0,57,57,2,0,2,2,233,0,233,183
439686,139,0,139,135,137,0,0,2,139,0,139,137,0,0,0,0,0,0,0,0
439747,156,0,156,51,136,0,0,20,16,0,16,10,0,0,0,0,140,0,140,126
439774,51,0,51,10,47,0,0,4,45,0,45,44,3,0,3,2,3,0,3,1
439844,21,0,21,5,18,0,0,3,3,0,3,3,4,0,4,3,14,0,14,12
439932,39,0,39,25,35,0,0,4,37,0,37,35,2,0,2,0,0,0,0,0
440101,26,0,26,0,10,0,0,16,22,0,22,7,1,0,1,1,3,0,3,2
440226,46,0,46,5,29,0,6,11,36,0,36,20,4,0,4,3,6,0,6,6
440730,189,0,189,156,156,0,0,33,148,0,148,126,41,0,41,30,0,0,0,0
440855,96,0,96,4,58,0,0,38,93,0,93,57,1,0,1,1,2,0,2,0
440989,186,0,186,0,38,0,5,143,158,0,158,32,2,0,2,1,26,0,26,5
441210,8,0,8,3,3,0,0,5,0,0,0,0,0,0,0,0,8,0,8,3
441256,35,0,35,18,24,0,0,11,23,0,23,19,7,0,7,3,5,0,5,2
441380,60,0,60,8,40,0,0,20,44,0,44,27,1,0,1,1,15,0,15,12
441414,143,0,143,4,6,0,0,137,13,0,13,2,0,0,0,0,130,0,130,4
441502,98,1,97,4,18,0,15,64,88,1,87,16,10,0,10,2,0,0,0,0
441575,213,0,213,152,152,0,0,61,209,0,209,150,0,0,0,0,4,0,4,2
441593,6,0,6,6,6,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0
441618,5,0,5,0,4,0,0,1,2,0,2,2,1,0,1,1,2,0,2,1
441663,298,3,295,188,215,1,1,78,219,2,217,154,46,0,46,41,33,1,32,20
441672,36,0,36,34,34,0,2,0,34,0,34,32,2,0,2,2,0,0,0,0
441706,34,1,33,25,25,0,0,8,18,0,18,11,0,0,0,0,16,1,15,14
441830,65,0,65,40,41,0,16,8,54,0,54,35,6,0,6,6,5,0,5,0
441876,32,0,32,0,17,1,0,14,19,0,19,9,1,0,1,1,12,0,12,7
442073,308,0,308,22,155,0,2,151,242,0,242,111,34,0,34,20,32,0,32,24
442240,77,0,77,6,56,0,1,20,45,0,45,30,11,0,11,9,21,0,21,17
442329,1087,2,1085,405,644,0,0,441,795,0,795,425,176,1,175,134,116,1,115,85
442657,84,0,84,5,53,0,0,31,68,0,68,44,3,0,3,2,13,0,13,7
442888,57,0,57,40,40,0,0,17,44,0,44,33,0,0,0,0,13,0,13,7
442976,41,0,41,1,4,0,14,23,26,0,26,4,0,0,0,0,15,0,15,0
442985,185,0,185,64,133,0,0,52,166,0,166,119,19,0,19,14,0,0,0,0
443021,102,0,102,12,91,1,0,10,72,0,72,65,0,0,0,0,30,0,30,26
443100,53,0,53,13,16,0,25,12,35,0,35,16,0,0,0,0,18,0,18,0
443137,155,0,155,0,61,0,1,93,101,0,101,34,34,0,34,21,20,0,20,6
443146,36,6,30,2,4,10,0,16,24,0,24,3,2,0,2,1,10,6,4,0
443207,71,0,71,42,55,0,1,15,40,0,40,34,4,0,4,2,27,0,27,19
443216,43,0,43,27,27,0,0,16,30,0,30,20,12,0,12,6,1,0,1,1
443225,17,0,17,12,12,0,0,5,11,0,11,7,1,0,1,1,5,0,5,4
443234,97,0,97,39,65,0,0,32,86,0,86,58,0,0,0,0,11,0,11,7
443252,1250,0,1250,1015,1015,0,0,235,1250,0,1250,1015,0,0,0,0,0,0,0,0
443289,145,0,145,65,87,0,0,58,42,0,42,42,9,0,9,9,94,0,94,36
443298,23,0,23,9,11,0,0,12,18,0,18,10,1,0,1,1,4,0,4,0
443322,169,0,169,100,100,0,0,69,153,0,153,100,2,0,2,0,14,0,14,0
443632,71,0,71,40,46,0,0,25,58,0,58,38,7,0,7,5,6,0,6,3
443641,31,0,31,0,16,0,0,15,22,0,22,8,6,0,6,5,3,0,3,3
443669,87,0,87,5,56,0,0,31,65,0,65,39,9,0,9,9,13,0,13,8
443951,31,0,31,9,22,0,0,9,29,0,29,22,0,0,0,0,2,0,2,0
443979,15,0,15,12,12,0,0,3,0,0,0,0,1,0,1,1,14,0,14,11
444194,21,0,21,4,17,2,2,0,21,0,21,17,0,0,0,0,0,0,0,0
444228,8,0,8,0,5,0,0,3,5,0,5,2,2,0,2,2,1,0,1,1
444264,110,0,110,14,96,0,6,8,110,0,110,96,0,0,0,0,0,0,0,0
444282,26,0,26,0,11,0,1,14,20,0,20,8,1,0,1,0,5,0,5,3
444291,42,0,42,0,11,0,0,31,34,0,34,11,3,0,3,0,5,0,5,0
444307,25,0,25,0,13,0,0,12,18,0,18,7,4,0,4,3,3,0,3,3
444370,22,0,22,5,14,0,0,8,18,0,18,12,0,0,0,0,4,0,4,2
444404,26,0,26,4,20,0,1,5,26,0,26,20,0,0,0,0,0,0,0,0
444440,25,0,25,19,19,0,2,4,15,0,15,15,4,0,4,4,6,0,6,0
444468,9,0,9,9,9,0,0,0,7,0,7,7,1,0,1,1,1,0,1,1
444486,60,0,60,3,31,0,0,29,34,0,34,18,6,0,6,3,20,0,20,10
444510,7,0,7,0,3,0,0,4,3,0,3,2,1,0,1,0,3,0,3,1
444529,64,0,64,46,46,0,0,18,51,0,51,35,5,0,5,4,8,0,8,7
444583,394,0,394,154,312,0,0,82,383,0,383,305,8,0,8,5,3,0,3,2
444635,36,0,36,19,20,0,0,16,13,0,13,13,14,0,14,2,9,0,9,5
444662,103,0,103,20,25,0,0,78,74,0,74,25,0,0,0,0,29,0,29,0
444671,129,0,129,53,71,0,0,58,129,0,129,71,0,0,0,0,0,0,0,0
444732,33,0,33,9,25,0,1,7,33,0,33,25,0,0,0,0,0,0,0,0
444857,8,0,8,2,6,0,0,2,3,0,3,3,2,0,2,1,3,0,3,2
444893,379,0,379,170,198,0,0,181,232,0,232,193,7,0,7,5,140,0,140,0
444936,146,0,146,41,134,0,3,9,91,0,91,82,0,0,0,0,55,0,55,52
444945,477,0,477,275,333,0,0,144,366,0,366,238,15,0,15,13,96,0,96,82
445212,33,0,33,0,26,0,0,7,19,0,19,14,7,0,7,5,7,0,7,7
445498,39,0,39,36,36,0,3,0,35,0,35,32,0,0,0,0,4,0,4,4
445540,33,0,33,8,17,0,0,16,27,0,27,14,2,0,2,1,4,0,4,2
445647,80,0,80,29,56,0,0,24,44,0,44,28,9,0,9,8,27,0,27,20
445656,40,0,40,25,34,0,0,6,26,0,26,22,1,0,1,1,13,0,13,11
445780,6,0,6,3,4,0,0,2,5,0,5,3,1,0,1,1,0,0,0,0
445841,42,0,42,4,23,0,0,19,28,0,28,12,3,0,3,2,11,0,11,9
445850,34,0,34,5,23,0,0,11,18,0,18,8,2,0,2,2,14,0,14,13
446084,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
446093,64,0,64,1,57,0,7,0,43,0,43,39,3,0,3,2,18,0,18,16
446206,17,1,16,14,14,1,0,1,14,1,13,11,1,0,1,1,2,0,2,2
446242,37,0,37,6,9,0,0,28,25,0,25,6,0,0,0,0,12,0,12,3
446251,47,0,47,46,46,0,0,1,23,0,23,23,0,0,0,0,24,0,24,23
446260,283,0,283,62,205,0,0,78,160,0,160,114,47,0,47,31,76,0,76,60
446288,22,0,22,0,17,0,0,5,11,0,11,7,7,0,7,6,4,0,4,4
446349,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
446516,5,1,4,1,3,0,0,1,5,1,4,3,0,0,0,0,0,0,0,0
447023,1046,0,1046,639,639,0,0,407,900,0,900,514,64,0,64,53,82,0,82,72
447148,59,0,59,4,32,0,0,27,46,0,46,24,7,0,7,3,6,0,6,5
447166,15,0,15,0,10,0,1,4,11,0,11,6,3,0,3,3,1,0,1,1
447175,19,0,19,0,9,0,0,10,18,0,18,8,1,0,1,1,0,0,0,0
447449,32,0,32,31,31,0,0,1,31,0,31,31,0,0,0,0,1,0,1,0
447467,290,0,290,161,190,0,0,100,247,0,247,151,4,0,4,4,39,0,39,35
447607,677,0,677,154,372,7,5,293,624,0,624,333,21,0,21,14,32,0,32,25
447616,571,2,569,127,333,9,7,220,535,2,533,305,22,0,22,16,14,0,14,12
447704,47,0,47,21,31,0,0,16,35,0,35,21,8,0,8,6,4,0,4,4
447722,30,0,30,29,29,0,0,1,30,0,30,29,0,0,0,0,0,0,0,0
447731,230,0,230,51,223,0,0,7,46,0,46,42,0,0,0,0,184,0,184,181
447795,81,0,81,79,80,0,0,1,36,0,36,36,6,0,6,6,39,0,39,38
447810,119,0,119,89,105,0,0,14,102,0,102,89,11,0,11,11,6,0,6,5
447865,4,0,4,3,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
447883,126,0,126,12,96,0,0,30,83,0,83,57,7,0,7,7,36,0,36,32
447892,79,0,79,12,50,0,10,19,61,0,61,34,3,0,3,3,15,0,15,13
447908,4,0,4,3,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
447917,16,0,16,14,14,0,0,2,14,0,14,14,1,0,1,0,1,0,1,0
447962,93,0,93,20,34,0,7,52,62,0,62,20,6,0,6,2,25,0,25,12
447971,91,7,84,23,61,3,0,20,34,3,31,31,34,4,30,30,23,0,23,0
447980,24,0,24,10,10,0,0,14,9,0,9,9,1,0,1,1,14,0,14,0
448071,33,0,33,0,15,1,0,17,21,0,21,10,0,0,0,0,12,0,12,5
448123,189,0,189,12,115,0,0,74,188,0,188,114,1,0,1,1,0,0,0,0
448196,40,0,40,20,25,0,0,15,20,0,20,14,0,0,0,0,20,0,20,11
448220,31,0,31,4,19,0,0,12,19,0,19,10,2,0,2,1,10,0,10,8
448248,191,1,190,111,124,0,0,66,20,0,20,20,0,0,0,0,171,1,170,104
448257,54,0,54,52,52,2,0,0,39,0,39,39,5,0,5,5,10,0,10,8
448275,23,0,23,18,18,0,0,5,19,0,19,14,1,0,1,1,3,0,3,3
448424,28,0,28,17,25,0,0,3,12,0,12,12,4,0,4,4,12,0,12,9
448646,372,0,372,237,278,0,0,94,273,0,273,186,9,0,9,8,90,0,90,84
448798,98,0,98,3,33,0,1,64,94,0,94,31,1,0,1,1,3,0,3,1
448895,303,0,303,1,142,0,0,161,252,0,252,111,27,0,27,18,24,0,24,13
449311,25,0,25,4,10,0,0,15,20,0,20,8,2,0,2,1,3,0,3,1
449320,370,0,370,87,174,0,0,196,307,0,307,136,42,0,42,25,21,0,21,13
449357,12,0,12,10,10,0,1,1,12,0,12,10,0,0,0,0,0,0,0,0
449393,30,0,30,13,21,0,0,9,23,0,23,15,0,0,0,0,7,0,7,6
449463,185,0,185,155,174,0,0,11,150,0,150,150,15,0,15,15,20,0,20,9
449472,26,0,26,5,19,0,0,7,12,0,12,8,6,0,6,4,8,0,8,7
449490,58,2,56,2,44,0,12,0,51,1,50,44,1,0,1,0,6,1,5,0
449533,22,0,22,8,13,0,0,9,21,0,21,13,1,0,1,0,0,0,0,0
449597,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
449603,44,0,44,13,36,0,2,6,37,0,37,30,6,0,6,5,1,0,1,1
449685,402,0,402,253,289,0,0,113,317,0,317,242,8,0,8,3,77,0,77,44
449700,101,0,101,76,76,0,0,25,79,0,79,54,5,0,5,5,17,0,17,17
449773,98,0,98,35,84,0,0,14,88,0,88,76,4,0,4,3,6,0,6,5
449782,32,0,32,17,21,0,9,2,28,0,28,20,1,0,1,1,3,0,3,0
449807,69,1,68,50,52,1,4,11,53,1,52,44,9,0,9,5,7,0,7,3
449816,39,0,39,31,33,0,0,6,9,0,9,6,0,0,0,0,30,0,30,27
449904,108,0,108,0,43,0,0,65,88,0,88,35,5,0,5,3,15,0,15,5
449959,80,0,80,1,52,0,1,27,46,0,46,30,4,0,4,3,30,0,30,19
449968,103,1,102,4,57,0,0,45,73,1,72,39,8,0,8,6,22,0,22,12
449977,21,0,21,1,15,0,0,6,9,0,9,6,0,0,0,0,12,0,12,9
449986,36,0,36,0,21,0,0,15,28,0,28,15,0,0,0,0,8,0,8,6
449995,79,0,79,1,50,0,0,29,41,0,41,26,9,0,9,4,29,0,29,20
450021,152,0,152,22,57,0,13,82,144,0,144,55,8,0,8,2,0,0,0,0
450119,86,1,85,7,31,0,2,52,70,1,69,30,16,0,16,1,0,0,0,0
450599,39,0,39,0,13,0,0,26,31,0,31,9,5,0,5,4,3,0,3,0
450605,33,0,33,0,15,0,1,17,28,0,28,12,3,0,3,2,2,0,2,1
450614,34,0,34,0,12,0,0,22,32,0,32,11,0,0,0,0,2,0,2,1
450641,39,1,38,2,24,6,0,8,21,0,21,13,0,0,0,0,18,1,17,11
450650,90,0,90,6,76,0,0,14,47,0,47,38,13,0,13,11,30,0,30,27
450711,83,0,83,53,56,0,0,27,56,0,56,56,0,0,0,0,27,0,27,0
450720,561,0,561,19,310,0,4,247,404,0,404,210,94,0,94,51,63,0,63,49
450951,78,0,78,55,64,0,0,14,23,0,23,23,17,0,17,17,38,0,38,24
450988,179,0,179,2,145,0,7,27,98,0,98,78,0,0,0,0,81,0,81,67
451042,12,0,12,2,10,0,2,0,12,0,12,10,0,0,0,0,0,0,0,0
451097,86,0,86,73,73,0,0,13,45,0,45,45,25,0,25,25,16,0,16,3
451121,14,0,14,0,13,0,0,1,5,0,5,4,0,0,0,0,9,0,9,9
451149,101,0,101,23,73,5,0,23,80,0,80,52,0,0,0,0,21,0,21,21
451158,231,1,230,128,139,16,0,75,139,1,138,87,87,0,87,47,5,0,5,5
451167,30,0,30,10,24,0,0,6,6,0,6,6,6,0,6,6,18,0,18,12
451194,4,0,4,4,4,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0
451237,54,0,54,4,34,0,0,20,35,0,35,19,10,0,10,8,9,0,9,7
451255,60,0,60,29,41,0,0,19,29,0,29,12,6,0,6,6,25,0,25,23
451282,32,0,32,4,25,0,0,7,18,0,18,12,7,0,7,7,7,0,7,6
451307,3,0,3,3,3,0,0,0,2,0,2,2,1,0,1,1,0,0,0,0
451316,32,0,32,0,16,0,0,16,28,0,28,13,2,0,2,2,2,0,2,1
451334,166,0,166,39,89,0,24,53,32,0,32,22,25,0,25,19,109,0,109,48
451343,17,0,17,1,7,0,1,9,13,0,13,4,0,0,0,0,4,0,4,3
451459,81,0,81,63,63,0,0,18,62,0,62,45,2,0,2,1,17,0,17,17
451468,114,0,114,28,90,0,0,24,57,0,57,43,29,0,29,19,28,0,28,28
451495,168,0,168,13,88,0,0,80,160,0,160,86,0,0,0,0,8,0,8,2
451501,124,0,124,99,99,0,0,25,121,0,121,98,3,0,3,1,0,0,0,0
451529,56,0,56,4,46,0,0,10,51,0,51,41,1,0,1,1,4,0,4,4
451547,24,0,24,19,20,1,0,3,22,0,22,20,2,0,2,0,0,0,0,0
451565,55,0,55,3,31,0,0,24,36,0,36,21,5,0,5,1,14,0,14,9
451574,73,0,73,6,65,0,0,8,39,0,39,34,7,0,7,6,27,0,27,25
451583,75,0,75,36,49,0,0,26,28,0,28,19,0,0,0,0,47,0,47,30
451626,33,0,33,9,25,0,0,8,25,0,25,25,6,0,6,0,2,0,2,0
451714,43,0,43,2,24,0,0,19,25,0,25,11,2,0,2,2,16,0,16,11
451918,32,0,32,4,19,0,0,13,26,0,26,16,3,0,3,2,3,0,3,1
452072,42,0,42,16,34,0,0,8,32,0,32,26,6,0,6,5,4,0,4,3
452887,19,0,19,12,14,0,0,5,11,0,11,8,5,0,5,3,3,0,3,3
453297,23,0,23,5,11,0,0,12,0,0,0,0,0,0,0,0,23,0,23,11
453756,75,0,75,45,51,0,0,24,64,0,64,44,0,0,0,0,11,0,11,7
454546,54,0,54,1,19,0,0,35,41,0,41,11,8,0,8,6,5,0,5,2
454555,161,0,161,1,80,0,0,81,110,0,110,51,20,0,20,11,31,0,31,18
454607,64,0,64,22,41,0,0,23,40,0,40,26,12,0,12,6,12,0,12,9
454652,36,0,36,0,22,0,0,14,26,0,26,13,2,0,2,2,8,0,8,7
454722,5,0,5,0,2,0,0,3,2,0,2,1,0,0,0,0,3,0,3,1
454759,2,0,2,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
454768,15,0,15,0,9,0,0,6,4,0,4,2,3,0,3,1,8,0,8,6
454777,17,0,17,2,4,1,0,12,11,0,11,1,0,0,0,0,6,0,6,3
454795,31,0,31,10,14,0,0,17,26,0,26,13,5,0,5,1,0,0,0,0
454801,33,0,33,15,15,0,0,18,31,0,31,13,1,0,1,1,1,0,1,1
454874,23,0,23,1,17,0,0,6,20,0,20,14,1,0,1,1,2,0,2,2
454917,110,0,110,47,88,0,0,22,66,0,66,52,8,0,8,2,36,0,36,34
454926,74,7,67,5,29,0,0,38,63,6,57,26,4,0,4,3,7,1,6,0
454944,37,0,37,8,28,0,0,9,23,0,23,16,4,0,4,3,10,0,10,9
454953,11,0,11,6,7,0,2,2,4,0,4,4,3,0,3,1,4,0,4,2
454962,22,0,22,16,19,0,1,2,7,0,7,5,3,0,3,3,12,0,12,11
454971,5,0,5,0,3,0,0,2,3,0,3,1,2,0,2,2,0,0,0,0
454980,4,0,4,1,4,0,0,0,1,0,1,1,1,0,1,1,2,0,2,2
454999,10,0,10,0,5,0,0,5,7,0,7,3,2,0,2,2,1,0,1,0
455008,33,0,33,3,21,0,0,12,30,0,30,19,1,0,1,1,2,0,2,1
455062,7,0,7,0,7,0,0,0,0,0,0,0,2,0,2,2,5,0,5,5
455080,52,0,52,5,33,0,0,19,36,0,36,22,5,0,5,4,11,0,11,7
455105,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
455141,128,0,128,16,90,0,0,38,35,0,35,30,14,0,14,8,79,0,79,52
455187,187,0,187,101,139,0,5,43,156,0,156,138,2,0,2,1,29,0,29,0
