UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
365763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409319,114572,0,0,0,0,,,0,,0,523891,0,0,0,83391,0,0,0,0,0,83391,607282,,,,0,0,607282,492880,244565,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,492880,244565,51030,0,0,0,197285,2,,,,,2,,,,,83391,0,0,0,0,0,83391,83391,0,83391,0,83391,83391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
366340,14698982,9174163,2694292,11868455,26567437,0,0,9192810,9192810,0,382874,382874,9575684,0,9174163,1055226,3986233,2776131,16991753,0,0,14644015,1153586,517696,16315297,7141134,0,0,19423168,20843248,-1420080,19478801,-1066968,16991753,247815,14115467,0,814706,0,814706,188843,0,0,0,2200,15369031,2230241,39130,0,838344,0,0,0,78880,424000,3610595,18979626,0,18308,50000,375234,443542,19423168,2231068,582864,74690,15279,0,0,766825,153118,4445652,1548152,5264252,1986541,3417890,1282559,784590,0,0,0,0,3360312,1010565,20843248,6081109,1302383,501489,512896,0,12445371,2,,,,,2,,,,,838344,504198,6496,206587,186316,2418559,4160500,742610,0,742610,3417890,0,0,0,742610,742610,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5384325,5372761,-11564,50000,0,0,-61564,3610595,19423168,80243,16991753,0,0,20843248
366395,132022666,225242059,10203756,235445815,367468481,130599527,0,56648433,56648433,0,542412229,542412229,599060662,215596858,220023399,0,27984350,-564597261,-316589512,4948118,23082085,317114107,31762541,16211306,393118157,175018444,0,7037041,250528174,268954527,-18426353,-295574207,-2588952,-316589512,54578724,19453007,3846507,726638,0,726638,3511933,,0,,8392714,90509523,0,50194484,53913743,39064376,9507099,0,0,161501,0,152841203,243350726,7177448,0,0,0,7177448,250528174,119113574,66503314,0,0,0,0,22913760,10785064,29224039,14347314,39160926,16576177,17883559,4168038,1813108,,,,,36490631,0,268954527,110024977,62431629,34578721,11166429,147416,50605355,1,1182864,3094628,37068566,35458634,1,26178282,504340428,175492333,95140893,19394028,19779768,9793592,0,590728,0,49558116,31674557,0,31674557,17883559,20481955,20481955,0,699505,699505,0,9793592,9793592,0,0,0,0,0,0,0,699505,699505,0,1,10711849,10546907,-164942,1046732,243239,-86205,-1368708,-25603801,243350726,21015305,316589512,294130832,0,268954527
366401,23610446,184645204,199578180,384223384,407833830,21393489,22994731,29091633,52086364,435911250,0,435911250,487997614,40606636,-15978306,43473704,0,-126872329,-99376931,46564306,0,231073188,13743918,69102968,360484380,105741153,0,0,130666212,100592475,30073737,-129512048,61380,-99376931,5611376,2532653,16540547,4777508,3955078,822430,0,,0,,0,29462084,0,26611899,27167448,16191660,0,0,0,993641,1354995,72319643,101781727,28884485,0,0,0,28884485,130666212,34095860,22479847,0,0,447218,260653,5362474,3385736,11664487,6400034,13569677,6362778,14181195,8744081,1279816,,,,,12527483,2627112,100592475,42795976,17684465,4912667,6521993,9873196,18804178,1,5911612,35461148,25953354,11999892,1,-5473915,56926239,3259718,398502,5283551,5488895,1095134,0,0,5090369,16957949,2776754,0,2776754,14181195,0,0,0,0,0,0,2776754,2776754,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,1189250,101781726,30073735,-99376931,43473704,42997899,100592475
366465,4875620,43709222,223465,43932687,48808307,4690229,0,1692461,1692461,0,6758610,6758610,8451071,11289686,43419394,223465,0,-9885080,33757779,1008686,4268518,52154881,13115303,349299,70896687,27477872,0,0,28521689,25364365,3157324,30597581,2874,33757779,3942686,60308,0,0,0,0,135384,,2096590,,74713,6309681,0,8960126,0,12314722,0,0,281823,7825,13568,21578064,27887745,0,633943,0,1,633944,28521689,9866635,5715150,0,0,0,0,2939960,1284745,2344203,1352836,3789849,1826022,5775308,391671,246779,,,,,256739,0,25364365,10425532,4444602,4479352,2694753,0,3320126,1,55540,5417644,8151002,4026297,1,201176,743082,-3138684,663932,4886178,3189483,0,0,0,0,8075661,2300353,0,2300353,5775308,2033592,2033592,0,266761,266761,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,6476013,27887746,-762834,47057331,2875103,0,24386536
366623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41312,216554,0,0,0,0,,,0,,0,257866,0,0,3110825,80178,1106953,6874,0,37771,0,4342601,4600467,,,,0,0,4600467,2664491,1447561,0,0,0,0,59918,36165,1543518,952598,708374,327157,149141,,,,,,,0,0,5125442,2763481,883519,391527,951072,75542,60301,1,-90327,106402,1285008,748805,2,,,,,80178,99250,3197,0,0,0,182625,33354,130,33484,149141,33354,33354,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,130,-2,,,,,,,,,,,,,,
366632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37098,23599,0,0,0,0,,,0,,0,60697,0,12833,0,42998,0,0,0,2603,0,58434,119131,,,,0,0,119131,155658,78800,0,0,0,0,123006,63562,12000,0,40322,0,0,,,,,,,0,0,330986,142362,112552,40322,0,0,35750,2,,,,,2,,,,,42998,0,0,17599,0,1,60598,60598,0,60598,0,42998,42998,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,17600,0,-2,,,,,,,,,,,,,,
366711,115123601,193255326,106234499,299489825,414613426,97200762,6255520,38695151,44950671,145103960,563237786,708341746,753292417,152648153,132915587,767337,0,-527809306,-394126382,11220813,60919523,424913618,28979220,5500348,531533522,248978247,36463,0,353935899,350294895,3641004,-397767388,2,-394126382,84035931,0,0,0,0,0,17829938,0,104327,0,7174742,109144938,0,120819116,0,92634868,29592639,0,2824566,-5540097,3859287,244190379,353335317,0,600582,0,0,600582,353935899,114299245,68126546,1527175,760595,10103,7715,34115840,15628481,40056483,16583473,45847888,17729920,48649750,22779626,1196502,0,0,0,0,43008785,0,350294895,120033232,62927439,34629608,17058413,4589901,111056302,1,15249580,175158257,74390312,51035255,1,23408404,383855086,61941886,43409824,32803607,24479404,29592856,0,2601931,24955806,114433604,63660876,2122978,65783854,48649750,11966750,10352232,1614518,385017,265224,119793,28893904,28719471,174433,0,0,0,0,0,0,24538183,24323949,214234,1,35766462,31187653,-4578809,700286,-4161006,-1118089,0,40197628,392793417,57525,274082626,112766454,214977268,352595792
367459,32558343,40414996,11449546,51864542,84422885,2959541,1180000,8513707,9693707,28115000,5757539,33872539,43566246,4662591,19439873,7874082,0,11839634,39153589,6966064,372291,67293700,10341970,1973515,86947540,40983741,0,0,53133365,55963442,-2830077,39662306,2321360,39153589,8311113,0,0,0,0,0,228542,,239043,,1,8778699,58669,13306500,12090450,16138576,1532796,0,1226181,373,1121,44354666,53133365,0,0,0,0,0,53133365,25660912,15575764,0,0,0,0,11284386,3923637,6412451,3312863,9515565,3658969,2187070,0,0,,,,,903058,0,55963442,26471233,6428366,5825103,3236752,765286,13236702,1,801463,3296238,2242994,2360995,1,101555,1189139,445694,188008,6483677,6041769,1059318,0,1000,0,13585764,11398694,0,11398694,2187070,4467319,4467319,0,6041749,6041749,0,888786,888786,0,0,0,0,839,839,0,1,1,0,1,10492827,8759589,-1733238,153601,-1615352,-271487,0,-2830077,53431065,-2830077,39153588,19925751,28115000,55963442
367875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182793,577002,73574,181715,181715,0,,,19218,,0,1034302,0,0,0,410958,0,0,0,0,0,410958,1445260,,,,0,0,1445260,1780496,1369183,0,0,0,0,513500,356509,295743,228750,476907,368335,130941,,,,,,,0,0,3197587,2322777,745753,0,0,0,129057,2,,,,,2,,,,,299852,124304,23423,23423,22587,0,493589,362648,0,362648,130941,134110,134110,0,124304,124304,0,23423,23423,0,23423,23423,0,0,0,0,57388,57388,0,-2,,,,,,,,,,,,,,
367972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517297,0,347000,0,0,0,,,0,,0,864297,0,0,0,2112891,455401,0,0,5857,0,2574149,3438446,,,,0,0,3438446,824911,637744,0,0,0,0,1047221,0,128747,106203,234945,175506,726876,,,,,,,168168,0,3130868,919453,255311,270328,0,0,1685776,1,168168,-226313,244332,149961,2,,,,,450936,1028207,455401,0,0,0,1934544,1207668,0,1207668,726876,425598,425598,0,545638,545638,0,236432,236432,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
368364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97126,0,0,0,0,0,,,124634,,0,221760,570369,2593671,2038866,416954,0,0,0,11062,0,5630922,5852682,,,,0,0,5852682,2269664,1184980,0,0,0,0,406874,318356,1034575,314536,1016967,681541,0,,,,,,,777539,0,5505619,2499413,873085,777539,448850,0,906732,1,261142,2585955,1465030,834484,2,,,,,416954,22329,19534,22680,0,1,481498,271098,210400,481498,0,416954,219460,197494,22329,17632,4697,19534,19534,0,22680,14471,8209,0,0,0,1,1,0,-2,,,,,,,,,,,,,,
368407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19641,152071,81806,0,0,0,,,0,,0,253518,0,81806,0,172526,0,0,0,0,19673,274005,527523,,,,6593,6593,534116,389077,121064,0,0,3000,0,26968,0,20188,0,30974,0,0,,,,,,,96523,0,566730,121064,162541,44301,54218,0,184606,1,78478,751755,322000,897416,1,18045,385755,9200,15119,98210,0,0,0,0,0,98210,98210,0,98210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98210,98210,0,-2,,,,,,,,,,,,,,
368647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26495,0,282806,0,0,0,,,0,,0,309301,0,0,0,22936,6677,0,0,0,0,29613,338914,,,,0,0,338914,277744,159805,0,0,0,0,10891,0,2929,0,70704,13268,0,,,,,,,3799,0,366067,173073,35664,0,0,0,157330,2,,,,,2,,,,,22936,0,6677,0,0,0,29613,29613,0,29613,0,22936,22936,0,0,0,0,6677,6677,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
368911,3390847,29294985,0,29294985,32685832,4924736,0,1733385,1733385,0,6733696,6733696,8467081,10589330,29167849,682138,0,-11295830,18554157,1246056,1927440,46775858,8695980,0,58645334,29544170,0,0,20825104,19338490,1486614,17067543,0,18554157,2957237,49754,0,0,0,0,724523,,0,,47218,3778732,0,9160855,0,6670564,85719,0,689398,0,0,16606536,20385268,0,439836,0,0,439836,20825104,8953436,5411160,0,0,0,0,2153416,1163863,1877608,1119906,2556975,1392942,3381710,0,0,,,,,415345,386923,19338490,9474794,738498,2112153,2050894,0,4962151,1,23949,5454233,-7754704,3735294,1,-2052632,715847,-2834626,578555,2566284,1684400,0,0,0,0,4250684,868974,0,868974,3381710,868974,868974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,3075460,20385268,-2095603,32484433,1220981,0,21367173
369419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812965,1486399,172776,526595,526595,0,,,49162,,0,5047897,0,0,0,1949659,0,0,0,0,0,1949659,6997556,,,,0,0,6997556,3031956,231498,0,0,0,0,817065,570607,246586,188949,466493,361431,99973,,,,,,,0,0,4662073,1352485,1121160,0,0,0,2188428,2,,,,,2,,,,,1949659,76835,57421,172776,243353,36333,2536377,1716217,720187,2436404,99973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436404,1716217,720187,-2,,,,,,,,,,,,,,
369668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036516,190147,300914,0,0,0,0,,0,,0,2527577,0,478926,0,698820,0,0,3160,147,153,1181206,3708783,0,0,0,0,0,3708783,2206559,1226147,0,0,235058,89075,141032,9536,158953,108114,467978,226280,581673,0,0,,,,,582121,0,4373374,1659152,1086365,100817,37622,1078,1488340,1,533666,8827000,1856000,1577442,1,12563,510000,36000,86769,443749,255071,304662,0,2000,0,1005482,423809,0,423809,581673,173255,173255,0,153121,153121,0,97433,97433,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,
371690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665291,3231296,1551888,0,0,0,,,0,,0,7448475,0,0,0,4296114,0,0,244345,-30839,0,4509620,11958095,,,,1318974,1318974,13277069,4441559,2100260,0,0,0,0,210220,163333,280196,192823,3605935,1904788,2977140,,,,,,,2262948,1059096,13777998,5420300,1697955,402293,0,0,6257450,2,,,,,2,,,,,1967614,2328500,0,0,0,0,4296114,1318974,0,1318974,2977140,1318974,1318974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
372082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248301,0,0,0,0,0,,,0,,168827,417128,0,2230433,0,185709,0,0,0,709,0,2416851,2833979,,,,0,0,2833979,1095379,797803,0,0,0,0,363484,236628,0,0,575678,353836,0,,,,,,,0,0,2034541,1388267,560705,85569,0,0,0,2,,,,,2,,,,,168827,0,0,0,0,0,168827,168827,0,168827,0,168827,168827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
373711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659740,0,0,0,0,0,,,0,,0,659740,0,0,0,203803,0,0,0,0,0,203803,863543,,,,0,0,863543,655293,583293,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,655293,583293,72000,0,0,0,0,2,,,,,2,,,,,203803,0,0,0,0,0,203803,203803,0,203803,0,203803,203803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
374592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240162,0,126842,1924,500,1424,,,0,,0,368928,0,0,312578,214954,0,0,0,0,0,527532,896460,,,,0,0,896460,754072,440355,0,0,0,0,0,0,0,0,137701,117421,0,,,,,,,4687,0,896460,557776,164028,0,0,0,174656,1,4687,5576497,3902356,727458,2,,,,,150595,64359,6849,500,1424,0,223727,223727,0,223727,0,150595,150595,0,64359,64359,0,6849,6849,0,500,500,0,1424,1424,0,0,0,0,-2,,,,,,,,,,,,,,
375373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114347,0,536204,0,0,0,,,0,,0,1650551,0,0,0,293058,0,0,0,0,0,293058,1943609,,,,0,0,1943609,848785,483807,0,0,0,0,411326,234456,0,0,426266,242972,0,,,,,,,0,0,1686377,961235,294374,0,0,0,430768,1,-34841,929643,795244,387497,2,,,,,293058,0,0,0,0,0,293058,293058,0,293058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293058,293058,0,-2,,,,,,,,,,,,,,
375407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496962,0,0,0,0,0,,,109043,,1,606006,0,0,0,262569,0,0,0,0,0,262569,868575,,,,24999,24999,893574,469461,404502,0,0,0,0,0,0,0,0,270065,118809,0,,,,,,,33545,0,773071,523311,241286,6909,1565,0,0,1,33545,1040259,33545,228885,2,,,,,262569,0,0,0,0,0,262569,262569,0,262569,0,262569,262569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
375568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279436,110535,0,0,0,0,,,0,,0,389971,0,0,60166,47541,384315,0,0,0,0,492022,881993,,,,0,0,881993,515827,131256,0,0,0,0,366166,165166,0,0,0,0,0,,,,,,,0,0,881993,296422,82167,0,0,0,503404,2,,,,,2,,,,,0,47541,384315,0,0,0,431856,431856,0,431856,0,0,0,0,47541,47541,0,384315,384315,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
375656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22875,0,0,0,0,0,,,0,,0,22875,0,1372362,4415842,647146,20966,13827,0,8816,0,6478959,6501834,,,,0,0,6501834,1331686,834316,0,0,0,0,86587,12409,10643,9397,1755307,1098617,129272,,,,,,,381176,0,3694671,1954739,724501,375202,0,0,640229,1,378397,2308267,1459447,1134679,1,2779,57557,43393,11269,54038,101985,6950,13827,42960,0,219760,90488,0,90488,129272,20230,20230,0,32649,32649,0,4450,4450,0,13827,13827,0,0,0,0,19332,19332,0,-2,,,,,,,,,,,,,,
375683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274865,1561697,205674,525689,335534,190155,,,332370,,0,3900295,0,3383230,11573929,417420,0,0,0,39780,46660,15461019,19361314,,,,0,0,19361314,7121083,4115701,0,0,0,0,717314,461442,1990616,1173088,3924759,1450101,565278,,,,,,,930890,454653,15249940,7654985,2482066,3928060,1184829,0,0,1,691685,6516085,3827184,1997216,1,35523,166617,99929,31165,417420,0,26661,0,0,279071,723152,157874,0,157874,565278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157874,157874,0,-2,,,,,,,,,,,,,,
375726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746602,0,0,0,0,0,,,61979,,0,1808581,0,7852534,21478173,1620192,242713,0,116629,45693,282090,31638024,33446605,,,,616225,616225,34062830,11907931,6872259,0,0,0,0,9155473,6167135,825001,556800,5070258,1467063,2864030,,,,,,,2805348,1135982,32628041,16199239,5652884,4009616,2977500,0,3788802,2,,,,,1,2612524,16410774,10992860,5210932,1582457,1112986,307471,84242,0,0,3087156,223126,0,223126,2864030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223126,223126,0,-2,,,,,,,,,,,,,,
375966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255369,0,0,0,0,0,,,0,,0,255369,0,328594,0,372441,0,0,0,0,0,701035,956404,,,,915427,915427,1871831,624312,429236,0,0,70581,0,58015,15254,24240,0,540490,338623,252625,,,,,,,369756,0,1940019,783113,387295,61000,0,0,708611,1,139216,2277625,415100,567370,1,-9092,143666,4025,32606,276555,372441,0,0,0,0,648996,396371,0,396371,252625,276555,276555,0,0,0,0,0,0,0,0,0,0,0,0,0,119816,119816,0,-2,,,,,,,,,,,,,,
376695,8850854,9319518,3935163,13254681,22105535,0,0,8412220,8412220,0,0,0,8412220,0,9092890,0,2280567,2319858,13693315,0,0,21607599,769587,34436,22411622,13480487,0,0,29998015,31151730,-1153715,15902404,-1055374,13693315,223318,3723749,0,0,0,0,1238021,0,0,0,0,5185088,0,0,0,7495624,0,0,0,387308,0,7882932,13068020,0,0,0,16929995,16929995,29998015,2839501,2836993,0,0,0,0,417506,416949,409718,408418,2934828,2655528,20817393,81190,81150,0,0,0,0,3651594,0,31151730,6399038,2613873,1396838,1418057,0,19323924,2,,,,,2,,,,,5110629,7495624,3723749,0,0,13349235,29679237,7500146,1361698,8861844,20817393,5334266,5110629,223637,0,0,0,0,0,0,0,0,0,0,0,0,3527578,2389517,1138061,1,2344397,1940624,-403773,111875,387308,-63832,-839124,29998015,29998015,-1153715,11923856,9279446,0,31151730
377485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26560,0,0,0,0,0,,,0,,0,26560,0,0,0,55009,0,0,0,0,0,55009,81569,,,,0,0,81569,369409,261863,0,0,0,0,8502,0,139337,96119,118111,84389,32089,,,,,,,0,0,667448,442371,147980,0,0,0,77097,2,,,,,2,,,,,55009,0,0,0,0,0,55009,22920,0,22920,32089,22920,22920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
379621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303215,2000,52495,219907,202996,16911,,,0,,0,577617,0,0,0,195161,0,0,0,0,0,195161,772778,,,,0,0,772778,306763,186738,0,0,0,0,47498,30404,74023,54193,151384,60865,0,,,,,,,0,0,579668,332200,117628,53812,5213,0,70815,2,,,,,2,,,,,190595,4567,52495,202996,16911,0,467564,467564,0,467564,0,190595,190595,0,4567,4567,0,52495,52495,0,202996,202996,0,0,0,0,16911,16911,0,-2,,,,,,,,,,,,,,
380359,22586328,11549448,15453006,27002454,49588782,0,289809,9768512,10058321,1149809,223510,1373319,11431640,14710,10698661,10572160,1966349,14905262,38142432,1605651,0,13525066,1562400,116890,16810007,4588289,0,0,15225577,13570435,1655142,36487290,0,38142432,289125,7146295,0,316622,0,316622,0,0,0,0,6720144,14472186,0,0,0,2111592,82447,0,14203,-1987257,287058,508043,14980229,0,238472,6876,0,245348,15225577,2047726,1576025,189953,29193,1937736,761210,424936,208676,1342818,872445,3876904,1500457,2019222,0,0,0,0,0,0,1731140,0,13570435,4948006,1514185,643117,584530,74061,5806536,2,,,,,2,,,,,1004367,1107225,82447,0,287058,656825,3137922,1118700,0,1118700,2019222,354440,354440,0,2163,2163,0,80957,80957,0,0,0,0,0,0,0,681140,681140,0,1,12998907,11985586,-1013321,636120,-1648512,-929,0,1655142,14980229,1655142,36487290,25477422,1439618,13570435
380368,23575000,16149000,548000,16697000,40272000,2039000,224000,11069000,11293000,1313000,2695000,4008000,15301000,4179000,15065000,648000,0,7118000,22831000,509000,0,33712000,845000,362000,35428000,18770000,39000,0,17673000,16653000,1020000,21811000,0,22831000,1446000,0,0,0,0,0,237000,0,44000,0,333000,2060000,0,6790000,0,7879000,559000,0,344000,41000,0,15613000,17673000,0,0,0,0,0,17673000,5511000,3110000,139000,85000,0,0,1899000,855000,4532000,1769000,3102000,958000,2278000,405000,184000,0,0,0,0,-1213000,0,16653000,6961000,1440000,759000,1098000,64000,6331000,1,-1224000,1309000,3961000,1918000,1,11000,526000,123000,121000,1330000,1486000,585000,0,199000,348000,3948000,1527000,143000,1670000,2278000,1330000,1330000,0,18000,18000,0,322000,179000,143000,0,0,0,0,0,0,0,0,0,2,,,,,,,,-166000,17727000,-256000,27711000,12381000,1537000,17892000
380377,30955593,21866665,2641163,24507828,55463421,2694125,42704,4051522,4094226,1198338,2895888,4094226,8188452,27189842,21866665,0,0,912587,22779252,1811666,255367,23240043,1811869,1588275,28707220,10731804,0,0,19885025,30541662,-10656637,28794575,4641314,22779252,2431821,11404870,0,0,0,0,1905727,0,0,0,0,15742418,0,0,0,3176640,465309,0,105559,-204240,0,3543268,19285686,2467211,0,0,-1867872,599339,19885025,9799544,5568859,0,0,0,0,5086304,2133661,5718936,1057397,2467211,0,5563940,1905727,832631,0,0,0,0,0,0,30541662,9592548,2535530,1629228,758621,25507,16000228,2,,,,,2,,,,,1509068,1792887,431530,0,397161,1471149,5601795,37855,0,37855,5563940,37855,37855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,-5130552,17086536,5130223,22779252,0,0,24977723
382258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191460,755076,3928636,0,0,0,,,0,,38601,5913773,0,0,0,214928,61100,0,0,11028,0,287056,6200829,,,,0,0,6200829,3374969,2007274,0,0,0,0,340337,251081,0,0,2128082,1115933,67186,,,,,,,60426,0,5971000,3374288,1272076,0,0,0,1324636,2,,,,,2,,,,,214928,61100,0,0,0,0,276028,208842,0,208842,67186,208842,208842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
382416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868863,0,0,0,0,0,,,0,,0,868863,0,0,0,401535,0,0,0,0,0,401535,1270398,,,,0,0,1270398,595714,595714,0,0,0,0,296183,134227,137989,137989,0,0,0,,,,,,,5337,0,1035223,867930,0,0,0,0,167293,2,,,,,2,,,,,278152,0,0,0,0,0,278152,278152,0,278152,0,278152,278152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
383084,45851328,0,0,0,45851328,0,0,2458766,2458766,0,0,0,2458766,0,0,0,0,43392562,43392562,0,0,0,0,947509,947509,0,0,0,24618730,22411252,2207478,41185084,0,43392562,1333617,1647446,18733173,2504486,2504486,0,0,,0,,0,24218722,0,0,0,400008,0,0,0,0,0,400008,24618730,0,0,0,0,0,24618730,14623543,7888863,0,0,0,0,894859,893973,1005083,1001434,5887767,2882568,0,0,0,,,,,0,0,22411252,12666838,3357113,1063895,0,249039,5074367,2,,,,,2,,,,,400008,0,0,0,0,0,400008,400008,0,400008,0,400008,400008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,0,24618730,2207478,0,0,0,22411252
383190,4804725,18085987,203667,18289654,23094379,248431,184630,1762195,1946825,4873137,446471,5319608,7266433,0,13493499,256805,0,2326073,16076377,1158636,1469067,26883461,6904194,218979,36634337,18548350,0,0,34387432,34093931,293501,15782875,1,16076377,2868802,456597,11762,266383,0,266383,0,,0,,569470,4173014,0,15247358,0,8014651,7058846,0,0,-106437,0,30214418,34387432,0,0,0,0,0,34387432,14957164,9026538,84025,0,2073481,604976,3273413,2129878,2980656,1867537,2763111,1715097,3940726,0,0,,,,,4021355,831819,34093931,16175845,5951452,1106841,1821279,195281,8843233,2,,,,,2,,,,,2870424,2847559,0,0,120227,707938,6546148,2605422,0,2605422,3940726,1646384,1646384,0,44294,44294,0,385916,385916,0,0,0,0,207222,207222,0,321606,321606,0,2,,,,,,,,380212,34387432,293501,15782875,2582877,4592488,34093931
383312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754740,0,0,0,0,0,,,0,,0,754740,0,0,0,204509,0,0,0,0,0,204509,959249,,,,0,0,959249,835747,419868,0,0,0,0,0,0,0,0,385352,261631,277246,,,,,,,0,0,1498345,681499,201685,0,0,0,615161,2,,,,,2,,,,,204509,0,94745,0,0,0,299254,22008,0,22008,277246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22008,22008,0,-2,,,,,,,,,,,,,,
383330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948256,124747,455335,0,0,0,,,0,,189360,1717698,0,0,0,670652,0,0,0,0,0,670652,2388350,,,,0,0,2388350,1635059,1184543,0,0,0,0,201583,146040,403165,292079,0,0,0,,,,,,,275840,0,2515647,1622662,305072,312073,0,0,275840,1,165836,3788807,25505907,12227987,1,110004,3788807,7059225,1361462,334784,215000,103868,17000,0,0,670652,670652,0,670652,0,334784,334784,0,215000,215000,0,103868,103868,0,17000,17000,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
