UNITID,AWLEVELC,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSASIAT,CSBKAAT,CSHISPT,CSNHPIT,CSWHITT,CS2MORT,CSUNKNT,CSNRALT,CSUND18,CS18_24,CS25_39,CSABV40,CSUNKN
130837,2,28,4,24,0,0,1,1,0,21,5,0,0,0,21,7,0,0
130873,2,134,3,131,4,1,55,22,0,44,8,0,0,0,48,68,18,0
130907,2,97,39,58,0,3,15,13,0,58,3,4,1,0,47,38,12,0
131061,2,43,9,34,0,0,14,8,0,20,1,0,0,0,26,14,3,0
131283,2,10,7,3,0,0,2,2,0,3,2,0,1,0,1,5,4,0
131469,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
131496,2,12,8,4,0,3,0,1,0,3,1,2,2,0,6,4,1,1
131520,2,8,0,8,0,3,2,0,0,3,0,0,0,0,1,5,2,0
131803,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
131830,2,17,8,9,0,0,5,1,0,7,1,1,2,0,13,3,1,0
132374,2,454,279,175,4,14,222,94,2,70,11,0,37,57,202,133,62,0
132675,2,53,20,33,0,0,11,3,0,38,1,0,0,1,27,15,10,0
132693,2,208,89,119,0,4,26,29,0,142,5,0,2,0,80,104,24,0
132709,2,360,221,139,1,17,86,111,0,101,17,13,14,0,151,178,31,0
132851,2,74,24,50,0,1,1,12,0,58,2,0,0,0,38,24,12,0
132976,2,138,45,93,0,6,18,29,0,81,4,0,0,0,71,34,13,20
133021,2,45,27,18,0,0,5,3,0,34,2,1,0,0,28,16,1,0
133155,2,376,185,191,1,2,62,204,0,94,6,0,7,56,250,57,13,0
133386,2,354,158,196,2,3,46,72,0,200,21,9,1,2,168,143,41,0
133508,2,34,18,16,0,1,1,7,0,22,0,2,1,0,13,17,4,0
133702,2,368,113,255,4,24,115,36,2,152,18,13,4,1,148,170,49,0
133845,2,14,0,14,0,0,5,0,0,0,0,9,0,0,3,10,1,0
133881,2,16,11,5,0,0,0,0,0,0,0,0,16,0,9,7,0,0
133942,2,43,2,41,0,0,2,4,0,37,0,0,0,0,26,16,1,0
133960,2,5,3,2,0,0,1,1,0,3,0,0,0,0,1,1,3,0
133997,2,255,94,161,1,3,43,114,0,4,2,88,0,0,114,106,35,0
134130,2,10,1,9,0,0,1,3,0,5,1,0,0,0,8,1,1,0
134228,2,14,7,7,0,0,7,3,0,4,0,0,0,0,3,7,4,0
134291,2,129,107,22,1,0,20,6,0,89,13,0,0,1,66,45,17,0
134307,2,176,165,11,0,0,15,111,1,40,0,0,9,1,104,66,5,0
134343,2,82,20,62,1,0,13,7,0,58,0,3,0,0,34,35,13,0
134495,2,352,270,82,0,8,37,108,0,168,14,13,4,1,125,171,55,0
134529,2,45,13,32,0,1,26,13,3,1,0,1,0,0,13,31,1,0
134608,2,255,85,170,2,2,28,82,2,124,6,5,4,0,140,88,27,0
134714,2,25,4,21,0,0,7,1,0,16,0,1,0,0,6,13,6,0
134811,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
135142,2,50,1,49,0,0,0,50,0,0,0,0,0,0,3,30,17,0
135160,2,102,43,59,0,0,9,6,0,82,4,0,1,0,60,28,14,0
135179,2,273,159,114,1,2,39,45,0,176,9,0,1,6,159,89,19,0
135188,2,42,10,32,0,4,5,7,0,22,0,4,0,22,5,8,7,0
135267,2,270,188,82,0,2,41,119,1,102,2,0,3,0,190,69,0,11
135276,2,264,157,107,0,2,101,26,0,126,9,0,0,7,142,95,20,0
135294,2,124,65,59,0,0,67,36,0,4,3,0,14,0,68,40,16,0
135337,2,14,2,12,0,3,3,0,0,7,1,0,0,0,5,7,2,0
135391,2,44,11,33,0,0,4,8,0,20,2,10,0,0,18,21,5,0
135407,2,408,242,166,0,9,38,133,0,192,19,0,17,8,241,108,51,0
135522,2,157,68,89,0,4,29,41,0,75,5,0,3,1,100,50,6,0
135647,2,53,16,37,0,0,30,20,0,2,0,0,1,1,37,11,4,0
135717,2,107,50,57,1,0,27,61,0,8,0,0,10,1,51,41,14,0
135735,2,324,303,21,2,8,47,107,2,153,3,0,2,5,136,156,27,0
136109,2,106,4,102,0,0,24,11,1,67,2,1,0,0,59,42,5,0
136145,2,27,6,21,0,0,7,1,0,18,1,0,0,0,7,17,3,0
136233,2,60,32,28,0,1,7,7,0,41,3,0,1,0,26,25,9,0
136303,2,148,24,124,0,9,47,51,0,34,0,0,7,2,65,63,18,0
136358,2,479,299,180,1,11,103,148,2,190,7,11,6,0,241,198,40,0
136400,2,125,47,78,0,2,7,24,0,84,4,4,0,0,64,53,8,0
136473,2,179,64,115,0,1,41,9,0,115,8,0,5,2,74,72,31,0
136491,2,234,170,64,2,7,39,32,0,144,7,1,2,0,74,112,48,0
136516,2,98,24,74,0,1,13,23,0,54,4,3,0,0,17,47,34,0
136659,2,76,50,26,0,0,7,2,0,63,4,0,0,7,46,17,6,0
136765,2,136,70,66,0,3,20,73,0,33,6,0,1,0,75,40,21,0
136826,2,117,58,59,0,3,24,71,0,14,0,0,5,0,67,36,14,0
137023,2,187,77,110,0,2,34,20,0,128,3,0,0,5,100,72,10,0
137078,2,218,96,122,1,4,22,33,3,144,5,6,0,0,61,119,38,0
137087,2,339,127,212,0,11,110,45,0,162,9,0,2,1,96,173,69,0
137096,2,182,122,60,1,9,20,36,1,102,7,5,1,0,79,81,21,1
137120,2,317,139,178,0,4,32,67,0,202,7,0,5,51,170,74,22,0
137209,2,255,156,99,2,9,36,60,0,128,5,5,10,0,86,120,49,0
137245,2,479,239,240,0,12,228,139,2,78,10,0,10,50,183,179,67,0
137281,2,61,28,33,0,0,13,8,0,38,2,0,0,0,22,28,11,0
137315,2,112,70,42,0,0,6,62,0,37,1,3,3,8,81,16,7,0
137591,2,67,24,43,0,0,9,17,0,38,3,0,0,1,27,32,7,0
137713,2,35,11,24,0,0,5,3,0,26,1,0,0,0,22,8,5,0
137759,2,77,17,60,0,2,21,10,0,41,2,0,1,0,34,33,10,0
137801,2,245,137,108,1,7,53,95,0,76,4,9,0,0,66,128,51,0
137856,2,59,26,33,0,0,8,2,0,48,1,0,0,1,41,14,3,0
137865,2,131,88,43,0,1,8,12,0,102,7,0,1,4,52,62,13,0
138187,2,350,188,162,0,12,39,105,1,139,4,16,34,0,113,186,51,0
138284,2,99,44,55,1,0,18,6,0,72,2,0,0,6,58,29,6,0
138309,2,259,13,246,0,4,65,44,0,87,6,53,0,0,56,156,47,0
138372,2,194,98,96,2,5,56,58,0,70,0,0,3,4,103,70,17,0
138479,2,374,218,156,0,12,109,132,0,101,9,0,11,79,150,115,30,0
138488,2,115,36,79,0,8,33,44,0,29,1,0,0,10,73,19,13,0
138497,2,135,74,61,0,0,7,16,0,103,9,0,0,3,70,46,16,0
138655,2,123,76,47,0,10,53,42,0,18,0,0,0,0,14,61,48,0
138664,2,10,4,6,0,1,7,2,0,0,0,0,0,0,2,4,4,0
138682,2,408,123,285,2,0,314,12,0,74,6,0,0,8,160,170,70,0
138761,2,4,0,4,0,0,3,0,0,1,0,0,0,0,0,1,3,0
138813,2,4,1,3,0,0,1,2,0,1,0,0,0,0,0,4,0,0
138822,2,204,1,203,0,2,125,10,0,67,0,0,0,0,87,88,29,0
138840,2,304,120,184,0,3,263,15,0,10,5,3,5,0,60,157,87,0
138938,2,162,1,161,0,4,86,18,0,46,6,2,0,0,41,109,11,1
138956,2,335,144,191,0,3,164,19,1,124,17,5,2,2,144,138,51,0
139278,2,214,79,135,1,0,45,21,0,138,7,1,1,2,98,89,25,0
139311,2,35,5,30,0,1,28,1,0,3,1,0,1,0,8,17,10,0
139357,2,235,96,139,2,4,124,12,0,74,13,6,0,0,58,115,62,0
139366,2,80,57,23,0,0,16,3,0,60,1,0,0,0,0,32,48,0
139384,2,641,226,415,6,7,44,102,0,466,11,0,5,1,274,271,95,0
139463,2,23,3,20,0,0,2,4,0,17,0,0,0,0,12,9,2,0
139506,2,25,10,15,0,0,25,0,0,0,0,0,0,0,7,15,3,0
139746,2,45,8,37,0,4,25,1,0,15,0,0,0,0,8,33,4,0
139959,2,41,7,34,0,2,1,4,0,32,0,2,0,0,41,0,0,0
139986,2,452,134,318,0,3,172,30,0,238,8,1,0,2,156,211,83,0
140003,2,37,1,36,0,2,22,9,0,4,0,0,0,0,11,13,13,0
140012,2,559,265,294,1,51,184,114,0,179,14,15,1,0,204,245,110,0
140243,2,388,156,232,1,12,40,53,1,267,5,0,9,0,186,149,53,0
140331,2,479,221,258,2,10,100,52,1,277,22,5,10,1,202,195,81,0
140340,2,37,1,36,0,0,23,1,0,11,2,0,0,0,3,20,14,0
140678,2,222,104,118,1,4,7,20,0,183,5,2,0,2,128,68,24,0
140696,2,9,8,1,0,0,4,0,0,4,0,0,1,0,9,0,0,0
140818,2,6,2,4,0,3,0,0,0,2,0,1,0,0,1,3,2,0
140827,2,21,5,16,0,1,9,2,0,9,0,0,0,0,4,16,1,0
140942,2,227,77,150,1,3,125,22,0,63,11,0,2,0,73,108,46,0
140988,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
141006,2,331,144,187,1,4,168,12,0,137,1,1,7,2,174,116,39,0
141015,2,58,16,42,0,4,8,1,0,34,7,4,0,0,7,49,2,0
141255,2,349,131,218,1,2,108,20,0,210,8,0,0,2,159,130,58,0
141574,2,55,18,37,0,17,1,4,1,17,14,1,0,0,3,28,24,0
141608,2,45,28,17,0,17,7,3,10,1,7,0,0,1,15,17,12,0
141680,2,51,33,18,0,30,1,3,3,3,9,2,0,0,28,19,4,0
141796,2,179,58,121,0,89,1,14,3,9,31,0,32,0,109,60,10,0
141802,2,70,25,45,0,27,0,10,4,7,20,1,1,0,39,25,6,0
141811,2,154,89,65,0,69,7,22,5,9,38,0,4,0,89,48,17,0
141839,2,140,44,96,0,61,0,16,6,18,37,0,2,0,73,49,18,0
141990,2,31,2,29,0,7,0,8,1,11,4,0,0,0,18,10,3,0
142054,2,200,21,179,2,5,3,65,0,119,1,5,0,0,84,96,20,0
142179,2,96,39,57,0,2,0,11,2,81,0,0,0,0,49,40,7,0
142276,2,168,98,70,5,2,2,21,0,129,4,5,0,0,102,52,14,0
142328,2,21,11,10,0,2,0,1,0,16,0,2,0,0,10,5,6,0
142407,2,41,6,35,1,0,0,21,0,18,1,0,0,0,28,13,0,0
142416,2,12,1,11,0,0,0,0,0,12,0,0,0,2,10,0,0,0
142443,2,629,232,397,8,10,3,37,1,506,28,33,3,23,381,167,58,0
142489,2,11,0,11,0,0,1,1,0,8,1,0,0,0,9,2,0,0
142559,2,147,49,98,2,6,4,41,0,91,1,2,0,2,68,56,21,0
143215,2,194,140,54,0,3,22,10,0,141,6,12,0,0,82,76,36,0
143279,2,312,112,200,0,6,23,52,0,208,11,9,3,1,240,52,19,0
143376,2,53,5,48,0,0,17,3,0,31,0,2,0,0,33,16,4,0
143464,2,21,2,19,0,0,6,6,0,7,1,1,0,0,8,7,6,0
143473,2,20,0,20,0,0,0,18,0,0,0,2,0,0,7,12,1,0
143482,2,18,0,18,0,1,12,4,0,0,0,1,0,0,5,6,7,0
143491,2,27,0,27,0,0,1,24,0,0,0,2,0,0,10,11,6,0
143552,2,30,0,30,0,0,10,4,0,16,0,0,0,0,21,8,1,0
143613,2,354,150,204,2,3,18,25,0,287,11,8,0,3,264,72,15,0
144157,2,184,66,118,1,3,118,39,0,16,7,0,0,1,58,79,46,0
144166,2,332,66,266,0,6,94,204,0,19,6,1,2,0,145,144,43,0
144175,2,88,12,76,0,0,69,18,0,0,0,0,1,0,31,38,19,0
144184,2,285,91,194,0,22,86,109,0,47,11,2,8,0,107,129,49,0
144193,2,260,106,154,0,1,47,171,0,36,2,3,0,0,107,133,20,0
144209,2,679,210,469,0,35,148,377,0,90,14,2,13,0,326,298,55,0
144218,2,503,180,323,1,36,19,320,0,105,11,0,11,0,290,190,23,0
144485,2,268,203,65,1,7,85,133,0,26,15,1,0,0,142,107,19,0
144564,2,143,43,100,0,3,11,5,0,114,1,9,0,0,89,44,10,0
144573,2,52,4,48,0,1,8,2,0,37,4,0,0,1,29,18,4,0
144795,2,95,23,72,0,4,6,39,0,44,2,0,0,1,49,39,6,0
144865,2,316,116,200,0,26,15,75,0,178,14,7,1,0,123,146,47,0
144944,2,424,161,263,1,31,14,163,0,185,18,8,4,0,282,117,25,0
145239,2,4,0,4,0,0,1,3,0,0,0,0,0,0,3,1,0,0
145309,2,13,3,10,0,0,1,0,0,12,0,0,0,0,9,3,1,0
145354,2,10,0,10,0,0,0,0,0,10,0,0,0,0,6,4,0,0
145406,2,54,0,54,0,2,4,18,1,28,1,0,0,0,25,24,5,0
145424,2,12,1,11,0,0,1,1,0,10,0,0,0,0,8,2,2,0
145433,2,21,1,20,0,2,2,5,0,11,1,0,0,0,15,5,1,0
145521,2,115,53,62,1,1,3,2,0,101,3,3,1,0,99,13,3,0
145682,2,72,6,66,1,1,16,5,0,46,3,0,0,0,11,44,17,0
145707,2,87,9,78,0,0,1,1,0,82,3,0,0,0,37,33,17,0
145831,2,274,103,171,1,2,2,38,0,217,6,8,0,0,214,50,10,0
146205,2,119,20,99,0,2,11,1,0,98,2,5,0,0,59,47,13,0
146278,2,79,33,46,1,0,3,5,0,65,3,2,0,0,53,23,3,0
146296,2,338,143,195,0,7,35,73,0,205,7,9,2,0,144,144,50,0
146339,2,8,5,3,0,0,2,0,0,3,0,3,0,0,6,2,0,0
146348,2,279,104,175,1,2,22,51,0,192,7,4,0,0,202,53,24,0
146366,2,162,48,114,1,1,9,2,0,148,0,1,0,0,98,50,14,0
146418,2,214,84,130,1,2,16,46,0,141,7,1,0,0,154,53,7,0
146454,2,24,0,24,0,0,1,3,0,19,0,1,0,0,16,6,2,0
146472,2,877,377,500,1,45,40,328,1,391,35,34,2,1,500,296,80,0
146506,2,475,155,320,0,4,16,10,0,431,7,0,7,1,311,112,51,0
146603,2,505,167,338,8,1,36,14,4,408,2,32,0,0,333,142,30,0
146612,2,4,1,3,0,0,0,1,0,3,0,0,0,0,3,1,0,0
146685,2,124,96,28,0,1,13,6,0,94,2,8,0,0,56,50,18,0
146700,2,295,130,165,0,3,84,167,0,30,7,4,0,0,188,85,22,0
146807,2,19,3,16,0,0,1,6,0,12,0,0,0,0,1,15,3,0
147004,2,465,205,260,0,7,7,76,0,334,20,21,0,0,365,78,22,0
147129,2,10,0,10,1,1,4,0,0,4,0,0,0,0,4,4,2,0
147378,2,203,118,85,0,7,14,34,1,132,2,12,1,0,70,89,44,0
147411,2,22,10,12,0,0,0,16,0,3,0,3,0,0,10,9,3,0
147642,2,20,1,19,0,1,0,4,0,15,0,0,0,0,7,10,3,0
147767,2,98,63,35,0,24,0,5,0,40,3,5,21,0,72,18,8,0
147800,2,367,169,198,1,84,17,70,3,166,13,8,5,0,249,99,19,0
147819,2,18,0,18,0,0,1,0,0,17,0,0,0,0,15,3,0,0
147916,2,256,96,160,1,8,32,24,1,163,12,12,3,0,171,61,24,0
148007,2,34,23,11,0,0,14,9,0,11,0,0,0,0,9,16,9,0
148098,2,14,0,14,0,0,5,3,0,6,0,0,0,0,10,3,1,0
148256,2,290,115,175,0,2,10,6,0,272,0,0,0,0,226,50,14,0
148292,2,199,68,131,0,3,19,6,0,160,8,3,0,0,120,55,24,0
148380,2,112,93,19,1,4,7,11,0,78,2,9,0,0,47,53,12,0
148672,2,139,45,94,0,0,5,19,0,111,2,1,1,0,106,25,8,0
148821,2,168,49,119,2,0,27,2,0,135,0,2,0,0,119,36,13,0
148937,2,136,57,79,1,2,5,3,0,118,5,2,0,1,100,30,5,0
148955,2,4,0,4,0,0,0,4,0,0,0,0,0,0,3,1,0,0
148991,2,95,27,68,1,1,2,1,0,89,1,0,0,0,61,19,15,0
149204,2,34,2,32,0,0,1,2,0,31,0,0,0,0,25,3,6,0
149365,2,146,46,100,0,0,78,44,0,16,8,0,0,0,71,54,21,0
149499,2,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
149532,2,253,132,121,0,5,28,120,0,73,2,22,3,0,158,77,18,0
149550,2,53,6,47,0,0,6,0,1,45,1,0,0,0,42,11,0,0
149727,2,92,48,44,0,3,4,28,1,48,7,0,1,0,38,42,12,0
149842,2,1010,415,595,3,115,27,274,0,537,35,9,10,0,718,255,37,0
150251,2,3,0,3,0,1,0,0,0,2,0,0,0,0,0,1,2,0
150303,2,64,4,60,0,0,27,11,0,20,4,2,0,0,40,22,2,0
150428,2,8,2,6,0,0,0,2,0,5,1,0,0,0,4,2,2,0
150765,2,35,2,33,0,1,2,3,0,27,2,0,0,0,24,10,1,0
150853,2,62,1,61,0,1,6,1,0,52,2,0,0,3,34,20,5,0
150987,2,11049,4826,6223,39,251,889,466,20,8557,413,414,0,744,5471,3656,1177,1
151111,2,44,0,44,0,0,5,4,0,31,4,0,0,0,37,6,1,0
151306,2,6,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0
151351,2,62,43,19,0,5,3,5,0,31,2,1,15,0,61,1,0,0
151360,2,8,0,8,0,0,0,3,0,4,1,0,0,0,7,1,0,0
151467,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
151564,2,16,0,16,0,0,0,0,0,15,1,0,0,0,12,4,0,0
151607,2,17,1,16,0,0,2,1,0,13,1,0,0,0,11,5,1,0
151652,2,50,0,50,0,3,9,3,0,30,5,0,0,0,30,17,3,0
151661,2,249,235,14,0,11,47,31,0,148,10,2,0,0,160,66,23,0
152044,2,23,9,14,0,1,8,3,0,7,4,0,0,16,2,2,3,0
152150,2,17,0,17,0,0,1,1,1,14,0,0,0,1,12,2,2,0
152275,2,25,11,14,0,1,11,5,0,7,1,0,0,0,9,13,3,0
152309,2,53,18,35,0,3,8,0,0,40,1,1,0,0,28,20,5,0
152381,2,4,1,3,0,0,0,0,0,4,0,0,0,0,0,3,1,0
152497,2,35,0,35,0,0,1,1,0,32,1,0,0,0,17,17,1,0
152628,2,2,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0
152637,2,1041,494,547,5,32,85,127,2,725,27,32,6,14,802,183,42,0
153074,2,29,2,27,0,0,2,1,0,25,1,0,0,0,23,5,1,0
153083,2,43,1,42,1,1,3,3,0,34,1,0,0,0,34,8,1,0
153214,2,369,181,188,1,14,23,25,0,275,7,24,0,1,205,123,40,0
153296,2,26,0,26,0,0,1,0,0,23,2,0,0,0,14,8,0,4
153302,2,31,15,16,1,0,1,2,0,26,1,0,0,0,30,1,0,0
153311,2,184,71,113,2,7,24,20,1,123,3,3,1,0,77,73,31,3
153320,2,3,2,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0
153427,2,46,2,44,0,0,4,10,0,28,4,0,0,0,12,26,8,0
153445,2,213,94,119,0,1,11,11,0,182,8,0,0,0,138,52,23,0
153463,2,10,1,9,0,0,1,0,0,7,1,1,0,0,7,3,0,0
153472,2,138,64,74,1,2,7,9,0,111,4,4,0,0,90,35,13,0
153524,2,149,70,79,0,0,9,16,0,100,10,11,3,1,86,53,9,0
153533,2,29,12,17,0,0,1,1,0,26,0,1,0,0,20,7,2,0
153542,2,10,1,9,0,0,0,0,0,10,0,0,0,0,7,1,2,0
153597,2,26,1,25,0,0,3,4,1,16,2,0,0,0,17,8,1,0
153630,2,268,94,174,3,5,12,21,0,216,1,5,5,0,132,106,30,0
153737,2,308,139,169,2,5,31,30,2,220,6,7,5,0,196,90,22,0
153746,2,4,0,4,0,0,1,0,0,3,0,0,0,0,2,2,0,0
153764,2,14,1,13,0,1,2,0,0,11,0,0,0,0,11,2,1,0
153773,2,14,1,13,0,0,0,1,0,13,0,0,0,0,13,1,0,0
153782,2,12,0,12,0,0,2,0,0,10,0,0,0,0,8,3,1,0
153922,2,94,40,54,0,4,2,25,0,58,3,0,2,0,65,22,7,0
153977,2,51,31,20,0,2,3,2,0,41,1,2,0,0,19,27,5,0
154059,2,93,38,55,0,0,3,7,0,80,2,0,1,0,49,34,10,0
154110,2,197,59,138,1,1,5,7,0,178,2,3,0,0,131,55,11,0
154129,2,176,96,80,2,2,12,14,0,136,3,7,0,0,113,51,12,0
154165,2,14,0,14,0,0,1,0,0,13,0,0,0,0,8,5,1,0
154208,2,36,0,36,0,0,2,1,0,32,0,1,0,0,33,3,0,0
154262,2,10,0,10,0,1,1,0,0,7,0,1,0,0,8,2,0,0
154332,2,15,2,13,0,0,3,2,0,10,0,0,0,0,9,4,2,0
154378,2,150,57,93,4,1,6,5,1,61,3,69,0,0,83,47,20,0
154396,2,77,29,48,0,1,1,5,0,65,0,3,2,0,49,25,3,0
154448,2,32,0,32,0,0,2,1,0,27,0,1,1,0,27,5,0,0
154457,2,13,0,13,1,0,0,7,0,5,0,0,0,0,6,6,1,0
154466,2,20,3,17,0,0,7,2,0,11,0,0,0,0,10,9,1,0
154545,2,26,21,5,0,1,5,5,0,12,3,0,0,0,19,7,0,0
154572,2,423,167,256,4,12,20,76,0,256,18,7,30,0,219,167,37,0
154642,2,7,3,4,0,0,0,0,0,7,0,0,0,0,5,1,1,0
154697,2,53,23,30,2,2,1,5,0,39,3,1,0,0,30,22,1,0
154800,2,132,40,92,1,9,2,15,0,86,0,16,3,0,65,56,11,0
154907,2,37,27,10,0,0,0,4,0,29,1,3,0,0,34,1,2,0
154925,2,76,55,21,3,0,2,5,0,62,4,0,0,2,58,9,7,0
154934,2,58,16,42,0,0,0,7,0,48,1,0,2,2,23,26,7,0
154952,2,87,68,19,2,0,2,3,1,69,7,1,2,6,56,14,11,0
154998,2,17,9,8,0,0,2,10,0,5,0,0,0,1,13,3,0,0
155007,2,33,1,32,0,0,21,1,0,7,2,0,2,0,3,20,10,0
155052,2,136,86,50,1,3,3,35,0,89,5,0,0,0,106,27,3,0
155098,2,35,17,18,1,0,1,8,0,24,0,0,1,0,24,7,4,0
155104,2,90,37,53,0,1,3,59,0,26,0,0,1,0,62,18,10,0
155159,2,42,0,42,0,0,0,3,0,36,3,0,0,0,36,5,1,0
155186,2,96,66,30,2,3,12,4,0,61,7,7,0,0,64,30,2,0
155195,2,187,86,101,3,2,4,27,0,129,3,19,0,5,116,43,23,0
155201,2,10,2,8,0,0,0,2,0,6,1,1,0,0,8,1,1,0
155210,2,287,112,175,1,12,25,31,1,185,9,15,8,0,123,107,57,0
155283,2,36,5,31,1,1,7,1,0,10,1,15,0,0,6,21,9,0
155292,2,256,149,107,3,5,45,66,0,92,14,3,28,0,158,78,20,0
155317,2,9,4,5,0,0,0,0,0,9,0,0,0,0,2,7,0,0
155353,2,49,42,7,0,1,21,8,0,13,2,4,0,0,13,32,4,0
155423,2,313,202,111,4,1,18,33,0,208,19,30,0,31,227,38,17,0
155450,2,23,4,19,1,0,0,2,0,19,1,0,0,0,10,10,3,0
155487,2,120,85,35,1,1,2,14,0,97,5,0,0,1,85,30,4,0
155566,2,127,68,59,2,0,2,11,0,102,4,0,6,4,82,35,6,0
155593,2,137,84,53,2,0,2,6,0,121,6,0,0,0,125,9,3,0
155618,2,164,129,35,1,0,16,34,0,102,5,0,6,2,159,3,0,0
155681,2,3,3,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0
155715,2,49,40,9,0,0,1,2,0,44,2,0,0,0,36,9,4,0
155830,2,105,64,41,0,1,4,15,2,80,1,2,0,2,73,23,7,0
155858,2,105,62,43,1,2,1,77,0,22,1,0,1,20,70,13,2,0
156082,2,74,12,62,0,1,5,6,0,60,1,1,0,0,27,37,10,0
156107,2,422,255,167,5,23,31,79,2,242,18,12,10,7,215,173,27,0
156134,2,603,300,303,20,9,76,85,0,381,28,4,0,1,174,327,101,0
156231,2,154,60,94,0,1,0,2,0,151,0,0,0,0,72,54,28,0
156277,2,11,1,10,0,0,3,0,0,7,1,0,0,0,5,6,0,0
156310,2,64,2,62,1,4,6,0,6,43,4,0,0,0,46,18,0,0
156338,2,229,138,91,0,3,9,11,0,197,7,2,0,0,122,79,28,0
156365,2,82,37,45,1,0,11,5,0,57,2,6,0,0,33,40,8,1
156392,2,393,219,174,0,8,27,17,0,321,15,4,1,0,182,161,50,0
156426,2,80,0,80,0,1,8,2,0,65,1,2,1,0,63,14,3,0
156471,2,119,4,115,0,0,31,1,0,77,9,1,0,0,34,62,23,0
156620,2,38,13,25,0,0,1,1,0,34,0,2,0,0,9,19,10,0
156648,2,136,98,38,0,1,3,5,0,122,4,1,0,0,70,45,21,0
156754,2,14,2,12,0,0,1,0,1,12,0,0,0,0,8,6,0,0
156790,2,124,54,70,0,0,0,1,0,121,2,0,0,0,67,40,17,0
156842,2,97,6,91,1,0,10,1,0,75,0,10,0,0,75,21,1,0
156851,2,19,4,15,0,0,0,0,0,18,1,0,0,0,11,7,1,0
156860,2,80,11,69,0,1,13,6,0,52,6,2,0,0,28,42,10,0
156921,2,264,157,107,0,10,41,13,0,190,8,1,1,0,105,127,32,0
156967,2,15,0,15,0,0,0,0,0,14,0,1,0,0,13,2,0,0
157304,2,66,12,54,1,0,2,1,0,61,1,0,0,0,31,30,5,0
157331,2,210,103,107,1,1,3,4,0,195,3,3,0,0,106,70,34,0
157438,2,164,117,47,0,1,3,4,1,149,4,2,0,0,72,71,21,0
157483,2,230,108,122,1,4,14,16,0,180,13,2,0,0,147,65,18,0
157553,2,135,80,55,0,0,0,3,0,131,0,1,0,0,83,36,16,0
157614,2,32,1,31,0,0,7,2,0,23,0,0,0,0,25,7,0,0
157650,2,42,3,39,0,2,6,1,0,32,1,0,0,0,31,9,2,0
157669,2,34,0,34,0,1,17,1,0,10,1,4,0,0,25,7,2,0
157678,2,52,0,52,0,1,4,1,0,42,1,3,0,0,35,15,2,0
157711,2,294,165,129,1,2,5,5,0,274,4,2,1,0,154,90,50,0
157739,2,52,26,26,0,0,1,1,0,47,0,3,0,0,24,16,12,0
157748,2,3,0,3,0,0,0,0,0,2,0,0,1,0,3,0,0,0
157793,2,104,8,96,0,2,31,6,0,51,7,7,0,0,28,50,26,0
158088,2,302,144,158,7,1,77,20,5,173,12,7,0,0,146,127,29,0
158246,2,108,36,72,1,0,67,3,0,37,0,0,0,0,42,53,13,0
158325,2,13,4,9,0,0,3,0,0,10,0,0,0,0,9,4,0,0
158343,2,27,15,12,0,0,11,0,0,16,0,0,0,0,5,20,2,0
158431,2,315,87,228,3,2,105,14,2,168,13,6,2,9,160,101,45,0
158538,2,12,0,12,0,0,2,1,0,8,1,0,0,0,8,4,0,0
158662,2,1262,314,948,4,60,474,168,22,438,52,16,28,1,485,624,152,0
158778,2,18,0,18,0,0,9,0,0,8,1,0,0,0,10,8,0,0
158787,2,27,0,27,0,1,0,0,0,26,0,0,0,0,21,4,2,0
158884,2,256,99,157,0,1,102,17,5,118,6,4,3,5,96,109,46,0
159027,2,36,1,35,2,0,14,2,0,17,1,0,0,0,18,15,3,0
159197,2,51,36,15,0,0,20,0,0,31,0,0,0,0,19,23,9,0
159328,2,19,2,17,0,2,2,2,0,12,0,1,0,0,9,10,0,0
159382,2,4,0,4,1,1,1,0,0,0,1,0,0,0,1,2,1,0
159407,2,44,5,39,0,0,11,0,0,31,0,2,0,0,20,20,4,0
159513,2,92,6,86,0,2,47,2,0,38,3,0,0,0,70,22,0,0
159522,2,55,1,54,3,0,10,0,0,42,0,0,0,0,44,10,1,0
159531,2,18,0,18,0,0,2,0,0,16,0,0,0,0,16,2,0,0
159601,2,23,5,18,0,1,15,0,0,7,0,0,0,0,21,1,1,0
160010,2,270,191,79,1,1,81,12,3,159,7,6,0,1,154,84,31,0
160117,2,18,1,17,0,0,13,0,0,5,0,0,0,0,12,6,0,0
160126,2,5,1,4,0,0,5,0,0,0,0,0,0,0,1,2,2,0
160199,2,23,0,23,0,0,0,1,0,20,2,0,0,0,21,2,0,0
160320,2,829,27,802,0,10,149,124,2,455,11,78,0,1,594,207,27,0
