UNITID,SANIN01,SANIT01,SANIN02,SANIT02,SANIN03,SANIT03,SANIN04,SANIT04,SANIN05,SANIT05,SANIN06,SANIT06,SANIN07,SANIT07,SANIN08,SANIT08,SANIN09,SANIT09,SANIN10,SANIT10,SANIN11,SANIT11,SANIN12,SANIT12,SANIN13,SANIT13,SANIN14,SANIT14
205443,190,10463437,0,0,0,0,12,430083,51,4247907,11,604140,11,664054,28,1455772,0,0,26,883464,4,167259,37,1539389,8,382990,2,88379
205470,583,38383612,0,0,0,0,128,7795173,58,7080297,51,3779571,93,6368827,98,5970273,0,0,14,767003,2,147000,107,4862817,32,1612651,0,0
205559,5,270000,0,0,0,0,0,0,1,83000,0,0,0,0,0,0,0,0,0,0,2,106000,2,81000,0,0,0,0
205841,185,12258296,0,0,0,0,7,529586,26,2987584,49,3087512,25,1717351,21,1312796,0,0,29,1381289,0,0,27,1207546,1,34632,0,0
205887,34,2044632,0,0,0,0,2,85320,15,1251103,3,125257,1,66084,0,0,0,0,0,0,3,140004,10,376864,0,0,0,0
205957,205,11833859,0,0,0,0,42,2139347,33,3596596,14,901929,2,136180,40,1997837,0,0,12,492711,2,88040,49,1941179,11,540040,0,0
205966,65,3597231,0,0,0,0,5,159487,20,1719969,6,279277,4,201000,10,482585,0,0,0,0,0,0,17,654890,3,100023,0,0
206011,76,3878010,0,0,0,0,24,1312608,17,1177488,5,212010,6,272193,6,197186,0,0,4,170564,1,80000,4,142764,9,313197,0,0
206048,189,9627810,0,0,0,0,21,971412,26,2726056,18,1099699,0,0,78,3335607,6,270541,31,893120,0,0,9,331375,0,0,0,0
206084,1320,88904541,38,2105587,0,0,79,3998266,287,30143409,128,7935255,139,10172842,206,12382362,24,1530663,172,7884576,0,0,159,7953264,80,4410786,8,387531
206154,2,111000,0,0,0,0,0,0,2,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206279,84,6288687,0,0,0,0,17,917537,26,3451855,13,684033,4,193006,15,659062,0,0,1,30030,0,0,8,353164,0,0,0,0
206288,32,1865812,0,0,0,0,4,189140,11,922693,6,267534,1,51557,1,51208,0,0,0,0,0,0,9,383680,0,0,0,0
206349,107,5737895,0,0,0,0,8,336836,33,2659926,5,272040,7,319298,28,1205271,1,48000,1,30225,0,0,20,722415,4,143884,0,0
206394,4,234278,0,0,0,0,0,0,1,98982,1,45000,1,40296,0,0,0,0,0,0,1,50000,0,0,0,0,0,0
206437,180,8786091,0,0,0,0,21,930535,21,2280933,9,533106,8,421930,52,2336800,0,0,24,683090,0,0,36,1273529,7,250536,2,75632
206446,60,3069283,0,0,0,0,1,64434,24,1650199,3,139400,5,252987,3,105259,0,0,3,120416,0,0,14,508926,6,164042,1,63620
206491,90,4670534,0,0,3,154000,6,302500,14,1342940,10,587000,6,268440,12,587990,1,54000,24,784226,0,0,9,392380,5,197058,0,0
206507,126,6655308,0,0,0,0,6,231864,24,2250266,17,771169,4,210799,39,1713599,5,315725,7,252304,0,0,16,609521,8,300061,0,0
206516,5,299922,0,0,0,0,1,36000,3,204099,1,59823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206525,189,10693866,0,0,0,0,18,963388,34,3618395,11,587083,4,206095,53,2437280,4,201636,17,696541,0,0,32,1086552,16,896896,0,0
206589,373,20463148,0,0,0,0,24,1335882,57,6000406,31,2013784,13,794589,42,2404888,7,408577,122,4081867,2,98993,55,2305233,13,705598,7,313331
206604,788,48041943,4,317451,3,174611,55,2895239,114,12448992,74,4596173,115,8020527,119,6945828,10,483437,73,2873198,2,89262,155,6354037,49,2312973,15,530215
206622,577,37698568,0,0,0,0,77,4024407,88,10282007,75,4969901,43,3178678,117,8036319,6,313713,53,2098054,0,0,97,3673594,21,1121895,0,0
206695,643,38690161,0,0,0,0,70,3328593,65,7615795,83,5007524,68,4758142,143,7807888,6,328016,43,2116566,1,36101,130,6088180,28,1375846,6,227510
206817,35,1600071,0,0,0,0,0,0,12,720086,4,170664,1,50000,5,225000,0,0,3,105817,1,31200,5,175624,4,121680,0,0
206835,91,4441970,0,0,0,0,36,1452540,8,1035030,5,230993,4,204032,24,1023069,0,0,9,326316,0,0,5,169990,0,0,0,0
206862,196,8995708,0,0,0,0,17,731725,36,2630295,16,581564,9,398486,49,2244612,3,117500,8,299597,16,641313,33,1044086,9,306530,0,0
206914,261,10332969,0,0,0,0,42,1459580,41,3236517,9,357800,23,884251,36,1364327,1,42000,22,638913,3,74500,61,1641729,20,543606,3,89746
206923,152,5534616,0,0,0,0,32,1072208,9,694927,8,339866,5,175894,37,1596543,0,0,21,555410,1,42755,37,989300,2,67713,0,0
206932,23,1151000,0,0,0,0,3,155000,4,249000,6,298000,0,0,1,60000,0,0,3,140000,3,156000,3,93000,0,0,0,0
206941,802,40574742,0,0,0,0,133,6083524,113,10135110,76,4106500,38,2464013,86,4084997,1,65444,46,2088963,4,131490,258,9507695,39,1669553,8,237453
206996,68,2636350,0,0,0,0,7,245730,14,953215,10,329646,5,168167,11,343720,0,0,3,89561,0,0,14,392680,4,113631,0,0
207041,260,9731796,0,0,0,0,37,1314550,11,1051999,7,260130,13,602281,24,1065282,2,90968,57,1292272,2,113650,85,3135723,21,780308,1,24633
207050,129,4425062,0,0,0,0,15,587678,28,1473529,6,231425,8,280494,17,633004,0,0,20,383274,2,67677,28,654864,5,113117,0,0
207069,70,3416521,0,0,0,0,2,87320,21,1464232,8,356708,5,218260,12,498264,0,0,5,162929,0,0,12,428981,4,150665,1,49162
207157,18,758065,0,0,0,0,2,93548,2,184045,6,223739,1,41033,0,0,0,0,2,54772,1,20306,2,60439,2,80183,0,0
207209,194,9520209,0,0,0,0,8,286586,42,3296335,13,642054,21,1001341,38,1824801,2,94200,16,589297,0,0,41,1338255,13,447340,0,0
207236,87,3791618,0,0,0,0,32,1403530,9,769125,3,160000,5,232093,1,44400,1,25000,19,532276,4,146969,12,428225,1,50000,0,0
207254,90,4828061,0,0,0,0,20,877641,14,1115190,3,394500,1,39478,2,105003,0,0,15,468156,18,1134502,7,272828,9,390478,1,30285
207263,520,20809248,1,40044,5,310428,48,1876483,81,6168019,22,808988,32,1266900,63,2632209,19,638008,94,2586096,7,217357,105,2968860,37,1105716,6,190140
207281,142,5423108,1,71014,0,0,28,973980,20,1544815,5,221022,11,440152,13,457372,0,0,27,607741,0,0,30,920709,7,186303,0,0
207290,101,3659658,0,0,0,0,4,160779,11,818979,4,149010,3,111054,32,1157505,0,0,7,178579,2,61929,29,747155,8,248488,1,26180
207306,138,5321948,0,0,0,0,7,258313,18,1444933,9,346464,6,221900,35,1386289,4,172693,25,535999,1,21720,24,655378,9,278259,0,0
207324,171,8653438,0,0,0,0,12,456542,37,3105068,20,940942,11,533125,47,2252263,1,53238,16,406088,0,0,19,625434,8,280738,0,0
207342,1272,75059849,0,0,0,0,12,735582,190,20918597,199,10832628,160,10226922,47,2484233,90,6280050,237,8650138,3,71240,199,8000818,106,5605906,29,1253735
207351,69,3305731,0,0,0,0,4,164420,17,1256583,5,283000,3,112446,17,712600,3,123278,4,147923,1,32000,15,473481,0,0,0,0
207388,3536,185747646,49,5339873,62,6118026,262,13516600,340,32497286,439,23751919,553,27501901,185,15548446,52,2848774,285,9649458,16,747823,982,35762326,239,9831505,72,2633709
207397,158,6709163,0,0,0,0,5,170235,31,2167083,17,596569,25,1045173,16,661975,0,0,13,357921,0,0,46,1545645,0,0,5,164562
207403,177,8789699,0,0,0,0,7,320462,42,3329026,11,470449,9,511542,42,1998892,4,194340,14,434748,9,322245,30,927237,9,280758,0,0
207449,318,17375907,0,0,16,814524,84,3720638,71,5826164,20,1198928,15,892571,17,946040,0,0,22,1153141,1,36500,58,2175204,12,541581,2,70616
207458,311,16698943,0,0,0,0,33,1494253,48,5687040,26,1357684,23,1178976,52,2285823,2,71241,21,731454,0,0,83,2886978,18,826723,5,178771
207500,3885,216345538,353,23502106,0,0,489,24181789,352,37564275,604,32992882,331,21281960,402,27172848,59,4941871,482,14363385,0,0,572,19933795,195,8811404,46,1599223
207564,192,8061578,0,0,0,0,10,431007,45,3426349,4,204828,9,384434,7,305080,0,0,52,1254573,9,339266,43,1227736,13,488305,0,0
207582,402,21558359,0,0,0,0,16,903081,82,7097850,30,1697284,26,1504733,101,4850833,6,347107,29,945446,2,74880,85,2986009,17,694497,8,456639
207661,189,8328080,0,0,0,0,7,252853,34,2657258,7,342115,13,533152,59,2173600,2,100913,15,472985,0,0,37,1207225,13,510744,2,77235
207670,190,8639024,0,0,0,0,8,296426,40,2858436,16,734911,20,929698,21,1294643,0,0,4,97405,0,0,63,1921229,18,506276,0,0
207722,89,3732240,0,0,0,0,5,190605,14,1188510,5,175575,3,128535,26,1057155,0,0,18,416300,0,0,13,411600,5,163960,0,0
207740,86,3393966,0,0,0,0,7,194802,20,1158792,1,42000,4,154498,26,1062178,0,0,8,210969,0,0,15,418534,5,152193,0,0
207847,290,13069022,0,0,0,0,34,1441963,22,2152046,39,1908306,25,1242425,73,3526857,2,126054,42,1027426,0,0,40,1100349,7,314844,6,228752
207856,40,1883848,0,0,0,0,11,392154,7,701429,2,61200,1,50000,11,379521,1,45005,2,65000,0,0,3,97139,2,92400,0,0
207865,297,12686922,0,0,0,0,24,893119,34,3055196,18,773209,18,919817,27,1338871,10,638561,71,1858974,1,30000,72,2291135,19,770030,3,118010
207935,538,27741109,0,0,0,0,92,4523500,61,5958435,30,1460589,64,3405291,89,4224546,3,158096,34,1408603,0,0,120,4465862,41,2026675,4,109512
207962,25,1496480,0,0,0,0,0,0,3,343079,0,0,0,0,0,0,0,0,0,0,9,600045,9,413929,4,139427,0,0
207971,673,43301100,3,119558,0,0,108,5490743,70,9792227,65,3927204,67,3780741,161,12427613,11,736212,53,1836962,2,64673,110,3899290,21,1159775,2,66102
208035,62,2600196,0,0,0,0,9,317526,16,1033602,6,174636,5,198778,12,494743,0,0,6,171378,0,0,5,130104,3,79429,0,0
208275,97,5323621,0,0,0,0,8,379980,25,1935430,5,242473,8,396712,14,742262,1,50062,11,459333,0,0,23,1014389,2,102980,0,0
208318,193,11867400,0,0,0,0,22,1353078,48,4258438,15,816800,21,1480546,13,711546,0,0,19,787110,3,127253,46,1970220,6,362409,0,0
208390,437,30447468,0,0,0,0,123,7355776,103,11092193,0,0,49,3624042,9,939645,0,0,47,1818852,0,0,92,4909260,14,707700,0,0
208406,236,17329543,0,0,0,0,54,3438526,44,5882041,4,307314,25,1915504,7,444155,1,75668,26,1191647,0,0,66,3567068,6,258570,3,249050
208415,78,4604756,0,0,0,0,34,1624380,19,1788352,11,545272,3,169236,0,0,0,0,5,199101,0,0,3,139127,3,139288,0,0
208479,39,2688065,0,0,0,0,5,246938,15,1484896,1,75564,0,0,0,0,0,0,0,0,5,311938,13,568729,0,0,0,0
208512,24,1000000,0,0,0,0,3,150000,2,100000,1,50000,1,50000,0,0,0,0,0,0,3,150000,14,500000,0,0,0,0
208646,223,12965318,0,0,0,0,9,539317,30,3186976,36,2058684,23,1345871,31,1658840,5,242650,28,1087096,0,0,48,2156670,13,689214,0,0
208725,11,612000,0,0,0,0,2,112000,3,270000,1,33800,0,0,0,0,0,0,1,40000,0,0,4,156200,0,0,0,0
208822,286,16895689,0,0,0,0,57,3512745,38,4055601,36,1984516,24,1452190,59,2902080,2,120000,18,749904,0,0,41,1579121,11,539532,0,0
209038,343,22238607,3,236264,0,0,40,2104076,64,6569352,92,5539571,39,2729542,10,516595,2,167567,25,983205,1,30969,52,2464093,15,897373,0,0
209056,349,26000138,1,55848,0,0,72,4571580,91,10106704,25,1719622,20,1382352,45,2667086,5,348756,25,1317431,0,0,54,3081257,11,749502,0,0
209065,216,12910891,0,0,0,0,22,1158234,39,4216146,16,970384,25,1465761,32,1753872,2,118916,33,1123622,0,0,32,1337241,15,766715,0,0
209074,275,17375059,0,0,0,0,67,3647380,53,5163312,17,1029585,23,1465404,28,1885297,0,0,24,973138,2,104124,52,2631831,7,389761,2,85227
209241,11,566491,0,0,0,0,5,249014,4,227069,0,0,0,0,1,44733,0,0,0,0,0,0,1,45675,0,0,0,0
209250,219,16283938,0,0,0,0,26,1773770,42,4924566,14,933105,24,2002542,0,0,2,134524,29,1449867,1,65962,74,4587166,6,361157,1,51279
209287,90,4535739,0,0,0,0,2,68199,20,1776121,4,184718,4,179611,12,484894,0,0,15,561817,0,0,33,1280379,0,0,0,0
209296,76,4561406,5,300185,0,0,5,248896,27,2269031,3,152491,1,40021,1,51129,10,410970,3,167405,0,0,21,921278,0,0,0,0
209409,82,4512319,0,0,0,0,9,334548,29,2025048,2,102478,3,116006,22,1299525,2,86000,4,140732,0,0,10,370542,0,0,1,37440
209490,3565,296098412,118,9300682,0,0,52,4412629,472,67075735,304,24715143,967,84158670,72,6235187,1051,69170967,168,9558244,4,210142,282,15805678,49,3821204,26,1634131
209506,257,16931637,0,0,3,231762,23,1320375,40,4804920,67,4095914,17,1384920,25,1348548,2,152710,23,916218,0,0,39,1630770,18,1045500,0,0
209542,3612,260205407,533,32868967,100,9025583,540,34692766,211,36491480,420,29793919,374,28096429,368,31843618,106,7623231,246,10613928,53,2952948,446,23102916,147,8935982,68,4163640
209551,3114,225434229,297,17813224,120,8527907,390,21849320,192,33896723,476,33061116,306,23612717,271,35689941,55,4756820,406,16235146,20,987476,402,18556525,163,9718404,16,728910
209612,418,28255452,4,266572,3,211926,37,2232213,55,7703366,11,871090,23,1744440,71,4232778,17,1001561,38,1474595,0,0,145,7812434,14,704477,0,0
209746,1128,80707559,0,0,0,0,97,6628546,148,16404462,79,5903504,162,12490478,249,17421242,0,0,126,6607555,6,347718,236,13212617,21,1477406,4,214031
209807,1502,108435885,63,4774740,30,2717058,129,8197968,143,20010855,438,28361472,177,14408736,204,13157952,15,1414524,45,2426052,5,221844,179,8008656,74,4736028,0,0
209825,457,28502329,0,0,0,0,26,1461664,56,7181492,64,3821596,40,2492157,83,5585075,9,475416,81,2917689,0,0,79,3550676,19,1016564,0,0
209922,329,22607299,0,0,0,0,41,2332688,45,6338588,47,3703400,44,2850323,23,1310606,2,125235,72,3233661,0,0,44,2132887,10,539760,1,40151
209940,187,11218538,0,0,0,0,7,433945,35,3444310,14,762600,26,1444866,13,805692,0,0,19,845638,0,0,70,3338562,3,142925,0,0
210146,322,20042780,0,0,0,0,6,284580,10,1562060,193,12346780,23,1546619,3,120390,0,0,27,1429767,0,0,42,1733736,18,1018848,0,0
210155,127,6552751,0,0,10,410883,20,1104291,15,1483628,5,303697,7,378995,8,395815,0,0,30,1012718,1,52625,31,1410099,0,0,0,0
210234,88,4362649,2,129030,3,162168,33,1398395,7,785828,6,293371,11,442467,4,268900,1,91800,7,326973,2,92719,12,370998,0,0,0,0
210270,124,6753273,1,59136,0,0,17,691827,35,2831133,4,204509,11,616587,0,0,0,0,15,629979,0,0,41,1720102,0,0,0,0
210304,65,3864015,0,0,0,0,9,386466,28,2184455,4,186397,3,165422,5,230209,1,38000,6,259190,0,0,9,413876,0,0,0,0
210331,92,4545802,0,0,0,0,10,327810,23,2053277,7,351202,3,169000,24,724501,4,158468,4,133479,0,0,13,484539,4,143526,0,0
210368,56,3052893,0,0,0,0,3,143934,20,1437645,1,96000,5,311877,0,0,0,0,4,152037,0,0,23,911400,0,0,0,0
210401,368,24167129,0,0,0,0,18,1039247,157,13953140,4,274557,33,1737742,53,2758384,1,74881,41,1767875,0,0,58,2449253,0,0,3,112050
210429,379,22938699,5,376608,0,0,33,2016768,37,4330220,146,8203551,17,1452324,23,1269619,5,365318,47,1926267,1,32892,50,2158408,14,771072,1,35652
210438,106,8712083,0,0,0,0,31,1807309,24,3487996,15,1031143,9,666500,6,437456,7,520095,6,340100,0,0,6,287426,2,134058,0,0
210492,38,2494713,0,0,0,0,4,214840,13,1140684,2,153078,5,223440,11,604169,2,106500,0,0,0,0,1,52002,0,0,0,0
210571,230,12052670,0,0,0,0,20,1022536,38,3675589,33,1947379,12,622274,36,1736869,9,567678,41,1133502,0,0,31,992131,9,328712,1,26000
210599,36,1934736,0,0,0,0,2,127000,12,844000,7,310256,0,0,10,490320,0,0,2,67480,0,0,3,95680,0,0,0,0
210605,467,28666342,0,0,0,0,28,1463575,131,11100833,23,1682779,33,2037687,57,3010611,0,0,51,2240235,0,0,124,5988028,20,1142594,0,0
210669,238,13692862,0,0,0,0,24,1268164,81,6795181,12,593988,6,331955,53,2299356,0,0,17,603096,0,0,36,1416093,9,385029,0,0
210739,283,16240111,0,0,0,0,37,2076574,50,5455436,31,1701965,13,696797,41,1992404,4,189661,45,1591771,0,0,47,1744480,15,791023,0,0
210775,167,10549599,0,0,0,0,30,1689746,27,3496777,28,1604859,6,330374,34,1711599,0,0,20,736380,0,0,10,424296,8,424195,4,131373
210809,190,16197694,3,290864,0,0,74,4348777,20,4252366,10,833323,31,2747819,13,828912,0,0,11,740066,12,1176707,13,741613,2,197732,1,39515
211024,61,1956201,0,0,0,0,19,460195,9,586287,5,154282,2,75150,9,299491,0,0,0,0,0,0,15,330754,2,50042,0,0
211079,75,4564423,0,0,0,0,3,138176,26,2189367,4,238463,9,488820,11,532380,0,0,9,371748,0,0,13,605469,0,0,0,0
211088,287,19601683,0,0,0,0,35,1935376,69,8109485,43,2488271,18,1191557,36,2108811,6,311532,21,765771,0,0,49,2113799,10,577081,0,0
211130,8,465157,0,0,0,0,3,139558,2,135543,1,55556,1,84500,0,0,0,0,0,0,0,0,1,50000,0,0,0,0
211158,497,30057673,0,0,0,0,13,903771,39,5389309,119,7759147,29,2052409,43,2935530,8,680595,107,4238690,0,0,95,4124145,44,1974077,0,0
211273,437,30945189,5,259667,0,0,24,1352391,159,16209981,6,405703,31,2353244,21,1477148,5,464149,103,4288568,0,0,82,4082628,0,0,1,51710
211291,853,54997428,0,0,0,0,43,2715378,104,14665100,115,8636439,95,6481980,133,8468019,9,532611,156,5335225,0,0,123,4494624,42,2138302,33,1529750
211307,307,19952146,0,0,0,0,24,1448277,77,7277598,37,2332738,25,1717890,1,61533,0,0,51,2389887,1,88914,73,3440433,18,1194876,0,0
211343,155,8681293,0,0,0,0,3,155866,44,3674023,37,1815896,6,273389,5,254349,0,0,19,890514,0,0,41,1617256,0,0,0,0
211352,153,9916017,0,0,0,0,27,1423246,42,4345509,16,916785,4,238276,42,2102050,0,0,2,92083,0,0,11,369152,8,380966,1,47950
211361,354,22018013,0,0,1,156460,10,728904,31,4111481,112,6950141,19,1290234,26,1870750,5,428175,54,2055348,0,0,69,3237740,27,1188780,0,0
211431,178,10547069,0,0,0,0,28,1334339,52,4913402,13,528891,15,788193,7,348760,1,58262,28,1166268,0,0,28,1122372,5,244774,1,41808
211440,3717,326476373,124,14959708,0,0,95,4931209,441,65355689,800,61777366,1161,115058425,358,25132817,36,2516716,125,6635476,6,215027,446,21329932,101,7492715,24,1071293
211468,138,7196982,0,0,0,0,10,439560,37,3213839,1,37000,7,395487,16,628477,0,0,16,548329,0,0,45,1703204,6,231086,0,0
211477,79,4965894,0,0,0,0,15,731857,25,2286103,5,339465,4,239703,20,977076,0,0,4,131165,0,0,3,137763,3,122762,0,0
211556,249,14954446,0,0,0,0,62,3176405,46,5205487,9,436259,17,998009,18,850537,1,81000,47,2085533,0,0,37,1466432,12,654784,0,0
211583,119,7627331,0,0,0,0,21,973069,43,3877981,7,413385,7,369730,16,824342,5,275543,3,131885,0,0,17,761396,0,0,0,0
211608,71,5275950,0,0,0,0,0,0,15,1878537,33,2229775,0,0,2,100000,1,57963,10,452498,0,0,10,557177,0,0,0,0
211644,351,21052942,0,0,0,0,17,1165891,26,3984918,89,5534707,7,411530,30,1753809,28,1754190,45,1758853,0,0,77,3317761,32,1371283,0,0
211893,54,4815227,0,0,0,0,22,1632719,7,989200,8,736965,4,350441,7,576455,0,0,1,114232,0,0,4,326704,1,88511,0,0
211927,300,19906355,0,0,0,0,57,3585068,49,5403805,21,1344957,32,2199347,32,2499250,0,0,46,1871001,0,0,56,2534588,7,468339,0,0
211981,201,12454075,0,0,0,0,57,3394037,15,2290868,22,1414756,13,838094,27,1322090,7,469545,24,899379,0,0,12,500575,24,1324731,0,0
212009,550,30397432,0,0,0,0,53,2932277,93,9641157,36,2131682,46,2812784,56,3199824,7,426570,113,3814716,0,0,107,3700164,31,1457790,8,280468
212045,29,1482573,0,0,0,0,14,691412,2,299747,3,109391,2,108610,2,108197,0,0,1,33103,0,0,0,0,5,132113,0,0
212054,2367,175079577,42,2215998,0,0,183,11047935,329,46026887,611,45173144,294,20968681,215,13042508,24,1664919,301,15795562,0,0,268,13191415,65,4214632,35,1737896
212106,956,62301495,0,0,0,0,54,3494014,89,12491657,285,18679300,71,4559007,92,5973941,14,857377,169,8533135,0,0,158,6335334,24,1377730,0,0
212115,331,19577638,0,0,0,0,7,353957,33,4020965,101,6203583,19,1132170,27,1779322,3,240821,58,2380119,0,0,66,2683091,17,783610,0,0
212133,210,9965721,0,0,0,0,23,899569,68,4274472,10,544413,10,477330,43,1679692,1,71500,13,444411,0,0,34,1265856,8,308478,0,0
212160,261,15946713,0,0,0,0,10,706771,30,3579057,70,4276611,8,494418,27,1894561,3,223141,48,1932847,0,0,46,1897436,19,941871,0,0
212197,263,13395620,0,0,0,0,23,1244965,34,3594439,25,1464766,12,675452,35,1663297,1,40396,60,1835835,5,345937,51,1781360,12,610464,5,138709
212434,12,465669,0,0,0,0,7,222204,2,139673,1,47632,0,0,0,0,0,0,0,0,0,0,2,56160,0,0,0,0
212443,4,273872,0,0,0,0,0,0,1,118896,0,0,0,0,1,66484,0,0,0,0,0,0,1,52020,1,36472,0,0
212577,457,28122059,0,0,0,0,71,3359773,52,7568704,111,6863932,29,1954971,37,2110812,0,0,72,2679422,0,0,65,2687403,18,812630,2,84412
212601,388,19722874,0,0,0,0,21,1061559,87,7443841,35,1846726,18,958233,71,3182188,7,325861,56,1719874,0,0,77,2567340,13,508625,3,108627
212656,144,7330332,0,0,0,0,22,898635,31,2625454,10,458017,9,550581,22,1013676,4,223608,15,362688,0,0,15,546268,16,651405,0,0
212674,497,28194017,0,0,0,0,52,2885709,65,8517939,37,2391751,34,2431995,54,2952883,6,323579,136,4243366,0,0,89,3302525,20,1024878,4,119392
212771,25,1629906,0,0,0,0,2,115113,6,745654,4,269195,2,92606,0,0,0,0,0,0,0,0,9,356208,2,51130,0,0
212832,183,7414842,0,0,0,0,37,1223725,38,2869032,7,303033,19,692509,9,403479,3,123979,36,720233,0,0,26,864350,6,162402,2,52100
212869,120,6462788,0,0,0,0,26,1170467,55,4003436,2,95000,2,109245,9,167325,0,0,16,546478,0,0,10,370837,0,0,0,0
212878,500,27913651,0,0,0,0,64,3667995,64,6273734,84,4016871,64,4046610,33,1589979,0,0,52,2424726,12,586402,127,5307334,0,0,0,0
212911,397,26234324,6,336450,0,0,50,3485427,30,4999527,65,4603098,23,1848421,41,2521760,3,213321,103,4311251,0,0,47,2338262,27,1498890,2,77917
212975,14,666134,0,0,0,0,1,53888,4,331483,0,0,0,0,0,0,0,0,6,160880,0,0,3,119883,0,0,0,0
212984,153,10292050,0,0,0,0,31,1638533,28,3589869,18,1267058,15,869599,20,1066381,4,236146,1,39749,0,0,31,1311854,4,239125,1,33736
212993,6,408000,0,0,0,0,0,0,1,92000,0,0,0,0,0,0,0,0,0,0,3,208000,2,108000,0,0,0,0
213011,156,8239766,0,0,0,0,20,939618,37,3101720,9,487231,11,629884,28,1177328,1,54318,12,376147,0,0,26,898189,12,575331,0,0
213020,638,42238554,20,1835799,0,0,14,1052732,58,7585648,157,9943565,14,909970,90,8411732,11,887116,91,3546761,0,0,138,6042964,45,2022267,0,0
213181,23,1069010,0,0,0,0,9,244778,4,400370,1,89752,2,116147,0,0,0,0,0,0,0,0,6,189176,1,28787,0,0
213233,53,2614684,2,89593,0,0,18,748324,8,768943,3,123299,2,108633,0,0,0,0,0,0,0,0,12,516587,8,259305,0,0
213251,190,9012181,0,0,0,0,14,759094,33,2954112,8,342075,11,544635,53,1680633,5,222227,34,1233505,0,0,21,782150,10,452358,1,41392
213303,99,4364491,0,0,0,0,9,333131,18,848539,4,402000,5,263305,26,969271,0,0,17,532819,0,0,19,982426,0,0,1,33000
213321,249,12548777,0,0,0,0,36,1859036,31,2895343,9,752305,18,1137130,29,1402637,2,139660,27,906483,0,0,44,1646991,45,1504746,8,304446
213349,444,27119397,0,0,0,0,11,836396,32,4496082,144,9363010,14,873452,38,2756648,7,474233,89,3426493,0,0,85,3691106,24,1201977,0,0
213358,151,6857417,0,0,0,0,16,724752,36,2843696,16,652069,8,346409,32,944467,0,0,14,451378,0,0,23,674832,6,219814,0,0
213367,349,23761485,0,0,0,0,68,3765063,93,9664907,23,1423800,29,2032254,39,2917967,7,312500,55,2198342,0,0,22,760973,11,581821,2,103858
213376,186,8965509,0,0,0,0,58,2300625,50,3951855,10,440158,8,326516,13,544387,0,0,19,516767,0,0,18,532896,10,352305,0,0
213385,544,39155474,0,0,0,0,37,2634098,71,10404742,69,4769213,48,3565531,104,6404372,12,940672,84,4601635,0,0,82,3330793,25,1714680,12,789738
213400,146,8060004,0,0,0,0,5,289715,77,4799478,9,347120,5,554501,5,145453,0,0,7,256268,1,43000,37,1624469,0,0,0,0
213446,9,545587,1,43497,0,0,3,163484,2,203188,0,0,0,0,1,54372,0,0,0,0,0,0,1,33769,1,47277,0,0
213473,8,445104,0,0,0,0,0,0,2,138000,0,0,0,0,0,0,0,0,0,0,3,162024,3,145080,0,0,0,0
213507,220,12219336,0,0,0,0,33,1741219,27,3475142,18,1103924,17,1079838,37,1853933,5,204624,36,1113674,0,0,40,1284521,7,362461,0,0
213525,196,11856241,0,0,0,0,34,2016519,68,5280061,10,428025,22,1368483,15,809340,0,0,17,674645,0,0,27,1122482,3,156686,0,0
213534,11,636358,0,0,0,0,3,125079,3,278000,2,113284,0,0,0,0,0,0,0,0,3,119995,0,0,0,0,0,0
213543,1193,89253420,0,0,0,0,106,5438330,183,26631580,229,17080020,199,13924200,129,8976560,29,1994510,34,2145560,0,0,208,8973130,59,3482130,17,607400
213570,22,1384084,0,0,0,0,2,86700,13,979797,0,0,1,86139,0,0,0,0,1,41011,0,0,5,190437,0,0,0,0
213589,19,1177227,0,0,0,0,3,143053,11,842454,0,0,0,0,0,0,0,0,0,0,0,0,5,191720,0,0,0,0
213598,220,13978939,0,0,0,0,23,1505746,28,3293148,25,1704527,14,921403,34,1814760,2,121500,35,1558161,2,99938,57,2959756,0,0,0,0
213613,259,15421116,0,0,0,0,7,563562,20,2559650,61,3750556,18,1162645,33,2318400,0,0,46,1774391,0,0,49,2157179,25,1134733,0,0
213631,43,2228910,0,0,0,0,9,495047,11,725903,7,381810,2,112649,0,0,0,0,6,227010,0,0,5,206214,3,80277,0,0
213659,171,9560851,0,0,0,0,19,1124294,23,2105366,2,143276,14,909924,15,921071,0,0,34,1487574,0,0,52,2289698,10,467154,2,112494
213668,203,10018283,0,0,0,0,15,691706,37,3462814,11,626062,10,498662,36,1841088,1,52000,50,1440402,0,0,32,954863,9,381243,2,69443
213774,56,2828892,0,0,0,0,17,799588,7,748669,2,141105,3,177821,4,156409,0,0,12,302014,0,0,11,503286,0,0,0,0
213783,162,9457389,0,0,0,0,7,470209,14,1545452,35,2096256,11,733987,18,1251733,0,0,35,1404671,0,0,28,1302481,14,652600,0,0
213826,253,11564322,0,0,0,0,23,1208850,32,3352130,22,1177692,9,420624,38,1652738,1,62000,50,1434090,0,0,63,1703646,15,552552,0,0
213914,11,1029124,0,0,0,0,0,0,5,589672,0,0,0,0,0,0,0,0,0,0,3,310728,3,128724,0,0,0,0
213987,273,11595415,0,0,0,0,21,793089,86,5225233,17,666386,19,763111,80,2517517,7,252038,7,221286,1,34671,31,936429,1,75480,3,110175
