UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
184056,,,,,,,,,,,,,,,,,,,,,,,,,2375444,1237298,0,0,0,482332,4095074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5972204,3612743,0,3612743,0,0,0,0,0,0,0,0,,,0,9584947,3829913,2369580,0,0,0,0,0,0,2163379,822129,1555863,358940,,,0,,,937358,0,8486513,3550649,376654,836387,100971,0,3621852,,,-2,,,,,,,
184427,,,,,,,,,,,,,,,,,,,,,,,,,1263466,551178,0,0,0,569361,2384005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5195610,1814643,0,1814643,0,0,0,0,0,0,0,0,,,0,7010253,2269802,1316252,0,0,0,0,0,0,1471855,506918,1426279,335041,,,0,,,1370751,0,6538687,2158211,300165,907830,462921,0,2709560,,,-2,,,,,,,
184506,,,,,,,,,,,,,,,,,,,,,,,,,493620,276704,21494,21494,0,32350,824168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056507,0,0,0,0,0,0,0,0,0,0,10968,,,104658,1172133,742973,297629,0,0,0,0,0,0,49411,41433,220315,61410,,,0,,,0,0,1012699,400472,77106,192729,9161,0,333231,,,-2,,,,,,,
184746,,,,,,,,,,,,,,,,,,,,,,,,,1004712,16744,4000,4000,0,0,1025456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595691,0,0,0,0,0,0,0,0,0,0,0,,,0,4595691,1329958,1309958,812799,812799,0,0,1313024,1313024,0,0,0,0,,,0,,,0,0,3455781,3435781,15624,4376,0,0,0,,,-2,,,,,,,
184816,,,,,,,,,,,,,,,,,,,,,,,,,400561,172994,18326,18326,0,26898,618779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951614,0,0,0,0,0,0,0,0,0,0,35850,,,137292,1124756,765185,267596,0,0,0,0,0,0,53299,44549,224401,77500,,,0,,,0,0,1042885,389645,76536,272711,1522,0,302471,,,-2,,,,,,,
184959,12259233,4422031,355661,0,1731930,0,10527303,12259233,0,0,1763366,0,0,1763366,1407705,355661,10494492,7756579,221717,2959630,0,10412506,-2844833,10527303,1845616,0,385861,385861,0,0,2231477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10494492,3316463,2656000,0,0,0,0,1146000,916000,1000000,700000,548722,500000,0,0,0,0,0,1745394,0,7756579,4772000,1000000,75000,0,0,1909579,,,-2,0,10494492,10527303,12259233,10517303,0,7756579
185174,,,,,,,,,,,,,,,,,,,,,,,,,153411,8452,0,0,0,0,161863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439196,161863,0,161863,0,0,0,0,0,6000,289,205551,,,257748,2070647,707943,375749,0,0,0,0,20826,15431,422637,266833,439352,35046,,,2817,,,359972,55148,1953547,748207,263915,474613,8867,0,457945,,,-2,,,,,,,
185396,,,,,,,,,,,,,,,,,,,,,,,,,5495609,2525896,0,0,0,1455022,9476527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22470508,8021505,5495609,2525896,0,0,0,0,0,0,0,0,,,0,30492013,6365306,3386652,0,0,0,0,0,0,4932485,1782612,4755514,702174,,,0,,,2045511,0,18098816,5871438,749080,1844111,201401,0,9432786,,,-2,,,,,,,
185466,,,,,,,,,,,,,,,,,,,,,,,,,597560,0,0,0,0,84398,681958,69680,0,69680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69680,69680,0,3564235,0,0,0,0,0,0,0,0,0,93,223031,,,207165,3994524,492229,389584,0,0,0,0,804079,51805,292577,237732,486520,218914,,,0,,,53693,0,2129098,898035,35395,775865,10273,2293,407237,,,-2,,,,,,,
185721,8200116,4286404,344066,0,1077689,0,7122427,8200116,0,0,1107862,0,0,1107862,763796,344066,6870446,5149763,256460,1977143,0,4161908,983376,7122427,1313622,0,647165,647165,0,0,1960787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870446,0,0,0,0,0,0,0,0,0,0,0,0,,0,6870446,1871621,1496000,0,0,0,0,1614198,1300000,770000,600000,400000,350000,0,0,0,,,493944,0,5149763,3746000,775000,75000,0,0,553763,,,-2,0,6870446,7122427,8200116,5700000,0,5149763
185767,,,,,,,,,,,,,,,,,,,,,,,,,468014,25173,0,0,0,0,493187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143818,196485,0,196485,0,0,0,0,0,0,23364,52814,,,0,2416481,1308156,486487,0,0,0,0,213870,135135,118533,81081,637666,378379,,,0,,,0,0,2278225,1081082,64891,1032083,100014,155,0,,,-2,,,,,,,
185970,,,,,,,,,,,,,,,,,,,,,,,,,452480,3040,0,0,0,53960,509480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969317,171085,0,171085,0,0,0,0,0,0,0,119512,,,1357,2261271,491951,291422,0,0,0,0,64734,24340,358569,121699,1084963,247572,,,39960,,,0,0,2040177,685033,137737,189930,41025,4528,981924,,,-2,,,,,,,
186016,,,,,,,,,,,,,,,,,,,,,,,,,1695967,90843,101031,101031,0,27642,1915483,17675,0,17675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17675,17675,0,7017138,851311,0,851311,0,0,0,0,0,0,73,336322,,,0,8204844,2384277,1287928,0,0,0,0,450315,450315,493357,493357,2962119,1713275,,,0,,,668222,105109,6958290,4049984,305837,362767,125470,0,2114232,,,-2,,,,,,,
186052,,,,,,,,,,,,,,,,,,,,,,,,,3769040,66600,41530,41530,0,224389,4101559,242106,0,242106,0,0,0,16575,16575,0,0,0,0,0,0,0,0,0,0,225531,225531,0,13157457,0,0,0,0,0,0,0,0,0,1102,547779,,,24389,13730727,1603233,1603233,0,0,2701,0,2366635,347586,2250626,1243578,6462199,3032263,,,0,,,132520,0,12817914,6226660,785451,1360061,348607,15476,4081659,,,-2,,,,,,,
186274,,,,,,,,,,,,,,,,,,,,,,,,,495567,8622,0,0,0,0,504189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625900,0,0,0,0,0,0,0,0,0,-553964,275475,,,279400,2626811,1619739,793515,0,0,0,0,308386,220421,176507,132253,971626,617178,,,0,,,0,0,3076258,1763367,114705,1092783,13798,91605,0,,,-2,,,,,,,
186593,,,,,,,,,,,,,,,,,,,,,,,,,598637,0,61448,61448,0,7418,667503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075514,140390,0,140390,0,0,0,0,0,0,0,64877,,,0,2280781,494516,255290,0,0,0,0,384609,298932,261998,76530,36737,36737,,,0,,,489218,0,1667078,667489,77019,240834,109543,0,572193,,,-2,,,,,,,
187000,,,,,,,,,,,,,,,,,,,,,,,,,2036568,48860,0,0,0,505600,2591028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7905701,0,0,0,0,0,0,0,0,0,6768,0,,,0,7912469,1599481,1149153,0,0,0,0,363299,158578,596516,348859,586860,457662,,,0,,,1280052,0,4426208,2114252,288973,742932,40915,0,1239136,,,-2,,,,,,,
187505,,,,,,,,,,,,,,,,,,,,,,,,,3096315,0,0,0,0,0,3096315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7289770,0,0,0,0,0,0,0,0,0,0,417847,,,17364,7724981,4916910,2350692,0,0,0,0,177355,35913,801874,388519,1965379,489727,,,0,,,0,0,7861518,3264851,93886,4347358,123078,32345,0,,,-2,,,,,,,
188289,,,,,,,,,,,,,,,,,,,,,,,,,195566,0,0,0,0,0,195566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687506,0,0,0,0,0,0,0,0,0,0,41901,,,0,729407,227909,208894,0,0,0,0,0,0,42250,10847,467715,140867,,,0,,,0,0,737874,360608,18039,126087,41116,0,192024,,,-2,,,,,,,
188650,,,,,,,,,,,,,,,,,,,,,,,,,2465419,0,0,0,0,0,2465419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439669,0,0,0,0,0,0,0,0,0,5103,0,,,0,8444772,3016860,1052476,0,0,0,0,0,0,253580,88465,3031777,1057680,,,0,,,1,0,6302218,2198621,176863,3872766,53968,0,0,,,-2,,,,,,,
188696,,,,,,,,,,,,,,,,,,,,,,,,,122832,20219,0,0,0,1162261,1305312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890175,0,0,0,0,0,0,0,0,0,0,0,,,3865359,5755534,1776198,1776198,0,0,0,0,45000,45000,20000,20000,3167376,1259010,,,0,,,1308222,0,6316796,3100208,134428,97170,0,0,2984990,,,-2,,,,,,,
188890,,,,,,,,,,,,,,,,,,,,,,,,,4474692,285282,147830,147830,0,777594,5685398,777594,0,777594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777594,777594,0,19824972,0,0,0,0,0,0,0,0,0,0,0,,,244489,20069461,5489055,3708757,0,0,0,0,850000,850000,1709913,1709913,11019395,2422334,,,0,,,1897152,0,20965515,8691004,1613508,2436298,29232,1933,8193540,,,-2,,,,,,,
189219,,,,,,,,,,,,,,,,,,,,,,,,,222448,5898,100000,90000,10000,0,328346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300288,300000,300000,0,100000,0,90000,0,10000,0,0,0,,,36774,1737062,205000,135000,0,0,0,0,260000,40000,135000,135000,100000,100000,,,0,,,1264187,0,1964187,410000,131000,47000,47000,0,1329187,,,-2,,,,,,,
189228,22677800,0,6403317,0,7235372,0,15442428,22677800,0,0,2315383,0,9872176,12187559,5784242,6403317,37206280,38050438,0,-844158,0,16249138,37448,15442428,7818279,1135780,2393389,2393389,0,15772739,27120187,15772739,0,15772739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15772739,15772739,0,36401760,0,0,0,0,0,0,0,0,0,97536,0,31311,0,675673,37206280,12676651,8313615,0,0,0,0,3332350,1600490,13988255,6436135,5310122,3093257,2743060,627648,0,0,0,0,0,38050438,20071145,3731979,5579996,680640,0,7986678,,,-2,-844158,37206280,15442428,22677800,9039111,0,38050438
189255,,,,,,,,,,,,,,,,,,,,,,,,,15000,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,80000,80000,,,35000,210000,65000,65000,0,0,0,0,11000,500,20000,1000,1000,1000,,,0,,,0,0,97000,67500,10000,14500,5000,0,0,,,-2,,,,,,,
189404,,,,,,,,,,,,,,,,,,,,,,,,,404266,2970,7459,7459,0,870,415565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368118,0,0,0,0,0,0,0,0,0,878,21155,,,0,1390151,440453,321980,0,0,0,0,1097964,654151,0,0,33758,0,,,0,,,0,0,1572175,976131,12926,333950,14040,0,235128,,,-2,,,,,,,
189468,,,,,,,,,,,,,,,,,,,,,,,,,326154,24000,45361,45361,0,525,396040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492579,0,0,0,0,0,0,0,0,0,0,51741,,,0,2544320,385486,266362,0,0,0,0,1117504,219965,0,0,35345,0,,,0,,,0,0,1538335,486327,21032,101743,10151,707,918375,,,-2,,,,,,,
189477,,,,,,,,,,,,,,,,,,,,,,,,,134201,0,0,0,0,0,134201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207959,0,0,0,0,0,0,0,0,0,0,81418,,,0,1289377,579934,579934,0,0,0,0,244392,0,228479,0,30349,0,,,0,,,0,0,1083154,579934,0,218343,0,0,284877,,,-2,,,,,,,
189714,,,,,,,,,,,,,,,,,,,,,,,,,987249,13679,0,0,0,0,1000928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4649941,0,0,0,0,0,0,0,0,0,0,297295,,,0,4947236,1819930,1819930,0,0,0,0,983781,0,0,0,0,0,,,0,,,0,0,2803711,1819930,0,626990,0,0,356791,,,-2,,,,,,,
189811,,,,,,,,,,,,,,,,,,,,,,,,,2289527,821361,662848,662848,0,17048,3790784,17048,0,17048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17048,17048,0,16380153,0,0,0,0,0,0,0,0,0,2920,0,0,,0,16383073,6046093,4095729,0,0,0,0,0,0,950334,294816,5344818,513262,0,0,0,,,0,0,12341245,4903807,403460,1949516,372727,0,4711735,,,-2,,,,,,,
189990,,,,,,,,,,,,,,,,,,,,,,,,,1357140,0,0,0,0,0,1357140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7202985,0,0,0,0,0,0,0,0,0,0,0,,,0,7202985,1281456,1253988,0,0,0,0,53394,53076,480546,466600,897019,874875,,,0,,,2626983,267712,5339398,2916251,158043,167071,0,6448,2091585,,,-2,,,,,,,
190239,,,,,,,,,,,,,,,,,,,,,,,,,567578,267838,39745,39745,0,35150,910311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213274,0,0,0,0,0,0,0,0,0,0,35088,,,177163,1425525,835959,246000,0,0,0,0,0,0,63039,55471,402719,121731,,,0,,,0,0,1301717,423202,57738,417625,3228,0,399924,,,-2,,,,,,,
190318,,,,,,,,,,,,,,,,,,,,,,,,,1100974,0,50002,50002,0,0,1150976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737803,0,0,0,0,0,0,0,0,0,0,658096,,,41815,3437714,883369,395768,0,0,0,0,0,0,126351,126351,2094201,57956,,,0,,,0,0,3103921,580075,15126,591460,109258,3629,1804373,,,-2,,,,,,,
191205,21560144,0,3652884,0,5042407,0,16517737,21560144,6551372,0,13659121,0,0,20210493,16557609,3652884,11561564,13339055,488173,-1289318,0,17807055,0,16517737,1348391,64067,2191659,2191659,0,3660543,7264660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158605,1451603,0,1451603,2743299,551640,2191659,0,0,0,-53651,0,2261708,0,0,11561564,3716702,3070278,0,0,0,0,493675,335157,1797092,1321642,5717017,2068502,992509,408894,0,0,0,622060,0,13339055,7204473,1117871,1594935,561842,6567,2853367,-232162,-256011,3,-1777491,11561564,16517737,21560144,12864853,0,13339055
191728,,,,,,,,,,,,,,,,,,,,,,,,,2978344,0,944804,0,944804,0,3923148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7560200,3400492,0,3400492,1157559,0,0,0,1157559,0,8031,0,,,1279036,13405318,4272658,3741725,0,0,0,0,18244,0,15831,0,6203205,4188852,,,0,,,1607272,125689,12117210,8056266,0,1367902,127573,0,2565469,,,-2,,,,,,,
191959,941216,0,635335,0,70204,0,871012,941216,126815,856021,1522672,0,0,2505508,1870173,635335,1055533,1253783,37692,-160558,0,1031570,0,871012,185422,40061,56478,56478,0,22000,303961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007857,0,0,0,0,0,0,0,0,0,13204,34472,0,,0,1055533,877649,339829,0,0,0,0,125378,48547,125378,48547,125378,48547,0,0,0,,,0,0,1253783,485470,93676,157803,57033,0,459801,0,1950,3,-198250,1055533,871012,941216,235677,0,1253783
192004,2574302,0,150404,3234,516035,0,2058267,2574302,0,0,308136,0,563309,871445,721041,150404,4264046,3540837,0,723209,0,1745058,-410000,2058267,1483610,51780,833831,833831,0,1295477,3664698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245902,0,0,0,0,0,0,0,0,0,0,0,13752,0,4392,4264046,578291,488847,0,0,1605,0,31311,0,60120,35170,982137,293049,21256,0,1295477,0,0,570640,0,3540837,817066,129289,8223,13716,0,2572543,,,-2,744209,4264046,2058267,2574302,1904629,0,3540837
192271,21377027,0,9285237,0,14039246,8766455,7337781,21377027,100000,403250,4237993,27452422,347923,32541588,23256351,9285237,41241300,39743910,0,1497390,0,5840392,-1,7337781,2288844,355547,282403,282403,0,6493891,9420685,7131841,0,7131841,0,0,0,355547,355547,0,282403,282403,0,0,0,0,0,0,0,6493891,6493891,0,38183971,355547,0,355547,282403,0,282403,0,0,0,3105,0,0,0,2416274,41241300,10851272,5885635,0,0,0,0,2478822,912722,4437798,2454812,13027477,3492093,0,0,0,0,0,8948541,0,39743910,12745262,1350003,620998,1353743,239007,23434897,,,-2,1501890,41241300,7337781,21377027,-1947456,8766455,39743910
192484,,,,,,,,,,,,,,,,,,,,,,,,,315576,18150,0,0,0,0,333726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154178,0,0,0,0,0,0,0,0,0,0,148140,,,0,1302318,578290,430785,0,0,0,0,78399,78399,212677,212677,246255,246255,,,0,,,0,0,1115621,968116,0,0,1505,0,146000,,,-2,,,,,,,
192509,10072379,0,169488,0,2394444,0,7677935,10072379,0,0,3369873,0,0,3369873,3200385,169488,13450485,11808254,0,1642231,0,6035704,0,7677935,7446684,311910,2921558,2921558,0,0,10680152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12139259,0,0,0,0,0,0,0,0,0,11926,0,0,,1299300,13450485,4139815,1597874,0,0,0,0,926648,617753,1787887,1394895,4953904,1011753,0,0,0,,,0,0,11808254,4622275,715506,98301,12288,0,6359884,90514,223968,3,1956713,13450485,7677935,10072379,7677935,0,11808254
192688,3722701,0,540369,22059,555268,0,3167433,3722701,0,1201074,1749554,0,0,2950628,2410259,540369,12100272,10601492,-80,1498700,-500000,2168653,80,3167433,3442618,868286,855382,855382,0,232249,5398535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4973835,868286,0,868286,855382,0,855382,0,0,0,632,3602,0,,5398535,12100272,2769705,1599338,0,0,0,0,2562112,1826346,1512983,924815,3756692,2377953,0,0,0,,,0,0,10601492,6728452,475890,1711268,44166,0,1641716,,,-2,1585520,12100272,3167433,3722701,3167433,0,10601492
193201,14878233,3577807,568426,368484,5724748,0,9153485,14878233,0,1808966,739787,0,808096,3356849,2788423,568426,37000684,35012715,0,1987969,-866005,8031521,0,9153485,9109299,2504303,2452675,2448530,4145,342657,14408934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34330190,2543000,0,2543000,0,0,0,0,0,0,107072,20422,0,,0,37000684,11523508,5490811,0,0,0,0,1652149,856843,10335481,4435806,11501577,3692918,0,0,0,,,0,0,35012715,14476378,2425164,4327854,216023,0,13567296,,,-2,1987969,37000684,9153485,14878233,8216575,0,35012715
193265,,,,,,,,,,,,,,,,,,,,,,,,,225724,221631,170171,78153,92018,0,617526,221631,0,221631,0,0,0,221631,221631,0,0,0,0,0,0,0,0,0,0,0,0,0,1854790,0,0,0,0,0,0,0,0,0,0,0,,,0,1854790,479377,308214,0,0,0,0,91322,91322,475611,229798,330923,149448,,,0,,,376001,8270,1753234,787052,126039,67253,29237,0,743653,,,-2,,,,,,,
193308,109265093,0,67391757,0,48590910,23340404,60674183,109265093,11209862,103279775,22344096,766421,0,137600154,70208397,67391757,95019526,95608406,562594,-26286,-47050,60747519,0,60674183,23592044,2761941,11545230,11545230,0,25166466,63065681,25796383,0,25796383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25796383,25796383,0,97744084,0,0,0,0,0,0,0,0,0,-2724558,0,0,0,0,95019526,36863515,20367993,0,0,0,0,2858812,2130812,26334133,14217586,21969988,6309695,7581957,0,0,0,0,1,0,95608406,43026086,9764901,14712968,4479641,1393231,22231579,,,-2,-307583,95019526,60674183,109265093,60674183,23340404,95608406
193858,1594260,125923,78723,26996,577743,0,1016517,1594260,380247,0,1254607,0,0,1634854,1556131,78723,4191282,4481034,0,-289752,-185235,1121034,370470,1016517,1511172,18452,233528,233528,0,0,1763152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191282,0,0,0,0,0,0,0,0,0,0,0,0,,0,4191282,1311034,769265,0,0,0,0,462843,446593,374372,354854,2332785,1531017,0,0,0,,,0,0,4481034,3101729,529563,98726,41230,0,709786,,,-2,-254692,4191282,1016517,1594260,953517,0,4481034
193991,,,,,,,,,,,,,,,,,,,,,,,,,138351,56574,18244,18244,0,28225,241394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462229,0,0,0,0,0,0,0,0,0,0,32241,,,68714,563184,435940,177907,0,0,0,0,0,0,0,0,135383,75000,,,0,,,0,0,571323,252907,40595,137377,459,0,139985,,,-2,,,,,,,
194435,,,,,,,,,,,,,,,,,,,,,,,,,305418,11776,9331,9331,0,0,326525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861360,0,0,0,0,0,0,0,0,0,0,178666,,,21632,1061658,277030,132442,0,0,0,0,0,0,42629,42629,705551,29349,,,0,,,0,0,1025210,204420,7076,146749,18694,2309,645962,,,-2,,,,,,,
194499,8160000,2926000,122000,0,814000,0,7346000,8160000,0,0,343000,1191000,0,1534000,1412000,122000,21214000,20699000,0,515000,0,7831000,-1000000,7346000,5079000,249000,2442000,2442000,0,856000,8626000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20189000,0,0,0,0,0,0,0,0,0,79000,0,840000,0,106000,21214000,6885000,6300000,0,0,0,0,411000,292000,4130000,3171000,1868000,229000,799000,0,856000,0,0,5750000,0,20699000,9992000,333000,2833000,1241000,53000,6247000,,,-2,0,21214000,7346000,8160000,7224000,0,20699000
195067,,,,,,,,,,,,,,,,,,,,,,,,,1741394,702857,71848,71848,0,118625,2634724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3597438,0,0,0,0,0,0,0,0,0,0,62179,,,314432,3974049,2568683,821745,0,0,0,0,0,0,199588,168179,549448,201693,,,0,,,0,0,3317719,1191617,222542,1443244,6226,0,454090,,,-2,,,,,,,
195784,,,,,,,,,,,,,,,,,,,,,,,,,1571440,725150,260652,260652,0,5668,2562910,5668,0,5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5668,5668,0,12879185,0,0,0,0,0,0,0,0,0,1101,0,0,,0,12880286,4670145,3366904,0,0,0,0,0,0,947013,378184,4632523,393261,0,0,0,,,0,0,10249681,4138349,264842,1648491,33619,0,4164380,,,-2,,,,,,,
196389,8726746,4532614,827936,1259415,4050885,0,4675861,8726746,0,0,1108822,0,1416161,2524983,1697047,827936,16979085,19603226,2655994,31853,0,4644008,0,4675861,3250377,242993,1079603,1079603,0,482999,5055972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12406112,3493370,0,3493370,1079603,1079603,0,0,0,0,0,0,0,,0,16979085,4069009,3418084,0,0,0,0,1275767,1275767,1639594,1639594,7263901,1200403,0,0,0,,,5354955,1231916,19603226,8765764,1298813,1717997,755049,90641,6974962,300,5800,3,109411,16979085,4675861,8726746,2378405,0,19603226
197151,252297610,15101667,146296129,0,180738281,119643046,71559329,252297610,5613293,213277641,34106140,6121320,0,259118394,112822265,146296129,193811272,181769792,-11517108,524372,1443248,69591709,0,71559329,2851739,443250,649632,649632,0,31476069,35420690,31476069,0,31476069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31476069,31476069,0,169720191,0,0,0,0,0,0,0,0,0,337104,0,20429848,0,3324129,193811272,60244578,35925096,0,0,0,0,11182785,5881655,13472107,5671197,56580313,16001858,40290009,4450152,0,0,0,0,0,181769792,67929958,18878963,39838872,7938609,5617795,41565595,6249358,313215,3,12021761,193811272,71559329,252297610,-74736800,119643046,181769792
197285,5999698,0,861206,0,3364722,25771,2634976,5999698,0,0,2442748,0,2950297,5393045,4531839,861206,15590399,16026107,0,-435708,0,3070684,0,2634976,4378844,716691,2256690,2256690,0,7118308,14470533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15589321,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,15590399,4932348,2334724,0,0,0,0,1473159,844402,5068865,3841517,4548736,1360701,0,0,0,0,0,2999,0,16026107,8381344,1093710,1990559,338063,0,4222431,,,-2,-432708,15590399,2634976,5999698,2634976,25771,16026107
197337,,,,,,,,,,,,,,,,,,,,,,,,,181418,29748,0,0,0,0,211166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460339,27692,27692,0,65000,0,65000,0,0,0,5,99680,,,0,652716,354469,187449,0,0,0,0,98782,20083,98782,20083,98782,20084,,,0,,,0,0,650815,247699,0,136913,4404,5624,256175,,,-2,,,,,,,
198844,,,,,,,,,,,,,,,,,,,,,,,,,434402,313336,0,0,0,5000,752738,5000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,0,1043516,313336,0,313336,0,0,0,0,0,0,27195,321346,,,54320,1759713,284739,133542,0,0,0,0,310727,145731,56495,26497,61015,28616,,,0,,,416942,174718,1129918,509104,99800,423099,28726,0,69189,,,-2,,,,,,,
198978,1155310,53561,246603,0,1470536,0,-315226,1155310,0,774482,102812,0,0,877294,630691,246603,28182722,25342878,-247,2839597,-2344922,-809901,0,-315226,11662341,15250,0,0,0,0,11677591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28147831,0,0,0,0,0,0,0,0,0,4868,0,0,0,30023,28182722,6792556,3255510,0,0,0,0,3335631,2722831,1682466,1282545,636637,346926,0,0,0,0,0,12895588,0,25342878,7607812,1286796,931196,98512,0,15418562,-2785000,200000,1,2839597,28182722,-315226,1155310,-561829,0,25342878
199005,,,,,,,,,,,,,,,,,,,,,,,,,20655,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175787,0,0,0,0,0,0,0,0,0,0,57402,,,16156,249345,139013,108607,0,0,0,0,9500,0,11600,0,6000,0,,,0,,,72313,0,238426,108607,0,12286,309,0,117224,,,-2,,,,,,,
199078,,,,,,,,,,,,,,,,,,,,,,,,,504974,0,0,0,0,0,504974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,0,0,0,0,0,0,0,0,0,0,90265,,,59426,1249691,709916,297835,0,0,0,0,0,0,0,0,400000,198556,,,0,,,0,0,1109916,496391,0,305029,52331,6475,249690,,,-2,,,,,,,
