UNITID,SANIN01,SANIT01,SANIN02,SANIT02,SANIN03,SANIT03,SANIN04,SANIT04,SANIN05,SANIT05,SANIN06,SANIT06,SANIN07,SANIT07,SANIN08,SANIT08,SANIN09,SANIT09,SANIN10,SANIT10,SANIN11,SANIT11,SANIN12,SANIT12,SANIN13,SANIT13,SANIN14,SANIT14
198303,117,6390707,0,0,0,0,23,1044059,12,1630250,6,295845,4,212107,45,2162442,0,0,3,104603,0,0,8,315679,12,426871,4,198851
198321,111,6475051,0,0,0,0,16,957100,22,2061451,11,644484,9,469084,21,979919,1,34320,1,38128,0,0,24,1014170,6,276395,0,0
198330,154,7253328,0,0,0,0,21,1061064,23,1900044,0,0,7,315528,16,824028,0,0,25,828144,2,79164,52,1923084,6,246660,2,75612
198367,176,9104575,0,0,0,0,8,350239,61,4285704,17,851076,9,387804,17,791640,1,56616,6,233400,0,0,36,1387164,21,760932,0,0
198376,191,10174951,0,0,0,0,7,334863,79,5609639,2,87955,9,456683,26,1067792,0,0,23,750412,1,30725,36,1513187,8,323695,0,0
198385,625,42451420,0,0,0,0,40,2709578,31,5996589,81,6747728,45,3474800,155,10685783,11,691790,155,6559060,5,346234,69,3309485,33,1930373,0,0
198419,6798,527684554,600,38455714,0,0,304,21712719,1117,145713391,1183,86248064,752,63829497,393,39764941,523,39898358,685,30418477,46,2151899,847,41207085,152,10315166,196,7969243
198455,224,13654229,0,0,9,721644,9,437508,81,6269465,6,307784,11,620897,17,929142,3,153500,27,1184381,4,178514,53,2647500,4,203894,0,0
198464,2436,154031363,6,405055,14,2152035,191,11655263,138,20565681,238,17768916,347,26116373,260,20811596,53,3870127,455,18361510,2,76045,579,25008419,132,6391274,21,849069
198491,79,4156280,0,0,0,0,5,240165,24,1828602,4,196964,5,246834,7,322932,0,0,9,280071,0,0,24,1002711,1,38001,0,0
198507,270,16900627,0,0,1,60030,33,1843866,58,6070646,33,2020281,18,1053657,28,1660707,2,95387,44,1763821,0,0,40,1717859,11,516573,2,97800
198516,934,62318510,0,0,0,0,119,6857684,126,17689008,110,7005805,63,4723880,149,10282659,11,528370,168,6805051,0,0,126,5633583,44,2063521,18,728949
198534,460,25214418,0,0,0,0,47,2651505,100,8139758,12,784758,29,1775685,34,1930733,0,0,80,2946507,8,388674,125,5459739,19,856450,6,280609
198543,511,30702102,0,0,0,0,62,3619170,59,6996010,37,2388729,48,3388512,51,2943504,6,363117,60,2620519,1,36691,137,6062815,35,1724397,15,558638
198552,311,17137429,0,0,0,0,13,693111,99,7424002,17,905004,28,1109801,47,2620894,0,0,30,1353668,0,0,62,2378847,15,652102,0,0
198561,277,13274416,0,0,0,0,17,697447,41,3864370,12,666993,6,341385,102,4466446,4,188805,37,1058034,0,0,58,1990936,0,0,0,0
198570,275,14727835,0,0,0,0,79,4107404,44,3896266,24,1115658,31,1563302,0,0,2,97407,30,1157938,0,0,51,2159106,11,490865,3,139889
198598,85,4447135,0,0,0,0,18,763339,13,1299394,9,526731,2,108300,23,1012220,5,215771,7,166075,0,0,8,355305,0,0,0,0
198613,170,9479647,0,0,0,0,49,2634402,15,1691681,18,1162938,9,587439,28,1352231,0,0,22,723282,0,0,15,673020,14,654654,0,0
198622,355,20785024,0,0,0,0,51,2797005,59,5879421,10,651051,31,1978660,30,1615394,0,0,68,2851972,6,248872,77,3560553,22,1155915,1,46181
198640,72,3849583,0,0,0,0,7,339792,16,1189037,4,212333,4,193130,19,1015362,0,0,3,92806,0,0,17,719881,2,87242,0,0
198668,103,5116124,0,0,0,0,3,137467,34,2255895,5,248139,7,407443,9,402612,0,0,22,789914,0,0,20,770765,3,103889,0,0
198677,5,169500,0,0,0,0,3,67500,1,56000,1,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198695,592,36147058,0,0,0,0,36,1784327,160,15430227,32,1591167,37,2097529,138,7440322,17,724374,76,3162308,4,163423,70,2930748,5,258723,17,563910
198710,131,6746212,2,105456,2,118728,29,1441426,30,2320290,5,254868,6,298632,7,330648,0,0,20,650844,3,113628,22,915504,4,159144,1,37044
198729,87,4585465,0,0,0,0,11,548325,23,1815650,11,538872,5,229224,16,683474,0,0,3,120912,1,31200,14,516060,3,101748,0,0
198756,149,9620387,0,0,1,52000,12,525852,66,5884054,7,325475,10,584216,15,761063,0,0,15,474083,0,0,21,938764,1,41600,1,33280
198774,178,10129290,0,0,0,0,28,1509086,40,3362820,9,561374,16,1000392,12,621230,0,0,31,1232171,1,40000,35,1556822,6,245395,0,0
198808,104,5628674,0,0,0,0,13,544266,29,2580522,9,497068,1,45000,33,1206222,2,77000,7,262838,0,0,9,332758,1,83000,0,0
198817,143,7652952,0,0,23,1199592,6,325644,19,1861776,1,91584,10,565284,12,707352,0,0,17,580632,0,0,55,2321088,0,0,0,0
198835,176,10727648,0,0,0,0,39,1798885,36,4113101,21,1172603,0,0,49,2365311,10,462350,6,210190,0,0,15,605208,0,0,0,0
198862,134,8086717,0,0,0,0,37,1837830,15,2327352,17,976896,5,321080,22,1149000,1,60000,13,436400,0,0,24,978159,0,0,0,0
198871,71,3080126,0,0,0,0,11,503669,7,746001,6,309745,3,175000,24,696220,1,48000,5,159946,0,0,9,303918,5,137627,0,0
198899,120,5868246,0,0,0,0,18,818897,18,1487306,4,316135,4,155665,50,2062616,8,347245,6,236965,1,31288,11,412129,0,0,0,0
198905,54,3001034,0,0,0,0,1,54246,27,1908001,1,54653,0,0,4,206440,0,0,4,136588,1,37593,12,459674,3,105966,1,37873
198914,71,4049454,0,0,0,0,6,296532,31,2279754,4,206400,3,164100,8,355476,0,0,0,0,0,0,16,643860,3,103332,0,0
198923,69,3845845,1,64668,0,0,32,1657064,7,786905,5,265484,4,231036,3,133876,0,0,9,349428,0,0,5,239784,3,117600,0,0
198950,270,15146449,0,0,0,0,16,784576,42,4683989,26,1467309,31,1998993,46,2156075,3,183405,43,1341330,1,42647,51,1957829,10,502486,1,27810
198969,230,12065151,0,0,0,0,3,126257,31,3326809,9,547120,12,808372,47,2370293,8,344000,58,2105199,4,150080,43,1727470,12,448777,3,110774
198978,92,5417145,0,0,0,0,22,1043411,21,1737816,7,294902,0,0,0,0,0,0,3,196610,38,2109067,1,35339,0,0,0,0
198987,126,6430085,0,0,0,0,4,194880,41,2995007,14,684486,9,470184,7,276456,0,0,14,448296,2,68664,30,1128192,5,163920,0,0
199023,48,2445210,0,0,0,0,1,62856,12,880796,6,331020,3,126102,1,45168,0,0,4,110806,0,0,20,852234,1,36228,0,0
199032,93,5540180,0,0,0,0,34,1496242,9,1386400,4,300568,9,770001,27,1120311,1,55068,2,100231,1,42000,6,269359,0,0,0,0
199069,147,7769393,0,0,0,0,30,1179746,45,3654997,7,327330,6,308592,32,1325620,0,0,13,420804,0,0,14,552304,0,0,0,0
199087,110,5659234,0,0,0,0,16,698393,23,1853218,4,231838,7,351152,13,595645,0,0,13,528961,1,39690,26,1062347,6,254735,1,43255
199102,1058,64848159,69,4065356,0,0,94,5818297,93,12322846,127,8692679,98,6590134,73,4976047,22,1868456,164,6760231,0,0,264,11284991,53,2429084,1,40038
199111,426,25382459,0,0,0,0,29,1836838,45,5570514,34,2436451,51,3230394,61,3372015,2,101834,76,3148286,0,0,94,4151678,33,1495949,1,38500
199120,9210,662498569,959,75218581,12,1639150,591,46791997,227,40865838,1323,113023644,2031,159535647,482,46463914,793,44427397,734,30121509,3,148114,1626,81687528,402,21380043,27,1195207
199139,2398,164431581,33,1678315,1,108675,156,11625257,205,31630104,287,21429237,344,28302667,277,19294986,29,2174725,339,14633766,1,41400,526,23841200,193,9428510,7,242739
199148,1680,108528801,14,716281,2,128366,211,12701784,154,21781217,242,15648037,315,22963382,134,8259957,22,1526112,246,9819114,1,36220,229,10115929,96,4348321,14,484081
199157,733,46616580,2,171487,0,0,61,3886974,87,10679291,73,4958967,83,5503787,88,5806866,23,1325755,121,5515154,0,0,160,7157395,30,1387781,5,223123
199175,447,41374776,0,0,0,0,14,875240,70,12973004,113,9089985,86,7525241,77,6481970,0,0,16,705767,0,0,57,3023332,14,700237,0,0
199184,341,21508533,0,0,0,0,35,2178637,57,6370444,43,2839251,28,1878034,26,1526690,3,164873,66,2815258,0,0,57,2592280,25,1088211,1,54855
199193,7252,508074629,357,21507059,274,18390406,957,67788074,306,51518133,681,55840582,1611,122277386,477,44382356,197,13088299,708,30215440,6,233108,1183,57011964,448,23505194,47,2316628
199209,146,7614135,0,0,0,0,50,2264409,25,2137105,12,710568,7,343616,32,1532366,1,68220,16,455713,0,0,3,102138,0,0,0,0
199218,1449,89973920,9,462938,0,0,120,7767426,126,16913524,183,12063723,223,15092878,159,9783532,24,1489707,177,7305973,0,0,337,14915134,76,3604466,15,574619
199263,36,2138294,0,0,0,0,8,435476,8,687944,2,144638,5,278159,2,130096,0,0,2,64584,0,0,7,309731,2,87666,0,0
199272,94,6040625,0,0,0,0,22,1123152,13,1903174,5,395600,2,132000,18,902500,6,319500,6,231539,7,380000,15,653160,0,0,0,0
199281,566,32440743,0,0,0,0,45,2746387,52,6770828,51,3267617,66,4202172,60,3389937,5,304671,103,4163098,0,0,148,5922233,35,1639109,1,34691
199306,96,5057223,0,0,0,0,18,932520,9,1019716,13,816500,5,240000,35,1434167,2,80000,0,0,1,40000,13,494320,0,0,0,0
199324,88,5022472,2,132804,12,554687,7,302229,32,2514864,4,255552,3,139952,3,129480,0,0,6,196956,0,0,17,711276,2,84672,0,0
199333,308,16606271,0,0,0,0,49,3175083,58,4527216,11,651672,19,933144,53,2512956,0,0,18,683792,0,0,94,3898836,6,223572,0,0
199412,271,18419388,0,0,0,0,68,3544753,52,6600323,30,2118743,8,532100,83,4260640,1,70000,8,327627,0,0,19,860660,2,104542,0,0
199421,124,6538380,0,0,1,51444,10,428760,31,2380716,3,157596,9,464352,12,652356,0,0,11,392220,0,0,39,1652112,8,358824,0,0
199449,116,6094131,0,0,0,0,18,848480,35,2587006,5,234846,2,112922,5,261840,0,0,18,656320,0,0,25,1084984,8,307733,0,0
199458,21,899793,0,0,0,0,4,190700,2,173523,2,76000,1,37815,2,67360,0,0,2,55120,0,0,7,258875,1,40400,0,0
199467,34,2079501,0,0,0,0,4,198725,17,1295620,1,63653,2,110807,1,40303,0,0,3,116736,0,0,6,253657,0,0,0,0
199476,96,5809280,0,0,0,0,12,732282,25,2092431,5,365331,5,281638,25,1268962,0,0,1,36192,0,0,22,990496,1,41948,0,0
199485,96,4963300,0,0,0,0,12,622980,27,2082660,4,211776,6,306360,4,171720,0,0,17,558876,1,36864,25,972064,0,0,0,0
199494,223,13503180,0,0,0,0,18,989504,62,5163909,16,1014539,15,826054,30,1810721,0,0,2,75742,0,0,69,3117114,11,505597,0,0
199582,141,8642386,2,170000,0,0,19,805000,36,3250000,9,611090,2,170000,27,1392200,3,175000,15,594831,0,0,28,1474265,0,0,0,0
199607,105,6111794,0,0,0,0,17,850827,26,2635951,11,533994,11,547482,14,514012,1,43925,11,310529,1,52000,8,444890,5,178184,0,0
199625,80,3399728,0,0,0,0,10,263940,21,1254334,7,427428,4,139080,2,87442,0,0,12,387864,1,44364,23,795276,0,0,0,0
199634,160,9381804,0,0,0,0,19,913512,57,4474836,10,620844,9,509652,7,374040,0,0,20,820632,0,0,27,1209000,10,406608,1,52680
199643,144,8212451,0,0,0,0,42,1617090,33,3274731,8,484570,9,600700,18,953273,4,197500,18,553307,0,0,12,531280,0,0,0,0
199698,83,3472109,0,0,0,0,3,151500,12,822133,4,174000,2,85600,28,986804,2,111030,8,214000,9,429100,13,440742,2,57200,0,0
199722,108,5673383,0,0,0,0,14,639546,38,2552246,10,504647,6,268208,13,635383,0,0,9,313170,0,0,13,509067,3,140575,2,110541
199731,122,6079956,0,0,0,0,19,985308,28,2027100,4,215076,10,447888,18,838068,0,0,16,548688,0,0,21,797952,6,219876,0,0
199740,118,6514392,0,0,0,0,9,398970,40,2937206,5,316195,12,618396,17,721384,1,71056,10,427752,0,0,24,1023433,0,0,0,0
199759,139,5372037,0,0,0,0,23,650108,45,2744265,8,388756,2,91497,7,216510,0,0,0,0,0,0,39,966084,15,314817,0,0
199768,125,6513717,0,0,0,0,15,591084,35,2604877,5,282282,13,623760,8,383238,0,0,19,691772,1,40512,28,1254576,0,0,1,41616
199786,120,7071220,0,0,0,0,26,1408323,26,2418609,4,207456,5,271332,13,721884,0,0,2,97284,0,0,43,1895812,1,50520,0,0
199795,64,3196009,0,0,0,0,8,363200,18,1283034,6,291278,4,163640,3,109538,0,0,8,282789,0,0,17,702530,0,0,0,0
199838,146,7395324,0,0,0,0,35,1812912,38,2565873,6,284762,6,313795,6,321745,0,0,30,1082534,0,0,19,743981,6,269722,0,0
199847,1750,143460951,26,1519393,0,0,89,5966584,221,36340892,431,32465495,154,12728167,225,26422031,29,2068442,232,9924532,14,651762,231,10477682,69,3684913,29,1211058
199856,866,57540350,0,0,0,0,114,6926472,236,21915636,52,3278268,87,6375348,80,4598772,2,125772,23,1503000,4,148116,247,11555618,18,959976,3,153372
199865,129,6749708,0,0,0,0,6,129265,54,3556445,5,196772,7,319134,22,974636,1,64110,15,637017,0,0,14,625289,4,209960,1,37080
199883,5,429000,0,0,0,0,2,128000,1,145000,2,156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199892,167,7909002,0,0,0,0,16,790164,36,2592534,9,520596,11,494928,17,759528,1,42504,33,1064760,0,0,44,1643988,0,0,0,0
199908,96,4970078,0,0,0,0,10,454116,28,2049566,7,330684,6,284004,18,794736,0,0,3,93600,1,31200,18,708420,5,223752,0,0
199926,154,8374953,0,0,0,0,10,499340,40,3066455,18,1041825,10,472994,18,948913,0,0,21,851969,2,66198,28,1120205,6,263722,1,43332
199953,73,4127560,0,0,0,0,10,537947,22,1823850,8,381326,4,224256,2,98977,0,0,14,508408,0,0,13,552796,0,0,0,0
199962,323,19503113,0,0,0,0,45,2252160,106,9542345,16,874544,10,556194,55,2508421,7,380671,48,1757954,4,275318,32,1355506,0,0,0,0
199971,5,183000,0,0,0,0,1,30000,2,94000,1,40000,0,0,1,19000,0,0,0,0,0,0,0,0,0,0,0,0
199999,519,30814105,0,0,0,0,49,2656723,79,7998028,57,3891486,47,3021407,37,2305908,9,571745,84,3399328,1,40000,119,5439613,32,1304032,5,185835
200004,1026,60908589,0,0,0,0,75,4381658,105,12673506,100,5992933,124,8931722,108,6679652,15,922525,178,7247214,2,76692,186,7998735,110,5172428,23,831524
200013,17,1259133,0,0,0,0,12,865619,3,307409,0,0,0,0,0,0,0,0,0,0,0,0,2,86105,0,0,0,0
200022,194,11142622,0,0,0,0,9,513093,33,3384549,19,1191132,13,752339,30,1513544,1,69401,35,1356171,2,68931,38,1612696,14,680766,0,0
200059,104,5430386,0,0,0,0,12,545029,19,1607451,14,753474,5,287756,17,763660,1,60008,11,416248,0,0,15,590516,10,406244,0,0
200086,38,2482450,1,68141,0,0,10,500756,7,692843,4,233563,4,275000,1,65770,0,0,6,347003,0,0,5,299374,0,0,0,0
200156,125,7029672,0,0,0,0,1,38151,10,1360850,1,82400,3,169620,41,1866743,0,0,13,510271,20,953453,30,1778710,6,269474,0,0
200192,74,4385485,0,0,0,0,19,962030,15,1562685,5,327045,4,195378,2,91300,0,0,13,513347,1,52978,15,680722,0,0,0,0
200208,33,2046143,0,0,0,0,6,286582,8,764781,3,207053,2,152315,2,101026,0,0,5,283121,0,0,5,173601,1,42304,1,35360
200217,237,13415422,0,0,0,0,69,3830211,15,1923618,16,1140983,1,79251,38,2122011,5,230305,42,1640577,8,505015,36,1509570,7,433881,0,0
200226,145,6170456,0,0,0,0,37,1187851,29,2016909,15,638455,5,232127,11,506299,9,331748,21,595924,0,0,14,514093,4,147050,0,0
200253,235,11981413,30,1630189,3,152362,39,1779208,24,2277852,10,468699,3,245081,40,1989065,4,167277,28,995725,0,0,40,1586393,14,689562,0,0
200280,1455,102184581,0,0,0,0,99,5787310,123,18080406,216,15705801,243,22507229,195,11906668,25,1959492,182,7247713,1,38500,218,9729489,102,6748482,51,2473491
200305,147,8052011,0,0,0,0,7,496911,14,1541778,8,495232,7,395068,11,615696,0,0,31,1245033,2,133577,55,2500677,6,324462,6,303577
200314,41,1867960,0,0,0,0,12,496020,3,277457,4,144663,4,201843,0,0,0,0,9,354029,1,40948,6,248551,2,104449,0,0
200332,1801,117489925,191,16481507,150,10380274,109,6074058,147,19848666,128,8391078,290,17952730,134,8660406,39,2779597,254,9425206,8,408634,220,10114659,108,5825052,23,1148058
200341,61,3930937,0,0,0,0,10,754989,15,1426108,6,408172,2,86932,6,332281,0,0,10,392625,2,72000,10,457830,0,0,0,0
200466,64,3258416,0,0,0,0,13,682200,4,383400,3,161200,2,157400,10,467616,0,0,7,297800,0,0,4,164400,8,372600,13,571800
200484,50,1849503,0,0,0,0,2,68645,13,841115,2,64730,1,30156,6,165259,0,0,11,258021,0,0,10,269006,5,152571,0,0
200527,78,4423721,0,0,0,0,11,490892,23,1832904,4,225442,6,332334,12,565519,0,0,13,568825,0,0,9,407805,0,0,0,0
200554,140,6307894,0,0,0,0,25,1269280,10,806214,14,701816,5,253528,9,489976,1,45760,42,1370298,0,0,24,919991,10,451031,0,0
200572,113,5526360,0,0,0,0,6,289755,24,1929094,6,297860,11,555891,19,829392,2,82500,17,529497,0,0,14,476642,13,505015,1,30714
200590,15,519000,0,0,0,0,7,248000,1,55000,2,85000,1,30000,0,0,0,0,0,0,0,0,3,77000,1,24000,0,0
200785,13,836228,0,0,0,0,8,459645,2,233147,0,0,1,54080,0,0,0,0,0,0,0,0,2,89356,0,0,0,0
200800,1075,65631589,0,0,0,0,185,10352184,94,12312394,140,8675846,102,6670821,173,11145588,20,1247885,161,6892790,1,49168,126,4973092,51,2404600,22,907221
200873,17,364656,0,0,0,0,2,40845,2,53451,1,21319,0,0,1,23783,0,0,2,39895,0,0,8,161407,1,23956,0,0
201061,41,2039700,0,0,0,0,6,247000,11,797000,2,127000,1,75000,7,267000,2,83000,1,30000,0,0,9,332000,2,81700,0,0
201104,563,28465454,0,0,0,0,172,8407265,89,7625706,23,1295630,29,1566293,70,3335133,2,105862,93,2931965,3,102712,66,2414398,15,647522,1,32968
201140,27,1475766,0,0,0,0,1,80260,7,528363,1,55000,1,95986,1,63736,0,0,10,341785,0,0,5,256556,1,54080,0,0
201177,33,2426770,0,0,0,0,3,176613,12,1315256,13,687496,2,134517,0,0,0,0,0,0,0,0,3,112888,0,0,0,0
201195,417,23897373,0,0,0,0,73,3683155,50,5979285,33,2109545,26,1525895,55,2959818,6,292852,83,3332548,0,0,70,2906263,19,1032820,2,75192
201283,36,1946636,0,0,0,0,3,125555,17,1210095,1,50000,2,70301,0,0,0,0,4,129480,0,0,9,361205,0,0,0,0
201371,76,3563722,0,0,0,0,4,169731,25,1515742,3,150140,5,254000,18,730766,2,81000,10,346663,4,146704,5,168976,0,0,0,0
201432,45,2696522,0,0,0,0,11,641939,6,644239,5,405432,4,201968,4,197987,0,0,4,163530,0,0,9,364925,2,76502,0,0
201441,1131,75584818,5,209500,0,0,179,10501018,162,19845306,167,11227467,98,7093169,125,8886731,10,644011,158,6788367,5,210674,189,8536425,27,1304331,6,337819
201469,51,3138293,0,0,0,0,7,476868,11,1115392,0,0,2,135392,22,975933,0,0,1,43066,1,76978,7,314664,0,0,0,0
201548,243,14445347,0,0,0,0,44,2220234,49,5078930,17,928087,18,1146965,44,2262506,0,0,15,648371,0,0,37,1393589,19,766665,0,0
201645,1893,131623865,160,11258745,0,0,200,12669429,192,33796535,325,20954575,235,16608014,152,10405989,43,2120770,237,8808688,0,0,271,11055815,69,3576790,9,368515
201654,343,18318151,0,0,0,0,21,1099643,42,4127297,38,2002314,27,1443349,66,3418542,11,637766,33,1309493,19,773832,72,2772464,12,670011,2,63440
201672,91,5064002,0,0,0,0,3,178938,22,1916731,9,475707,5,328585,21,886497,0,0,12,476117,0,0,19,801427,0,0,0,0
201690,356,20046440,16,1178209,0,0,81,4252554,54,4999691,58,2774210,8,470496,42,2206825,3,155300,35,1418342,0,0,59,2590813,0,0,0,0
201751,13,739503,0,0,0,0,3,129003,6,496100,0,0,0,0,0,0,0,0,2,56160,0,0,2,58240,0,0,0,0
201821,33,2673332,0,0,0,0,7,440502,15,1660392,1,72717,3,137738,4,202925,0,0,0,0,0,0,3,159058,0,0,0,0
201867,7,648000,0,0,0,0,4,335000,2,280000,0,0,0,0,0,0,0,0,0,0,0,0,1,33000,0,0,0,0
201885,2914,207426169,13,1292100,3,262856,102,6880130,817,83640566,569,31824955,411,28178339,330,20887892,24,1501780,301,13334860,1,40000,135,7115562,164,9753956,44,2713173
201928,220,11215310,0,0,0,0,56,2669712,50,3778674,10,512035,11,625470,2,100108,0,0,13,535731,0,0,58,2230741,20,762839,0,0
201946,85,5367031,0,0,0,0,5,314485,24,2302634,16,840989,6,342033,16,747238,0,0,8,285418,0,0,4,200623,6,333611,0,0
201955,106,6133099,0,0,0,0,14,748451,17,1553246,24,1230674,14,796581,25,1249365,0,0,6,222023,0,0,2,99986,4,232773,0,0
201964,88,3840459,0,0,0,0,2,73953,22,1415004,3,127500,6,320418,19,704454,0,0,7,227748,5,184707,21,691807,3,94868,0,0
201973,157,8282821,0,0,0,0,35,1686558,44,2860748,8,374733,10,593520,12,632910,0,0,12,429624,5,258167,31,1446561,0,0,0,0
202046,88,5708785,0,0,0,0,25,1113007,29,2958106,4,230009,11,536906,6,274842,0,0,4,223976,0,0,8,327531,1,44408,0,0
202073,46,4024204,0,0,0,0,2,94885,21,2800168,6,388650,1,118507,2,102000,0,0,8,280355,0,0,6,239639,0,0,0,0
202134,887,61398867,0,0,0,0,88,5128989,141,18012468,114,7666251,130,9112352,69,5107225,11,751443,102,4438291,3,100534,196,9313956,25,1487486,8,279872
202170,92,6180662,0,0,0,0,16,747876,25,2769176,12,705924,8,523828,8,414227,0,0,13,540406,1,34674,4,210174,4,180877,1,53500
202222,794,53333828,0,0,0,0,35,1896704,223,21342686,195,11632606,88,5669547,64,3723779,0,0,28,1566253,0,0,131,6027768,25,1283236,5,191249
202356,907,64574929,0,0,0,0,203,11873483,175,19900119,192,13854517,25,1732388,4,277083,11,696213,105,6220403,0,0,192,10020723,0,0,0,0
202435,9,597500,0,0,0,0,2,113000,3,311500,1,30000,0,0,0,0,0,0,0,0,3,143000,0,0,0,0,0,0
202480,2147,164125937,0,0,0,0,110,6325043,320,36061291,237,17695849,780,70725218,189,12676278,16,846160,196,6786333,6,209257,231,9680547,54,2859974,8,259987
202514,79,3812322,0,0,0,0,11,436329,19,1521438,7,390083,1,33930,25,880240,2,80965,2,68661,0,0,7,216674,5,184002,0,0
202523,514,37799109,0,0,0,0,19,1144438,169,19344145,35,2158316,30,2418137,50,2818222,12,692094,95,3969248,3,164071,82,3729661,16,1144540,3,216237
202648,93,5524379,0,0,0,0,3,161551,35,2683585,7,481346,7,428308,0,0,0,0,18,815416,0,0,23,954173,0,0,0,0
202763,313,16275913,0,0,0,0,20,955312,70,5971640,12,579631,23,1407648,60,2899684,14,826615,33,1042470,0,0,58,1746073,21,778928,2,67912
202806,252,18068935,0,0,0,0,29,1618476,35,4658644,45,2838167,31,2549339,59,3619819,0,0,5,303644,0,0,45,2349455,3,131391,0,0
202903,48,746218,0,0,0,0,6,72677,4,166439,4,51730,0,0,3,54629,0,0,20,247986,6,90012,5,62745,0,0,0,0
202912,17,1221711,0,0,0,0,7,548068,4,325454,2,98570,2,141730,0,0,0,0,0,0,0,0,2,107889,0,0,0,0
203067,161,12502912,0,0,0,0,36,1062921,57,6571800,28,2620076,4,231960,4,257724,0,0,10,656122,0,0,12,623407,10,478902,0,0
203085,154,7857693,8,380654,0,0,10,495112,28,2727640,9,462330,9,413180,36,1582992,1,55692,27,822086,0,0,18,591677,8,326330,0,0
203128,123,6537024,0,0,0,0,20,889540,19,2082772,16,746497,6,298439,35,1559462,2,85636,7,252349,1,24360,17,597969,0,0,0,0
203155,93,5309047,0,0,0,0,9,422620,36,2788747,9,348939,0,0,4,250133,0,0,19,735929,0,0,14,662679,2,100000,0,0
203289,8,540980,0,0,0,0,0,0,3,294900,1,75000,0,0,0,0,0,0,0,0,1,65000,2,81380,1,24700,0,0
203331,251,13590862,0,0,0,0,137,6460588,14,1763816,15,1010076,25,1488680,17,1016038,0,0,9,333840,4,167990,24,1060076,6,289758,0,0
203368,284,17865559,0,0,0,0,27,1386046,42,5341549,54,3084166,26,1716995,73,3665367,1,60530,11,583413,0,0,34,1220516,15,757390,1,49587
203386,155,10050373,0,0,0,0,84,4423985,41,4049654,14,717014,12,649875,1,71400,0,0,0,0,0,0,3,138445,0,0,0,0
203447,33,1827534,0,0,0,0,4,195845,8,721773,6,365012,2,104310,0,0,0,0,2,73465,0,0,10,331249,1,35880,0,0
203456,18,889875,0,0,0,0,1,53067,4,350408,1,56025,2,82884,0,0,0,0,4,116507,0,0,5,195104,1,35880,0,0
203465,93,4328420,0,0,0,0,8,405165,11,934747,15,830936,6,340737,5,226523,0,0,22,708177,1,28745,22,753688,3,99702,0,0
203474,42,2040933,0,0,0,0,6,292577,8,672066,5,281940,1,45858,1,58683,0,0,6,195228,0,0,11,350313,4,144268,0,0
203483,49,2765584,0,0,0,0,5,242426,12,1165942,9,536602,2,110555,1,54631,0,0,10,323939,0,0,8,258065,2,73424,0,0
203492,26,1311645,0,0,0,0,8,423813,2,150837,5,245528,2,134208,2,104935,0,0,2,68494,0,0,4,148512,1,35318,0,0
203517,2053,131651289,0,0,0,0,119,5880638,497,54095250,456,24699677,163,10741263,124,8953133,34,2025388,317,11684509,6,112420,205,7436289,108,4903100,24,1119622
203526,30,1686169,0,0,0,0,6,243265,9,768866,5,258091,2,93750,2,111389,1,50170,1,32448,0,0,3,91624,1,36566,0,0
203535,411,27613946,0,0,0,0,38,2338509,91,10748348,45,2634340,7,554873,30,1766686,5,300237,91,3898988,4,248412,71,3183233,28,1885928,1,54392
203544,56,3371159,0,0,0,0,1,72550,25,1793272,0,0,11,547872,10,518773,0,0,3,156062,0,0,6,282630,0,0,0,0
203580,89,4523533,0,0,0,0,8,239765,26,2093228,7,336406,3,118966,27,1086957,3,117849,3,98952,0,0,1,47775,11,383635,0,0
203599,202,12535234,0,0,0,0,11,540160,48,4419330,13,701343,30,1975614,15,871345,0,0,28,1275075,0,0,57,2752367,0,0,0,0
203678,110,6386069,0,0,0,0,2,79928,43,3479072,7,347193,12,685179,18,830082,0,0,10,302964,0,0,18,661651,0,0,0,0
203720,9,557348,0,0,0,0,0,0,2,200000,4,182915,0,0,0,0,0,0,0,0,2,140113,1,34320,0,0,0,0
203739,3,190838,0,0,0,0,0,0,2,155000,1,35838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203748,327,22155751,0,0,0,0,39,2365816,44,5371938,49,3146410,43,2710456,60,3983356,0,0,11,635280,4,236039,66,3146095,11,560361,0,0
203757,106,5934974,0,0,0,0,18,822165,37,3159594,2,89999,0,0,34,1301383,0,0,0,0,0,0,13,499431,0,0,2,62402
203775,142,6143904,0,0,0,0,5,209463,23,1692931,14,631588,10,408206,32,1260760,0,0,15,496779,0,0,37,1210977,6,233200,0,0
203845,211,10792223,0,0,0,0,13,666895,28,3365374,21,1027730,13,615926,53,2387896,6,296304,35,1096872,0,0,32,979838,9,327808,1,27580
203881,64,4187921,0,0,0,0,21,985866,27,2446970,5,249882,4,224121,0,0,0,0,0,0,0,0,7,281082,0,0,0,0
203960,68,6145073,1,46800,0,0,33,1905736,19,3369750,1,38348,4,264765,2,110529,0,0,0,0,0,0,8,409145,0,0,0,0
203997,25,1608643,0,0,0,0,9,499122,7,652489,1,91800,1,74229,0,0,0,0,3,129701,0,0,1,37126,3,124176,0,0
