UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75
129215,1,1,1,2,1,3,2,1,3,4630,1913,2716,3389,1268,2121,784,313,471,783,312,471,1,1,0,,,,,,,,,,,,,,
129242,1,5,1,1,1,3,5,1,3,12674,5088,7586,7073,2990,4083,1256,548,708,1256,548,708,0,0,0,296,24,83,7,620,690,610,690,27,31,,,,
129525,2,2,1,1,2,1,5,1,3,13459,5158,8301,10605,4098,6507,977,430,547,969,428,541,8,2,6,239,25,35,4,540,650,540,620,23,29,,,,
129774,1,3,1,1,5,3,3,2,3,1231,604,627,960,455,505,109,70,39,108,69,39,1,1,0,,,,,,,,,,,,,,
129941,1,2,1,2,1,3,5,1,3,10272,3987,6285,9669,3675,5994,1277,508,769,1253,498,755,24,10,14,322,25,36,3,560,650,540,630,25,29,24,30,23,28
130110,5,5,1,3,5,1,5,1,3,53,17,36,51,17,34,38,10,28,25,5,20,13,5,8,0,0,0,0,,,,,,,,,,
130226,1,3,1,1,2,3,5,1,3,15722,5756,9964,13855,5095,8758,1492,569,923,1492,569,923,,,,,,,,,,,,,,,,,
130253,1,2,1,2,1,3,3,1,3,12663,4169,8494,8373,2590,5783,1842,622,1220,1841,622,1219,1,0,1,,,,,,,,,,,,,,
130314,1,3,1,2,1,3,5,1,3,1338,378,960,1047,261,786,186,42,144,186,42,144,0,0,0,29,16,0,0,523,548,513,633,,,,,,
130493,1,3,1,2,3,3,3,1,3,7294,2885,4409,6049,2239,3810,1022,374,648,1005,368,637,17,6,11,,,,,,,,,,,,,,
130590,2,2,1,1,1,3,5,1,3,5603,2746,2857,2115,963,1152,523,263,260,521,262,259,2,1,1,56,11,25,5,673,730,660,750,29,33,28,35,27,29
130624,1,2,1,5,1,1,5,5,5,2070,1454,616,399,235,164,277,166,111,277,166,111,,,,217,78,113,41,600,690,600,700,24,30,24,32,25,30
130697,5,5,1,2,1,3,5,1,3,13067,4938,8129,2540,1100,1440,910,430,480,910,430,480,,,,465,51,247,27,650,750,650,760,31,34,34,35,28,33
130776,1,2,1,1,2,3,2,1,3,4688,2041,2647,3978,1636,2342,733,366,367,698,351,347,35,15,20,,,,,,,,,,,,,,
130794,2,2,1,3,1,2,5,1,3,47240,20441,26799,2509,1170,1339,1786,799,987,1786,799,987,,,,965,54,625,35,730,780,750,800,33,35,35,36,31,35
130934,1,3,1,2,3,3,2,1,3,4764,1626,3138,2803,860,1943,1023,335,688,925,311,614,98,24,74,,,,,,,,,,,,,,
130943,1,2,1,1,1,1,1,1,3,34111,13189,20922,24679,9042,15637,4617,1747,2870,4600,1738,2862,17,9,8,1435,31,254,6,585,670,570,670,26,31,25,33,25,30
130989,1,2,1,2,3,3,2,1,3,520,248,272,327,152,175,128,63,65,126,63,63,2,0,2,,,,,,,,,,,,,,
131159,1,3,1,1,1,2,5,1,3,19650,6851,12799,12594,4188,8406,2372,813,1559,2365,809,1556,7,4,3,672,28,424,18,660,730,620,710,29,33,29,35,26,31
131283,1,5,1,1,1,2,3,1,3,5895,2562,3333,5070,2135,2935,691,309,382,691,309,382,0,0,0,,,,,,,,,,,,,,
131450,1,3,1,2,1,3,1,3,3,402,176,226,248,107,141,152,68,84,152,68,84,0,0,0,18,12,58,38,380,588,385,570,14,20,11,17,15,20
131469,2,3,1,1,1,3,5,1,3,27236,9778,17458,13539,4702,8837,2571,938,1633,2563,934,1629,8,4,4,752,29,471,18,660,740,650,750,30,34,31,35,27,32
131496,1,5,1,2,1,2,1,2,3,27629,10673,16833,3311,1350,1951,1585,634,951,1581,631,950,4,3,1,1007,64,609,38,700,770,710,780,32,35,34,36,30,35
131520,1,5,1,1,1,2,5,5,3,29396,8338,21058,10362,2874,7488,2768,708,2060,2763,706,2057,5,2,3,733,26,284,10,550,650,530,640,21,26,21,27,19,25
131830,3,3,1,3,1,1,3,3,3,3,2,1,3,2,1,3,2,1,3,2,1,,,,,,,,,,,,,,,,,
131876,1,3,1,1,1,3,2,1,3,737,9,728,717,7,710,220,1,219,188,0,188,32,1,31,,,,,,,,,,,,,,
132408,1,5,1,5,1,5,1,1,5,36,14,22,36,14,22,30,12,18,27,10,17,3,2,1,15,50,17,57,478,540,453,515,17,22,16,23,16,20
132471,1,2,1,2,2,2,2,1,2,10651,3625,7026,6784,2156,4628,716,250,466,680,242,438,36,8,28,,,,,,,,,,,,,,
132602,1,2,5,5,5,5,1,1,3,5577,1743,3834,5568,1739,3829,812,306,506,808,304,504,4,2,2,423,57,147,20,430,510,390,480,15,18,14,19,14,17
132657,1,3,1,2,1,5,5,2,3,7194,2962,4232,5972,2382,3590,797,406,391,778,398,380,19,8,11,105,14,22,3,510,600,520,600,20,26,19,26,17,25
132842,1,3,1,3,1,1,3,3,3,27,3,24,27,3,24,18,2,16,6,0,6,12,2,10,,,,,,,,,,,,,,
132879,1,2,1,2,1,2,1,1,3,164,86,78,69,36,33,33,20,13,33,20,13,0,0,0,21,64,13,39,420,520,400,490,16,23,14,23,15,20
132903,1,2,1,2,2,3,1,3,3,48929,20360,28569,17797,7561,10236,7090,3240,3850,6715,3057,3658,375,183,192,5169,73,1922,27,600,680,570,670,25,30,24,31,23,28
133492,1,2,1,2,1,2,3,1,3,5580,1870,3710,3927,1204,2723,650,182,468,644,181,463,6,1,5,,,,,,,,,,,,,,
133526,1,2,1,2,3,3,2,2,3,6254,2576,3678,5010,2014,2996,344,196,148,330,188,142,14,8,6,,,,,,,,,,,,,,
133553,5,5,1,1,5,5,5,1,3,9255,6770,2485,6691,4916,1775,1862,1375,487,1850,1368,482,12,7,5,997,54,509,27,570,660,570,670,23,29,22,29,22,28
133650,1,2,1,1,1,2,1,1,3,8717,2463,6254,3076,852,2224,1129,338,791,903,254,649,226,84,142,897,80,597,53,520,590,490,560,17,23,19,24,17,23
133669,1,2,1,1,2,3,1,1,3,25148,9552,15596,19617,7185,12432,3925,1680,2245,2508,981,1527,1417,699,718,3014,77,905,23,520,610,500,590,20,26,20,25,17,25
133711,1,3,1,1,1,3,5,1,3,5381,1799,3582,3984,1251,2733,742,245,497,742,245,497,,,,312,42,159,21,510,610,480,570,20,25,19,25,17,24
133809,1,3,1,2,1,3,1,1,3,272,122,150,225,99,126,188,83,105,188,83,105,0,0,0,79,42,110,59,450,620,450,540,18,27,19,30,17,25
133845,3,3,1,3,2,3,3,3,1,261,24,237,249,22,227,92,9,83,92,9,83,0,0,0,,,,,,,,,,,,,,
133854,3,3,1,3,2,3,3,3,1,164,36,128,161,36,125,95,25,70,95,25,70,,,,,,,,,,,,,,,,,
133863,3,3,1,3,2,3,3,3,1,229,16,213,214,15,199,126,12,114,126,12,114,,,,,,,,,,,,,,,,,
133872,1,3,1,3,3,3,3,1,3,257,37,220,232,34,198,74,12,62,51,9,42,23,3,20,,,,,,,,,,,,,,
133881,1,2,1,2,5,3,1,1,3,10650,6412,4238,7016,4344,2672,756,530,226,752,528,224,4,2,2,516,68,226,30,570,670,570,670,24,30,22,30,23,28
133951,1,5,1,1,3,5,1,1,3,16406,6431,9975,10502,4094,6408,4061,1745,2316,2872,1131,1741,1189,614,575,3543,87,518,13,550,630,510,610,21,27,21,27,18,26
133979,1,3,1,2,1,3,2,1,3,3501,1213,2288,1987,685,1302,336,174,162,315,154,161,21,20,1,,,,,,,,,,,,,,
134079,1,2,1,2,2,3,5,2,3,10759,3340,7411,6550,1959,4590,792,251,541,792,251,541,0,0,0,212,27,134,17,590,680,570,655,25,30,24,30,23,27
134097,1,5,1,1,3,3,1,1,3,65235,25532,39703,24183,9629,14554,7619,3085,4534,7467,3028,4439,152,57,95,4916,65,2703,36,600,680,580,660,26,30,25,32,24,28
134130,1,3,1,1,3,3,1,3,3,51207,21723,29484,15431,6362,9069,6787,2871,3916,6760,2864,3896,27,7,20,5377,79,3104,46,650,720,650,750,29,33,28,35,26,31
134945,1,5,1,2,2,2,5,1,3,7997,2663,5334,6207,1987,4220,635,235,400,631,234,397,4,1,3,110,17,68,11,520,640,500,610,19,26,18,26,18,26
135081,5,5,5,5,5,5,3,1,1,4120,1063,3057,3958,1035,2923,2129,551,1578,1506,414,1092,623,137,486,,,,,,,,,,,,,,
135364,1,3,1,3,1,3,3,3,3,19,12,7,9,6,3,6,4,2,0,0,0,6,4,2,,,,,,,,,,,,,,
135726,1,5,1,2,1,5,5,1,3,42244,17312,24931,12036,5732,6304,2766,1293,1473,2759,1289,1470,7,4,3,870,31,673,24,650,720,660,740,30,33,30,35,27,32
136172,1,5,1,2,5,3,1,1,3,16004,6023,9981,12401,4509,7892,2574,1061,1513,2422,984,1438,152,77,75,1893,74,681,26,510,620,490,590,19,26,19,26,17,25
136215,1,2,1,1,1,2,5,1,3,11749,3353,8396,10868,3025,7843,1672,459,1213,1651,454,1197,21,5,16,702,42,289,17,530,650,510,660,20,30,20,30,18,27
136330,1,5,1,2,2,3,5,1,3,1923,644,1279,1728,580,1148,505,184,321,502,183,319,3,1,2,389,77,157,31,520,630,510,610,20,26,20,28,18,25
136774,1,3,1,2,1,1,3,1,3,2117,543,1574,1455,348,1107,401,108,293,400,108,292,1,0,1,,,,,,,,,,,,,,
136950,1,5,1,5,1,2,2,1,3,8409,3070,5339,4094,1424,2670,549,203,346,549,203,346,,,,,,,,,,,,,,,,,
137032,1,2,1,5,5,3,5,1,3,10086,3575,6483,7127,2457,4655,826,322,504,824,321,503,2,1,1,307,37,123,15,470,590,460,560,19,25,18,24,18,25
137272,1,3,1,3,1,1,3,3,3,19,17,2,18,16,2,18,16,2,18,16,2,,,,,,,,,,,,,,,,,
137351,1,2,1,5,3,3,1,1,3,50352,19722,30630,24863,9872,14991,6279,2680,3599,6096,2589,3507,183,91,92,4422,70,1860,30,580,660,560,670,24,29,23,30,22,27
137476,1,3,1,5,5,3,5,1,3,6737,2908,3829,4774,1997,2777,536,318,218,532,316,216,4,2,2,129,24,50,9,450,530,410,530,16,21,14,21,15,19
137546,1,2,1,1,1,2,5,1,3,9260,3599,5658,8486,3206,5277,637,256,381,637,256,381,0,0,0,129,20,69,11,570,650,520,645,22,29,21,28,18,26
137564,1,2,1,2,1,2,5,1,3,4940,1822,3117,2219,879,1340,1205,499,706,1102,446,656,103,53,50,53,4,286,24,500,610,460,573,19,25,19,26,17,24
137847,1,3,1,1,1,3,5,1,3,32904,10924,21980,17620,6300,11320,3102,1128,1974,3092,1125,1967,10,3,7,615,20,344,11,540,630,530,610,23,28,22,28,20,26
137953,2,3,1,3,1,3,1,2,3,279,150,129,120,64,56,77,43,34,74,41,33,3,2,1,46,60,33,43,453,570,413,530,16,21,14,21,15,19
137962,1,3,1,3,1,3,1,1,3,137,83,54,64,41,23,34,28,6,34,28,6,0,0,0,26,76,8,24,450,530,410,520,15,27,13,30,15,19
138275,5,5,1,2,2,3,5,5,3,1135,704,431,603,374,229,227,131,96,227,131,96,0,0,0,76,33,55,24,440,540,390,530,15,23,13,22,15,23
138293,1,2,1,2,2,3,2,1,3,1795,1045,750,821,271,550,231,183,48,229,181,48,2,2,0,,,,,,,,,,,,,,
138354,1,2,1,2,3,3,1,1,3,8660,3534,5126,4573,1862,2711,1159,533,626,1016,459,557,143,74,69,673,58,776,67,530,630,510,600,21,27,20,27,18,26
138558,1,3,1,1,3,3,1,1,3,2200,845,1345,1658,661,993,865,374,491,794,346,448,71,28,43,126,15,103,12,480,590,460,540,16,22,14,21,16,20
138600,1,2,1,2,1,3,3,1,3,1625,0,1625,1135,,1135,301,,301,301,,301,,,,,,,,,,,,,,,,,
138761,1,3,1,2,3,3,5,2,3,750,279,471,385,145,240,91,55,36,90,55,35,1,0,1,6,7,8,9,460,600,460,580,19,21,15,20,17,20
138868,1,3,1,2,1,3,5,1,3,771,414,357,359,216,143,157,96,61,145,89,56,12,7,5,31,20,50,32,460,560,430,570,16,21,14,21,16,18
138947,1,3,1,1,1,3,5,1,3,16718,3726,12992,9737,1928,7809,1123,254,869,1108,252,856,15,2,13,214,19,92,8,450,543,410,510,17,20,,,,
139144,1,3,1,1,5,3,5,1,3,5249,1916,3333,3669,1197,2472,729,260,469,729,260,469,0,0,0,91,12,251,34,590,678,530,638,24,30,24,32,22,28
139199,1,2,1,2,2,2,5,1,3,1900,176,1724,1693,137,1556,177,12,165,156,10,146,21,2,19,26,15,23,13,530,590,470,540,21,25,18,23,16,23
139205,1,5,1,3,3,3,5,5,5,617,385,232,492,307,185,209,134,75,201,126,75,8,8,0,15,7,9,4,440,510,440,500,18,23,16,20,18,25
139250,1,3,1,1,3,3,5,1,3,2078,611,1467,2023,590,1433,604,207,397,468,161,307,136,46,90,79,13,59,10,470,595,455,580,16,22,16,22,16,21
139311,1,2,1,1,2,3,2,1,3,1843,572,1271,1153,354,799,673,226,447,589,193,396,84,33,51,,,,,,,,,,,,,,
139366,1,3,1,1,3,3,5,1,3,5275,1769,3506,4142,1342,2800,1205,503,702,1098,443,655,107,60,47,112,10,116,11,440,570,430,560,18,24,17,24,16,23
139393,1,2,1,2,1,3,5,1,3,794,380,414,703,333,370,266,131,135,250,126,124,16,5,11,90,34,120,45,550,660,520,640,23,29,22,33,21,27
139630,1,1,1,2,3,3,5,1,3,934,519,415,727,378,349,240,132,108,239,131,108,1,1,0,97,40,47,20,490,590,490,570,17,24,17,25,18,23
139658,2,5,1,2,1,3,5,2,3,33435,12736,20699,4364,1801,2563,1494,598,896,1494,598,896,0,0,0,547,37,409,27,690,750,730,790,32,34,,,,
139719,1,2,1,1,2,2,1,1,3,5403,2593,2810,3904,1874,2030,756,294,462,667,258,409,89,36,53,179,25,168,26,400,480,410,470,16,19,16,20,15,20
139755,1,3,1,1,5,3,1,2,3,44048,29768,14280,7030,3993,3037,3453,1996,1457,3442,1988,1454,11,8,3,1824,53,1235,36,630,730,680,770,30,34,30,35,29,34
139764,1,2,1,1,2,3,1,1,3,1651,500,1150,1413,428,984,385,138,247,375,136,239,10,2,8,60,16,30,8,510,610,480,560,19,23,19,24,18,22
139861,1,2,1,1,1,2,1,1,3,4633,1494,3137,4062,1245,2816,1507,503,1004,1502,502,1000,5,1,4,340,23,279,19,550,640,520,620,21,27,21,28,19,26
139931,1,5,1,1,3,3,5,1,3,18541,7214,11327,16782,6346,10436,5571,2369,3202,5413,2296,3117,158,73,85,1296,23,877,16,500,610,490,590,18,24,17,24,17,24
139940,1,3,1,1,2,2,5,1,3,25254,8930,16324,18831,6444,12387,6058,2374,3684,5774,2274,3500,284,100,184,1334,22,718,12,530,650,520,640,19,27,18,27,18,26
139959,1,3,1,1,2,3,5,5,3,39229,15448,23763,15685,5523,10159,5819,2133,3686,5785,2122,3663,34,11,23,2630,45,2308,40,640,720,630,730,29,33,32,35,28,32
139968,1,3,1,2,3,3,1,3,3,1295,580,709,1135,496,635,587,290,297,444,216,228,143,74,69,30,5,30,5,470,550,430,530,16,23,14,24,15,24
140234,1,5,1,2,2,3,2,2,3,1271,884,387,951,664,287,130,89,41,129,89,40,1,0,1,,,,,,,,,,,,,,
140252,1,3,3,2,3,3,5,1,3,318,187,131,305,176,129,173,97,76,169,96,73,4,1,3,57,33,25,15,450,540,440,545,17,21,14,21,16,23
140340,2,3,2,3,3,3,3,2,1,73,19,54,69,18,51,47,12,35,35,10,25,12,2,10,,,,,,,,,,,,,,
140447,1,2,1,1,1,3,5,1,3,7201,2635,4566,5430,1890,3540,950,348,602,947,347,600,3,1,2,249,26,166,17,625,700,595,700,28,32,26,34,25,30
140553,1,2,1,2,1,3,5,5,5,3777,3774,3,2462,2461,1,629,628,1,619,619,0,10,9,1,0,0,93,15,,,,,20,26,19,26,18,25
140696,1,2,1,1,2,3,5,1,3,2277,797,1474,1851,623,1223,404,141,261,404,141,261,0,0,0,116,29,90,22,540,660,530,620,24,30,24,32,22,27
140720,1,3,1,2,3,3,1,2,3,846,372,474,440,172,268,79,50,29,71,44,27,8,6,2,,,,,,,,,,,,,,
140818,1,2,1,2,2,3,1,1,3,2124,764,1360,1423,490,933,249,93,156,246,92,154,3,1,2,98,39,51,20,510,620,500,600,21,25,19,25,19,25
140872,1,2,1,2,2,3,2,1,3,1010,551,459,711,379,332,214,126,88,212,125,87,2,1,1,,,,,,,,,,,,,,
140951,1,2,1,2,2,2,2,1,3,14914,3870,11044,12047,3033,9014,2685,779,1906,2541,732,1809,144,47,97,,,,,,,,,,,,,,
140988,1,2,1,2,2,3,5,2,3,1149,611,538,933,455,478,309,153,156,309,153,156,0,0,0,36,12,50,17,500,600,460,590,17,24,15,25,16,24
141060,1,2,1,1,1,3,3,1,3,11176,0,11176,5673,,5673,794,,794,794,,794,0,,0,,,,,,,,,,,,,,
141167,1,3,1,2,3,3,5,1,3,853,349,504,246,137,109,83,49,34,71,42,29,12,7,5,43,52,29,35,410,630,370,610,11,29,10,29,8,29
141185,1,2,1,2,2,3,5,1,3,879,296,583,544,192,352,177,67,110,166,64,102,11,3,8,68,38,40,23,510,620,490,560,18,25,17,27,17,24
141237,1,5,1,2,5,3,5,1,3,1055,453,602,726,330,396,241,117,124,239,116,123,2,1,1,22,9,24,10,540,615,530,590,19,23,18,25,17,23
141264,1,3,1,1,3,3,1,1,3,8650,2575,6075,6606,1875,4731,1782,580,1202,1716,556,1160,66,24,42,314,18,211,12,480,590,460,550,17,23,16,23,16,22
141325,1,5,1,2,5,5,5,1,3,1044,0,1044,649,,649,112,,112,112,,112,,,,14,13,5,4,560,630,473,580,22,25,21,29,19,25
141334,1,3,1,1,3,3,1,1,3,6610,2463,4127,4607,1557,3040,1545,610,935,1439,569,870,106,41,65,284,18,239,16,500,600,440,530,18,24,17,24,16,24
141361,1,3,1,3,3,3,3,1,3,1850,791,1059,1383,546,837,304,149,155,304,149,155,0,0,0,,,,,,,,,,,,,,
141486,1,2,1,2,2,2,5,1,3,1502,351,1151,1353,322,1031,290,93,197,281,91,190,9,2,7,0,0,,,,,,,,,,,,
141565,1,2,1,2,3,3,5,2,3,2900,860,2003,2673,782,1858,459,166,286,394,147,241,65,19,45,82,18,213,46,500,630,500,580,16,22,14,21,16,20
141574,1,1,1,1,2,3,5,1,3,19607,5558,13906,13721,3980,9630,2939,1043,1867,2705,935,1744,234,108,123,89,3,181,6,550,660,530,630,20,27,19,25,18,26
141644,1,3,1,1,2,3,5,2,3,11948,2400,9548,10194,1995,8199,790,178,612,780,176,604,10,2,8,114,14,89,11,540,628,530,610,22,28,21,27,20,26
141981,1,3,1,5,2,3,5,1,3,743,275,449,703,256,430,224,97,118,184,78,98,40,19,20,20,9,106,47,500,650,470,570,16,22,15,22,16,20
142090,1,1,3,2,1,3,5,1,3,34,13,21,27,10,17,20,9,11,18,8,10,2,1,1,12,60,3,15,440,610,450,590,15,26,19,25,16,26
142115,1,2,1,2,3,3,3,1,3,15648,6639,9009,13008,5338,7670,3171,1334,1837,3059,1276,1783,112,58,54,,,,,,,,,,,,,,
142285,1,3,1,2,3,3,5,1,3,9814,4666,5148,7987,3689,4298,1656,803,853,1624,785,839,32,18,14,1070,65,231,14,500,620,490,600,20,28,19,27,20,27
142294,1,2,1,2,1,3,5,1,3,3464,1470,1994,1950,812,1138,296,143,153,295,142,153,1,1,0,138,53,47,18,540,638,540,608,21,30,,,,
142328,1,3,1,2,3,3,2,1,3,1650,636,1014,1650,636,1014,464,179,285,435,169,266,29,10,19,,,,,,,,,,,,,,
142461,1,2,1,2,3,3,5,2,3,2843,1123,1720,2506,960,1546,275,132,143,274,132,142,1,0,1,146,54,45,31,490,630,480,600,20,26,17,27,18,26
142522,1,3,2,2,1,3,1,1,3,9963,4282,5681,9621,4094,5527,4858,2087,2771,4057,1723,2334,801,364,437,1496,31,2404,50,500,610,490,590,20,26,19,25,18,25
142957,1,3,3,3,1,3,5,2,3,1,1,0,1,1,,1,1,,0,0,,1,1,,0,0,0,0,,,,,,,,,,
143048,3,3,1,3,1,1,3,1,3,5835,1342,4493,4725,995,3730,669,135,534,664,135,529,5,0,5,,,,,,,,,,,,,,
143084,1,2,1,2,2,3,2,1,3,6640,2845,3795,4590,1882,2708,649,309,340,649,309,340,,,,,,,,,,,,,,,,,
143118,1,3,1,1,5,3,5,1,3,3101,1251,1850,2680,1088,1592,822,316,506,822,316,506,0,0,0,287,35,111,14,480,570,480,560,19,24,17,24,17,25
143288,1,5,1,2,2,2,5,2,3,453,219,234,300,148,152,77,41,36,76,40,36,1,1,0,24,31,11,14,450,590,438,535,16,24,12,23,17,25
143358,1,2,1,1,2,3,5,3,3,10109,4121,5988,7669,3047,4622,1043,493,550,1043,493,550,0,0,0,407,39,175,17,530,640,530,640,24,30,23,31,23,28
143978,1,1,1,5,2,3,3,5,3,20,3,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
144005,1,3,1,2,1,2,3,1,3,4805,1646,3148,2281,649,1631,168,70,98,147,65,82,21,5,16,,,,,,,,,,,,,,
144050,5,5,1,1,1,5,5,1,3,37974,17513,20445,2460,1254,1206,2053,1067,986,2053,1067,986,,,,1011,49,711,35,740,780,770,800,33,35,34,36,31,35
144281,2,5,1,2,5,5,2,2,3,7218,2642,4576,6903,2478,4425,1696,677,1019,1680,670,1010,16,7,9,,,,,,,,,,,,,,
144351,1,3,1,2,5,5,3,1,3,5620,2845,2775,4935,2384,2551,336,159,177,336,159,177,0,0,0,,,,,,,,,,,,,,
144740,1,2,1,1,1,2,2,1,3,32075,12347,19728,22274,8087,14187,2838,1169,1669,2822,1162,1660,16,7,9,,,,,,,,,,,,,,
144892,1,5,1,1,5,3,5,1,3,7145,2843,4302,5126,1915,3211,778,329,449,771,327,444,7,2,5,437,56,517,66,460,580,440,560,17,23,17,24,17,24
144962,1,3,1,2,2,3,5,1,3,3762,1598,2106,2682,1060,1593,531,198,333,530,198,332,1,0,1,152,29,48,9,503,620,510,600,22,29,20,30,19,27
144971,1,2,1,2,2,3,5,1,3,877,622,255,760,534,226,119,78,41,119,78,41,0,0,0,57,48,18,15,450,575,420,580,16,23,15,22,15,22
145239,1,2,1,3,3,3,3,3,3,82,8,74,50,3,47,24,2,22,24,2,22,,,,,,,,,,,,,,,,,
145336,1,3,1,1,3,3,5,2,3,1168,474,694,608,235,373,194,81,113,189,78,111,5,3,2,41,21,4,2,420,540,410,520,16,22,17,21,16,19
145354,2,2,1,2,1,3,3,2,3,5,0,5,5,,5,2,,2,2,,2,0,,0,,,,,,,,,,,,,,
145372,1,5,1,5,3,5,5,1,3,1007,702,305,801,536,265,206,129,77,206,129,77,0,0,0,72,35,41,20,460,590,440,580,15,20,13,23,15,22
145497,1,3,1,2,1,2,5,1,3,5,2,3,4,1,3,4,1,3,2,0,2,2,1,1,0,0,0,0,,,,,,,,,,
145600,1,1,1,1,2,3,5,1,3,22791,9623,13168,17960,7167,10793,4177,1844,2333,4024,1778,2246,153,66,87,1317,32,319,8,540,650,540,660,23,31,22,33,22,29
145619,1,5,3,5,5,5,5,5,3,2908,1431,1477,2327,1082,1245,415,239,176,411,236,175,4,3,1,42,10,72,17,520,630,530,650,19,28,20,30,19,27
145637,3,3,1,1,3,3,5,1,3,47593,26955,20638,28395,14609,13786,8297,4459,3838,8273,4444,3829,24,15,9,3583,43,1985,24,640,730,680,780,29,34,29,35,28,34
145646,2,2,1,2,1,1,1,1,3,4543,2146,2397,2055,888,1167,432,233,199,432,233,199,,,,143,33,135,31,580,670,530,640,24,29,24,30,23,29
145691,1,2,1,2,2,3,5,2,3,3522,1706,1816,2633,1216,1417,249,127,122,249,127,122,0,0,0,141,57,79,32,480,590,470,560,18,24,16,23,17,24
145725,2,2,1,2,1,3,5,1,3,6521,4268,2253,4311,2703,1608,505,343,162,499,337,162,6,6,0,199,39,102,20,600,680,630,730,26,32,25,33,26,32
145813,1,3,1,2,3,3,5,1,3,11913,4639,7274,10905,4114,6791,3374,1409,1965,3355,1398,1957,19,11,8,1715,51,643,19,510,610,490,590,21,27,20,27,19,27
146339,1,5,1,2,2,3,5,1,3,984,743,241,614,421,193,188,102,86,188,102,86,0,0,0,79,44,35,20,455,575,455,565,17,27,16,27,17,26
146427,2,2,1,1,1,5,5,1,3,3061,1465,1596,2150,978,1172,270,122,148,270,122,148,0,0,0,111,41,54,20,590,700,560,680,24,31,23,33,21,28
146481,1,5,1,1,1,3,5,1,3,4358,1920,2438,2808,1176,1632,417,200,217,416,200,216,1,0,1,107,26,61,15,570,665,560,680,26,31,24,33,24,30
146612,1,2,1,1,2,2,5,1,3,4311,1941,2370,3072,1344,1728,567,282,285,566,282,284,1,0,1,120,21,52,9,520,610,530,630,20,26,20,26,19,27
146676,1,2,1,3,2,3,5,1,3,983,492,491,730,354,376,199,106,93,196,104,92,3,2,1,82,41,10,5,370,420,340,380,16,18,15,16,16,18
146719,1,2,1,2,1,3,5,1,3,37824,12084,25740,29117,8859,20258,2867,845,2022,2862,844,2018,5,1,4,652,23,618,22,590,690,570,670,27,32,26,34,25,29
146755,3,3,1,1,3,3,3,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
147013,1,2,1,2,2,2,3,1,3,1765,906,859,1371,700,671,268,145,123,268,145,123,,,,,,,,,,,,,,,,,
147129,1,3,1,3,3,3,1,3,3,9,0,9,9,,9,8,,8,4,,4,4,,4,4,50,1,13,410,600,390,560,,,,,,
147244,1,5,1,2,5,1,5,1,3,3049,1424,1623,2281,1013,1266,409,210,199,409,210,199,0,0,0,123,30,77,19,490,600,470,590,19,27,19,29,17,26
147341,1,5,1,2,1,3,5,1,3,2526,1450,1076,1658,895,763,179,99,80,179,99,80,,,,34,19,26,15,540,640,540,660,23,28,22,27,23,26
147369,1,3,1,3,1,3,3,1,3,298,147,151,291,142,149,166,88,78,151,81,70,15,7,8,,,,,,,,,,,,,,
147536,1,3,1,3,3,3,3,1,3,1518,718,800,1473,688,785,558,212,346,496,196,300,62,16,46,,,,,,,,,,,,,,
147660,1,3,1,3,2,3,5,1,3,4551,2125,2426,3113,1415,1698,512,283,229,512,283,229,,,,219,43,88,17,520,620,510,610,22,28,20,28,21,27
147679,1,2,5,2,1,3,5,2,3,4053,1848,2205,2721,1144,1577,464,192,272,464,192,272,0,0,0,88,19,27,6,450,582,440,580,20,26,20,24,17,24
147703,1,1,1,1,3,3,3,1,3,22602,9477,13084,15922,6396,9502,2285,1013,1272,2147,950,1197,138,63,75,,,,,,,,,,,,,,
147767,2,2,1,1,1,3,5,1,3,47636,21781,25855,3321,1452,1869,2086,925,1161,2086,925,1161,,,,906,43,805,39,720,770,740,790,33,35,35,36,32,35
147776,5,3,1,3,3,3,5,1,3,3399,1487,1912,2111,822,1289,330,149,181,314,142,172,16,7,9,,,,,,,,,,,,,,
147828,1,2,1,2,1,3,5,1,3,5881,2126,2908,3561,1464,1959,661,298,363,661,298,363,0,0,0,260,39,174,26,490,610,480,590,19,26,17,26,18,26
148016,1,3,1,5,5,3,5,5,3,138,77,61,116,61,55,79,45,34,79,45,34,,,,24,30,10,13,518,593,510,600,21,28,21,28,20,27
148131,1,2,1,2,2,3,5,1,3,1480,753,727,885,408,477,232,146,86,232,146,86,0,0,0,47,20,78,34,530,610,530,630,21,26,20,25,20,26
148405,1,5,1,2,3,3,5,1,3,1692,939,753,1130,598,532,202,109,93,202,109,93,,,,72,36,20,10,440,570,440,550,18,23,17,25,17,24
