UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,HRTOTLT,HRTOTLM,HRTOTLW,HRAIANT,HRAIANM,HRAIANW,HRASIAT,HRASIAM,HRASIAW,HRBKAAT,HRBKAAM,HRBKAAW,HRHISPT,HRHISPM,HRHISPW,HRNHPIT,HRNHPIM,HRNHPIW,HRWHITT,HRWHITM,HRWHITW,HR2MORT,HR2MORM,HR2MORW,HRUNKNT,HRUNKNM,HRUNKNW,HRNRALT,HRNRALM,HRNRALW
102313,20000,200,0,2,5,2,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0
102368,20000,200,0,2,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,0,0,0,0,0,0,5,2,3
102377,20000,200,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
102429,20000,200,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
102553,20000,200,0,2,54,16,38,3,0,3,3,1,2,1,0,1,5,3,2,1,0,1,32,9,23,6,2,4,2,1,1,1,0,1
102614,20000,200,0,2,79,46,33,1,0,1,4,2,2,1,1,0,2,2,0,0,0,0,52,30,22,4,1,3,4,3,1,11,7,4
102632,20000,200,0,2,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,1,0,1,0,0,0
102669,20000,200,0,2,10,3,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0
102845,20000,200,0,2,16,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,10,0,0,0,0,0,0,0,0,0
103529,20000,200,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
103893,20000,200,0,2,10,3,7,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
103909,20000,200,0,2,10,3,7,1,0,1,0,0,0,1,1,0,2,0,2,0,0,0,5,1,4,1,1,0,0,0,0,0,0,0
103927,20000,200,0,2,6,0,6,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0
103963,20000,200,0,2,8,8,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
104151,20000,200,0,2,357,163,194,4,2,2,21,9,12,14,5,9,20,10,10,0,0,0,102,37,65,2,1,1,138,66,72,56,33,23
104160,20000,200,0,2,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,2,1,1,0,0,0
104179,20000,200,0,2,163,92,71,0,0,0,14,8,6,8,3,5,15,8,7,0,0,0,76,44,32,1,0,1,4,3,1,45,26,19
104346,20000,200,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
104425,20000,200,0,2,20,9,11,0,0,0,1,1,0,4,3,1,1,1,0,0,0,0,9,2,7,0,0,0,3,1,2,2,1,1
104577,20000,200,0,2,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
104586,20000,200,0,2,22,15,7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,15,10,5,0,0,0,0,0,0,5,5,0
104708,20000,200,0,2,20,11,9,0,0,0,1,0,1,1,1,0,3,2,1,0,0,0,13,8,5,0,0,0,2,0,2,0,0,0
104717,20000,200,0,2,40,10,30,0,0,0,2,1,1,7,2,5,3,1,2,0,0,0,25,4,21,1,0,1,2,2,0,0,0,0
105136,20000,200,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
105145,20000,200,0,2,8,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,1,0,1,0,0,0
105154,20000,200,0,2,24,11,13,0,0,0,1,0,1,3,2,1,4,3,1,1,1,0,14,5,9,0,0,0,1,0,1,0,0,0
105206,20000,200,0,2,9,2,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,2,1,1,0,0,0
105215,20000,200,0,2,5,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
105297,20000,200,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
105330,20000,200,0,2,140,57,83,5,1,4,15,8,7,1,1,0,5,0,5,0,0,0,86,30,56,0,0,0,12,5,7,16,12,4
105349,20000,200,0,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,4,3,1,0,0,0
105428,20000,200,0,2,22,6,16,1,0,1,1,1,0,0,0,0,4,0,4,0,0,0,14,5,9,0,0,0,2,0,2,0,0,0
105525,20000,200,0,2,9,6,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0
105534,20000,200,0,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
105543,20000,200,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
105589,20000,200,0,2,5,3,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
105659,20000,200,0,2,6,6,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0
105668,20000,200,0,2,11,4,7,0,0,0,1,1,0,2,1,1,1,0,1,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0
105747,20000,200,0,2,9,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,2,5,1,1,0,0,0,0,0,0,0
105792,20000,200,0,2,6,3,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0
105899,20000,200,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
106041,20000,200,0,2,9,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
106148,20000,200,0,2,19,9,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17,8,9,0,0,0,1,0,1,0,0,0
106245,20000,200,0,2,28,11,17,0,0,0,3,1,2,3,2,1,1,1,0,0,0,0,19,6,13,1,0,1,0,0,0,1,1,0
106263,20000,200,0,2,85,38,47,0,0,0,4,2,2,9,3,6,2,2,0,0,0,0,44,16,28,1,0,1,4,2,2,21,13,8
106397,20000,200,0,2,146,66,80,0,0,0,12,7,5,5,0,5,6,4,2,0,0,0,90,39,51,6,4,2,2,1,1,25,11,14
106412,20000,200,0,2,18,9,9,0,0,0,4,2,2,12,5,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
106449,20000,200,0,2,14,8,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,7,6,0,0,0,0,0,0,0,0,0
106458,20000,200,0,2,26,8,18,0,0,0,0,0,0,3,0,3,2,2,0,0,0,0,15,2,13,0,0,0,3,2,1,3,2,1
106467,20000,200,0,2,23,10,13,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,19,7,12,0,0,0,0,0,0,0,0,0
106485,20000,200,0,2,19,13,6,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,15,11,4,0,0,0,0,0,0,1,1,0
106546,20000,200,0,2,12,1,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,1,8,0,0,0,0,0,0,0,0,0
106625,20000,200,0,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0
106704,20000,200,0,2,47,18,29,0,0,0,2,0,2,4,0,4,0,0,0,0,0,0,32,12,20,2,2,0,0,0,0,7,4,3
106713,20000,200,0,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
106795,20000,200,0,2,4,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
106810,20000,200,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
106883,20000,200,0,2,9,4,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,2,1,1,0,0,0,0,0,0,0
106980,20000,200,0,2,8,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
106999,20000,200,0,2,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0
107044,20000,200,0,2,7,4,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
107080,20000,200,0,2,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,0,0,0,1,0,1
107141,20000,200,0,2,8,4,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,3,1,1,0,1,0,0,0,1,1,0
107318,20000,200,0,2,6,2,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
107327,20000,200,0,2,8,4,4,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
107460,20000,200,0,2,10,4,6,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0
107512,20000,200,0,2,13,6,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0
107521,20000,200,0,2,16,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,1,1,0,0,0,0,0,0,0
107549,20000,200,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0
107558,20000,200,0,2,10,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0
107585,20000,200,0,2,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0
107600,20000,200,0,2,5,4,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
107619,20000,200,0,2,6,4,2,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
107637,20000,200,0,2,11,2,9,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
107664,20000,200,0,2,11,6,5,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0
107725,20000,200,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
107743,20000,200,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
107840,20000,200,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107877,20000,200,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
107974,20000,200,0,2,9,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0
107983,20000,200,0,2,29,19,10,0,0,0,5,4,1,4,2,2,0,0,0,0,0,0,19,12,7,1,1,0,0,0,0,0,0,0
107992,20000,200,0,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,3,3,0,0,0,0,0,0,0,0,0
108092,20000,200,0,2,17,9,8,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,12,7,5,0,0,0,1,0,1,1,1,0
108232,20000,200,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,1,0,0,0
108807,20000,200,0,2,11,7,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,8,4,4,0,0,0,1,1,0,0,0,0
108861,20000,200,0,2,3,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
108870,20000,200,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109040,20000,200,0,2,8,3,5,0,0,0,2,2,0,0,0,0,2,1,1,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0
109208,20000,200,0,2,14,7,7,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0
109350,20000,200,0,2,18,7,11,0,0,0,1,0,1,0,0,0,6,1,5,0,0,0,11,6,5,0,0,0,0,0,0,0,0,0
109651,20000,200,0,2,3,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109785,20000,200,0,2,15,5,10,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,11,4,7,1,0,1,0,0,0,0,0,0
109819,20000,200,0,2,48,20,28,0,0,0,4,2,2,4,3,1,10,4,6,0,0,0,26,11,15,1,0,1,1,0,1,2,0,2
109907,20000,200,0,2,3,1,2,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110060,20000,200,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110097,20000,200,0,2,11,3,8,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,1,0,1
110219,20000,200,0,2,7,3,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
110246,20000,200,0,2,6,3,3,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
110316,20000,200,0,2,8,3,5,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
110361,20000,200,0,2,29,11,18,0,0,0,6,5,1,6,2,4,3,0,3,1,0,1,11,4,7,2,0,2,0,0,0,0,0,0
110398,20000,200,0,2,13,4,9,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,8,3,5,3,0,3,0,0,0,0,0,0
110404,20000,200,0,2,226,169,57,0,0,0,14,12,2,1,0,1,9,9,0,0,0,0,49,35,14,2,2,0,2,2,0,149,109,40
110413,20000,200,0,2,25,11,14,0,0,0,1,0,1,3,1,2,5,3,2,0,0,0,15,7,8,0,0,0,1,0,1,0,0,0
110422,20000,200,0,2,68,47,21,0,0,0,9,7,2,3,1,2,7,6,1,0,0,0,32,18,14,1,0,1,2,2,0,14,13,1
110468,20000,200,0,2,29,11,18,0,0,0,0,0,0,3,1,2,1,0,1,0,0,0,21,9,12,3,0,3,1,1,0,0,0,0
110486,20000,200,0,2,18,11,7,0,0,0,2,2,0,1,0,1,6,5,1,0,0,0,3,2,1,1,0,1,1,1,0,4,1,3
110495,20000,200,0,2,33,12,21,0,0,0,4,0,4,2,1,1,2,0,2,0,0,0,16,6,10,1,0,1,1,0,1,7,5,2
110510,20000,200,0,2,62,25,37,1,0,1,5,0,5,5,4,1,9,4,5,0,0,0,28,10,18,0,0,0,10,6,4,4,1,3
110529,20000,200,0,2,43,18,25,0,0,0,9,3,6,9,2,7,8,3,5,0,0,0,6,3,3,1,1,0,4,2,2,6,4,2
110538,20000,200,0,2,42,19,23,2,1,1,7,2,5,0,0,0,6,3,3,0,0,0,18,8,10,0,0,0,1,1,0,8,4,4
110547,20000,200,0,2,24,12,12,0,0,0,5,1,4,3,2,1,6,5,1,0,0,0,7,3,4,0,0,0,1,0,1,2,1,1
110556,20000,200,0,2,31,12,19,0,0,0,6,2,4,1,0,1,5,1,4,0,0,0,10,4,6,0,0,0,2,1,1,7,4,3
110565,20000,200,0,2,41,19,22,0,0,0,5,1,4,1,0,1,6,4,2,0,0,0,18,10,8,3,2,1,0,0,0,8,2,6
110574,20000,200,0,2,17,7,10,0,0,0,6,3,3,1,0,1,5,2,3,0,0,0,3,1,2,1,0,1,1,1,0,0,0,0
110583,20000,200,0,2,63,32,31,0,0,0,14,7,7,8,4,4,10,5,5,0,0,0,20,9,11,0,0,0,3,2,1,8,5,3
110592,20000,200,0,2,81,32,49,0,0,0,8,2,6,10,4,6,19,6,13,0,0,0,26,11,15,3,1,2,5,3,2,10,5,5
110608,20000,200,0,2,42,21,21,0,0,0,9,4,5,1,1,0,4,1,3,0,0,0,22,13,9,0,0,0,2,0,2,4,2,2
110617,20000,200,0,2,62,22,40,2,1,1,17,8,9,2,0,2,9,2,7,0,0,0,27,10,17,1,0,1,3,1,2,1,0,1
110635,20000,200,0,2,699,399,300,1,0,1,70,46,24,9,5,4,50,24,26,0,0,0,207,98,109,14,7,7,33,20,13,315,199,116
110644,20000,200,0,2,832,382,450,1,0,1,120,50,70,21,9,12,86,45,41,1,0,1,258,111,147,25,7,18,40,20,20,280,140,140
110653,20000,200,0,2,546,271,275,2,0,2,98,48,50,15,4,11,50,23,27,0,0,0,157,81,76,12,4,8,20,13,7,192,98,94
110662,20000,200,0,2,866,461,405,0,0,0,156,75,81,29,10,19,70,36,34,0,0,0,248,120,128,18,6,12,41,20,21,304,194,110
110671,20000,200,0,2,261,155,106,0,0,0,20,12,8,13,6,7,28,13,15,0,0,0,47,27,20,6,5,1,14,9,5,133,83,50
110680,20000,200,0,2,894,471,423,2,0,2,103,43,60,24,14,10,56,20,36,0,0,0,229,108,121,10,5,5,20,10,10,450,271,179
110699,20000,200,0,2,899,388,511,1,0,1,191,70,121,22,6,16,73,31,42,0,0,0,206,94,112,25,9,16,32,11,21,349,167,182
110705,20000,200,0,2,255,164,91,2,1,1,16,8,8,13,6,7,18,13,5,0,0,0,89,48,41,8,4,4,10,4,6,99,80,19
110714,20000,200,0,2,178,90,88,2,2,0,14,6,8,5,3,2,26,10,16,0,0,0,79,41,38,5,3,2,8,2,6,39,23,16
111081,20000,200,0,2,9,4,5,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,5,2,3,1,0,1,0,0,0,0,0,0
111188,20000,200,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
111391,20000,200,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111434,20000,200,0,2,4,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
111461,20000,200,0,2,6,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1,0,1,0,0,0
111638,20000,200,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
111896,20000,200,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
111920,20000,200,0,2,9,3,6,0,0,0,4,2,2,0,0,0,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
111939,20000,200,0,2,20,11,9,0,0,0,3,2,1,1,0,1,11,6,5,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0
111948,20000,200,0,2,71,36,35,0,0,0,4,3,1,3,2,1,7,4,3,0,0,0,16,7,9,0,0,0,35,16,19,6,4,2
112075,20000,200,0,2,6,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0
112127,20000,200,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112172,20000,200,0,2,12,8,4,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,5,4,1,3,1,2,0,0,0,0,0,0
112190,20000,200,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112251,20000,200,0,2,7,2,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,1,2,1,0,1
112260,20000,200,0,2,13,9,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,6,2,0,0,0,1,1,0,3,1,2
112385,20000,200,0,2,3,2,1,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112525,20000,200,0,2,25,10,15,0,0,0,3,1,2,2,1,1,1,1,0,0,0,0,13,4,9,0,0,0,6,3,3,0,0,0
112686,20000,200,0,2,11,5,6,0,0,0,1,0,1,3,0,3,6,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112826,20000,200,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
113096,20000,200,0,2,14,6,8,0,0,0,3,2,1,0,0,0,3,0,3,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0
113111,20000,200,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
113193,20000,200,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113218,20000,200,0,2,5,2,3,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
113236,20000,200,0,2,8,2,6,0,0,0,2,0,2,0,0,0,3,1,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0
113333,20000,200,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
113573,20000,200,0,2,6,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,2,0,2
113634,20000,200,0,2,12,4,8,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,7,2,5,0,0,0,1,0,1,0,0,0
113704,20000,200,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0
113856,20000,200,0,2,21,11,10,0,0,0,1,0,1,2,0,2,3,1,2,0,0,0,5,4,1,0,0,0,9,5,4,1,1,0
113980,20000,200,0,2,11,6,5,0,0,0,2,1,1,0,0,0,6,2,4,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0
114266,20000,200,0,2,7,3,4,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
114354,20000,200,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114433,20000,200,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
114549,20000,200,0,2,5,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0
114789,20000,200,0,2,8,4,4,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5,2,3,1,1,0,0,0,0,0,0,0
114813,20000,200,0,2,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
114840,20000,200,0,2,3,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
114859,20000,200,0,2,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114938,20000,200,0,2,5,2,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0
115001,20000,200,0,2,5,2,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0
115010,20000,200,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
115083,20000,200,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
115126,20000,200,0,2,11,4,7,0,0,0,5,2,3,1,1,0,1,0,1,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0
115214,20000,200,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
115296,20000,200,0,2,8,6,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,1,1,0,0,0,0
115393,20000,200,0,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
115409,20000,200,0,2,12,7,5,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0,5,3,2,0,0,0,3,2,1,0,0,0
115728,20000,200,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
115746,20000,200,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
115755,20000,200,0,2,29,12,17,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,2,5,0,0,0,15,9,6,4,1,3
115861,20000,200,0,2,113,60,53,0,0,0,9,5,4,4,3,1,47,21,26,0,0,0,49,28,21,2,2,0,2,1,1,0,0,0
115931,20000,200,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
116439,20000,200,0,2,9,3,6,0,0,0,1,1,0,2,0,2,2,1,1,0,0,0,2,0,2,1,0,1,1,1,0,0,0,0
117052,20000,200,0,2,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0
117104,20000,200,0,2,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
117140,20000,200,0,2,7,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0
117195,20000,200,0,2,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117274,20000,200,0,2,5,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
117520,20000,200,0,2,18,7,11,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,10,3,7,1,1,0,3,3,0,0,0,0
117627,20000,200,0,2,4,1,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
117636,20000,200,0,2,29,18,11,0,0,0,6,5,1,2,2,0,8,4,4,0,0,0,8,4,4,2,1,1,0,0,0,3,2,1
117672,20000,200,0,2,7,3,4,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,2,0,2,0,0,0
