UNITID,TUITION1,FEE1,HRCHG1,TUITION2,FEE2,HRCHG2,TUITION3,FEE3,HRCHG3,TUITION5,FEE5,HRCHG5,TUITION6,FEE6,HRCHG6,TUITION7,FEE7,HRCHG7,ISPROF1,ISPFEE1,OSPROF1,OSPFEE1,ISPROF2,ISPFEE2,OSPROF2,OSPFEE2,ISPROF3,ISPFEE3,OSPROF3,OSPFEE3,ISPROF4,ISPFEE4,OSPROF4,OSPFEE4,ISPROF5,ISPFEE5,OSPROF5,OSPFEE5,ISPROF6,ISPFEE6,OSPROF6,OSPFEE6,ISPROF7,ISPFEE7,OSPROF7,OSPFEE7,ISPROF8,ISPFEE8,OSPROF8,OSPFEE8,ISPROF9,ISPFEE9,OSPROF9,OSPFEE9,CHG1AT0,CHG1AF0,CHG1AY0,CHG1AT1,CHG1AF1,CHG1AY1,CHG1AT2,CHG1AF2,CHG1AY2,CHG1AT3,CHG1AF3,CHG1AY3,CHG1TGTD,CHG1FGTD,CHG2AT0,CHG2AF0,CHG2AY0,CHG2AT1,CHG2AF1,CHG2AY1,CHG2AT2,CHG2AF2,CHG2AY2,CHG2AT3,CHG2AF3,CHG2AY3,CHG2TGTD,CHG2FGTD,CHG3AT0,CHG3AF0,CHG3AY0,CHG3AT1,CHG3AF1,CHG3AY1,CHG3AT2,CHG3AF2,CHG3AY2,CHG3AT3,CHG3AF3,CHG3AY3,CHG3TGTD,CHG3FGTD,CHG4AY0,CHG4AY1,CHG4AY2,CHG4AY3,CHG5AY0,CHG5AY1,CHG5AY2,CHG5AY3,CHG6AY0,CHG6AY1,CHG6AY2,CHG6AY3,CHG7AY0,CHG7AY1,CHG7AY2,CHG7AY3,CHG8AY0,CHG8AY1,CHG8AY2,CHG8AY3,CHG9AY0,CHG9AY1,CHG9AY2,CHG9AY3
183910,34900,2000,725,34900,2000,725,34900,2000,725,15354,470,853,15354,470,853,15354,470,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32990,1725,34715,33990,1750,35740,34900,1800,36700,34900,2000,36900,,,32990,1725,34715,33990,1750,35740,34900,1800,36700,34900,2000,36900,,,32990,1725,34715,33990,1750,35740,34900,1800,36700,34900,2000,36900,,,2100,2600,2600,2600,12025,12415,12760,12760,1800,3400,3400,3400,13500,15000,14000,14000,3800,4200,4200,4200,3900,4200,4200,4200
183938,2760,888,115,2856,888,119,2856,888,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210,1110,4320,3210,1110,4320,3450,1110,4560,2760,888,3648,,,3330,1110,4440,3330,1110,4440,3570,1110,4680,2856,888,3744,,,3330,1110,4440,3330,1110,4440,3570,1110,4680,2856,888,3744,,,1800,1800,1800,1800,,,,,,,,,6750,6750,6750,6750,3086,3086,3086,3086,3086,3086,3086,3086
183974,33550,948,800,33550,948,800,33550,948,800,17334,216,963,17334,216,963,17334,216,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32092,906,32998,32572,920,33492,33550,948,34498,33550,948,34498,,,32092,906,32998,32572,920,33492,33550,948,34498,33550,948,34498,,,32092,906,32998,32572,920,33492,33550,948,34498,33550,948,34498,,,1200,900,900,900,11444,11788,12186,11788,3590,3960,3960,3960,10750,12080,12080,12080,4238,4614,4614,4614,4238,4614,4614,4614
184180,4440,1080,148,8760,1080,292,12540,1080,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,1080,4920,4110,1080,5190,4320,1080,5400,4440,1080,5520,,,7680,1080,8760,8220,1080,9300,8640,1080,9720,8760,1080,9840,,,10980,1080,12060,11790,1080,12870,12420,1080,13500,12540,1080,13620,,,1400,1400,1400,1400,,,,,,,,,10800,10800,10800,10800,4770,4770,4770,4770,4190,4190,4190,4190
184205,3330,1380,111,4170,1380,139,4170,1380,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,900,4500,3660,900,4560,3240,1320,4560,3330,1380,4710,,,3900,900,4800,3960,900,4860,4080,1320,5400,4170,1380,5550,,,7800,900,8700,7920,900,8820,4080,1320,5400,4170,1380,5550,,,1920,1920,1920,2000,,,,,,,,,8564,8564,8564,10892,5534,5534,5534,3305,3388,3388,3388,2688
184348,41820,832,1743,41820,832,1743,41820,832,1743,19440,1000,915,19440,1000,915,19440,1000,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38668,1132,39800,39828,1132,40960,39828,1132,40960,41820,1132,42952,,,38668,1132,39800,39828,1132,40960,39828,1132,40960,41820,1132,42952,,,38668,1132,39800,39828,1132,40960,39828,1132,40960,41820,1132,42952,,,1200,1200,1200,1200,14108,14672,14723,15868,2122,1982,1982,1982,14108,14672,14723,15868,4682,4542,4542,4682,4682,4542,4542,4682
184481,3871,1224,129,7742,1224,258,7742,1224,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795,1200,4995,3795,1200,4995,3795,1200,4995,3871,1224,5095,,,7590,1200,8790,7590,1200,8790,7590,1200,8790,7742,1224,8966,,,7590,1200,8790,7590,1200,8790,7590,1200,8790,7742,1224,8966,,,2400,2400,2400,2400,,,,,,,,,11076,7458,7458,7458,4560,3214,3214,3214,4560,2214,2214,2214
184603,36960,1114,930,36960,1114,930,36960,1114,930,9780,942,815,9780,942,815,9780,942,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39686,1046,40732,41154,1066,42220,41154,1086,42240,32000,1114,33114,,,39686,1046,40732,41154,1066,42220,41154,1086,42240,32000,1114,33114,,,39686,1046,40732,41154,1066,42220,41154,1086,42240,32000,1114,33114,,,1230,1230,1520,1520,13370,13670,13990,14038,2856,2856,2856,4868,10575,13716,14038,14038,2856,2856,2856,6298,2856,2856,2856,6298
184612,33200,2500,1100,33200,2500,1100,33200,2500,1100,19440,990,1080,19440,990,1080,19440,990,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31920,2400,34320,32550,2450,35000,32550,2450,35000,33200,2500,35700,,,31920,2400,34320,32550,2450,35000,32550,2450,35000,33200,2500,35700,,,31920,2400,34320,32550,2450,35000,32550,2450,35000,33200,2500,35700,,,1300,1300,1300,1200,12880,13140,13140,13400,3050,3470,3470,3080,13800,13800,13800,11700,1780,1780,1780,1800,4040,4660,4660,4180
184694,38940,1114,930,38940,1114,930,38940,1114,930,9780,942,815,9780,942,815,9780,942,815,,,,,,,,,,,,,,,,,,,,,39550,1160,39550,1160,,,,,,,,,,,,,42096,1046,43142,43654,1066,44720,43654,1086,44740,32000,1114,33114,,,42096,1046,43142,43654,1066,44720,43654,1086,44740,32000,1114,33114,,,42096,1046,43142,43654,1066,44720,43654,1086,44740,32000,1114,33114,,,1230,1230,1520,1520,13416,13716,14038,14035,2856,2856,2856,4868,10575,13716,14038,14038,2856,2856,2856,6298,2856,2856,2856,6298
184773,32852,1629,750,32852,1629,750,32852,1629,750,16470,1012,915,16470,1012,915,16470,1012,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31416,1560,32976,32050,1560,33610,32050,1590,33640,32852,1629,34481,,,31416,1560,32976,32050,1560,33610,32050,1590,33640,32852,1629,34481,,,31416,1560,32976,32050,1560,33610,32050,1590,33640,32852,1629,34481,,,1200,1200,1200,1200,10808,11200,11424,11710,3220,3560,4700,4700,7000,8300,9882,9882,3645,4165,4700,4700,3645,4165,4700,4700
184782,10302,4074,396,10302,4074,396,19334,4074,744,13169,2977,732,13169,2977,732,13169,2977,732,,,,,,,,,40479,2290,64240,2290,,,,,41339,2017,66324,2017,,,,,,,,,,,,,,,,,9858,3839,13697,10076,3924,14000,9573,3366,12939,10302,4074,14376,,,9858,3839,13697,10076,3924,14000,9573,3366,12939,10302,4074,14376,,,18500,3839,22339,18908,3924,22832,18605,3366,21971,19334,4074,23408,,,1600,1850,1850,1120,14087,14854,14937,15484,4250,5185,5185,4206,14329,17961,18608,9897,4389,5328,5328,4788,6315,6800,6800,5040
184791,3330,1380,111,4170,1380,139,4170,1380,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,1320,4470,3240,1320,4560,3240,1320,4560,3330,1380,4710,,,3990,1320,5310,4080,1320,5400,4080,1320,5400,4170,1380,5550,,,8100,1320,9420,8400,1320,9720,4080,1320,5400,4170,1380,5550,,,2000,2000,2000,2000,,,,,,,,,9928,10892,10190,10892,2482,2688,3305,3305,2482,2688,2688,2688
184959,16006,100,327,16006,100,327,16006,100,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13145,2736,15881,13031,2959,15990,16782,100,16882,17066,100,17166,,,13145,2736,15881,13031,2959,15990,16782,100,16882,17066,100,17166,,,13145,2736,15881,13031,2959,15990,16782,100,16882,17066,100,17166,,,1269,1149,991,1076,,,,,,,,,15444,15444,15444,15444,6660,6660,6660,6660,5310,5310,5310,5310
184968,16002,5835,480,16002,5835,480,16002,5835,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19110,3745,22855,19110,7520,26630,19110,5052,24162,16002,5835,21837,6,1,19110,3745,22855,19110,7520,26630,19110,5052,24162,16002,5835,21837,6,1,19110,3745,22855,19110,7520,26630,19110,5052,24162,16002,5835,21837,6,1,2200,1500,1500,1500,,,,,,,,,16894,12230,12230,12840,3709,4050,3860,180,13805,4050,3860,180
184995,3576,1238,149,7152,1238,298,10560,1238,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4260,1458,5718,3576,1238,4814,3576,1238,4814,3576,1238,4814,,,8520,1458,9978,7152,1238,8390,7152,1238,8390,7152,1238,8390,,,12570,1458,14028,10560,1238,11798,10560,1238,11798,10560,1238,11798,,,1500,1500,1500,1500,,,,,,,,,10920,10920,10920,10920,3050,3600,3600,3600,3050,3600,3600,3600
185129,12992,2080,433,12992,2080,433,23284,2080,776,13938,2080,774,13938,2080,774,22224,2080,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11890,162,12052,12248,166,12414,12676,2062,14738,12992,2080,15072,,,11890,162,12052,12248,166,12414,12676,2062,14738,12992,2080,15072,,,21412,162,21574,22054,166,22220,22826,2062,24888,23284,2080,25364,,,1200,1200,1200,1200,14116,14574,15084,15340,4708,4708,4708,4708,14116,14574,15422,12678,4708,4708,7972,9658,6282,6282,3912,6282
185174,20700,1055,,20700,1055,,20700,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19894,940,20834,20292,1055,21347,20700,1055,21755,20700,1055,21755,,,19894,940,20834,20292,1055,21347,20700,1055,21755,20700,1055,21755,,,19894,940,20834,20292,1055,21347,20700,1055,21755,20700,1055,21755,,,1100,1175,995,995,7930,7930,8030,8030,1250,1500,1500,1500,6780,6780,6780,6780,1000,1800,1800,1800,500,500,500,500
185262,10445,2150,406,10445,2150,406,17621,2150,630,15752,1724,765,15752,1724,765,20714,1724,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9740,2608,12348,9935,2660,12595,10445,2000,12445,10445,2150,12595,,,9740,2608,12348,9935,2660,12595,10445,2000,12445,10445,2150,12595,,,16775,2608,19383,17111,2660,19771,17621,2000,19621,17621,2150,19771,,,1384,1000,1000,1000,14470,14802,14472,14834,2273,2281,2281,2281,10467,10971,10964,9074,3680,3580,3580,3580,3680,3580,3580,3580
185509,3456,1272,196,4728,1272,248,7056,1272,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294,912,4206,3222,1447,4669,3372,1206,4578,3456,1272,4728,,,4482,912,5394,4434,1447,5881,4608,1206,5814,4728,1272,6000,,,6726,912,7638,6702,1447,8149,6900,1206,8106,7056,1272,8328,,,1420,1420,1420,1464,,,,,,,,,8400,8400,8400,8400,4190,4190,4190,4284,4190,4190,4190,4284
185536,2832,1164,118,5664,2328,236,5664,2328,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,828,3516,2736,828,3564,2784,924,3708,2832,1164,3996,,,5376,1656,7032,5472,1656,7128,5568,1848,7416,5664,2328,7992,,,5376,1656,7032,5472,1656,7128,5568,1848,7416,5664,2328,7992,,,1410,1410,1120,1460,,,,,,,,,15633,11142,11457,17643,3033,5544,10575,2400,3033,5544,10575,2400
185572,40968,712,1186,40968,712,1186,40968,712,1186,28578,712,1299,28578,712,1299,28578,712,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37438,700,38138,38880,712,39592,39968,712,40680,40968,712,41680,,,37438,700,38138,38880,712,39592,39968,712,40680,40968,712,41680,,,37438,700,38138,38880,712,39592,39968,712,40680,40968,712,41680,,,1046,996,1000,1000,13981,14520,14942,15315,3887,3946,4007,4038,9057,9238,9423,9517,4207,4266,4327,4358,4207,4266,4327,4358
185590,12323,975,411,12323,975,411,20443,975,681,12978,541,722,12978,541,722,12978,541,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11132,1658,12790,12082,991,13073,12082,991,13073,12323,975,13298,,,11132,1658,12790,12082,991,13073,12082,991,13073,12323,975,13298,,,18920,1658,20578,20042,991,21033,20042,991,21033,20443,975,21418,,,1250,1240,1240,1240,15564,15675,15674,16388,2100,2120,2125,2170,12670,13068,8478,13118,5974,6830,6830,6830,2100,2120,2120,2170
185679,6420,17687,214,6420,17687,214,12840,17687,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6255,15151,21406,6420,17687,24107,6420,17687,24107,6420,17687,24107,,,6255,15151,21406,6420,17687,24107,6420,17687,24107,6420,17687,24107,,,12510,15151,27661,12840,17687,30527,12840,17687,30527,12840,17687,30527,,,789,789,789,789,5000,6384,6384,6384,7346,10281,10281,10281,11019,11138,11138,11138,7346,10281,10281,10281,7346,8200,8200,8200
185721,15227,100,305,15227,100,305,15227,100,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13144,2161,15305,13144,2161,15305,15706,100,15806,15227,100,15327,,,13144,2161,15305,13144,2161,15305,15706,100,15806,15227,100,15327,,,13144,2161,15305,13144,2161,15305,15706,100,15806,15227,100,15327,,,1747,1122,959,1023,,,,,,,,,7848,7848,7848,7848,3924,3924,3924,3924,3852,3852,3852,3852
185758,,,,,,,,,,16200,860,675,16200,860,675,16200,860,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185828,14790,3226,563,14790,3226,563,30808,3226,1318,21342,3204,1161,21342,3204,1161,31556,3204,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14216,3164,17380,14448,3226,17674,14448,3226,17674,14790,3226,18016,,,14216,3164,17380,14448,3226,17674,14448,3226,17674,14790,3226,18016,,,29662,3164,32826,30160,3226,33386,30160,3226,33386,30808,3226,34034,,,2900,2900,2900,3000,13600,13900,13900,14200,3900,4100,4100,4100,13900,14600,12400,12700,6100,6300,6300,6300,6100,6300,6300,6300
185873,5250,0,175,5790,0,193,8100,0,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570,985,4555,3630,945,4575,5250,0,5250,5250,0,5250,,,4110,985,5095,4170,945,5115,5790,0,5790,5790,0,5790,,,6750,985,7735,6750,945,7695,8100,0,8100,8100,0,8100,,,2465,2838,482,438,,,,,,,,,20832,21804,22482,22860,4770,5480,5480,5360,4770,5480,5480,5360
186034,5310,90,177,7260,90,242,9300,90,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3780,1290,5070,5310,90,5400,5310,90,5400,5310,90,5400,,,5670,1290,6960,7260,90,7350,7260,90,7350,7260,90,7350,,,7560,1290,8850,9300,90,9390,9300,90,9390,9300,90,9390,,,1600,1600,1600,1600,,,,,,,,,13500,13500,13500,13500,2026,2026,2026,2026,2026,2026,2026,2026
186122,,,,,,,,,,19000,4210,750,19000,4210,750,19000,4210,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186131,56010,0,1750,56010,0,1750,56010,0,1750,56010,2780,,56010,2780,,56010,2780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49450,890,50340,51870,930,52800,48502,0,48502,56010,0,56010,,,49450,890,50340,51870,930,52800,48502,0,48502,56010,0,56010,,,49450,890,50340,51870,930,52800,48502,0,48502,56010,0,56010,,,1050,1050,1050,1050,16360,17150,15342,18180,3150,3150,3150,3250,,,,,,,,,,,,
186186,12000,0,,12000,0,,12000,0,,12000,0,,12000,0,,12000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11500,0,11500,11500,0,11500,12000,0,12000,12000,0,12000,,,11500,0,11500,11500,0,11500,12000,0,12000,12000,0,12000,,,11500,0,11500,11500,0,11500,12000,0,12000,12000,0,12000,,,200,200,200,200,7500,7500,7500,7500,3800,3800,3800,3800,14214,14560,14986,15250,3800,3800,3800,3800,5600,5600,5600,5600
186201,14952,0,467,14952,0,467,24694,0,772,19085,0,795,19085,0,795,19085,0,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11902,2472,14374,12171,2507,14678,12414,2538,14952,14952,0,14952,,,11902,2472,14374,12171,2507,14678,12414,2538,14952,14952,0,14952,,,21243,2472,23715,21722,2507,24229,22157,2538,24695,24694,0,24694,,,1593,1593,1594,1594,12450,12840,14420,14478,3155,3293,3250,3250,11121,11427,11428,11428,6476,6614,6572,6572,5765,5903,5860,5860
186283,35000,850,748,35000,850,748,35000,850,748,19599,560,981,19599,560,981,19599,560,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42100,740,42840,43720,740,44460,45120,740,45860,35000,850,35850,,,42100,740,42840,43720,740,44460,45120,740,45860,35000,850,35850,,,42100,740,42840,43720,740,44460,45120,740,45860,35000,850,35850,,,1500,1500,1500,1500,14990,15390,15500,16610,2000,2500,2500,2500,6100,10020,6100,6300,2500,2500,2500,2500,2500,2500,2500,2500
186371,12536,3121,404,12536,3121,404,29178,3121,947,18168,2481,757,18168,2481,757,29952,2481,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26320,3443,39896,3443,11886,2949,14835,12230,3034,15264,12230,2647,14877,12536,3121,15657,,,11886,2949,14835,12230,3034,15264,12230,2647,14877,12536,3121,15657,,,27664,2949,30613,28466,3034,31500,28466,2647,31113,29178,3121,32299,,,1350,1350,1350,1350,12336,12691,12691,12652,3413,3625,3574,3574,10572,16434,16706,16870,5785,6041,6641,6641,5785,6041,6641,6641
186380,12536,3268,404,12536,3268,404,29737,3268,966,18180,2315,758,18180,2315,758,30900,2315,1288,,,,,55290,14312,89583,14312,43995,2870,67885,2870,,,,,,,,,19435,2563,38244,2563,,,,,,,,,,,,,11886,3088,14974,12230,3177,15407,12230,2773,15003,12536,3268,15804,,,11886,3088,14974,12230,3177,15407,12230,2773,15003,12536,3268,15804,,,28194,3088,31282,29012,3177,32189,29012,2773,31785,29737,3268,33005,,,1350,1350,1350,1350,12706,13075,13075,13402,3413,3625,3574,3574,10572,16434,16706,16870,5785,6041,6641,6641,5785,6041,6641,6641
186399,12536,2672,404,12536,2672,404,29737,2672,966,18168,2298,757,18168,2298,757,30888,2298,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26320,3171,39896,3171,11886,2523,14409,12230,2596,14826,12230,2272,14502,12536,2672,15208,,,11886,2523,14409,12230,2596,14826,12230,2272,14502,12536,2672,15208,,,28194,2523,30717,29012,2596,31608,29012,2272,31284,29737,2672,32409,,,1350,1350,1350,1350,13536,13929,13929,13930,3413,3625,3574,3574,10572,16434,16706,16870,5785,6041,6641,6641,5785,6041,6641,6641
186405,8588,1414,,8588,1414,,8588,1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186423,15125,6125,,15125,6125,,15125,6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186432,37660,1100,1255,37660,1100,1255,37660,1100,1255,21186,60,1177,21186,60,1177,21186,60,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36386,1100,37486,37660,1100,38760,37660,1100,38760,37660,1100,38760,,,36386,1100,37486,37660,1100,38760,37660,1100,38760,37660,1100,38760,,,36386,1100,37486,37660,1100,38760,37660,1100,38760,37660,1100,38760,,,1000,1000,1000,1000,15414,15950,16428,16920,1300,1300,1300,1300,7500,7500,7500,7500,2900,2900,2900,2900,3350,3350,3350,3350
186469,5700,0,190,6540,0,218,9060,0,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5070,0,5070,5400,0,5400,5550,0,5550,5700,0,5700,,,5850,0,5850,6210,0,6210,6360,0,6360,6540,0,6540,,,6600,0,6600,6960,0,6960,8850,0,8850,9060,0,9060,,,2000,2000,2000,2000,,,,,,,,,10000,10000,10000,10000,5100,5100,5100,5100,5100,5100,5100,5100
186584,44420,2460,1360,44420,2460,1360,44420,2460,1360,25218,800,1401,25218,800,1401,25218,800,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58472,1680,58472,1680,39900,2270,42170,41460,2320,43780,42920,2370,45290,44420,2460,46880,,,39900,2270,42170,41460,2320,43780,42920,2370,45290,44420,2460,46880,,,39900,2270,42170,41460,2320,43780,42920,2370,45290,44420,2460,46880,,,1000,1000,1000,1000,14500,15222,15368,15836,2000,3000,3000,3000,14500,15222,15368,15836,3200,3700,3700,3700,3200,3700,3700,3700
186618,32900,1976,914,32900,1976,914,32900,1976,914,18018,716,1001,18018,716,1001,18018,716,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31620,1976,33596,32250,1976,34226,32900,1976,34876,32900,1976,34876,,,31620,1976,33596,32250,1976,34226,32900,1976,34876,32900,1976,34876,,,31620,1976,33596,32250,1976,34226,32900,1976,34876,32900,1976,34876,,,1300,1300,1300,1300,12744,12744,12744,12744,4908,4908,4908,4908,11578,11578,11578,11578,4908,4908,4908,4908,4908,4908,4908,4908
186645,4032,1200,168,5712,1200,238,5712,1200,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,940,4612,3888,964,4852,4032,1200,5232,4032,1200,5232,,,4752,940,5692,5088,964,6052,5472,1200,6672,5712,1200,6912,,,4752,940,5692,5088,964,6052,5472,1200,6672,5712,1200,6912,,,2400,2400,2400,2400,,,,,,,,,9000,10000,10000,10000,2525,2525,2525,2525,2525,2525,2525,2525
186867,54780,2140,1826,54780,2140,1826,54780,2140,1826,38076,1480,1716,38076,1480,1716,38076,1480,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50370,1832,52202,52134,1880,54014,53828,2124,55952,54780,2140,56920,,,50370,1832,52202,52134,1880,54014,53828,2124,55952,54780,2140,56920,,,50370,1832,52202,52134,1880,54014,53828,2124,55952,54780,2140,56920,,,1200,1200,1200,1200,15244,15770,16244,16600,1050,1050,1020,1050,15244,15770,16244,16600,1050,1050,1050,1050,1550,1550,1550,1550
186876,12490,2395,480,12490,2395,480,20072,2395,772,14063,1742,781,14063,1742,781,20505,1742,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8862,4877,13739,12005,2043,14048,12245,2354,14599,12490,2395,14885,,,8862,4877,13739,12005,2043,14048,12245,2354,14599,12490,2395,14885,,,15989,4877,20866,19293,2043,21336,19679,2354,22033,20072,2395,22467,,,1400,1400,1375,1375,11926,12182,12347,12666,5293,5374,2272,4621,11926,12182,12605,8811,5293,5374,3142,5491,4873,5037,4465,5491
186900,14100,200,,14100,200,,14100,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500,200,13700,13500,200,13700,13700,200,13900,14100,200,14300,,,13500,200,13700,13500,200,13700,13700,200,13900,14100,200,14300,,,13500,200,13700,13500,200,13700,13700,200,13900,14100,200,14300,,,200,200,200,200,3000,3000,3000,3000,3800,3800,3800,3800,14214,14560,14986,15250,3800,3800,3800,3800,5600,5600,5600,5600
187000,16520,237,590,16520,237,590,16520,237,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25200,495,25695,25200,495,25695,16500,237,16737,16520,237,16757,,,25200,495,25695,25200,495,25695,16500,237,16737,16520,237,16757,,,25200,495,25695,25200,495,25695,16500,237,16737,16520,237,16757,,,1700,1700,1000,1000,,,,,,,,,7425,8250,8253,9044,3437,3437,7616,7875,3437,3437,5103,5271
187046,7182,0,399,7182,0,399,9342,0,519,12024,0,668,12024,0,668,12024,0,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7519,0,7519,7926,0,7926,7182,0,7182,7182,0,7182,,,7519,0,7519,7926,0,7926,7182,0,7182,7182,0,7182,,,9967,0,9967,9856,0,9856,9278,0,9278,9342,0,9342,,,1700,1700,1700,1700,,,,,,,,,5103,5103,5103,5103,567,567,567,567,567,567,567,567
187134,13603,3684,482,13603,3684,482,25910,3684,918,14955,76,831,14955,76,831,14955,76,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12947,3604,16551,13239,3684,16923,13239,2790,16029,13603,3684,17287,,,12947,3604,16551,13239,3684,16923,13239,2790,16029,13603,3684,17287,,,24662,3604,28266,25217,3684,28901,25217,2790,28007,25910,3684,29594,,,1200,1200,1200,1200,13617,14048,14316,13752,3624,3922,3922,3598,13617,14048,14316,13752,3624,3922,3922,3598,5896,6192,6192,5212
187198,5281,0,214,10562,0,428,10562,0,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,0,5140,5281,0,5281,5281,0,5281,5281,0,5281,,,10280,0,10280,10562,0,10562,10562,0,10562,10562,0,10562,,,10280,0,10280,10562,0,10562,10562,0,10562,10562,0,10562,,,1416,1416,1440,1440,,,,,,,,,7316,7316,7676,12678,4190,4190,4910,5414,4190,4190,4910,5414
187444,13776,432,442,13776,432,442,22514,432,730,13618,432,771,13618,432,771,21316,432,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12936,124,13060,13246,124,13370,13506,132,13638,13778,432,14210,,,12936,124,13060,13246,124,13370,13506,132,13638,13778,432,14210,,,21136,124,21260,21644,124,21768,22072,132,22204,22516,432,22948,,,1600,1600,1600,1600,11535,13440,13440,13021,3140,3140,3140,2250,10800,11164,11164,11576,4922,4922,4922,2250,4922,4922,4922,3451
187532,1368,316,57,1368,316,57,7224,316,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,306,1626,1344,306,1650,1344,306,1650,1368,316,1684,,,1320,306,1626,1344,306,1650,1344,306,1650,1368,316,1684,,,7032,306,7338,7104,306,7410,7104,306,7410,7224,316,7540,,,1440,1440,1440,1464,,,,,,,,,6524,6648,6768,7422,3434,3594,3708,3766,3434,3594,3708,3766
